,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
061902046,2654468,42951.0,50720.0,104217.0,889157.0,15253.0,,,,,,,,,45.0,127054.0,,5688.0,25000.0
061902047,2890069,45238.0,91748.0,74412.0,643077.0,4526.0,,,,,,,,,33.0,129657.0,,9357.0,
061902048,2298248,43478.0,61600.0,28589.0,648987.0,4691.0,,,,,,,,,28.0,173719.0,,5042.0,13360.0
061902049,2937046,43452.0,134134.0,18779.0,721016.0,,,,,,,,,,36.0,155816.0,,5108.0,
061902050,2841910,38734.0,37594.0,95731.0,858322.0,30612.0,,,,,,,,,6047.0,145904.0,,6377.0,22895.0
061902052,3341194,42451.0,57508.0,60124.0,1132843.0,21385.0,,,,,,,,,55.0,160805.0,,7273.0,19464.0
061902053,3318323,44516.0,110657.0,76881.0,514837.0,,,,,,,,,,21.0,165729.0,,9161.0,
061902054,2186608,44397.0,67969.0,95186.0,344331.0,4765.0,,,,,,,,,12.0,124527.0,,6391.0,17207.0
061902055,2087842,43025.0,97121.0,79348.0,364866.0,,,,,,,,,,19.0,155077.0,,2633.0,
061902056,2682173,43301.0,,71126.0,856570.0,552.0,,,,,,,,,49.0,143851.0,,3517.0,22246.0
061902058,2308435,43804.0,85436.0,18834.0,531765.0,,,,,,,,,,23.0,294884.0,,3539.0,
061902059,2351717,43306.0,78497.0,41282.0,497914.0,9323.0,,,,,,,,,26.0,229935.0,,5847.0,
061902101,2892161,,,152862.0,537673.0,111343.0,,,,,,,,,74981.0,199233.0,,3974.0,
061902102,1129399,,32324.0,126606.0,165167.0,12560.0,,,,,,,,,9.0,58791.0,,2114.0,
061902104,3011945,,59715.0,53218.0,502332.0,118930.0,,,,,,,,,53278.0,160420.0,,12660.0,
061902105,2625792,,59183.0,68460.0,487422.0,110379.0,,,,,,,,,68975.0,101044.0,,4470.0,
061902106,2068493,,57422.0,128677.0,593375.0,7760.0,,,,,,,,,35.0,99010.0,,2806.0,
061902107,1759338,,62559.0,129284.0,285313.0,4166.0,,,,,,,,,15.0,70887.0,,3592.0,
061902108,1678626,,60536.0,61838.0,397906.0,8816.0,,,,,,,,,15.0,85788.0,,2740.0,167373.0
061902109,2490142,,50117.0,87156.0,455009.0,71054.0,,,,,,,,,59278.0,137346.0,,6094.0,
061902110,1459550,,58355.0,80333.0,275856.0,,,,,,,,,,10.0,77923.0,,2134.0,31850.0
061902111,1565147,,67411.0,95728.0,419473.0,8446.0,,,,,,,,,24.0,99422.0,,5575.0,
061902112,1800357,,71923.0,67254.0,436730.0,,,,,,,,,,15.0,85523.0,,2026.0,159974.0
061902113,1920662,,53492.0,29757.0,226723.0,7543.0,,,,,,,,,8.0,75228.0,,4807.0,
061902114,1668621,,60601.0,71128.0,394180.0,,,,,,,,,,14.0,88049.0,,6589.0,
061902115,1746021,,73271.0,189648.0,333383.0,,,,,,,,,,17.0,82320.0,,2688.0,
061902116,1901571,,,133047.0,346523.0,33770.0,,,,,,,,,17.0,101288.0,,12239.0,
061902117,1755264,,42891.0,82426.0,431771.0,,,,,,,,,,1544.0,92491.0,,3881.0,167480.0
061902118,2221222,,80125.0,70658.0,216458.0,16528.0,,,,,,,,,8.0,84879.0,,8509.0,
061902119,1462931,,62637.0,70299.0,526135.0,,,,,,,,,,25.0,80199.0,,5638.0,
061902120,1918269,,59577.0,75946.0,284387.0,10170.0,,,,,,,,,14.0,109206.0,,4548.0,
061902121,1765378,,67997.0,67468.0,477526.0,8320.0,,,,,,,,,24.0,93140.0,,3980.0,
061902122,2277795,,59494.0,107661.0,200577.0,,,,,,,,,,10.0,106612.0,,6561.0,
061902123,2126878,,55219.0,85409.0,453653.0,,,,,,,,,,18.0,121543.0,,1968.0,
061902124,1629187,,69268.0,88346.0,313165.0,10280.0,,,,,,,,,14.0,101007.0,,3213.0,21487.0
061902125,1575510,,57515.0,94453.0,589697.0,7829.0,,,,,,,,,31.0,77791.0,,5280.0,
061902126,2126822,,64514.0,89312.0,525189.0,,,,,,,,,,20.0,101206.0,,6642.0,
061902127,2146412,,57009.0,77049.0,487850.0,8558.0,,,,,,,,,19.0,94512.0,,13388.0,
061902128,1723924,,85208.0,67293.0,366270.0,,,,,,,,,,11.0,109544.0,,3291.0,
061902129,2089488,,66483.0,77415.0,305760.0,,,,,,,,,,14.0,108958.0,,2650.0,
061902130,2790782,,54497.0,73390.0,309797.0,7548.0,,,,,,,,,13.0,111570.0,,4676.0,
061902131,2266743,,59852.0,90390.0,395648.0,44296.0,,,,,,,,,12022.0,102607.0,,4661.0,
061902132,2083482,,58855.0,67691.0,458936.0,8393.0,,,,,,,,,19.0,82566.0,,7639.0,
061902133,1830894,,59044.0,62012.0,319505.0,,,,,,,,,,11.0,100206.0,,5353.0,
061902134,2123323,,59645.0,74728.0,239589.0,8530.0,,,,,,,,,8.0,158775.0,,2518.0,
061902135,2424017,,64901.0,76932.0,466051.0,,,,,,,,,,25.0,111705.0,,5039.0,20106.0
061902136,2438780,,54951.0,131735.0,286629.0,1134.0,,,,,,,,,17.0,89597.0,,1872.0,
061902138,2081331,,59630.0,87215.0,432334.0,55149.0,,,,,,,,,24.0,135963.0,,3505.0,
061902139,2165808,,54990.0,113525.0,533848.0,17030.0,,,,,,,,,66029.0,107106.0,,5768.0,
061902140,1904189,,65549.0,67174.0,402975.0,,,,,,,,,,14.0,66451.0,,3876.0,
061902141,214962,,,76880.0,820660.0,42276.0,,,,,,,,,39.0,112842.0,,8229.0,
061902142,2353591,,59936.0,45643.0,195277.0,55644.0,,,,,,,,,12011.0,127513.0,,3597.0,
061902143,2498315,,65395.0,75269.0,282750.0,87795.0,,,,,,,,,45870.0,150088.0,,3845.0,
061903001,1037701,243399.0,,142243.0,109045.0,25400.0,,,,,,,,,,161360.0,,18351.0,
061903041,802569,29760.0,26972.0,138065.0,147395.0,63258.0,,,,,,,,,,59574.0,,8134.0,
061903101,729258,,48172.0,32422.0,114822.0,244906.0,,,,,,,,,,49564.0,,3143.0,
061903102,1292610,,19092.0,62175.0,133748.0,6479.0,,,,,,,,,,120167.0,,6979.0,
061905001,1503255,162174.0,,76388.0,142359.0,1145.0,,,,,,,,,20872.0,,,5374.0,
061905041,1409844,34105.0,,48361.0,107391.0,1696.0,,,,,,,,,8912.0,,,4356.0,
061905101,920690,,1157.0,2630.0,148680.0,8083.0,,,,,,,,,33779.0,,,2847.0,
061905102,905510,,926.0,,168264.0,1458.0,,,,,,,,,640.0,,,2732.0,
061905103,758040,,694.0,80372.0,169514.0,12541.0,,,,,,,,,2070.0,,,2428.0,
061905699,3200,,,32740.0,,1063.0,,,,,,,,,,,,,
061906001,1140292,162324.0,77869.0,54058.0,145257.0,9531.0,,,,,,,,,34403.0,,,,
061906041,1011963,22051.0,8463.0,157923.0,97875.0,1092.0,,,,,,,,,,,,,
061906101,1813056,,35981.0,64984.0,290968.0,64906.0,,,,,,,,,,,,,
061906999,2080,,,,,,954326.0,,,,,,,1590000.0,5628.0,490518.0,35659.0,,
061907001,1287391,196088.0,,76526.0,126835.0,,,,,,,,,,89638.0,223940.0,,,
061907041,1212322,61456.0,13430.0,85792.0,92031.0,,,,,,,,,,10031.0,89857.0,,,
061907101,1521256,,15239.0,104337.0,80449.0,,,,,,,,,,10129.0,80794.0,,,
061907102,1241201,,15238.0,106096.0,142307.0,213.0,,,,,,,,,10302.0,73238.0,,,
061907999,48662,,,5857.0,,,2700890.0,,,,,,,429162.0,1144301.0,12878.0,32909.0,,4608.0
061908001,1751712,132915.0,,29664.0,350118.0,2273.0,,,,,,,,,11981.0,247011.0,,,
061908041,1070353,50791.0,,18384.0,194957.0,,,,,,,,,,3739.0,139991.0,,,
061908101,889393,492.0,,77952.0,229550.0,3851.0,,,,,,,,,5174.0,62339.0,,,
061908102,981227,,,48448.0,104375.0,5259.0,,,,,,,,,4810.0,78747.0,,,
061908104,1068823,27.0,54335.0,75032.0,160747.0,6347.0,,,,,,,,,11628.0,88207.0,,,
061908105,523572,,,,58169.0,57039.0,,,,,,,,,3105.0,55437.0,,,
061908998,90119,35896.0,,48805.0,3285.0,,662924.0,,,,,,,2315000.0,208479.0,17959.0,60720.0,,
061910001,1777416,213939.0,342651.0,108000.0,222151.0,1765.0,,,,,,,,,75228.0,,,55144.0,
061910041,830751,48440.0,135006.0,69545.0,175374.0,440.0,,,,,,,,,5829.0,,,,
061910042,811252,,43852.0,,105174.0,493.0,,,,,,,,,5737.0,,,,
061910101,1965446,,1637.0,139230.0,182280.0,101305.0,,,,,,,,,17767.0,,,,
061911001,7855678,102098.0,51469.0,170401.0,1151842.0,15158.0,,,,,,,,,97028.0,763513.0,,13489.0,
061911007,6020589,83108.0,62913.0,96056.0,733269.0,7464.0,,,,,,,,,17835.0,453452.0,,3649.0,
061911010,322611,,,,263849.0,,,,,,,,,,4428.0,73085.0,,1580.0,
061911042,2924302,3000.0,50664.0,33218.0,388073.0,8021.0,,,,,,,,,7024.0,110394.0,,3743.0,
061911043,3304301,1500.0,37389.0,143715.0,724184.0,23005.0,,,,,,,,,13118.0,177139.0,,1638.0,
061911044,3892866,1496.0,36812.0,157072.0,654206.0,16394.0,,,,,,,,,67860.0,163175.0,,1650.0,
061911045,2877198,,35629.0,77297.0,476664.0,7331.0,,,,,,,,,10408.0,178897.0,,2486.0,
061911101,1721763,,30830.0,34827.0,271980.0,6173.0,,,,,,,,,5498.0,104068.0,,1382.0,
061911102,1906141,,68288.0,94150.0,254602.0,6618.0,,,,,,,,,4968.0,64192.0,,1244.0,
061911106,1566621,,63364.0,41516.0,323779.0,7795.0,,,,,,,,,7102.0,79816.0,,1568.0,
061911107,2185856,,60661.0,37900.0,114825.0,300486.0,,,,,,,,,2814.0,113201.0,,3940.0,
061911108,1782820,,31481.0,63057.0,205617.0,6410.0,,,,,,,,,15057.0,96078.0,,851.0,
061911109,1966835,,71902.0,35348.0,183250.0,6271.0,,,,,,,,,4151.0,65308.0,,3018.0,
061911110,1523900,,30622.0,103642.0,360853.0,7104.0,,,,,,,,,6934.0,78214.0,,439.0,
061911111,1592216,,32004.0,54233.0,273818.0,6228.0,,,,,,,,,5338.0,84364.0,,1547.0,
061911112,1596869,,31547.0,34275.0,66189.0,12534.0,,,,,,,,,2110.0,135592.0,,2962.0,
061911113,1928167,,60900.0,40651.0,211310.0,7579.0,,,,,,,,,4019.0,101040.0,,4051.0,
061911114,2531636,,58281.0,39098.0,172396.0,7195.0,,,,,,,,,4696.0,96166.0,,3198.0,
061911115,1701668,,34207.0,37122.0,90478.0,6730.0,,,,,,,,,2741.0,106730.0,,1213.0,
061911116,1731356,,53497.0,36250.0,311998.0,12847.0,,,,,,,,,6236.0,91804.0,,1634.0,
061911117,2060453,,73993.0,89024.0,170232.0,20719.0,,,,,,,,,4228.0,113231.0,,2788.0,
061911118,1583768,,34177.0,34061.0,126118.0,5947.0,,,,,,,,,2685.0,85327.0,,1610.0,
061911119,1484389,,33067.0,50174.0,85758.0,7496.0,,,,,,,,,2638.0,70147.0,,2212.0,
061911699,21499,,,61600.0,,19788.0,,,,,,,,,,,,,
061911998,3600,,,,,,,,,,,,,,215747.0,5161.0,,833.0,
061911999,6579,1169574.0,1425.0,447099.0,625677.0,54880.0,32088444.0,,,,,,,6398022.0,6115146.0,827910.0,217359.0,68653.0,23827.0
061912001,2885074,480806.0,,116734.0,524724.0,9967.0,,,,,,,,,221985.0,543311.0,87211.0,5918.0,
061912041,2842049,52142.0,250786.0,76595.0,624702.0,200.0,,,,,,,,,34734.0,222068.0,3595.0,12931.0,
061912101,1974555,,148680.0,258855.0,323295.0,14189.0,,,,,,,,,7236.0,141073.0,2274.0,100.0,
061912103,1881118,,,221995.0,338851.0,6968.0,,,,,,,,,9264.0,177036.0,2228.0,200.0,
061912105,1436016,,,203964.0,794287.0,23422.0,,,,,,,,,22872.0,128638.0,2129.0,200.0,
061912699,1440,,,,6500.0,17990.0,,,,,,,,,,,,10013.0,
061914001,3907592,438527.0,,14034.0,579778.0,8933.0,,,,,,,,,51559.0,76.0,,1311.0,
061914041,3366319,76255.0,,68129.0,611380.0,,,,,,,,,,14815.0,,,843.0,
061914102,1496524,,,122868.0,108468.0,13637.0,,,,,,,,,3030.0,,,93.0,
061914103,1501388,,,113227.0,472679.0,3044.0,,,,,,,,,9073.0,,,237.0,
061914104,1593946,,,164383.0,299052.0,,,,,,,,,,5641.0,,,614.0,
061914105,2057681,,,123515.0,147471.0,51802.0,,,,,,,,,4036.0,,,774.0,
061914107,1659556,,113258.0,110309.0,494211.0,,,,,,,,,,14829.0,,,138.0,
061914108,1619460,,,142276.0,196689.0,23001.0,,,,,,,,,5344.0,,,149.0,
062901001,1668126,150912.0,,13899.0,111202.0,50.0,,,,,,,,,,557.0,,31475.0,
062901002,31098,,,,,,,,,,,,,,,16.0,,5808.0,
062901041,950377,6838.0,,136148.0,74833.0,310.0,,,,,,,,,,159.0,,2255.0,
062901042,1126941,,16981.0,53018.0,109877.0,120.0,,,,,,,,,,185.0,,15409.0,
062901102,1212392,,545.0,2671.0,125347.0,13850.0,,,,,,,,,,123.0,,26879.0,
062901104,451160,,,,100.0,280.0,,,,,,,,,,150.0,,10153.0,
062901199,2543,,,,,,,,,,,,,,,4.0,,2286.0,
062901699,9500,,,,,3175.0,,,,,,,,,,,,1484.0,
062902001,416422,22112.0,,29623.0,41585.0,,,,,,,,,,38664.0,73029.0,3651.0,17939.0,
062903001,1124858,267248.0,153292.0,202074.0,166453.0,10562.0,,,,,,,,,32921.0,160279.0,,,24204.0
062903041,909478,54201.0,27727.0,259279.0,91747.0,14683.0,,,,,,,,,14564.0,48802.0,,,
062903102,744867,,23964.0,250049.0,114166.0,20799.0,,,,,,,,,138.0,83328.0,,376.0,
062903103,639831,,23009.0,342690.0,149536.0,104011.0,,,,,,,,,568.0,105073.0,,5280.0,
062904001,533692,49617.0,,60296.0,35305.0,,,,,,,,,,427.0,,,7196.0,
062904041,353465,38302.0,,,22387.0,,,,,,,,,,213.0,,,4477.0,
062904102,546859,,201.0,,30424.0,,,,,,,,,,,,,8288.0,
062905101,259196,,4843.0,3190.0,3869.0,581.0,,,,,,,,,,41529.0,2134.0,,
062906101,447563,,8168.0,28610.0,16429.0,,,,,,,,,,83864.0,42116.0,3976.0,34034.0,
063903001,907750,36020.0,,137138.0,55263.0,,,,,,,,,,7319.0,,,6696.0,
063906001,491635,2517.0,548.0,,14537.0,279.0,,,,,,,,,780.0,33673.0,4017.0,4432.0,
064903001,1368649,140711.0,26680.0,598356.0,328482.0,,,,,,,,,,25581.0,104726.0,25265.0,15335.0,
064903041,847278,96729.0,53028.0,611584.0,156717.0,,,,,,,,,,14915.0,96504.0,20469.0,3050.0,
064903101,89257,,,43190.0,,,,,,,,,,,,28568.0,1657.0,274.0,
064903102,1406390,15086.0,23650.0,723870.0,210469.0,8000.0,,,,,,,,,43098.0,124311.0,29876.0,11125.0,
064903103,867627,7543.0,25101.0,212540.0,147827.0,5000.0,,,,,,,,,25595.0,82319.0,13757.0,10375.0,
064903104,128482,,,2578.0,,2000.0,,,,,,,,,,28252.0,1556.0,64.0,
064903699,29686,,,100499.0,,3325.0,,,,,,,,,,,,,
065901001,514693,59049.0,6766.0,,122392.0,,,,,,,,,,12268.0,,,1810.0,
065901041,313687,29647.0,4363.0,,63611.0,,,,,,,,,,350.0,,,,
065901101,595431,,14064.0,,95038.0,866.0,,,,,,,,,629.0,,,5250.0,
065902001,543076,18969.0,7605.0,,44437.0,1586.0,18098.0,,,,,,,75000.0,500.0,43516.0,4867.0,10000.0,
066005101,82204,,,6283.0,13154.0,7401.0,,,,,,,,,8924.0,16470.0,1553.0,,
066901001,442468,68988.0,,500.0,87787.0,,,,,,,,,,12835.0,,,1030.0,
066901041,540849,,,,58389.0,,,,,,,,,,39153.0,,,500.0,
066902001,1002381,274557.0,,,235922.0,500.0,,,,,,,,,108173.0,353271.0,,2612.0,
066902041,772596,,,,50748.0,500.0,,,,,,,,,12911.0,148267.0,,568.0,
066902101,1175805,,,71596.0,145116.0,4500.0,,,,,,,,,8706.0,162413.0,,250.0,
066903002,569700,83005.0,6000.0,44376.0,171323.0,,,,,,,,,,79029.0,,,,
066903042,566542,,,6050.0,56960.0,160.0,,,,,,,,,64918.0,,,,
066903102,529725,,2120.0,,223812.0,440.0,,,,,,,,,1425.0,,,,
067902001,1235844,155779.0,22602.0,1755.0,49167.0,,,,,,,,,,18557.0,,,,
067902041,362719,592.0,25313.0,184449.0,89272.0,,,,,,,,,,,,,,
067902101,962013,,43130.0,149239.0,210905.0,7510.0,,,,,,,,,,,,,
067903001,1250532,102315.0,,8421.0,120626.0,,,,,,,,,,46547.0,,25977.0,2085.0,
067903003,1048,,,33688.0,,,,,,,,,,,22.0,,,55.0,
067903041,662232,10205.0,,217344.0,93329.0,,,,,,,,,,12244.0,,,600.0,
067903101,1135155,,9314.0,247276.0,165411.0,,,,,,,,,,11163.0,,,4016.0,
067904001,272609,32732.0,5606.0,9533.0,50029.0,,,,,,,,,,34541.0,,,1080.0,
067904042,208607,14452.0,363.0,47324.0,21879.0,,,,,,,,,,9746.0,,,266.0,
067904101,297556,,4579.0,77415.0,73355.0,1765.0,,,,,,,,,6517.0,,,954.0,
067907001,425096,,18542.0,24047.0,110846.0,,,,,,,,,,36811.0,,,92614.0,
067907041,257915,,,,,,,,,,,,,,92.0,,,163.0,
067907101,573567,,,201668.0,145547.0,,,,,,,,,,312.0,,,556.0,
067908001,380811,,,44205.0,41222.0,,,,,,,,,,1444.0,33529.0,,42741.0,
067908101,361031,,3268.0,,29034.0,,,,,,,,,,1406.0,16838.0,7107.0,1200.0,
068901002,6416115,504871.0,,393545.0,1252332.0,28032.0,,,,,,,,,33697.0,669854.0,,28193.0,
068901003,6078327,512690.0,,364187.0,1296844.0,9024.0,,,,,,,,,49723.0,624508.0,,26837.0,
068901004,9941,,,177558.0,180195.0,3780.0,,,,,,,,,10006.0,36089.0,,2225.0,
068901011,737976,,,65355.0,47118.0,,,,,,,,,,2508.0,,,640.0,
068901042,2837362,51453.0,,337530.0,357841.0,3043.0,,,,,,,,,23438.0,224971.0,,12306.0,
068901043,3009416,53494.0,,221198.0,375430.0,5766.0,,,,,,,,,11476.0,242899.0,,4867.0,
068901044,2280792,54208.0,,237467.0,597355.0,5938.0,,,,,,,,,9724.0,218763.0,,10094.0,
068901045,1961237,45671.0,,148729.0,549862.0,5129.0,,,,,,,,,5325.0,150203.0,,6788.0,
068901046,2611013,51874.0,,281490.0,467766.0,8604.0,,,,,,,,,34386.0,177494.0,,22670.0,
068901047,4311883,59383.0,,303733.0,565046.0,15061.0,,,,,,,,,14305.0,380342.0,,9806.0,
068901101,1339199,1203.0,24065.0,277692.0,179056.0,18877.0,,,,,,,,,5853.0,74149.0,,4157.0,
068901102,1090312,1174.0,15898.0,302542.0,93047.0,12741.0,,,,,,,,,9352.0,91782.0,,2609.0,
068901103,1516913,1203.0,22199.0,232252.0,437713.0,17228.0,,,,,,,,,8137.0,76295.0,,3288.0,
068901104,1845489,1203.0,22253.0,238376.0,318053.0,,,,,,,,,,7033.0,88204.0,,3281.0,
068901105,1873632,1203.0,17448.0,267788.0,195787.0,86831.0,,,,,,,,,29821.0,79854.0,,3039.0,
068901106,10820,,,231691.0,290990.0,8433.0,,,,,,,,,10101.0,24264.0,,5184.0,
068901107,1764306,1203.0,33009.0,268004.0,335412.0,20084.0,,,,,,,,,6720.0,90271.0,,2385.0,
068901110,1750077,1203.0,22433.0,283947.0,158464.0,11372.0,,,,,,,,,8180.0,89099.0,,3004.0,
068901111,1444905,1203.0,32072.0,232159.0,356755.0,,,,,,,,,,6306.0,73226.0,,2814.0,
068901112,1247216,1203.0,47145.0,231355.0,91420.0,14353.0,,,,,,,,,4712.0,68518.0,,2289.0,
068901113,1417886,1186.0,17583.0,251807.0,504527.0,,,,,,,,,,9273.0,67553.0,,3146.0,
068901114,1438604,1203.0,44235.0,212533.0,127368.0,3045.0,,,,,,,,,4621.0,66800.0,,2677.0,
068901116,1927585,1203.0,17571.0,357118.0,121608.0,20371.0,,,,,,,,,5948.0,,,3863.0,
068901117,1831247,1203.0,21958.0,262462.0,262878.0,22846.0,,,,,,,,,5968.0,86255.0,,3140.0,
068901118,2091134,1203.0,135338.0,94202.0,52220.0,21554.0,,,,,,,,,4252.0,76869.0,,1607.0,
068901119,1689985,1203.0,22461.0,216642.0,222654.0,19470.0,,,,,,,,,5532.0,77552.0,,4327.0,
068901121,1689973,1171.0,17740.0,244835.0,237237.0,20294.0,,,,,,,,,4207.0,77610.0,,5218.0,
068901122,1868910,1203.0,17579.0,317195.0,289786.0,20107.0,,,,,,,,,10190.0,77986.0,,4548.0,
068901123,1703894,103.0,17987.0,298539.0,204556.0,28354.0,,,,,,,,,4335.0,80149.0,,10932.0,
068901124,1767155,1203.0,22323.0,301578.0,311643.0,20004.0,,,,,,,,,6202.0,85990.0,,4139.0,
068901125,1382243,1203.0,31497.0,224814.0,185514.0,,,,,,,,,,76085.0,69666.0,,3397.0,
068901126,1974649,1100.0,22332.0,303417.0,198355.0,35526.0,,,,,,,,,5806.0,92415.0,,2111.0,
068901127,2124024,1203.0,33847.0,284807.0,98881.0,35532.0,,,,,,,,,4783.0,229907.0,,5111.0,
068901128,1676694,,35802.0,226331.0,356679.0,,,,,,,,,,7954.0,87571.0,,2194.0,
068901129,2300801,1203.0,33218.0,215216.0,256512.0,23280.0,,,,,,,,,6256.0,93150.0,,-1848.0,
068901130,2276037,1203.0,16958.0,290696.0,264821.0,45660.0,,,,,,,,,7940.0,103567.0,,4667.0,
068901699,16081,,21193.0,368030.0,13850.0,62947.0,,,,,,,,,,,,6744.0,
068901998,10567,,,,,,,,,,,,,,62.0,,,14.0,
068901999,-286,85978.0,3979.0,147432.0,52783.0,89951.0,5873890.0,,,,,,,3375419.0,648765.0,1715789.0,26230.0,522812.0,
069901001,337285,48966.0,,52704.0,119483.0,518.0,,,,,,,,,7186.0,1200.0,,2490.0,
069901101,535250,4242.0,859.0,18749.0,15628.0,6115.0,,,,,,,,,20253.0,,,447.0,
069902001,384725,71026.0,984.0,167890.0,69487.0,,,,,,,,,,12353.0,71056.0,,,
069902101,300956,,984.0,225524.0,37914.0,,,,,,,,,,150.0,82047.0,,11290.0,
069902999,2517,,,,,,,38240.0,,,,,,,14507.0,43555.0,,287.0,
070901001,985133,,,152782.0,112592.0,12981.0,24267.0,,,,,,,1265000.0,15635.0,93336.0,9365.0,,
070903002,3450456,359991.0,53172.0,,863515.0,6210.0,,,,,,,,,99864.0,713911.0,,2680.0,
070903042,2100841,72343.0,539845.0,,488394.0,8897.0,,,,,,,,,15747.0,273608.0,,3225.0,
070903043,1681513,,,,316014.0,28584.0,,,,,,,,,3564.0,125882.0,,,
070903101,1068154,,,123617.0,138185.0,26731.0,,,,,,,,,3251.0,57483.0,,,
070903102,851775,,,,182239.0,40562.0,,,,,,,,,3609.0,55990.0,,,
070903103,1016613,,,79189.0,170579.0,61518.0,,,,,,,,,3602.0,59285.0,,91.0,
070903104,1033697,,,,192339.0,35132.0,,,,,,,,,3429.0,84846.0,,,
070903105,1496207,,123641.0,,384235.0,,,,,,,,,,3751.0,142016.0,,,
070903106,739915,,,,517984.0,14658.0,,,,,,,,,3845.0,90607.0,,369.0,
070903107,528025,,,45000.0,24301.0,36745.0,,,,,,,,,3774.0,91144.0,,1236.0,
070903699,6300,,,,1150.0,,,,,,,,,,,,,,
070905002,1234544,147682.0,129343.0,141225.0,137945.0,74460.0,,,,,,,,,17358.0,,,20525.0,
070905041,1017167,31188.0,5622.0,140975.0,182670.0,853.0,,,,,,,,,16262.0,,,825.0,
070905103,398531,,11161.0,126948.0,14774.0,242662.0,,,,,,,,,33262.0,,,1500.0,
070905104,1432850,,1300.0,316585.0,184446.0,30566.0,,,,,,,,,39232.0,,,3180.0,
070905105,1063044,,11052.0,286399.0,72891.0,378424.0,,,,,,,,,49609.0,,,975.0,
070907001,707219,86531.0,14949.0,45174.0,55889.0,12119.0,,,,,,,,,54587.0,,,3076.0,
070907101,789775,,,213690.0,196912.0,,,,,,,,,,50619.0,,,388.0,
070908001,4672778,699544.0,776350.0,535381.0,882081.0,10588.0,,,,,,,,,48712.0,532546.0,,10228.0,
070908042,2035080,91301.0,218793.0,91719.0,227412.0,500.0,,,,,,,,,19289.0,187661.0,,348.0,110311.0
070908044,2291211,92735.0,285497.0,44419.0,528773.0,10682.0,,,,,,,,,22182.0,184153.0,,1489.0,
070908103,1295954,,7451.0,6263.0,166706.0,13786.0,,,,,,,,,631.0,72187.0,,95.0,
070908104,1775713,,13097.0,80441.0,468650.0,40396.0,,,,,,,,,2135.0,110051.0,,126.0,27880.0
070908105,2001497,,13689.0,22050.0,334049.0,45536.0,,,,,,,,,1294.0,80245.0,,567.0,
070908106,1718621,,13911.0,19422.0,507970.0,55984.0,,,,,,,,,1874.0,133378.0,,137.0,
070908107,1596924,,7208.0,42509.0,276509.0,481450.0,,,,,,,,,1078.0,124760.0,,30.0,
070908108,1726274,,13807.0,63792.0,423222.0,25921.0,,,,,,,,,1586.0,89738.0,,7.0,
070908699,75,,,,12009.0,3825.0,,,,,,,,,990.0,,,,
070908999,41720,50.0,1500.0,,328525.0,,9637086.0,,,,,,,3999662.0,2171290.0,268605.0,96596.0,289143.0,807991.0
070909001,812610,18019.0,,,67412.0,1476.0,,,,,,,,,11830.0,,,,
070910001,857604,121958.0,23353.0,160826.0,152788.0,6833.0,,,,,,,,,9514.0,159189.0,,217.0,
070910041,1213864,41857.0,15993.0,172838.0,184101.0,39008.0,,,,,,,,,13832.0,131229.0,,109.0,
070910101,772442,,,119889.0,87381.0,95638.0,,,,,,,,,5197.0,71933.0,,266.0,
070911001,5112666,293298.0,,137237.0,821798.0,1201.0,,,,,,,,,54828.0,477626.0,,37121.0,
070911041,2400059,51597.0,12283.0,76719.0,482267.0,56539.0,,,,,,,,,15499.0,261775.0,,25911.0,
070911101,1621929,,58249.0,138605.0,694657.0,76593.0,,,,,,,,,467.0,106793.0,,24462.0,
070911102,1197342,,56587.0,120332.0,273141.0,267997.0,,,,,,,,,301.0,95747.0,,9719.0,
070911103,1325967,,69801.0,112359.0,138741.0,3507.0,,,,,,,,,563.0,77819.0,,18091.0,
070911104,2425076,,53484.0,69047.0,324445.0,52543.0,,,,,,,,,614.0,119756.0,,18889.0,
070911105,1437181,,,130030.0,216028.0,69398.0,,,,,,,,,258.0,79681.0,,10328.0,
070912001,1103556,56767.0,,-789.0,201203.0,7670.0,,,,,,,,,1929.0,156438.0,,2547.0,
070912002,3603350,498598.0,,,716592.0,53502.0,,,,,,,,,31203.0,547462.0,,10773.0,
070912004,999651,,,,,,,,,,,,,,719.0,93563.0,,537.0,
070912042,2520200,120420.0,,,368975.0,55195.0,,,,,,,,,3807.0,145065.0,,906.0,
070912043,2366857,83403.0,,,441434.0,47228.0,,,,,,,,,3122.0,237452.0,,1518.0,
070912104,1537006,,4913.0,,167325.0,,,,,,,,,,2218.0,66806.0,,952.0,
070912106,1252318,,,,207674.0,635138.0,,,,,,,,,2751.0,73885.0,,915.0,
070912107,1674824,,,-315.0,231131.0,,,,,,,,,,2492.0,76676.0,,711.0,
070912108,1393866,,,,268513.0,581862.0,,,,,,,,,2937.0,97369.0,,1314.0,
070912109,629,,,27485.0,233694.0,7250.0,,,,,,,,,1146.0,88363.0,,619.0,
070912110,1541277,,,,259457.0,,,,,,,,,,2218.0,158459.0,,780.0,
070912111,1520385,,4913.0,,292174.0,,,,,,,,,,2281.0,124097.0,,1093.0,
