,general_wages,athletics_wages,gifted_wages,accelerated_wages,disability_wages,billingual_wages,bond_interest,debt_interest,rent,athletics,per_capita_ASF,foundational_school,school_lunch,bond_principal,prof_services,utilities,USDA_donations,overtime,land_purchase
043907113,1808690,,,,298060.0,,,,,,,,,,6903.0,82289.0,,2283.0,
043907115,1765533,,,,201274.0,,,,,,,,,,8418.0,95785.0,,3207.0,
043907116,1882265,,,285.0,490149.0,,,,,,,,,,22204.0,85027.0,,3296.0,
043907117,1682929,,,,314994.0,,,,,,,,,,21823.0,98022.0,,1547.0,
043907118,1133182,,29350.0,874493.0,268986.0,864868.0,,,,,,,,,53563.0,116758.0,,17719.0,
043907119,1862051,,,129881.0,419625.0,293286.0,,,,,,,,,15442.0,115136.0,,3205.0,
043907120,1785309,,28806.0,,466576.0,,,,,,,,,,18103.0,90364.0,,4150.0,
043907121,1835420,,,,367929.0,,,,,,,,,,9309.0,107863.0,,1470.0,
043907122,2030960,,,2520.0,435756.0,,,,,,,,,,13543.0,93385.0,,3205.0,
043907123,2063512,,,505.0,663668.0,,,,,,,,,,17940.0,109428.0,,5962.0,
043907124,1544028,,,456776.0,519116.0,,,,,,,,,,52238.0,103107.0,,3445.0,
043907126,1693432,,,,412572.0,,,,,,,,,,13117.0,109260.0,,2634.0,
043907197,310648,,,,,250.0,,,,,,,,,296.0,,,789.0,
043907999,103750,207240.0,270240.0,194994.0,237185.0,83753.0,21051921.0,,,,,,,23680000.0,15186663.0,937170.0,403131.0,372594.0,447500.0
043908001,1882220,229736.0,630.0,178760.0,115885.0,12023.0,,,,,,,,,24225.0,128005.0,,26610.0,
043908101,710928,,,,115165.0,37166.0,,,,,,,,,,64472.0,,4423.0,
043908102,1594349,,,48259.0,170938.0,17393.0,,,,,,,,,42907.0,133694.0,,13416.0,
043908105,1273636,,14828.0,,76830.0,10314.0,,,,,,,,,,78118.0,,62616.0,
043910001,5635692,274943.0,,600.0,1502077.0,26464.0,,,,,,,,,,294198.0,,720.0,246656.0
043910003,3512994,74212.0,20228.0,,1035229.0,12823.0,,,,,,,,,,62557.0,,481.0,139002.0
043910004,3763896,66648.0,60390.0,,889763.0,12548.0,,,,,,,,,,67757.0,,511.0,
043910005,4697693,71388.0,231748.0,71125.0,1260757.0,,,,,,,,,,,76912.0,,702.0,57765.0
043910006,6908856,245570.0,,76982.0,1841272.0,,,,,,,,,,,156788.0,,1575.0,31377.0
043910007,4402270,71390.0,50299.0,64073.0,901216.0,12348.0,,,,,,,,,,55908.0,,621.0,9336.0
043910008,512268,,,,,,,,,,,,,,,88606.0,,,10784.0
043910009,4510934,68389.0,101778.0,,512143.0,13973.0,,,,,,,,,,61488.0,,586.0,
043910010,4699058,260284.0,,64872.0,1146791.0,13473.0,,,,,,,,,,159028.0,,3222.0,67827.0
043910011,3543436,65703.0,16702.0,66447.0,768876.0,,,,,,,,,,,49804.0,,490.0,6556.0
043910024,520575,,,,,,,,,,,,,,,3015.0,,,
043910042,3015700,36970.0,64153.0,22987.0,705054.0,192668.0,,,,,,,,,,52054.0,,393.0,
043910043,3387583,36270.0,65097.0,52282.0,651193.0,134411.0,,,,,,,,,,41057.0,,485.0,
043910044,2945194,33570.0,89518.0,,519355.0,51058.0,,,,,,,,,,73355.0,,402.0,18538.0
043910045,2661477,36270.0,58142.0,12647.0,574356.0,111296.0,,,,,,,,,,40328.0,,411.0,
043910046,2709000,33570.0,64155.0,12460.0,871917.0,138421.0,,,,,,,,,,41784.0,,873.0,
043910047,3061646,36270.0,,5125.0,516192.0,87861.0,,,,,,,,,,40598.0,,414.0,
043910048,2762129,37260.0,39922.0,11550.0,725787.0,34622.0,,,,,,,,,,39670.0,,373.0,
043910049,3846760,35595.0,52870.0,72961.0,662313.0,131614.0,,,,,,,,,,45281.0,,943.0,
043910050,3112648,36270.0,69793.0,,547535.0,99076.0,,,,,,,,,,42717.0,,543.0,
043910052,3487982,37755.0,61096.0,74082.0,475723.0,198275.0,,,,,,,,,,48569.0,,503.0,42653.0
043910053,3498486,37125.0,,19309.0,459089.0,91706.0,,,,,,,,,,67840.0,,471.0,20440.0
043910054,3103639,37125.0,,4262.0,502234.0,101119.0,,,,,,,,,,27408.0,,415.0,
043910056,2999380,36270.0,71043.0,51121.0,758828.0,109517.0,,,,,,,,,,67314.0,,440.0,
043910101,2554396,,32883.0,72172.0,577366.0,135189.0,,,,,,,,,,37309.0,,448.0,4984.0
043910102,2077519,,40353.0,134060.0,619064.0,91879.0,,,,,,,,,,32883.0,,430.0,
043910103,2435473,,39350.0,66844.0,922679.0,181548.0,,,,,,,,,,39029.0,,388.0,7041.0
043910104,1784519,,32862.0,63280.0,566140.0,126896.0,,,,,,,,,,34691.0,,301.0,
043910105,1661957,,34434.0,69838.0,517866.0,216747.0,,,,,,,,,,45828.0,,341.0,1055503.0
043910106,1918119,,81371.0,66581.0,186668.0,,,,,,,,,,,27109.0,,259.0,
043910108,1795691,,35297.0,81069.0,448181.0,,,,,,,,,,,24581.0,,254.0,23411.0
043910109,1835388,,31422.0,64031.0,642756.0,211739.0,,,,,,,,,,30525.0,,343.0,17000.0
043910111,1716668,,72691.0,81006.0,393137.0,68476.0,,,,,,,,,,28784.0,,286.0,
043910112,2628051,,67860.0,67733.0,816243.0,57017.0,,,,,,,,,,23902.0,,392.0,
043910113,1860906,,30604.0,71062.0,383442.0,110748.0,,,,,,,,,,24290.0,,324.0,200714.0
043910114,1403958,,60259.0,67977.0,553481.0,,,,,,,,,,,18598.0,,252.0,
043910115,1367882,,60128.0,72153.0,454068.0,,,,,,,,,,,19627.0,,237.0,
043910116,1949221,,63067.0,69187.0,314934.0,,,,,,,,,,,19285.0,,306.0,
043910117,2212079,,63816.0,128995.0,645406.0,158525.0,,,,,,,,,,30627.0,,852.0,
043910118,1653678,,35307.0,72745.0,604129.0,33819.0,,,,,,,,,,28903.0,,273.0,
043910119,1628570,,32716.0,171406.0,458708.0,,,,,,,,,,,35561.0,,318.0,
043910120,2057417,,34351.0,102724.0,252476.0,,,,,,,,,,,21098.0,,1846.0,
043910121,1831683,,71078.0,78812.0,369745.0,,,,,,,,,,,22084.0,,275.0,
043910122,1971771,,100286.0,81119.0,318852.0,,,,,,,,,,,26098.0,,313.0,
043910123,2188301,,126313.0,70933.0,354469.0,,,,,,,,,,,23947.0,,350.0,13654.0
043910124,2296607,,29994.0,103120.0,415000.0,68915.0,,,,,,,,,,24167.0,,364.0,14910.0
043910125,1604935,,66029.0,72054.0,353526.0,,,,,,,,,,,26497.0,,266.0,2800.0
043910126,2495724,,69019.0,176520.0,406924.0,3236.0,,,,,,,,,,27726.0,,393.0,5770.0
043910127,1971513,,32018.0,77660.0,320578.0,,,,,,,,,,,36781.0,,470.0,5334.0
043910128,1343902,,71597.0,71830.0,358763.0,,,,,,,,,,,29914.0,,199.0,2800.0
043910129,2081856,,63770.0,65864.0,459681.0,,,,,,,,,,,39019.0,,336.0,
043910130,2263209,,80432.0,181992.0,395620.0,62644.0,,,,,,,,,,20873.0,,327.0,14004.0
043910131,1778837,,83040.0,70822.0,262919.0,,,,,,,,,,,18355.0,,290.0,12989.0
043910132,2077750,,71775.0,74682.0,237534.0,,,,,,,,,,,26741.0,,336.0,
043910133,1847542,,130771.0,65612.0,223787.0,,,,,,,,,,,23235.0,,300.0,
043910134,1937200,,58922.0,76955.0,447126.0,,,,,,,,,,,27446.0,,300.0,
043910135,2355581,,78705.0,62955.0,348704.0,79549.0,,,,,,,,,,48186.0,,378.0,740.0
043910136,1943177,,79527.0,86132.0,544751.0,63883.0,,,,,,,,,,23846.0,,359.0,
043910138,1653325,,94749.0,74969.0,489871.0,,,,,,,,,,,22212.0,,910.0,
043910139,2430006,,94775.0,74278.0,381751.0,,,,,,,,,,,29834.0,,395.0,
043910140,2370279,,125503.0,70586.0,256171.0,,,,,,,,,,,25026.0,,378.0,
043910141,1895096,,64076.0,73772.0,290751.0,,,,,,,,,,,29940.0,,305.0,
043910142,2904389,,67344.0,66397.0,419208.0,,,,,,,,,,,28349.0,,442.0,
043910143,2142232,,64354.0,66373.0,516325.0,75740.0,,,,,,,,,,33561.0,,304.0,
043910144,1977164,,97915.0,67473.0,244524.0,,,,,,,,,,,26505.0,,744.0,
043910145,2154235,,73174.0,78479.0,264755.0,61144.0,,,,,,,,,,156141.0,,372.0,2400.0
043910148,2208984,,58923.0,79935.0,319932.0,,,,,,,,,,,27780.0,,328.0,
043910149,1813837,,34772.0,82594.0,519489.0,161793.0,,,,,,,,,,34281.0,,304.0,
043910200,215509,,,,13988.0,,,,,,,,,,,,,6480.0,
043910202,1301,,,,6561210.0,14100.0,,,,,,,,,19952.0,783.0,,8619.0,
043910699,713430,,210173.0,155923.0,587539.0,99024.0,,,,,,,,,,,,,
043910999,179674,582557.0,,888176.0,255527.0,165991.0,45878381.0,,,,,,,70215000.0,36579.0,13230995.0,898060.0,54668.0,3839493.0
043911001,2018186,325696.0,,198011.0,239018.0,35272.0,,,,,,,,,76247.0,,,5565.0,
043911041,1389939,50995.0,46726.0,62786.0,119816.0,25090.0,,,,,,,,,29547.0,,,1628.0,
043911101,1429894,,28522.0,,213778.0,77574.0,,,,,,,,,21644.0,,,1019.0,
043911102,665404,,10308.0,54800.0,109605.0,1778.0,,,,,,,,,15221.0,,,714.0,
043911103,1438592,,35758.0,,68982.0,16939.0,,,,,,,,,26569.0,,,2350.0,
043911104,1381524,,19516.0,,67374.0,57226.0,,,,,,,,,25983.0,,,1530.0,
043912001,4547551,605091.0,,,279911.0,8967.0,,,,,,,,,176353.0,275625.0,,,
043912041,2829971,2160.0,39129.0,78383.0,253862.0,17284.0,,,,,,,,,15507.0,121177.0,,,
043912042,3134831,76565.0,,157527.0,372236.0,1951.0,,,,,,,,,25912.0,58242.0,,,
043912101,1828023,,14637.0,,106367.0,8616.0,,,,,,,,,11773.0,103333.0,,,
043912102,1893140,,13562.0,16840.0,225744.0,7057.0,,,,,,,,,12597.0,74475.0,,,
043912103,2294817,,13566.0,119145.0,301645.0,6239.0,,,,,,,,,14136.0,85663.0,,,
043912104,2478831,,13666.0,136160.0,89757.0,79699.0,,,,,,,,,16331.0,104135.0,,,
043912699,39050,,,,,8056.0,,,,,,,,,,,,,
043914001,4811552,401173.0,86700.0,167331.0,804614.0,1682.0,,,,,,,,,88386.0,593044.0,,64009.0,
043914003,4527706,459956.0,20447.0,149000.0,572833.0,1696.0,,,,,,,,,88610.0,388189.0,,25696.0,
043914004,232486,,,169511.0,247957.0,,,,,,,,,,1320.0,40373.0,,1344.0,
043914041,1976316,50000.0,32864.0,80172.0,369717.0,883.0,,,,,,,,,1369.0,153502.0,,16075.0,336087.0
043914042,2029764,,800.0,102980.0,310666.0,1704.0,,,,,,,,,79.0,112035.0,,7884.0,
043914043,2042761,50000.0,47271.0,70530.0,412520.0,861.0,,,,,,,,,1374.0,170032.0,,9847.0,
043914044,2064124,,43562.0,115535.0,298098.0,1693.0,,,,,,,,,84.0,112099.0,,10226.0,
043914045,2056571,49959.0,35350.0,60957.0,202898.0,1743.0,,,,,,,,,1362.0,147968.0,,11722.0,
043914046,2382617,,59292.0,143404.0,284754.0,63366.0,,,,,,,,,92.0,118831.0,,5898.0,
043914101,1103302,,19914.0,152132.0,630311.0,11845.0,,,,,,,,,151.0,74409.0,,9138.0,
043914102,1818295,,30613.0,197577.0,279798.0,1699.0,,,,,,,,,75.0,89242.0,,6218.0,
043914103,1667336,,25365.0,157591.0,224789.0,1715.0,,,,,,,,,154.0,92806.0,,8802.0,
043914104,1909731,,21629.0,88678.0,429719.0,2520.0,,,,,,,,,107.0,96599.0,,10636.0,
043914105,1908404,,19912.0,162320.0,238652.0,3395.0,,,,,,,,,96.0,87414.0,,9275.0,
043914106,2020715,,19995.0,89907.0,249302.0,27289.0,,,,,,,,,80.0,106795.0,,5463.0,
043914107,1967005,,24912.0,75247.0,247291.0,1733.0,,,,,,,,,86.0,102479.0,,8921.0,
043914108,2122479,,30181.0,88337.0,177505.0,33687.0,,,,,,,,,83.0,107828.0,,6533.0,
043914109,1995886,,30030.0,92602.0,245631.0,1715.0,,,,,,,,,98.0,101278.0,,13010.0,
043914110,1584787,,30275.0,97921.0,238651.0,17342.0,,,,,,,,,88.0,107959.0,,4408.0,
043914699,130185,,,51569.0,,,,,,,,,,,,,,9277.0,
043917001,290994,100269.0,12587.0,244312.0,49671.0,41911.0,,,,,,,,,42502.0,,,,
043917041,312429,,,45965.0,44879.0,,,,,,,,,,,,,,
043917101,1101205,,10000.0,53224.0,44202.0,11754.0,,,,,,,,,,,,807.0,
043918001,1489274,164133.0,,8589.0,235369.0,,,,,,,,,,3219.0,7945.0,,,
043918041,1021686,26926.0,563.0,,134480.0,,,,,,,,,,2660.0,6048.0,,,
043918101,546266,,24895.0,454452.0,291029.0,,,,,,,,,,1542.0,5225.0,,409.0,
043918103,946010,,,,107116.0,,,,,,,,,,1595.0,5404.0,,,
043918999,1552,,,,,45620.0,1241906.0,,,,,,,1105000.0,94837.0,587349.0,40079.0,,
043919001,4240245,418213.0,272006.0,,604563.0,6000.0,,,,,,,,,154837.0,347374.0,,31083.0,
043919041,3423217,190024.0,301920.0,117267.0,618219.0,4909.0,,,,,,,,,107798.0,118427.0,,17539.0,
043919101,2111802,,148458.0,1644.0,623415.0,8000.0,,,,,,,,,39648.0,66380.0,,2456.0,
043919102,2056984,,148167.0,105449.0,415031.0,11309.0,,,,,,,,,26309.0,86389.0,,3780.0,
043919103,7897,,,,,,,,,,,,,,,,,,
043919104,1865658,,152059.0,38571.0,254450.0,10223.0,,,,,,,,,16292.0,83300.0,,2573.0,
043919999,91622,,3554.0,133320.0,150468.0,,5756818.0,,,,,,,1570000.0,545826.0,149288.0,45918.0,40830.0,
044902001,555700,82291.0,10961.0,,68136.0,1410.0,,,,,,,,,2244.0,,,547.0,
044902041,376915,1502.0,392.0,12557.0,131935.0,710.0,,,,,,,,,1497.0,,,285.0,
044902101,606481,,1088.0,27450.0,80200.0,9866.0,,,,,,,,,500.0,,,1886.0,
045902001,1282823,255293.0,,103146.0,277331.0,,,,,,,,,,142621.0,63077.0,53542.0,,
045902003,52562,,,,196259.0,,,,,,,,,,1029.0,,,,
045902041,1090335,59367.0,,98326.0,268740.0,2500.0,,,,,,,,,11152.0,26064.0,,,
045902101,1790478,,24077.0,244000.0,258340.0,25240.0,,,,,,,,,9275.0,25877.0,,,
045903001,955634,118284.0,,28241.0,241924.0,,,,,,,,,,33243.0,115056.0,,33971.0,
045903043,343316,5000.0,,3893.0,80955.0,,,,,,,,,,4343.0,99353.0,,17445.0,
045903102,405273,,,,46003.0,,,,,,,,,,6359.0,28496.0,,9829.0,
045903103,413315,,,,107757.0,,,,,,,,,,6558.0,11310.0,,6966.0,
045903105,528382,,,31602.0,54059.0,,,,,,,,,,6643.0,13382.0,,12094.0,
045903106,674985,,,,74783.0,,,,,,,,,,29393.0,12574.0,,14401.0,
045903699,1115,,675.0,1103.0,480.0,2455.0,,,,,,,,,,,,4090.0,
045903998,144563,120.0,21000.0,,40697.0,37596.0,727110.0,,,,,,,337640.0,182455.0,78207.0,36790.0,193321.0,
045905002,656447,88283.0,,16698.0,112036.0,,,,,,,,,,70572.0,,,2835.0,
045905041,354262,8366.0,,,40927.0,,,,,,,,,,28917.0,,,,
045905102,800025,,500.0,,106198.0,5980.0,,,,,,,,,46284.0,,,677.0,
046901001,3511766,192845.0,6728.0,216550.0,596115.0,13905.0,,,,,,,,,91775.0,565055.0,,18093.0,
046901002,1218635,18347.0,,135967.0,95728.0,,,,,,,,,,554.0,186824.0,,163.0,
046901038,17733,,,44404.0,25273.0,,,,,,,,,,39.0,17452.0,,1.0,
046901041,2683700,57432.0,3000.0,122589.0,460494.0,13939.0,,,,,,,,,34942.0,289410.0,,4206.0,
046901042,2442051,50137.0,3000.0,118948.0,179964.0,14778.0,,,,,,,,,34558.0,172324.0,,3692.0,
046901102,890830,,3000.0,99097.0,97845.0,,,,,,,,,,244.0,65236.0,,237.0,
046901103,1543406,,3000.0,178723.0,307779.0,14981.0,,,,,,,,,479.0,84141.0,,848.0,
046901104,1386516,,3000.0,75110.0,100033.0,,,,,,,,,,367.0,73652.0,,119.0,
046901105,1348607,,3000.0,126418.0,101124.0,,,,,,,,,,366.0,108814.0,,212.0,
046901106,1251899,,3000.0,128730.0,388252.0,,,,,,,,,,465.0,65984.0,,236.0,
046901107,1306588,,3000.0,70011.0,226417.0,,,,,,,,,,427.0,87660.0,,279.0,
046901108,1554694,,3000.0,113076.0,185606.0,13537.0,,,,,,,,,514.0,89048.0,,441.0,
046901109,1539347,,3000.0,141063.0,400411.0,13339.0,,,,,,,,,589.0,102087.0,,623.0,
046902001,5081165,412807.0,333.0,199539.0,656655.0,49120.0,,,,,,,,,20463.0,636129.0,,32782.0,
046902002,5156318,416949.0,323.0,191104.0,662340.0,52389.0,,,,,,,,,1252.0,934540.0,,8446.0,
046902003,2556726,349869.0,323.0,145153.0,558462.0,51889.0,,,,,,,,,253.0,705923.0,,27630.0,
046902007,749193,,,20877.0,64216.0,,,,,,,,,,13.0,41668.0,,4877.0,
046902041,2496586,64411.0,,66874.0,226827.0,53389.0,,,,,,,,,492.0,229064.0,,13928.0,
046902042,2715558,60563.0,,168800.0,322294.0,24190.0,,,,,,,,,48.0,220826.0,,12616.0,
046902044,2449656,64307.0,,118159.0,440470.0,56252.0,,,,,,,,,3048.0,202901.0,,4775.0,
046902045,2166957,62711.0,,86346.0,394954.0,62406.0,,,,,,,,,2041.0,163872.0,,30736.0,
046902046,1812731,59097.0,,106935.0,418247.0,46457.0,,,,,,,,,40.0,242447.0,,17159.0,
046902101,1515479,,28459.0,71221.0,625421.0,,,,,,,,,,663.0,142619.0,,8238.0,
046902102,1691974,,32380.0,75498.0,230162.0,,,,,,,,,,29.0,126506.0,,3293.0,
046902104,1366716,,29647.0,90700.0,87997.0,,,,,,,,,,324.0,100640.0,,5460.0,
046902105,1956848,,-385.0,238488.0,352165.0,,,,,,,,,,937.0,144660.0,,6219.0,
046902107,2047287,,53633.0,118472.0,107986.0,74000.0,,,,,,,,,35.0,156818.0,,6009.0,
046902110,1280806,,27627.0,70632.0,98428.0,,,,,,,,,,20.0,103925.0,,6036.0,
046902111,1590058,,23063.0,86998.0,83901.0,,,,,,,,,,421.0,132378.0,,7704.0,
046902112,1820999,,31420.0,79366.0,122333.0,,,,,,,,,,30.0,137198.0,,5614.0,
046902113,1914880,,26465.0,151300.0,380176.0,,,,,,,,,,536.0,146227.0,,12182.0,
046902114,1696559,,22726.0,58501.0,108442.0,,,,,,,,,,329.0,122279.0,,6361.0,
046902115,1535587,1500.0,47618.0,89582.0,701632.0,,,,,,,,,,40.0,107695.0,,8928.0,
046902117,1860697,,4508.0,240594.0,164836.0,23368.0,,,,,,,,,751.0,113355.0,,9037.0,
046902119,1832898,,59643.0,96310.0,99669.0,24972.0,,,,,,,,,28.0,108509.0,,6134.0,
046902120,122122,,,,7166.0,,,,,,,,,,,1162.0,,1192.0,
046902121,1026220,,23426.0,88646.0,80401.0,,,,,,,,,,15.0,104917.0,,4689.0,
046902122,1391966,,31683.0,83874.0,88438.0,,,,,,,,,,22.0,75558.0,,6950.0,
046902123,1617487,,30437.0,62417.0,116988.0,,,,,,,,,,24.0,115119.0,,5802.0,
046902125,1710057,,22813.0,71388.0,77518.0,,,,,,,,,,27.0,102506.0,,4194.0,
046902201,147231,,,,,,,,,,,,,,2.0,0.0,,0.0,
046902206,137630,,,,51464.0,,,,,,,,,,8.0,21360.0,,1.0,
046902699,145509,,,80649.0,47556.0,39825.0,,,,,,,,,,,,34656.0,
047901001,1174680,10915.0,,96253.0,138888.0,,,,,,,,,,2659.0,15044.0,,,
047901041,770719,3810.0,,45472.0,78733.0,,,,,,,,,,1849.0,10461.0,,,
047901042,846483,5057.0,9349.0,,114640.0,,,,,,,,,,2182.0,15082.0,,,
047901101,1013654,1180.0,2843.0,,93606.0,6428.0,,,,,,,,,2560.0,14483.0,,,
047902001,596633,82889.0,,9326.0,56465.0,,,,,,,,,,18948.0,,,,
047902041,455010,1970.0,,38012.0,47843.0,4383.0,,,,,,,,,4546.0,,,,
047902101,687712,,21345.0,164029.0,85255.0,,,,,,,,,,1812.0,,,,
047903001,489364,34250.0,,4147.0,62824.0,14184.0,,,,,,,,,,,,,
047905001,423635,20688.0,,23661.0,31314.0,,,,,,,,,,22407.0,46106.0,1760.0,,
048901001,331301,41760.0,3003.0,99099.0,43336.0,,,,,,,,,,8106.0,,,,
048901101,257488,,5160.0,136861.0,49347.0,3676.0,,,,,,,,,91.0,,,,
048903001,643532,33189.0,5961.0,95896.0,14817.0,5519.0,105350.0,,,,,,,60000.0,22006.0,83955.0,,12637.0,
049901001,1839017,259617.0,,200864.0,397027.0,9948.0,,,,,,,,,109244.0,,,10751.0,
049901004,8816,,,49145.0,5443.0,,,,,,,,,,727.0,,,0.0,
049901041,1185733,39473.0,88294.0,514000.0,248606.0,9690.0,,,,,,,,,37086.0,,,310.0,
049901101,1045083,,8195.0,497738.0,266562.0,75751.0,,,,,,,,,31843.0,,,32.0,
049901104,1088799,,16572.0,411642.0,133589.0,16820.0,,,,,,,,,22472.0,,,2.0,
049901107,1204112,,12475.0,437829.0,185515.0,21203.0,,,,,,,,,23794.0,,,14.0,
049901108,13021,,,231528.0,,1484.0,,,,,,,,,574.0,13389.0,,,
049901699,3346,,,23677.0,,,,,,,,,,,,,,,
049902001,922392,96394.0,2612.0,23847.0,98863.0,,,,,,,,,,13924.0,86019.0,,,
049902101,905014,,3549.0,73276.0,40251.0,547.0,,,,,,,,,,83763.0,,,
049903001,671166,103218.0,,3178.0,61317.0,,,,,,,,,,,,,,
049903041,506487,,300.0,134858.0,82055.0,,,,,,,,,,,,,,
049903101,827095,,13073.0,135594.0,44062.0,11944.0,,,,,,,,,,,,,
049905001,884225,205365.0,6717.0,66176.0,70545.0,,755846.0,,,,,,,290000.0,31361.0,,,30005.0,58000.0
049905042,807107,,,83835.0,73780.0,,,,,,,,,,3451.0,,,1795.0,
049905101,1497057,,31712.0,87620.0,75899.0,,43025.0,,,,,,,220000.0,4840.0,,,18703.0,
049905699,2500,,,22431.0,,,,,,,,,,,,,,,
049906001,1628394,51093.0,12915.0,,126407.0,952.0,113260.0,,,,,,,95000.0,30045.0,133152.0,7309.0,,10725.0
049907001,839982,93608.0,3174.0,,41087.0,,,,,,,,,,34689.0,,,2474.0,
049907101,808973,,5331.0,65444.0,23590.0,,,,,,,,,,30140.0,,,563.0,
049908101,214633,,1386.0,3449.0,35962.0,,,,,,,,,,3818.0,29736.0,2504.0,,
049909101,246170,2992.0,318.0,1236.0,36602.0,327.0,,,,,,,,,,,,,
049909999,47885,,,,,,,,,,,,,,,22120.0,1771.0,,
050901001,340135,30985.0,,50913.0,,,,,,,,,,,13167.0,,,919.0,
050901101,321373,,3680.0,38617.0,45538.0,3430.0,,,,,,,,,6879.0,,,,
050902001,1697121,280292.0,,147155.0,389079.0,3368.0,,,,,,,,,,272407.0,,7650.0,
050902041,983444,60100.0,120.0,144331.0,257099.0,559.0,,,,,,,,,,116086.0,,1935.0,
050902101,1152889,,15654.0,468.0,133538.0,10204.0,,,,,,,,,,75217.0,,,
050902102,1037637,,6904.0,,227416.0,7894.0,,,,,,,,,,101244.0,,,
050902103,1833532,,20957.0,361.0,304392.0,3497.0,,,,,,,,,363.0,104496.0,,,
050904001,537912,20209.0,2907.0,75590.0,26683.0,520.0,,20990.0,,,,,,70000.0,3522.0,41844.0,4082.0,,5359.0
050909001,399524,12845.0,,51013.0,21616.0,,7360.0,8577.0,,,,,,55039.0,27351.0,60167.0,4001.0,,
050910001,5980337,872733.0,,260836.0,1280296.0,19941.0,,,,,,,,,,523744.0,199134.0,43821.0,
050910041,2557790,107961.0,,96671.0,681543.0,5644.0,,,,,,,,,,183035.0,,3030.0,
050910042,2459420,102072.0,,176650.0,682387.0,,,,,,,,,,,177960.0,,3224.0,
050910101,1737899,,39749.0,181459.0,318231.0,56836.0,,,,,,,,,,110261.0,,1383.0,
050910102,1244094,,17924.0,63746.0,111734.0,69849.0,,,,,,,,,,64238.0,,1605.0,
050910104,2097211,,49810.0,209341.0,310892.0,31800.0,,,,,,,,,,148532.0,,1425.0,
050910105,1132346,,48438.0,92283.0,256890.0,,,,,,,,,,,57938.0,,1123.0,
050910106,1240627,,22478.0,99578.0,262646.0,,,,,,,,,,,65492.0,,776.0,
050910107,1851729,,41626.0,171511.0,264244.0,59.0,,,,,,,,,,91086.0,,1223.0,
050910110,1925616,,63079.0,117321.0,298919.0,1091.0,,,,,,,,,,117151.0,,1095.0,
051901001,676807,37477.0,,1332.0,87349.0,,,,,,,,,,41071.0,,,225.0,
052901001,1601056,,10316.0,3149.0,243229.0,85041.0,,,,,,,,,31846.0,,,2180.0,
052901041,1035799,,426.0,76661.0,155291.0,1362.0,,,,,,,,,20689.0,,,916.0,
052901101,1634072,,31006.0,94908.0,228845.0,55418.0,,,,,,,,,29339.0,,,723.0,
052901999,11790,252651.0,,,19275.0,,94150.0,,,,,,,1535000.0,54222.0,129709.0,22545.0,28499.0,36370.0
053001001,1132513,126803.0,,41707.0,137849.0,44908.0,,,,,,,,,27452.0,,,,
053001041,791043,39986.0,750.0,55218.0,13373.0,,,,,,,,,,10350.0,,,,
053001103,1195236,,9637.0,236310.0,127540.0,9090.0,,,,,,,,,26700.0,,,,
054901001,398596,30933.0,,,53525.0,,,,,,,,,,9373.0,,,,
054901041,289103,9598.0,12997.0,,47848.0,,,,,,,,,,3013.0,,,,
054901101,445827,,,,33457.0,3624.0,,,,,,,,,19149.0,,,,
054902001,414273,42013.0,,,104012.0,,,,,,,,,,9265.0,,,,
054902102,446736,2200.0,,,44589.0,2400.0,,,,,,,,,50637.0,,,,
054903001,712494,75190.0,,145792.0,67309.0,,,,,,,,,,786.0,,,15994.0,
054903041,269739,19529.0,,75696.0,57891.0,,,,,,,,,,350.0,,,,
054903102,474039,,,189501.0,84292.0,,,,,,,,,,189.0,,,,
055901001,167000,98832.0,1000.0,15862.0,158820.0,3500.0,,221.0,,,,,,,11920.0,21080.0,,2412.0,
055901041,55431,,,,56832.0,1000.0,,,,,,,,,,,,762.0,
055901102,396526,,,7999.0,127993.0,9844.0,,,,,,,,,,,,,
056901001,1624167,200896.0,7483.0,,136124.0,7856.0,,,,,,,,,27359.0,102733.0,41273.0,,
056901002,4320,,,,24920.0,,,,,,,,,,9044.0,8972.0,,,
056901042,1233065,74697.0,7159.0,,138616.0,32991.0,,,,,,,,,19448.0,80144.0,,,
056901104,1373402,,,,322783.0,78885.0,,,,,,,,,18828.0,62428.0,,,
056901105,607842,,,,96494.0,45507.0,,,,,,,,,37108.0,44053.0,,,
056901699,7425,,,,1350.0,2599.0,,,,,,,,,,,,,
056902001,490565,28758.0,,104846.0,25225.0,,,,,,,,,,36076.0,53745.0,5778.0,,
057903001,3986269,253128.0,1757377.0,,1245016.0,36783.0,,,,,,,,,33630.0,,53227.0,11294.0,
057903002,4418513,268899.0,1654648.0,59893.0,1299458.0,72060.0,,,,,,,,,233240.0,,38357.0,14376.0,
057903006,4653160,264920.0,1448446.0,223291.0,1399153.0,17438.0,,,,,,,,,19710.0,,42515.0,3923.0,
057903007,1856551,207783.0,753345.0,326009.0,831395.0,37643.0,,,,,,,,,102098.0,,26534.0,8088.0,
057903010,6671,,565.0,,,,,,,,,,,,9900.0,,,594.0,
057903041,2066658,56614.0,729912.0,,723264.0,57818.0,,,,,,,,,79806.0,,32102.0,3169.0,
057903042,2034081,51787.0,805063.0,,613771.0,40802.0,,,,,,,,,9053.0,,36680.0,1215.0,
057903044,1836912,55156.0,540840.0,,571273.0,40563.0,,,,,,,,,7328.0,,25773.0,3035.0,
