,DISTRICT,YEAR,ACT,per_stud_tax_rev,per_stud_state_rev,per_stud_fed_rev,per_stud_other_rev
974,57912,2011,19.1,3756.0,4872.0,1328.0,289.0
975,57912,2012,18.7,3624.0,4744.0,1393.0,313.0
976,57912,2013,19.2,3630.0,4799.0,1222.0,373.0
977,57912,2014,18.4,3685.0,5407.0,1203.0,312.0
978,57912,2015,18.7,3786.0,5504.0,1266.0,543.0
979,57912,2016,16.8,3973.0,5334.0,1338.0,690.0
980,57913,2003,17.2,3928.0,2953.0,462.0,265.0
981,57913,2004,16.5,3809.0,2767.0,583.0,326.0
982,57913,2005,16.4,4373.0,2582.0,672.0,256.0
983,57913,2006,16.7,4093.0,2133.0,851.0,157.0
984,57913,2007,15.9,4176.0,3389.0,858.0,488.0
985,57913,2008,16.9,3765.0,4618.0,986.0,318.0
986,57913,2009,16.3,3947.0,4542.0,669.0,196.0
987,57913,2010,16.4,3422.0,5448.0,1261.0,278.0
988,57913,2011,15.5,3422.0,5448.0,1261.0,278.0
989,57913,2012,15.4,3414.0,4870.0,1171.0,212.0
990,57913,2013,16.1,3134.0,4711.0,779.0,457.0
991,57913,2014,16.0,3062.0,5405.0,1271.0,302.0
992,57913,2015,16.4,3150.0,5842.0,1431.0,273.0
993,57913,2016,16.8,3646.0,5851.0,1247.0,384.0
994,57914,2003,19.8,2605.0,4037.0,446.0,471.0
995,57914,2004,19.6,2796.0,3988.0,476.0,407.0
996,57914,2005,19.5,3030.0,3947.0,544.0,429.0
997,57914,2006,19.1,3061.0,4191.0,569.0,508.0
998,57914,2007,19.1,3010.0,4483.0,590.0,581.0
999,57914,2008,18.8,2592.0,5545.0,632.0,580.0
1000,57914,2009,19.5,2600.0,5874.0,754.0,463.0
1001,57914,2010,19.2,2328.0,6250.0,939.0,369.0
1002,57914,2011,19.2,2328.0,6250.0,939.0,369.0
1003,57914,2012,19.2,2261.0,5922.0,1058.0,377.0
1004,57914,2013,19.1,2157.0,6147.0,880.0,286.0
1005,57914,2014,18.2,2115.0,6649.0,900.0,294.0
1006,57914,2015,18.9,2198.0,6885.0,970.0,270.0
1007,57914,2016,18.7,2206.0,7085.0,1013.0,311.0
1008,57916,2003,22.2,6618.0,902.0,447.0,367.0
1009,57916,2004,22.3,6408.0,844.0,558.0,345.0
1010,57916,2005,22.2,6817.0,962.0,621.0,464.0
1011,57916,2006,22.3,7098.0,877.0,924.0,493.0
1012,57916,2007,22.2,6436.0,1928.0,808.0,538.0
1013,57916,2008,22.6,6074.0,2204.0,787.0,465.0
1014,57916,2009,22.7,6313.0,2414.0,842.0,445.0
1015,57916,2010,22.4,5793.0,2893.0,1371.0,343.0
1016,57916,2011,22.6,5793.0,2893.0,1371.0,343.0
1017,57916,2012,22.2,5615.0,2874.0,1021.0,349.0
1018,57916,2013,22.4,5533.0,2450.0,1002.0,385.0
1019,57916,2014,22.2,5684.0,2870.0,936.0,366.0
1020,57916,2015,20.2,5880.0,2881.0,947.0,374.0
1021,57916,2016,20.1,6107.0,3082.0,937.0,394.0
1022,57922,2003,22.5,6179.0,803.0,136.0,632.0
1023,57922,2004,22.7,6407.0,767.0,219.0,697.0
1024,57922,2005,23.3,6627.0,859.0,230.0,787.0
1025,57922,2006,23.5,6689.0,752.0,274.0,953.0
1026,57922,2007,22.9,6852.0,1563.0,243.0,1148.0
1027,57922,2008,23.7,6381.0,2249.0,232.0,1261.0
1028,57922,2009,24.2,6562.0,2188.0,316.0,1010.0
1029,57922,2010,24.4,7594.0,1742.0,314.0,910.0
1030,57922,2011,25.6,7594.0,1742.0,314.0,910.0
1031,57922,2012,25.2,7227.0,1518.0,430.0,794.0
1032,57922,2013,25.1,7850.0,885.0,278.0,662.0
1033,57922,2014,25.2,8352.0,759.0,284.0,576.0
1034,57922,2015,25.2,8999.0,845.0,285.0,579.0
1035,57922,2016,23.6,9157.0,765.0,282.0,649.0
1036,61901,2003,20.8,6007.0,1784.0,608.0,462.0
1037,61901,2004,20.8,6386.0,1433.0,559.0,453.0
1038,61901,2005,21.1,6668.0,1373.0,507.0,562.0
1039,61901,2006,20.1,6837.0,1242.0,554.0,627.0
1040,61901,2007,20.5,7008.0,2150.0,519.0,775.0
1041,61901,2008,20.5,6247.0,3676.0,500.0,794.0
1042,61901,2009,20.7,6377.0,3514.0,435.0,548.0
1043,61901,2010,20.8,6153.0,3889.0,626.0,439.0
1044,61901,2011,21.1,6153.0,3889.0,626.0,439.0
1045,61901,2012,21.1,6085.0,3548.0,662.0,406.0
1046,61901,2013,20.7,6071.0,3262.0,473.0,372.0
1047,61901,2014,21.0,6257.0,3316.0,501.0,406.0
1048,61901,2015,21.1,6889.0,3259.0,492.0,389.0
1049,61901,2016,21.5,7203.0,3310.0,670.0,429.0
1050,61902,2003,21.0,6249.0,1191.0,255.0,480.0
1051,61902,2004,21.1,6616.0,1014.0,372.0,493.0
1052,61902,2005,21.9,6725.0,1064.0,402.0,591.0
1053,61902,2006,21.6,6806.0,819.0,509.0,693.0
1054,61902,2007,22.1,6646.0,1563.0,495.0,817.0
1055,61902,2008,21.9,6070.0,2724.0,439.0,764.0
1056,61902,2009,22.3,6449.0,2510.0,468.0,585.0
1057,61902,2010,22.8,6363.0,3055.0,740.0,452.0
1058,61902,2011,23.3,6363.0,3055.0,740.0,452.0
1059,61902,2012,23.8,6444.0,2597.0,667.0,487.0
1060,61902,2013,23.7,6586.0,2274.0,656.0,464.0
1061,61902,2014,24.0,7060.0,2428.0,557.0,541.0
1062,61902,2015,23.7,7580.0,2496.0,607.0,525.0
1063,61902,2016,23.9,8133.0,2296.0,639.0,525.0
1064,61908,2003,21.6,3262.0,4401.0,1020.0,1441.0
1065,61908,2004,19.6,4024.0,3424.0,1019.0,1305.0
1066,61908,2005,21.5,4355.0,3098.0,1081.0,1385.0
1067,61908,2006,21.3,4369.0,3571.0,1144.0,1477.0
1068,61908,2007,20.7,4176.0,3900.0,1120.0,1686.0
1069,61908,2008,21.3,3542.0,4779.0,1099.0,1761.0
1070,61908,2009,21.6,3712.0,4856.0,1123.0,1611.0
1071,61908,2010,20.4,3784.0,4773.0,1497.0,1376.0
1072,61908,2011,22.0,3784.0,4773.0,1497.0,1376.0
1073,61908,2012,20.1,3819.0,4399.0,1394.0,1611.0
1074,61908,2013,21.2,3742.0,4517.0,1276.0,1531.0
1075,61908,2014,21.4,3935.0,4942.0,1306.0,1551.0
1076,61908,2015,21.2,4166.0,5235.0,1565.0,1579.0
1077,61908,2016,20.0,4360.0,5453.0,1523.0,1589.0
1078,61911,2003,19.9,8755.0,858.0,304.0,772.0
1079,61911,2004,20.6,8826.0,748.0,347.0,790.0
1080,61911,2005,22.3,9643.0,856.0,377.0,863.0
1081,61911,2006,20.6,8824.0,761.0,423.0,1090.0
1082,61911,2007,20.8,9120.0,1500.0,373.0,1556.0
1083,61911,2008,20.4,7525.0,3166.0,293.0,1431.0
1084,61911,2009,21.2,8273.0,2281.0,309.0,971.0
1085,61911,2010,21.9,8026.0,2573.0,967.0,646.0
1086,61911,2011,22.5,8026.0,2573.0,967.0,646.0
1087,61911,2012,22.7,7653.0,2289.0,485.0,651.0
1088,61911,2013,22.8,7607.0,2028.0,496.0,651.0
1089,61911,2014,22.5,8174.0,2183.0,605.0,620.0
1090,61911,2015,22.6,8626.0,1792.0,582.0,642.0
1091,61911,2016,20.5,8827.0,2052.0,370.0,568.0
1092,61912,2003,21.9,4587.0,2357.0,318.0,359.0
1093,61912,2004,20.2,4774.0,2048.0,429.0,312.0
1094,61912,2005,21.3,4872.0,1922.0,397.0,518.0
1095,61912,2006,19.9,4993.0,2159.0,472.0,634.0
1096,61912,2007,20.2,5255.0,2850.0,540.0,729.0
1097,61912,2008,19.8,4809.0,3713.0,495.0,549.0
1098,61912,2009,21.3,5359.0,3871.0,479.0,377.0
1099,61912,2010,21.6,5056.0,4205.0,555.0,309.0
1100,61912,2011,21.5,5056.0,4205.0,555.0,309.0
1101,61912,2012,21.8,5079.0,3792.0,670.0,322.0
1102,61912,2013,22.0,5175.0,3936.0,721.0,295.0
1103,61912,2014,22.3,5347.0,4260.0,553.0,322.0
1104,61912,2015,22.5,5781.0,4491.0,595.0,281.0
1105,61912,2016,22.5,6094.0,4610.0,750.0,292.0
1106,68901,2003,20.0,2520.0,3160.0,785.0,219.0
1107,68901,2004,21.0,2621.0,3235.0,941.0,217.0
1108,68901,2005,21.4,2851.0,3279.0,902.0,264.0
1109,68901,2006,20.1,3145.0,3111.0,1032.0,372.0
1110,68901,2007,21.3,3348.0,3375.0,972.0,426.0
1111,68901,2008,20.7,3201.0,3817.0,898.0,355.0
1112,68901,2009,21.1,3795.0,3376.0,941.0,252.0
1113,68901,2010,21.3,3962.0,3430.0,1192.0,202.0
1114,68901,2011,21.5,3962.0,3430.0,1192.0,202.0
1115,68901,2012,21.3,4133.0,2842.0,959.0,237.0
1116,68901,2013,20.6,4428.0,2889.0,873.0,270.0
1117,68901,2014,20.7,4974.0,2738.0,786.0,305.0
1118,68901,2015,20.3,5147.0,2395.0,915.0,288.0
1119,68901,2016,19.6,4830.0,2431.0,891.0,264.0
1120,70903,2003,19.6,3525.0,3783.0,689.0,348.0
1121,70903,2004,19.0,3576.0,3348.0,725.0,316.0
1122,70903,2005,19.5,3740.0,3066.0,775.0,378.0
1123,70903,2006,19.1,4036.0,3103.0,761.0,550.0
1124,70903,2007,19.6,4227.0,3428.0,773.0,1170.0
1125,70903,2008,20.6,3914.0,4150.0,856.0,644.0
1126,70903,2009,19.8,4326.0,4316.0,1035.0,468.0
1127,70903,2010,19.7,4555.0,4338.0,883.0,273.0
1128,70903,2011,20.2,4555.0,4338.0,883.0,273.0
1129,70903,2012,20.6,4630.0,3753.0,1061.0,209.0
1130,70903,2013,19.1,4704.0,3960.0,1026.0,206.0
1131,70903,2014,19.8,4846.0,4158.0,1012.0,229.0
1132,70903,2015,19.5,4717.0,4316.0,977.0,323.0
1133,70903,2016,19.2,4839.0,4691.0,1105.0,240.0
1134,70908,2003,21.4,5498.0,1970.0,247.0,2047.0
1135,70908,2004,21.1,5705.0,1461.0,317.0,1696.0
1136,70908,2005,21.1,5921.0,1274.0,295.0,1836.0
1137,70908,2006,21.3,6132.0,1299.0,298.0,1967.0
1138,70908,2007,21.9,6073.0,1986.0,281.0,2092.0
1139,70908,2008,21.4,5310.0,3728.0,336.0,1596.0
1140,70908,2009,21.8,5667.0,3354.0,347.0,1278.0
1141,70908,2010,21.3,5089.0,3919.0,373.0,1060.0
1142,70908,2011,22.0,5089.0,3919.0,373.0,1060.0
1143,70908,2012,21.5,5153.0,3641.0,497.0,1046.0
1144,70908,2013,22.0,5437.0,3451.0,364.0,1164.0
1145,70908,2014,22.2,5551.0,3460.0,378.0,1245.0
1146,70908,2015,22.3,5794.0,3629.0,377.0,1222.0
1147,70908,2016,22.3,6088.0,3778.0,412.0,1244.0
1148,70911,2003,20.7,2390.0,3926.0,278.0,329.0
1149,70911,2004,19.8,2612.0,3755.0,406.0,370.0
1150,70911,2005,20.4,2874.0,3592.0,418.0,403.0
1151,70911,2006,20.8,2971.0,3685.0,455.0,416.0
1152,70911,2007,21.2,3024.0,4189.0,431.0,369.0
1153,70911,2008,20.8,2929.0,4736.0,428.0,548.0
1154,70911,2009,20.8,3386.0,4914.0,501.0,467.0
1155,70911,2010,21.7,3317.0,5648.0,627.0,448.0
1156,70911,2011,20.9,3317.0,5648.0,627.0,448.0
1157,70911,2012,21.6,3290.0,5386.0,803.0,521.0
1158,70911,2013,20.4,3211.0,5496.0,542.0,554.0
1159,70911,2014,20.5,3355.0,6001.0,651.0,593.0
1160,70911,2015,21.0,3812.0,6127.0,783.0,565.0
1161,70911,2016,20.0,3799.0,5917.0,700.0,539.0
1162,70912,2003,19.4,4553.0,2745.0,358.0,348.0
1163,70912,2004,21.1,4963.0,2335.0,422.0,356.0
1164,70912,2005,20.5,5777.0,1716.0,406.0,449.0
1165,70912,2006,21.3,5907.0,1317.0,504.0,477.0
1166,70912,2007,19.7,5820.0,2209.0,512.0,752.0
1167,70912,2008,22.5,5264.0,3296.0,461.0,694.0
1168,70912,2009,21.9,5610.0,3238.0,451.0,352.0
1169,70912,2010,20.1,5380.0,3718.0,550.0,332.0
1170,70912,2011,19.5,5380.0,3718.0,550.0,332.0
1171,70912,2012,21.3,5214.0,3488.0,579.0,280.0
1172,70912,2013,20.6,5158.0,3154.0,400.0,274.0
1173,70912,2014,21.0,5132.0,3538.0,382.0,283.0
1174,70912,2015,21.3,5342.0,3948.0,509.0,283.0
1175,70912,2016,22.6,5986.0,4165.0,465.0,350.0
1176,71901,2003,16.8,878.0,5440.0,772.0,133.0
1177,71901,2004,18.0,873.0,6045.0,864.0,100.0
1178,71901,2005,17.7,895.0,5977.0,1216.0,176.0
1179,71901,2006,17.1,961.0,5943.0,1164.0,201.0
1180,71901,2007,16.8,1116.0,6637.0,1083.0,378.0
1181,71901,2008,16.7,1005.0,7280.0,1141.0,426.0
1182,71901,2009,18.3,1105.0,6947.0,1249.0,204.0
1183,71901,2010,17.6,1120.0,6654.0,1522.0,76.0
1184,71901,2011,16.9,1120.0,6654.0,1522.0,76.0
1185,71901,2012,17.2,1158.0,6466.0,1456.0,70.0
1186,71901,2013,17.3,1211.0,6772.0,1346.0,70.0
1187,71901,2014,16.5,1243.0,7305.0,1318.0,70.0
1188,71901,2015,16.9,1242.0,7607.0,1468.0,93.0
1189,71901,2016,17.0,1252.0,7821.0,1454.0,577.0
1190,71902,2003,21.0,2224.0,4091.0,1086.0,180.0
1191,71902,2004,20.2,2289.0,4040.0,1284.0,178.0
1192,71902,2005,20.8,2557.0,3952.0,1376.0,194.0
1193,71902,2006,20.2,2697.0,4016.0,1392.0,274.0
1194,71902,2007,20.3,2889.0,4382.0,1396.0,303.0
1195,71902,2008,20.0,2618.0,5063.0,1443.0,330.0
1196,71902,2009,20.5,2801.0,4957.0,1658.0,305.0
1197,71902,2010,20.1,2790.0,5061.0,1245.0,211.0
1198,71902,2011,18.2,2790.0,5061.0,1245.0,211.0
1199,71902,2012,18.4,2914.0,4798.0,1715.0,199.0
1200,71902,2013,18.4,3035.0,4668.0,1528.0,166.0
1201,71902,2014,18.7,3185.0,4955.0,1677.0,156.0
1202,71902,2015,19.0,3208.0,5110.0,1802.0,132.0
1203,71902,2016,19.3,3222.0,5651.0,1906.0,127.0
1204,71904,2003,16.4,376.0,6927.0,1098.0,159.0
1205,71904,2004,16.6,401.0,6619.0,1473.0,113.0
1206,71904,2005,16.3,434.0,6466.0,1677.0,144.0
1207,71904,2006,15.9,459.0,6829.0,1889.0,150.0
1208,71904,2007,16.3,458.0,7238.0,1826.0,229.0
1209,71904,2008,15.1,417.0,7418.0,1759.0,217.0
1210,71904,2009,16.3,423.0,7407.0,2103.0,149.0
1211,71904,2010,16.4,445.0,7689.0,2169.0,134.0
1212,71904,2011,17.3,445.0,7689.0,2169.0,134.0
1213,71904,2012,16.8,454.0,7677.0,2155.0,108.0
1214,71904,2013,17.0,489.0,7891.0,1866.0,144.0
1215,71904,2014,16.5,525.0,8364.0,1780.0,108.0
1216,71904,2015,16.4,571.0,8512.0,1817.0,110.0
1217,71904,2016,16.0,592.0,8809.0,1860.0,129.0
1218,71905,2003,17.9,1353.0,4906.0,1081.0,118.0
1219,71905,2004,17.0,1365.0,4639.0,1208.0,110.0
1220,71905,2005,17.1,1618.0,4868.0,1159.0,166.0
1221,71905,2006,16.4,1664.0,4896.0,1206.0,336.0
1222,71905,2007,17.0,1679.0,4832.0,1164.0,429.0
1223,71905,2008,16.2,1625.0,6308.0,1247.0,262.0
1224,71905,2009,17.0,1730.0,6259.0,1319.0,205.0
1225,71905,2010,17.1,1824.0,6668.0,1712.0,116.0
1226,71905,2011,17.6,1824.0,6668.0,1712.0,116.0
1227,71905,2012,18.0,1894.0,6202.0,1637.0,128.0
1228,71905,2013,18.2,1952.0,6242.0,1439.0,111.0
1229,71905,2014,18.4,2063.0,6645.0,1475.0,108.0
1230,71905,2015,18.7,2082.0,6878.0,1522.0,107.0
1231,71905,2016,19.3,2037.0,7157.0,1649.0,116.0
1232,71907,2003,17.6,2002.0,5382.0,1697.0,319.0
1233,71907,2004,16.8,2048.0,5221.0,1717.0,212.0
1234,71907,2005,17.1,2277.0,5141.0,1766.0,205.0
1235,71907,2006,16.4,2528.0,5073.0,1800.0,273.0
1236,71907,2007,16.4,2767.0,5192.0,1698.0,393.0
1237,71907,2008,16.5,2464.0,5830.0,1629.0,421.0
1238,71907,2009,16.9,2848.0,5724.0,1614.0,225.0
1239,71907,2010,18.1,2966.0,6376.0,1629.0,129.0
1240,71907,2011,18.3,2966.0,6376.0,1629.0,129.0
1241,71907,2012,17.2,3471.0,5276.0,1776.0,108.0
1242,71907,2013,16.6,3763.0,5507.0,1612.0,105.0
1243,71907,2014,16.9,3925.0,5093.0,1510.0,88.0
1244,71907,2015,18.4,4331.0,5544.0,1544.0,98.0
1245,71907,2016,18.9,4385.0,5863.0,1546.0,247.0
1246,71909,2003,18.5,1567.0,5126.0,705.0,144.0
1247,71909,2004,19.3,1621.0,5093.0,766.0,132.0
1248,71909,2005,19.3,1734.0,5118.0,1042.0,177.0
1249,71909,2006,19.9,1862.0,5363.0,995.0,324.0
1250,71909,2007,18.7,1923.0,5810.0,965.0,436.0
1251,71909,2008,18.8,1805.0,5931.0,906.0,325.0
1252,71909,2009,19.3,1968.0,5619.0,975.0,148.0
1253,71909,2010,18.3,1970.0,5642.0,1077.0,321.0
1254,71909,2011,19.2,1970.0,5642.0,1077.0,321.0
1255,71909,2012,19.3,2069.0,5415.0,1189.0,114.0
1256,71909,2013,18.2,2265.0,5320.0,957.0,149.0
1257,71909,2014,18.5,2338.0,5808.0,1009.0,115.0
1258,71909,2015,18.8,2451.0,5894.0,1065.0,115.0
1259,71909,2016,18.7,2401.0,6217.0,1094.0,113.0
1260,72903,2003,20.7,3323.0,3301.0,507.0,339.0
1261,72903,2004,20.8,3585.0,3029.0,532.0,381.0
1262,72903,2005,20.7,3884.0,2647.0,609.0,311.0
1263,72903,2006,20.6,4205.0,2530.0,597.0,464.0
1264,72903,2007,20.8,4363.0,2911.0,613.0,539.0
1265,72903,2008,22.0,3904.0,3447.0,560.0,446.0
1266,72903,2009,21.6,4099.0,3102.0,667.0,394.0
1267,72903,2010,21.6,4025.0,3529.0,793.0,351.0
1268,72903,2011,21.7,4025.0,3529.0,793.0,351.0
1269,72903,2012,21.8,4156.0,3044.0,890.0,364.0
1270,72903,2013,22.9,4321.0,3103.0,857.0,350.0
1271,72903,2014,22.3,4618.0,3382.0,878.0,398.0
1272,72903,2015,21.8,4944.0,3265.0,944.0,722.0
1273,72903,2016,22.8,4906.0,3535.0,833.0,851.0
1274,75902,2003,21.2,5086.0,1484.0,417.0,556.0
1275,75902,2004,19.4,5166.0,1510.0,411.0,559.0
1276,75902,2005,20.5,5608.0,1411.0,454.0,614.0
1277,75902,2006,22.3,5937.0,1434.0,469.0,775.0
1278,75902,2007,20.9,6085.0,2340.0,480.0,817.0
1279,75902,2008,21.3,5069.0,3457.0,520.0,862.0
1280,75902,2009,21.5,5534.0,3477.0,536.0,648.0
1281,75902,2010,21.5,5265.0,3536.0,693.0,657.0
1282,75902,2011,22.3,5265.0,3536.0,693.0,657.0
1283,75902,2012,20.8,5174.0,3215.0,893.0,1097.0
1284,75902,2013,20.7,5635.0,2377.0,1354.0,1176.0
1285,75902,2014,21.6,5662.0,2461.0,1204.0,1222.0
1286,75902,2015,21.4,5834.0,2373.0,1180.0,1131.0
1287,75902,2016,23.0,5422.0,2641.0,1162.0,1231.0
1288,79901,2003,19.8,3814.0,2983.0,724.0,261.0
1289,79901,2004,19.2,4101.0,2952.0,741.0,274.0
1290,79901,2005,19.8,4613.0,2605.0,668.0,423.0
1291,79901,2006,20.0,5097.0,2333.0,721.0,535.0
1292,79901,2007,19.5,5323.0,2675.0,626.0,608.0
1293,79901,2008,20.3,5168.0,3296.0,661.0,706.0
1294,79901,2009,20.4,5538.0,2913.0,661.0,382.0
1295,79901,2010,20.7,5563.0,3325.0,903.0,245.0
1296,79901,2011,20.6,5563.0,3325.0,903.0,245.0
1297,79901,2012,20.7,5534.0,3032.0,944.0,241.0
1298,79901,2013,20.5,5513.0,2801.0,694.0,270.0
1299,79901,2014,21.0,5586.0,3236.0,664.0,257.0
1300,79901,2015,21.0,5775.0,3500.0,715.0,285.0
1301,79901,2016,21.6,6125.0,3596.0,763.0,334.0
1302,79906,2003,21.8,2284.0,4599.0,322.0,217.0
1303,79906,2004,21.2,2479.0,4398.0,334.0,262.0
1304,79906,2005,21.1,2688.0,4358.0,360.0,414.0
1305,79906,2006,20.7,2875.0,4121.0,357.0,384.0
1306,79906,2007,21.4,2897.0,4880.0,367.0,1120.0
1307,79906,2008,21.7,2669.0,5189.0,393.0,1236.0
1308,79906,2009,20.9,3289.0,5006.0,430.0,1051.0
1309,79906,2010,21.5,3551.0,5605.0,568.0,393.0
1310,79906,2011,21.1,3551.0,5605.0,568.0,393.0
1311,79906,2012,22.0,3529.0,5131.0,607.0,420.0
1312,79906,2013,21.3,3586.0,5406.0,493.0,375.0
1313,79906,2014,22.7,3874.0,6118.0,435.0,422.0
1314,79906,2015,21.6,3999.0,6107.0,497.0,398.0
1315,79906,2016,22.0,3896.0,6136.0,495.0,341.0
1316,79907,2003,20.4,3672.0,3039.0,331.0,281.0
1317,79907,2004,20.3,3902.0,2931.0,383.0,306.0
1318,79907,2005,21.0,4218.0,2622.0,435.0,371.0
1319,79907,2006,20.9,4337.0,2543.0,533.0,478.0
1320,79907,2007,20.9,4312.0,2901.0,436.0,568.0
1321,79907,2008,21.1,3790.0,3692.0,448.0,477.0
1322,79907,2009,21.9,4234.0,3455.0,534.0,427.0
1323,79907,2010,21.9,4611.0,3442.0,575.0,414.0
1324,79907,2011,22.2,4611.0,3442.0,575.0,414.0
1325,79907,2012,22.5,4577.0,3147.0,771.0,431.0
1326,79907,2013,22.3,4693.0,3208.0,585.0,409.0
1327,79907,2014,22.3,4904.0,3592.0,597.0,428.0
1328,79907,2015,22.1,5296.0,3556.0,610.0,272.0
1329,79907,2016,22.3,5753.0,3751.0,641.0,274.0
1330,79910,2003,20.6,6469.0,946.0,406.0,281.0
1331,79910,2004,19.4,6478.0,896.0,506.0,254.0
1332,79910,2005,18.5,6483.0,851.0,549.0,340.0
1333,79910,2006,21.4,6558.0,809.0,771.0,394.0
1334,79910,2007,18.9,6279.0,1725.0,668.0,524.0
1335,79910,2008,19.0,6698.0,1864.0,730.0,476.0
1336,79910,2009,20.5,6718.0,1667.0,771.0,344.0
1337,79910,2010,17.2,6226.0,2022.0,1059.0,357.0
1338,79910,2011,18.4,6226.0,2022.0,1059.0,357.0
1339,79910,2012,18.7,7377.0,1403.0,1030.0,384.0
1340,79910,2013,18.0,7285.0,931.0,929.0,394.0
1341,79910,2014,18.9,7425.0,1302.0,856.0,316.0
1342,79910,2015,19.5,7770.0,1332.0,890.0,376.0
1343,79910,2016,19.0,8135.0,1489.0,953.0,413.0
1344,83903,2003,19.8,4290.0,1096.0,966.0,2648.0
1345,83903,2004,20.8,5188.0,1104.0,1005.0,2615.0
1346,83903,2005,20.6,5730.0,1308.0,1222.0,2867.0
1347,83903,2006,20.1,5945.0,1062.0,1097.0,2928.0
1348,83903,2007,20.1,6746.0,2002.0,1135.0,3218.0
1349,83903,2008,22.6,9119.0,4010.0,1091.0,5270.0
1350,83903,2009,23.4,11711.0,2642.0,1184.0,4559.0
1351,83903,2010,21.6,11628.0,3511.0,1147.0,3258.0
1352,83903,2011,21.7,11628.0,3511.0,1147.0,3258.0
1353,83903,2012,18.7,11311.0,2977.0,1171.0,3644.0
1354,83903,2013,21.2,12479.0,2157.0,928.0,3457.0
1355,83903,2014,23.1,10806.0,3213.0,837.0,3431.0
1356,83903,2015,20.5,10723.0,3038.0,919.0,3373.0
1357,83903,2016,20.1,7725.0,4677.0,871.0,3488.0
1358,84901,2003,18.7,3657.0,2983.0,639.0,505.0
1359,84901,2004,18.6,3803.0,3014.0,752.0,304.0
1360,84901,2005,18.2,4054.0,2939.0,864.0,431.0
1361,84901,2006,18.4,4253.0,2944.0,967.0,749.0
1362,84901,2007,17.6,4509.0,3471.0,908.0,906.0
1363,84901,2008,17.5,3880.0,4504.0,884.0,689.0
1364,84901,2009,19.6,4115.0,4361.0,1007.0,491.0
1365,84901,2010,18.5,4078.0,4650.0,1146.0,407.0
1366,84901,2011,19.5,4078.0,4650.0,1146.0,407.0
1367,84901,2012,19.4,4043.0,4462.0,1402.0,457.0
1368,84901,2013,18.6,4007.0,4444.0,1223.0,371.0
1369,84901,2014,20.4,4290.0,4824.0,963.0,381.0
1370,84901,2015,18.7,4438.0,4917.0,1015.0,398.0
1371,84901,2016,20.0,4348.0,5104.0,970.0,443.0
1372,84902,2003,19.4,4535.0,2056.0,1104.0,300.0
1373,84902,2004,17.1,4965.0,1563.0,1260.0,341.0
1374,84902,2005,18.0,5763.0,1290.0,1104.0,447.0
1375,84902,2006,17.0,6564.0,1187.0,1413.0,530.0
1376,84902,2007,18.2,7148.0,1608.0,1198.0,578.0
1377,84902,2008,19.1,5816.0,3155.0,1331.0,458.0
1378,84902,2009,19.2,10073.0,3944.0,2407.0,312.0
1379,84902,2010,18.0,7384.0,1486.0,3264.0,383.0
1380,84902,2011,20.1,7384.0,1486.0,3264.0,383.0
1381,84902,2012,19.6,7062.0,1744.0,3210.0,402.0
1382,84902,2013,19.4,7154.0,1042.0,3208.0,443.0
1383,84902,2014,20.0,7470.0,1178.0,3092.0,474.0
1384,84902,2015,20.3,7546.0,1062.0,2807.0,416.0
1385,84902,2016,20.2,8363.0,783.0,2734.0,628.0
1386,84906,2003,18.4,5796.0,926.0,775.0,750.0
1387,84906,2004,18.7,6008.0,844.0,822.0,922.0
1388,84906,2005,19.0,6750.0,868.0,876.0,740.0
1389,84906,2006,18.3,6808.0,870.0,952.0,955.0
1390,84906,2007,18.8,6875.0,1582.0,912.0,1425.0
1391,84906,2008,18.0,5355.0,3133.0,998.0,1131.0
1392,84906,2009,18.0,6401.0,2645.0,1000.0,1214.0
1393,84906,2010,20.5,7068.0,2593.0,1271.0,1043.0
1394,84906,2011,19.6,7068.0,2593.0,1271.0,1043.0
1395,84906,2012,20.8,7465.0,1543.0,1211.0,1075.0
1396,84906,2013,17.8,8200.0,1315.0,1108.0,1014.0
1397,84906,2014,18.4,7291.0,1742.0,1166.0,1125.0
1398,84906,2015,19.1,8046.0,1268.0,1127.0,867.0
1399,84906,2016,17.7,7754.0,2173.0,1144.0,811.0
1400,84909,2003,18.9,2211.0,3790.0,357.0,654.0
1401,84909,2004,20.1,2497.0,3783.0,453.0,445.0
1402,84909,2005,20.7,2684.0,3686.0,412.0,520.0
1403,84909,2006,20.8,2846.0,3454.0,444.0,572.0
1404,84909,2007,21.1,2745.0,3774.0,481.0,609.0
1405,84909,2008,21.7,2400.0,4674.0,506.0,614.0
1406,84909,2009,19.9,2417.0,4885.0,625.0,2060.0
1407,84909,2010,19.3,3152.0,4975.0,595.0,891.0
1408,84909,2011,22.0,3152.0,4975.0,595.0,891.0
1409,84909,2012,20.3,3292.0,4520.0,702.0,735.0
1410,84909,2013,20.0,3302.0,4791.0,538.0,866.0
1411,84909,2014,21.7,3359.0,5169.0,563.0,771.0
1412,84909,2015,21.0,3514.0,5285.0,506.0,482.0
1413,84909,2016,21.6,3564.0,5522.0,554.0,851.0
1414,84910,2003,22.1,5258.0,1248.0,212.0,410.0
1415,84910,2004,22.3,5496.0,1241.0,224.0,435.0
1416,84910,2005,22.5,5684.0,1280.0,275.0,849.0
1417,84910,2006,22.9,5885.0,1307.0,422.0,694.0
