,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
057905237,6223,4723,95
057905239,5601,4054,80
057905240,6017,4446,88
057905241,48010,30981,750
057905249,6781,4962,85
057905250,5362,3927,72
057905259,68325,47357,1123
057905260,7151,5196,84
057905262,14267,9618,166
057905263,10011,7363,128
057905264,6681,5094,88
057905265,8417,6096,110
057905266,6266,4778,89
057905268,8143,6249,111
057905269,7780,5725,110
057905270,7461,5456,107
057905271,5446,4143,80
057905272,6685,4990,94
057905273,6254,4746,92
057905274,5932,4537,85
057905275,6141,4630,82
057905276,5661,4389,78
057905277,7159,5418,88
057905278,6679,4981,104
057905279,5322,4015,71
057905280,5483,4267,73
057905281,7885,6086,100
057905283,6828,5201,101
057905284,6511,5044,95
057905286,7198,5415,106
057905287,5895,4423,86
057905288,6050,4860,91
057905289,6734,4725,96
057906001,7113,4644,106
057906002,5321,3368,60
057906007,9535,9535,0
057906041,7313,4791,67
057906042,6432,4181,74
057906043,6406,4326,64
057906102,5760,4130,62
057906103,6416,4688,79
057906104,5795,4021,72
057906106,5996,4123,56
057906107,6086,4225,95
057906108,5938,4272,50
057906109,5665,4056,71
057907001,5855,4014,116
057907004,9584,6466,162
057907007,13431,13431,0
057907041,6714,4497,127
057907042,5807,3977,115
057907043,5775,3819,106
057907101,5787,4293,96
057907102,5270,3919,95
057907103,4743,3332,78
057907104,4969,3566,93
057907105,5257,3904,93
057907106,5089,3798,82
057907107,4923,3664,92
057907108,5242,3922,101
057907109,5216,3658,95
057907110,5479,3990,122
057907111,5425,3979,106
057907112,5470,3906,122
057909002,6868,4906,137
057909003,7338,5043,159
057909004,5950,5051,148
057909005,7869,5398,171
057909006,9356,6735,43
057909007,2776,2776,0
057909008,6409,4393,135
057909009,5741,4065,118
057909010,5954,4149,105
057909041,6069,4261,108
057909042,7061,4893,155
057909043,7206,4895,133
057909044,11360,6894,100
057909045,5377,3832,88
057909046,6879,4885,148
057909047,5492,3900,111
057909048,7343,4938,152
057909049,5466,3920,119
057909050,5398,3778,114
057909051,6817,4833,132
057909052,5881,4076,134
057909053,33801,23107,390
057909054,5355,3784,139
057909101,6394,4436,74
057909102,6850,4553,70
057909103,6672,4451,73
057909105,8833,6054,131
057909107,6406,4404,85
057909108,7340,4919,84
057909109,9172,5143,96
057909110,6190,4279,113
057909111,6670,4595,110
057909112,7957,5353,117
057909113,7616,5153,110
057909115,6220,4211,64
057909116,7313,5192,75
057909117,9537,6125,129
057909119,7156,4850,95
057909120,7717,5222,108
057909121,7419,4954,78
057909122,7126,4844,136
057909123,6720,4649,87
057909124,6559,4598,79
057909125,7197,4959,139
057909126,6304,4437,95
057909127,8513,5552,124
057909128,5688,4074,67
057909129,6055,4282,74
057909132,6426,4473,78
057909133,6151,4349,76
057909134,5764,4124,75
057909135,60992,37143,1100
057909136,6491,4611,78
057909137,6113,4216,88
057909138,6052,4150,68
057909139,6956,4811,102
057909140,6471,4334,77
057909141,6524,4467,85
057909142,6711,4628,101
057909143,6121,4241,83
057909144,6016,4281,69
057909145,6199,4459,64
057909146,6877,4786,96
057909147,5713,3969,75
057909148,6009,4193,80
057909154,5811,4028,79
057909155,8649,4133,78
057909156,5528,3892,67
057909157,6093,4286,65
057909158,6790,4429,74
057909159,7694,4734,73
057909180,3649,2327,82
057909181,4339,2823,75
057910002,5565,3883,85
057910003,5841,4255,115
057910004,17261,12210,234
057910005,5667,3920,86
057910006,5144,3529,82
057910007,9529,9529,0
057910009,.,.,.
057910041,5552,3877,103
057910044,6605,4764,137
057910045,5226,3679,94
057910047,5940,4122,112
057910048,6144,4393,111
057910049,6603,4637,114
057910050,5411,3369,77
057910101,6077,4498,104
057910102,6127,4590,122
057910103,6050,4608,112
057910104,6616,4759,140
057910105,7237,5178,145
057910106,7552,5519,181
057910107,6175,4644,108
057910109,6425,4620,135
057910111,6751,5092,147
057910113,6550,4773,128
057910116,6365,4742,112
057910118,6245,4566,112
057910119,6238,4616,122
057910120,7318,5250,153
057910121,6930,4957,143
057910122,6570,4741,121
057910123,5723,4245,119
057910124,7710,4531,134
057910125,5906,4296,110
057910126,6073,4354,123
057910127,6838,5078,151
057910128,5744,4350,97
057910129,6663,4975,119
057910130,5525,4042,87
057910131,.,.,.
057911001,7806,5210,83
057911041,6785,4961,90
057911101,6978,5154,83
057911102,6273,4833,78
057911103,7287,5462,100
057911104,6581,5022,85
057911105,5571,4191,85
057912002,6910,4808,106
057912003,5684,3958,86
057912004,6108,4219,96
057912005,13093,9855,214
057912006,6032,4259,105
057912007,.,.,.
057912020,17754,10411,348
057912041,6437,4670,106
057912042,6083,4474,113
057912043,5810,4164,93
057912044,5822,4362,95
057912045,6765,5002,103
057912046,5934,4273,94
057912048,7048,5120,103
057912101,5923,4270,120
057912102,6145,4544,124
057912103,7319,5345,238
057912104,55786,40814,1537
057912105,6830,5025,126
057912106,6792,4968,134
057912107,6309,4486,117
057912108,6740,4912,142
057912109,6778,5010,153
057912111,5958,4309,113
057912112,6067,4491,125
057912113,6652,4780,135
057912114,6984,4921,129
057912116,5992,4340,124
057912118,5878,4320,126
057912119,6725,4669,133
057912120,6167,4665,133
057912121,5880,4268,118
057912122,6294,4561,119
057912123,6243,4517,119
057912124,7345,5263,161
057912161,5154,3601,121
057912162,4560,3138,107
057912163,4619,3222,113
057913001,4774,3413,69
057913041,4328,3550,65
057913101,6057,4936,102
057913102,5331,4083,82
057913103,8867,6808,114
057913106,5219,4454,84
057913107,5717,4529,84
057913109,5039,3986,72
057913110,4936,4082,64
057913111,.,.,.
057914001,5981,3882,91
057914002,6250,4156,91
057914003,6752,4341,80
057914004,6758,4235,77
057914005,5841,3725,66
057914007,.,.,.
057914041,6518,4274,102
057914042,7294,4663,95
057914043,6853,4490,101
057914044,6274,4235,93
057914045,5856,3948,93
057914046,7422,4786,122
057914047,6652,4262,100
057914048,5503,3448,79
057914101,5981,4086,111
057914102,6105,4375,81
057914103,6615,4766,72
057914104,5984,4387,98
057914105,5634,4056,82
057914106,6188,4338,110
057914107,6623,4383,67
057914108,6755,4732,91
057914109,7568,5161,104
057914110,5767,4068,93
057914111,5807,4113,86
057914112,6157,4546,94
057914113,5787,4120,73
057914114,5915,4199,91
057914115,9179,6350,92
057914116,5885,4153,80
057914117,6195,4405,119
057914118,6446,4446,75
057914119,6768,4624,108
057914120,5752,3842,99
057914121,5733,4060,95
057914122,7721,5037,130
057914123,5633,3857,90
057914124,5900,4101,101
057914125,6523,4364,114
057914126,5940,4060,83
057914127,5133,3680,94
057914128,5727,4152,80
057914129,5801,3900,88
057914130,5354,3764,104
057914131,5517,3948,62
057914656,26911,17302,389
057916002,7301,5091,98
057916003,6342,4504,79
057916004,6497,4543,87
057916005,6089,4237,72
057916006,23055,15888,172
057916008,.,.,.
057916042,7866,5463,176
057916044,8008,5832,167
057916045,8040,5532,186
057916047,8617,6107,170
057916048,7443,5305,163
057916049,8628,6014,186
057916050,7050,4736,151
057916051,7748,5240,194
057916052,7401,4967,193
057916101,6907,5108,111
057916102,8978,6326,191
057916103,7342,5403,121
057916104,8846,6345,177
057916105,8104,6044,106
057916106,7281,5306,170
057916107,6535,4891,115
057916108,7671,5523,168
057916109,7068,5288,143
057916110,7467,5350,158
057916111,7465,5468,142
057916112,7073,5228,132
057916113,7442,5454,144
057916114,7081,5177,134
057916115,8561,6375,163
057916116,7458,5435,180
057916117,6741,4971,131
057916118,8375,5951,191
057916119,6351,4660,151
057916120,6152,4554,95
057916121,6296,4652,103
057916122,6491,4770,124
057916123,8364,5947,182
057916124,7523,5381,154
057916125,7947,5748,171
057916126,7468,5485,132
057916127,8249,5542,172
057916128,6100,4298,99
057916129,6609,4641,139
057916130,6541,4769,113
057916131,6912,4998,118
057916132,7340,5227,137
057916133,7021,5116,123
057916134,7249,5111,154
057916135,7255,5305,116
057916137,6964,5234,102
057916142,6574,4679,96
057916143,6224,4512,102
057916144,7813,5899,115
057916145,6709,5039,95
057916146,7956,5873,126
057919001,.,.,.
057919041,7854,5183,0
057919101,7750,5340,0
057922001,6019,4658,133
057922003,.,.,.
057922007,.,.,.
057922042,6185,4807,169
057922043,6131,4854,167
057922044,5858,4660,171
057922101,6368,4943,161
057922103,5891,4846,147
057922105,5883,4882,155
057922106,6838,5514,204
057922107,5547,4581,154
057922108,5318,4317,135
057922109,5792,4741,153
057922110,6413,5236,181
057922111,5293,4315,138
058902001,8227,5981,0
058905001,8793,7056,18
058906001,7594,5113,180
058906004,.,.,.
058906041,6269,4824,169
058906103,5220,4326,138
058906105,4905,4230,168
058909001,7015,6104,1
059901001,6925,4491,206
059901040,5703,4309,150
059901042,6506,4581,149
059901101,5654,4085,148
059901102,6588,4454,175
059901103,.,.,.
059901104,5948,4321,146
059901106,5758,4084,114
059902101,7641,5129,0
060902001,8394,4558,0
060902041,6079,4736,0
060902101,7002,5027,286
060914001,9160,7008,0
060914102,5712,4321,0
061802001,4774,3378,11
061802002,4738,2982,20
061802003,3690,2677,0
061802004,4470,3009,0
061802005,.,.,.
061901002,8081,5499,118
061901003,9070,6023,129
061901005,30708,17747,165
061901006,6831,6831,0
061901007,7283,4877,97
061901039,13752,7399,93
061901040,12157,10718,139
061901041,6263,4150,85
061901044,7922,5416,99
061901045,8272,5451,110
061901046,6629,4413,80
061901047,7404,4484,91
061901048,.,.,.
061901102,6535,4682,85
061901104,6912,4717,97
061901105,8544,6188,133
061901106,6540,4774,83
061901107,9094,6218,134
061901108,6687,4790,105
061901109,7015,5182,104
061901110,7842,5591,105
061901111,9940,7163,155
061901112,7594,5475,102
061901113,8055,5513,127
061901114,9488,5901,60
061901115,5358,3858,62
061901116,6143,4467,79
061901117,5352,3877,69
061901118,5337,3928,70
061901119,8595,5660,102
061901120,7336,4667,91
061901121,6809,4596,90
061901122,.,.,.
061901123,.,.,.
061902001,6686,4795,98
061902002,7192,4304,79
061902004,8886,4961,101
061902005,22517,16609,363
061902007,25701,24805,279
061902008,5855,4189,76
061902009,7069,5195,134
061902010,5585,3979,75
061902042,10958,6773,204
061902044,9700,5919,176
061902045,7063,5221,130
061902046,7257,5325,146
061902047,6584,4958,135
061902048,7403,5372,128
061902049,5856,4530,97
061902050,11138,8309,258
061902052,7746,5881,165
061902053,5723,4293,97
061902054,6483,4842,113
061902055,6256,4348,101
061902056,7966,5969,171
061902058,6395,4521,101
061902059,8872,5785,139
061902101,6512,5064,189
061902102,9333,5965,175
061902104,8773,5726,178
061902105,9183,5807,197
061902106,6337,4950,149
061902107,6612,5135,154
061902108,6115,4713,124
061902109,7047,5467,186
061902110,6968,5278,126
061902111,7116,5247,185
061902112,5980,4613,109
061902113,5818,4487,100
061902114,6298,4927,116
061902115,7846,5878,191
061902116,7449,5647,180
061902117,6658,5162,136
061902118,6204,4687,121
061902119,7673,5390,157
061902120,6251,4764,129
061902121,5632,4479,121
061902122,5215,4164,99
061902123,5462,4407,100
061902124,7396,5663,132
061902125,6896,5297,137
061902126,5979,4795,121
061902127,6020,4762,123
061902128,6398,5062,104
061902129,4986,3894,90
061902130,5204,4222,107
061902131,6363,4878,159
061902132,6263,4991,114
061902133,5501,4158,92
061902134,6109,4415,105
061902135,4830,3810,85
061902136,5455,4255,97
061902138,6606,5175,148
061902139,6523,5097,156
061902140,5079,4068,105
061902141,5177,3378,124
061902142,.,.,.
061903001,8168,4443,23
061903041,7978,5161,31
061903101,5219,3479,19
061903102,5868,3848,20
061905001,7030,4933,38
061905041,7495,5249,42
061905101,5406,4259,41
061905102,6383,4975,43
061905103,.,.,.
061906001,8459,5894,0
061906002,.,.,.
061906041,6730,4879,0
061906101,6545,5144,0
061907001,7823,4611,0
061907041,6261,3947,0
061907101,5636,4006,0
061907102,.,.,.
061908001,6977,4408,1
061908003,11446,7230,1
061908041,6464,4039,1
061908101,5209,3636,1
061908102,5197,3838,1
061908104,.,.,.
061908105,.,.,.
061910001,7716,4650,61
061910041,5481,3918,60
061910042,.,.,.
061910101,5613,4407,58
061911001,6211,4303,63
061911003,8785,7112,119
061911005,.,.,.
061911042,5628,3931,37
061911043,6573,4593,56
061911044,6358,4300,54
061911101,6080,4397,19
061911102,5835,4487,25
061911106,8074,5596,27
061911107,6420,4931,36
061911108,6452,4794,29
061911109,5711,4106,24
061911110,5397,4002,23
061911111,5981,4398,26
061911112,5493,4070,26
061911113,6264,4591,31
061911114,6713,4898,37
061911115,.,.,.
061911116,.,.,.
061912001,6678,3926,51
061912002,.,.,.
061912041,6135,4210,75
061912102,5439,3605,24
061912103,5956,4363,67
061912104,7083,4953,86
061912105,5785,4281,72
061914001,5633,3566,94
061914002,.,.,.
061914041,5817,3903,116
061914101,8433,5829,195
061914102,5985,4457,107
061914103,5373,3623,102
061914104,5095,3876,102
061914105,7287,5387,190
061914106,6212,4143,128
061914107,5451,4001,113
061914108,.,.,.
062901001,6461,4599,15
062901002,28889,17650,6
062901041,7734,6288,42
062901042,5175,4166,3
062901102,5160,4335,2
062901104,5453,4274,1
062902001,14201,9582,28
062903001,7770,5309,62
062903002,.,.,.
062903041,5920,4637,57
062903102,5397,4597,50
062903103,4703,3997,41
062904001,7495,4964,0
062904041,7179,5220,0
062904102,5810,4727,0
062905101,11086,7244,0
062906101,7963,5393,0
063903001,7474,5869,0
063906001,14325,8444,11
064903001,8327,4937,177
064903041,8852,5223,87
064903101,10573,7106,94
064903102,6673,4776,109
064903103,7828,4934,129
064903104,10190,6279,126
065901001,10164,7497,0
065901041,7276,5117,0
065901101,7564,6094,28
065902001,11889,7861,0
066005101,16550,9736,1679
066901001,9306,5591,521
066901041,6280,4901,84
066902001,9041,5406,2
066902041,6045,3856,91
066902101,4269,3270,0
066902102,5554,4664,4
066903002,12424,8625,139
066903042,6923,5429,145
066903102,6320,5192,117
067902001,11672,7069,0
067902004,7628,5685,0
067902041,7450,4868,0
067902101,6052,4879,0
067903001,9311,6113,0
067903003,8176,6661,0
067903041,6017,4356,0
067903101,5289,4173,0
067904001,8626,5884,0
067904101,5893,5078,0
067907001,11407,7655,0
067907041,2788,2782,0
067907101,5778,5080,0
067908001,9408,6903,0
067908101,6326,4557,0
068801001,6947,3733,0
068801002,.,.,.
068801003,.,.,.
068901002,6322,4035,77
068901003,6255,3971,76
068901004,47453,29334,522
068901005,7213,6559,119
068901042,5296,3550,69
068901043,5732,3853,60
068901044,6242,4205,88
068901045,7162,4644,103
068901046,5756,3884,69
068901047,6682,4701,81
068901101,6979,4938,101
068901102,6925,4663,128
068901103,7218,5346,121
068901104,5035,3844,62
068901105,5563,4073,157
068901106,7390,5266,183
068901107,5150,3797,66
068901110,5588,4108,71
068901111,6792,4633,95
068901112,5996,4343,59
068901113,6241,4555,87
068901114,6124,4464,61
068901115,7858,5631,247
068901116,6339,5073,81
068901117,4854,3665,61
068901118,4902,3684,99
068901119,5350,4017,58
068901121,5361,4074,77
068901122,6230,4526,70
068901123,6174,4631,83
068901124,5181,3927,71
068901125,6467,4601,67
068901126,4830,3641,63
068901127,6336,4571,65
068901128,4868,3644,94
068901129,5261,4076,92
068901130,4817,3589,56
069901001,11763,7947,0
069901101,7782,6248,0
069902001,8466,5225,0
069902101,9368,6356,0
070801001,8714,5899,41
070801041,.,.,.
070801101,.,.,.
070901001,7615,4681,21
070903002,7580,4753,109
070903042,7028,4420,83
070903043,6808,4158,52
070903101,6756,4774,67
070903102,8548,5632,74
070903103,6705,4614,47
070903104,8173,5455,82
070903105,4712,3614,48
070903106,5683,3941,65
070905002,6224,4205,0
070905041,6157,4167,0
070905103,5031,3531,0
070905104,5335,4052,0
070905105,4844,3660,0
070907001,6825,4746,96
070907101,6562,5309,123
070908001,5980,3959,70
070908042,5782,4082,61
070908044,5192,3784,59
070908103,6420,4866,72
070908104,5977,4696,89
070908105,4759,3797,59
070908106,5300,4199,75
070908107,6174,5012,64
070908108,.,.,.
070909001,8087,6663,66
070910001,8906,5626,96
070910041,6952,4647,147
070910042,5215,3908,72
070910101,5145,3828,55
070911001,5896,3676,107
070911041,5376,3503,162
070911101,6436,4841,217
070911102,8284,5900,218
070911103,6283,4104,143
070911104,5435,3729,152
070911105,6004,4013,141
070912001,7574,4965,118
070912002,7284,4639,133
070912003,3635,3512,32
070912004,10112,5703,96
070912042,5732,4046,78
070912043,.,.,.
070912044,.,.,.
070912104,5177,3806,63
070912106,6231,4574,71
070912107,4936,3685,59
070912108,5431,4122,85
070912109,4611,3438,60
070912110,.,.,.
070915001,6851,5065,59
070915041,4174,3504,42
070915042,5806,4322,63
070915101,5517,4338,60
071801001,5208,3255,2
071801003,5348,3195,374
071803001,11705,5394,202
071803002,4068,2124,117
071804001,7540,5829,0
071804002,3866,2202,0
071805001,218,188,1
071805041,4141,2626,0
071806001,7365,4454,0
071807101,10083,6644,0
071901001,9348,5607,179
071901002,6915,4340,114
071901004,6081,3906,86
071901041,7306,4438,76
071901042,6538,4380,97
071901044,4934,3369,0
071901101,6185,4583,79
071901102,5842,4195,70
071901103,5897,4247,95
071901104,6189,4397,97
071901105,5115,3734,52
071901106,5812,4183,81
071902001,8830,6350,68
071902002,8704,6429,47
071902003,10137,7463,57
071902004,7804,5867,52
071902005,7014,5269,56
071902006,8917,6603,52
071902008,7901,5958,56
071902009,10203,7630,63
071902010,6636,4825,71
071902011,6491,4877,31
071902012,7104,5286,49
071902015,.,.,.
071902020,13198,9052,76
071902022,13876,9329,52
071902024,.,.,.
071902025,18004,11310,99
071902027,24601,13157,158
071902032,3467,1017,0
071902040,45798,20224,342
071902041,7240,5301,49
071902042,6391,4690,42
071902043,7044,5319,54
071902044,7358,5354,51
071902045,7778,5364,61
071902046,6924,5079,78
071902047,7334,5314,61
071902048,7796,5771,50
071902049,9272,6894,55
071902051,6345,4709,46
071902052,6703,4980,51
071902053,6478,4831,119
071902054,6843,4964,54
071902055,6772,4879,85
071902056,5522,4062,46
071902057,1602,1602,0
071902102,8022,6062,39
071902103,6002,3996,79
071902104,5547,3753,61
071902105,6522,4866,54
071902106,7308,5091,75
071902107,6205,4046,73
071902108,5586,3705,59
071902109,5145,3661,40
071902110,6405,4166,45
071902111,5251,3517,49
071902112,6157,4309,81
071902113,6165,4430,57
071902114,6347,4211,67
071902115,5995,4122,57
071902116,6107,4483,61
071902118,4233,2767,46
071902119,7114,4064,51
071902121,5297,3768,37
071902122,6580,4243,53
071902123,5614,4071,44
071902125,4763,3191,39
071902128,6485,4535,76
071902129,7568,5431,68
071902130,5182,3790,53
071902131,4953,3401,36
071902133,5737,4124,39
071902134,6080,4388,51
071902135,6398,4768,64
071902136,5425,3693,52
071902138,5719,3943,41
071902140,8680,5568,109
071902141,6060,4353,59
071902142,5794,4286,45
071902143,5619,3632,56
071902144,7229,4304,59
071902146,6264,4457,68
071902147,5973,4443,54
071902148,7184,4702,78
071902149,6236,4327,68
071902150,5770,4095,52
071902151,7486,5061,82
071902153,5809,4081,59
071902155,5115,3512,53
071902156,6272,4481,67
071902158,7047,4921,85
071902159,5465,4120,56
071902160,6147,4679,56
071902161,5639,4144,84
071902162,6667,4691,62
071902163,5589,4194,58
071902165,5805,4398,67
071902166,4904,3626,58
071902167,8059,5476,97
071902168,5468,4211,53
071902169,5664,3787,83
071902171,40053,23990,407
071903001,7713,5722,90
071903041,6638,5195,139
071903101,6813,5539,61
071903103,7083,5418,121
071903104,5511,4436,84
071904001,9136,5505,89
071904002,40320,29081,61
071904041,6449,4141,57
071904101,6236,4168,91
071904102,6177,4120,98
071904103,7261,4227,135
071904104,6777,4370,94
071905001,6378,4331,79
071905002,5985,4216,82
071905003,7585,5021,110
071905004,6783,4646,106
071905005,8894,6067,133
071905007,6401,4426,90
071905008,6384,4170,86
071905010,10774,6065,91
071905014,19720,10063,207
071905016,.,.,.
071905017,7856,3658,0
071905033,8258,5438,104
071905040,44725,27566,721
071905042,6628,4600,96
071905043,6858,4363,100
071905044,7574,5203,108
071905045,6688,4262,78
071905046,8967,5592,103
071905047,6571,4390,85
071905048,6957,4632,93
071905049,9078,6047,141
071905050,7639,4999,115
071905051,7454,5331,107
071905052,8080,5223,108
071905053,.,.,.
071905101,6587,4650,73
071905102,10042,6772,179
071905103,6099,4310,79
071905104,7529,5605,85
071905105,5831,4287,77
071905106,5692,4162,67
071905107,6146,4580,77
071905108,6760,5035,84
071905109,6009,4409,83
071905110,6541,4525,83
071905111,7110,4947,77
071905112,8425,5828,143
071905113,6241,4458,87
071905114,7322,4865,94
071905116,7165,4858,89
071905117,6113,4559,105
071905118,7509,5016,99
071905119,6391,4633,75
071905120,6307,4906,79
071905121,6524,4637,82
071905122,5689,4207,71
071905123,7313,5207,104
071905124,6051,4491,85
071905127,6425,4735,85
071905128,6660,4932,84
071905129,6090,4603,79
071905130,6159,4529,81
071905131,5646,4227,74
071905132,6401,4657,103
071905133,6915,5132,87
071905134,5542,3820,76
071905135,6817,4877,77
071905136,6746,4975,104
071905138,6046,4231,72
071905139,7634,5214,83
071905140,6297,4202,101
071905141,7159,5226,94
071905142,5792,4361,69
071906001,9387,5362,110
071906041,8042,5608,87
071906101,6469,4631,101
071907001,6008,4078,191
071907003,.,.,.
071907041,7625,5483,170
071907042,7646,5349,141
071907101,6332,4684,163
071907102,6363,4572,119
071907103,7533,5250,186
071907104,7138,5298,137
071907105,5592,4008,157
071908001,6711,5159,185
071908041,6786,5062,192
071908044,4010,3233,179
071908101,5939,5104,212
071909001,7054,4989,160
071909002,7052,4764,125
071909003,35654,24505,840
071909004,6658,4650,129
071909005,6557,4613,125
071909007,7977,6022,130
071909009,10255,6442,150
071909041,8125,5565,132
071909042,7428,5280,142
071909043,6995,5145,126
071909044,7215,4850,134
071909045,7271,4692,132
071909046,7191,4578,119
071909047,6841,4709,109
071909101,6206,4210,128
071909102,5393,3664,116
071909103,5996,4350,119
071909104,6164,4242,134
071909105,5417,3760,116
071909106,6332,4392,133
071909107,6571,4548,149
071909109,6226,4475,128
071909110,6159,4095,126
071909111,6481,4390,132
071909112,6332,4530,120
071909113,5374,3992,119
071909114,5687,4080,118
071909115,5366,4209,125
071909116,5697,4114,110
071909117,7728,5126,146
071909118,42360,32724,380
071909119,5715,4207,120
071909120,6468,4475,132
071909121,5238,3745,98
071909122,5641,3946,105
071909123,5729,4006,104
071909124,7310,4966,148
071909125,6404,4581,129
071909126,7047,4874,110
071909127,6308,3865,115
071909128,5741,4395,137
072801001,8581,6198,0
072801002,4237,3114,0
072801003,7294,5034,0
072801004,.,.,.
072802001,6976,4395,0
072802002,.,.,.
072901101,12087,8930,0
072902001,6514,5380,0
072902041,6238,4993,0
072902101,4139,3540,0
072902102,4828,3777,0
072903001,5759,4179,65
072903041,5440,4057,68
072903101,4652,3497,105
072903102,5073,3916,82
072903103,5290,4049,66
072903104,5115,4064,79
072904101,6786,5613,0
072908001,6442,5375,0
072909001,9411,6462,0
072910101,5345,5251,0
073901001,8508,5565,0
073903001,7690,5259,134
073903003,215,0,0
073903045,5905,3902,13
073903102,4870,3929,13
073904101,6549,4634,39
073905001,8340,5007,79
073905004,.,.,.
073905006,.,.,.
073905041,7790,5357,69
073905102,6395,4424,46
073905103,5949,4373,39
074903001,6514,3988,16
074903041,7575,4640,10
074903102,5520,3951,7
074903103,7418,5387,327
074903104,5245,3999,8
074904001,7884,5385,36
074905001,7748,5847,0
074905101,5511,4400,0
074907001,6996,5329,0
074907041,6508,4752,0
074907101,6327,4989,0
074909001,6384,4397,0
074909041,5595,4795,0
074909101,5472,4222,0
074909102,4862,3839,0
074911001,8281,5009,0
074911101,7092,4935,0
074912001,6723,5153,0
074912041,5387,4147,0
074912101,5392,4496,0
074917001,6515,5334,0
074917101,5629,4901,0
075901001,6368,4481,136
075901102,6177,5449,0
075902001,5868,4663,15
075902041,6396,5057,20
075902101,5470,4604,32
075902102,5228,4305,2
075903001,7646,6521,0
075903102,5501,4407,40
075906001,5458,4932,0
075906101,5710,4982,0
075908001,11902,8198,0
075908101,6587,5129,4
076903001,10990,7195,0
076903101,6063,5033,0
076904001,9898,6832,0
076904002,.,.,.
076904041,5788,4438,0
076904101,6146,5290,0
077901001,11164,6825,157
077901003,9289,7521,472
077901004,2085,2085,0
077901041,10143,7060,60
077901101,6784,4568,107
077902001,7871,5602,0
077902041,6168,4416,0
077902101,6604,5450,0
078901001,8484,6381,0
078901101,7659,6397,0
079901001,6285,4013,54
079901002,5876,3852,59
079901003,5466,3666,52
079901004,20830,13184,128
079901005,18825,10602,640
079901008,5638,5199,54
079901041,5549,4030,37
079901042,6297,4161,41
079901043,5055,3478,41
079901101,6916,4743,34
079901102,5747,4322,44
079901103,6471,4487,49
079901105,7527,5481,56
079901106,6061,4238,45
079901107,5853,4298,50
079901108,5707,4284,33
079901109,5726,4271,41
079901110,5040,3574,28
079901111,6411,4357,61
079901112,5546,4106,49
079901114,5690,4254,41
079901115,5144,3811,35
079901116,6488,4561,54
079901117,7630,5179,46
079901118,8004,5682,58
079901119,4859,3653,32
079901120,4540,3514,32
079901121,5339,3864,49
079901122,5991,4333,55
079901123,.,.,.
079901124,.,.,.
079901133,7107,6130,109
079906001,7084,4636,68
079906008,.,.,.
079906041,6845,4382,78
079906042,7691,5005,94
079906102,5233,3855,68
079907001,6432,4253,74
079907002,9252,5840,105
079907004,5836,3800,62
079907005,6095,4190,73
079907006,6107,4160,68
079907007,5985,4011,65
079907008,5893,4048,71
079907010,7087,6671,82
079907011,6521,4446,71
079907012,7976,5339,92
079907013,6799,4504,53
079907040,25331,16963,324
079907041,6074,4218,70
079907042,9149,5921,83
079907043,5745,3978,74
079907044,7203,4583,78
079907045,5970,3888,68
079907046,7303,4915,81
079907047,6348,4326,70
079907048,6467,4291,75
079907049,5793,3877,71
079907050,5926,3788,74
079907051,6253,3939,68
079907052,6333,4122,68
079907053,6463,4423,57
079907101,6871,5079,88
079907102,7228,5140,89
079907108,9009,6465,100
079907109,7129,5280,77
079907110,7478,5060,82
079907111,6866,5099,101
079907112,6180,4715,71
079907113,7207,4958,70
079907114,6691,5173,90
079907115,6225,4564,79
079907116,7509,5394,183
079907117,8284,5861,129
079907118,6663,5022,93
079907119,6038,4404,69
079907120,6251,4429,80
079907121,5932,4434,75
079907122,7626,5426,82
079907123,6450,4664,89
079907124,6599,4797,103
079907125,6677,4604,80
079907126,5730,4194,75
079907127,6089,4647,92
079907128,7058,4946,116
079907129,6168,4661,94
079907130,5314,3847,61
079907131,6971,5085,86
079907132,6160,4420,77
079907133,6359,4796,89
079907134,5967,4359,77
079907135,6439,4606,90
079907136,6122,4494,77
079907137,5491,4104,65
079907138,5776,4262,73
079907139,6944,5087,106
079907140,6061,4480,89
079907141,6288,4658,73
079907142,4972,3724,56
079907143,6129,4599,69
079907144,.,.,.
079907145,5924,4277,70
079907146,8437,5794,74
079907147,7699,5346,65
079907148,.,.,.
079908101,7850,6604,141
079910001,7006,5147,184
079910041,5880,4485,59
079910101,5417,4647,47
079910102,5140,4294,65
079910103,5246,4211,56
080901001,6314,4545,49
080901041,5933,4658,54
080901102,5747,4915,58
080901103,5097,4472,66
081902002,8959,5339,68
081902041,6851,4980,60
081902101,5614,4254,53
081904001,8213,5221,45
081904041,7233,5297,51
081904102,4624,3546,38
081904103,6988,5440,55
081905002,8748,6813,0
081905041,4400,3444,0
081905102,5721,4858,0
081906101,9057,5466,595
082902001,11794,7680,120
082902003,.,.,.
082902041,8697,6476,108
082902101,6709,5460,98
082903001,6629,4583,70
082903003,6375,6375,0
082903041,6373,4770,69
082903103,5031,4166,59
082903104,4947,3995,58
083901001,12352,7598,0
083901002,3685,3685,0
083901041,14972,9602,0
083901101,9336,6914,0
083902001,12858,10860,25
083903001,11123,6110,174
083903002,16163,10387,201
083903041,10050,6588,155
083903101,10420,6612,248
083903102,7387,5494,158
083903103,7964,5649,155
084801101,8392,7048,0
084802001,4457,3994,0
084804101,7636,4842,0
