,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
057909101,4449,3500,415
057909102,4815,3624,461
057909103,4507,3452,469
057909105,4540,3497,333
057909107,4045,3263,275
057909108,4402,3410,307
057909109,4969,3941,352
057909110,4527,3451,476
057909111,4275,3276,397
057909112,5201,4090,450
057909113,3559,2798,333
057909115,4137,3167,433
057909116,4383,3599,237
057909117,5554,4154,551
057909119,4794,3608,502
057909120,4424,3398,305
057909121,3876,3085,295
057909122,4301,3347,302
057909123,3940,2999,365
057909124,3886,3101,334
057909125,4679,3501,461
057909126,4380,3394,375
057909127,4316,3352,316
057909128,3701,2999,277
057909129,3692,2852,342
057909132,3474,2763,277
057909133,3839,2997,320
057909134,4222,3394,304
057909135,17375,9852,4333
057909136,3646,2930,282
057909137,3638,2946,243
057909138,3616,2878,281
057909139,4572,3700,308
057909140,4010,3174,295
057909141,3776,2973,277
057909142,3744,2949,255
057909143,4052,3216,319
057909144,3522,2839,249
057909145,4606,3629,348
057909146,3925,3115,297
057909147,3832,2990,293
057909148,4013,3248,295
057909154,3850,3052,303
057909155,4883,3546,490
057910002,4587,3317,324
057910003,4648,3371,343
057910004,12000,8652,1111
057910007,5833,5833,0
057910008,.,.,.
057910041,4111,3066,209
057910044,5494,3956,414
057910045,4159,3115,288
057910046,10142,6295,2271
057910047,4779,3536,413
057910048,5537,4133,353
057910049,4339,3251,283
057910101,4640,3428,381
057910102,4657,3570,332
057910103,4647,3519,311
057910104,5614,4440,354
057910105,5314,4055,439
057910106,4775,3741,313
057910107,4877,3622,444
057910109,4767,3641,340
057910111,4750,3684,266
057910113,5101,3837,376
057910116,4630,3546,321
057910118,5273,4004,419
057910119,5504,3964,383
057910120,5595,4268,425
057910121,5459,4218,373
057910122,4411,3343,295
057910123,5486,4207,384
057910124,5641,4166,385
057910125,6300,4923,400
057910126,4908,3615,435
057910127,5760,4272,462
057911001,6001,3856,410
057911041,4761,3370,302
057911101,5636,4386,304
057911102,5372,4172,282
057911103,5397,4095,278
057911104,5179,4010,250
057911105,4647,3608,293
057912002,4373,3139,321
057912003,4231,3019,342
057912004,4435,3223,309
057912005,7948,5784,1063
057912007,.,.,.
057912009,830194,597664,138576
057912041,5694,4448,323
057912042,4822,3588,301
057912043,5085,3867,253
057912044,5236,4054,294
057912045,6248,4898,322
057912046,5560,4266,331
057912048,3493,2430,365
057912101,4789,3706,356
057912102,5438,4171,409
057912103,4775,3496,444
057912104,31149,19412,4964
057912105,4399,3400,314
057912106,4964,3705,406
057912107,4577,3453,370
057912108,5223,4053,386
057912109,4997,3901,346
057912111,4658,3555,337
057912112,4700,3574,337
057912113,4850,3661,372
057912114,5202,3912,424
057912116,4942,3764,398
057912118,4624,3512,372
057912119,4303,3007,423
057912120,5048,3804,419
057912121,4422,3369,347
057912122,5174,3975,389
057912161,2941,2032,249
057912162,4115,2901,357
057912163,3526,2460,248
057912197,2964,2386,85
057913001,11347,9549,782
057913041,1238,426,407
057913101,1179,568,234
057913102,1262,544,309
057913103,926,341,239
057913105,977,359,270
057913106,1155,430,356
057913107,943,414,179
057913111,.,.,.
057914001,5238,3426,383
057914002,5023,3348,330
057914003,5573,3412,387
057914004,5471,3487,381
057914005,4861,3080,369
057914007,.,.,.
057914041,4344,2857,294
057914042,6085,3857,457
057914043,5275,3470,361
057914044,4840,3286,316
057914045,6253,4043,489
057914046,5416,3481,393
057914047,4565,3054,293
057914101,4384,3127,269
057914102,5233,3616,396
057914103,4629,3237,278
057914104,4810,3547,256
057914105,4701,3329,308
057914106,4950,3522,316
057914107,5571,3540,582
057914108,4956,3509,361
057914109,6802,4996,434
057914110,4241,2959,301
057914111,4594,3248,351
057914112,4704,3289,278
057914113,4869,3539,357
057914114,5919,4140,411
057914115,6823,4606,487
057914116,4637,3366,298
057914117,5546,3756,501
057914118,4765,3208,448
057914119,5400,3862,375
057914120,4266,2988,324
057914121,4295,3110,224
057914122,5271,3394,490
057914123,3571,2404,305
057914124,4591,3162,342
057914125,4461,2973,419
057914126,3780,2690,236
057914127,3628,2607,230
057914128,4758,3360,315
057914129,3671,2649,213
057914656,17943,11761,2838
057916002,4444,3247,365
057916003,5161,3573,538
057916004,4798,3278,476
057916005,4333,3242,343
057916006,25381,16210,4503
057916008,.,.,.
057916042,4920,3545,558
057916043,5378,3865,588
057916044,4818,3497,486
057916045,4263,3163,430
057916047,4658,3353,563
057916048,5665,4202,538
057916049,4522,3227,491
057916050,4013,2965,383
057916051,4491,3214,467
057916052,4224,3097,467
057916101,5481,3763,530
057916102,5909,4111,560
057916103,4688,3399,531
057916104,5782,4211,524
057916105,5956,4500,428
057916106,4916,3653,493
057916107,4333,3274,317
057916108,4891,3547,484
057916109,4757,3678,364
057916110,5462,3889,642
057916111,4492,3234,509
057916112,4289,3210,367
057916113,5285,3854,551
057916114,5013,3622,510
057916115,4678,3475,468
057916116,4398,3338,397
057916117,4491,3357,420
057916118,5262,3747,520
057916119,3494,2466,377
057916120,4183,3207,375
057916121,4428,3246,492
057916122,4605,3336,581
057916123,4647,3229,497
057916124,4487,3273,388
057916125,5253,3968,444
057916126,4417,3451,361
057916127,4319,3261,388
057916128,4480,3238,468
057916129,5263,3787,522
057916130,4245,3190,448
057916131,4742,3440,447
057916132,4903,3747,504
057916133,4670,3472,489
057916134,4901,3587,508
057916135,4192,3231,359
057916137,5019,3976,407
057916141,4919,3435,415
057916142,4782,3459,424
057916143,3858,2897,343
057919101,6268,4214,253
057920002,6010,3578,265
057920042,4935,3184,375
057920101,4435,3063,273
057920102,4179,2880,244
057920103,21466,7383,4216
057920104,4990,3288,487
057920108,4531,2968,332
057922001,4614,3467,333
057922042,5209,4209,405
057922043,4492,3564,411
057922044,4864,3951,392
057922101,5090,4280,408
057922102,5638,4753,432
057922103,5369,4592,373
057922105,4829,4090,370
057922106,5390,4533,379
057922107,4417,3768,331
057922108,4423,3725,341
057922109,4697,4000,388
057922110,4152,3536,295
057922111,4645,3886,394
058902001,7430,5381,451
058905001,6948,5615,515
058906001,5395,3929,321
058906041,4931,3799,384
058906103,3542,2990,297
058906105,3226,2791,224
058909001,5729,4939,381
059901001,5256,3367,445
059901040,3203,2231,415
059901042,4208,2918,346
059901101,3731,2628,270
059901102,3668,2403,334
059901103,4420,3023,433
059901104,4864,3339,370
059901106,6274,4325,496
059902101,4466,2971,157
060902001,7306,3834,562
060902041,4348,3371,591
060902101,4593,3076,319
060914001,10425,5792,1086
060914102,4662,2847,471
061802001,7533,6338,596
061802002,.,.,.
061901002,7468,5817,439
061901003,4710,3586,285
061901004,2759,2390,9
061901005,7655,4688,1938
061901006,387950,375765,1144
061901039,8927,4731,1993
061901040,8316,7108,252
061901041,4850,3643,315
061901044,4606,3328,383
061901045,4952,3721,335
061901046,4203,3100,330
061901102,4350,3383,290
061901104,4376,3318,299
061901105,4140,3247,244
061901106,3629,2842,234
061901107,4777,3765,258
061901108,4172,3260,247
061901109,4630,3736,266
061901110,4520,3510,295
061901111,4560,3600,309
061901112,4798,3760,298
061901113,4073,3132,261
061901114,2662,1638,349
061901115,4432,3334,390
061902001,5545,4065,406
061902002,5269,3876,419
061902004,5952,4117,449
061902005,16105,12031,1896
061902007,12069,12069,0
061902008,5307,3829,359
061902009,5657,4317,467
061902010,4447,3255,349
061902042,6799,5275,576
061902044,6117,4649,498
061902045,6006,4692,441
061902046,5136,3872,384
061902047,5550,4193,476
061902048,5143,3964,444
061902049,5392,4308,370
061902050,9083,7040,634
061902052,5437,4271,386
061902053,5247,4031,418
061902054,4776,3525,449
061902055,2077,1207,101
061902056,1760,1032,86
061902101,5061,4020,286
061902102,8889,6920,698
061902104,6066,4829,349
061902105,4762,3782,353
061902106,4941,3923,344
061902107,5273,4211,318
061902108,5076,4035,354
061902109,6105,4854,424
061902110,5509,4386,388
061902111,6537,5035,423
061902112,5343,4117,526
061902113,6011,4868,406
061902114,4866,3909,329
061902115,6304,5051,421
061902116,5047,4117,344
061902117,5416,4271,419
061902118,5441,4455,353
061902119,5584,4383,374
061902120,4574,3699,263
061902121,4445,3521,305
061902122,4826,3811,325
061902123,4667,3743,388
061902124,5397,4123,431
061902125,5287,4156,378
061902126,4714,3742,366
061902127,4770,3866,336
061902128,5044,4039,358
061902129,4028,3185,278
061902130,4997,4042,328
061902131,4489,3534,326
061902132,4380,3414,296
061902133,5018,3566,389
061902135,1456,884,74
061902136,1262,821,67
061903001,8357,5217,541
061903041,6183,4091,519
061903101,4925,3298,426
061903102,5830,4086,546
061905001,7820,5470,1166
061905002,1000,1000,0
061905041,4129,3327,299
061905101,3996,3349,225
061905102,4029,3340,280
061906001,7026,5432,501
061906101,5314,4337,385
061907001,7653,4501,466
061907041,5758,3577,546
061907101,4699,3134,281
061908001,5647,3504,368
061908003,6380,3580,1567
061908041,5731,3586,565
061908101,4299,2984,430
061908102,4577,3301,382
061908103,4053,2238,450
061910001,5930,4295,497
061910041,4527,3274,481
061910101,5552,4606,355
061911001,5701,3952,320
061911003,5079,4548,245
061911004,12279,7793,3065
061911042,4325,2949,332
061911043,4693,3400,278
061911044,6312,4087,458
061911101,4525,3397,246
061911102,5458,4044,298
061911106,5687,4023,386
061911107,5883,4398,333
061911108,5203,3801,286
061911109,4944,3687,270
061911110,6115,4548,318
061911111,9515,6436,781
061912001,6335,4408,390
061912041,5353,3816,351
061912101,5898,4433,456
061912102,4988,3615,337
061912103,4975,3895,313
061912104,4944,3738,325
061914001,5636,3289,443
061914041,5510,3452,645
061914101,4232,2641,588
061914102,5879,4174,575
061914103,4663,3401,361
061914104,3910,2706,342
062901001,5322,3705,213
062901002,.,.,.
062901041,4151,3405,238
062901101,4325,3495,326
062901104,4355,3625,312
062901199,.,.,.
062902001,9507,6444,380
062903001,6162,4448,295
062903041,5841,4567,422
062903102,5082,4175,242
062903103,4098,3416,183
062904001,5493,3853,448
062904041,4248,3261,534
062904102,4210,3570,318
062905101,8532,5519,766
062906101,7527,4957,387
063903001,6276,4333,498
063906001,10438,6251,744
064903001,6726,4304,414
064903041,5602,3743,354
064903101,7132,4504,758
064903103,5539,3768,324
064903104,8328,5493,826
064903105,4256,2955,290
064903107,6279,4159,350
065901001,7661,5227,676
065901041,5178,3561,709
065901101,4905,3977,380
065902001,8822,5638,563
066005101,6990,2848,1775
066901001,8111,4633,732
066901041,3510,2589,298
066902001,6296,3656,277
066902041,4717,3391,503
066902101,2684,2086,181
066902102,4150,3288,377
066903002,18026,14399,1203
066903004,.,.,.
066903042,469,174,24
066903102,198,66,9
067902001,7734,5281,314
067902004,3391,3296,24
067902041,5448,3961,425
067902101,4415,3122,211
067903001,5880,3541,427
067903041,4958,3479,574
067903101,4147,3086,288
067904001,7035,4901,335
067904101,3975,2924,312
067907001,9427,6931,617
067907041,1392,1389,0
067907101,5087,4439,336
067908001,6207,4496,465
067908101,5660,3950,426
068901002,4692,3065,397
068901003,4879,3339,377
068901004,40778,21971,10304
068901005,7917,7529,90
068901006,5625,3430,1136
068901007,5081,3379,1240
068901008,5900,4476,675
068901042,4500,3320,355
068901043,4600,3531,328
068901044,5327,4054,356
068901045,5435,4053,458
068901046,4460,3377,315
068901047,4142,3211,268
068901101,3954,2944,445
068901102,3709,2930,218
068901103,4118,3293,269
068901104,3925,3077,254
068901105,3309,2581,293
068901106,2285,1427,407
068901107,3400,2702,234
068901108,2301,1721,222
068901110,4791,3850,315
068901111,4271,3301,278
068901112,4073,3103,413
068901113,4552,3402,444
068901114,4981,4016,413
068901115,2781,2110,240
068901116,4558,3711,329
068901117,3254,2617,244
068901118,3830,3111,300
068901119,3988,3136,270
068901121,3629,2909,203
068901122,4289,3355,324
068901123,4379,3544,331
068901124,4391,3534,361
068901125,4105,3210,309
068901126,3561,2772,323
068901127,4359,3613,271
068901128,4276,3451,295
068901129,3841,3101,289
068901130,3406,2706,274
068901191,.,.,.
069901001,11612,7951,878
069901002,6902,5950,533
069901101,4494,3626,266
069902001,7826,3710,904
069902041,4583,3581,387
069902101,6122,3710,453
070801001,4137,2137,224
070901001,6049,4009,554
070903002,6245,4124,350
070903042,5767,3884,339
070903043,5118,3634,282
070903101,7052,4918,424
070903102,6597,4553,403
070903103,5641,4137,290
070903104,6432,4404,425
070903105,5454,3807,374
070903106,3569,2511,269
070905002,4870,3531,332
070905041,4965,3524,495
070905103,3862,2856,402
070905104,4309,3253,355
070905105,4233,2973,501
070907001,8184,5569,551
070907101,5821,4534,281
070908001,6741,5039,592
070908002,3912,3569,168
070908042,4504,3661,378
070908043,4111,3352,317
070908103,6049,4758,685
070908104,5672,4659,435
070908105,5528,4439,508
070908106,4625,3910,354
070909001,6304,5267,395
070910001,6408,3973,646
070910041,5888,3839,404
070910042,4910,3705,454
070910101,5482,3739,525
070911001,5019,3065,351
070911041,4487,3141,311
070911101,5437,3890,361
070911102,5406,3965,368
070911103,5615,3749,434
070911104,4263,2930,371
070911105,4362,3119,344
070912001,4742,2717,509
070912002,7003,4560,528
070912003,21873,11379,871
070912041,5520,3649,489
070912042,4914,3378,356
070912104,5420,3891,289
070912106,5132,3762,347
070912107,5055,3466,422
070912108,5120,3596,384
070912109,4344,2979,328
070915001,6786,4835,574
070915041,5117,3995,629
070915042,4667,3444,375
070915101,5042,3448,389
071801001,2623,1528,19
071801002,4865,2648,1011
071803001,4210,2311,598
071804001,3035,2022,422
071805001,1121,161,522
071805041,2494,2235,0
071901001,5554,3598,423
071901002,5037,3366,399
071901004,4757,3136,332
071901041,6620,4101,686
071901042,4847,3282,427
071901043,3815,2697,303
071901101,4776,3204,344
071901102,4520,3231,249
071901103,5502,3569,447
071901104,4415,3257,283
071901105,4430,3106,304
071902001,4616,3581,332
071902002,5064,3854,436
071902003,6068,4643,487
071902004,5220,4027,409
071902005,4261,3303,310
071902006,5699,4305,458
071902008,5053,3929,344
071902009,5850,4502,444
071902010,4052,3206,282
071902011,3741,2907,322
071902012,5083,3915,421
071902020,13879,10609,1277
071902022,8488,5474,1137
071902025,13680,10046,950
071902027,38969,25773,5144
071902032,.,.,.
071902040,72697,57497,6424
071902041,4680,3684,340
071902042,5002,3688,403
071902043,4502,3468,330
071902044,5143,3922,351
071902045,5121,3750,521
071902046,4300,3390,316
071902047,4941,3777,390
071902048,5292,3954,492
071902049,4852,3678,390
071902051,4578,3504,313
071902052,5395,4019,465
071902053,3864,3012,269
071902054,4621,3576,356
071902055,4814,3653,421
071902057,.,.,.
071902101,5627,4126,516
071902102,4353,3239,347
071902103,5170,3741,462
071902104,5056,3797,382
071902105,4685,3749,292
071902106,6380,4686,558
071902107,5740,4307,427
071902108,4963,3725,418
071902109,4458,3574,253
071902110,5417,4084,417
071902111,4509,3499,303
071902112,4465,3520,281
071902113,4753,3713,297
071902114,5972,4462,414
071902115,5623,4256,508
071902116,4441,3469,297
071902118,4744,3497,360
071902119,5972,4392,511
071902120,81131,57251,6324
071902121,3796,2924,286
071902122,6209,4442,481
071902123,4348,3443,298
071902125,4219,3357,266
071902128,4615,3673,284
071902129,5923,4610,411
071902130,5300,4080,374
071902131,6797,4559,898
071902133,4594,3562,278
071902134,4730,3684,349
071902135,4497,3464,316
071902136,4695,3785,257
071902137,5576,4036,519
071902138,4514,3462,314
071902140,5801,4216,570
071902141,4242,3325,303
071902142,4363,3459,313
071902143,5108,3933,361
071902144,4754,3494,402
071902145,4814,3568,362
071902146,5652,4199,426
071902147,4771,3706,306
071902148,5992,4451,490
071902149,4979,3845,358
071902150,4234,3338,239
071902151,5680,3981,550
071902153,5141,4027,304
071902155,4580,3618,249
071902156,4505,3453,329
071902158,6630,4999,559
071902159,4070,3247,274
071902160,4295,3430,250
071902161,4273,3320,273
071902162,4986,3911,332
071902163,4161,3344,238
071902165,6096,4761,366
071902166,3399,2706,248
071902167,5567,4013,436
071903001,5071,3685,329
071903002,11828,8627,1945
071903041,4704,3763,220
071903101,4374,3661,300
071903103,4354,3369,241
071903104,4030,3226,263
071904001,5095,2935,510
071904002,23311,14508,4010
071904041,4468,2599,386
071904101,4667,3037,352
071904102,4868,2953,398
071904103,5495,3176,478
071904104,5482,3590,472
071905001,4630,3315,312
071905002,4707,3208,285
071905003,6216,4206,412
071905004,4884,3239,351
071905005,6921,4832,529
071905007,4631,3331,368
071905008,4712,3279,317
071905010,7119,3824,1669
071905014,14880,9897,2934
071905015,.,.,.
071905016,.,.,.
071905033,6817,2887,671
071905040,33549,25147,5791
071905042,4963,3582,369
071905043,4621,3432,352
071905044,4685,3431,347
071905045,4766,3121,418
071905046,5493,3658,616
071905047,4695,3326,388
071905048,5417,3978,405
071905049,6880,4950,527
071905050,4881,3479,368
071905051,5047,3793,368
071905052,5753,3905,594
071905101,4564,3431,374
071905102,8117,5970,645
071905103,4457,3427,317
071905104,4361,3374,350
071905105,4042,3205,292
071905106,4283,3277,300
071905107,4304,3394,283
071905108,4681,3739,310
071905109,4183,3330,305
071905110,4157,3199,282
071905111,4875,3792,338
071905112,3504,2684,226
071905113,3625,2816,262
071905114,6283,4382,552
071905116,4665,3516,373
071905117,4201,3396,264
071905118,4660,3583,379
071905119,4645,3467,398
071905120,4764,3875,266
071905121,5306,4019,429
071905122,4323,3317,296
071905123,5194,3993,433
071905124,4348,3410,294
071905127,3758,2864,281
071905128,4708,3733,277
071905129,3962,3195,273
071905130,3962,3111,254
071905131,3865,3141,215
071905132,4248,3261,306
071905133,4420,3396,322
071905134,3069,2016,349
071905135,4872,3810,332
071905136,3704,2904,249
071905138,4717,3647,239
071905140,4602,3228,468
071905141,5073,3827,417
071906001,8313,5322,504
071906041,4075,2879,526
071906101,4906,3786,236
071907001,5453,3933,345
071907041,5126,3704,333
071907101,4635,3575,277
071907102,5282,3938,435
071907103,4661,3411,366
071907104,4390,3364,311
071908001,5369,3438,436
071908041,5794,3992,571
071908101,3719,2945,282
071909001,5640,3909,343
071909002,4926,3351,330
071909003,18599,12220,1772
071909004,4855,3306,315
071909041,5984,4017,466
071909042,4820,3099,441
071909043,5016,3399,346
071909044,4975,3462,393
071909045,5957,3707,404
071909046,5112,3424,324
071909047,4045,2369,336
071909101,4990,3375,404
071909102,3990,2774,285
071909103,4203,3039,267
071909104,4299,3015,326
071909105,4164,2895,254
071909106,5268,3530,392
071909107,4746,3150,423
071909109,4953,3420,345
071909110,4966,2854,555
071909111,5330,3631,380
071909112,4117,2946,279
071909113,4048,2797,305
071909114,4110,2795,256
071909115,3298,2487,294
071909116,4186,2922,387
071909117,5993,4019,466
071909118,.,.,.
071909119,3376,2513,222
071909121,4240,2861,413
071909122,4273,2823,455
072801001,4697,2908,671
072901101,7600,4791,0
072902001,4024,3378,333
072902041,4384,3633,449
072902101,3776,3363,238
072902102,3216,2562,464
072903001,4745,3502,336
072903041,4279,3148,293
072903101,3760,2662,265
072903102,4155,3232,204
072903103,4337,3248,234
072903104,4209,3280,208
072904101,6115,3439,550
072908001,5929,5082,394
072909001,6487,4642,477
072910101,3685,3519,0
073901001,6227,4033,401
073903001,5274,3847,516
073903003,6992,6929,34
073903045,4605,3510,546
073903046,.,.,.
073903102,3111,2600,294
073904101,5126,3609,317
073905001,6199,4211,295
073905004,.,.,.
073905041,5038,3279,484
073905101,6244,4138,697
073905102,6096,4284,563
073905103,4173,2765,439
074903001,5245,3329,397
074903041,5335,3421,574
074903102,4273,3023,313
074903103,685,1,522
074903104,4224,2982,298
074904001,5934,4038,349
074905001,5994,3980,371
074907001,6159,4738,485
074907041,4527,3481,512
074907101,3901,2942,300
074909001,5795,4015,394
074909041,4571,3477,500
074909101,3844,2969,363
074909102,4304,3223,585
074911001,7383,4157,622
074911101,6040,4170,499
074912001,4569,3681,510
074912101,4203,3560,320
074917001,5129,4114,369
074917101,3577,3102,350
075901001,5702,4174,381
075901102,4382,3736,292
075902001,4751,3787,340
075902041,5259,4043,629
075902101,4337,3644,216
075902102,3404,2685,310
075903001,5943,4983,594
075903102,3595,2946,334
075906001,4780,4251,310
075906101,5810,5029,506
075908001,7800,5014,687
075908101,5667,3999,549
076903001,10241,7221,830
076903101,4862,3985,489
076904001,7090,4818,566
076904002,.,.,.
076904041,5967,4428,728
076904101,5565,4635,513
077901001,8944,5888,680
077901002,372,.,0
077901003,1804,1412,362
077901004,.,.,.
077901041,5292,3756,529
077901101,4030,2632,347
077901102,4264,2990,460
077902001,6221,4208,535
077902003,.,.,.
077902041,4382,3200,596
077902101,5221,4215,363
078901001,8012,6011,545
078901101,5232,4128,464
079901001,5531,3601,391
079901002,4995,3234,384
079901003,5033,3201,436
079901004,41352,28094,5264
079901005,12110,7518,1765
079901008,7764,7463,34
079901041,4679,3302,306
079901042,5751,3882,368
079901043,4279,2849,265
079901101,5243,3367,445
079901102,4584,3153,328
079901103,6075,4235,419
079901105,5154,3477,382
079901106,5008,3398,303
079901107,4242,3010,254
079901108,3754,2620,227
079901109,4263,3087,272
079901110,4433,2988,251
079901111,4381,3061,304
079901112,4744,3398,297
079901114,4350,3154,301
079901115,4096,2993,234
079901116,4919,3451,308
079901117,5943,3990,549
079901118,4858,3125,415
079901119,3544,2593,205
079901120,4909,3383,368
079901133,11261,9579,1030
079906001,6400,4165,424
079906041,5015,3206,466
079906042,6088,3781,465
079906102,5433,3886,400
079906103,5138,3526,336
079907001,5472,3701,328
079907002,5846,3878,434
079907004,4787,3394,318
079907005,4856,3357,323
079907006,5248,3562,368
079907007,4731,3261,303
079907008,5601,3776,444
079907009,11520,6865,1900
079907010,8062,7722,74
079907011,4608,3062,346
079907012,6021,3625,479
079907014,9000,9000,0
079907041,4669,3517,320
079907042,5110,3456,446
079907043,4875,3595,343
079907044,5687,3667,489
079907045,5492,3810,426
079907046,4644,3322,421
079907047,4453,3220,280
079907048,4212,3065,301
079907049,4689,3323,357
079907050,4882,3343,385
079907051,4673,3115,394
079907101,6091,4639,355
079907102,5258,3967,347
079907108,5538,3957,444
079907109,4888,3645,289
079907110,6317,4219,479
079907111,5086,3765,344
079907112,4574,3442,315
079907113,5138,3617,375
079907114,5621,4207,370
079907115,5655,4137,381
079907116,4904,3703,334
079907117,5509,3837,386
079907118,5682,4225,363
079907119,6006,4270,396
079907120,5858,4310,370
079907121,4528,3433,287
079907122,4780,3428,346
079907123,5483,4065,357
079907124,4899,3622,349
079907125,4413,3238,259
079907126,6029,4472,399
079907127,5583,4198,311
079907128,5114,3749,294
079907129,4926,3769,271
079907130,4058,3076,251
079907131,5294,3883,294
079907132,4323,3340,258
079907133,4588,3396,289
079907134,4977,3648,375
079907135,4521,3304,253
079907136,4349,3352,231
079907137,4458,3328,279
079907138,4397,3368,281
079907139,4740,3398,362
079907140,4349,3388,256
079907141,4496,3064,397
079908101,4952,3748,707
079910001,6537,5033,420
079910041,5177,4306,317
079910101,4548,3837,342
079910102,4603,3824,348
079910103,4802,4098,312
080901001,5535,4054,441
080901041,4778,3594,445
080901102,3954,3300,261
080901103,4012,3466,200
081902002,7023,4434,424
081902041,5172,3736,418
081902101,4529,3292,368
081904001,6516,4294,462
081904041,4930,3871,404
081904102,4745,3815,300
081904103,4437,3434,340
081905002,6277,4641,466
081905041,5078,3719,710
081905102,4189,3412,448
081906101,9445,5939,359
082902001,8586,5691,887
082902003,.,.,.
082902041,6338,4551,976
082902101,5254,4052,425
082903001,5333,4187,500
082903002,5861,5861,0
082903041,2170,1112,393
082903103,3440,2778,306
082903104,3222,2617,297
083901001,10483,6236,553
083901002,.,.,.
083901041,8622,4634,631
083901101,6773,4416,394
083902001,10043,8237,763
083903001,8226,4450,555
083903002,16357,12619,205
083903041,6905,4143,474
083903101,7782,4640,507
083903102,7403,5262,501
083903103,6197,4206,334
084801101,20244,19185,226
084802001,3377,2922,394
084901001,6279,4273,525
084901010,.,.,.
084901011,.,.,.
084901012,.,.,.
084901041,4868,3342,392
084901042,5045,3625,494
084901101,3829,2831,274
084901105,4049,2974,310
084901106,4691,3477,329
084901107,4145,3074,289
084902001,5030,3292,340
084902003,.,.,.
084902005,132,91,2
084902041,5672,3595,502
084902042,5786,3628,418
084902044,5072,3449,342
084902101,4772,3239,273
084902102,7403,5087,594
084902103,4189,2876,256
084902104,4948,3286,351
084902105,4513,3124,247
084902106,4261,2983,241
084902107,4621,3271,288
084902108,5827,3796,421
084902109,5087,3345,320
084902112,54617,52275,24
084902113,65003,39451,7
084903001,4710,3620,295
084903041,6055,4261,580
084903101,4984,3739,403
084904001,5848,3602,431
084904006,.,.,.
084904041,4955,3132,485
084904101,5020,3048,416
084904102,5467,3505,467
084904103,5587,3644,421
084904105,4631,2865,391
084904107,5578,3819,371
084904108,3885,2761,305
084906001,5510,3525,444
084906005,.,.,.
084906010,.,.,.
084906041,5367,3637,370
084906101,4171,3056,286
084906102,5020,3572,286
084906103,6120,3842,386
084906104,5114,3775,268
084906105,5177,3600,364
084906107,.,.,.
084908001,7078,4688,607
084908003,7502,7502,0
084908042,4281,2772,637
084908103,3749,2841,330
084909001,4293,3165,338
084909002,.,.,.
084909041,4442,3421,380
084909101,3525,2808,312
084909102,4782,3956,408
084909103,3810,3034,356
084909104,4026,3377,299
084910001,4006,3129,282
084910002,4092,3248,278
084910003,4197,3213,319
084910004,8319,6766,1072
084910005,.,.,.
084910041,4808,3876,333
084910042,4293,3551,272
084910043,4017,3276,312
084910044,3993,3307,285
084910045,4229,3507,316
084910046,5032,3945,397
084910047,4098,3353,310
084910048,4556,3429,487
084910101,5226,4450,390
084910102,4493,3685,461
084910103,4618,3982,322
084910104,4890,4123,321
084910105,3984,3414,267
084910106,4883,4207,305
084910107,5654,4612,355
084910108,3970,3396,277
084910110,4709,3992,324
084910111,5068,4228,382
084910112,4672,3990,312
084910115,3923,3359,294
084910116,4285,3660,308
084910117,4187,3599,264
084910118,3945,3441,254
084910119,4000,3423,241
084910120,4939,4236,294
084910121,4122,3744,192
084910122,5188,4187,376
084910123,5095,4320,385
084910124,3389,2902,230
084910125,4363,3508,408
084911001,4911,3833,369
084911010,.,.,.
084911041,4226,3444,318
084911101,3790,3234,279
084911102,3985,3406,286
084911103,3717,3081,307
084911104,4145,3453,357
085902001,8277,4985,522
085902002,7176,6448,334
085902041,6091,3957,489
085902101,4882,3782,249
085903001,6396,4156,471
086024101,5323,4904,0
086901001,5676,3652,309
086901002,5697,5433,97
086901041,4993,3393,330
086901102,4382,3236,308
086901103,5990,4802,372
086901104,5635,3883,622
086902001,6666,4938,701
086902041,4905,3657,518
086902101,4150,3456,304
087901001,7470,5571,614
087901101,5629,4973,558
088902001,6175,4339,417
088902041,5960,4321,531
088902102,4614,3600,258
089901001,5460,3441,386
089901002,10809,7109,2005
089901042,7057,4756,534
089901101,4245,2837,363
089901102,4704,3305,308
089901103,4450,2664,378
089903001,5893,4637,725
089903002,.,.,.
089903003,.,.,.
089903041,5037,4102,387
089903101,4154,3463,299
089905001,9364,8241,444
089905102,1065,284,465
090902001,7918,4170,351
090903001,5009,4175,372
090904001,5453,3629,361
090904002,4682,3251,480
090904042,4842,3666,312
090904101,4388,3466,277
090904105,4226,3268,279
090904107,4148,3208,290
090904108,4737,3549,360
090905101,12689,5862,2249
091901001,7783,5420,386
091901041,5396,3755,557
091901101,5195,3940,245
091902001,6153,4151,380
091902101,4051,3211,321
091903001,5503,3555,343
091903002,3958,3530,161
091903003,.,.,.
091903041,4292,3165,287
091903102,4749,3619,338
091903103,5390,4026,325
091903104,5121,3824,397
091903107,5362,4016,424
091903112,3831,2800,333
091903113,4101,3131,302
091903114,4358,3287,252
091905001,6208,4540,516
091905041,4331,3440,299
091905101,3250,2793,171
091906002,5166,3327,288
091906004,6084,5321,349
091906035,1796,1333,306
091906037,4201,2017,1142
091906042,4330,3024,285
091906101,5679,3909,297
091906102,4075,2840,285
091906104,4699,3380,325
091906105,5344,3982,377
091906106,6317,4453,447
091906107,5726,3960,394
091906108,4313,3113,276
091906109,5766,4057,323
