,sat,act,act_pct
101919010,.,.,0
101919013,.,.,.
101919015,.,.,.
101919041,.,.,.
101919042,.,.,.
101919043,.,.,.
101919044,.,.,.
101919045,.,.,.
101919101,.,.,.
101919102,.,.,.
101919103,.,.,.
101919104,.,.,.
101919105,.,.,.
101919106,.,.,.
101919107,.,.,.
101919108,.,.,.
101919109,.,.,.
101919110,.,.,.
101919111,.,.,.
101919112,.,.,.
101919113,.,.,.
101919114,.,.,.
101919115,.,.,.
101920001,1170,24.8,100
101920003,998,21,62.2
101920005,896,17.8,42.3
101920006,1090,22.8,97.8
101920010,.,.,.
101920012,.,.,0
101920014,.,.,.
101920041,.,.,.
101920042,.,.,.
101920043,.,.,.
101920044,.,.,.
101920045,.,.,.
101920046,.,.,.
101920047,.,.,.
101920048,.,.,.
101920101,.,.,.
101920102,.,.,.
101920103,.,.,.
101920104,.,.,.
101920105,.,.,.
101920106,.,.,.
101920107,.,.,.
101920108,.,.,.
101920109,.,.,.
101920110,.,.,.
101920111,.,.,.
101920112,.,.,.
101920113,.,.,.
101920114,.,.,.
101920115,.,.,.
101920116,.,.,.
101920117,.,.,.
101920118,.,.,.
101920119,.,.,.
101920120,.,.,.
101920121,.,.,.
101920122,.,.,.
101920123,.,.,.
101920124,.,.,.
101920125,.,.,.
101920126,.,.,.
101920127,.,.,.
101920129,.,.,.
101920130,.,.,.
101920131,.,.,.
101920132,.,.,.
101921001,1021,21.3,75.7
101921042,.,.,.
101921102,.,.,.
101921103,.,.,.
101921105,.,.,.
101921106,.,.,.
101921107,.,.,.
101921108,.,.,.
101924001,936,18.8,51.2
101924009,.,.,.
101924041,.,.,.
101924101,.,.,.
101924102,.,.,.
101924104,.,.,.
101924106,.,.,.
101925001,977,20.8,56.5
101925003,.,.,.
101925041,.,.,.
101925101,.,.,.
101925102,.,.,.
102901002,.,16.2,77.3
102901103,.,.,.
102902001,951,18.3,62.3
102902002,.,.,0
102902005,.,.,.
102902041,.,.,.
102902042,.,.,.
102902043,.,.,.
102902101,.,.,.
102902103,.,.,.
102902106,.,.,.
102902107,.,.,.
102902108,.,.,.
102902110,.,.,.
102902116,.,.,.
102903002,919,19.8,61.7
102903003,.,.,.
102903041,.,.,.
102903103,.,.,.
102904002,979,19.9,62.6
102904041,.,.,.
102904102,.,.,.
102904104,.,.,.
102904105,.,.,.
102904107,.,.,.
102905001,.,21,80
102905041,.,.,.
102905101,.,.,.
102906001,.,18.9,84.1
102906041,.,.,.
102906101,.,.,.
103901001,.,.,57.1
103902001,.,17.5,100
104901001,1078,19.5,97.2
104901101,.,.,.
104902001,.,18.3,83.3
104903001,.,21.5,53.3
104907001,.,.,42.9
105801001,992,.,18.2
105801101,.,.,.
105802041,.,.,.
105902001,959,19.2,64.2
105902002,.,16.8,18.2
105902003,.,.,.
105902004,.,.,.
105902041,.,.,.
105902043,.,.,.
105902101,.,.,.
105902102,.,.,.
105902103,.,.,.
105902104,.,.,.
105902105,.,.,.
105902107,.,.,.
105904001,1124,22.7,92.1
105904041,.,.,.
105904101,.,.,.
105904102,.,.,.
105905001,1050,21,88.5
105905041,.,.,.
105905101,.,.,.
105905102,.,.,.
105906001,974,20.3,67
105906002,.,.,.
105906003,.,.,.
105906004,.,.,0
105906041,.,.,.
105906043,.,.,.
105906044,.,.,.
105906101,.,.,.
105906102,.,.,.
105906103,.,.,.
105906106,.,.,.
105906107,.,.,.
105906108,.,.,.
105906109,.,.,.
106901001,.,21.7,97.8
106901003,.,.,.
106901041,.,.,.
106901101,.,.,.
106901103,.,.,.
107901001,1013,20.2,49
107901002,.,.,0
107901041,.,.,.
107901102,.,.,.
107901103,.,.,.
107901104,.,.,.
107901105,.,.,.
107902001,910,18.3,35.3
107902002,.,.,0
107902041,.,.,.
107902101,.,.,.
107902103,.,.,.
107902104,.,.,.
107904001,914,20,48.9
107904041,.,.,.
107904101,.,.,.
107905001,966,20.8,50
107905101,.,.,.
107905102,.,.,.
107905103,.,.,.
107906001,1122,19.6,54.9
107906003,.,.,.
107906041,.,.,.
107906102,.,.,.
107907001,.,.,20
107908101,.,.,.
107910001,.,18.7,38.7
107910002,.,.,.
107910101,.,.,.
108801001,.,.,0
108801002,.,.,.
108801003,.,.,.
108802001,.,.,5
108804001,.,.,0
108805001,.,.,0
108806001,.,.,0
108807041,.,.,.
108808101,.,.,.
108902001,842,16.4,59.2
108902003,.,.,.
108902004,.,.,.
108902045,.,.,.
108902046,.,.,.
108902102,.,.,.
108902103,.,.,.
108902104,.,.,.
108902105,.,.,.
108902106,.,.,.
108902107,.,.,.
108902109,.,.,.
108902111,.,.,.
108902112,.,.,.
108902113,.,.,.
108902114,.,.,.
108903001,823,15.7,67.9
108903041,.,.,.
108903102,.,.,.
108903103,.,.,.
108903104,.,.,.
108903105,.,.,.
108903106,.,.,.
108904001,933,17.1,79.2
108904002,808,15.6,48
108904003,921,16.9,81.7
108904039,.,.,.
108904040,.,.,.
108904042,.,.,.
108904043,.,.,.
108904044,.,.,.
108904045,.,.,.
108904101,.,.,.
108904102,.,.,.
108904103,.,.,.
108904104,.,.,.
108904105,.,.,.
108904106,.,.,.
108904107,.,.,.
108904108,.,.,.
108904109,.,.,.
108904110,.,.,.
108904111,.,.,.
108904112,.,.,.
108904113,.,.,.
108904114,.,.,.
108904115,.,.,.
108904116,.,.,.
108904117,.,.,.
108904118,.,.,.
108904119,.,.,.
108904120,.,.,.
108904121,.,.,.
108904122,.,.,.
108904123,.,.,.
108904124,.,.,.
108905001,785,15.9,50.4
108905002,.,.,.
108905041,.,.,.
108905101,.,.,.
108905102,.,.,.
108905103,.,.,.
108906001,917,18.6,69.7
108906002,983,19.2,76
108906005,.,.,.
108906006,943,18.2,73.2
108906007,842,16.4,27.9
108906009,.,.,.
108906042,.,.,.
108906043,.,.,.
108906044,.,.,.
108906045,.,.,.
108906046,.,.,.
108906047,.,.,.
108906101,.,.,.
108906103,.,.,.
108906105,.,.,.
108906106,.,.,.
108906107,.,.,.
108906108,.,.,.
108906110,.,.,.
108906111,.,.,.
108906112,.,.,.
108906113,.,.,.
108906114,.,.,.
108906116,.,.,.
108906119,.,.,.
108906120,.,.,.
108906121,.,.,.
108906122,.,.,.
108906123,.,.,.
108906124,.,.,.
108906126,.,.,.
108907001,985,17.3,58.5
108907002,.,.,0
108907003,.,.,.
108907004,.,.,.
108907041,.,.,.
108907101,.,.,.
108907102,.,.,.
108907103,.,.,.
108907105,.,.,.
108907106,.,.,.
108908001,894,17.6,58
108908002,.,.,.
108908037,.,.,0
108908041,.,.,.
108908042,.,.,.
108908101,.,.,.
108908102,.,.,.
108908104,.,.,.
108908105,.,.,.
108908107,.,.,.
108908108,.,.,.
108908109,.,.,.
108908110,.,.,.
108908111,.,.,.
108908112,.,.,.
108908113,.,.,.
108909001,914,17.8,68.3
108909002,860,16.9,69.1
108909003,.,17.2,53.1
108909004,.,.,.
108909005,.,15,26.8
108909006,.,15.5,87.5
108909041,.,.,.
108909042,.,.,.
108909043,.,.,.
108909044,.,.,.
108909045,.,.,.
108909101,.,.,.
108909102,.,.,.
108909103,.,.,.
108909104,.,.,.
108909105,.,.,.
108909106,.,.,.
108909107,.,.,.
108909108,.,.,.
108909109,.,.,.
108909110,.,.,.
108909111,.,.,.
108909112,.,.,.
108909113,.,.,.
108909114,.,.,.
108909115,.,.,.
108909116,.,.,.
108909117,.,.,.
108909118,.,.,.
108909119,.,.,.
108909120,.,.,.
108909121,.,.,.
108909122,.,.,.
108909123,.,.,.
108910001,906,16.4,45.7
108910002,.,.,.
108910041,.,.,.
108910101,.,.,.
108910102,.,.,.
108911001,981,18.6,78.1
108911004,.,.,.
108911041,.,.,.
108911101,.,.,.
108911102,.,.,.
108911103,.,.,.
108911104,.,.,.
108912001,889,16.8,52.4
108912003,.,.,0
108912004,.,.,.
108912041,.,.,.
108912042,.,.,.
108912044,.,.,.
108912045,.,.,.
108912102,.,.,.
108912104,.,.,.
108912105,.,.,.
108912106,.,.,.
108912107,.,.,.
108912108,.,.,.
108912109,.,.,.
108912110,.,.,.
108912111,.,.,.
108912112,.,.,.
108912113,.,.,.
108912114,.,.,.
108912115,.,.,.
108912116,.,.,.
108913001,980,18,48.9
108913002,.,.,.
108913003,.,.,7.9
108913005,.,.,.
108913006,.,.,.
108913007,.,.,.
108913041,.,.,.
108913042,.,.,.
108913043,.,.,.
108913101,.,.,.
108913102,.,.,.
108913103,.,.,.
108913104,.,.,.
108913106,.,.,.
108913109,.,.,.
108913110,.,.,.
108913111,.,.,.
108913112,.,.,.
108913113,.,.,.
108913114,.,.,.
108913115,.,.,.
108914001,797,16.1,53.3
108914002,.,.,.
108914041,.,.,.
108914101,.,.,.
108915041,.,.,.
108915101,.,.,.
108916001,819,16.5,90.5
108916041,.,.,.
108916102,.,.,.
108916103,.,.,.
109901001,1133,19.7,.
109902001,.,21.1,.
109903001,.,.,31.3
109904001,951,18.4,67.1
109904041,.,.,.
109904101,.,.,.
109904104,.,.,.
109905001,.,20.6,63.2
109905041,.,.,.
109905101,.,.,.
109907001,1078,21.8,54.5
109907010,.,.,.
109907041,.,.,.
109907101,.,.,.
109908101,.,.,.
109910101,.,.,.
109911001,953,20.3,46.3
109911041,.,.,.
109911101,.,.,.
109911102,.,.,.
109912001,.,19.5,54.5
109913001,.,.,22.2
109913101,.,.,.
109914001,878,.,62.5
110901001,.,19.9,83.3
110901002,.,.,.
110901101,.,.,.
110902001,1041,19.9,52
110902041,.,.,.
110902042,.,.,.
110902101,.,.,.
110902102,.,.,.
110902105,.,.,.
110902106,.,.,.
110905001,.,16.8,28.6
110905002,.,.,0
110906001,999,20.5,57.7
110906002,.,.,.
110906101,.,.,.
110907001,1085,20.2,64.9
110907002,.,.,.
110907041,.,.,.
110907101,.,.,.
110908001,.,18.4,93.8
111901001,1025,21.7,59.1
111901002,.,.,11.1
111901003,.,.,.
111901004,.,.,.
111901041,.,.,.
111901042,.,.,.
111901102,.,.,.
111901103,.,.,.
111901104,.,.,.
111901105,.,.,.
111901106,.,.,.
111901107,.,.,.
111901108,.,.,.
111902001,974,.,38.9
111902101,.,.,.
111903001,.,21.1,51.9
111903101,.,.,.
112901002,1003,20.5,58.7
112901041,.,.,.
112901101,.,.,.
112901102,.,.,.
112901104,.,.,.
112901105,.,.,.
112901106,.,.,.
112901107,.,.,.
112905001,.,.,21.4
112905101,.,.,.
112906001,.,18.9,55
112906101,.,.,.
112907001,.,18.1,61.1
112908001,.,19.8,40.6
112908200,.,.,.
112909001,.,.,26.7
112910001,.,18.9,81.3
113901002,904,18,59.8
113901003,.,.,.
113901041,.,.,.
113901102,.,.,.
113901104,.,.,.
113901105,.,.,.
113902002,913,20.5,61.7
113902041,.,.,.
113902102,.,.,.
113903002,867,.,52.5
113903102,.,.,.
113905001,924,.,.
113905101,.,.,.
113906001,.,18.5,29.2
113906101,.,.,.
114901001,1079,21.2,41.5
114901041,.,.,.
114901043,.,.,.
114901101,.,.,.
114901102,.,.,.
114901108,.,.,.
114901110,.,.,.
114901111,.,.,.
114901113,.,.,.
114901114,.,.,.
114902001,986,21,63.8
114902041,.,.,.
114902101,.,.,.
114904001,.,20.6,47.4
114904101,.,.,.
115901001,.,19,24.1
115902001,.,.,60
115903001,.,.,45.5
116801001,.,.,.
116901001,969,20.8,64
116901041,.,.,.
116901101,.,.,.
116902001,1128,19.6,73.1
116902041,.,.,.
116902101,.,.,.
116903001,1062,21.5,83.5
116903043,.,.,.
116903101,.,.,.
116903104,.,.,.
116905001,.,.,2.3
116905002,998,19.6,66
116905003,.,.,.
116905004,.,.,.
116905041,.,.,.
116905102,.,.,.
116905103,.,.,.
116905104,.,.,.
116905105,.,.,.
116905106,.,.,.
116905107,.,.,.
116905108,.,.,.
116905109,.,.,.
116905110,.,.,.
116906001,938,20.7,71.4
116906041,.,.,.
116906101,.,.,.
116908001,891,18.9,39
116908041,.,.,.
116908101,.,.,.
116908102,.,.,.
116908103,.,.,.
116909001,.,20.1,83.9
116909041,.,.,.
116909101,.,.,.
116910001,.,20,55.6
116910101,.,.,.
116915001,878,20.3,54.5
116915041,.,.,.
116915101,.,.,.
116916001,814,18.9,70.8
116916101,.,.,.
117901001,1065,21.3,52.8
117901002,.,.,0
117901041,.,.,.
117901104,.,.,.
117901105,.,.,.
117901106,.,.,.
117903001,.,20.3,77
117903002,.,.,.
117903041,.,.,.
117903101,.,.,.
117904001,1267,21.4,75.7
117904002,.,.,.
117904041,.,.,.
117904101,.,.,.
117907101,.,.,.
118902001,999,20.8,65.6
118902002,.,.,.
118902101,.,.,.
119901001,911,19.5,52.4
119902001,990,22.5,63.8
119902002,.,.,.
119902041,.,.,.
119902101,.,.,.
119903001,1061,.,47.6
119903101,.,.,.
120901001,1021,20.3,68.5
120901002,.,.,.
120901042,.,.,.
120901101,.,.,.
120901103,.,.,.
120902001,869,18.1,65.3
120902101,.,.,.
120905001,957,20.2,67.9
120905041,.,.,.
120905101,.,.,.
120905102,.,.,.
120905103,.,.,.
121902001,.,19.8,50
121902101,.,.,.
121903001,924,18.4,61
121903041,.,.,.
121903101,.,.,.
121904001,945,20,68.8
121904043,.,.,.
121904103,.,.,.
121904104,.,.,.
121904105,.,.,.
121905001,909,19.2,48.5
121905041,.,.,.
121905103,.,.,.
121906001,928,.,56.5
121906101,.,.,.
122901001,.,21.1,46.7
122901002,.,.,.
122901101,.,.,.
122902001,.,.,.
123801101,.,.,.
123802001,.,.,0
123803101,.,.,.
123803102,.,.,.
123804001,.,.,.
123805001,.,.,.
123905001,972,21.8,80.1
123905003,.,.,.
123905041,.,.,.
123905042,.,.,.
123905101,.,.,.
123905102,.,.,.
123905103,.,.,.
123905104,.,.,.
123907001,794,.,46.3
123907002,876,17,39.9
123907003,817,16.4,53.9
123907007,.,.,.
123907041,.,.,.
123907043,.,.,.
123907102,.,.,.
123907103,.,.,.
123907104,.,.,.
123907105,.,.,.
123907106,.,.,.
123907108,.,.,.
123907109,.,.,.
123907110,.,.,.
123907111,.,.,.
123907113,.,.,.
123907114,.,.,.
123908001,971,21.6,73
123908002,.,.,.
123908003,.,.,.
123908041,.,.,.
123908042,.,.,.
123908101,.,.,.
123908102,.,.,.
123908103,.,.,.
123908104,.,.,.
123908105,.,.,.
123908107,.,.,.
123908110,.,.,.
123910001,786,16.7,42.7
123910004,860,17.8,67.7
123910006,.,.,.
123910008,982,21.2,67.9
123910010,.,.,.
123910011,.,.,.
123910012,.,.,0
123910041,.,.,.
123910042,.,.,.
123910043,.,.,.
123910045,.,.,.
123910046,.,.,.
123910047,.,.,.
123910048,.,.,.
123910101,.,.,.
123910102,.,.,.
123910103,.,.,.
123910104,.,.,.
123910105,.,.,.
123910107,.,.,.
123910108,.,.,.
123910109,.,.,.
123910110,.,.,.
123910111,.,.,.
123910112,.,.,.
123910113,.,.,.
123910114,.,.,.
123910115,.,.,.
123910117,.,.,.
123910118,.,.,.
123910119,.,.,.
123910123,.,.,.
123910125,.,.,.
123910126,.,.,.
123913001,847,.,.
123914001,964,21,68.1
123914002,.,.,.
123914041,.,.,.
123914101,.,.,.
123914102,.,.,.
124901001,931,17.2,77.2
124901041,.,.,.
124901101,.,.,.
125901001,1002,18.3,74.7
125901041,.,.,.
125901042,.,.,.
125901043,.,.,.
125901101,.,.,.
125901102,.,.,.
125901103,.,.,.
125901104,.,.,.
125901105,.,.,.
125901106,.,.,.
125901107,.,.,.
125902001,952,18.5,96.8
125902041,.,.,.
125902101,.,.,.
125903001,.,19.4,75.3
125903041,.,.,.
125903101,.,.,.
125903102,.,.,.
125905001,803,16.8,66.7
125905041,.,.,.
125905101,.,.,.
125906101,.,.,.
126901001,905,20.6,70.3
126901041,.,.,.
126901101,.,.,.
126901102,.,.,.
126901103,.,.,.
126901104,.,.,.
126902001,1005,20.5,61.3
126902003,.,.,0
126902041,.,.,.
126902042,.,.,.
126902101,.,.,.
126902102,.,.,.
126902103,.,.,.
126902104,.,.,.
126902105,.,.,.
126902107,.,.,.
126903001,1008,20.7,74
126903002,.,.,0
126903003,.,.,.
126903004,.,.,.
126903041,.,.,.
126903101,.,.,.
126903102,.,.,.
126903103,.,.,.
126903104,.,.,.
126903105,.,.,.
126903106,.,.,.
126903107,.,.,.
126903108,.,.,.
126903110,.,.,.
126904001,1010,21.8,64
126904041,.,.,.
126904101,.,.,.
126905001,968,20.1,54.3
126905002,.,.,5.3
126905041,.,.,.
126905101,.,.,.
126905103,.,.,.
126905104,.,.,.
126905105,.,.,.
126906001,815,.,57.1
126906002,.,.,.
126906041,.,.,.
126906101,.,.,.
126906104,.,.,.
126907001,957,23.2,76
126907003,.,.,.
126907041,.,.,.
126907101,.,.,.
126908001,1032,19.5,51.9
126908004,.,.,.
126908041,.,.,.
126908101,.,.,.
126908102,.,.,.
126911001,926,20.4,56.7
126911041,.,.,.
126911042,.,.,.
126911101,.,.,.
127901001,1000,21.1,54
127901041,.,.,.
127901101,.,.,.
127903001,.,20.8,81.5
127903041,.,.,.
127903102,.,.,.
127904001,.,20.9,68.1
127904041,.,.,.
127904101,.,.,.
127905001,963,.,85.7
127905101,.,.,.
127906001,1138,21.9,86.1
127906003,.,.,0
127906101,.,.,.
127906102,.,.,.
128901001,1003,20,59.1
128901041,.,.,.
128901042,.,.,.
128901105,.,.,.
128902001,957,21,47.5
128902002,.,.,0
128902003,.,.,.
128902041,.,.,.
128902104,.,.,.
128903001,.,17.3,85.7
128903002,.,.,.
128903101,.,.,.
128904001,947,19.1,83.3
128904101,.,.,.
129901001,943,19.5,68.9
129901002,.,.,0
129901041,.,.,.
129901101,.,.,.
129901102,.,.,.
129902001,991,20.5,69.6
129902041,.,.,.
129902101,.,.,.
129902102,.,.,.
129902103,.,.,.
129903001,969,19.1,.
129903041,.,.,.
129903101,.,.,.
129903102,.,.,.
129903103,.,.,.
129904001,1006,21.3,42.1
129904041,.,.,.
129904101,.,.,.
129904102,.,.,.
129905001,931,19.5,46.6
129905041,.,.,.
129905103,.,.,.
129905104,.,.,.
129905105,.,.,.
129906002,970,19,44.8
129906041,.,.,.
129906101,.,.,.
129906102,.,.,.
129906103,.,.,.
129906104,.,.,.
129906105,.,.,.
129906106,.,.,.
129910001,882,20,59.6
129910041,.,.,.
129910101,.,.,.
130901001,1032,22.1,92.8
130901041,.,.,.
130901042,.,.,.
130901101,.,.,.
130901102,.,.,.
130901103,.,.,.
130901104,.,.,.
130902001,959,20.6,72.5
130902002,.,.,.
130902041,.,.,.
130902101,.,.,.
131001103,.,.,.
132902001,.,17.7,81.8
133901001,1002,21.5,59.3
133901002,.,.,.
133901041,.,.,.
133901101,.,.,.
133902101,.,.,.
133903001,1021,20.9,73.6
133903041,.,.,.
133903101,.,.,.
133903102,.,.,.
133903103,.,.,.
133903104,.,.,.
133903105,.,.,28.6
133903106,.,.,.
133903107,.,.,.
133904001,954,20.4,54.7
133904041,.,.,.
133904101,.,.,.
133905101,.,.,.
134901001,869,18.1,72.3
134901041,.,.,.
134901101,.,.,.
135001001,.,23.2,.
136901001,888,17.6,57.1
136901002,.,.,.
136901041,.,.,.
136901101,.,.,.
137901001,911,18.3,62.2
137901002,.,.,11.8
137901003,.,.,.
137901004,.,.,0
137901041,.,.,.
137901042,.,.,.
137901105,.,.,.
137901106,.,.,.
137901107,.,.,.
137901108,.,.,.
137901109,.,.,.
137901110,.,.,.
137901111,.,.,.
137902041,.,.,.
137902101,.,.,.
137903001,893,18.6,65.1
137903041,.,.,.
137903101,.,.,.
137904001,883,19.1,73.1
137904101,.,.,.
138901001,.,.,.
138902001,851,17.9,76
138902041,.,.,.
138902101,.,.,.
138903001,.,19.9,75
138903101,.,.,.
138904001,.,16,100
139905001,.,20.1,66.7
139905041,.,.,.
139905101,.,.,.
139908001,.,.,71.4
139908101,.,.,.
139909002,997,18.8,56.7
139909006,.,.,0
139909041,.,.,.
139909042,.,.,.
139909105,.,.,.
139909108,.,.,.
139909109,.,.,.
139909111,.,.,.
139911002,1023,21.1,49.2
139911042,.,.,.
139911101,.,.,.
139911102,.,.,.
139911103,.,.,.
139911104,.,.,.
139912001,946,19.4,47.9
139912101,.,.,.
139912102,.,.,.
140901001,.,20.4,88.2
140901002,.,.,.
140904001,917,19.1,54.4
140904041,.,.,.
140904042,.,.,.
140904102,.,.,.
140904103,.,.,.
140905002,1062,20.1,46.8
140905003,.,.,.
140905041,.,.,.
140905102,.,.,.
140906001,.,.,15.4
140907001,.,20.8,77.8
140907101,.,.,.
140908001,.,20.9,83.3
140908002,.,.,.
140908101,.,.,.
141801001,.,.,.
141901001,951,19.7,56.6
141901003,.,.,0
141901041,.,.,.
141901102,.,.,.
141901103,.,.,.
141902001,986,22.3,58.3
142901001,.,17.9,43.1
142901004,.,.,0
142901041,.,.,.
142901101,.,.,.
142901102,.,.,.
142901104,.,.,.
143901001,912,18.8,56.4
143901041,.,.,.
143901101,.,.,.
143901102,.,.,.
143902001,995,20.9,73.1
143902101,.,.,.
143903001,945,19.3,70.6
143903002,.,.,.
143903101,.,.,.
143904101,.,.,.
143905101,.,.,.
143906101,.,.,.
144901001,968,21.2,58.8
144901002,.,.,14.3
144901041,.,.,.
144901101,.,.,.
144901103,.,.,.
144902001,929,19.6,60.3
144902041,.,.,.
144902101,.,.,.
144903001,1122,21.3,85.7
145901002,895,.,48.6
145901041,.,.,.
145901102,.,.,.
145902001,852,.,77.8
145902101,.,.,.
145906001,893,18,75
145906101,.,.,.
145907002,1012,.,53.8
145907102,.,.,.
145911002,914,20.8,64.4
145911041,.,.,.
145911102,.,.,.
146901001,940,17.8,50.5
146901002,.,.,.
146901003,.,.,.
146901041,.,.,.
146901101,.,.,.
146901102,.,.,.
146901103,.,.,.
146901104,.,.,.
146902002,904,20.4,82.7
146902003,.,.,.
146902004,.,.,.
146902041,.,.,.
146902101,.,.,.
146902102,.,.,.
146902103,.,.,.
146902104,.,.,.
146903101,.,.,.
146903102,.,.,.
146904001,933,19.2,53.8
146904002,.,.,.
146904003,.,.,.
146904041,.,.,.
146904102,.,.,.
146905001,872,20.2,60
146905003,.,.,.
146905041,.,.,.
146905101,.,.,.
146906001,985,22.6,66.2
146906002,.,.,.
146906003,.,.,.
146906004,.,.,.
146906041,.,.,.
146906102,.,.,.
146906103,.,.,.
146907001,929,20.8,49.4
146907041,.,.,.
146907101,.,.,.
146907102,.,.,.
147901001,.,.,55.6
147901101,.,.,.
147902001,985,20.3,59.7
147902002,.,.,0
147902042,.,.,.
147902101,.,.,.
147903002,944,20.4,62.9
147903042,.,.,.
147903101,.,.,.
147903102,.,.,.
147903103,.,.,.
147903105,.,.,.
148901001,.,19.9,82.1
148901101,.,.,.
148902001,.,18.9,95
148903001,.,19.3,58.3
148905101,.,.,.
149901001,1026,19.2,49.4
149901041,.,.,.
149901101,.,.,.
149901102,.,.,.
149902001,966,20.3,47.9
149902041,.,.,.
149902101,.,.,.
150901001,969,19.5,76.9
150901041,.,.,.
150901042,.,.,.
150901101,.,.,.
150901102,.,.,.
152801001,.,.,0
152802101,.,.,.
152803001,.,.,0
152804001,.,.,0
152901001,997,20.9,67.9
152901003,1115,23.1,58.9
152901004,992,20.1,52.7
152901005,789,17,41.7
152901007,.,.,.
152901009,.,.,0
152901011,.,.,0
152901015,.,.,.
152901017,.,.,.
152901042,.,.,.
152901043,.,.,.
152901044,.,.,.
152901045,.,.,.
152901047,.,.,.
152901048,.,.,.
152901049,.,.,.
152901050,.,.,.
152901051,.,.,.
152901052,.,.,.
152901101,.,.,.
152901102,.,.,.
152901103,.,.,.
152901104,.,.,.
152901105,.,.,.
152901106,.,.,.
152901108,.,.,.
152901109,.,.,.
152901110,.,.,.
152901111,.,.,.
152901112,.,.,.
152901113,.,.,.
152901114,.,.,.
152901115,.,.,.
152901116,.,.,.
152901117,.,.,.
152901118,.,.,.
152901120,.,.,.
152901121,.,.,.
152901122,.,.,.
152901124,.,.,.
152901128,.,.,.
152901131,.,.,.
152901132,.,.,.
152901133,.,.,.
152901134,.,.,.
152901135,.,.,.
152901136,.,.,.
152901137,.,.,.
152901139,.,.,.
152901140,.,.,.
152901142,.,.,.
152901143,.,.,.
152901144,.,.,.
152901145,.,.,.
152901146,.,.,.
152901147,.,.,.
152901150,.,.,.
152901151,.,.,.
152902001,885,19.3,70.3
152902041,.,.,.
152902101,.,.,.
152903001,978,19.9,78.3
152903004,.,.,.
152903042,.,.,.
152903101,.,.,.
152903103,.,.,.
152906001,1018,21,54.5
152906002,.,.,.
152906041,.,.,.
152906101,.,.,.
152906102,.,.,.
152907001,994,21.1,59.7
152907002,.,.,0
152907041,.,.,.
152907051,.,.,.
152907101,.,.,.
152907103,.,.,.
152907104,.,.,.
152907105,.,.,.
152908001,996,20.6,53.3
152908041,.,.,.
152908101,.,.,.
152909001,963,20.5,65.3
152909041,.,.,.
152909101,.,.,.
152909102,.,.,.
152910001,1012,20.8,57.7
152910041,.,.,.
152910101,.,.,.
153903001,.,18.8,60
153903041,.,.,.
153903101,.,.,.
153904001,1004,19.6,81.8
153904041,.,.,.
153904101,.,.,.
153905001,.,18.4,100
153907001,847,19.7,87.5
153907002,.,.,.
154901001,894,19.5,62.8
154901041,.,.,.
154901101,.,.,.
154901102,.,.,.
154903001,945,20.8,66.7
154903101,.,.,.
155901002,989,19.4,58.4
155901041,.,.,.
155901042,.,.,.
155901102,.,.,.
156902001,958,.,63.9
156902041,.,.,.
156902101,.,.,.
156905001,.,22.4,73.7
157901001,976,19.5,61.4
157901101,.,.,.
157901199,.,.,.
158901001,980,19.1,57.5
158901003,.,.,.
158901041,.,.,.
158901043,.,.,.
158901101,.,.,.
158901102,.,.,.
158901103,.,.,.
158901104,.,.,.
158902001,893,17.5,58.5
158902041,.,.,.
158902101,.,.,.
158902102,.,.,.
158904101,.,.,.
158905001,955,19.8,52.5
158905041,.,.,.
158905101,.,.,.
158905102,.,.,.
158906002,940,19.1,63.2
158906041,.,.,.
158906102,.,.,.
158906103,.,.,.
159901001,867,19.7,.
159901002,.,.,0
159901003,.,.,.
159901004,.,.,0
159901041,.,.,.
159901042,.,.,.
159901101,.,.,.
159901102,.,.,.
159901103,.,.,.
159901104,.,.,.
159901105,.,.,.
159901106,.,.,.
159901107,.,.,.
159901109,.,.,.
159901110,.,.,.
159901111,.,.,.
159901112,.,.,.
159901113,.,.,.
159901115,.,.,.
159901116,.,.,.
159901117,.,.,.
159901118,.,.,.
159901119,.,.,.
160901001,1063,19.8,53.2
160901041,.,.,.
160901101,.,.,.
160901103,.,.,.
160904001,.,19.3,75
160905001,.,16.6,80
161801101,.,.,.
161802101,.,.,.
161804001,.,.,.
161901001,992,23.6,61.9
161901101,.,.,.
161903001,1055,22.5,70.4
161903004,.,.,.
161903041,.,.,.
161903101,.,.,.
161903102,.,.,.
161903103,.,.,.
161903104,.,.,.
161903105,.,.,.
161903106,.,.,.
161906002,844,18.5,43.6
161906003,.,.,.
161906004,.,.,.
161906042,.,.,.
161906103,.,.,.
161906105,.,.,.
161906106,.,.,.
161907001,1046,21.8,95.2
161907002,.,.,0
161907041,.,.,.
161907101,.,.,.
161908002,1045,20.9,82.9
161908004,.,.,.
161908041,.,.,.
161908102,.,.,.
161909001,1028,20.5,50.8
161909002,.,.,.
161909004,.,.,.
161909041,.,.,.
161909101,.,.,.
161910001,920,17.8,60.5
161910041,.,.,.
161910101,.,.,.
161910102,.,.,.
161910103,.,.,.
161912001,1093,23.6,55.9
161912101,.,.,.
161914002,959,19.1,56.2
161914003,886,17.5,25.3
161914004,.,.,.
161914005,.,.,.
161914006,896,16,17.7
161914041,.,.,.
161914044,.,.,.
161914045,.,.,.
161914046,.,.,.
161914048,.,.,.
161914049,.,.,.
161914101,.,.,.
161914103,.,.,.
161914104,.,.,.
161914105,.,.,.
161914106,.,.,.
161914107,.,.,.
