,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
038901001,5778,4213,364
038901041,5605,3900,426
038901102,4176,3272,238
039901001,6045,4508,326
039902001,8010,4992,590
039902041,5400,3434,412
039902101,3930,3091,222
039903001,7330,5242,489
039903101,2739,2471,217
039904001,5847,4175,348
039905001,6326,4255,549
040901001,7377,5816,697
040901002,815,.,0
040901041,5995,4491,725
040901102,3612,3162,302
040902001,7113,5258,417
040902002,.,.,.
040902101,6036,4951,469
041901001,7842,5391,544
041901002,3318,2490,544
041901003,9000,9000,0
041901101,6511,5523,485
041902001,9944,6717,612
041902002,.,.,.
041902101,6508,4777,368
041902150,.,.,.
041902195,.,.,.
041902201,.,.,.
042901001,7711,4365,584
042901002,2060,.,0
042901041,5057,3412,374
042901102,3713,2885,181
042903001,10003,7640,710
042903002,.,.,.
042903041,6781,5541,374
042903101,5005,4054,561
042903161,.,.,.
042903170,.,.,.
042905001,6886,5173,519
042905101,4912,3696,659
042905170,.,.,.
042906001,9701,6395,590
042906002,.,.,.
043901001,5404,3537,365
043901002,4640,3364,364
043901003,.,.,.
043901042,5068,3613,223
043901043,4667,3397,318
043901101,4585,3359,307
043901102,4377,3246,330
043901104,4421,3285,291
043901105,3812,3060,215
043901106,3709,2835,201
043901107,3654,2779,228
043901108,4305,3175,301
043901109,3875,2902,220
043902001,4867,3974,354
043902041,4788,3874,429
043902101,4374,3951,243
043903001,6010,3923,518
043903041,3827,2715,360
043903101,4597,3738,307
043904001,6920,5154,351
043904041,4410,3432,288
043904101,3647,2942,215
043905001,4808,2842,300
043905041,3804,2133,291
043905042,4846,3280,411
043905101,6407,4299,355
043905102,5246,3643,322
043905103,3897,2660,243
043905104,3848,2682,235
043905105,5364,3435,456
043905106,3949,2747,258
043907002,4450,3021,288
043907003,9553,5964,1368
043907005,216589,103602,88581
043907041,4234,3071,281
043907043,3341,2442,237
043907102,4499,3356,254
043907104,4703,3570,241
043907105,4655,3303,312
043907107,3842,2875,197
043907108,3428,2674,178
043907109,3439,2702,183
043907110,5621,3109,618
043907111,3787,3028,185
043907112,3284,2606,168
043907113,4227,3201,245
043907197,.,.,.
043908101,6600,4324,532
043908102,4260,3240,224
043910001,6073,4526,384
043910003,5544,3790,329
043910004,5537,4033,343
043910005,5242,3761,318
043910006,5156,3556,417
043910007,5298,3510,505
043910009,4136,3004,265
043910010,4420,2674,479
043910042,5743,4204,274
043910043,5297,3755,277
043910044,5587,3995,403
043910045,4998,3684,281
043910046,5071,3810,261
043910047,5347,4040,281
043910048,5514,4218,271
043910049,5271,3714,371
043910050,4717,3374,285
043910052,4343,3195,127
043910053,1741,511,178
043910101,4703,3548,224
043910102,6043,4352,325
043910103,6365,4743,304
043910104,6294,4736,287
043910105,5827,4152,312
043910106,6643,4969,337
043910108,6135,4774,265
043910109,6364,4832,281
043910110,5662,4179,260
043910111,5824,4357,294
043910112,4958,3704,337
043910113,5409,4014,309
043910114,5318,3936,286
043910115,5400,3924,288
043910116,5362,3911,280
043910117,4984,3691,343
043910118,5048,3761,276
043910119,5211,3966,271
043910120,5599,4206,280
043910121,5561,4196,292
043910122,4235,3140,214
043910123,6357,4670,416
043910124,5170,3684,304
043910125,4840,3629,293
043910126,5307,4080,276
043910127,5596,4188,253
043910128,5005,3862,233
043910129,5067,3861,301
043910130,4590,3311,378
043910131,4234,3074,249
043910132,4048,3065,189
043910133,3485,2573,212
043910134,4596,3558,193
043910136,3477,2468,138
043910138,4191,3130,138
043910141,3983,3085,160
043910205,5799,3868,400
043911001,5625,3485,411
043911041,5235,3338,489
043911101,4159,2931,375
043911102,4173,2901,366
043912001,7326,5801,415
043912041,4585,3653,435
043912101,3292,2887,194
043914001,4978,3351,388
043914002,.,.,.
043914041,3909,2838,281
043914042,3340,2531,251
043914101,3969,3010,249
043914102,4652,3616,271
043914103,4033,3049,250
043914104,3251,2454,196
043917001,4605,3533,460
043917041,4573,3298,632
043917101,3568,3128,242
043918001,6469,4365,364
043918041,5216,3674,352
043918042,4862,3434,457
043918101,4592,3249,368
043919101,4538,3292,237
044902001,7388,5915,460
044902041,4549,3720,509
044902101,4188,3564,232
044904001,8222,5911,110
045902001,5105,3300,299
045902041,5638,3625,400
045902101,3828,2889,207
045903001,6366,4157,378
045903041,5043,3318,424
045903101,3925,2766,322
045903102,5881,3657,629
045903103,4447,2897,452
045903601,3501,2758,726
045905002,6153,4461,361
045905041,3789,3031,452
045905102,4977,4288,239
046801001,3161,2161,0
046901001,4685,3383,231
046901038,5742,5533,12
046901041,3915,2768,257
046901042,4007,2636,417
046901102,4597,3451,299
046901103,6054,4519,373
046901104,4420,3401,295
046901105,5285,3471,538
046901106,4670,3448,379
046901107,4043,2717,269
046901108,4502,3123,263
046902001,5311,3649,341
046902002,4430,3090,263
046902041,6046,3975,452
046902042,4612,3169,305
046902043,3190,2655,0
046902044,5010,3486,331
046902101,4785,3452,296
046902102,4956,3773,302
046902103,4315,3337,235
046902104,4223,3259,297
046902105,4161,3195,259
046902106,4768,3576,362
046902107,4070,2999,268
046902108,4370,3298,280
046902109,5469,3525,398
046902110,3901,2864,254
046902201,13262,9518,1231
047901001,4230,3660,325
047901041,3055,2665,232
047901101,3354,2951,220
047901102,2943,2543,219
047902001,4794,3674,338
047902041,4927,3841,406
047902101,3887,2932,252
047903001,4961,4163,367
047905001,7123,5228,146
048901001,6502,4735,497
048901003,.,.,.
048901101,5173,4275,410
048903001,6280,4461,381
048903191,.,.,.
049901001,5542,3808,360
049901002,8019,7909,110
049901041,4841,3365,487
049901101,3931,3240,288
049901102,4121,3132,395
049901103,5338,4380,394
049901104,4354,3231,411
049902001,4907,3633,325
049902101,3082,2443,270
049903001,5031,3997,401
049903101,4031,3402,331
049905001,6648,4406,364
049905101,3734,2963,308
049905102,4360,3397,223
049906001,5825,4030,374
049907001,5728,4547,350
049907101,3835,3414,172
049908101,9218,6449,882
049909101,6510,4382,586
050901001,3918,3136,210
050901101,3941,3530,212
050902001,4877,2721,410
050902041,5203,3181,453
050902101,3878,2576,222
050902102,4421,3083,245
050902103,3892,2773,261
050904001,4709,3278,317
050909001,5981,4173,312
050910001,5580,3734,259
050910005,26466,17876,4920
050910041,5413,3626,298
050910042,5100,3405,296
050910101,6030,4386,312
050910102,5875,4467,308
050910103,5225,3823,298
050910104,4790,3523,330
050910105,4320,3292,210
050910106,4795,3716,292
050910107,4467,3362,291
050910108,4457,3401,212
050910109,4683,3512,199
051901001,8790,5666,713
051901102,5632,4842,295
052901001,7102,5421,389
052901041,6668,5021,531
052901101,4656,3949,254
053001001,7031,5324,398
053001041,5788,4572,481
053001101,5122,4363,416
053001102,4599,3930,367
054901001,7660,5796,482
054901041,5159,3899,516
054901101,5056,4438,322
054901200,.,.,.
054901300,.,.,.
054902001,7209,5495,562
054902102,4289,3689,344
054903001,6597,4912,495
054903002,.,.,.
054903041,5494,4310,532
054903102,3671,3092,340
055901001,6876,4468,467
055901041,5451,3987,663
055901102,3961,3371,212
056901001,6173,4014,412
056901002,7490,5596,1270
056901042,5597,3864,367
056901104,4176,3055,302
056901105,4840,3593,349
056902001,6876,4911,467
057801001,15282,5433,2019
057801002,.,.,.
057801003,.,.,.
057801041,.,.,.
057801101,.,.,.
057802001,3572,2422,350
057803041,4773,3686,0
057804001,5099,3516,0
057804002,4322,3732,0
057805101,4599,2417,1248
057806001,5237,2059,619
057807001,3044,1731,449
057808101,3068,1886,206
057809101,3069,1905,238
057810101,7051,5978,419
057811101,2456,1368,366
057813101,8936,4362,806
057814001,5018,3553,161
057815001,4392,2179,167
057816101,3976,1981,408
057817101,4463,2439,923
057818001,4022,3314,0
057819001,6368,5308,868
057820001,1293,845,93
057821101,6690,5367,0
057823001,3963,2682,558
057825001,3531,3427,0
057825003,4002,2397,496
057825004,4494,3948,63
057825005,4689,2490,713
057825101,5308,4875,0
057825102,10439,10125,0
057825103,2593,2593,0
057826001,7382,2200,654
057903001,6009,4338,433
057903002,6240,4477,465
057903003,6510,4467,451
057903005,11039,6241,1706
057903006,4874,3274,509
057903009,.,.,.
057903041,4712,3347,440
057903042,4661,3362,316
057903044,5314,3915,353
057903045,4608,3312,359
057903046,4182,2960,315
057903047,4400,2710,522
057903101,4248,3266,403
057903102,5095,4035,352
057903103,4872,3624,362
057903105,4838,3521,464
057903106,4724,3439,411
057903107,4418,3294,339
057903108,5247,3830,415
057903109,5234,3997,435
057903110,4626,3362,453
057903111,4898,3664,373
057903112,4754,3471,348
057903113,4404,3308,315
057903114,5225,3833,431
057903116,4690,3506,373
057903117,60474,33692,12646
057903118,4862,3617,332
057903119,4024,2824,357
057903120,3739,2705,312
057903121,3253,2295,308
057903122,5023,3808,425
057903124,3893,2849,334
057903125,4254,3027,394
057903126,3984,2847,356
057903130,3426,2441,470
057904001,4414,3222,754
057904007,.,.,.
057904041,3387,3026,19
057904101,3993,3622,23
057904102,4449,4039,21
057904103,1966,1605,30
057904104,3865,3477,20
057904105,4751,4312,28
057904106,3603,3247,19
057904107,4239,3832,20
057905001,3633,2646,275
057905002,4019,2847,323
057905003,4195,2829,375
057905005,3525,2472,302
057905006,3770,2772,290
057905007,3823,2725,299
057905008,3814,2665,312
057905009,3919,2577,375
057905012,5678,3953,497
057905013,4564,3058,395
057905014,3949,2868,309
057905015,4198,2801,381
057905016,3726,2534,322
057905017,3952,2819,316
057905018,3795,2669,303
057905019,6326,4517,574
057905020,5744,3776,842
057905021,3529,2551,287
057905022,3888,2740,310
057905023,3469,2417,309
057905024,3894,2795,284
057905025,3799,2792,314
057905026,2354,1846,265
057905027,6679,3429,822
057905030,10848,6237,1314
057905032,5495,3833,479
057905033,2994,2422,325
057905034,5767,4222,557
057905036,2883,2377,297
057905037,2925,1919,605
057905038,2450,1795,379
057905039,5589,4279,739
057905042,4370,3109,348
057905043,3991,2868,333
057905044,3671,2726,279
057905045,4649,3400,341
057905046,3933,2875,345
057905047,4130,3094,294
057905048,4040,2946,317
057905049,3668,2663,289
057905050,3999,2815,372
057905051,4678,3284,372
057905052,3833,2824,294
057905053,4313,3099,369
057905054,3880,2861,313
057905055,4751,3273,456
057905058,4270,3092,381
057905059,4496,3164,411
057905060,4792,3338,431
057905063,4732,3223,382
057905064,15589,9201,1836
057905065,6621,5037,500
057905066,.,.,.
057905068,4208,3041,352
057905069,4286,3040,402
057905071,6371,4279,874
057905072,4923,3487,448
057905073,5232,3472,645
057905074,7800,5845,645
057905075,.,.,.
057905090,8326,5705,1380
057905091,19959,13789,4625
057905096,.,.,.
057905099,.,.,.
057905101,3182,2404,209
057905103,3843,2715,242
057905104,3477,2622,224
057905105,3604,2564,317
057905106,5553,3654,646
057905108,3377,2554,228
057905109,3396,2479,243
057905110,3488,2584,246
057905111,4349,2904,304
057905112,3196,2342,193
057905113,8071,5510,965
057905114,3505,2460,265
057905115,3237,2340,231
057905116,3119,2331,198
057905117,3454,2435,232
057905118,4054,2910,298
057905119,3615,2744,254
057905120,3677,2779,274
057905121,3916,2814,306
057905122,4127,2773,326
057905124,6638,4837,645
057905125,3513,2684,223
057905126,3390,2415,237
057905127,5208,3571,448
057905128,6859,4997,663
057905129,3505,2616,240
057905130,3277,2445,216
057905131,3305,2434,209
057905132,4631,3080,362
057905133,3140,2320,209
057905134,6426,4629,531
057905135,4127,2916,308
057905136,3497,2519,258
057905137,3632,2604,274
057905139,5720,4256,486
057905140,7283,5299,740
057905141,3357,2430,247
057905142,3764,2620,306
057905143,3863,2627,243
057905144,3655,2683,286
057905145,3171,2353,226
057905146,4458,2787,447
057905147,3275,2497,201
057905148,4082,3056,265
057905149,3416,2461,244
057905150,4676,2992,423
057905151,5739,3748,647
057905152,3227,2413,219
057905153,3751,2806,259
057905156,3462,2644,223
057905157,3388,2443,242
057905158,3219,2358,234
057905159,3530,2644,210
057905160,4118,2772,266
057905161,3325,2495,218
057905162,3306,2402,221
057905163,3815,2706,274
057905164,3260,2382,241
057905166,3409,2634,218
057905167,3384,2560,236
057905168,3198,2403,199
057905169,3393,2530,219
057905170,3620,2707,250
057905171,3549,2622,255
057905173,3534,2679,228
057905174,3608,2630,229
057905175,3391,2421,266
057905177,3722,2538,318
057905178,4055,2912,246
057905180,3730,2765,211
057905181,3323,2458,224
057905182,3161,2381,194
057905183,3484,2556,213
057905184,4241,2828,375
057905185,4805,3233,349
057905186,3660,2616,271
057905187,3691,2673,310
057905188,3525,2595,223
057905189,4531,2746,487
057905190,3328,2446,243
057905191,4376,2976,297
057905192,3609,2664,233
057905193,3459,2624,184
057905194,4315,3273,283
057905195,3193,2404,224
057905196,7204,5212,706
057905197,3668,2760,220
057905198,3235,2424,246
057905199,3491,2567,253
057905200,4598,3475,360
057905201,4729,3633,327
057905202,3769,2632,295
057905203,3254,2435,214
057905204,3450,2592,241
057905205,3841,2550,314
057905206,3893,2867,222
057905207,3513,2600,251
057905208,3233,2442,218
057905209,3282,2473,212
057905210,3297,2423,224
057905211,3587,2692,230
057905212,7483,5425,602
057905213,3546,2578,261
057905214,4822,3719,304
057905215,3361,2475,211
057905216,3387,2517,275
057905218,3070,2301,208
057905219,3310,2353,270
057905220,4043,3042,262
057905221,5558,3657,624
057905222,3165,2363,201
057905224,4288,3234,272
057905225,3375,2470,227
057905226,3431,2491,257
057905227,5490,3391,636
057905228,4525,3047,403
057905229,3184,2309,218
057905230,3398,2483,229
057905232,3262,2382,242
057905233,3992,2912,271
057905235,4125,2759,318
057905236,3824,2850,258
057905237,3339,2523,221
057905242,3798,2518,313
057905245,6590,4542,518
057905246,3656,2587,302
057905248,7609,4704,890
057905249,3529,2493,272
057905250,3956,2867,244
057905251,5140,3705,295
057905253,3918,3654,148
057905255,3895,2765,396
057905256,4911,3382,569
057905258,5856,4062,684
057905260,3753,2454,316
057905262,8398,5963,890
057905263,4428,3137,281
057905264,3478,2497,259
057905265,4680,3572,329
057905266,3575,2473,240
057905267,7214,5121,811
057905268,4693,3742,281
057905269,3574,2563,286
057905270,3720,2633,250
057905271,3071,2307,208
057905272,3200,2347,240
057905273,3174,2313,242
057905274,3119,2320,214
057905275,3654,2711,230
057905276,3148,2301,234
057905277,3333,2497,217
057905280,3246,2446,226
057905281,4706,3602,318
057905283,4400,2974,325
057906001,5666,4313,279
057906002,3547,2426,396
057906007,.,.,.
057906041,3967,3040,312
057906042,4562,3463,311
057906102,4005,3100,359
057906103,3872,3117,315
057906104,3547,2849,298
057906105,4088,3211,326
057906106,4252,3373,298
057906107,4232,3348,368
057906108,3609,2872,311
057907001,4747,3651,347
057907003,4441,3404,431
057907004,6108,3933,926
057907007,1667,1667,0
057907041,4129,3233,321
057907042,3714,2845,396
057907101,4483,3604,372
057907102,3344,2625,414
057907103,3263,2621,219
057907104,4070,3220,363
057907105,4946,3931,395
057907106,3713,3044,290
057907107,3213,2563,322
057907108,3790,2973,268
057907109,3686,2771,337
057907110,4414,3382,411
057909002,4053,3282,243
057909003,3811,3054,266
057909004,3819,3095,235
057909005,4308,3287,310
057909006,7162,3483,2199
057909007,2500,2500,0
057909008,3621,2908,222
057909009,3484,2815,232
057909041,3277,2585,291
057909042,3651,2748,433
057909043,3799,2962,316
057909044,7071,4441,1099
057909045,3169,2551,235
057909046,3355,2660,270
057909047,3783,2874,376
057909048,3750,2871,381
057909049,3320,2680,262
057909050,3432,2723,291
057909051,3413,2772,262
057909052,3109,2521,201
057909053,10654,6465,2516
057909054,3100,2495,222
057909101,3471,2593,392
057909102,4281,3281,384
057909103,3972,3023,327
057909105,4123,3212,297
057909107,3453,2774,245
057909108,3861,3058,286
057909109,4005,3172,308
057909110,3758,2909,334
057909111,3861,3002,319
057909112,4292,3407,366
057909113,3222,2523,308
057909115,3609,2784,400
057909116,4073,3208,351
057909117,4381,3232,336
057909119,4391,3469,298
057909120,4047,3169,267
057909121,3578,2868,286
057909122,4158,3140,414
057909123,3602,2809,299
057909124,3368,2693,247
057909125,4135,3115,397
057909126,3831,2925,378
057909127,3908,3222,222
057909128,3357,2745,283
057909129,3294,2533,300
057909132,3588,2975,239
057909133,3733,2952,314
057909134,3587,2855,293
057909135,17834,10059,5363
057909136,3632,2886,293
057909137,3109,2503,247
057909138,3471,2857,263
057909139,3665,2931,278
057909140,3531,2868,249
057909141,3387,2730,250
057909142,3184,2525,232
057909143,3352,2698,244
057909144,3321,2635,248
057909145,3690,3077,212
057909146,3551,2795,267
057909147,3246,2574,236
057909148,3405,2732,258
057909154,3647,2707,314
057910002,4057,2946,232
057910003,4528,3197,290
057910004,8265,6122,1047
057910007,5000,5000,0
057910008,.,.,.
057910041,3927,2788,276
057910043,6153,4360,370
057910044,4645,3073,301
057910045,3991,2992,247
057910046,13081,7121,2145
057910047,4401,3237,269
057910048,4594,3402,278
057910101,5661,4098,494
057910102,3666,2786,227
057910103,4178,3483,289
057910104,7266,5326,651
057910105,4150,2885,381
057910106,4046,3100,239
057910107,3904,3041,210
057910109,4277,3292,220
057910111,4394,3304,269
057910113,4430,3100,328
057910116,4498,3399,285
057910118,4555,3351,332
057910119,4198,3242,284
057910120,4948,3781,318
057910121,4642,3546,303
057910122,3507,2536,251
057910123,5961,4623,382
057910124,4094,3088,245
057911001,5482,3806,322
057911041,4443,3391,267
057911101,5055,4033,224
057911102,4769,3807,207
057911103,4488,3623,217
057911104,5245,4295,230
057911105,4228,3282,267
057912002,4727,3425,241
057912003,4541,3229,326
057912004,4376,3143,283
057912005,12558,9640,982
057912007,.,.,.
057912009,196765,136093,35593
057912041,4096,2999,269
057912042,5072,3686,339
057912043,4914,3587,350
057912044,4601,3440,282
057912045,4322,3070,386
057912046,4366,3151,298
057912047,4555,3121,1365
057912101,4755,3646,368
057912102,4302,3199,319
057912103,5091,3802,430
057912104,27508,22440,189
057912105,4821,3646,381
057912106,4683,3489,342
057912107,4041,2938,426
057912108,4488,3409,371
057912109,4916,3820,348
057912111,4491,3224,485
057912112,4093,2997,397
057912113,5118,3847,379
057912114,4697,3528,410
057912116,4858,3674,348
057912118,4201,3172,354
057912119,4820,3561,444
057912120,5051,3844,377
057912121,4189,3083,367
057912122,5138,4006,362
057912161,2381,1545,25
057912162,2300,1470,57
057912163,2473,1534,62
057912197,1537,909,51
057912698,2026,523,1074
057913001,4281,3115,373
057913041,3797,2748,360
057913101,3612,2747,280
057913102,4055,3096,364
057913103,3671,2744,303
057913105,3306,2473,296
057913106,3471,2623,355
057913107,3919,2961,339
057913111,.,.,.
057914001,3902,2595,247
057914002,4160,2701,307
057914003,5225,3232,342
057914004,4660,2999,294
057914007,.,.,.
057914041,4435,2801,293
057914042,5175,3308,338
057914043,4657,2891,341
057914044,4525,3007,279
057914045,4279,2778,269
057914046,5435,3487,375
057914047,4519,2886,277
057914101,3566,2461,240
057914102,4194,2897,274
057914103,4197,2872,276
057914104,4243,3087,258
057914105,4436,3156,287
057914106,3849,2670,243
057914107,4506,3036,321
057914108,3688,2560,271
057914109,5279,3861,310
057914110,3622,2519,247
057914111,4024,2817,258
057914112,4226,2939,255
057914113,4601,3162,353
057914114,4802,3229,362
057914115,4651,3028,362
057914116,4912,3261,331
057914117,4731,3146,396
057914118,4637,3112,312
057914119,4831,3421,279
057914120,3866,2578,314
057914121,3439,2458,177
057914122,4456,3007,316
057914123,3965,2675,282
057914124,4076,2829,258
057914125,3971,2590,279
057914126,3230,2191,203
057914127,3363,2321,233
057914128,3092,2108,203
057914129,3023,2051,202
057914656,15180,9773,1587
057916002,4450,3369,361
057916003,4940,3643,432
057916004,5410,3906,482
057916005,4326,3270,343
057916006,26235,18847,3952
057916008,.,.,.
057916042,4292,3210,379
057916043,5552,4124,562
057916044,5249,4093,440
057916045,3861,2906,363
057916047,4463,3322,475
057916048,5262,3704,626
057916049,4831,3642,464
057916050,3672,2780,338
057916051,4094,2981,455
057916052,80,56,7
057916101,5774,4341,555
057916102,6405,4757,643
057916103,4947,3770,560
057916104,5706,4421,425
057916105,6148,4831,434
057916106,4977,3980,469
057916107,4963,3936,414
057916108,4816,3761,376
057916109,4969,3908,346
057916110,4835,3457,699
057916111,4809,3643,569
057916112,4888,3868,500
057916113,4935,3918,457
057916114,4649,3490,589
057916115,4969,3808,481
057916116,4340,3355,473
057916117,3453,2663,365
057916118,5378,4071,557
057916119,3021,2193,426
057916120,4305,3322,476
057916121,4104,3167,461
057916122,4663,3564,500
057916123,4583,3448,463
057916124,4474,3456,406
057916125,4821,3825,373
057916126,4067,3190,396
057916127,4858,3814,442
057916128,4306,3301,451
057916129,5921,4717,511
057916130,4336,3265,442
057916131,4402,3378,400
057916132,4254,3292,462
057916133,4735,3688,424
057916134,4008,3140,380
057916135,3999,3110,373
057916137,3969,3213,320
057916141,4959,3623,431
057916142,4313,3222,420
057916143,.,.,.
057919101,6168,4105,225
057919102,.,.,.
057920002,5308,3211,367
057920042,4184,2796,310
057920101,3274,2212,272
057920102,3404,2479,233
057920103,.,.,.
057920104,4384,2951,365
057920108,3497,2389,254
057922001,4554,3417,297
057922042,5101,4162,362
057922043,4915,3798,453
057922044,4286,3346,395
057922101,4462,3705,340
057922102,4836,4115,338
057922103,4420,3791,276
057922105,4625,3908,323
057922106,5123,4362,313
057922107,3945,3344,292
057922108,3983,3386,295
057922109,4408,3758,306
057922110,4558,3719,396
057922111,4946,3969,461
058902001,6506,4910,447
058905001,7806,5642,613
058905101,4050,3217,478
058906001,4632,3425,250
058906041,4248,3349,314
058906103,3380,2950,190
058906105,2754,2419,171
058909001,4420,3707,493
058909101,4370,3759,330
059901001,4607,3036,291
059901040,4432,3368,389
059901042,4781,3199,293
059901101,3621,2504,250
059901102,3822,2527,298
059901103,4279,2875,357
059901104,4182,2858,286
059901105,4967,3395,413
059901106,4199,2931,312
059902101,3703,2521,215
060902001,6448,3677,346
060902041,3147,2637,133
060902101,4114,2828,290
060914001,9079,5396,892
060914102,4220,2620,488
061901002,5294,3807,435
061901003,5040,3739,298
061901004,3478,3102,1
061901005,7634,4758,1614
061901006,18448,17453,0
061901039,8092,4586,1662
061901040,3345,3084,0
061901044,4007,3029,281
061901045,4230,2990,324
061901046,4129,3057,283
061901102,3434,2649,242
061901103,2601,1718,262
061901104,3819,2823,323
061901105,3790,2973,239
061901106,3819,3038,231
061901107,3869,2998,255
061901108,3668,2798,238
061901109,4465,3429,313
061901110,3899,3028,252
061901111,4170,3177,304
061901112,4039,3031,306
061902001,4767,3360,287
061902002,4334,3100,283
061902004,4738,3339,272
061902005,19887,16258,1780
061902007,7161,7143,0
061902008,8512,5852,566
061902009,5184,3679,389
061902010,5612,3908,369
061902042,5342,3605,306
061902044,5574,4001,391
061902045,4632,3445,326
061902046,5007,3653,327
061902047,3857,2927,235
061902048,4603,3456,293
061902049,4711,3615,305
061902050,5561,4012,351
061902052,4664,3379,290
061902053,4472,3266,283
061902101,4939,3693,326
061902102,6480,4546,576
061902104,5705,4380,298
061902105,4182,3538,269
061902106,4047,3098,259
061902107,4700,3517,249
061902108,4290,3349,208
061902109,5305,3995,363
061902110,4837,3571,367
061902111,5663,4122,427
061902112,4550,3384,358
061902113,3879,3025,242
061902114,4233,3287,290
061902115,4770,3710,231
061902116,4645,3410,305
061902117,4170,3257,267
061902118,4113,3117,242
061902119,4510,3465,222
061902120,4096,3217,237
061902121,5159,3889,270
061902122,4753,3762,137
061902123,3835,2987,204
061902124,4450,3300,273
061902125,3677,2825,223
061902126,4580,3364,378
061902127,4170,3211,254
061902128,3663,2862,211
061902129,4108,2924,284
061902130,4172,3091,230
061902131,3128,2486,213
061902132,4565,3555,310
061903001,7689,4557,552
061903041,5744,3806,534
061903101,4566,3076,434
061903102,4401,2940,388
061905001,5742,4571,444
061905041,4205,3212,528
061905101,4226,3552,368
061905102,3740,3166,304
061906001,5248,4004,410
061906101,4013,3344,301
061907001,6432,3804,354
061907041,4866,3258,461
061907101,4842,3214,442
061908001,5272,3798,375
061908003,3487,1744,1306
061908041,4969,3347,485
061908101,3573,2785,379
061908102,3866,3003,315
061908103,3539,2364,402
061910041,5216,3350,449
061910101,5907,4013,287
061911001,5621,4066,406
061911003,4609,4199,0
061911004,9391,5860,1537
061911006,5130,3575,473
061911042,5416,3452,560
061911043,5335,3305,473
061911044,5811,3286,541
061911101,6890,4354,416
061911102,5172,3549,273
061911106,4680,3154,266
061911107,6213,3926,363
061911108,3901,2548,242
061911109,3550,2508,256
061911110,3969,2828,252
061911111,5118,3464,390
061912001,5599,3674,465
061912002,.,.,.
061912041,4578,3074,394
061912101,4400,3219,352
061912102,4156,3168,256
061912103,4775,3714,290
061912104,4031,2879,314
061914001,7017,4092,762
061914002,.,.,.
061914041,4813,3174,478
061914101,4377,3071,376
061914102,3765,2652,294
062901001,4922,3442,321
062901002,.,.,.
062901041,4976,3788,370
062901101,3731,3015,250
062901104,4972,4126,320
062901199,865,529,60
062902001,8826,6846,9
062903001,5667,4346,264
062903002,.,.,.
062903041,5424,4361,357
062903102,5287,4501,218
062903103,4391,3789,173
062904001,6550,4846,446
062904041,4902,3677,472
062904102,3963,3425,234
062905101,5899,4001,372
062906101,6566,4252,334
063903001,7089,5038,457
063906001,8913,5619,487
064903001,6666,4303,365
064903041,4858,3102,338
064903101,6717,4425,580
064903103,5263,3546,320
064903104,6592,4029,458
064903105,4469,3152,290
064903107,5938,3898,365
065901001,6999,5007,498
065901041,5585,4003,688
065901101,4255,3456,333
065902001,7216,4623,407
066005101,6061,2942,1521
066901001,7512,5486,492
066901041,4436,3490,433
066901101,3663,3173,292
066902001,4950,2825,428
066902041,4108,3112,388
066902101,3656,2730,292
066902102,3731,3020,305
066903002,5998,4023,248
066903004,.,.,.
066903042,5878,4588,360
066903102,3433,2754,254
067902001,6212,4086,313
067902041,4687,3518,361
067902101,4606,3724,186
067903001,5700,3794,311
067903041,4836,3542,418
067903101,4126,3105,237
067904001,5910,4505,436
067904041,4473,2870,680
067904101,3565,3113,260
067907001,5707,4654,369
067907101,3685,3318,248
067908001,6285,4375,406
067908101,4698,3364,355
068901002,4745,3133,349
068901003,5271,3570,356
068901004,20908,11470,3982
068901005,18198,13456,1098
068901006,6398,3227,538
068901007,9071,4447,1707
068901008,3595,2577,368
068901042,4146,3010,291
068901043,4207,3127,287
068901044,4188,3111,272
068901045,4751,3489,339
068901046,4177,3148,274
068901047,3806,2686,236
068901101,4542,3359,297
068901102,3142,2295,163
068901103,3545,2731,182
068901104,3714,2851,199
068901105,2921,2135,205
068901106,5330,3571,333
068901107,3866,2908,186
068901108,3268,2282,177
068901110,3994,2971,212
068901111,4037,3085,192
068901112,4598,3332,463
068901113,4968,3535,377
068901114,4313,3293,306
068901115,3023,2209,196
068901116,4261,3351,215
068901117,2836,2126,141
068901118,3320,2420,259
068901119,4338,3239,231
068901121,3781,2818,201
068901122,4958,3811,348
068901123,4956,3672,267
068901124,3898,2876,312
068901125,3832,2903,228
068901126,2875,2202,152
068901127,4323,3510,241
068901128,3827,2896,159
068901129,3320,2648,149
068901130,3202,2486,163
069901001,9810,6779,613
069901101,5004,4143,379
069902001,5728,2297,644
069902101,5626,4457,259
070801001,4458,2402,364
070901001,5941,4365,440
070903002,5349,3878,264
070903042,5204,3622,313
070903101,5381,4049,301
070903102,3981,3102,177
070903103,4294,3405,176
070903104,4927,3740,281
070903105,4086,3075,227
070905002,4427,3168,354
070905041,4053,2866,427
070905103,3236,2526,272
070905104,3049,2335,227
070907001,7599,5467,369
070907101,5534,4336,257
070908001,5085,3819,377
070908042,4242,3403,353
070908103,5148,4108,510
070908104,4718,3895,321
070908105,4715,3807,404
070908106,4297,3614,311
070909001,5972,4754,457
070910001,5978,4001,496
070910041,4529,2934,372
070910101,4175,2965,306
070911001,4465,2828,294
070911041,3681,2544,309
070911101,4696,3595,301
070911102,3817,2700,295
070911103,3942,2909,287
070911104,4566,3099,501
070911105,4268,3192,367
070912002,5562,3643,430
