,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,completion_rate,recieved_GED,graduated,dist_name,county_num,charter,grade_span,eng_class_size,math_class_size,sci_class_size
015915058,0,0,0,0,72,213,450,226,122,72,226,50104,6.8693586199,3.7080096296,.,.,.,NORTHSIDE ISD,015,N,06 - 08,25.2,18.9,21.9
015915061,0,0,0,0,1,3,26,25,4,8,25,55059,15.545454545,10.272727273,.,.,.,NORTHSIDE ISD,015,N,06 - 08,.,.,.
015915062,0,0,0,0,5,2,20,22,0,6,22,55743,15.417711997,12.283289138,.,.,.,NORTHSIDE ISD,015,N,03 - 08,.,.,.
015915101,0,0,0,0,24,3,640,641,63,90,641,50708,8.1410745973,5.4498891209,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915102,0,0,0,0,17,32,648,629,40,89,629,50852,8.9669506927,5.9634574995,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915103,0,0,0,0,63,68,419,509,38,50,509,53680,13.050533166,8.4417481381,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915104,0,0,0,0,3,250,200,62,48,47,62,51798,12.353707356,8.8027279729,.,.,.,NORTHSIDE ISD,015,N,KG - 05,.,.,.
015915105,0,0,0,0,13,13,529,492,75,80,492,54954,15.601675199,11.642976048,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915106,0,0,0,0,10,26,546,557,35,81,557,51607,10.047619048,7.2857142857,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915107,0,0,0,0,59,80,796,668,66,93,668,50727,8.5081967213,5.1639344262,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915108,0,0,0,0,18,98,550,467,40,110,467,53987,13.858121442,10.684634352,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915109,0,0,0,0,31,205,383,257,56,67,257,55183,15.305788568,11.416833714,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915111,0,0,0,0,29,20,531,474,18,84,474,50775,9.5641025641,7.1538461538,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915112,0,0,0,0,32,38,415,400,18,54,400,52439,11.25403075,6.6526726245,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915113,0,0,0,0,35,30,403,371,40,59,371,51334,8.5301561249,5.433947484,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915114,0,0,0,0,10,21,525,532,35,71,532,50600,7.4118645401,4.6229562904,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915115,0,0,0,0,45,116,344,361,40,66,361,51187,8.5135225454,6.24020892,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915116,0,0,0,0,29,36,759,726,48,105,726,51013,8.3443234949,5.3547472767,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915117,0,0,0,0,29,23,491,469,23,51,469,50978,8.7755536054,7.2111095086,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915118,0,0,0,0,37,104,425,373,45,79,373,52530,12.238095238,9,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915119,0,0,0,0,25,95,472,409,53,55,409,52723,11.774789473,7.9077285787,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915122,0,0,0,0,25,15,555,551,37,59,551,52844,11.405268769,8.0069641968,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915123,0,0,0,0,38,38,402,403,37,57,403,52944,11.917893074,6.633054164,.,.,.,NORTHSIDE ISD,015,N,PK - 05,.,.,.
015915124,0,0,0,0,11,17,732,621,92,73,621,52583,11.259259259,7.0185185185,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915125,0,0,0,0,40,154,437,360,37,100,360,53288,13.696561468,11.355279294,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915128,0,0,0,0,71,66,579,534,45,98,534,53756,14.3125,10.791666667,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915130,0,0,0,0,95,131,607,454,52,100,454,51530,9.7735849057,6.6226415094,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915131,0,0,0,0,8,14,502,472,36,74,472,53804,13.260306556,10.002413707,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915132,0,0,0,0,37,150,531,441,45,96,441,56548,16.917974806,12.028257855,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915133,0,0,1,0,0,1,2,0,0,1,0,49075,3,1,.,.,.,NORTHSIDE ISD,015,N,KG - 11,.,.,.
015915134,0,0,0,0,21,238,376,252,53,84,252,52353,11.572132524,7.8791816846,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915135,0,0,0,0,48,79,670,636,48,105,636,53105,12.771929825,8.0877192982,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915136,0,0,0,0,24,118,394,355,53,79,355,54613,15.511627907,12.581395349,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915138,0,0,0,0,22,50,645,588,49,92,588,52625,11.971606581,6.9759086144,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915141,0,0,0,0,44,126,552,409,51,91,409,51734,10.104166667,6.25,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915143,0,0,0,0,28,183,373,237,59,85,237,54022,15.598830494,11.95108702,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915144,0,0,0,0,53,234,389,278,53,95,278,53384,14.15786207,10.687485957,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915145,0,0,0,0,31,138,399,288,49,69,288,52526,12.829519998,9.3648226125,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915148,0,0,0,0,28,191,559,344,53,110,344,50566,7.4096028453,4.7977178423,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915149,0,0,0,0,42,172,422,289,47,88,289,53776,12.098878511,8.9463538283,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915150,0,0,0,0,25,128,435,360,45,80,360,53063,12.78551597,10.242411516,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915151,0,0,0,0,43,141,469,384,57,79,384,54654,15.822165735,13.16382181,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915152,0,0,0,0,13,290,209,54,62,57,54,55105,16.413764767,12.147267163,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915156,0,0,0,0,72,113,486,338,40,107,338,50367,8.2312287712,6.4042495929,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915157,0,0,0,0,15,145,329,226,73,67,226,52775,11.717678533,8.4944550548,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915158,0,0,0,0,77,87,514,556,44,81,556,53408,13.153846154,8.2692307692,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915160,0,0,0,0,24,60,580,484,81,68,484,52381,12.069778013,7.9170290694,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915161,0,0,0,0,18,170,262,140,46,61,140,52838,12.920952574,9.8682542903,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915162,0,0,0,0,53,59,462,454,44,62,454,51731,11.454342846,8.1065182146,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915165,0,0,0,0,24,201,430,255,47,85,255,53105,13.479029555,11.119184113,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915166,0,0,0,0,21,41,440,414,37,77,414,51340,11.053965678,8.5771463352,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915167,0,0,0,0,63,162,485,310,51,84,310,52020,11.096153846,8.1538461538,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915168,0,0,0,0,61,178,547,338,38,95,338,52223,11.350320787,8.565915006,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915169,0,0,0,0,50,114,340,332,41,68,332,54945,16.588030752,13.712329634,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915170,0,0,0,0,30,199,402,231,50,86,231,51668,10.819974581,8.5043823086,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915171,0,0,0,0,43,66,506,454,79,84,454,52739,11.423792298,7.9865466462,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915177,0,0,0,0,21,163,423,391,46,86,391,51096,9.4362014901,6.8373011517,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915178,0,0,0,0,18,448,334,112,81,84,112,52522,11.510285191,7.8990361498,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915179,0,0,0,0,30,158,380,221,38,65,221,50653,8.2150010654,5.7701806587,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915180,0,0,0,0,26,416,387,46,107,87,46,52364,12.354069496,8.8594644869,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915181,0,0,0,0,10,309,206,42,69,36,42,51407,10.248817195,6.4926945193,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915182,0,0,0,0,78,268,453,314,45,114,314,52330,11.285156641,8.0236915826,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915183,0,0,0,0,99,212,730,539,92,124,539,51677,10.146453343,8.420699475,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915184,0,0,0,0,70,90,638,597,55,90,597,50848,8.8703703704,6.8333333333,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915185,0,0,0,0,162,88,577,787,36,106,787,51087,9.031756819,5.0969694468,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915186,0,0,0,0,53,272,620,358,47,89,358,51014,9.9146747035,6.1720491531,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915187,0,0,0,0,72,209,497,323,53,84,323,50220,7.1972044739,5.0899327172,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915188,0,0,0,0,67,308,462,230,54,73,230,49647,5.6909090909,3.6727272727,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915189,0,0,0,0,31,6,626,621,20,85,621,50144,7.2603938092,4.6681460153,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915191,0,0,0,0,20,335,367,126,50,83,126,51468,10.4375,6.6041666667,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915192,0,0,0,0,61,108,233,172,17,46,172,50616,8.3928571429,5.1785714286,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915198,0,0,0,0,24,135,377,321,34,61,321,51051,8.5137497396,6.1730401702,.,.,.,NORTHSIDE ISD,015,N,EE - 05,.,.,.
015915250,7,8,2,1,2,1,31,7,0,2,7,52749,9.5684632978,6.1369265956,0,20,0,NORTHSIDE ISD,015,N,PK - 12,.,.,.
015916001,919,899,886,618,840,785,1482,1411,236,360,1411,51693,12.168452456,8.2948483414,2.7,1.1,86.3,JUDSON ISD,015,N,09 - 12,24.4,24.6,24.9
015916003,0,8,38,36,8,31,41,25,1,3,25,49765,10.6,9.6,46,0,47.6,JUDSON ISD,015,N,10 - 12,15,15,15
015916004,0,2,0,0,0,1,4,0,0,0,0,50050,14,11,.,.,.,JUDSON ISD,015,N,03 - 10,.,.,.
015916005,10,15,8,8,18,10,27,44,3,5,44,47045,9.2868108333,6.2543828061,.,.,.,JUDSON ISD,015,N,06 - 12,4,3.7,4.2
015916006,1,1,0,0,0,2,1,0,0,1,0,.,.,.,.,.,.,JUDSON ISD,015,N,07 - 10,.,.,.
015916008,610,547,608,577,795,327,1147,1472,140,286,1472,49013,8.707906478,4.5623871707,6.3,1.3,82.4,JUDSON ISD,015,N,09 - 12,18.6,19,19.3
015916009,114,110,0,0,45,45,114,113,62,0,113,48734,7.4128129284,1.3607243345,.,.,.,JUDSON ISD,015,N,09 - 10,18.7,18.7,18.7
015916030,15,21,25,24,6,34,42,30,1,4,30,.,.,.,.,.,.,JUDSON ISD,015,N,09 - 12,.,.,.
015916041,0,0,0,0,222,78,642,778,89,119,778,49066,9.2529120608,6.3467157375,.,.,.,JUDSON ISD,015,N,06 - 08,16.5,15.4,17
015916042,0,0,0,0,171,392,594,528,131,118,528,49595,10.641903967,7.6903033,.,.,.,JUDSON ISD,015,N,06 - 08,18.8,16.8,19.7
015916043,0,0,0,0,322,152,410,616,101,102,616,49101,9.1568266272,5.8408993768,.,.,.,JUDSON ISD,015,N,06 - 08,16.4,16.6,21
015916044,0,0,0,0,323,224,309,600,199,119,600,48313,7.4751349367,4.2324157537,.,.,.,JUDSON ISD,015,N,06 - 08,19.3,18.8,15.8
015916045,0,0,0,0,256,157,396,512,83,93,512,48235,7.3485600297,3.6060517612,.,.,.,JUDSON ISD,015,N,06 - 08,18.9,21.1,20.6
015916101,0,0,0,0,216,152,358,475,44,80,475,47819,7.3125,4.6458333333,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916102,0,0,0,0,105,103,532,592,51,55,592,50303,11.212765957,9.1063829787,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916103,0,0,0,0,26,110,208,197,31,41,197,50411,13,9.7826086957,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916104,0,0,0,0,86,129,234,280,26,47,280,48560,8.6866262337,6.4217344992,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916105,0,0,0,0,210,39,384,549,24,51,549,47147,5.3333333333,2.8888888889,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916106,0,0,0,0,43,152,385,368,46,54,368,51479,13.463238412,8.983477588,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916107,0,0,0,0,200,127,326,428,31,55,428,49872,10.911111111,8.0666666667,.,.,.,JUDSON ISD,015,N,PK - 05,.,.,.
015916109,0,0,0,0,32,204,207,128,39,35,128,49307,10.133333333,8.2333333333,.,.,.,JUDSON ISD,015,N,KG - 05,.,.,.
015916110,0,0,0,0,108,73,428,471,33,53,471,48398,8.2857142857,4.5714285714,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916111,0,0,0,0,83,131,319,395,27,61,395,49493,9.8055555556,8.5,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916112,0,0,0,0,172,50,377,523,27,46,523,47384,6.8498958013,3.8154142737,.,.,.,JUDSON ISD,015,N,PK - 05,.,.,.
015916113,0,0,0,0,296,99,391,554,38,53,554,48027,7.0153948724,4.7614703921,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916114,0,0,0,0,204,77,412,585,37,51,585,47727,7.0434782609,3.6739130435,.,.,.,JUDSON ISD,015,N,PK - 05,.,.,.
015916115,0,0,0,0,139,47,631,571,52,63,571,47508,7.7287494213,4.2703911176,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916116,0,0,0,0,228,220,303,362,68,57,362,48002,7.931003938,4.6766543746,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916117,0,0,0,0,198,212,155,356,37,55,356,47883,6.937548203,4.8378286067,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015916118,0,0,0,0,58,159,250,196,38,40,196,47117,5.9274637534,3.9983514489,.,.,.,JUDSON ISD,015,N,EE - 05,.,.,.
015917001,385,373,341,305,21,156,1207,1029,111,162,1029,47534,8.6959776808,4.5502363704,7.1,0.5,79,SOUTHSIDE ISD,015,N,09 - 12,16.4,17.4,21.6
015917002,4,1,3,3,0,3,25,25,0,4,25,47021,9.7142857143,4,.,.,.,SOUTHSIDE ISD,015,N,05 - 12,3.3,3.1,3.1
015917003,1,0,1,0,0,0,5,5,0,0,5,.,.,.,.,.,.,SOUTHSIDE ISD,015,N,07 - 11,.,.,.
015917041,0,0,0,0,4,71,666,595,71,64,595,46994,9.6630140508,7.1375138013,.,.,.,SOUTHSIDE ISD,015,N,07 - 08,20.5,21.6,20.5
015917102,0,0,0,0,2,37,524,486,16,31,486,47310,9.1659475073,7.7230914145,.,.,.,SOUTHSIDE ISD,015,N,PK - 04,.,.,.
015917103,0,0,0,0,9,75,693,640,77,87,640,46279,7.7322158567,4.4035366766,.,.,.,SOUTHSIDE ISD,015,N,05 - 06,.,.,.
015917104,0,0,0,0,3,64,544,533,16,71,533,45983,7.651802271,5.7919296,.,.,.,SOUTHSIDE ISD,015,N,PK - 04,.,.,.
015917105,0,0,0,0,5,89,480,471,22,34,471,46806,8.436076339,6.7207059306,.,.,.,SOUTHSIDE ISD,015,N,EE - 04,.,.,.
015917106,0,0,0,0,9,19,560,512,17,49,512,47009,9.0373742115,6.9373881378,.,.,.,SOUTHSIDE ISD,015,N,PK - 04,.,.,.
016901001,58,52,50,41,1,147,42,66,24,24,66,47552,13.357147806,5.6969967589,4.9,0,85.4,JOHNSON CITY ISD,016,N,09 - 12,12.3,11.6,13.9
016901041,0,0,0,0,0,168,64,97,24,24,97,45131,11.047619048,3.4761904762,.,.,.,JOHNSON CITY ISD,016,N,05 - 08,17.4,15.9,19.3
016901101,0,0,0,0,0,177,81,135,4,33,135,45653,12.173913043,5.4347826087,.,.,.,JOHNSON CITY ISD,016,N,EE - 04,.,.,.
016902001,67,86,67,79,2,203,90,122,39,24,122,49879,14.028571429,9,4.1,0,93.2,BLANCO ISD,016,N,09 - 12,11.8,11.3,12.3
016902041,0,0,0,0,2,139,80,111,32,17,111,48823,13.576923077,8.5769230769,.,.,.,BLANCO ISD,016,N,06 - 08,12.1,12.1,11.9
016902101,0,0,0,0,5,260,168,253,33,39,253,50981,15.6,8.9,.,.,.,BLANCO ISD,016,N,EE - 05,.,.,.
017901001,16,19,12,18,0,165,41,72,17,10,72,54315,13.435897436,8.6153846154,0,0,100,BORDEN COUNTY ISD,017,N,KG - 12,11.3,11.2,17.2
018901001,76,92,81,76,13,231,79,130,21,40,130,41651,13.430379747,5.4556962025,0,1.4,98.6,CLIFTON ISD,018,N,09 - 12,10.7,13.8,15
018901041,0,0,0,0,10,168,82,138,17,23,138,42190,15.194444444,7.0833333333,.,.,.,CLIFTON ISD,018,N,06 - 08,13.5,14.4,15.5
018901101,0,0,0,0,10,333,175,330,23,61,330,39428,11.738533726,6.7374260339,.,.,.,CLIFTON ISD,018,N,EE - 05,.,.,.
018902001,37,36,41,28,6,136,70,108,30,25,108,50523,16.122598353,8.4922232388,0,0,97.1,MERIDIAN ISD,018,N,07 - 12,15.4,13.1,14.3
018902101,0,0,0,0,5,165,102,183,21,33,183,40261,12.730769231,7.9230769231,.,.,.,MERIDIAN ISD,018,N,EE - 06,.,.,.
018903001,19,11,4,9,1,51,65,110,4,21,110,40086,11.0625,6.125,0,0,100,MORGAN ISD,018,N,PK - 12,5.3,5.6,6.8
018904001,50,63,40,44,4,163,30,88,16,27,88,46928,15.377777778,4.4222222222,0,0,100,VALLEY MILLS ISD,018,N,09 - 12,17.3,11.5,19.2
018904041,0,0,0,0,1,74,20,48,4,15,48,44410,15.655172414,6.4482758621,.,.,.,VALLEY MILLS ISD,018,N,07 - 08,15,12.4,23.8
018904101,0,0,0,0,9,247,80,188,3,37,188,37158,7.76,3.04,.,.,.,VALLEY MILLS ISD,018,N,PK - 06,.,.,.
018905003,11,14,16,14,1,107,89,159,29,24,159,40214,11.85,5.25,.,.,.,WALNUT SPRINGS ISD,018,N,PK - 12,8.6,5.6,9.6
018906001,10,8,12,10,0,101,38,87,0,14,87,43201,13.828431254,10.531503009,0,0,100,IREDELL ISD,018,N,EE - 12,6.9,5.3,5.9
018907001,23,9,19,20,2,221,27,180,6,32,180,40026,11.791030975,6.9810448451,4.2,0,87.5,KOPPERL ISD,018,N,PK - 12,10.8,12.1,10.1
018908001,6,8,8,9,0,93,19,87,0,7,87,43003,15.814814815,8.6296296296,0,0,100,CRANFILLS GAP ISD,018,N,PK - 12,8.1,6.6,7.7
019901001,62,61,65,62,59,171,10,130,22,29,130,42877,10.677419355,6.6451612903,1.3,1.3,97.3,DEKALB ISD,019,N,09 - 12,11.3,12.2,11.6
019901002,1,1,0,0,2,1,0,2,0,1,2,.,.,.,.,.,.,DEKALB ISD,019,N,05 - 10,.,.,.
019901041,0,0,0,0,48,143,11,140,12,27,140,42257,12.391304348,6.2173913043,.,.,.,DEKALB ISD,019,N,05 - 08,13.1,8.8,9.6
019901102,0,0,0,0,92,191,43,258,12,37,258,41470,14.307692308,9.4615384615,.,.,.,DEKALB ISD,019,N,PK - 04,.,.,.
019902002,88,83,95,82,58,246,22,177,17,62,177,45539,15.731707317,10.097560976,3.5,0,92.9,HOOKS ISD,019,N,09 - 12,12.2,13,16.5
019902041,0,0,0,0,39,172,22,155,20,25,155,42222,13.352941176,9.4705882353,.,.,.,HOOKS ISD,019,N,05 - 08,11.5,11.6,12.3
019902102,0,0,0,0,59,258,34,230,18,27,230,40976,12.181818182,9.0909090909,.,.,.,HOOKS ISD,019,N,PK - 04,.,.,.
019903001,39,38,42,32,40,445,9,263,25,63,263,40007,11.095238095,6.9523809524,0,0,97.4,MAUD ISD,019,N,EE - 12,14.9,11.4,13.5
019903002,0,2,1,0,0,4,0,2,0,0,2,.,.,.,.,.,.,MAUD ISD,019,N,04 - 11,.,.,.
019905001,101,91,103,95,82,279,16,153,20,56,153,47656,15.979450604,8.811517008,1.9,2.8,93.4,NEW BOSTON ISD,019,N,09 - 12,11.3,12,15.6
019905002,0,1,1,0,0,2,0,2,0,1,2,49143,21.666666667,12,.,.,.,NEW BOSTON ISD,019,N,10 - 11,.,.,.
019905041,0,0,0,0,50,247,16,163,29,45,163,46196,15.705882353,9.3529411765,.,.,.,NEW BOSTON ISD,019,N,06 - 08,15.2,12.6,17.1
019905101,0,0,0,0,68,224,18,200,23,42,200,43148,12.931034483,6.2413793103,.,.,.,NEW BOSTON ISD,019,N,03 - 05,.,.,.
019905103,0,0,0,0,90,196,28,232,3,29,232,43616,13.576770939,9.5002850086,.,.,.,NEW BOSTON ISD,019,N,EE - 02,.,.,.
019906001,87,109,103,59,19,317,10,92,28,51,92,43805,11.164236194,5.1876643557,0,1.4,97.3,REDWATER ISD,019,N,09 - 12,13.1,12.4,14.9
019906041,0,0,0,0,8,145,10,62,25,17,62,40101,8.375,6.1666666667,.,.,.,REDWATER ISD,019,N,07 - 08,14.2,10.7,12.8
019906101,0,0,0,0,13,304,11,156,20,26,156,44260,16.642857143,11.357142857,.,.,.,REDWATER ISD,019,N,EE - 03,.,.,.
019906102,0,0,0,0,10,246,8,98,34,19,98,42262,11.571428571,5.4285714286,.,.,.,REDWATER ISD,019,N,04 - 06,.,.,.
019907002,522,492,469,420,855,801,185,1019,189,321,1019,45403,12.563291139,7.3797468354,0.6,0.6,91.2,TEXARKANA ISD,019,N,09 - 12,13.6,19.2,20.1
019907003,12,23,27,47,48,55,4,59,1,9,59,47313,16.117245453,7.9084620544,5,0.8,84.2,TEXARKANA ISD,019,N,09 - 12,21.4,22.8,22.3
019907042,0,0,0,0,692,567,157,969,151,217,969,44159,10.734086553,5.3710355182,.,.,.,TEXARKANA ISD,019,N,06 - 08,21,17.1,24.2
019907105,0,0,0,0,193,38,60,292,8,28,292,43829,10.807032171,8.4170071187,.,.,.,TEXARKANA ISD,019,N,PK - 05,.,.,.
019907107,0,0,0,0,259,13,37,306,1,15,306,40265,5.6992437346,3.6861356741,.,.,.,TEXARKANA ISD,019,N,EE - 01,.,.,.
019907108,0,0,0,0,294,44,33,361,11,48,361,46507,12.112936418,8.7250939648,.,.,.,TEXARKANA ISD,019,N,EE - 05,.,.,.
019907109,0,0,0,0,126,236,141,386,40,36,386,45465,12.055491927,6.7638424309,.,.,.,TEXARKANA ISD,019,N,PK - 05,.,.,.
019907111,0,0,0,0,190,150,38,297,28,32,297,43859,11.161158714,8.3504949955,.,.,.,TEXARKANA ISD,019,N,PK - 05,.,.,.
019907113,0,0,0,0,238,368,69,503,44,93,503,43949,11.343128159,7.6730047252,.,.,.,TEXARKANA ISD,019,N,EE - 05,.,.,.
019907115,0,0,0,0,256,7,39,302,14,31,302,43189,9.0525895279,6.0235313734,.,.,.,TEXARKANA ISD,019,N,02 - 05,.,.,.
019907116,0,0,0,0,33,360,19,52,0,2,52,45060,11.425531915,7.829787234,.,.,.,TEXARKANA ISD,019,N,KG - 05,.,.,.
019908001,207,163,171,165,346,286,31,396,61,133,396,45157,11.142857143,7.5064935065,0,0.6,95.8,LIBERTY-EYLAU ISD,019,N,09 - 12,16.6,15.7,19.7
019908002,7,8,9,13,12,18,6,30,0,1,30,39809,10.684210526,4.8421052632,14.3,0,61.9,LIBERTY-EYLAU ISD,019,N,08 - 12,.,.,.
019908041,0,0,0,0,353,302,32,539,80,126,539,43590,11.287878788,6.4696969697,.,.,.,LIBERTY-EYLAU ISD,019,N,05 - 08,16.9,13.2,16.8
019908101,0,0,0,0,207,191,19,348,14,22,348,45957,16.2,13.3,.,.,.,LIBERTY-EYLAU ISD,019,N,KG - 01,.,.,.
019908102,0,0,0,0,156,129,25,278,0,16,278,41294,9.4090909091,5.9090909091,.,.,.,LIBERTY-EYLAU ISD,019,N,EE - PK,.,.,.
019908103,0,0,0,0,252,250,25,425,64,53,425,45470,15.29787234,11.234042553,.,.,.,LIBERTY-EYLAU ISD,019,N,02 - 04,.,.,.
019909001,58,43,47,50,0,188,4,103,15,42,103,40576,10.36,4.32,0,0,100,SIMMS ISD,019,N,09 - 12,12.8,14.1,13.5
019909002,0,0,1,0,0,1,0,0,0,0,0,.,.,.,.,.,.,SIMMS ISD,019,N,11 - 11,.,.,.
019909041,0,0,0,0,0,117,2,70,7,19,70,40322,10.15,5,.,.,.,SIMMS ISD,019,N,06 - 08,12.6,12.5,11.7
019909101,0,0,0,0,0,203,12,135,5,23,135,40667,12.434782609,8.8260869565,.,.,.,SIMMS ISD,019,N,PK - 05,.,.,.
019910101,0,0,0,0,0,128,4,59,9,14,59,40226,8.5,8.0833333333,.,.,.,MALTA ISD,019,N,PK - 06,.,.,.
019911041,0,0,0,0,4,175,11,19,46,11,19,45137,10.214285714,9.7857142857,.,.,.,RED LICK ISD,019,N,05 - 08,11.7,12.5,12.7
019911101,0,0,0,0,2,248,7,41,13,20,41,46621,11.117647059,11.117647059,.,.,.,RED LICK ISD,019,N,EE - 04,.,.,.
019912001,170,155,123,150,67,475,25,90,150,49,90,45666,16.004098361,9.0655737705,2,0.7,96.7,PLEASANT GROVE ISD,019,N,09 - 12,9.7,14.8,15.2
019912041,0,0,0,0,45,323,29,88,104,30,88,45161,16.543859649,9.567251462,.,.,.,PLEASANT GROVE ISD,019,N,06 - 08,17.7,12.2,18.7
019912102,0,0,0,0,49,344,38,196,50,22,196,42308,13.824237157,7.8872722371,.,.,.,PLEASANT GROVE ISD,019,N,EE - 02,.,.,.
019912200,0,0,0,0,48,337,19,93,99,36,93,41632,12.837837838,6.3783783784,.,.,.,PLEASANT GROVE ISD,019,N,02 - 05,.,.,.
019913101,0,0,0,0,0,93,6,69,3,6,69,40187,14.833333333,8.6666666667,.,.,.,HUBBARD ISD,019,N,PK - 08,9,6,9
019914101,0,0,0,0,2,104,3,64,0,15,64,37865,12.083333333,8.25,.,.,.,LEARY ISD,019,N,PK - 08,12.7,12.5,12.5
