,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
057905283,5349,3900,84
057905284,5766,4446,85
057905286,6807,5121,110
057905287,5009,3676,81
057905288,4581,3519,74
057905289,7799,5412,119
057906001,6982,4466,155
057906002,4637,2930,38
057906007,9640,9640,0
057906041,5956,3715,69
057906042,5501,3629,81
057906043,.,.,.
057906102,5790,4064,86
057906103,6293,4594,98
057906104,5031,3445,82
057906106,5667,3903,100
057906107,4950,3498,85
057906108,5092,3821,55
057906109,4835,3507,69
057907001,5579,3855,122
057907004,11165,7490,197
057907007,7590,7590,0
057907041,7409,4998,154
057907042,5313,3554,114
057907043,5822,3896,118
057907101,5347,3922,111
057907102,4904,3561,99
057907103,4766,3469,84
057907104,5093,3637,113
057907105,4955,3702,99
057907106,4806,3588,89
057907107,4807,3451,107
057907108,4793,3512,103
057907109,5213,3678,103
057907110,5705,4247,145
057907111,4982,3683,108
057907112,5057,3691,120
057909002,6270,4546,123
057909003,6899,4840,132
057909004,6957,5026,137
057909005,7036,5019,141
057909006,9759,6508,56
057909007,.,.,.
057909008,5662,3977,115
057909009,5361,3808,94
057909010,5123,3581,87
057909041,5486,3853,89
057909042,6418,4594,119
057909043,6776,4634,111
057909044,11276,7290,78
057909045,4898,3534,69
057909046,6601,4763,128
057909047,4942,3470,103
057909048,6811,4689,123
057909049,5212,3815,102
057909050,4766,3434,88
057909051,6075,4297,105
057909052,5150,3680,102
057909053,25024,16882,255
057909054,4853,3477,110
057909101,5982,4140,56
057909102,6480,4359,60
057909103,6240,4099,55
057909105,7714,5231,85
057909107,6157,4382,60
057909108,7244,4988,82
057909109,7164,4711,67
057909110,5880,3999,61
057909111,6134,4210,83
057909112,7369,5014,87
057909113,6846,4789,64
057909115,5485,3655,46
057909116,6374,4497,63
057909117,8945,5828,88
057909119,7265,4873,68
057909120,6995,4654,63
057909121,5872,4089,60
057909122,6612,4496,108
057909123,6123,4280,66
057909124,6434,4550,61
057909125,6240,4184,95
057909126,6144,4380,61
057909127,8502,5611,111
057909128,5671,4053,54
057909129,6158,4483,57
057909132,6168,4402,59
057909133,5676,4037,59
057909134,5634,4072,50
057909135,63806,41519,1081
057909136,5857,4059,65
057909137,5415,3777,64
057909138,5782,3994,58
057909139,6839,4808,62
057909140,6015,4026,70
057909141,6033,4309,64
057909142,5853,4109,64
057909143,5400,3746,66
057909144,4998,3573,53
057909145,6140,4350,65
057909146,5982,4024,69
057909147,5246,3662,54
057909148,5404,3773,61
057909154,4857,3383,50
057909155,5854,3984,56
057909156,5580,3780,62
057909157,5202,3713,45
057909158,.,.,.
057909159,.,.,.
057909180,3731,2439,72
057909181,3900,2525,29
057910002,5292,3634,81
057910003,5242,3728,93
057910004,12238,8998,216
057910005,.,.,.
057910006,.,.,.
057910007,8378,8378,0
057910041,4809,3387,85
057910044,6630,4891,127
057910045,4659,3304,73
057910046,8748,6241,580
057910047,5228,3579,120
057910048,5512,3945,103
057910049,5638,3822,106
057910050,4868,3242,75
057910101,6314,4832,85
057910102,5720,4446,103
057910103,6025,4734,103
057910104,6657,5033,149
057910105,6189,4735,98
057910106,6471,4967,150
057910107,5427,4197,85
057910109,6259,4684,107
057910111,6669,5109,126
057910113,6187,4562,103
057910116,5617,4279,92
057910118,5593,4106,93
057910119,5644,4123,108
057910120,5450,4249,96
057910121,6550,4913,164
057910122,5679,4263,107
057910123,4976,3805,99
057910124,6173,4652,134
057910125,5670,4133,112
057910126,6011,4335,117
057910127,6667,5135,123
057910128,5079,3848,78
057910129,5749,4345,107
057910130,.,.,.
057911001,7597,5055,77
057911041,6266,4525,96
057911101,6845,5146,88
057911102,6038,4559,82
057911103,7289,5626,124
057911104,5933,4415,83
057911105,5358,4014,89
057912002,5759,3980,91
057912003,5375,3751,81
057912004,5858,4026,92
057912005,10457,7403,152
057912006,5780,4179,111
057912007,.,.,.
057912020,19523,9673,415
057912041,6037,4390,96
057912042,5160,3737,94
057912043,5194,3632,84
057912044,5365,4002,86
057912045,6300,4598,104
057912046,5623,4083,89
057912048,5391,3829,80
057912101,5586,4051,116
057912102,5931,4417,121
057912103,7004,5091,226
057912104,52592,39293,1499
057912105,6287,4616,122
057912106,6336,4690,122
057912107,5649,4122,107
057912108,6891,5051,168
057912109,6207,4599,140
057912111,5759,4200,115
057912112,6024,4565,124
057912113,6091,4427,132
057912114,6876,4871,126
057912116,5606,4032,119
057912118,5943,4391,126
057912119,6039,4244,121
057912120,5701,4223,119
057912121,5576,4068,112
057912122,6323,4670,126
057912123,6115,4506,120
057912124,7090,5010,130
057912161,4755,3425,122
057912162,3885,2742,97
057912163,4396,3148,112
057913001,5201,4411,31
057913041,3868,3225,30
057913101,6579,5076,60
057913102,4151,3626,23
057913103,8321,6522,44
057913106,5580,4593,36
057913107,5676,4633,30
057913109,5249,4359,45
057913110,4837,4009,25
057914001,5858,3818,91
057914002,6085,4005,88
057914003,6373,4131,90
057914004,6493,4082,83
057914005,5509,3483,66
057914007,.,.,.
057914041,6332,4110,117
057914042,7038,4566,80
057914043,6525,4286,97
057914044,5828,3942,92
057914045,5308,3639,77
057914046,6758,4333,103
057914047,6168,4053,109
057914048,5875,3351,81
057914101,5847,4108,101
057914102,6044,4341,97
057914103,5566,3923,77
057914104,5720,4199,99
057914105,6145,4334,85
057914106,6047,4225,110
057914107,6308,4004,66
057914108,5327,3738,73
057914109,7936,5497,106
057914110,5275,3814,78
057914111,5617,3994,88
057914112,5656,4109,82
057914113,5666,4109,97
057914114,5662,4029,82
057914115,8495,5979,86
057914116,5431,3804,93
057914117,6190,4431,120
057914118,5642,3892,57
057914119,6383,4400,98
057914120,5078,3391,61
057914121,5113,3630,69
057914122,7262,4680,128
057914123,5650,3918,77
057914124,5633,3915,89
057914125,5810,3890,76
057914126,5688,3917,72
057914127,4793,3414,71
057914128,6156,4342,94
057914129,4801,3257,68
057914130,4964,3460,93
057914131,5151,3734,56
057914656,28063,17436,427
057916002,6510,4580,90
057916003,5921,4224,80
057916004,5981,4205,82
057916005,5299,3692,66
057916006,18809,13352,124
057916008,.,.,.
057916042,7236,5072,140
057916044,7410,5317,146
057916045,7223,4855,160
057916047,8468,6083,143
057916048,7211,5173,141
057916049,7322,5139,141
057916050,6476,4372,128
057916051,8166,5561,182
057916052,6862,4821,163
057916101,6606,4897,103
057916102,8673,6251,195
057916103,7941,5991,122
057916104,7972,5702,164
057916105,7758,5911,97
057916106,7173,5361,135
057916107,6984,5321,112
057916108,6728,4930,147
057916109,6602,5061,125
057916110,7375,5381,142
057916111,7221,5354,132
057916112,6988,5284,115
057916113,7507,5692,135
057916114,7092,5312,118
057916115,8484,6375,145
057916116,7531,5651,184
057916117,6078,4670,105
057916118,7601,5596,177
057916119,6356,4671,171
057916120,5751,4341,84
057916121,7056,5332,107
057916122,6063,4534,116
057916123,8297,6058,186
057916124,7288,5326,144
057916125,8261,6116,162
057916126,7353,5628,118
057916127,8037,5721,162
057916128,6043,4301,99
057916129,6439,4574,136
057916130,6048,4454,98
057916131,6863,5076,115
057916132,7427,5396,140
057916133,6532,4865,112
057916134,7529,5499,153
057916135,6470,4902,97
057916137,7411,5640,108
057916142,6219,4445,95
057916143,6599,4963,105
057916144,7339,5598,106
057916145,6509,4979,91
057916146,7342,5477,110
057919041,6697,4457,0
057919101,8323,5557,0
057922001,5333,4052,121
057922007,.,.,.
057922042,5814,4489,191
057922043,5246,4170,142
057922044,5335,4180,169
057922101,5763,4529,135
057922102,6308,5082,201
057922103,5266,4353,145
057922105,5005,4135,136
057922106,6726,5472,246
057922107,5222,4284,170
057922108,5253,4313,181
057922109,5186,4247,153
057922110,5785,4783,213
057922111,5012,4077,141
058902001,8587,6210,0
058905001,7755,6350,19
058906001,6937,4938,95
058906041,6391,4992,90
058906103,4970,4285,67
058906105,4694,4093,111
058909001,7510,6551,0
059901001,6775,4376,202
059901040,6017,4194,139
059901042,5775,3952,133
059901101,5550,3944,150
059901102,6064,3916,153
059901104,5242,3739,137
059901106,6055,4309,121
059902101,7728,5253,0
060902001,8199,4226,0
060902041,5856,4481,0
060902101,6446,4397,209
060914001,8521,5388,0
060914102,.,.,.
061802001,4306,2894,0
061802002,4248,2736,0
061802003,.,.,.
061802004,.,.,.
061901002,7648,5167,123
061901003,8226,5399,137
061901005,16807,9727,97
061901006,5899,5899,0
061901007,7048,4567,96
061901039,16081,8544,118
061901040,11521,10239,133
061901041,6262,4078,92
061901044,7252,4815,98
061901045,7884,5119,116
061901046,6253,4137,84
061901047,8245,4887,110
061901102,5860,4193,88
061901104,6761,4594,108
061901105,7321,5160,116
061901106,5940,4263,82
061901107,7037,4914,115
061901108,6945,4864,125
061901109,6566,4798,102
061901110,6911,4957,103
061901111,7461,5392,137
061901112,7906,5627,109
061901113,6288,4314,113
061901114,9316,5699,67
061901115,5061,3690,69
061901116,6025,4373,89
061901117,5651,4125,85
061901118,4874,3495,70
061901119,6109,4093,82
061901120,.,.,.
061901121,.,.,.
061902001,5936,4225,83
061902002,6095,3899,71
061902004,7346,4492,94
061902005,19851,14245,390
061902007,16802,16430,141
061902008,5587,3878,77
061902009,6273,4598,121
061902010,5068,3592,68
061902042,8283,5955,180
061902044,7218,5306,150
061902045,6204,4620,116
061902046,6755,4748,129
061902047,5602,4150,111
061902048,6397,4546,95
061902049,5407,4148,95
061902050,9443,7167,226
061902052,6506,4949,130
061902053,5337,3966,94
061902054,5207,3933,86
061902055,5814,4034,101
061902056,6995,5257,152
061902058,6611,4671,116
061902059,.,.,.
061902101,6525,5108,177
061902102,7654,5699,137
061902104,6662,5279,157
061902105,7511,5837,192
061902106,5582,4279,126
061902107,6170,4705,138
061902108,5651,4412,116
061902109,6195,4864,160
061902110,6226,4745,120
061902111,6511,4913,158
061902112,6513,4280,106
061902113,5719,4164,92
061902114,5861,4632,117
061902115,6745,5128,142
061902116,6950,5075,167
061902117,6402,4725,117
061902118,5481,4303,118
061902119,6278,4708,144
061902120,5810,4419,118
061902121,5236,4151,108
061902122,4968,3933,94
061902123,4898,3912,93
061902124,6138,4726,110
061902125,6006,4594,124
061902126,5427,4337,101
061902127,5200,4118,102
061902128,5675,4480,93
061902129,4527,3531,86
061902130,4856,3886,101
061902131,6086,4617,144
061902132,5774,4534,109
061902133,5016,3790,91
061902134,5820,4053,94
061902135,4828,3808,94
061902136,5165,3920,90
061902138,6002,4711,137
061902139,6169,4784,140
061902140,4854,3848,98
061902141,5211,3339,133
061903001,7656,4544,24
061903041,8275,5176,32
061903101,5065,3548,21
061903102,5726,3795,23
061905001,6749,4674,37
061905002,8187,8187,0
061905041,6337,4589,41
061905101,4839,3687,36
061905102,5619,4251,39
061906001,8442,5756,0
061906041,5351,3677,0
061906101,6036,4662,0
061907001,7382,4346,0
061907041,6133,3895,0
061907042,5228,3515,0
061907101,5366,3685,0
061908001,6446,4034,2
061908002,.,.,.
061908003,9790,6728,5
061908041,5906,3755,3
061908101,4976,3456,2
061908102,4931,3582,2
061908103,4045,2619,2
061910001,6646,4387,54
061910006,.,.,.
061910041,5564,3749,60
061910101,5116,4111,60
061911001,5976,4042,66
061911003,10096,8015,195
061911005,.,.,.
061911042,5324,3741,45
061911043,6389,4333,70
061911044,5762,3813,45
061911101,5902,4309,44
061911102,5504,4142,30
061911106,6886,4901,34
061911107,6436,4871,73
061911108,6524,4836,37
061911109,5823,4256,30
061911110,5951,4404,55
061911111,6213,4609,40
061911112,5499,3996,32
061911113,5135,3741,24
061911114,.,.,.
061912001,6161,3566,50
061912002,.,.,.
061912041,5406,3751,52
061912102,5471,3673,31
061912103,5378,3971,64
061912104,6577,4397,62
061912105,5099,3743,59
061914001,5139,3216,88
061914002,.,.,.
061914041,5086,3336,148
061914101,7149,4943,180
061914102,5529,4013,94
061914103,5162,3352,98
061914104,4751,3529,96
061914105,6997,5076,189
061914106,5134,3221,108
061914107,5295,3915,116
062901001,5626,4157,13
062901002,26580,22306,4
062901041,6203,5069,33
062901042,4613,3809,10
062901102,5205,4357,3
062901104,5398,4007,1
062901199,103394,69484,30501
062902001,14066,9602,28
062903001,6745,4639,47
062903002,.,.,.
062903041,5857,4593,50
062903102,5034,4256,46
062903103,4719,4037,37
062904001,6034,4307,0
062904041,5391,4185,0
062904102,5094,4355,0
062905101,11184,7462,0
062906101,7211,4726,0
063903001,7942,5892,0
063906001,12591,7344,10
064903001,8198,4924,144
064903041,8322,4955,119
064903101,10281,7076,149
064903102,5886,4250,92
064903103,7300,4629,83
064903104,8900,5704,135
065901001,10627,7565,0
065901041,6285,4189,0
065901101,6388,5032,26
065902001,11266,7233,17
066005101,16386,9747,1525
066901001,8738,5285,497
066901041,5786,4390,6
066902001,8417,5026,1
066902041,6770,4285,290
066902101,4920,3673,0
066902102,5729,4950,1
066903002,10506,7190,127
066903004,55313,53507,0
066903042,5977,4543,101
066903102,5771,4805,87
067902001,10251,6241,0
067902004,6894,5133,0
067902041,7853,5118,0
067902101,5823,4780,0
067903001,8593,5579,0
067903003,.,.,.
067903041,6122,4504,0
067903101,5277,4132,0
067904001,9045,6035,0
067904101,6585,5199,0
067907001,10908,7475,0
067907041,2837,2834,0
067907101,5370,4693,0
067908001,8483,6456,0
067908101,5731,4231,0
068801001,5542,2881,0
068901002,5694,3605,76
068901003,6175,3773,89
068901004,34537,20194,429
068901005,10313,9739,194
068901008,8410,5401,128
068901042,5018,3214,81
068901043,5163,3395,74
068901044,5634,3713,93
068901045,6061,3727,111
068901046,5777,3844,82
068901047,5493,3703,79
068901101,6214,4245,115
068901102,6522,3877,155
068901103,6343,4744,125
068901104,4702,3530,75
068901105,5512,4132,157
068901106,8233,4489,220
068901107,5029,3682,77
068901110,4962,3638,83
068901111,5798,4298,121
068901112,5757,4261,67
068901113,5546,4022,89
068901114,6010,4472,67
068901115,8371,4802,298
068901116,6462,5157,101
068901117,4461,3372,66
068901118,4516,3198,123
068901119,5030,3632,71
068901121,4890,3637,67
068901122,6011,4403,82
068901123,5977,4555,85
068901124,5802,4517,85
068901125,5028,3462,63
068901126,4377,3271,69
068901127,6147,4359,73
068901128,4766,3597,120
068901129,4899,3727,108
068901130,4388,3257,60
069901001,10366,6697,0
069901002,15906,14810,0
069901101,7480,5996,0
069902001,8093,4889,0
069902101,7499,5141,0
070801001,7413,5150,11
070901001,8217,4876,77
070903002,7339,4692,108
070903042,6815,4381,86
070903043,5964,3894,70
070903101,6516,4677,69
070903102,7254,4885,73
070903103,6169,4363,48
070903104,7653,5003,80
070903105,5906,3959,50
070903106,5274,3624,56
070905002,5907,4081,0
070905041,5694,3809,0
070905103,4103,3135,0
070905104,4933,3823,0
070905105,6297,4578,0
070907001,6112,4189,9
070907101,5947,4921,10
070908001,5472,3637,68
070908042,5801,4099,64
070908044,5238,3709,66
070908103,5887,4467,72
070908104,5723,4449,93
070908105,4753,3779,63
070908106,5017,3946,72
070908107,6055,4787,63
070909001,7686,6444,59
070910001,8154,5307,114
070910041,7182,4872,174
070910042,5289,4036,60
070910101,5537,4012,95
070911001,5170,3005,119
070911041,4835,3032,164
070911101,5839,4194,213
070911102,6766,4402,220
070911103,5407,3414,146
070911104,4586,3009,151
070911105,5148,3322,142
070912001,6504,4235,102
070912002,6907,4175,129
070912003,192,165,1
070912004,.,.,.
070912041,6268,4230,78
070912042,5447,3655,68
070912104,5158,3726,63
070912106,6090,4340,73
070912107,4760,3436,58
070912108,5428,3879,90
070912109,4591,3345,59
070915001,5999,4362,87
070915041,4939,4136,94
070915042,6105,4666,110
070915101,4910,3772,101
071801001,5721,3398,0
071801003,6020,3495,501
071803001,5491,2761,111
071803002,3535,1854,132
071804001,6956,5341,0
071804002,4072,2119,0
071805001,3522,2622,0
071805041,8339,5398,0
071806001,6237,3829,0
071807101,.,.,.
071901001,9414,5775,186
071901002,6718,4351,126
071901004,6259,4026,110
071901041,7294,4418,159
071901042,5988,4039,113
071901044,5098,3369,88
071901101,5766,4324,76
071901102,5686,4189,89
071901103,5537,3968,110
071901104,5872,4323,106
071901105,5169,3826,71
071901106,5474,3863,99
071902001,7432,5617,61
071902002,7851,5707,54
071902003,8341,6039,54
071902004,6931,5166,58
071902005,5897,4363,51
071902006,7557,5553,51
071902008,7663,5752,68
071902009,8584,6122,68
071902010,4906,3629,54
071902011,5755,4452,25
071902012,6364,4669,59
071902020,11444,7473,63
071902022,9471,6352,33
071902025,14592,9278,83
071902027,29310,15783,136
071902032,-6,-6,0
071902040,46602,23914,370
071902041,7022,5143,55
071902042,7063,5236,60
071902043,5905,4391,45
071902044,6829,4838,50
071902045,7029,5013,69
071902046,6368,4726,53
071902047,6649,4898,59
071902048,7128,5183,62
071902049,6930,5105,46
071902051,6027,4463,47
071902052,6562,4784,52
071902053,4876,3575,52
071902054,6172,4450,56
071902055,6914,5129,64
071902056,.,.,.
071902057,.,.,.
071902102,9156,7307,39
071902103,5653,3818,67
071902104,5139,3471,55
071902105,5674,4344,46
071902106,7197,4837,98
071902107,6373,4357,73
071902108,6367,4282,59
071902109,4906,3483,45
071902110,6190,4250,40
071902111,4766,3237,39
071902112,5294,3819,42
071902113,6209,4544,62
071902114,5529,3557,69
071902115,5717,4062,53
071902116,5630,4112,61
071902118,4982,3626,43
071902119,6893,4288,96
071902121,6208,4766,32
071902122,6794,4602,81
071902123,5353,4012,41
071902125,4963,3410,43
071902128,6554,4707,92
071902129,6917,4967,64
071902130,4971,3650,56
071902131,7544,5017,69
071902133,5127,3659,35
071902134,5904,4237,47
071902135,5938,4294,59
071902136,5039,3487,58
071902138,4610,3096,36
071902140,8598,5551,104
071902141,5291,3779,49
071902142,5363,4081,39
071902143,5798,3667,49
071902144,6113,3461,46
071902146,6453,4558,109
071902147,5776,4290,64
071902148,6399,4293,67
071902149,5878,4097,70
071902150,5548,4133,48
071902151,6621,4315,72
071902153,6139,4422,72
071902155,4824,3450,49
071902156,5608,4039,43
071902158,6806,4775,66
071902159,4665,3581,39
071902160,5658,4427,51
071902161,5359,4063,62
071902162,6201,4477,65
071902163,5594,4293,64
071902165,5315,3954,56
071902166,4669,3455,53
071902167,6389,4222,78
071902168,5106,3870,60
071902169,5004,3362,68
071902171,40484,23696,453
071903001,7492,5611,117
071903041,6228,4799,131
071903101,6244,4966,61
071903103,7364,5569,117
071903104,6128,4987,102
071904001,9094,5371,86
071904002,18051,12627,3
071904041,6174,3977,55
071904101,5750,3832,95
071904102,6009,3855,104
071904103,7021,4013,124
071904104,6918,4379,110
071905001,5799,4015,69
071905002,5231,3593,76
071905003,6975,4510,109
071905004,6082,4037,99
071905005,7687,5106,116
071905007,5582,3747,66
071905008,5829,3833,85
071905010,8520,4935,86
071905014,25672,14089,294
071905015,.,.,.
071905016,.,.,.
071905017,.,.,.
071905033,6465,3843,86
071905040,29763,17234,486
071905042,5981,4189,97
071905043,6367,4327,101
071905044,6266,4304,99
071905045,5924,3749,84
071905046,7629,4724,90
071905047,5736,3946,82
071905048,6779,4691,125
071905049,7433,5010,137
071905050,6380,4281,105
071905051,6089,4324,102
071905052,6755,4439,73
071905053,.,.,.
071905101,6131,4281,77
071905102,8868,6120,184
071905103,5374,3904,86
071905104,6070,4620,77
071905105,5220,3882,69
071905106,5024,3753,63
071905107,5395,4103,75
071905108,6106,4658,82
071905109,5485,4264,74
071905110,5838,4202,108
071905111,6332,4588,75
071905112,7147,4981,143
071905113,5494,4051,89
071905114,6463,4449,92
071905116,5891,4182,72
071905117,5453,4252,90
071905118,6022,4118,114
071905119,5511,4031,75
071905120,5867,4530,84
071905121,5940,4346,85
071905122,5084,3793,79
071905123,6603,4842,94
071905124,5292,4029,87
071905127,5324,3962,100
071905128,5399,4094,77
071905129,5183,4064,77
071905130,5125,3884,78
071905131,4567,3514,71
071905132,5313,3916,93
071905133,5964,4462,82
071905134,5172,3578,81
071905135,5483,4074,74
071905136,6013,4464,114
071905138,5412,3907,89
071905139,6618,4628,89
071905140,5076,3559,53
071905141,6012,4472,90
071905142,5729,4207,88
071906001,7725,4409,114
071906041,6816,5050,133
071906101,5551,4051,91
071907001,5825,3858,171
071907041,7517,5328,179
071907042,7188,4978,135
071907101,6641,4870,171
071907102,7606,5603,145
071907103,5473,4071,143
071907104,6241,4737,127
071907105,.,.,.
071908001,7407,5342,238
071908041,6695,4710,242
071908044,4199,3497,117
071908101,5437,4610,170
071909001,6823,4767,151
071909002,6907,4785,124
071909003,17424,12042,411
071909004,6792,4780,121
071909005,6566,4524,119
071909007,11640,7840,179
071909009,.,.,.
071909041,7642,5292,116
071909042,7440,5230,129
071909043,6466,4666,111
071909044,7205,4909,129
071909045,7380,4774,130
071909046,7723,4997,126
071909047,6869,4640,109
071909101,6396,4347,120
071909102,5471,3748,117
071909103,5502,3972,104
071909104,6005,4146,130
071909105,4533,3199,96
071909106,6683,4685,138
071909107,6620,4649,127
071909109,7085,5127,145
071909110,6046,3817,118
071909111,6248,4233,108
071909112,5710,4133,114
071909113,5091,3774,109
071909114,5035,3587,92
071909115,5418,4070,107
071909116,5469,3949,106
071909117,7132,4676,126
071909118,3435,3124,0
071909119,5268,3905,106
071909120,5857,3959,116
071909121,5327,3783,94
071909122,5700,3981,108
071909123,5609,3988,95
071909124,6838,4506,137
071909125,5850,4035,113
071909126,.,.,.
071909127,4831,3258,103
071909128,.,.,.
072801001,7046,4537,0
072801002,.,.,.
072801003,.,.,.
072802001,4455,2367,69
072901101,9431,6758,0
072902001,6007,4948,0
072902041,6433,5159,0
072902101,4255,3595,0
072902102,4382,3352,0
072903001,5472,3910,49
072903041,5205,3726,80
072903101,4819,3380,101
072903102,4529,3517,60
072903103,4849,3715,49
072903104,5037,3850,78
072904101,7453,5847,0
072908001,6261,5369,0
072909001,9504,6808,0
072910101,5061,4941,0
073901001,9064,6333,0
073903001,6945,4658,124
073903003,47,0,0
073903045,5695,4098,12
073903102,4696,3852,10
073904101,7742,4729,40
073905001,6610,4033,59
073905041,6359,4296,58
073905102,5731,3971,33
073905103,6158,4511,37
074903001,6599,4097,58
074903041,7499,4719,13
074903102,5314,3700,10
074903103,7421,5234,458
074903104,5262,4045,10
074904001,6898,4478,2
074905001,7955,6006,0
074905101,5212,4155,0
074907001,6318,4813,0
074907041,5388,3910,0
074907101,5276,4134,0
074909001,6278,4105,0
074909041,5524,4524,0
074909101,4971,3709,0
074909102,4777,3669,0
074911001,6731,4133,0
074911101,6313,4249,0
074912001,6164,4703,0
074912041,4883,3706,0
074912101,4298,3549,0
074917001,6221,5082,0
074917101,4985,4377,0
075901001,6333,4554,163
075901102,4906,4299,0
075902001,5590,4296,16
075902041,6040,4748,18
075902101,4952,4112,33
075902102,4392,3605,2
075903001,5673,4851,0
075903102,5129,3914,42
075906001,5391,4788,0
075906101,5813,5031,0
075908001,9692,6358,0
075908101,6695,5288,0
076903001,11895,7929,0
076903002,.,.,.
076903101,5311,4635,0
076904001,9465,6267,0
076904041,5929,4727,0
076904101,6017,5130,0
077901001,11605,8214,19
077901003,3305,3109,42
077901004,25601,24798,285
077901041,11698,9138,26
077901101,7168,5214,39
077901102,7214,4951,25
077902001,7169,5048,0
077902041,6243,4493,0
077902101,6642,5509,0
078901001,7142,5291,0
078901101,6120,4941,0
079901001,5789,3533,55
079901002,5578,3658,57
079901003,5055,3333,52
079901004,16247,10642,105
079901005,17215,9594,636
079901008,7786,7470,83
079901041,5853,4255,39
079901042,5970,3921,47
079901043,4830,3305,37
079901101,6399,4428,35
079901102,5493,4062,42
079901103,6543,4455,54
079901105,6993,5078,50
079901106,5637,3947,49
079901107,5136,3647,36
079901108,5455,4106,33
079901109,5452,4010,47
079901110,4925,3429,29
079901111,6648,4515,58
079901112,5557,4134,53
079901114,5296,3971,47
079901115,4813,3591,35
079901116,5981,4266,48
079901117,6775,4642,28
079901118,6783,4664,56
079901119,4294,3175,33
079901120,4497,3427,36
079901121,4979,3538,41
079901122,5424,3932,47
079901133,10990,9815,204
079906001,8097,4810,66
079906008,.,.,.
079906041,7001,4172,71
079906042,7500,4507,85
079906102,4973,3494,64
079907001,5924,3955,70
079907002,7829,4985,88
079907004,5918,3913,62
079907005,5745,3930,69
079907006,5913,3858,65
079907007,5242,3440,51
079907008,5343,3622,66
079907010,6400,6091,66
079907011,5847,4025,62
079907012,6498,4340,76
079907013,8701,5558,63
079907040,26222,17937,228
079907041,5666,4017,65
079907042,6721,4499,72
079907043,5348,3718,62
079907044,5942,3853,63
079907045,5647,3777,61
079907046,7193,4913,78
079907047,5057,3534,56
079907048,6007,4117,70
079907049,4512,3167,54
079907050,5776,3806,65
079907051,5912,3765,63
079907052,6320,4214,56
079907053,.,.,.
079907101,7380,5410,58
079907102,7372,5222,102
079907108,8119,5828,87
079907109,6440,4804,74
079907110,7543,4992,75
079907111,5893,4323,93
079907112,5691,4337,67
079907113,6588,4522,64
079907114,6365,4829,85
079907115,5679,4184,75
079907116,6735,4926,160
079907117,7473,5167,112
079907118,6013,4558,84
079907119,6492,4577,71
079907120,6627,4604,87
079907121,5443,4073,59
079907122,5880,4203,61
079907123,6004,4330,79
079907124,5680,4167,74
079907125,5916,4166,63
079907126,5474,4077,69
079907127,5774,4355,85
079907128,6285,4467,99
079907129,5471,4064,82
079907130,5207,3887,60
079907131,6369,4687,81
079907132,5991,4390,75
079907133,5780,4418,82
079907134,5914,4372,80
079907135,5562,4078,73
079907136,5340,4015,63
079907137,5507,4097,63
079907138,5324,3992,65
079907139,5470,4016,66
079907140,5459,4118,74
079907141,5105,3832,59
079907142,4854,3665,54
079907143,.,.,.
079907145,5311,3913,68
079907146,.,.,.
079907147,.,.,.
079908101,9525,7659,10
079910001,6379,4763,148
079910041,5707,4272,61
079910101,4922,4299,33
079910102,4966,4241,45
079910103,4593,3752,42
080901001,6237,4498,52
080901041,4943,3907,42
080901102,4998,4269,34
080901103,4511,3918,47
081902002,7837,4803,66
081902041,6046,4462,55
081902101,5030,3850,51
081904001,7969,5193,54
081904041,5909,4383,60
081904102,4356,3379,42
081904103,5843,4524,49
081905002,7314,5317,0
081905041,4807,3770,0
081905102,6038,5108,0
081906101,8668,5239,273
082902001,11892,7883,8
082902003,.,.,.
082902041,8458,6161,25
082902101,6936,5789,6
082903001,6536,4562,52
082903003,9090,9090,0
082903041,5843,4387,58
082903103,4708,3866,55
082903104,4630,3751,40
083901001,12067,7658,0
083901002,171,171,0
083901041,15154,10400,0
083901101,9338,7255,0
083902001,12616,10825,27
083903001,11250,5965,105
083903002,15313,11382,109
083903041,9258,5915,116
083903101,9381,5800,188
083903102,7887,5684,137
083903103,7789,5516,123
084801101,6035,4411,15
084802001,4882,4157,113
084804101,.,.,.
084901001,6020,4134,136
084901010,80271,63429,14706
084901011,12711,12363,173
084901012,5760,5599,84
084901041,5264,3701,72
084901042,6213,4398,92
084901043,5761,4169,74
084901101,5676,4463,58
084901105,5796,4625,71
084901106,5678,4438,68
084901107,4854,3823,61
084901108,.,.,.
084902001,5477,3371,45
084902003,.,.,.
084902005,11069,6849,115
084902041,7395,4525,51
084902042,8338,5244,73
084902044,6235,4116,56
084902102,8420,4853,52
084902103,5991,4093,42
084902104,6028,4080,48
084902105,5952,3945,37
084902106,4920,3378,49
084902107,5989,4085,64
084902108,6404,4347,55
084902112,8136,7655,96
084902113,46382,36679,682
084903001,5707,4579,89
084903041,7324,5317,188
084903101,6610,5172,132
084904001,7762,4519,198
084904041,6327,4045,166
084904101,5224,3684,94
084904102,5577,3979,82
084904105,6472,4433,86
084904107,6588,4562,214
084904108,4209,3114,74
084906001,6749,4332,65
084906006,14806,8512,177
084906010,.,.,.
084906041,6937,4593,84
084906101,6551,4935,82
084906102,7574,5538,76
084906103,8020,5320,97
084906104,6287,4750,83
084906105,6468,4856,70
084908001,7164,5002,27
084908003,6941,6941,0
084908042,7662,5719,7
084908103,5829,4862,11
084908104,.,.,.
084909001,5209,3573,33
