,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,completion_rate,recieved_GED,graduated,dist_name,county_num,charter,grade_span,eng_class_size,math_class_size,sci_class_size
101920128,0,0,0,0,40,107,89,134,0,49,134,43177,9.2105263158,6.3157894737,.,.,.,SPRING BRANCH ISD,101,N,EE - PK,.,.,.
101920129,0,0,0,0,5,3,138,129,0,20,129,42280,7.269855196,3.5929444598,.,.,.,SPRING BRANCH ISD,101,N,EE - PK,.,.,.
101920130,0,0,0,0,11,9,299,300,0,6,300,44958,10.764705882,6.4117647059,.,.,.,SPRING BRANCH ISD,101,N,PK - PK,.,.,.
101920131,0,0,0,0,19,22,255,277,0,29,277,44874,11.823529412,8.8235294118,.,.,.,SPRING BRANCH ISD,101,N,EE - PK,.,.,.
101920132,0,0,0,0,29,20,256,285,0,34,285,44142,10.25,6.35,.,.,.,SPRING BRANCH ISD,101,N,EE - PK,.,.,.
101921001,742,698,627,587,176,2021,390,369,224,200,369,44102,12.719198114,6.5659146493,4.2,4.4,88.1,TOMBALL ISD,101,N,09 - 12,22.2,23.7,22.7
101921003,0,1,0,0,0,0,2,0,0,0,0,.,.,.,.,.,.,TOMBALL ISD,101,N,08 - 10,.,.,.
101921042,0,0,0,0,27,520,96,130,67,66,130,43438,12.681818182,7.4545454545,.,.,.,TOMBALL ISD,101,N,07 - 08,21.3,20.4,22.6
101921043,0,0,0,0,80,527,131,134,55,57,134,43009,11.934087719,7.2232636197,.,.,.,TOMBALL ISD,101,N,07 - 08,20.6,21.2,21.9
101921102,0,0,0,0,12,459,217,240,30,63,240,42426,10.572916667,6.6666666667,.,.,.,TOMBALL ISD,101,N,PK - 04,.,.,.
101921103,0,0,0,0,27,618,88,55,58,52,55,43744,13.125025289,9.2647118328,.,.,.,TOMBALL ISD,101,N,KG - 04,.,.,.
101921105,0,0,0,0,23,207,81,98,28,24,98,44390,13.376208362,7.471996691,.,.,.,TOMBALL ISD,101,N,05 - 06,.,.,.
101921106,0,0,0,0,22,285,29,61,38,43,61,42048,11.433333333,5.7666666667,.,.,.,TOMBALL ISD,101,N,05 - 06,.,.,.
101921107,0,0,0,0,85,553,136,110,55,61,110,41535,10.076411268,4.7296105687,.,.,.,TOMBALL ISD,101,N,EE - 04,.,.,.
101921108,0,0,0,0,82,400,95,218,24,49,218,43519,12.922222222,7.6,.,.,.,TOMBALL ISD,101,N,EE - 04,.,.,.
101921109,0,0,0,0,42,492,116,90,82,51,90,43099,12.376344086,6.1720430108,.,.,.,TOMBALL ISD,101,N,05 - 06,.,.,.
101921110,0,0,0,0,26,387,275,286,31,60,286,40298,7.1579449022,3.3144208687,.,.,.,TOMBALL ISD,101,N,EE - 04,.,.,.
101924001,423,389,293,247,395,355,593,802,73,157,802,42745,11.091503317,6.8021611502,3.5,1.6,89.1,SHELDON ISD,101,N,09 - 12,21.1,22,20.4
101924012,0,0,5,8,1,6,6,4,1,2,4,.,.,.,.,.,.,SHELDON ISD,101,N,11 - 12,.,.,.
101924014,4,6,4,2,2,7,10,12,0,2,12,.,.,.,.,.,.,SHELDON ISD,101,N,07 - 12,.,.,.
101924041,0,0,0,0,259,179,387,624,34,97,624,41814,9.0950295378,5.6059368934,.,.,.,SHELDON ISD,101,N,07 - 08,19.6,22.1,22.8
101924102,0,0,0,0,129,115,430,538,54,39,538,38670,6.9545454545,4.5,.,.,.,SHELDON ISD,101,N,01 - 04,.,.,.
101924104,0,0,0,0,204,80,237,379,36,49,379,39090,6.3298103525,5.2825162985,.,.,.,SHELDON ISD,101,N,01 - 04,.,.,.
101924106,0,0,0,0,186,145,419,588,97,83,588,40640,8.4865965309,4.9538960886,.,.,.,SHELDON ISD,101,N,05 - 06,.,34.3,.
101924107,0,0,0,0,104,86,444,490,0,22,490,39432,7.5806006491,4.5413736607,.,.,.,SHELDON ISD,101,N,EE - KG,.,.,.
101924108,0,0,0,0,61,127,233,313,43,41,313,39422,6.2,5.2333333333,.,.,.,SHELDON ISD,101,N,01 - 04,.,.,.
101925001,249,261,255,234,17,882,91,171,117,98,171,40440,9.925,5.475,2.5,2.5,93.1,HUFFMAN ISD,101,N,09 - 12,21,21.6,21.1
101925041,0,0,0,0,10,606,73,156,76,57,156,37591,6.023255814,2.6744186047,.,.,.,HUFFMAN ISD,101,N,06 - 08,19.7,21.8,22.6
101925101,0,0,0,0,10,607,90,275,9,91,275,41007,14.029928103,9.1594577817,.,.,.,HUFFMAN ISD,101,N,EE - 02,.,.,.
101925102,0,0,0,0,10,548,69,180,41,76,180,40843,13.089748687,9.2686780645,.,.,.,HUFFMAN ISD,101,N,03 - 05,.,.,.
102901002,26,11,13,27,78,30,3,97,14,24,97,35097,16.75,7.3333333333,0,14.3,85.7,KARNACK ISD,102,N,07 - 12,10.4,10.3,16
102901103,0,0,0,0,93,39,3,130,8,14,130,36018,15.090909091,10.090909091,.,.,.,KARNACK ISD,102,N,PK - 06,.,.,.
102902001,492,421,415,406,689,808,224,770,119,271,770,40248,13.751516701,8.5296147221,6.7,3.4,85,MARSHALL ISD,102,N,09 - 12,18.9,19,18.7
102902041,0,0,0,0,371,377,136,528,81,145,528,37415,11.027548188,7.15173797,.,.,.,MARSHALL ISD,102,N,07 - 08,19.8,20.6,22.7
102902042,0,0,0,0,182,156,37,216,67,54,216,39671,14.607142857,9.5,.,.,.,MARSHALL ISD,102,N,05 - 06,.,.,.
102902043,0,0,0,0,145,181,111,292,0,72,292,39342,14.911764706,9.7058823529,.,.,.,MARSHALL ISD,102,N,05 - 06,.,.,.
102902101,0,0,0,0,177,6,17,190,13,18,190,36995,10.514222409,7.4881779109,.,.,.,MARSHALL ISD,102,N,KG - 04,.,.,.
102902103,0,0,0,0,128,345,110,303,71,57,303,38316,12.781098637,8.1134316395,.,.,.,MARSHALL ISD,102,N,KG - 04,.,.,.
102902106,0,0,0,0,152,61,112,281,10,29,281,38054,12.793103448,10.551724138,.,.,.,MARSHALL ISD,102,N,KG - 04,.,.,.
102902107,0,0,0,0,167,65,101,273,36,27,273,35881,11,6.88,.,.,.,MARSHALL ISD,102,N,KG - 04,.,.,.
102902108,0,0,0,0,122,194,37,175,41,40,175,36100,10.120233905,8.1514512001,.,.,.,MARSHALL ISD,102,N,KG - 04,.,.,.
102902110,0,0,0,0,163,29,98,281,0,14,281,36705,10.5,5.5714285714,.,.,.,MARSHALL ISD,102,N,EE - PK,.,.,.
102902116,0,0,0,0,111,158,89,227,47,44,227,36943,11,6.1481481481,.,.,.,MARSHALL ISD,102,N,KG - 04,.,.,.
102903002,67,60,50,46,56,146,21,90,17,41,90,37651,14.549019608,7.2941176471,3.8,3.8,90.4,WASKOM ISD,102,N,09 - 12,13.1,8.9,15.5
102903041,0,0,0,0,43,118,15,88,12,44,88,34890,13.715233018,8.7814598614,.,.,.,WASKOM ISD,102,N,06 - 08,14.6,13.6,13.1
102903103,0,0,0,0,84,221,59,226,8,31,226,33063,10.75,7.6071428571,.,.,.,WASKOM ISD,102,N,PK - 05,.,.,.
102904002,329,314,287,260,91,1035,54,294,72,130,294,38457,12.847457627,8.2598870056,4,5.1,87.7,HALLSVILLE ISD,102,N,09 - 12,19.8,21.5,21.4
102904003,2,0,3,1,0,6,0,3,0,2,3,.,.,.,.,.,.,HALLSVILLE ISD,102,N,09 - 12,.,.,.
102904041,0,0,0,0,25,530,30,205,48,64,205,39682,14.888888889,9.9696969697,.,.,.,HALLSVILLE ISD,102,N,07 - 08,15.2,18.9,18.4
102904102,0,0,0,0,19,300,31,216,0,32,216,38708,14.5,12.4,.,.,.,HALLSVILLE ISD,102,N,EE - KG,.,.,.
102904104,0,0,0,0,37,468,34,203,38,69,203,38025,13.871794872,8.8717948718,.,.,.,HALLSVILLE ISD,102,N,05 - 06,.,.,.
102904105,0,0,0,0,39,446,39,233,9,49,233,37664,13.820512821,10.435897436,.,.,.,HALLSVILLE ISD,102,N,01 - 02,.,.,.
102904107,0,0,0,0,33,440,35,211,35,68,211,36560,11.571428571,7.5428571429,.,.,.,HALLSVILLE ISD,102,N,03 - 04,.,.,.
102905001,56,62,50,41,14,190,5,65,23,27,65,40289,17.608695652,7.3913043478,2.6,2.6,94.9,HARLETON ISD,102,N,09 - 12,14.1,19.1,22.8
102905041,0,0,0,0,5,162,2,57,17,26,57,38325,15.5,6.8571428571,.,.,.,HARLETON ISD,102,N,06 - 08,18.6,18.8,19.8
102905101,0,0,0,0,10,283,7,145,10,32,145,34921,11.5,7.7692307692,.,.,.,HARLETON ISD,102,N,PK - 05,.,.,.
102906001,75,81,89,69,61,242,9,107,33,47,107,37158,14.518734336,8.9076188901,1.2,2.5,96.3,ELYSIAN FIELDS ISD,102,N,09 - 12,13.1,13.6,14.8
102906041,0,0,0,0,30,160,6,87,17,33,87,35673,13.269230769,8.1538461538,.,.,.,ELYSIAN FIELDS ISD,102,N,06 - 08,12.9,13.6,12.7
102906101,0,0,0,0,81,375,11,234,5,57,234,36488,13.818181818,9.4242424242,.,.,.,ELYSIAN FIELDS ISD,102,N,PK - 05,.,.,.
103901001,11,11,12,8,1,114,13,48,11,20,48,35130,12.005988024,6.497005988,0,0,100,CHANNING ISD,103,N,KG - 12,10.2,8.6,10
103902001,10,9,11,7,0,94,61,64,20,22,64,34730,11.611111111,5.3888888889,0,0,100,HARTLEY ISD,103,N,EE - 12,8.5,8.1,7.4
104901001,46,59,51,40,10,102,84,126,15,26,126,34807,13.615384615,8.2692307692,0,2.7,97.3,HASKELL CISD,104,N,09 - 12,11,13,12.5
104901041,0,0,0,0,1,52,37,60,13,15,60,34402,18.833333333,12.666666667,.,.,.,HASKELL CISD,104,N,07 - 08,13.1,14.5,14.5
104901101,0,0,0,0,24,212,120,256,10,65,256,35860,16.852941176,12.926470588,.,.,.,HASKELL CISD,104,N,EE - 06,.,.,.
104903001,18,18,22,19,4,113,53,104,17,20,104,38380,18.35,10.5,0,0,100,RULE ISD,104,N,PK - 12,11.5,11.1,15.8
104907001,9,11,8,10,0,87,11,99,7,15,99,31688,8.3684210526,3.7894736842,0,0,80,PAINT CREEK ISD,104,N,PK - 12,8.5,8.4,7
105801001,29,25,19,26,1,79,17,40,0,18,40,25231,9.3915272165,2.2714328334,19.5,7.3,63.4,KATHERINE ANNE PORTER SCHOOL,105,Y,09 - 12,7.2,7.9,7.4
105802041,0,0,0,0,11,13,63,57,0,8,57,26628,0.5048099182,0.5048099182,.,.,.,TEXAS PREPARATORY SCHOOL,105,Y,KG - 08,12,12,12
105902001,621,479,443,385,104,572,1234,967,372,186,967,41545,12.858364023,7.604146295,9.6,2.8,85.4,SAN MARCOS CISD,105,N,09 - 12,22.9,20.7,20.7
105902002,0,2,21,52,2,12,61,12,2,7,12,46619,20.4,14.8,.,.,.,SAN MARCOS CISD,105,N,10 - 12,3.4,2.5,1
105902004,4,2,0,1,0,0,9,2,0,1,2,.,.,.,.,.,.,SAN MARCOS CISD,105,N,07 - 12,.,.,.
105902041,0,0,0,0,48,115,345,333,67,41,333,40503,12.023255814,8.3488372093,.,.,.,SAN MARCOS CISD,105,N,07 - 08,18.4,20.3,19.3
105902043,0,0,0,0,29,144,305,286,90,59,286,38857,9.5264433599,6.743331284,.,.,.,SAN MARCOS CISD,105,N,07 - 08,20.5,19,19.9
105902101,0,0,0,0,15,123,517,467,22,63,467,42424,14.659090909,10.886363636,.,.,.,SAN MARCOS CISD,105,N,KG - 04,.,.,.
105902102,0,0,0,0,34,230,463,444,74,66,444,42433,14.722913922,11.392980332,.,.,.,SAN MARCOS CISD,105,N,KG - 04,.,.,.
105902103,0,0,0,0,29,143,525,434,29,77,434,41541,13.739130435,10.760869565,.,.,.,SAN MARCOS CISD,105,N,KG - 04,.,.,.
105902104,0,0,0,0,15,22,302,326,0,39,326,41808,12.87804878,7.512195122,.,.,.,SAN MARCOS CISD,105,N,EE - PK,.,.,.
105902105,0,0,0,0,40,177,442,498,33,67,498,41355,13.422872495,9.6620676825,.,.,.,SAN MARCOS CISD,105,N,KG - 04,.,.,.
105902107,0,0,0,0,55,268,714,650,172,120,650,41365,13.330880461,8.3489845603,.,.,.,SAN MARCOS CISD,105,N,05 - 06,.,.,.
105904001,378,265,246,242,11,965,142,82,84,138,82,40043,11.95862069,5.9310344828,3.2,3.2,92.4,DRIPPING SPRINGS ISD,105,N,09 - 12,21.9,21.4,20.7
105904041,0,0,0,0,5,745,103,72,94,106,72,40616,12.5,4.9655172414,.,.,.,DRIPPING SPRINGS ISD,105,N,06 - 08,24,24.2,25.5
105904101,0,0,0,0,7,765,132,155,29,109,155,40344,11.962891682,6.7365129007,.,.,.,DRIPPING SPRINGS ISD,105,N,EE - 03,.,.,.
105904102,0,0,0,0,3,552,81,73,33,97,73,41827,14.690494721,8.2276463743,.,.,.,DRIPPING SPRINGS ISD,105,N,03 - 05,.,.,.
105905001,171,169,165,152,13,589,50,88,78,73,88,41321,12.313131313,5.4444444444,1.2,1.8,96.4,WIMBERLEY ISD,105,N,09 - 12,19.7,20.3,19.1
105905041,0,0,0,0,5,440,54,101,55,64,101,40608,12.8,6.075,.,.,.,WIMBERLEY ISD,105,N,06 - 08,23,17.7,19.3
105905101,0,0,0,0,1,341,58,107,46,55,107,39591,15.129032258,8.3225806452,.,.,.,WIMBERLEY ISD,105,N,03 - 05,.,.,.
105905102,0,0,0,0,2,300,68,133,15,45,133,40129,15.870967742,6.9032258065,.,.,.,WIMBERLEY ISD,105,N,EE - 02,.,.,.
105906001,446,393,415,556,53,921,817,493,199,239,493,41278,13.010610077,7.369930025,6.8,2.2,89.9,HAYS CISD,105,N,09 - 12,22.9,22.3,22.6
105906002,25,10,8,8,1,23,49,42,3,22,42,41015,11.25,4.125,.,.,.,HAYS CISD,105,N,06 - 12,.,.,.
105906003,4,3,1,0,0,2,7,8,0,3,8,36792,6,0.1666666667,.,.,.,HAYS CISD,105,N,08 - 11,.,.,.
105906004,15,20,33,21,0,39,49,24,0,12,24,41866,15.2,3.1,16.4,3.6,80,HAYS CISD,105,N,09 - 12,.,.,.
105906005,386,297,190,12,94,360,797,626,69,202,626,38191,8.053889375,2.9938541656,8.8,2.3,87.8,HAYS CISD,105,N,08 - 12,20.5,21.4,22.6
105906041,0,0,0,0,16,260,336,251,72,86,251,40269,11.424517455,6.3605450498,.,.,.,HAYS CISD,105,N,06 - 08,21.6,17.8,23
105906043,0,0,0,0,24,382,218,148,80,87,148,41058,13.194529049,6.9970683184,.,.,.,HAYS CISD,105,N,06 - 08,22.2,23,23.7
105906044,0,0,0,0,61,226,460,380,47,119,380,36034,5.1211667363,2.8571998019,.,.,.,HAYS CISD,105,N,06 - 07,17,19.3,22.2
105906101,0,0,0,0,37,276,343,248,55,90,248,39034,10.848484848,7.0101010101,.,.,.,HAYS CISD,105,N,EE - 05,.,.,.
105906103,0,0,0,0,13,104,505,472,29,54,472,36496,6.052206468,3.138597778,.,.,.,HAYS CISD,105,N,PK - 05,.,.,.
105906106,0,0,0,0,18,330,217,137,40,65,137,38836,10.569767442,6.8837209302,.,.,.,HAYS CISD,105,N,EE - 05,.,.,.
105906107,0,0,0,0,16,645,163,62,97,68,62,39774,11.981132075,5.5849056604,.,.,.,HAYS CISD,105,N,KG - 05,.,.,.
105906108,0,0,0,0,44,259,432,340,40,92,340,37326,7.9338842975,4.3305785124,.,.,.,HAYS CISD,105,N,EE - 05,.,.,.
105906109,0,0,0,0,35,183,781,785,15,99,785,36924,7.2663670679,3.7237665421,.,.,.,HAYS CISD,105,N,EE - 05,.,.,.
105906110,0,0,0,0,54,250,571,481,40,77,481,35366,5.6347826087,1.9739130435,.,.,.,HAYS CISD,105,N,KG - 05,.,.,.
106901001,61,59,53,44,0,157,55,53,19,31,53,41650,16.469790919,9.175112659,2,28,70,CANADIAN ISD,106,N,09 - 12,12.4,12.1,13.5
106901003,10,0,0,0,3,1,6,10,0,3,10,10000,16.5,9.5,.,.,.,CANADIAN ISD,106,N,09 - 09,5,5,.
106901041,0,0,0,0,1,64,41,46,6,12,46,41804,16.696969697,9.0606060606,.,.,.,CANADIAN ISD,106,N,07 - 08,10.6,10.9,14.3
106901101,0,0,0,0,2,85,51,57,2,14,57,40140,15.428571429,10.428571429,.,.,.,CANADIAN ISD,106,N,04 - 06,.,.,.
106901103,0,0,0,0,1,124,90,101,0,21,101,39191,17,11.105263158,.,.,.,CANADIAN ISD,106,N,EE - 03,.,.,.
107901001,284,238,222,208,153,538,259,404,70,121,404,39099,13.957585533,6.9787927665,2.5,2,89.4,ATHENS ISD,107,N,09 - 12,16,15.5,17.2
107901041,0,0,0,0,78,266,146,284,39,68,284,37591,12.209302326,5.2790697674,.,.,.,ATHENS ISD,107,N,07 - 08,17.1,15.5,19.2
107901102,0,0,0,0,82,255,212,386,18,50,386,35875,10.828571429,5.5142857143,.,.,.,ATHENS ISD,107,N,02 - 03,.,.,.
107901103,0,0,0,0,78,272,195,359,29,74,359,37158,12.230769231,7.5384615385,.,.,.,ATHENS ISD,107,N,04 - 05,.,.,.
107901104,0,0,0,0,90,301,197,387,3,32,387,36261,11.394736842,5.7894736842,.,.,.,ATHENS ISD,107,N,KG - 01,.,.,.
107901105,0,0,0,0,48,106,66,135,17,29,135,39021,15.774582057,7.4699740429,.,.,.,ATHENS ISD,107,N,06 - 06,.,.,.
107901107,0,0,0,0,34,62,80,162,0,14,162,36857,9.9285714286,5.8571428571,.,.,.,ATHENS ISD,107,N,EE - PK,.,.,.
107902001,254,217,184,171,55,699,67,307,59,118,307,39013,13.279566368,7.0342825352,1.1,3.8,92.9,BROWNSBORO ISD,107,N,09 - 12,17.4,17.5,18
107902002,1,1,5,11,1,15,2,9,0,0,9,44138,14,10.5,0,37.5,50,BROWNSBORO ISD,107,N,09 - 12,1,2.7,6
107902041,0,0,0,0,39,352,33,181,32,61,181,36718,12.236923891,6.5330952853,.,.,.,BROWNSBORO ISD,107,N,07 - 08,16.1,21.1,19.7
107902101,0,0,0,0,57,308,43,250,13,48,250,38264,15.352201725,12.029792198,.,.,.,BROWNSBORO ISD,107,N,EE - 03,.,.,.
107902102,0,0,0,0,24,246,20,143,16,35,143,36685,13.102564103,7.7179487179,.,.,.,BROWNSBORO ISD,107,N,04 - 06,.,.,.
107902103,0,0,0,0,38,409,27,233,15,51,233,35401,12.592592593,9.5925925926,.,.,.,BROWNSBORO ISD,107,N,PK - 03,.,.,.
107902104,0,0,0,0,33,236,44,160,26,35,160,33730,9.8139534884,7.488372093,.,.,.,BROWNSBORO ISD,107,N,04 - 06,.,.,.
107904001,51,41,44,42,4,164,8,82,22,22,82,36745,9.1952530228,4.0452306314,0,2.1,97.9,CROSS ROADS ISD,107,N,09 - 12,11.4,13.8,12.6
107904041,0,0,0,0,3,134,10,89,11,26,89,33858,10.684210526,5.9473684211,.,.,.,CROSS ROADS ISD,107,N,06 - 08,18.5,18.4,20.4
107904101,0,0,0,0,1,260,15,158,15,24,158,35454,10.739130435,7.347826087,.,.,.,CROSS ROADS ISD,107,N,PK - 05,.,.,.
107905001,156,110,118,91,11,428,32,223,35,87,223,36827,9.9473684211,4.7631578947,3.5,3.5,93,EUSTACE ISD,107,N,09 - 12,14.1,19.1,16.7
107905101,0,0,0,0,7,403,41,328,14,79,328,35903,8.84375,7.4375,.,.,.,EUSTACE ISD,107,N,EE - 02,.,.,.
107905102,0,0,0,0,5,346,22,213,26,74,213,37934,11.862068966,6.4827586207,.,.,.,EUSTACE ISD,107,N,06 - 08,17.7,17.5,19.7
107905103,0,0,0,0,3,279,21,202,21,58,202,36683,9.5555555556,6.5925925926,.,.,.,EUSTACE ISD,107,N,03 - 05,.,.,.
107906001,109,97,88,66,42,274,38,179,31,69,179,39075,12.142847379,5.7843619712,2.4,8.5,87.8,MALAKOFF ISD,107,N,09 - 12,16.2,12.4,20
107906002,0,0,0,5,0,5,0,4,0,0,4,41560,15,6,.,.,.,MALAKOFF ISD,107,N,12 - 12,.,.,.
107906003,1,2,1,0,0,7,0,6,0,3,6,46925,18.491963662,10.503843466,.,.,.,MALAKOFF ISD,107,N,05 - 11,.,.,.
107906041,0,0,0,0,39,187,33,142,31,44,142,37944,11.303956106,6.3687288782,.,.,.,MALAKOFF ISD,107,N,06 - 08,19.2,13.8,16.9
107906102,0,0,0,0,72,364,79,374,29,56,374,36721,10.80952381,6.7142857143,.,.,.,MALAKOFF ISD,107,N,EE - 05,.,.,.
107907001,20,20,21,16,46,196,24,153,27,44,153,33069,7.3902439024,3.512195122,0,0,100,TRINIDAD ISD,107,N,PK - 12,18.6,15.4,21.6
107908101,0,0,0,0,3,127,24,82,5,30,82,35870,10.357142857,5.1428571429,.,.,.,MURCHISON ISD,107,N,PK - 08,9,14,13
107910001,32,42,36,27,17,113,7,54,14,23,54,39644,14.888888889,7.6666666667,0,5.9,94.1,LAPOYNOR ISD,107,N,09 - 12,10.7,11.6,15
107910002,0,1,2,2,0,5,0,0,0,1,0,.,.,.,0,10,90,LAPOYNOR ISD,107,N,10 - 12,.,.,.
107910041,0,0,0,0,12,83,6,51,4,12,51,39739,14.533333333,7.2,.,.,.,LAPOYNOR ISD,107,N,06 - 08,10.8,13.5,13.3
107910101,0,0,0,0,42,186,7,125,0,22,125,38947,15.26755199,11.268137948,.,.,.,LAPOYNOR ISD,107,N,EE - 05,.,.,.
108801001,8,9,18,9,0,2,137,137,0,8,137,31783,6.6666666667,1.3333333333,17.6,12.2,64.9,ONE STOP MULTISERVICE CHARTER SCHO,108,Y,PK - 12,.,.,.
108801002,10,24,22,13,0,1,159,156,0,8,156,32599,4.1111111111,1.4444444444,29.2,1.9,66,ONE STOP MULTISERVICE CHARTER SCHO,108,Y,PK - 12,.,.,.
108801003,9,13,13,9,1,3,137,141,0,4,141,34219,9.75,1.75,22.2,8.9,64.4,ONE STOP MULTISERVICE CHARTER SCHO,108,Y,PK - 12,.,.,.
108801004,23,33,37,24,0,0,203,198,0,13,198,28342,5.759516412,0.5283960011,.,.,.,ONE STOP MULTISERVICE CHARTER SCHO,108,Y,PK - 12,.,-2,.
108801005,24,9,16,6,0,0,67,67,0,15,67,29136,3.3333333333,0.6666666667,.,.,.,ONE STOP MULTISERVICE CHARTER SCHO,108,Y,PK - 12,.,.,.
108801006,12,19,16,7,0,0,94,91,0,6,91,28467,4.6666666667,0.3333333333,.,.,.,ONE STOP MULTISERVICE CHARTER SCHO,108,Y,PK - 12,.,.,.
108802001,10,12,7,11,0,2,95,77,0,1,77,30395,4.8888888889,1.3333333333,6.3,31.3,37.5,TECHNOLOGY EDUCATION CHARTER HIGH,108,Y,PK - 12,5.6,6.8,8
108802101,0,0,0,0,3,50,166,121,1,8,121,32049,2.6666666667,0.4666666667,.,.,.,TECHNOLOGY EDUCATION CHARTER HIGH,108,Y,PK - 04,.,.,.
108804001,12,20,12,8,0,0,52,34,0,3,34,17575,0,0,46.7,6.7,26.7,MID-VALLEY ACADEMY,108,Y,09 - 12,5.7,16.5,22
108804002,60,61,32,40,1,8,184,129,0,7,129,27793,1.3326226013,0.1332622601,.,.,.,MID-VALLEY ACADEMY,108,Y,09 - 12,26,38.5,39.5
108806001,21,26,34,36,0,2,124,105,0,9,105,36646,12.5,0.375,37.3,1.7,55.9,EAGLE ACADEMY OF PHARR/MCALLEN,108,Y,06 - 12,.,.,.
108806003,32,35,28,19,0,11,118,71,0,13,71,35307,12.777777778,0.2222222222,.,.,.,EAGLE ACADEMY OF PHARR/MCALLEN,108,Y,07 - 12,.,.,.
108807041,66,39,30,0,1,47,844,673,37,55,673,41784,7.0930232558,1.7441860465,.,.,.,IDEA  ACADEMY,108,Y,KG - 11,27.3,27.3,27.3
108808101,0,0,0,0,0,16,269,227,0,12,227,38533,5.375,1.9375,.,.,.,VANGUARD ACADEMY,108,Y,PK - 06,.,.,.
108902001,76,805,478,532,3,21,1867,1551,186,185,1551,41762,12.009799678,8.6175456858,10.7,4.2,82.9,DONNA ISD,108,N,09 - 12,19.6,20.3,23.2
108902003,9,3,0,1,0,0,14,13,0,1,13,.,.,.,.,.,.,DONNA ISD,108,N,08 - 12,.,.,.
108902004,881,0,0,0,0,15,866,753,78,114,753,36974,7.5192356041,4.6088905465,10.3,5.6,79.9,DONNA ISD,108,N,09 - 09,22.7,23.1,25.4
108902045,0,0,0,0,0,8,727,696,48,109,696,39839,11.077375067,7.4450587865,.,.,.,DONNA ISD,108,N,06 - 08,15.3,22.8,16.8
108902046,0,0,0,0,0,15,932,859,129,105,859,37837,7.8249582971,5.6786346235,.,.,.,DONNA ISD,108,N,06 - 08,17.6,20.4,17.5
108902047,0,0,0,0,1,8,914,898,77,153,898,36485,6.2928149983,4.6305237062,.,.,.,DONNA ISD,108,N,06 - 08,15.9,21.9,18.8
108902102,0,0,0,0,2,2,450,438,29,34,438,40568,11.286253206,9.3879537367,.,.,.,DONNA ISD,108,N,EE - 05,.,.,.
108902103,0,0,0,0,2,2,631,612,61,35,612,38897,10.216346606,7.8217177985,.,.,.,DONNA ISD,108,N,PK - 05,.,.,.
108902104,0,0,0,0,0,0,519,505,43,51,505,40264,12.565467297,9.840338793,.,.,.,DONNA ISD,108,N,PK - 05,.,.,.
108902105,0,0,0,0,0,2,347,330,30,23,330,36321,5.2475290877,4.8826504782,.,.,.,DONNA ISD,108,N,PK - 05,.,.,.
108902106,0,0,0,0,0,5,432,408,21,34,408,36414,5.7409963194,5.1838953244,.,.,.,DONNA ISD,108,N,PK - 05,.,.,.
108902109,0,0,0,0,0,3,493,486,47,34,486,40194,10.828777005,9.9524597911,.,.,.,DONNA ISD,108,N,PK - 05,.,.,.
108902111,0,0,0,0,1,0,471,472,5,31,472,41260,13.511481287,9.9782789091,.,.,.,DONNA ISD,108,N,PK - 05,.,.,.
108902112,0,0,0,0,1,12,722,722,78,58,722,36554,6.2582894366,4.4763474744,.,.,.,DONNA ISD,108,N,EE - 05,.,.,.
108902113,0,0,0,0,1,0,704,707,29,53,707,36933,6.9047619048,4.119047619,.,.,.,DONNA ISD,108,N,PK - 05,.,.,.
108902114,0,0,0,0,2,7,794,781,21,47,781,37529,7.7746803146,5.6269785702,.,.,.,DONNA ISD,108,N,EE - 05,.,.,.
108902115,0,0,0,0,0,6,582,558,57,59,558,38393,8.2894736842,6.1052631579,.,.,.,DONNA ISD,108,N,PK - 05,.,.,.
108902116,0,0,0,0,0,3,710,695,28,41,695,35286,4.8766600414,2.978716674,.,.,.,DONNA ISD,108,N,PK - 05,.,.,.
108902117,0,0,0,0,0,6,680,661,74,37,661,39861,11.546495406,10.42934137,.,.,.,DONNA ISD,108,N,EE - 05,.,.,.
108903001,500,382,344,295,2,5,1512,1206,173,197,1206,41877,11.710526316,8.9736842105,6.9,3.3,81.5,EDCOUCH-ELSA ISD,108,N,09 - 12,22.6,21.2,22.2
108903003,2,0,0,0,0,0,2,2,0,0,2,.,.,.,.,.,.,EDCOUCH-ELSA ISD,108,N,09 - 09,.,.,.
108903041,0,0,0,0,0,0,734,713,115,83,713,39428,10.159090909,9.5227272727,.,.,.,EDCOUCH-ELSA ISD,108,N,07 - 08,21.7,23.2,24.4
108903042,0,0,0,0,0,1,324,296,49,46,296,37285,7.4074074074,6.5925925926,.,.,.,EDCOUCH-ELSA ISD,108,N,06 - 06,.,.,.
108903102,0,0,0,0,0,1,506,501,37,23,501,38758,9.275862069,8.275862069,.,.,.,EDCOUCH-ELSA ISD,108,N,01 - 05,.,.,.
108903103,0,0,0,0,0,1,583,564,85,35,564,37982,8.0802435009,6.9866767113,.,.,.,EDCOUCH-ELSA ISD,108,N,01 - 05,.,.,.
