,per_pupil_exp,per_pupil_instruction,per_pupil_leadership
057909115,5241,3368,3
057909116,4878,3642,3
057909117,6238,4323,4
057909119,6032,4184,3
057909120,6156,4020,4
057909121,4483,3311,3
057909122,5585,4019,3
057909123,5245,3785,3
057909124,5120,3689,7
057909125,5926,4159,3
057909126,5975,3982,4
057909127,6639,4876,4
057909128,4223,3046,3
057909129,4647,3418,3
057909132,4650,3425,3
057909133,4663,3376,3
057909134,4917,3498,3
057909135,58021,36267,25
057909136,4574,3348,3
057909137,4207,3118,3
057909138,4691,3389,3
057909139,6032,4527,4
057909140,4973,3398,3
057909141,4547,3377,3
057909142,4835,3428,3
057909143,4478,3254,3
057909144,4403,3166,3
057909145,5324,3809,3
057909146,5353,3698,4
057909147,4355,3117,3
057909148,4727,3266,3
057909154,4332,3106,3
057909155,5784,4110,3
057909156,5506,3709,3
057909157,.,.,.
057909180,.,.,.
057909181,.,.,.
057910002,5318,3590,94
057910003,5029,3516,108
057910004,13402,10127,234
057910007,6665,6665,0
057910041,4681,3234,73
057910044,6347,4791,113
057910045,4440,3101,68
057910046,6105,4271,76
057910047,5870,3931,127
057910048,4890,3405,118
057910049,5272,3714,103
057910050,4969,3204,60
057910101,5853,4215,96
057910102,5484,4134,96
057910103,5666,4357,104
057910104,7034,5354,158
057910105,5420,4098,94
057910106,5956,4670,120
057910107,5281,3991,88
057910109,5773,4227,103
057910111,5814,4373,116
057910113,5685,4209,92
057910116,5634,4263,101
057910118,5160,3786,95
057910119,5487,4139,100
057910120,6000,4462,112
057910121,5917,4380,160
057910122,5445,4034,106
057910123,5125,3875,86
057910124,5648,4238,120
057910125,6067,4565,110
057910126,5846,4191,100
057910127,6160,4463,117
057910128,4896,3515,69
057910129,7164,4979,186
057911001,6719,4401,85
057911041,5673,3971,83
057911101,5861,4346,82
057911102,5431,4006,83
057911103,6213,4619,131
057911104,5030,3740,76
057911105,4951,3658,90
057912002,5144,3468,85
057912003,5000,3334,79
057912004,5670,3875,89
057912005,11695,8458,171
057912006,4469,3136,85
057912007,.,.,.
057912020,13144,7899,348
057912041,5397,3774,87
057912042,4903,3330,91
057912043,4979,3418,84
057912044,5077,3702,87
057912045,5707,4108,89
057912046,5023,3641,89
057912048,5119,3630,82
057912101,5591,4151,101
057912102,5768,4252,115
057912103,6708,4885,222
057912104,48829,34651,1574
057912105,5841,4346,101
057912106,5586,4137,103
057912107,5492,3995,97
057912108,6231,4343,129
057912109,5831,4317,117
057912111,5385,3837,103
057912112,5653,4239,113
057912113,5677,4127,114
057912114,5802,4118,105
057912116,5625,4107,108
057912118,5078,3675,110
057912119,5371,3841,99
057912120,5334,3922,100
057912121,5246,3938,103
057912122,5917,4463,118
057912123,5500,4070,105
057912161,3932,2821,95
057912162,3945,2781,97
057912163,4031,2952,107
057913001,5193,3817,183
057913041,3930,3049,126
057913101,4652,3576,81
057913102,4840,4164,71
057913103,5847,4468,113
057913105,3743,2929,86
057913106,4664,3849,67
057913107,4356,3726,62
057913108,.,.,.
057913111,.,.,.
057914001,5862,3731,162
057914002,5706,3696,156
057914003,6433,4066,187
057914004,6072,3755,163
057914005,5333,3365,142
057914007,.,.,.
057914041,5660,3691,153
057914042,6382,4093,126
057914043,6145,3938,183
057914044,5419,3626,145
057914045,5445,3456,150
057914046,6223,3945,142
057914047,5082,3284,137
057914101,5144,3607,112
057914102,5659,3883,164
057914103,5494,3862,148
057914104,5734,4184,153
057914105,5797,4205,125
057914106,5661,3840,192
057914107,6131,3900,81
057914108,5328,3709,111
057914109,7442,5004,201
057914110,4586,3208,98
057914111,4990,3510,119
057914112,5264,3751,106
057914113,5624,3971,125
057914114,5950,4111,127
057914115,7524,5140,115
057914116,5960,4175,222
057914117,6329,4425,152
057914118,5266,3512,91
057914119,6204,4250,137
057914120,4613,3175,89
057914121,4882,3412,94
057914122,7238,4883,153
057914123,4750,3288,100
057914124,5144,3455,104
057914125,5525,3634,96
057914126,5103,3403,96
057914127,4254,3038,101
057914128,6136,4358,121
057914129,4540,3046,101
057914130,5651,3788,163
057914131,5106,3400,102
057914656,20574,12392,536
057916002,5114,3472,91
057916003,6163,4075,125
057916004,5840,3831,104
057916005,5340,3554,99
057916006,15665,9960,277
057916008,.,.,.
057916042,6252,4383,116
057916044,5365,3773,99
057916045,5247,3565,104
057916047,6532,4305,117
057916048,5699,4047,111
057916049,5498,3639,103
057916050,4646,3144,86
057916051,5173,3493,101
057916052,5279,3520,99
057916101,7956,5864,146
057916102,8349,5897,159
057916103,5285,3801,93
057916104,8296,5552,158
057916105,7228,5223,136
057916106,5886,4192,121
057916107,5692,4205,111
057916108,6216,4547,122
057916109,6404,4699,128
057916110,6443,4523,132
057916111,6249,4380,279
057916112,5634,4103,107
057916113,6378,4453,121
057916114,5898,4157,119
057916115,7451,5243,142
057916116,6013,4264,152
057916117,5128,3827,89
057916118,6642,4734,131
057916119,6453,4608,295
057916120,5137,3777,96
057916121,5984,4345,224
057916122,5384,3796,154
057916123,6223,4495,112
057916124,5698,3949,111
057916125,6598,4789,138
057916126,7876,5942,155
057916127,5619,3816,100
057916128,5176,3603,100
057916129,5307,3738,112
057916130,5437,3893,101
057916131,5960,4238,110
057916132,6586,4695,141
057916133,5576,4039,110
057916134,6495,4682,134
057916135,5228,3856,101
057916137,6496,4696,121
057916142,5382,3759,101
057916143,5126,3565,95
057916144,5515,3894,112
057916145,5697,4119,109
057916146,.,.,.
057919101,6870,4621,0
057922001,4502,3404,79
057922007,.,.,.
057922042,4884,3819,118
057922043,4516,3601,85
057922044,5206,4031,133
057922101,4887,3983,92
057922102,5568,4632,164
057922103,4775,4034,101
057922105,4235,3544,83
057922106,5063,4286,139
057922107,4519,3814,110
057922108,4437,3800,115
057922109,4525,3833,100
057922110,5257,4342,111
057922111,4500,3739,88
058902001,7080,5151,0
058905001,5489,4641,18
058906001,6005,4262,50
058906041,5614,4357,63
058906103,4748,4098,53
058906105,4243,3753,49
058909001,6370,5473,0
059901001,6312,4166,178
059901040,6204,4726,112
059901042,5137,3585,102
059901101,5200,3731,110
059901102,5989,3820,142
059901103,6575,4288,146
059901104,6087,4392,146
059901106,5744,4231,98
059902101,6471,4441,0
060902001,7264,3957,0
060902041,4960,3935,0
060902101,6801,4666,299
060914001,12748,7541,0
060914102,7446,4996,0
061802001,3947,2416,0
061802002,4811,3174,0
061901002,5518,3899,94
061901003,6220,4333,102
061901005,16711,10255,117
061901006,5175,5175,0
061901007,.,.,.
061901039,11410,6384,93
061901040,10411,9199,145
061901041,5141,3468,69
061901044,5641,3875,81
061901045,6156,4275,89
061901046,5385,3786,74
061901102,4992,3657,67
061901104,5872,4191,103
061901105,7614,5380,143
061901106,4759,3461,64
061901107,6140,4613,112
061901108,6098,4302,149
061901109,5528,4139,95
061901110,5640,4101,75
061901111,6438,4805,155
061901112,6776,4848,121
061901113,5395,3789,106
061901114,7839,4908,125
061901115,4498,3329,60
061901116,4791,3429,72
061901117,4761,3428,64
061901118,.,.,.
061902001,5950,4218,101
061902002,5863,3664,81
061902004,6778,4100,99
061902005,21556,15709,437
061902007,20224,19826,172
061902008,5570,3818,88
061902009,5587,4099,121
061902010,4863,3393,77
061902042,7572,5770,181
061902044,6721,5040,138
061902045,6275,4622,121
061902046,5811,4307,118
061902047,5612,4124,120
061902048,5229,3964,98
061902049,5611,4253,119
061902050,8219,6287,191
061902052,6057,4681,133
061902053,4965,3652,104
061902054,5283,3977,105
061902055,5987,4153,122
061902056,6200,4612,154
061902058,.,.,.
061902101,6488,4950,159
061902102,8821,6719,216
061902104,6521,5172,181
061902105,6533,4874,176
061902106,5501,4240,149
061902107,5434,4197,140
061902108,5856,4502,142
061902109,6526,5039,170
061902110,5793,4455,130
061902111,7684,4953,185
061902112,8643,4239,128
061902113,4817,3712,102
061902114,5931,4628,137
061902115,6277,4793,157
061902116,6481,5032,166
061902117,6038,4710,140
061902118,5334,4129,127
061902119,6027,4550,144
061902120,5416,4062,123
061902121,5261,4072,136
061902122,4738,3791,94
061902123,4655,3684,110
061902124,5621,4246,116
061902125,5714,4326,127
061902126,4942,3942,90
061902127,4810,3892,112
061902128,5541,4396,119
061902129,4353,3420,98
061902130,4529,3566,105
061902131,5699,4403,147
061902132,5391,4228,126
061902133,5143,3758,105
061902134,6856,4683,132
061902135,4909,3773,106
061902136,4579,3621,97
061902138,5745,4457,141
061902139,5448,4302,142
061902140,.,.,.
061902141,.,.,.
061903001,7876,4690,28
061903041,6365,4206,29
061903101,5003,3383,22
061903102,6594,4365,27
061905001,6223,4343,43
061905002,.,.,.
061905041,5237,3768,41
061905101,4537,3422,42
061905102,5996,4577,46
061906001,6850,4812,0
061906041,.,.,.
061906101,5662,4469,0
061907001,7356,4000,0
061907041,6844,3816,0
061907042,6123,4840,0
061907101,4475,3225,0
061908001,6106,3684,0
061908003,9064,6463,0
061908041,5789,3658,0
061908101,4508,3126,0
061908102,4815,3428,0
061908103,4067,2515,0
061910001,5646,3922,73
061910041,4664,3262,67
061910101,5540,4382,68
061911001,6087,4003,85
061911003,6498,4790,135
061911005,.,.,.
061911042,5194,3506,42
061911043,5008,3631,58
061911044,8834,5671,67
061911101,4696,3423,22
061911102,5635,4360,31
061911106,6509,4664,23
061911107,5675,4208,61
061911108,6614,4994,31
061911109,5952,4388,36
061911110,4811,3609,31
061911111,8462,5943,56
061911112,.,.,.
061911113,.,.,.
061912001,5541,3487,59
061912041,5191,3570,64
061912101,5121,3567,84
061912102,4809,3585,59
061912103,4871,3592,93
061912104,5054,3527,74
061914001,5173,3210,86
061914041,4652,2972,97
061914101,6656,4531,201
061914102,4776,3437,80
061914103,4312,2866,97
061914104,4613,3271,109
061914105,4903,3652,117
061914106,.,.,.
061914107,.,.,.
062901001,5593,3660,8
062901002,5750,5347,1
062901041,4551,3703,22
062901101,4532,3740,6
062901104,4547,3780,8
062901199,33556,22638,10711
062902001,15223,10563,32
062903001,5605,3825,56
062903002,.,.,.
062903041,5196,3958,62
062903102,5106,4218,47
062903103,4416,3628,44
062904001,5689,4021,0
062904041,4842,3793,0
062904102,4602,3967,0
062905101,10016,6200,0
062906101,5847,3934,0
063903001,7673,5945,0
063906001,10823,6377,17
064903001,7682,4811,90
064903041,6939,4408,143
064903101,11282,7009,268
064903102,5626,4025,138
064903103,5856,3774,161
064903104,9315,6140,241
065901001,9484,6391,0
065901041,5906,4111,0
065901101,5855,4729,88
065902001,10496,6603,75
066005101,14345,7921,535
066901001,8277,5077,238
066901041,5995,4596,76
066902001,7945,4352,8
066902041,7669,5414,388
066902101,4173,3163,3
066902102,4920,4161,8
066903002,7714,5221,1
066903004,14036,13853,2
066903042,7275,5524,14
066903102,4599,3826,10
067902001,9072,5889,0
067902004,5809,4824,0
067902041,6407,4537,0
067902101,6019,5036,0
067903001,7281,4628,0
067903041,5778,4205,0
067903101,4629,3619,0
067904001,7843,5443,0
067904101,4993,3988,0
067907001,10454,7497,0
067907041,1594,1593,0
067907101,5129,4617,0
067908001,7009,5046,0
067908101,5874,4289,0
068801001,3236,1763,0
068901002,5570,3620,73
068901003,5592,3540,77
068901004,41984,24496,417
068901005,11234,9789,228
068901006,4701,2847,57
068901007,8089,7108,89
068901008,7557,4907,107
068901042,4951,3186,69
068901043,4569,3039,57
068901044,5068,3358,84
068901045,6027,3772,105
068901046,4803,3267,66
068901047,4687,3206,67
068901101,5327,3712,93
068901102,5983,4270,148
068901103,5900,4435,122
068901104,4869,3664,87
068901105,4841,3620,118
068901106,5353,4107,146
068901107,4857,3642,92
068901110,5186,3981,96
068901111,5421,3996,111
068901112,5461,3987,77
068901113,5955,4387,124
068901114,5815,4308,70
068901115,6581,4984,242
068901116,6165,4743,93
068901117,4264,3288,65
068901118,4468,3224,110
068901119,5984,4504,95
068901121,4666,3596,75
068901122,5189,3801,70
068901123,5373,4029,86
068901124,4886,3668,82
068901125,4736,3427,74
068901126,4360,3265,77
068901127,5173,3818,65
068901128,4603,3441,108
068901129,4843,3617,109
068901130,4315,3226,71
069901001,9168,5860,0
069901002,30476,27914,0
069901101,6337,5144,0
069902001,6805,4130,0
069902101,6981,4726,0
070801001,7062,5081,0
070901001,9540,6080,87
070903002,6827,4380,101
070903042,6309,4068,82
070903043,6014,3833,72
070903101,5856,4282,59
070903102,6940,4716,56
070903103,6631,4900,55
070903104,8041,5630,82
070903105,5492,3749,48
070903106,4859,3506,59
070905002,5896,4246,0
070905041,5370,3764,0
070905103,4755,3676,0
070905104,5115,4033,0
070905105,5604,4154,0
070907001,8415,5703,0
070907101,6441,4994,0
070908001,4700,3173,70
070908042,3842,2767,61
070908044,.,.,.
070908103,6139,4846,113
070908104,6025,4814,109
070908105,4875,3845,103
070908106,4442,3586,83
070908107,.,.,.
070909001,6190,5094,109
070910001,7526,4925,55
070910041,6700,4560,60
070910042,5462,3540,44
070910101,5705,4052,51
070911001,5834,3690,75
070911041,4729,3198,92
070911101,7735,5853,219
070911102,6537,4582,178
070911103,6043,3961,106
070911104,5337,3567,134
070911105,5101,3570,113
070912001,5343,3431,98
070912002,6558,4015,133
070912041,5737,3912,75
070912042,5015,3373,61
070912104,5314,3828,61
070912106,5883,4029,83
070912107,5054,3622,58
070912108,5555,4033,82
070912109,4860,3532,54
070915001,6527,4578,128
070915041,4655,3697,99
070915042,4803,3614,116
070915101,4916,3567,114
071801001,4591,2377,0
071803001,5305,2372,169
071804001,6097,5205,0
071804002,2620,1515,0
071805001,4654,3660,0
071805041,3882,2184,0
071901001,8176,5092,145
071901002,5968,3891,113
071901004,5522,3582,93
071901041,6556,3887,145
071901042,4803,3287,101
071901044,.,.,.
071901101,5442,4090,66
071901102,4976,3753,68
071901103,4820,3601,83
071901104,5284,3919,91
071901105,5495,4150,86
071901106,.,.,.
071902001,6783,5124,50
071902002,7289,5083,53
071902003,7679,5560,57
071902004,6871,4941,56
071902005,5065,3633,42
071902006,7483,5277,52
071902008,7406,5531,62
071902009,8054,5776,59
071902010,4495,3252,43
071902011,4427,3247,32
071902012,5574,3952,50
071902020,10276,7254,92
071902022,8460,4941,42
071902025,11388,8363,95
071902027,22512,13124,112
071902032,.,.,.
071902041,4887,3492,49
071902042,6289,4337,65
071902043,4692,3188,49
071902044,5370,3508,47
071902045,5653,3712,54
071902046,4831,3430,41
071902047,5432,3737,50
071902048,5794,3800,60
071902049,5621,3898,49
071902051,4601,3219,44
071902052,5441,3708,51
071902053,3882,2731,42
071902054,5550,3852,55
071902055,5702,3868,72
071902101,10115,7743,73
071902102,6338,4664,44
071902103,6385,4588,51
071902104,6331,4640,55
071902105,5703,4359,52
071902106,7509,5217,79
071902107,8165,5749,63
071902108,6642,4769,64
071902109,5486,4118,50
071902110,6366,4522,45
071902111,6141,4622,42
071902112,5735,4170,47
071902113,7004,5145,81
071902114,6935,4826,51
071902115,6375,4476,59
071902116,5979,4503,59
071902118,6045,4234,40
071902119,8044,5551,91
071902121,6296,4864,35
071902122,8113,5567,91
071902123,5576,4183,40
071902125,6059,4537,54
071902128,6401,4598,77
071902129,6253,4336,60
071902130,6358,4688,65
071902131,6305,4185,61
071902133,5425,4021,45
071902134,5864,4307,50
071902135,5413,3897,46
071902136,5974,4369,54
071902137,7257,4953,50
071902138,5908,4421,40
071902140,7373,4914,52
071902141,5848,4380,53
071902142,5282,4049,53
071902143,5777,3939,41
071902144,6975,4831,47
071902145,6140,4240,48
071902146,6721,4674,93
071902147,5489,3942,62
071902148,7385,5277,72
071902149,5963,4267,56
071902150,5631,4277,47
071902151,7934,5511,83
071902153,6207,4542,74
071902155,5732,4313,56
071902156,5475,3933,53
071902158,7659,5250,82
071902159,4508,3300,46
071902160,5385,4112,57
071902161,4934,3522,62
071902162,5812,4211,63
071902163,5125,3825,62
071902165,5010,3588,50
071902166,4319,3142,48
071902167,7097,5014,79
071902168,4362,3162,39
071903001,6210,4588,102
071903041,5293,4128,117
071903101,5949,4885,84
071903103,5725,4309,124
071903104,6319,5249,115
071904001,8126,4948,79
071904002,27411,18642,6
071904041,5635,3523,57
071904101,5526,3630,78
071904102,6095,3779,116
071904103,6680,4039,108
071904104,6473,4167,97
071905001,5509,3797,55
071905002,5487,3645,90
071905003,6920,4493,95
071905004,5671,3819,76
071905005,7540,5146,91
071905007,5750,4064,63
071905008,5605,3781,69
071905010,7447,4113,55
071905014,17944,10159,172
071905015,.,.,.
071905016,.,.,.
071905033,7011,4163,82
071905040,30044,18986,397
071905042,5194,3762,70
071905043,5129,3565,75
071905044,5829,4303,84
071905045,5704,3414,61
071905046,7338,4455,86
071905047,5254,3724,64
071905048,5797,4055,78
071905049,6684,4532,100
071905050,5908,4073,77
071905051,5750,4226,83
071905052,6094,4008,59
071905101,7379,4196,84
071905102,9048,6498,152
071905103,5188,3935,75
071905104,5470,4203,70
071905105,4595,3537,62
071905106,4957,3633,60
071905107,5080,3852,74
071905108,5633,4374,90
071905109,4987,3770,70
071905110,5533,4105,75
071905111,5929,4512,89
071905112,7195,5017,135
071905113,5692,4491,93
071905114,6780,4777,98
071905116,5526,3843,64
071905117,5296,4134,91
071905118,6557,4040,81
071905119,5028,3818,70
071905120,5326,4171,75
071905121,5859,4282,90
071905122,5033,3856,81
071905123,6487,4782,105
071905124,4983,3860,84
071905127,5178,3854,79
071905128,5305,4091,81
071905129,4698,3709,68
071905130,4892,3684,76
071905131,4480,3449,71
071905132,4891,3748,62
071905133,5594,4095,83
071905134,4491,3191,59
071905135,5198,3884,76
071905136,5601,4265,89
071905138,5423,3964,95
071905139,5820,4112,71
071905140,5318,3895,79
071905141,5879,4429,90
071905142,5043,3745,69
071906001,8849,5301,274
071906041,5944,4331,216
071906101,5521,4201,161
071907001,6244,4355,158
071907041,5698,4069,138
071907101,5894,4405,149
071907102,6094,4552,113
071907103,5219,3837,131
071907104,5327,4092,109
071908001,6171,4343,75
071908041,5680,3843,100
071908044,4000,3307,86
071908101,4476,3773,80
071909001,5849,4004,152
071909002,5255,3521,109
071909003,18580,12867,378
071909004,5013,3366,115
071909005,6163,3858,81
071909041,6125,4127,108
071909042,5229,3497,73
071909043,4997,3524,75
071909044,5358,3622,86
071909045,5683,3730,88
071909046,5524,3514,83
071909047,5199,3277,76
071909101,5847,3935,77
071909102,4494,3013,59
071909103,4675,3334,74
071909104,5551,3859,94
071909105,4474,3182,77
071909106,5512,3866,105
071909107,5209,3559,83
071909109,6397,4485,114
071909110,4971,3044,90
071909111,5585,3843,90
071909112,4871,3435,78
071909113,4012,3041,71
071909114,4335,2965,67
071909115,4181,3225,79
071909116,4488,3144,75
071909117,6259,3874,91
071909118,.,.,.
071909119,4319,3119,80
071909120,4830,3239,86
071909121,4413,3160,67
071909122,4624,3192,76
071909123,4351,2982,70
071909124,.,.,.
071909125,.,.,.
072801001,7074,4790,0
072901101,9116,6786,0
072902001,4481,3657,4
072902041,5944,4975,5
072902101,3663,3247,3
072902102,3778,3060,4
072903001,5226,3732,43
072903041,4878,3590,61
072903101,4455,3299,85
072903102,4766,3830,54
072903103,4864,3713,73
072903104,4693,3602,63
072904101,5997,4722,0
072908001,5671,5028,0
072909001,7138,5193,0
072910101,4907,4817,0
073901001,6892,4536,0
073903001,5272,3497,174
073903003,.,.,.
073903045,4528,3304,11
073903102,4777,3731,12
073904101,5263,3455,54
073905001,5881,3896,20
073905004,.,.,.
073905041,5415,3455,21
073905101,7290,4980,30
073905102,5312,3746,17
073905103,5051,3687,18
074903001,6115,3821,4
074903041,5724,3592,5
074903102,5034,3591,4
074903103,7351,5151,401
074903104,4793,3679,4
074904001,6332,4037,0
074905001,7156,5150,0
074905101,4747,4040,0
074907001,6856,5444,0
074907041,5389,4035,0
074907101,5159,4057,0
074909001,6099,3901,0
074909041,4180,3373,0
074909101,4751,3512,0
074909102,5542,4183,0
074911001,7259,4212,0
074911101,5343,3890,0
074912001,5739,4570,0
074912041,5199,4017,0
074912101,3900,3265,0
074917001,5164,4241,0
074917101,7474,7008,0
075901001,5624,4029,0
075901102,4770,4023,1
075902001,5260,4157,7
075902041,4983,3899,11
075902101,4815,4042,39
075902102,4428,3721,1
075903001,5535,4871,5
075903102,5380,4498,74
075906001,4710,4153,0
075906101,5892,4977,0
075908001,7818,5090,0
075908101,6302,5026,0
076903001,10052,7113,0
076903101,5103,4284,0
076904001,8949,6057,0
076904041,5239,4142,0
076904101,7967,6843,0
077901001,10769,7482,7
077901003,2998,2594,7
077901004,1695,1668,3
077901041,9163,6646,6
077901101,5878,4195,5
077901102,6408,4633,5
077902001,6274,4400,0
077902041,5523,4078,0
077902101,5965,4993,0
078901001,8210,5812,0
078901101,5656,4229,0
079901001,5573,3568,63
079901002,5132,3343,56
079901003,4912,3147,43
079901004,24587,15735,144
079901005,15430,9368,522
079901008,11775,11369,125
079901041,5058,3575,39
079901042,5495,3601,37
079901043,4746,3224,34
079901101,6066,4037,32
079901102,5053,3541,32
079901103,5644,3670,53
079901105,6067,4193,43
079901106,5837,3904,61
079901107,5572,3737,48
079901108,4804,3466,25
079901109,5044,3602,35
079901110,5361,3677,35
079901111,4304,3074,38
079901112,5360,3935,46
079901114,5379,3874,37
079901115,4194,3171,35
079901116,5375,3599,32
079901117,6051,4083,38
079901118,6156,4177,52
079901119,3890,2872,36
079901120,4696,3369,33
079901121,.,.,.
079901133,5474,5284,61
079906001,6912,4254,62
079906008,.,.,.
079906041,5540,3499,56
079906042,6114,3835,65
079906102,5181,3616,62
079906103,5987,4109,73
079907001,5493,3504,63
079907002,6641,4080,71
079907004,5311,3374,55
079907005,5166,3403,62
079907006,5396,3409,60
079907007,4777,3120,51
079907008,5186,3324,69
079907010,7810,7383,91
079907011,4857,3164,62
079907012,5228,3417,61
079907041,4958,3494,57
079907042,5594,3700,65
079907043,4873,3309,57
079907044,5091,3178,61
079907045,5245,3452,56
079907046,5699,3990,53
079907047,4785,3285,53
079907048,4438,3022,50
079907049,4364,2911,47
079907050,5413,3424,63
079907051,5294,3320,52
079907101,6018,4475,98
079907102,5453,3973,65
079907108,6935,4971,69
079907109,6032,4411,70
079907110,6951,4508,74
079907111,5962,4317,101
079907112,5654,4232,72
079907113,6029,4186,63
079907114,6136,4571,91
079907115,5914,4254,71
079907116,6117,4405,162
079907117,6649,4473,95
079907118,5172,3819,84
079907119,5792,4156,65
079907120,6094,4201,79
079907121,4905,3621,63
079907122,5331,3729,57
079907123,5705,4083,78
079907124,5252,3727,76
079907125,4725,3457,50
079907126,5379,3817,64
079907127,5426,3979,89
079907128,5834,4206,98
079907129,5689,4160,110
079907130,4536,3363,51
079907131,5906,4270,72
079907132,5095,3704,65
079907133,4857,3649,70
079907134,5187,3828,84
079907135,4912,3636,61
079907136,4759,3533,60
079907137,5784,4167,69
079907138,4949,3605,64
079907139,5444,3895,81
079907140,5100,3786,62
079907141,4730,3415,61
079907142,5426,3743,59
079908101,7683,5905,15
079910001,6050,4390,70
079910041,4374,3400,66
079910101,4697,3870,83
079910102,4301,3495,85
079910103,4694,3612,89
080901001,5508,3983,17
080901041,4676,3669,26
080901102,4399,3683,14
080901103,3598,3058,18
081902002,7794,4775,63
081902041,4959,3673,46
081902101,4808,3548,44
081904001,6540,4117,51
081904041,5771,4399,64
081904102,4281,3309,44
081904103,5613,4403,59
081905002,7361,5483,0
081905041,5118,4042,0
081905102,5349,4572,0
081906101,6679,3962,184
082902001,10637,7320,10
082902003,.,.,.
082902041,7049,5127,1
082902101,6263,5256,0
082903001,5695,4083,43
082903003,2006,2006,0
082903041,4404,3315,40
082903103,4429,3611,42
082903104,3975,3349,34
083901001,12735,7672,0
083901002,750,750,0
083901041,10748,6822,0
083901101,8671,6812,0
083902001,11908,10233,21
083903001,10280,5680,89
083903002,13445,9377,81
083903041,7833,4935,118
083903101,9295,5574,195
083903102,7656,5343,161
083903103,7458,5050,134
084801101,5981,4660,17
084802001,3586,3154,0
084901001,5627,3685,146
084901010,764,750,0
084901011,19800,18720,536
084901012,6646,6389,193
084901041,4880,3316,66
084901042,5728,4012,83
084901043,4713,3385,75
084901101,4787,3715,63
084901105,4972,3856,73
084901106,5375,4182,85
084901107,4968,3810,82
084902001,5440,3367,49
084902003,.,.,.
084902005,14302,8699,72
084902041,9163,4945,100
084902042,6624,4132,65
084902044,5227,3447,50
084902101,6872,4788,57
084902102,10338,6558,83
084902103,5745,4097,44
084902104,6255,4398,59
084902105,5786,4068,46
084902106,5358,3909,50
084902107,4817,3345,44
084902108,6137,4151,53
084902109,5726,3809,60
084902112,19774,18606,378
084902113,60037,47937,682
084903001,4493,3296,43
084903041,4618,3139,59
084903101,6975,5415,60
084904001,6422,3831,154
084904006,.,.,.
084904041,5344,3226,109
084904101,5004,3308,69
084904102,5528,3785,69
084904105,5445,3808,59
084904107,5814,3945,153
084904108,4329,3204,75
084906001,6660,4368,70
084906006,13411,7591,165
084906010,.,.,.
084906041,5347,3504,72
084906101,5187,3884,67
084906102,6750,4899,70
084906103,6814,4354,83
084906104,5279,3883,75
084906105,5773,4252,69
084908001,6764,4651,23
084908003,12103,12103,0
084908042,4814,3272,0
084908103,4209,3509,7
084909001,4638,3211,43
084909002,.,.,.
084909041,4875,3590,38
084909101,3597,2778,32
084909102,4892,3939,59
084909103,4091,3198,57
084909104,4152,3329,26
084910001,4390,3291,60
084910002,4286,3247,57
084910003,4206,3108,62
084910004,8861,7127,102
084910005,.,.,.
084910006,.,.,.
084910042,4641,3703,66
084910043,4589,3665,55
084910044,4330,3396,60
084910045,4402,3481,64
084910046,5533,4262,74
084910047,4321,3470,63
084910048,4628,3483,57
084910049,.,.,.
084910101,5246,4137,85
084910102,4616,3659,83
084910103,5770,4693,101
084910104,5343,4385,85
084910105,4318,3546,81
084910106,5792,4620,75
084910107,7189,5504,84
084910108,4406,3611,69
084910110,4659,3905,77
084910111,4723,3867,78
084910112,4305,3531,42
084910115,4093,3433,51
084910116,4677,3761,81
084910117,4549,3721,59
084910118,4349,3572,73
084910119,4339,3552,68
084910120,4643,3839,66
084910121,4248,3553,72
084910122,6039,4841,102
084910123,4585,3851,86
084910124,4312,3485,65
084910125,5083,4144,74
084910127,.,.,.
084911001,4995,3791,114
084911041,4159,3278,91
084911101,4478,3808,110
084911102,4529,3891,110
084911103,3914,3196,78
084911104,4189,3400,107
085902001,8338,5542,93
085902002,5040,4120,533
085902041,9109,6823,38
085902101,6196,4921,25
085903001,8430,5434,19
086024101,6239,6238,0
086901001,6202,3889,75
086901002,8735,8583,77
086901041,5209,3496,71
086901102,4457,3355,66
086901103,6611,4739,79
086901104,6023,4306,86
086902001,6330,4726,0
086902041,4822,3625,0
086902101,4315,3504,0
087901001,7712,5558,0
087901101,5773,5099,0
088902001,6458,4454,60
088902003,16003,16003,0
088902041,6647,4992,65
088902102,5352,4168,72
089901001,6080,3966,27
089901002,17353,11932,31
089901042,7164,4906,35
089901101,5090,3638,25
089901102,5573,3967,26
089901103,5473,3480,31
089903001,6048,4682,175
089903002,.,.,.
089903003,.,.,.
089903041,5700,4624,220
089903101,4599,3767,192
089905001,6924,5811,0
089905102,4424,3749,0
090902001,6556,3917,0
090903001,5341,4267,7
090904001,6074,3983,59
090904002,5619,4380,29
090904042,4692,3358,90
090904101,4119,3090,84
090904105,5226,3978,63
090904107,4846,3776,44
090904108,5198,3916,71
090905101,11427,4701,0
091901001,9162,5414,261
091901041,6112,4392,57
091901101,5932,4542,99
091902001,6848,4702,0
091902101,4995,4007,0
091902102,.,.,.
091903001,5703,3868,83
091903002,11531,10039,719
091903041,4772,3550,96
091903102,6271,4932,122
091903103,6705,5048,176
091903104,5743,4167,113
091903107,6472,4837,129
091903112,4841,3404,109
091903113,4818,3768,106
091903114,4618,3511,111
091905001,6272,4362,59
091905041,5239,3964,63
091905101,4176,3448,46
091906002,5965,3678,95
091906004,6380,5165,81
091906035,6313,5152,0
091906037,10001,6037,83
