,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
049905001,96,101,88,57,3,342,320,51,63,78,15,15.8,14.2,14.8,38768,32.1,049,N,95.7,049905001,049905
050902001,254,192,192,164,40,802,657,71,122,189,20.8,21.5,23.4,13.5,36738,52.8,050,N,95.2,050902001,050902
050910001,762,520,415,399,592,2096,1164,135,261,454,22.8,19.8,21.1,11.6,40277,146.1,050,N,95.5,050910001,050910
050910005,2,6,25,15,12,48,28,0,4,9,4,.,1,13.3,43981,5.4,050,N,90.8,050910005,050910
052901001,77,81,83,71,6,312,124,12,61,106,14.2,15.4,9.9,13.8,43038,36.3,052,N,94.2,052901001,052901
053001001,75,78,65,66,0,284,116,24,30,124,14.7,14.4,14.6,14.8,39002,28.7,053,N,97.1,053001001,053001
054901001,35,32,44,30,7,141,62,28,30,76,12.1,11.3,8.7,11,35858,16,054,N,95.7,054901001,054901
054901300,2,0,4,3,0,9,1,0,0,7,.,.,.,.,.,.,054,N,81.2,054901300,054901
054903001,50,43,29,45,5,167,44,31,39,123,11.6,8.4,11.7,7.9,30816,18,054,N,94.9,054903001,054903
054903002,2,1,1,3,0,7,2,0,0,5,.,.,.,.,.,.,054,N,75.6,054903002,054903
055901001,52,41,48,45,1,186,33,15,36,148,10.6,9.7,9.9,12,37137,21.9,055,N,94.5,055901001,055901
056901001,110,115,86,90,9,401,283,0,49,137,13.7,11.5,14.5,9.7,33642,38.4,056,N,95.9,056901001,056901
057804001,115,103,114,23,220,355,11,0,36,287,22.6,18.9,30.3,4.1,31618,15,057,Y,78.6,057804001,057804
057804002,168,151,165,61,242,545,21,0,62,414,20.7,24,25.8,5.1,32591,26,057,Y,79.2,057804002,057804
057825007,23,19,26,22,1,90,74,0,11,3,.,.,.,2,26750,4,057,Y,78.7,057825007,057825
057828001,380,28,19,14,64,441,203,0,52,153,6.9,17.7,10.8,0.6,28661,13,057,Y,80.2,057828001,057828
057828002,155,53,40,42,22,290,207,0,70,39,12.9,12.8,10.9,0.7,33439,12.2,057,Y,85,057828002,057828
057828003,244,32,11,25,114,312,132,0,35,104,13.6,18.4,12.4,0.7,34880,14,057,Y,80,057828003,057828
057828004,118,12,3,5,2,138,97,0,24,25,10.5,13.1,5.2,0,32261,9.7,057,Y,.,057828004,057828
057834001,95,58,54,31,131,238,56,3,23,88,14.2,14.8,15.1,0,32644,9.5,057,Y,.,057834001,057834
057903001,780,624,460,365,210,2229,678,248,183,994,22.6,22.3,20,10.6,42540,153.7,057,N,93.4,057903001,057903
057903002,750,573,497,416,280,2236,1079,309,257,583,22.9,23.2,21.9,13.5,45409,155.2,057,N,95.1,057903002,057903
057903003,32,61,90,76,21,259,103,6,28,115,8.7,10.1,7.5,15.8,46417,23.4,057,N,81.4,057903003,057903
057903006,659,545,513,482,178,2199,1200,354,212,430,24.4,22.6,21.9,10.9,42054,147.6,057,N,95.5,057903006,057903
057904001,787,558,491,402,1121,2238,763,183,161,358,24.8,23.3,23.7,10.7,41799,147.8,057,N,95.7,057904001,057904
057905001,1016,678,530,418,797,2642,534,243,360,1516,21.5,26.1,26.3,13.8,45421,159.4,057,N,92.3,057905001,057905
057905002,525,308,263,203,63,1299,18,183,92,954,20.5,25.3,28.4,13.4,46501,84.7,057,N,92.8,057905002,057905
057905003,343,239,201,179,908,962,5,85,166,630,20.2,19,25.3,13.3,45444,62.2,057,N,88.4,057905003,057905
057905005,1024,652,538,364,235,2578,46,354,180,1556,26.1,24,26.5,9.6,42629,143.6,057,N,89.9,057905005,057905
057905006,731,457,353,259,552,1800,378,194,182,840,22.3,22.3,24.9,14.1,45720,116.3,057,N,90.9,057905006,057905
057905007,773,430,329,234,166,1766,42,179,141,1254,22.2,21.5,23.8,12.2,45267,111.6,057,N,93.3,057905007,057905
057905008,669,434,308,268,1134,1679,15,143,183,1010,23.5,24.1,25.8,15.3,46986,101.4,057,N,92.5,057905008,057905
057905009,409,316,255,205,1143,1185,0,191,125,878,18.1,21.7,21.4,15.5,47151,86.1,057,N,92.9,057905009,057905
057905012,369,165,142,123,357,799,11,56,103,560,17.9,17.8,21.8,14.5,46424,67.2,057,N,85.8,057905012,057905
057905013,320,193,170,108,679,791,1,114,102,482,17.8,17.8,22.8,15.5,47946,55.5,057,N,89.4,057905013,057905
057905014,996,452,394,297,948,2139,86,125,334,1289,23,22.2,25.9,14.5,47152,130.9,057,N,90,057905014,057905
057905015,505,304,237,175,246,1221,593,133,184,475,25,26.9,30.5,17,49472,72.2,057,N,93.2,057905015,057905
057905016,570,326,256,201,981,1353,8,139,167,854,19.6,21.3,21.5,15.7,47588,85.1,057,N,92.2,057905016,057905
057905017,729,422,304,240,852,1695,70,104,245,1018,21.2,19.3,23.6,15.6,47724,108.9,057,N,87.9,057905017,057905
057905018,894,496,382,308,64,2080,65,154,185,1353,23.8,21.1,27.9,12.8,45475,122.4,057,N,88.7,057905018,057905
057905021,797,522,429,365,391,2113,479,280,208,953,25.2,25.1,25,12.6,45273,126.8,057,N,94.9,057905021,057905
057905022,530,298,314,240,152,1382,284,188,151,719,24.6,22,22.5,13.1,45072,89.4,057,N,91.5,057905022,057905
057905023,674,434,403,350,1689,1861,14,150,211,859,22.4,20.4,22,13.4,45449,115.8,057,N,90.1,057905023,057905
057905024,781,465,325,327,245,1898,50,131,149,1249,23.1,22.3,22.2,12.8,45845,123.1,057,N,89.2,057905024,057905
057905025,1446,1129,932,867,1648,4374,93,768,202,2737,22.5,22.9,25,13.8,46600,276.9,057,N,94.8,057905025,057905
057905026,82,115,112,89,128,398,119,257,1,124,6.5,17.1,16.8,15.5,46651,30.6,057,N,98,057905026,057905
057905029,54,25,8,2,50,89,1,0,6,72,7.6,8.8,8.5,13,45110,9.8,057,N,83.1,057905029,057905
057905032,282,172,143,83,604,680,7,40,85,367,14.7,14.7,17.8,12.4,44647,63.6,057,N,85.2,057905032,057905
057905033,100,130,118,100,169,448,15,146,4,223,4.3,4.6,4.6,16.8,49672,38.4,057,N,96.7,057905033,057905
057905034,185,186,191,146,209,708,290,223,14,106,18.3,16.9,18.7,16.4,46847,70.1,057,N,96.3,057905034,057905
057905036,131,127,131,110,223,499,35,261,3,242,5.7,5.1,6.4,17,51360,40.9,057,N,97.3,057905036,057905
057905037,48,68,52,41,78,209,20,85,2,120,2.7,2.5,2.8,16.9,49475,22.6,057,N,97.1,057905037,057905
057905038,105,105,100,66,164,376,28,165,6,191,5.1,4.2,4.3,16.6,48565,30,057,N,97.1,057905038,057905
057905039,43,41,39,39,48,162,51,162,1,54,10.6,13.9,12.2,16.9,50698,17.7,057,N,97.9,057905039,057905
057905090,30,25,35,24,27,114,8,0,1,32,8.3,8.6,13,15.4,47071,11.5,057,N,95.6,057905090,057905
057906001,83,626,515,428,1100,1652,386,95,174,333,20.6,21.6,21.8,11.3,40766,123.2,057,N,96.9,057906001,057906
057907001,165,822,820,654,1114,2461,772,294,250,660,21.8,21.8,22.2,14.5,46771,162.1,057,N,93.6,057907001,057907
057909002,748,594,594,545,360,2481,1110,699,261,805,22.7,23.1,23.5,12.4,43137,169.2,057,N,94.9,057909002,057909
057909003,677,584,492,474,449,2227,990,118,308,746,23.6,26.1,25.4,12.4,43176,149.2,057,N,94.1,057909003,057909
057909004,785,612,497,605,421,2499,906,106,286,837,23,22.1,22,10.7,41878,177.7,057,N,94.9,057909004,057909
057909005,617,511,491,412,577,2031,763,38,262,714,25.2,24.2,25.8,10.6,42475,139.9,057,N,94.2,057909005,057909
057909006,18,26,29,45,9,118,50,0,18,10,9.5,12,12,14,39300,14.2,057,N,78.7,057909006,057909
057909008,541,512,611,585,330,2249,1308,115,197,404,25.7,26.3,26.7,12.1,43241,140.3,057,N,94.2,057909008,057909
057909009,738,678,617,580,444,2613,1651,168,306,415,25.6,25.1,25.7,9.6,41410,152.7,057,N,96.1,057909009,057909
057910002,963,769,569,506,332,2807,760,151,451,1729,23.8,22.8,25.2,12.8,44108,174.5,057,N,92.1,057910002,057910
057910003,905,676,633,502,537,2716,1085,268,379,823,25.1,24.8,25.7,12.2,44042,165.9,057,N,95.4,057910003,057910
057910046,10,17,9,25,7,61,22,0,1,26,.,.,.,9.8,41689,7.2,057,N,88,057910046,057910
057911001,464,493,473,418,5,1848,1782,332,175,0,23.6,22.6,21.9,12.9,47116,121.3,057,N,95.8,057911001,057911
057912002,844,601,578,498,288,2521,734,168,230,1266,19.6,20.4,22.4,11.6,42656,158.1,057,N,94.1,057912002,057912
057912003,826,624,544,471,529,2465,850,209,203,919,20.9,21.7,21.7,13.9,44170,144.7,057,N,94.6,057912003,057912
057912004,886,633,564,443,224,2526,964,220,215,992,20.4,20.4,22.3,11.8,42333,156.8,057,N,93.7,057912004,057912
057913001,364,346,277,257,932,1244,165,80,151,455,22.1,21.7,21.4,8.2,39320,97.5,057,N,95.1,057913001,057913
057914001,867,619,492,583,528,2561,1410,183,366,612,25.2,23.3,25.5,10.3,41710,157.5,057,N,95.2,057914001,057914
057914002,767,644,540,498,383,2449,1406,268,325,452,24.6,25.7,26.7,11.7,42884,149.9,057,N,94.5,057914002,057914
057914003,534,398,333,288,427,1553,632,66,239,588,22.5,23.9,26.4,9.5,41905,97.4,057,N,95.7,057914003,057914
057914004,478,399,402,383,251,1662,1058,232,261,167,25.1,22.9,25.1,13.2,44056,107.6,057,N,96.6,057914004,057914
057914005,522,489,375,224,327,1610,971,210,241,158,25.9,26,26,9.4,41442,95.2,057,N,96.2,057914005,057914
057914656,12,38,56,71,25,177,107,1,31,25,1,.,.,15,45100,23.6,057,N,84.1,057914656,057914
057916002,1,743,619,575,637,1938,984,191,158,478,24.5,25.3,26,15.4,43813,111.8,057,N,94.7,057916002,057916
057916003,14,549,442,417,264,1422,713,135,127,428,20.7,22.6,23.3,12.6,42381,103,057,N,93.1,057916003,057916
057916004,17,533,471,448,53,1469,1064,200,107,170,25.4,25.1,22.7,14.6,43974,93.9,057,N,95.8,057916004,057916
057916005,13,811,722,695,328,2241,1249,171,225,449,26.7,26.2,26.7,15.8,44424,130.7,057,N,95.4,057916005,057916
057920002,245,148,147,144,542,684,23,60,83,337,19.3,18.9,18.4,9.4,40104,54.8,057,N,90.9,057920002,057920
057922001,749,730,651,585,101,2715,2021,608,152,71,22,23.8,20.5,12.9,43032,171.5,057,N,96.2,057922001,057922
058906001,165,162,166,166,20,659,197,17,104,297,16.3,16.6,20,13.4,36350,48.5,058,N,94.9,058906001,058906
059901001,333,286,253,270,18,1142,308,61,156,579,20.3,19.4,22,14.2,37564,82.7,059,N,93.8,059901001,059901
060902001,79,83,58,53,41,273,222,13,43,119,14.3,14.6,16.8,11.4,37700,23.7,060,N,95,060902001,060902
061901002,681,514,414,342,260,1951,1220,179,264,522,22.7,23.1,22.3,11.3,42963,132.4,061,N,93.3,061901002,061901
061901003,601,486,438,381,210,1906,1270,195,244,400,21.5,21.7,20.2,9.5,41748,142.7,061,N,94.7,061901003,061901
061901039,1,2,22,46,12,71,41,1,1,24,6.1,8,2.3,9.6,39686,6.8,061,N,88.1,061901039,061901
061902001,168,787,708,649,312,2312,1346,86,284,456,21.5,22,22.7,14.4,45033,156,061,N,95.1,061902001,061902
061902002,635,639,591,605,72,2470,2214,88,225,43,22.2,21.7,21.3,12,42927,160.4,061,N,95.9,061902002,061902
061902004,587,492,450,436,159,1965,1402,98,226,218,25.3,21,21,12.1,42487,144.9,061,N,95.7,061902004,061902
061902008,510,423,393,320,169,1646,1085,89,171,126,23.9,24.3,19.2,10.2,41385,116.6,061,N,96.6,061902008,061902
061902010,686,647,645,548,88,2526,2232,184,174,20,26.1,25.9,22.6,9.6,40874,157.4,061,N,96.5,061902010,061902
061903001,136,115,77,79,18,407,326,49,57,81,16.1,15.3,13.4,12.3,37785,41.2,061,N,96.2,061903001,061903
061905001,118,86,80,63,4,347,305,17,73,59,13,14.9,15.6,13.9,38459,30.8,061,N,95.2,061905001,061905
061907001,93,75,69,61,1,298,268,31,45,43,16.9,17.5,18.3,6.2,34705,25,061,N,95.6,061907001,061907
061908001,211,147,139,147,20,644,547,63,100,113,19.2,19.8,25.4,9.9,36646,51.2,061,N,95.7,061908001,061908
061910001,114,84,82,63,2,343,324,63,36,9,14.3,17.9,15.8,11.6,43862,26.2,061,N,94.7,061910001,061910
061911001,482,452,361,318,13,1613,1424,156,157,142,21.4,21,19.4,12.3,43885,108.2,061,N,95.7,061911001,061911
061912001,289,231,198,179,51,897,741,115,91,109,17.7,18.1,18,10.7,38438,76,061,N,95,061912001,061912
061914001,221,168,120,99,39,608,398,56,91,178,21.1,20.9,19.9,6.1,37283,38.8,061,N,94.7,061914001,061914
062901001,218,148,163,189,79,718,426,41,79,212,18.6,17.7,19,14.8,40756,47.2,062,N,96.2,062901001,062901
062903001,160,115,119,131,45,525,340,53,67,128,18.3,17.5,14.9,18.6,38923,42.9,062,N,96.4,062903001,062903
062904001,69,61,55,42,8,227,124,24,28,92,13.2,14.1,15.3,12.8,36794,18.2,062,N,95.9,062904001,062904
064903001,227,168,173,157,12,725,70,64,118,498,22.6,17.7,17.8,15.3,39291,50.8,064,N,92.8,064903001,064903
065901001,35,41,29,45,20,150,116,17,20,68,8.7,8.6,10.8,11.5,36026,19.9,065,N,96.4,065901001,065901
066901001,43,40,32,27,0,142,0,13,19,116,13.2,8.3,11.3,15.1,36078,13.7,066,N,93.4,066901001,066901
066903002,80,59,77,53,0,269,58,19,29,132,12.6,12,15.3,19.3,39898,29.1,066,N,92.7,066903002,066903
067902001,66,65,58,68,5,257,232,16,50,109,11,10.9,13.7,9.1,33716,26,067,N,94.7,067902001,067902
067902004,26,6,5,4,7,41,19,0,8,40,.,.,.,4,29503,2.2,067,N,.,067902004,067902
067903001,108,104,83,89,4,384,308,41,77,99,16.5,17.2,16.2,11.2,34810,29.8,067,N,96.6,067903001,067903
067907001,38,29,32,31,3,130,103,16,43,57,9.1,8.9,10.8,18.5,37351,15,067,N,95.3,067907001,067907
068901002,94,933,702,637,86,2366,864,426,266,1032,23.7,25.4,24.7,12.8,39818,139.2,068,N,91.3,068901002,068901
068901003,74,868,678,566,170,2186,1166,390,269,581,23.5,24.1,22.6,12.7,39120,132.2,068,N,92.5,068901003,068901
068901006,47,84,84,102,28,317,69,0,31,133,11.3,9,8,10.7,38527,18.1,068,N,73.9,068901006,068901
068901008,178,114,201,204,31,697,234,0,77,406,19.8,18.5,18.2,10.4,37764,61.8,068,N,94.3,068901008,068901
069901001,29,26,27,24,0,106,19,5,16,84,8.2,10.4,12.9,12.2,36390,13.3,069,N,97.3,069901001,069901
069902001,30,33,19,24,2,106,71,5,17,78,12.1,13.9,13.3,14.9,33240,12.1,069,N,94.7,069902001,069902
070903002,413,391,317,315,229,1436,709,115,254,497,22.8,24.1,21.8,13.4,42581,97.9,070,N,95.2,070903002,070903
070905002,193,192,120,98,87,603,296,24,117,252,17.6,15.9,18.8,10.4,37687,40.6,070,N,94.2,070905002,070905
070910001,91,81,61,58,4,291,216,33,50,65,14.6,14.5,16.6,11.6,38607,24.5,070,N,96.4,070910001,070910
070911001,422,360,349,325,94,1456,1134,98,232,153,23.1,21.4,23.3,12.4,40401,86.6,070,N,95.3,070911001,070911
070912002,74,417,412,343,168,1246,837,152,188,321,18.8,18.7,21,13.4,43638,100.4,070,N,95.9,070912002,070912
070912003,2,2,12,17,5,33,11,1,1,7,.,.,.,28,47694,4.2,070,N,87.1,070912003,070912
070915001,75,76,62,67,8,280,217,24,62,64,15.1,14.5,14.2,9.9,36327,25,070,N,96.6,070915001,070915
071801002,22,8,2,2,0,34,11,0,1,2,8.5,9.5,9.3,5.8,23587,3.1,071,Y,99.4,071801002,071801
071803001,47,58,58,41,2,204,15,0,14,91,12.3,28,40,10.2,28761,7.8,071,Y,87.6,071803001,071803
071804001,97,134,112,78,5,421,25,0,33,310,46.7,32,.,11.5,34497,23.6,071,Y,88.8,071804001,071804
071901001,145,295,231,205,3,876,66,81,90,734,23,23.8,22.2,9.6,38120,59.5,071,N,95.4,071901001,071901
071901002,286,324,220,232,7,1062,35,63,117,963,24.7,20.5,23.7,11.2,37080,66.3,071,N,94.8,071901002,071901
071902001,598,469,429,463,289,1959,458,112,289,839,23.1,20.7,23.9,13.5,40201,119.8,071,N,92.4,071902001,071902
071902002,471,411,282,312,51,1476,105,72,134,956,20.3,21.8,22.7,15.3,41335,97.4,071,N,93.2,071902002,071902
071902003,414,310,229,262,2,1215,4,35,91,1090,19.4,21.5,20.9,14.5,41474,99.1,071,N,93.3,071902003,071902
071902004,383,389,329,313,41,1414,119,106,166,840,21,20.7,23.8,12.9,39947,98.8,071,N,95,071902004,071902
071902005,725,702,523,582,42,2532,790,413,211,829,43.5,42.7,46.2,14.2,40317,134,071,N,94.9,071902005,071902
071902006,319,313,234,280,12,1146,85,104,70,803,20.3,21.7,24.2,15.8,42045,84.1,071,N,95,071902006,071902
071902008,595,460,347,366,71,1768,161,92,220,1388,22,21.5,22.1,12.9,40466,118.1,071,N,93,071902008,071902
071902009,390,333,239,245,3,1207,9,45,100,1036,19.4,19.6,20.2,12.6,39283,91.8,071,N,92.8,071902009,071902
071902010,819,687,609,542,43,2657,888,300,180,592,45,48,47.9,14,40892,132.4,071,N,95.3,071902010,071902
071902011,174,161,171,161,27,667,67,174,4,386,18.2,15.3,24.3,13.6,39273,41.3,071,N,95.6,071902011,071902
071902012,492,398,329,1,148,1220,277,163,97,568,23,23.3,25.5,9.9,37329,68.1,071,N,95.7,071902012,071902
071902022,1,5,60,99,13,165,17,0,0,63,18.3,13.8,7,17.3,43759,12,071,N,89,071902022,071902
071902027,33,12,6,3,2,54,4,0,11,47,10.4,6,5.9,11.9,39768,18.7,071,N,85.1,071902027,071902
071903001,253,179,162,146,1,740,21,56,43,671,20.3,21.8,19.8,10.7,38200,54.4,071,N,95.2,071903001,071903
071903002,5,8,9,11,0,33,0,0,0,32,.,.,.,15.7,41138,2.9,071,N,91.7,071903002,071903
071904001,367,264,225,179,0,1035,7,54,114,977,21.9,20.7,20.5,8.3,40610,78.4,071,N,95.8,071904001,071904
071905001,671,601,505,461,43,2238,82,151,218,1877,23.3,24.3,26.1,10.2,39501,134.8,071,N,94.5,071905001,071905
071905002,682,547,481,432,46,2142,433,207,185,1000,24.7,23.6,26.1,14.8,43143,125.2,071,N,94.1,071905002,071905
071905003,341,300,252,251,126,1144,190,61,185,816,17.8,18.7,20,10.5,40032,85.5,071,N,91,071905003,071905
071905004,659,401,386,344,13,1790,29,106,99,1424,24.5,24.3,25.8,13.8,42291,105.4,071,N,93.3,071905004,071905
071905005,453,358,316,316,4,1443,28,100,169,1200,21.5,21,21.7,13,41991,117.1,071,N,93.2,071905005,071905
071905007,704,652,570,602,117,2528,373,162,288,1292,24.4,25.3,25.7,15.5,43604,150.6,071,N,95.1,071905007,071905
071905008,578,422,441,420,5,1861,47,137,220,1624,23.5,24.8,24.7,14.3,42193,114.9,071,N,94.7,071905008,071905
071905014,43,33,8,13,1,97,7,0,14,72,15,20,20,4.5,36184,13,071,N,89.7,071905014,071905
071905033,14,42,96,187,6,339,15,0,29,184,28.8,22.4,32,6,37782,10.8,071,N,80.5,071905033,071905
071906001,53,45,58,46,0,202,9,30,27,202,16.1,18.1,16.3,10.2,40437,21.3,071,N,95,071906001,071906
071907001,422,299,260,204,3,1185,72,74,150,917,21.8,20.5,19.9,12.5,39740,86.3,071,N,95.6,071907001,071907
071908001,89,69,65,54,1,277,3,7,21,275,16.6,16.3,21.3,11.8,35835,20,071,N,95,071908001,071908
071909001,844,688,523,589,7,2644,39,347,249,2187,21.4,23.3,22.5,11.4,39618,176.9,071,N,95.8,071909001,071909
071909002,927,630,658,590,61,2805,268,200,233,1462,27.3,27.8,26,14.4,41430,157.6,071,N,94.1,071909002,071909
071909004,975,689,614,472,48,2750,232,213,277,1617,25.7,26.6,25.5,10.2,38112,160.4,071,N,94.5,071909004,071909
072801001,24,16,10,9,0,59,33,0,11,31,30,.,.,9.6,29401,2,072,Y,90.5,072801001,072801
072902001,134,97,89,72,0,392,251,48,50,165,17.8,14.6,18.7,14.5,38662,31.6,072,N,95.7,072902001,072902
072903001,305,293,238,202,13,1038,826,59,108,198,17.9,18.4,18.7,13.8,38020,70.9,072,N,96.6,072903001,072903
073903001,127,115,120,93,235,455,122,32,94,275,14.5,11,15.3,9.7,35494,41.6,073,N,94.7,073903001,073903
073903003,3,5,2,3,7,13,3,0,7,4,.,.,.,12.5,37692,2,073,N,84.2,073903003,073903
073905001,91,91,71,77,51,330,222,37,64,110,15.3,13.9,16.7,12.3,37411,26.4,073,N,95.3,073905001,073905
074903001,157,156,129,109,45,551,467,89,84,179,18.4,18.4,20.5,13.7,36187,41.7,074,N,94.7,074903001,074903
074907001,43,45,55,52,30,195,149,45,37,67,9.9,14.2,17.8,15.4,39446,19.7,074,N,95.4,074907001,074907
074909001,81,69,52,45,11,247,219,30,48,69,18.4,11.5,15.4,14.7,36585,18.8,074,N,96.6,074909001,074909
075902001,166,167,157,148,55,638,485,29,93,152,19.6,19.2,20.2,16.6,38350,47.9,075,N,95.6,075902001,075902
076903001,23,26,24,17,1,90,70,18,12,55,7.1,7.4,8.3,11.5,37329,13.2,076,N,96.7,076903001,076903
076904001,43,32,25,34,8,134,74,12,18,60,15.8,10.9,9.6,9.8,35561,13.4,076,N,96.3,076904001,076904
077901001,76,71,53,61,17,261,86,26,30,126,11.9,15.1,11.5,13.6,36935,29.7,077,N,94.4,077901001,077901
077901002,4,1,4,6,0,15,5,0,1,12,6.2,3,4,6.4,28136,3.1,077,N,76.8,077901002,077901
077902001,56,65,35,48,6,204,97,34,25,74,11.8,11.1,13,10.9,34066,19.2,077,N,96.2,077902001,077902
079901001,512,392,343,324,286,1571,450,111,172,719,25.9,24.5,24.9,15.4,44244,97.4,079,N,93.7,079901001,079901
079901002,510,394,368,306,199,1578,581,121,164,594,19.6,20.1,22.4,12.1,42300,103.1,079,N,93.8,079901002,079901
079901003,398,388,300,249,136,1335,758,134,118,350,22.8,21.9,21.1,10.4,40506,85.8,079,N,95.6,079901003,079901
079906001,233,164,159,175,40,731,520,60,80,111,17,16.9,16.7,13.6,40749,52.2,079,N,95.3,079906001,079906
079907001,616,611,567,507,424,2301,950,297,232,260,25,21.4,27.3,14.4,45531,133.8,079,N,95.8,079907001,079907
079907002,518,510,486,423,1394,1937,12,126,227,806,22.2,20.5,21.7,12.7,43463,127,079,N,92.9,079907002,079907
079907004,586,604,693,695,102,2578,1404,592,141,54,23.6,26,25.7,14.3,44913,142.8,079,N,96.6,079907004,079907
079907005,669,594,604,577,274,2444,1070,272,222,287,24.6,23.8,24.8,12.4,44127,142,079,N,96,079907005,079907
079907006,526,547,577,509,679,2159,1121,419,221,141,24.4,25,24.5,13.3,44229,125.8,079,N,95.6,079907006,079907
079907007,708,696,632,537,219,2573,1587,448,224,116,24.3,23.6,24.3,10.1,41049,144.6,079,N,96.4,079907007,079907
079907008,513,421,528,497,1062,1959,318,267,166,428,33.2,31.3,35.9,11.3,42833,122.5,079,N,95.6,079907008,079907
079907011,552,541,471,396,566,1960,409,196,158,530,22.2,21.9,23.5,7.6,39654,111.3,079,N,96.3,079907011,079907
079910001,215,196,186,177,233,774,150,56,71,188,17.4,16.6,13.2,11.4,43171,63.4,079,N,94.3,079910001,079910
080901001,137,118,109,99,19,463,382,57,78,82,17.2,15.4,15.8,14.7,37889,36.6,080,N,96.5,080901001,080901
081902002,152,111,131,114,124,508,323,34,83,132,13.7,15.5,14.2,13.4,40425,42.4,081,N,95.1,081902002,081902
081904001,113,98,77,94,64,382,283,41,51,130,13.8,14.1,16.8,13.6,37803,29.3,081,N,94.8,081904001,081904
081905002,44,38,35,29,27,146,101,12,22,45,11.1,12.2,11.9,11,35637,12.1,081,N,95.7,081905002,081905
082902001,63,73,41,57,1,234,52,43,44,113,12.7,10.6,16.5,15.3,40998,25.1,082,N,93.2,082902001,082902
082903001,160,151,144,121,3,576,68,92,80,417,17.1,16.8,17.1,12.9,39939,47.8,082,N,93.5,082903001,082903
083901001,47,43,38,48,17,176,46,20,23,105,11.6,12.7,17.7,13.1,41023,20.2,083,N,94.3,083901001,083901
083901002,1,1,4,2,0,8,1,0,3,6,.,.,.,.,.,.,083,N,83.2,083901002,083901
083903001,164,160,159,129,15,612,361,57,81,273,18.2,17.8,16.6,13.9,42032,45.6,083,N,95.8,083903001,083903
083903002,8,4,13,5,0,30,16,0,4,18,.,.,.,15.3,43504,4.9,083,N,91,083903002,083903
084901001,541,397,327,277,206,1542,838,48,150,631,21.1,22.3,24,13.1,41249,98,084,N,92.2,084901001,084901
084902001,805,623,551,487,800,2466,760,217,335,1203,24.9,23.9,24.1,14.2,42386,149.9,084,N,92,084902001,084902
084903001,30,28,30,28,0,116,109,5,23,41,15.9,14.3,22.8,10.5,33950,9.8,084,N,94.9,084903001,084903
084904001,378,296,239,215,783,1128,215,102,126,430,19.8,18.8,20,14.5,39868,77.2,084,N,91.8,084904001,084904
084906001,474,386,339,353,278,1552,839,87,156,529,22.3,22.2,23.3,14.4,43532,94.5,084,N,94.1,084906001,084906
084908001,91,74,90,73,123,328,141,21,48,134,19.7,18.1,17.8,12.3,38955,26.6,084,N,92.9,084908001,084908
084909001,431,341,297,292,0,1361,1219,65,115,161,23.5,23.4,24.5,12.2,38897,78.5,084,N,92.7,084909001,084909
084910001,996,808,745,678,275,3227,2312,296,243,271,24.6,26.3,26.1,13.3,43074,188.9,084,N,94.1,084910001,084910
084910002,997,844,782,745,129,3368,2498,498,177,164,24.7,24.4,23.6,13.6,43346,198.2,084,N,94.8,084910002,084910
084910003,728,676,598,564,295,2566,1565,243,204,166,23.1,23.9,24.2,12.5,43197,152.9,084,N,94,084910003,084910
084911001,457,458,408,388,30,1711,1525,145,130,25,23.1,23.5,22.7,12.6,42766,115.1,084,N,95.9,084911001,084911
085902001,76,93,62,61,21,292,159,27,58,128,14.2,16.9,13.3,13.9,38656,25.5,085,N,96.8,085902001,085902
086901001,255,257,246,257,8,1015,720,57,140,240,20.2,21.6,20.2,14.5,38496,73.7,086,N,96.2,086901001,086901
086902001,54,35,41,34,2,164,146,8,45,59,15.8,13.9,13.8,11.7,38411,15.7,086,N,95.4,086902001,086902
088902001,121,110,101,95,15,427,265,61,74,108,15.2,12.2,15.8,14.7,37552,35.3,088,N,95.8,088902001,088902
089901001,251,183,183,137,88,754,325,52,132,363,13.1,14.9,18.3,12.7,34148,59.1,089,N,93,089901001,089901
089903001,78,57,71,70,8,276,91,42,45,160,14.7,12.3,12.6,11.6,36485,25.3,089,N,95.7,089903001,089903
090904001,290,236,240,240,30,1006,762,170,133,260,19.4,21.4,19,14.9,37270,77.3,090,N,94.7,090904001,090904
090904002,11,20,11,23,2,65,48,0,4,41,.,.,.,17.7,37626,6,090,N,61,090904002,090904
091901001,65,61,66,53,0,245,238,19,45,36,14.4,13.9,16,15.2,40516,23.3,091,N,96.1,091901001,091901
091903001,376,321,278,289,150,1264,998,46,224,453,22.1,21.8,23,15.4,39727,85.4,091,N,96,091903001,091903
091905001,88,80,76,66,1,310,286,17,48,50,16,11.4,14.6,12.2,34755,30.9,091,N,96.7,091905001,091905
091906002,476,385,365,305,257,1531,1035,221,200,469,21.3,21.3,21.9,12.9,39152,102.6,091,N,94.3,091906002,091906
091908001,101,118,92,98,13,409,372,23,53,53,16.1,18.7,18.4,13.1,38797,27.8,091,N,95.7,091908001,091908
091909001,148,112,96,102,0,458,420,30,83,103,15.1,15,16.6,12.1,38120,38.9,091,N,95.4,091909001,091909
