,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
101911114,68,82,67,68,61,73,75,73,101911114,101911
101911118,76,84,64,78,77,80,83,79,101911118,101911
101911120,63,75,82,77,66,75,81,81,101911120,101911
101911122,73,81,69,72,76,73,77,77,101911122,101911
101912104,45,57,49,53,52,69,73,61,101912104,101912
101912106,63,84,79,83,85,74,80,86,101912106,101912
101912108,33,45,51,55,58,56,58,47,101912108,101912
101912109,54,71,64,52,49,40,60,48,101912109,101912
101912114,45,45,68,54,56,70,55,58,101912114,101912
101912117,53,66,70,65,72,64,63,61,101912117,101912
101912128,80,89,92,89,95,78,83,79,101912128,101912
101912136,42,65,78,60,68,60,60,55,101912136,101912
101912140,42,52,25,45,35,37,51,39,101912140,101912
101912148,61,75,70,54,65,73,78,74,101912148,101912
101912151,75,84,61,68,59,76,81,76,101912151,101912
101912152,74,81,89,89,89,80,87,78,101912152,101912
101912153,76,82,55,68,80,90,68,83,101912153,101912
101912162,43,80,89,79,81,64,64,71,101912162,101912
101912169,82,91,79,88,87,92,93,78,101912169,101912
101912179,26,52,17,27,44,38,47,28,101912179,101912
101912181,33,52,65,73,73,68,66,63,101912181,101912
101912182,98,95,75,67,81,77,69,79,101912182,101912
101912185,33,65,37,47,36,58,45,41,101912185,101912
101912187,19,54,37,39,31,68,67,57,101912187,101912
101912189,91,97,90,93,91,88,93,83,101912189,101912
101912199,88,98,81,91,94,82,89,90,101912199,101912
101912203,38,61,49,66,72,46,61,46,101912203,101912
101912210,41,56,42,53,59,54,60,52,101912210,101912
101912213,50,57,83,92,88,76,78,85,101912213,101912
101912217,39,51,64,49,52,68,66,64,101912217,101912
101912219,52,62,81,63,67,58,65,63,101912219,101912
101912222,87,73,71,61,59,94,82,63,101912222,101912
101912224,69,82,90,71,78,85,77,71,101912224,101912
101912227,47,55,53,56,50,61,62,62,101912227,101912
101912233,57,68,65,65,68,71,62,61,101912233,101912
101912241,64,89,77,72,70,77,80,72,101912241,101912
101912242,59,66,78,70,77,82,79,84,101912242,101912
101912243,50,56,35,44,55,21,51,36,101912243,101912
101912245,64,72,75,70,70,66,56,76,101912245,101912
101912247,41,53,52,49,63,42,56,32,101912247,101912
101912248,64,73,64,70,79,80,80,80,101912248,101912
101912251,92,95,89,91,91,88,87,82,101912251,101912
101912252,54,70,60,54,63,48,62,51,101912252,101912
101912260,67,81,75,75,91,75,82,79,101912260,101912
101912262,36,56,51,53,60,45,53,47,101912262,101912
101912263,59,76,47,52,58,67,75,58,101912263,101912
101912265,44,52,61,61,61,58,59,59,101912265,101912
101912271,33,45,50,43,49,46,44,35,101912271,101912
101912281,57,80,82,60,55,83,77,84,101912281,101912
101912283,53,64,43,41,42,57,62,62,101912283,101912
101912285,73,73,60,69,65,83,84,79,101912285,101912
101912287,93,80,64,64,77,70,85,77,101912287,101912
101912291,88,78,88,63,56,79,73,77,101912291,101912
101912292,79,79,72,73,70,83,69,76,101912292,101912
101912297,73,77,78,66,69,55,73,57,101912297,101912
101912298,41,69,42,45,49,54,61,54,101912298,101912
101912353,81,88,64,75,66,94,96,86,101912353,101912
101912359,62,83,82,76,83,69,83,64,101912359,101912
101912372,39,61,73,76,77,85,72,85,101912372,101912
101912373,76,69,72,70,80,83,83,81,101912373,101912
101912396,77,85,69,73,76,83,83,86,101912396,101912
101913102,47,73,50,49,38,61,46,61,101913102,101913
101913104,78,88,68,82,76,77,83,82,101913104,101913
101913108,57,68,79,65,58,66,66,66,101913108,101913
101913112,92,92,91,89,83,99,92,96,101913112,101913
101913115,61,78,53,55,43,67,65,70,101913115,101913
101913117,68,73,67,61,53,64,58,69,101913117,101913
101913119,83,94,87,83,78,91,91,90,101913119,101913
101913121,93,97,88,85,85,91,94,87,101913121,101913
101913123,57,80,58,56,39,75,55,55,101913123,101913
101913125,84,92,80,80,68,90,92,89,101913125,101913
101914101,67,76,68,80,69,79,88,74,101914101,101914
101914102,99,99,99,100,100,98,98,92,101914102,101914
101914103,82,89,74,86,81,88,91,88,101914103,101914
101914104,73,91,65,78,73,65,79,73,101914104,101914
101914105,68,92,87,83,77,81,92,79,101914105,101914
101914106,64,77,70,69,58,75,83,70,101914106,101914
101914107,80,87,76,87,84,83,85,82,101914107,101914
101914108,81,89,90,88,87,83,89,90,101914108,101914
101914109,88,93,76,86,79,93,97,88,101914109,101914
101914110,51,76,73,71,69,82,85,76,101914110,101914
101914112,95,97,98,97,95,96,97,97,101914112,101914
101914113,74,88,68,76,69,92,89,88,101914113,101914
101914115,89,94,88,93,87,93,95,94,101914115,101914
101914116,69,81,85,82,86,84,87,85,101914116,101914
101914117,96,98,93,97,95,93,93,97,101914117,101914
101914119,93,96,97,96,95,88,96,86,101914119,101914
101914120,73,87,68,75,74,79,78,73,101914120,101914
101914121,91,99,82,88,88,96,96,89,101914121,101914
101914122,95,99,97,95,98,96,97,97,101914122,101914
101914123,91,93,92,91,91,90,92,88,101914123,101914
101914124,91,95,93,93,96,86,91,86,101914124,101914
101914126,60,75,60,77,83,78,80,66,101914126,101914
101914127,93,95,96,97,98,97,98,97,101914127,101914
101914128,87,93,91,83,84,89,87,82,101914128,101914
101914129,85,96,77,88,84,93,95,93,101914129,101914
101914130,73,89,60,78,64,87,84,68,101914130,101914
101914131,99,98,96,97,96,98,99,91,101914131,101914
101914132,95,99,96,98,95,97,95,92,101914132,101914
101914133,93,99,95,98,96,98,98,98,101914133,101914
101914134,94,98,91,94,88,98,97,97,101914134,101914
101915107,83,96,86,80,70,92,94,94,101915107,101915
101915109,77,86,87,86,76,94,91,87,101915109,101915
101915111,81,89,88,90,80,83,91,89,101915111,101915
101915113,81,87,92,88,78,84,90,81,101915113,101915
101915116,70,80,79,83,81,84,87,83,101915116,101915
101915119,83,93,89,92,92,85,85,90,101915119,101915
101915121,64,81,84,81,72,91,87,81,101915121,101915
101915123,66,75,87,80,70,82,83,90,101915123,101915
101915124,93,97,95,96,90,96,97,93,101915124,101915
101915125,85,83,91,84,74,88,94,88,101915125,101915
101915128,77,85,86,86,74,87,87,77,101915128,101915
101916101,76,81,88,84,80,70,85,79,101916101,101916
101916102,74,94,94,83,88,75,89,94,101916102,101916
101916103,70,71,65,80,70,66,77,70,101916103,101916
101916104,78,90,93,71,75,96,86,85,101916104,101916
101917102,78,78,77,71,70,84,71,76,101917102,101917
101917116,60,83,61,65,71,86,77,79,101917116,101917
101919102,29,47,39,47,43,50,54,48,101919102,101919
101919103,32,66,42,59,61,55,71,55,101919103,101919
101919104,64,76,58,68,77,71,80,83,101919104,101919
101919105,46,70,69,69,74,63,68,59,101919105,101919
101919106,49,67,55,52,71,80,77,76,101919106,101919
101919108,50,69,58,55,58,49,63,36,101919108,101919
101919109,56,82,68,78,69,74,80,77,101919109,101919
101919110,67,73,65,64,68,70,77,70,101919110,101919
101919111,45,73,67,77,77,74,81,68,101919111,101919
101919112,58,67,72,58,65,74,83,62,101919112,101919
101919114,65,70,54,57,63,61,70,63,101919114,101919
101919117,54,64,68,69,51,63,67,65,101919117,101919
101919119,58,72,76,60,66,72,85,81,101919119,101919
101919120,62,74,64,62,72,82,68,81,101919120,101919
101919121,50,78,56,65,71,66,71,63,101919121,101919
101919122,77,88,87,72,80,93,88,79,101919122,101919
101919126,60,48,63,45,55,69,57,65,101919126,101919
101919127,43,71,42,60,59,41,67,41,101919127,101919
101919128,55,78,50,64,66,67,64,67,101919128,101919
101920102,89,94,90,90,86,93,91,89,101920102,101920
101920103,57,74,49,61,61,68,60,58,101920103,101920
101920109,89,96,95,94,95,97,96,96,101920109,101920
101920112,87,93,88,91,91,98,96,86,101920112,101920
101920115,77,91,66,84,75,76,82,78,101920115,101920
101920118,99,98,96,97,95,94,93,94,101920118,101920
104901101,35,71,83,83,86,80,76,60,104901101,104901
105902107,83,81,59,77,73,80,85,88,105902107,105902
105904101,89,94,88,92,94,88,98,96,105904101,105904
105906101,69,87,59,71,65,71,80,60,105906101,105906
105906106,61,78,59,83,62,82,88,86,105906106,105906
105906107,90,99,77,88,83,74,94,75,105906107,105906
105906108,65,79,57,65,56,76,78,73,105906108,105906
105906109,47,56,60,54,45,67,69,61,105906109,105906
105906110,61,73,61,63,48,73,72,72,105906110,105906
105906111,66,84,77,83,67,80,88,72,105906111,105906
105906114,67,82,40,57,44,59,65,65,105906114,105906
105906116,74,79,65,69,74,63,73,67,105906116,105906
107906102,100,100,81,88,82,84,83,88,107906102,107906
108902102,26,51,61,55,63,72,54,54,108902102,108902
108902112,36,64,55,55,44,62,64,86,108902112,108902
108902114,36,44,52,53,57,69,55,69,108902114,108902
108902116,69,62,57,44,68,70,54,80,108902116,108902
108904101,85,88,69,73,79,97,84,88,108904101,108904
108904107,73,81,62,66,79,70,65,59,108904107,108904
108904114,87,90,87,85,90,83,92,88,108904114,108904
108904124,42,61,63,62,65,79,73,62,108904124,108904
108906103,61,61,54,56,60,59,70,67,108906103,108906
108906108,82,86,46,61,63,66,77,75,108906108,108906
108906114,61,71,59,56,77,72,74,59,108906114,108906
108906119,69,77,63,63,70,69,68,51,108906119,108906
108906123,76,85,65,71,80,88,90,71,108906123,108906
108906128,84,89,72,81,82,80,85,73,108906128,108906
108908102,61,64,58,43,48,63,60,63,108908102,108908
108908109,79,81,71,59,67,61,68,71,108908109,108908
108908113,85,75,49,63,65,85,59,70,108908113,108908
108909102,58,68,64,66,72,76,82,71,108909102,108909
108909112,84,71,58,72,72,68,77,80,108909112,108909
108909115,74,76,67,68,79,61,67,82,108909115,108909
108909120,85,83,82,73,80,78,76,81,108909120,108909
108909121,69,77,64,71,86,60,72,68,108909121,108909
108909123,59,67,29,55,63,68,67,70,108909123,108909
108909128,50,46,55,60,60,36,49,51,108909128,108909
108909134,84,76,89,73,87,67,61,79,108909134,108909
108912111,70,77,74,67,75,69,48,51,108912111,108912
108912117,64,54,53,56,55,76,52,57,108912117,108912
108913102,60,69,54,55,58,72,69,78,108913102,108913
108913103,86,82,93,71,79,79,78,90,108913103,108913
108913104,82,74,67,59,60,75,70,75,108913104,108913
108913109,76,76,75,58,71,72,62,76,108913109,108913
108913111,89,85,76,71,66,91,78,85,108913111,108913
109907101,78,100,86,86,74,80,84,76,109907101,109907
110907101,98,96,82,89,86,93,95,80,110907101,110907
116901101,90,96,86,74,88,96,91,93,116901101,116901
116902101,48,84,75,89,79,68,80,85,116902101,116902
116906101,87,98,90,99,90,100,95,100,116906101,116906
117903101,61,90,38,81,67,62,75,71,117903101,117903
117904101,51,84,82,100,96,88,92,68,117904101,117904
120901104,54,76,75,72,54,72,72,54,120901104,120901
120902101,73,88,68,80,62,77,69,75,120902101,120902
120905102,86,90,57,72,74,83,81,74,120905102,120905
121903101,52,71,50,61,50,66,69,-1,121903101,121903
123910101,67,77,35,55,46,71,80,81,123910101,123910
123910104,62,77,50,54,63,64,68,54,123910104,123910
123910105,81,86,73,91,90,86,87,88,123910105,123910
123910110,68,83,78,77,88,90,71,73,123910110,123910
123910112,81,89,79,80,85,67,85,78,123910112,123910
123910118,79,85,82,80,86,76,89,80,123910118,123910
123910123,70,80,54,84,87,75,77,83,123910123,123910
123910125,63,72,48,58,51,68,69,58,123910125,123910
123910126,62,84,61,66,66,66,76,70,123910126,123910
123910131,40,69,32,56,54,43,58,46,123910131,123910
126902103,63,81,57,80,55,77,89,83,126902103,126902
126903104,68,80,46,58,33,51,73,50,126903104,126903
126904102,91,97,98,90,82,97,88,93,126904102,126904
127903102,79,75,73,83,62,59,68,74,127903102,127903
133901101,50,64,70,64,66,83,77,86,133901101,133901
139905101,60,76,80,93,68,90,92,88,139905101,139905
139912101,78,83,74,85,87,76,88,82,139912101,139912
139912102,82,95,58,79,58,88,68,79,139912102,139912
141901103,73,76,69,80,71,71,75,80,141901103,141901
144902101,61,79,80,75,76,72,84,85,144902101,144902
145906101,70,91,77,71,69,91,88,80,145906101,145906
150901101,84,92,89,90,84,85,85,81,150901101,150901
150901102,64,83,48,74,51,71,71,65,150901102,150901
152901164,76,84,65,72,76,73,73,73,152901164,152901
152901168,35,59,39,48,42,58,64,39,152901168,152901
152901170,60,76,71,68,79,67,73,76,152901170,152901
152901174,35,68,47,61,55,56,60,70,152901174,152901
152901176,60,81,49,68,68,76,84,89,152901176,152901
152901177,60,84,67,71,69,89,86,77,152901177,152901
152901179,82,95,94,87,93,90,94,93,152901179,152901
152901185,21,62,35,51,30,33,54,57,152901185,152901
152901186,62,54,71,69,69,78,76,82,152901186,152901
152906103,86,94,77,80,80,79,90,88,152906103,152906
152907107,88,90,87,84,79,93,91,87,152907107,152907
158901101,74,82,76,67,59,64,59,74,158901101,158901
158902101,67,67,68,76,62,69,66,81,158902101,158902
160901101,70,86,64,75,70,66,70,54,160901101,160901
161914103,60,70,50,53,54,68,61,61,161914103,161914
161914106,32,52,42,47,52,74,69,83,161914106,161914
161914120,70,80,72,63,67,61,77,81,161914120,161914
161914129,57,62,45,64,57,50,76,42,161914129,161914
161914130,37,53,45,52,42,52,56,46,161914130,161914
161918101,85,90,67,77,90,81,84,66,161918101,161918
163908105,80,91,84,81,87,79,80,80,163908105,163908
166905101,84,89,66,83,73,59,69,58,166905101,166905
169902101,64,76,78,69,63,79,73,57,169902101,169902
170904101,71,90,61,62,68,77,77,81,170904101,170904
170906105,65,72,56,57,46,55,62,50,170906105,170906
170906107,88,92,86,88,83,81,87,79,170906107,170906
170906108,77,91,60,83,81,81,88,79,170906108,170906
170906109,74,85,68,80,70,83,72,69,170906109,170906
170908107,80,90,70,80,80,88,84,84,170908107,170908
170908110,63,63,81,71,63,47,71,50,170908110,170908
170908113,57,85,58,69,60,76,79,63,170908113,170908
172905102,69,84,49,61,58,64,79,70,172905102,172905
174902002,66,83,59,90,69,88,94,90,174902002,174902
174904101,51,66,61,52,55,64,44,56,174904101,174904
175902101,44,63,63,69,63,71,71,69,175902101,175902
175903107,61,68,77,64,64,62,66,62,175903107,175903
175910101,44,79,70,70,52,86,80,46,175910101,175910
176902104,71,74,59,74,80,81,67,82,176902104,176902
178904103,47,73,57,65,65,83,88,87,178904103,178904
178904108,26,43,50,33,50,42,59,43,178904108,178904
178904111,25,63,44,47,49,59,60,37,178904111,178904
178904123,65,73,50,68,63,78,72,64,178904123,178904
178904124,29,53,41,44,52,39,39,40,178904124,178904
178904132,86,85,50,76,64,53,76,51,178904132,178904
178904136,71,68,60,57,64,58,78,76,178904136,178904
178904142,46,53,33,53,51,44,58,41,178904142,178904
178904150,48,77,60,73,78,73,87,71,178904150,178904
178904152,75,85,86,84,90,94,93,66,178904152,178904
178908101,97,97,94,88,85,84,84,77,178908101,178908
178912104,.,.,72,77,78,81,83,67,178912104,178912
182904101,73,83,89,80,89,79,95,86,182904101,182904
184904101,80,84,53,70,58,77,71,70,184904101,184904
184907102,94,95,87,96,86,96,96,90,184907102,184907
184908101,69,80,64,69,67,69,77,83,184908101,184908
184909101,97,98,86,92,88,76,89,82,184909101,184909
188901102,74,81,68,77,65,87,90,91,188901102,188901
188901103,76,86,89,87,88,85,91,95,188901103,188901
188901104,81,78,80,87,77,91,88,65,188901104,188901
188901109,32,58,61,61,48,72,60,68,188901109,188901
188901112,86,89,79,93,83,85,79,82,188901112,188901
188901114,55,70,65,58,51,68,66,58,188901114,188901
188901121,89,95,77,80,86,73,76,67,188901121,188901
188901125,66,67,79,76,74,76,79,60,188901125,188901
188901126,57,57,71,52,59,79,76,64,188901126,188901
188901127,87,84,73,71,69,96,91,88,188901127,188901
188901130,90,85,80,80,83,94,88,78,188901130,188901
188901131,76,91,60,69,74,85,89,89,188901131,188901
188901134,77,85,76,76,61,76,64,64,188901134,188901
188901141,99,98,90,91,90,99,98,89,188901141,188901
188901143,82,82,69,69,69,87,83,80,188901143,188901
194905101,75,72,54,59,47,71,82,69,194905101,194905
198903101,83,82,77,87,80,87,85,88,198903101,198903
200901101,55,78,61,70,63,74,84,56,200901101,200901
200904101,44,71,21,37,41,56,76,73,200904101,200904
205907101,22,54,47,45,46,49,66,61,205907101,205907
210902102,86,95,88,82,82,93,77,79,210902102,210902
210905101,58,80,70,76,57,64,80,56,210905101,210905
212901101,56,74,75,89,78,73,85,71,212901101,212901
212904102,79,88,89,76,81,88,84,93,212904102,212904
212905104,-1,-1,65,48,48,65,62,65,212905104,212905
212905106,51,71,49,67,63,68,68,68,212905106,212905
212905112,40,45,31,45,57,56,53,53,212905112,212905
212905114,30,43,57,62,58,44,55,43,212905114,212905
212905117,68,80,62,74,63,63,75,72,212905117,212905
212905119,71,90,64,80,66,70,82,71,212905119,212905
212906111,73,96,95,95,95,94,96,91,212906111,212906
214901104,65,94,51,59,71,72,58,75,214901104,214901
214901108,70,57,61,56,61,57,54,64,214901108,214901
214901111,52,64,73,67,82,85,77,71,214901111,214901
214901112,46,46,50,40,53,66,76,88,214901112,214901
217901101,94,83,57,61,48,83,83,86,217901101,217901
220902103,81,91,69,64,74,94,89,77,220902103,220902
220902104,70,88,70,64,53,70,77,66,220902104,220902
220902105,75,85,74,58,74,83,80,66,220902105,220902
220902106,67,84,76,74,64,85,70,81,220902106,220902
220902108,93,98,94,87,86,88,92,93,220902108,220902
220902111,56,68,58,52,39,60,53,45,220902111,220902
220902115,82,94,85,84,80,90,87,85,220902115,220902
220902118,78,92,71,73,76,79,89,85,220902118,220902
220902119,63,75,67,65,74,64,75,64,220902119,220902
220902120,95,97,91,91,95,96,99,94,220902120,220902
220902121,90,94,79,91,87,89,84,88,220902121,220902
220905107,75,87,84,86,83,86,90,79,220905107,220905
220905110,52,67,72,62,74,81,67,67,220905110,220905
220905119,59,58,59,55,53,69,68,57,220905119,220905
220905120,69,58,47,49,53,66,64,60,220905120,220905
220905121,50,57,51,63,54,57,55,57,220905121,220905
220905122,76,80,67,61,61,73,65,53,220905122,220905
220905125,53,52,47,45,57,49,60,41,220905125,220905
220905129,26,56,43,37,43,38,43,35,220905129,220905
220905133,44,54,81,85,75,70,88,62,220905133,220905
220905134,38,51,28,33,32,58,72,51,220905134,220905
220905137,44,49,61,56,61,49,66,43,220905137,220905
220905139,47,47,66,51,51,67,59,43,220905139,220905
220905141,53,62,79,67,62,67,62,60,220905141,220905
220905143,41,57,51,53,61,48,80,58,220905143,220905
220905144,38,53,41,50,51,56,73,66,220905144,220905
220905148,100,86,97,87,87,78,86,83,220905148,220905
220905150,33,48,64,51,51,71,76,56,220905150,220905
220905154,64,67,71,77,62,82,75,86,220905154,220905
220905156,77,88,82,83,87,74,86,78,220905156,220905
220905159,52,52,40,69,55,70,79,65,220905159,220905
220905160,31,63,51,53,37,65,49,55,220905160,220905
220905161,67,63,70,68,57,81,81,83,220905161,220905
220905162,65,74,52,53,51,60,59,57,220905162,220905
220905167,66,74,79,73,71,67,66,63,220905167,220905
220905168,52,70,65,68,64,64,71,65,220905168,220905
220905176,79,87,68,81,78,91,89,95,220905176,220905
220905178,34,64,60,72,70,64,75,64,220905178,220905
220905186,60,75,71,76,76,85,76,83,220905186,220905
220905187,81,63,81,77,80,69,76,56,220905187,220905
220905188,35,52,49,54,61,46,59,37,220905188,220905
220905206,44,62,49,68,70,51,65,44,220905206,220905
220905219,53,57,58,55,45,43,61,51,220905219,220905
220905223,50,59,69,67,73,88,72,48,220905223,220905
220906101,73,85,32,61,60,79,78,88,220906101,220906
220906103,71,93,77,92,85,77,88,80,220906103,220906
220906105,87,99,94,97,100,91,95,83,220906105,220906
220906107,87,100,91,96,93,92,93,93,220906107,220906
220917104,52,61,56,44,49,75,65,63,220917104,220917
221901151,78,79,91,75,74,76,75,89,221901151,221901
221911101,95,97,92,87,95,95,100,81,221911101,221911
226903102,69,74,70,70,66,65,57,65,226903102,226903
226903115,69,89,93,86,83,79,87,86,226903115,226903
226903116,53,71,43,51,67,78,66,83,226903116,226903
227901101,63,76,69,77,67,69,83,64,227901101,227901
227901102,71,61,89,73,73,71,67,78,227901102,227901
227901106,68,77,87,84,85,73,58,68,227901106,227901
227901108,70,79,74,67,62,66,74,65,227901108,227901
227901109,38,62,56,47,52,67,50,51,227901109,227901
227901111,63,67,67,61,74,46,72,68,227901111,227901
227901112,92,98,97,97,96,99,100,94,227901112,227901
227901113,51,80,61,79,68,82,82,54,227901113,227901
227901114,77,93,95,86,79,100,97,89,227901114,227901
227901116,43,48,65,63,75,58,65,53,227901116,227901
227901117,95,99,90,91,92,91,97,94,227901117,227901
227901118,56,63,72,56,59,61,59,73,227901118,227901
227901124,74,74,78,70,71,76,76,62,227901124,227901
227901125,57,67,77,61,65,86,77,95,227901125,227901
227901126,81,90,92,87,89,87,82,89,227901126,227901
227901129,58,50,61,59,59,81,67,57,227901129,227901
227901130,71,79,90,83,76,70,86,70,227901130,227901
227901132,100,100,73,76,79,88,79,78,227901132,227901
227901133,76,88,69,77,72,66,72,79,227901133,227901
227901138,80,91,89,80,83,83,92,79,227901138,227901
227901140,55,77,72,84,79,71,82,78,227901140,227901
227901141,47,56,69,64,58,65,71,65,227901141,227901
227901144,77,77,81,79,67,65,66,77,227901144,227901
227901146,81,93,75,93,86,91,89,86,227901146,227901
227901147,78,90,76,84,91,72,77,72,227901147,227901
227901148,92,98,87,88,82,89,95,91,227901148,227901
227901150,43,63,54,41,58,68,63,74,227901150,227901
227901155,89,98,92,97,97,97,98,94,227901155,227901
227901156,74,80,77,69,53,67,66,69,227901156,227901
227901157,-1,70,69,55,57,53,61,42,227901157,227901
227901158,69,81,72,77,52,74,74,75,227901158,227901
227901162,47,67,52,46,42,61,63,65,227901162,227901
227901166,67,72,64,70,67,58,73,55,227901166,227901
227901168,60,74,70,63,54,67,69,51,227901168,227901
227901170,78,91,93,91,85,85,91,95,227901170,227901
227901171,57,64,60,71,72,85,79,63,227901171,227901
227901173,70,81,71,79,81,91,89,82,227901173,227901
227901175,48,60,54,50,41,69,68,57,227901175,227901
227901176,67,80,72,68,47,67,73,61,227901176,227901
227901179,90,98,79,87,80,89,91,85,227901179,227901
227901180,94,98,96,99,97,93,99,93,227901180,227901
227901181,91,100,94,97,94,93,97,90,227901181,227901
227901183,84,91,87,88,91,86,88,84,227901183,227901
227901184,96,99,90,92,93,98,97,91,227901184,227901
227901185,78,82,65,69,59,74,78,76,227901185,227901
227901187,92,98,95,95,92,89,96,91,227901187,227901
227901189,64,67,59,47,52,60,67,62,227901189,227901
227901190,59,67,63,63,59,58,79,65,227901190,227901
227904101,80,91,75,75,77,88,89,82,227904101,227904
227904103,84,96,95,91,88,84,93,67,227904103,227904
227904104,75,82,87,81,81,91,84,80,227904104,227904
227904107,71,79,82,77,78,78,79,72,227904107,227904
227904109,70,79,75,72,71,85,80,76,227904109,227904
227904112,91,92,93,89,84,94,94,87,227904112,227904
227904114,72,84,67,69,70,70,71,60,227904114,227904
227904115,88,94,90,94,92,96,96,90,227904115,227904
227904116,75,92,83,81,81,70,74,65,227904116,227904
227904117,59,77,73,65,60,87,75,68,227904117,227904
227904118,85,86,79,84,85,76,82,66,227904118,227904
227904119,42,58,50,60,56,59,65,49,227904119,227904
227907104,41,68,33,35,28,49,56,51,227907104,227907
227907105,60,72,55,61,48,77,69,64,227907105,227907
227909101,92,99,89,96,93,96,98,97,227909101,227909
227910108,51,64,53,55,55,69,75,61,227910108,227910
227912101,84,89,89,86,79,82,91,73,227912101,227912
227913101,92,96,85,86,80,98,92,93,227913101,227913
228901102,52,81,49,77,69,48,65,63,228901102,228901
233901103,55,71,43,54,54,48,54,50,233901103,233901
235902102,67,84,59,58,67,65,75,67,235902102,235902
235902103,27,61,70,60,52,51,51,46,235902103,235902
235902105,36,45,59,67,52,57,67,57,235902105,235902
235902110,44,60,31,42,38,45,55,36,235902110,235902
235902111,32,48,19,30,25,45,48,28,235902111,235902
235902118,69,79,59,64,59,89,89,73,235902118,235902
235902123,55,64,54,62,59,52,77,63,235902123,235902
235902126,69,73,69,76,69,79,75,68,235902126,235902
237904102,89,89,90,80,88,87,85,86,237904102,237904
237904106,90,91,89,95,88,96,94,98,237904106,237904
240903105,54,61,41,56,52,56,62,48,240903105,240903
240903107,66,73,63,65,67,68,57,58,240903107,240903
240903109,68,70,71,63,66,73,66,69,240903109,240903
240903110,100,97,87,82,88,92,88,88,240903110,240903
240903114,69,82,83,71,74,70,74,69,240903114,240903
240903115,77,77,55,51,67,75,74,58,240903115,240903
240903116,84,85,80,77,80,69,80,62,240903116,240903
240903120,79,85,77,72,71,75,75,66,240903120,240903
240903121,96,83,68,74,71,76,67,75,240903121,240903
240903126,75,80,70,67,63,78,74,62,240903126,240903
240903127,76,76,63,47,48,51,45,48,240903127,240903
240903128,71,53,60,47,53,63,56,58,240903128,240903
240903130,84,85,78,70,72,77,79,67,240903130,240903
240903131,89,87,80,72,75,72,72,60,240903131,240903
240903132,72,72,54,55,58,55,60,53,240903132,240903
241906101,75,72,84,69,75,97,88,87,241906101,241906
243901104,85,94,71,78,71,80,84,78,243901104,243901
243905119,64,66,62,56,56,71,78,64,243905119,243905
245903102,46,75,53,62,55,45,60,57,245903102,245903
246909101,63,78,59,76,65,83,72,70,246909101,246909
246909105,95,99,98,98,98,99,100,97,246909105,246909
246909106,50,71,51,58,50,60,61,55,246909106,246909
246909107,82,89,80,90,93,86,89,77,246909107,246909
246909108,79,91,54,82,49,67,79,68,246909108,246909
246909110,92,98,81,91,89,91,92,94,246909110,246909
246909114,92,98,88,88,84,93,98,86,246909114,246909
246909115,76,86,82,82,81,72,87,72,246909115,246909
246909117,77,90,89,89,94,90,90,88,246909117,246909
246909118,76,67,65,60,36,71,69,60,246909118,246909
246909119,86,92,73,78,79,81,87,77,246909119,246909
246909120,83,89,54,71,67,84,81,81,246909120,246909
246909121,70,87,65,71,66,77,86,81,246909121,246909
246909127,75,89,72,81,75,83,80,64,246909127,246909
246909128,90,98,78,89,88,92,95,91,246909128,246909
246909130,82,94,88,94,92,90,91,88,246909130,246909
246909131,90,92,91,91,82,90,90,86,246909131,246909
246909132,92,98,96,98,96,98,97,96,246909132,246909
246909134,93,97,94,90,91,98,98,96,246909134,246909
246909136,65,77,66,76,64,83,82,77,246909136,246909
246909137,73,79,77,76,73,69,80,70,246909137,246909
246909138,96,96,97,96,90,94,92,93,246909138,246909
246909139,95,97,96,96,95,100,100,100,246909139,246909
246913101,81,89,74,76,73,61,83,65,246913101,246913
246913102,63,90,73,88,83,70,81,63,246913102,246913
246913103,77,87,88,89,88,82,86,79,246913103,246913
246913104,73,91,71,83,82,86,95,88,246913104,246913
246913105,60,85,61,78,63,53,71,71,246913105,246913
246913106,59,79,47,74,61,61,84,72,246913106,246913
246913107,90,98,92,92,95,89,96,81,246913107,246913
246913108,67,88,78,78,76,76,90,80,246913108,246913
246913109,50,70,50,65,47,55,78,58,246913109,246913
246913110,70,91,81,93,81,88,97,86,246913110,246913
246913111,85,98,86,91,90,90,99,92,246913111,246913
246913112,70,89,79,72,61,74,80,83,246913112,246913
246913114,54,85,56,70,75,54,81,66,246913114,246913
246913115,83,95,77,84,78,82,96,91,246913115,246913
246913116,68,88,61,71,44,54,80,67,246913116,246913
246913117,69,83,66,77,73,76,86,72,246913117,246913
246913118,87,98,82,95,94,82,94,89,246913118,246913
246913119,70,90,86,83,86,85,93,72,246913119,246913
246913120,82,92,77,89,89,84,89,84,246913120,246913
246913121,76,90,87,85,87,70,93,85,246913121,246913
246913122,76,92,73,86,80,90,93,85,246913122,246913
247901106,63,68,73,71,64,79,70,70,247901106,247901
248901101,51,64,36,44,40,23,51,47,248901101,248901
249901101,87,93,81,86,82,75,71,80,249901101,249901
249904101,91,97,72,83,71,82,84,76,249904101,249904
249905101,80,96,72,76,65,74,68,72,249905101,249905
249905103,52,72,68,70,53,77,77,74,249905103,249905
