,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
101912166,69,51,51,51,32,89,77,72,101912166,101912
101912167,70,76,64,52,49,66,75,54,101912167,101912
101912168,50,33,51,43,42,76,59,71,101912168,101912
101912170,76,74,67,66,67,82,79,68,101912170,101912
101912171,77,67,75,71,79,88,82,81,101912171,101912
101912172,47,39,84,58,45,83,73,69,101912172,101912
101912173,74,77,83,82,76,94,92,90,101912173,101912
101912174,61,34,38,35,38,65,50,39,101912174,101912
101912175,77,67,81,51,66,82,66,59,101912175,101912
101912178,97,94,98,96,96,98,99,98,101912178,101912
101912180,81,74,68,46,45,77,56,55,101912180,101912
101912186,81,60,64,48,40,75,63,48,101912186,101912
101912195,72,63,65,57,56,82,64,58,101912195,101912
101912197,47,24,51,38,38,54,58,49,101912197,101912
101912201,68,71,47,62,64,83,86,77,101912201,101912
101912204,80,65,75,72,78,71,69,52,101912204,101912
101912207,72,55,41,39,31,79,70,52,101912207,101912
101912210,75,59,63,48,55,81,67,56,101912210,101912
101912211,87,93,91,90,80,96,93,93,101912211,101912
101912212,73,67,61,69,63,100,91,93,101912212,101912
101912213,63,55,81,76,78,97,95,92,101912213,101912
101912214,90,82,94,87,91,94,88,89,101912214,101912
101912216,75,73,87,79,82,92,87,83,101912216,101912
101912217,81,69,49,55,41,80,87,82,101912217,101912
101912220,60,63,83,88,88,89,78,76,101912220,101912
101912221,86,86,83,82,79,90,88,84,101912221,101912
101912223,42,48,36,42,26,69,56,60,101912223,101912
101912225,48,42,39,33,37,81,67,59,101912225,101912
101912227,66,68,72,62,67,83,71,71,101912227,101912
101912231,84,82,72,70,59,80,78,75,101912231,101912
101912232,69,49,67,69,71,72,69,61,101912232,101912
101912237,68,56,75,62,49,79,66,64,101912237,101912
101912239,62,51,75,65,54,68,62,44,101912239,101912
101912240,62,55,83,74,62,92,80,67,101912240,101912
101912242,52,48,61,48,51,79,67,38,101912242,101912
101912244,89,75,90,61,54,96,81,86,101912244,101912
101912247,68,45,62,31,36,83,70,73,101912247,101912
101912249,88,92,93,92,80,90,91,87,101912249,101912
101912253,72,69,73,57,60,85,82,69,101912253,101912
101912254,42,42,30,39,27,53,47,29,101912254,101912
101912257,74,55,84,68,66,87,80,81,101912257,101912
101912258,67,58,76,45,53,86,74,64,101912258,101912
101912265,86,69,54,33,43,65,64,49,101912265,101912
101912267,91,75,91,67,75,94,89,75,101912267,101912
101912268,84,84,58,60,60,99,80,83,101912268,101912
101912274,65,62,71,65,60,88,78,64,101912274,101912
101912276,53,59,69,56,53,74,71,69,101912276,101912
101912279,79,59,85,76,76,88,72,60,101912279,101912
101912286,70,71,74,67,66,85,73,74,101912286,101912
101912289,59,33,66,51,46,79,57,46,101912289,101912
101912290,69,55,61,54,51,84,65,69,101912290,101912
101912291,72,54,68,47,42,90,71,72,101912291,101912
101912292,80,72,87,83,83,92,76,79,101912292,101912
101912299,53,49,62,49,54,62,66,45,101912299,101912
101912353,83,83,89,86,78,97,91,81,101912353,101912
101912358,55,43,49,44,35,76,63,45,101912358,101912
101912369,58,52,60,49,44,62,62,57,101912369,101912
101912373,70,55,55,56,58,86,72,70,101912373,101912
101912378,65,65,50,35,35,69,73,58,101912378,101912
101912383,89,69,91,72,70,90,73,78,101912383,101912
101912389,89,71,86,66,72,90,85,77,101912389,101912
101912395,85,77,81,75,75,90,77,83,101912395,101912
101912483,83,73,78,66,69,90,87,76,101912483,101912
101913101,73,62,65,69,52,79,80,74,101913101,101913
101913103,62,58,56,51,57,76,64,70,101913103,101913
101913104,85,87,73,79,71,82,83,83,101913104,101913
101913122,78,78,61,63,58,85,69,62,101913122,101913
101913123,72,66,57,53,43,82,72,54,101913123,101913
101913127,72,61,79,75,68,88,75,71,101913127,101913
101914102,93,94,93,92,85,95,93,84,101914102,101914
101914106,69,67,66,66,52,82,84,69,101914106,101914
101914115,95,93,91,93,86,99,95,95,101914115,101914
101914119,95,95,95,93,86,96,97,91,101914119,101914
101914123,96,94,94,91,79,98,95,90,101914123,101914
101915101,87,78,89,81,72,91,85,68,101915101,101915
101915102,82,85,90,82,74,97,79,70,101915102,101915
101915103,90,80,86,81,66,91,85,75,101915103,101915
101915106,94,94,98,96,93,99,97,99,101915106,101915
101915110,82,76,86,71,63,94,86,84,101915110,101915
101915114,79,75,83,77,70,98,94,75,101915114,101915
101915115,87,85,83,73,69,94,89,81,101915115,101915
101915119,90,78,89,81,83,98,88,85,101915119,101915
101915120,95,93,97,94,91,100,100,97,101915120,101915
101915126,89,81,83,77,77,96,92,84,101915126,101915
101915127,79,74,84,82,69,91,86,71,101915127,101915
101915129,67,71,78,61,40,89,74,68,101915129,101915
101915132,84,75,89,84,81,89,82,77,101915132,101915
101919103,67,66,79,68,68,80,78,74,101919103,101919
101919104,76,72,77,66,57,89,85,72,101919104,101919
101919107,66,59,60,54,50,62,62,57,101919107,101919
101919108,60,61,68,62,54,80,80,66,101919108,101919
101919109,63,69,82,79,65,86,87,79,101919109,101919
101919114,66,65,59,59,56,74,65,61,101919114,101919
101919122,80,75,80,76,69,95,91,82,101919122,101919
101919123,65,64,76,52,52,85,77,56,101919123,101919
101919124,65,59,70,60,57,83,79,66,101919124,101919
101919125,58,48,49,49,40,75,67,54,101919125,101919
101920103,78,73,67,59,65,80,72,66,101920103,101920
101920105,71,55,68,54,51,76,58,68,101920105,101920
101920113,75,64,45,43,45,75,52,47,101920113,101920
101920115,86,91,77,83,67,83,88,83,101920115,101920
101920117,49,52,59,44,33,65,47,40,101920117,101920
101920119,66,62,56,54,53,75,70,69,101920119,101920
101920121,86,79,68,67,64,82,88,85,101920121,101920
101920123,64,65,63,60,57,82,74,69,101920123,101920
101920124,71,67,66,59,55,73,76,64,101920124,101920
102905101,87,85,91,87,96,91,88,83,102905101,102905
102906101,95,85,88,86,78,93,87,76,102906101,102906
104901101,73,58,58,55,70,86,84,59,104901101,104901
105904101,82,79,83,86,80,95,95,87,105904101,105904
105906112,56,56,59,63,45,65,63,34,105906112,105906
105906113,74,70,71,69,57,82,75,72,105906113,105906
107901103,72,61,80,56,.,85,80,62,107901103,107901
107901104,66,59,71,62,49,84,82,77,107901104,107901
107904101,74,65,56,76,58,87,78,80,107904101,107904
107906104,93,100,93,100,97,100,90,90,107906104,107906
108807101,69,74,76,66,61,92,91,79,108807101,108807
108807102,69,70,89,83,84,96,88,90,108807102,108807
108807104,80,82,79,68,67,100,89,87,108807104,108807
108807105,74,78,72,78,84,96,86,85,108807105,108807
108807106,79,70,69,67,60,85,83,87,108807106,108807
108807107,73,66,80,74,74,87,86,72,108807107,108807
108807108,80,72,75,61,60,95,87,85,108807108,108807
108807109,87,83,92,86,83,96,93,90,108807109,108807
108807111,80,91,88,89,77,100,94,94,108807111,108807
108808103,93,87,80,74,64,98,90,89,108808103,108808
108902103,81,46,75,49,40,94,65,61,108902103,108902
108902104,77,77,67,68,65,82,73,73,108902104,108902
108902105,53,71,68,54,59,90,59,69,108902105,108902
108902109,58,51,66,77,54,94,73,65,108902109,108902
108902112,88,79,81,76,58,97,76,82,108902112,108902
108902113,67,59,65,55,35,86,70,54,108902113,108902
108902115,54,46,71,45,58,79,73,65,108902115,108902
108902117,70,63,66,47,54,79,69,56,108902117,108902
108902118,80,72,83,54,49,90,75,84,108902118,108902
108904103,94,84,82,84,74,100,95,88,108904103,108904
108904104,88,75,96,81,86,97,81,71,108904104,108904
108904105,90,89,97,95,84,100,100,100,108904105,108904
108904106,96,96,92,92,90,98,94,89,108904106,108904
108904108,87,85,83,74,64,99,97,92,108904108,108904
108904109,92,86,88,74,80,98,92,88,108904109,108904
108904110,81,74,67,55,60,94,92,85,108904110,108904
108904111,84,73,78,67,67,92,88,94,108904111,108904
108904112,90,94,90,82,79,94,90,92,108904112,108904
108904113,77,78,82,77,68,91,86,85,108904113,108904
108904115,89,78,90,77,70,87,73,78,108904115,108904
108904116,92,88,80,87,73,98,88,93,108904116,108904
108904117,88,79,93,83,81,94,85,86,108904117,108904
108904118,98,76,96,95,79,99,89,92,108904118,108904
108904119,89,79,98,93,86,98,85,86,108904119,108904
108904120,81,73,82,72,70,84,76,71,108904120,108904
108904121,90,83,86,75,66,86,79,81,108904121,108904
108904122,75,75,69,57,53,86,67,81,108904122,108904
108904123,89,94,83,74,74,94,89,82,108904123,108904
108904125,84,75,80,62,72,87,73,56,108904125,108904
108904126,97,88,98,92,81,100,95,92,108904126,108904
108904127,87,86,89,78,78,92,88,85,108904127,108904
108904128,81,58,60,48,54,84,75,74,108904128,108904
108904129,87,78,89,83,81,96,85,83,108904129,108904
108904130,97,88,95,82,92,97,92,97,108904130,108904
108904131,83,70,84,74,72,94,81,79,108904131,108904
108905101,76,64,74,59,74,92,92,95,108905101,108905
108905102,96,87,91,80,70,98,89,91,108905102,108905
108905103,92,89,65,83,63,85,84,73,108905103,108905
108905104,86,80,67,71,63,91,86,75,108905104,108905
108906101,84,70,63,73,66,91,86,69,108906101,108906
108906106,93,84,96,94,76,98,91,75,108906106,108906
108906107,81,78,85,74,69,92,86,73,108906107,108906
108906108,73,58,80,59,54,81,81,66,108906108,108906
108906111,92,90,93,91,92,93,90,88,108906111,108906
108906112,82,75,68,67,68,86,77,64,108906112,108906
108906121,75,65,68,82,66,78,74,70,108906121,108906
108906122,73,73,76,78,65,91,90,72,108906122,108906
108906124,90,88,90,89,88,99,97,92,108906124,108906
108906126,89,82,85,71,66,90,87,70,108906126,108906
108906127,78,84,83,78,80,87,94,81,108906127,108906
108906129,86,82,80,82,82,97,86,88,108906129,108906
108906130,82,65,69,60,65,88,67,47,108906130,108906
108907102,75,61,70,46,49,79,70,68,108907102,108907
108907103,80,65,72,55,61,83,68,61,108907103,108907
108907107,71,56,79,68,62,89,64,76,108907107,108907
108907109,63,49,77,53,47,95,71,65,108907109,108907
108908101,72,72,73,78,65,87,78,80,108908101,108908
108908102,61,68,52,42,41,64,74,69,108908102,108908
108908105,67,64,74,72,54,91,85,72,108908105,108908
108908107,86,79,82,75,67,87,84,82,108908107,108908
108908108,80,70,73,60,65,78,70,79,108908108,108908
108908109,89,75,92,81,69,87,88,84,108908109,108908
108908110,80,74,86,79,74,97,89,88,108908110,108908
108908111,62,49,68,68,59,70,65,65,108908111,108908
108908112,72,69,79,68,63,93,79,70,108908112,108908
108908114,83,67,91,70,67,97,93,88,108908114,108908
108908115,88,88,76,84,79,94,92,84,108908115,108908
108908116,81,74,64,61,55,80,78,77,108908116,108908
108909106,80,74,83,75,82,92,86,84,108909106,108909
108909110,81,73,68,58,63,78,80,77,108909110,108909
108909112,89,75,85,76,75,90,92,80,108909112,108909
108909113,88,80,84,76,81,93,87,86,108909113,108909
108909115,72,69,70,65,67,86,91,86,108909115,108909
108909116,77,63,73,62,61,91,76,59,108909116,108909
108909117,69,59,54,42,60,94,83,81,108909117,108909
108909118,72,64,76,64,59,85,74,63,108909118,108909
108909119,75,82,77,68,68,85,75,66,108909119,108909
108909120,77,75,78,69,81,82,81,69,108909120,108909
108909121,89,88,80,80,83,97,91,79,108909121,108909
108909123,82,76,86,81,81,100,92,90,108909123,108909
108909124,85,76,89,77,85,94,81,92,108909124,108909
108909125,70,68,83,60,76,86,79,73,108909125,108909
108909126,81,69,67,67,65,83,76,63,108909126,108909
108909127,91,83,86,79,78,94,89,84,108909127,108909
108909128,89,85,98,92,94,98,95,95,108909128,108909
108909129,84,63,76,58,58,82,71,65,108909129,108909
108909130,63,58,76,74,67,83,82,75,108909130,108909
108909134,91,84,87,83,71,95,88,89,108909134,108909
108912102,87,77,87,79,78,93,87,79,108912102,108912
108912104,74,70,72,61,69,85,77,59,108912104,108912
108912105,73,61,55,61,65,74,76,59,108912105,108912
108912107,83,79,95,81,92,93,76,74,108912107,108912
108912110,89,80,83,76,77,85,81,63,108912110,108912
108912112,68,73,49,78,59,93,86,79,108912112,108912
108912113,80,72,81,65,70,78,78,63,108912113,108912
108912116,88,86,88,78,74,96,89,91,108912116,108912
108912118,62,66,57,58,56,79,68,58,108912118,108912
108912120,63,67,56,53,65,69,81,44,108912120,108912
108912121,91,83,84,88,82,95,88,83,108912121,108912
108912122,79,73,69,72,77,86,74,69,108912122,108912
108912123,69,78,77,71,75,89,99,82,108912123,108912
108912124,64,60,62,50,65,74,79,54,108912124,108912
108912126,68,67,74,66,68,81,92,51,108912126,108912
108913102,73,55,56,57,49,86,85,75,108913102,108913
108913103,89,88,93,85,76,99,93,93,108913103,108913
108913104,66,71,73,66,68,76,77,68,108913104,108913
108913106,68,49,72,59,65,91,86,83,108913106,108913
108913109,78,72,88,76,67,93,85,86,108913109,108913
108913110,80,74,69,72,52,90,91,81,108913110,108913
108913112,76,66,68,49,50,91,76,69,108913112,108913
108913113,73,60,69,63,55,83,81,68,108913113,108913
108913114,84,70,75,85,83,93,89,86,108913114,108913
108913117,69,68,86,67,53,88,68,85,108913117,108913
108914101,52,48,68,34,50,62,50,32,108914101,108914
108915101,81,59,84,63,68,95,73,80,108915101,108915
109905101,83,70,83,88,67,97,93,83,109905101,109905
109907101,70,86,94,78,73,88,79,79,109907101,109907
109913101,81,90,78,65,54,96,89,70,109913101,109913
110907101,95,88,98,80,76,100,93,83,110907101,110907
111901102,76,72,82,79,64,90,84,91,111901102,111901
111901105,65,56,59,61,52,77,76,71,111901105,111901
111903101,82,78,93,79,66,86,79,88,111903101,111903
114902101,72,68,53,61,53,77,73,56,114902101,114902
114904101,98,92,84,79,77,92,89,76,114904101,114904
115901101,89,81,79,71,58,96,85,85,115901101,115901
116901101,91,93,93,89,76,100,88,92,116901101,116901
116901102,100,95,91,77,71,98,93,83,116901102,116901
116910101,75,70,26,39,23,88,88,76,116910101,116910
120905102,89,76,73,84,67,78,76,73,120905102,120905
121902101,66,62,76,79,70,90,77,43,121902101,121902
123803101,73,77,61,87,83,93,93,81,123803101,123803
123907103,73,66,76,69,59,82,80,67,123907103,123907
123907105,73,61,63,58,64,81,69,64,123907105,123907
123907108,72,58,43,40,51,79,80,73,123907108,123907
123907109,71,69,64,50,47,72,76,62,123907109,123907
123907113,75,71,58,65,47,72,70,70,123907113,123907
123907116,53,47,66,46,53,69,63,60,123907116,123907
123910110,56,60,59,56,59,88,82,65,123910110,123910
123910127,54,44,25,34,34,69,65,57,123910127,123910
126902104,63,63,63,57,45,69,80,63,126902104,126902
126902110,68,64,77,65,57,80,80,74,126902110,126902
126903101,64,68,71,57,38,89,83,86,126903101,126903
126903102,66,58,58,61,42,86,83,76,126903102,126903
126903103,76,70,67,61,51,82,84,71,126903103,126903
126903104,73,60,57,47,50,68,61,43,126903104,126903
126903108,82,86,81,87,70,85,83,78,126903108,126903
126903109,72,56,70,59,55,75,69,70,126903109,126903
126903111,63,49,53,39,38,72,67,61,126903111,126903
126904102,95,93,100,89,82,97,89,88,126904102,126904
126906101,74,69,72,69,54,86,78,54,126906101,126906
126907101,77,69,51,61,53,80,77,60,126907101,126907
127904101,72,69,82,79,75,92,86,82,127904101,127904
128902104,75,81,83,73,52,97,85,67,128902104,128902
128903101,45,-1,59,36,36,89,61,50,128903101,128903
130901101,85,83,89,81,69,90,95,79,130901101,130901
133901101,88,63,79,57,55,96,79,72,133901101,133901
134901101,75,83,48,57,52,94,73,63,134901101,134901
136901101,76,76,87,67,67,91,89,69,136901101,136901
139911102,88,80,85,85,85,88,85,85,139911102,139911
139912102,79,68,63,59,52,92,88,46,139912102,139912
142901104,46,19,72,39,39,87,60,67,142901104,142901
145906101,77,72,72,59,55,100,87,87,145906101,145906
145911102,90,80,84,59,55,82,85,88,145911102,145911
146903101,100,89,100,90,95,100,100,100,146903101,146903
147901101,90,90,83,74,61,100,91,76,147901101,147901
150901102,73,68,59,55,52,76,74,67,150901102,150901
152901155,84,81,70,57,52,88,76,93,152901155,152901
152901156,63,43,62,57,51,88,70,63,152901156,152901
152901157,94,85,57,50,41,90,80,60,152901157,152901
152901159,60,49,72,60,32,74,62,57,152901159,152901
152901160,55,39,43,40,27,71,62,50,152901160,152901
152901162,98,67,82,69,71,98,93,87,152901162,152901
152901163,70,65,77,70,65,94,86,79,152901163,152901
152901165,53,44,58,37,31,80,64,43,152901165,152901
152901166,85,92,86,92,78,98,92,86,152901166,152901
152901169,59,66,59,53,46,96,79,84,152901169,152901
152901178,79,72,91,93,85,90,90,92,152901178,152901
152901180,45,51,52,45,37,81,71,60,152901180,152901
152901184,63,70,55,49,40,91,74,84,152901184,152901
152901188,76,75,84,82,67,95,84,77,152901188,152901
152901189,83,89,84,81,80,98,93,82,152901189,152901
152901191,84,52,57,51,34,82,71,75,152901191,152901
152901192,78,76,63,65,52,90,88,71,152901192,152901
152901194,53,31,39,27,22,51,43,33,152901194,152901
152906101,84,83,85,79,79,91,90,72,152906101,152906
152906104,95,89,92,87,87,98,91,81,152906104,152906
152906105,81,81,81,76,69,93,93,86,152906105,152906
152907105,70,59,66,69,66,92,73,62,152907105,152907
152907106,80,76,52,73,58,80,80,75,152907106,152907
152908101,77,56,64,72,57,89,82,64,152908101,152908
153904101,82,85,69,53,63,97,79,59,153904101,153904
156902101,71,59,64,53,55,88,81,61,156902101,156902
161801101,68,64,50,50,61,75,75,38,161801101,161801
161914101,58,57,40,40,38,75,63,54,161914101,161914
161914105,60,60,55,48,49,63,60,55,161914105,161914
161914109,69,77,81,58,64,91,83,71,161914109,161914
161914112,63,58,81,65,68,81,75,65,161914112,161914
161914116,69,64,64,66,50,82,78,59,161914116,161914
161914121,47,59,57,61,52,75,62,48,161914121,161914
161914129,52,42,62,51,44,69,74,61,161914129,161914
161918101,91,86,90,80,67,85,85,44,161918101,161918
163908103,85,83,91,82,83,94,90,92,163908103,163908
163908105,86,86,91,87,86,91,85,81,163908105,163908
164901101,82,82,56,63,44,76,84,67,164901101,164901
166903102,96,83,90,73,73,100,100,78,166903102,166903
166905101,77,65,84,71,61,88,82,74,166905101,166905
169909101,64,73,67,78,56,-1,-1,-1,169909101,169909
170904103,75,59,71,63,46,86,69,59,170904103,170904
170904104,89,84,92,79,71,93,87,75,170904104,170904
170904106,63,58,75,64,57,93,76,78,170904106,170904
170904107,83,68,86,74,74,93,86,83,170904107,170904
170906102,78,71,70,63,43,92,80,83,170906102,170906
170906103,87,75,75,57,41,88,83,84,170906103,170906
170906107,87,80,78,75,74,97,87,84,170906107,170906
170906108,85,79,70,64,50,91,91,89,170906108,170906
170908101,69,64,65,74,53,81,75,68,170908101,170908
170908107,77,80,76,82,77,91,95,87,170908107,170908
170908113,69,59,69,66,53,68,69,70,170908113,170908
170908114,59,50,59,61,51,73,77,60,170908114,170908
174902002,89,89,63,80,77,100,97,91,174902002,174902
174903101,82,76,84,76,71,100,95,75,174903101,174903
174904103,54,48,41,55,44,68,53,32,174904103,174904
174904104,92,93,79,63,72,100,97,69,174904104,174904
174906101,95,90,79,79,81,88,89,79,174906101,174906
174908101,89,84,98,86,86,92,88,83,174908101,174908
175902101,59,79,52,58,44,89,83,73,175902101,175902
175903105,93,83,94,96,89,98,94,94,175903105,175903
175905101,75,64,89,72,46,81,70,63,175905101,175905
176903101,76,76,63,71,62,89,81,62,176903101,176903
177901101,93,70,82,71,63,98,93,90,177901101,177901
178901101,86,86,61,61,65,82,67,61,178901101,178901
178902103,88,82,100,88,94,94,72,78,178902103,178902
178904101,50,41,68,50,48,83,58,55,178904101,178904
178904104,62,59,80,60,44,88,81,63,178904104,178904
178904106,73,60,75,68,71,86,78,70,178904106,178904
178904108,56,60,51,47,44,83,77,75,178904108,178904
178904110,82,77,65,71,67,94,86,80,178904110,178904
178904115,80,82,72,76,61,93,76,82,178904115,178904
178904116,60,57,58,56,46,88,85,66,178904116,178904
178904117,88,75,88,67,78,92,80,75,178904117,178904
178904118,67,60,79,57,52,85,64,76,178904118,178904
178904121,80,78,86,72,71,98,92,84,178904121,178904
178904122,73,68,59,48,49,95,79,77,178904122,178904
178904127,66,54,64,45,38,79,65,57,178904127,178904
178904134,87,77,95,85,73,96,91,80,178904134,178904
178904138,84,79,80,72,61,94,90,85,178904138,178904
178904141,72,47,86,67,63,98,90,81,178904141,178904
178908101,92,89,72,69,69,97,91,85,178908101,178908
178913101,91,91,91,87,80,98,98,95,178913101,178913
182904101,92,88,86,75,82,97,78,86,182904101,182904
184901101,88,86,97,76,55,96,88,54,184901101,184901
185901101,49,49,44,26,18,81,70,56,185901101,185901
185902101,66,68,89,36,39,97,74,86,185902101,185902
186903101,93,87,79,74,79,97,100,100,186903101,186903
188901101,90,81,78,71,64,86,82,78,188901101,188901
188901103,87,84,81,73,57,97,84,87,188901103,188901
188901105,66,53,83,63,57,84,61,55,188901105,188901
188901106,89,70,86,69,69,96,76,76,188901106,188901
188901107,87,76,57,70,54,100,87,64,188901107,188901
188901108,98,93,95,72,64,100,95,90,188901108,188901
188901111,91,73,96,82,68,99,100,90,188901111,188901
188901113,77,69,73,60,44,100,94,89,188901113,188901
188901115,80,56,84,66,68,83,77,56,188901115,188901
188901119,92,88,83,83,69,95,85,74,188901119,188901
188901120,92,91,79,78,69,97,89,90,188901120,188901
188901122,70,56,75,64,51,95,75,59,188901122,188901
188901123,87,91,90,81,71,87,88,87,188901123,188901
188901124,67,43,67,53,62,90,76,72,188901124,188901
188901125,84,57,75,54,55,87,75,62,188901125,188901
188901128,93,87,100,83,67,98,92,88,188901128,188901
188901130,81,77,95,86,72,98,89,81,188901130,188901
188901131,88,88,63,71,57,85,82,69,188901131,188901
188901132,94,87,99,87,93,100,94,93,188901132,188901
188901133,77,80,73,69,61,96,82,76,188901133,188901
188901135,87,75,82,70,64,90,92,87,188901135,188901
188903101,55,71,64,68,50,81,78,74,188903101,188903
189902101,55,49,81,67,54,79,79,48,189902101,189902
192901101,64,69,52,64,65,83,73,68,192901101,192901
194902101,76,71,59,63,53,86,94,91,194902101,194902
194903103,89,80,88,73,71,96,83,94,194903103,194903
194904103,73,58,77,73,55,74,71,68,194904103,194904
194905101,74,64,73,64,65,96,96,79,194905101,194905
196902102,73,68,77,57,58,76,74,56,196902102,196902
198901101,79,76,71,71,63,97,94,71,198901101,198901
200904101,70,72,80,63,49,65,70,61,200904101,200904
201904101,77,65,62,59,45,86,86,73,201904101,201904
201907101,62,81,50,75,69,78,78,70,201907101,201907
201908101,89,86,86,78,84,82,79,44,201908101,201908
202905102,70,60,74,63,61,88,83,85,202905102,202905
203901102,78,54,52,44,37,70,46,46,203901102,203901
203902101,74,61,88,50,43,91,71,59,203902101,203902
205902102,83,83,80,71,64,94,89,77,205902102,205902
210905101,93,73,73,49,48,96,80,78,210905101,210905
212904102,74,70,85,84,77,92,92,83,212904102,212904
212905101,61,39,60,41,40,84,58,60,212905101,212905
212905103,72,66,87,61,66,97,92,77,212905103,212905
212905107,65,52,59,46,43,84,73,69,212905107,212905
212905108,83,66,85,57,56,80,59,75,212905108,212905
212905111,89,64,71,56,51,68,54,43,212905111,212905
212906112,76,75,86,86,78,98,96,92,212906112,212906
212906113,81,76,94,76,74,93,91,80,212906113,212906
212909102,66,61,49,38,46,83,72,61,212909102,212909
212909103,63,61,66,63,61,83,79,65,212909103,212909
214901103,48,47,78,59,52,94,76,78,214901103,214901
214901104,71,55,76,55,46,76,63,49,214901104,214901
214901105,75,74,85,67,59,88,85,80,214901105,214901
214901107,66,71,87,81,74,93,92,63,214901107,214901
214901108,79,70,87,65,72,92,70,83,214901108,214901
214901112,73,56,62,62,49,92,75,54,214901112,214901
214903101,97,92,95,96,82,92,92,88,214903101,214903
214903103,94,91,92,87,88,98,94,93,214903103,214903
214903105,81,84,96,96,93,96,91,81,214903105,214903
214903106,96,93,88,80,80,95,96,93,214903106,214903
220811101,60,65,45,56,33,60,69,46,220811101,220811
220811102,60,87,43,71,43,93,93,47,220811102,220811
220815101,86,77,76,70,67,85,74,67,220815101,220815
220902101,71,64,70,68,49,89,76,80,220902101,220902
220902102,77,68,69,70,72,86,80,75,220902102,220902
220902103,76,63,76,71,59,89,80,76,220902103,220902
220902104,85,78,69,75,72,92,85,71,220902104,220902
220902108,97,88,90,79,64,96,92,82,220902108,220902
220902109,82,70,55,59,56,70,86,68,220902109,220902
220902110,79,76,91,71,72,91,89,70,220902110,220902
220902113,79,64,58,62,52,86,88,67,220902113,220902
220902114,93,88,85,78,71,95,92,90,220902114,220902
220902116,74,76,73,79,62,96,88,80,220902116,220902
220902117,90,90,80,74,68,89,85,73,220902117,220902
220905103,74,80,72,76,57,89,85,74,220905103,220905
220905105,22,25,48,44,31,59,66,43,220905105,220905
220905110,58,55,46,42,58,73,68,48,220905110,220905
220905111,58,53,55,58,59,84,79,66,220905111,220905
220905115,48,44,49,51,38,66,62,37,220905115,220905
220905116,85,88,70,73,73,90,92,89,220905116,220905
220905117,31,34,53,45,42,68,68,58,220905117,220905
220905118,61,61,68,56,60,79,81,73,220905118,220905
220905121,87,77,60,42,42,62,55,36,220905121,220905
220905122,64,56,56,54,48,89,68,55,220905122,220905
220905123,65,41,78,55,54,84,69,68,220905123,220905
220905124,40,34,47,26,21,71,59,55,220905124,220905
220905126,58,53,44,44,42,77,80,78,220905126,220905
220905127,61,39,56,53,62,73,71,59,220905127,220905
220905129,47,46,33,52,61,48,55,36,220905129,220905
220905130,65,52,59,45,35,66,60,43,220905130,220905
220905131,62,51,73,58,61,73,61,36,220905131,220905
220905132,67,68,57,56,52,80,69,59,220905132,220905
220905137,72,72,48,49,48,65,81,48,220905137,220905
220905138,61,55,64,75,70,79,76,61,220905138,220905
220905139,74,64,68,61,54,66,61,56,220905139,220905
220905141,87,63,74,61,62,82,66,59,220905141,220905
220905146,85,73,84,72,61,92,73,79,220905146,220905
220905147,55,55,71,63,66,70,73,57,220905147,220905
220905148,75,63,65,64,55,98,93,79,220905148,220905
220905149,82,84,71,83,60,96,94,94,220905149,220905
220905150,75,66,90,72,60,91,80,76,220905150,220905
220905151,63,63,48,62,70,66,72,55,220905151,220905
220905152,60,65,63,44,47,90,80,61,220905152,220905
220905153,42,38,47,55,47,75,72,49,220905153,220905
220905157,73,67,74,67,67,69,78,56,220905157,220905
220905160,53,57,44,32,29,65,40,29,220905160,220905
220905161,58,48,63,57,51,69,73,72,220905161,220905
220905163,52,64,69,72,50,71,71,61,220905163,220905
220905165,68,53,70,62,69,91,75,81,220905165,220905
220905166,68,79,74,75,64,88,83,65,220905166,220905
220905167,58,54,63,59,58,85,74,64,220905167,220905
220905169,47,34,46,41,33,72,64,49,220905169,220905
220905172,52,45,70,64,55,79,66,51,220905172,220905
220905175,76,71,77,63,45,80,75,69,220905175,220905
220905177,82,79,88,78,74,90,89,80,220905177,220905
220905184,82,73,80,60,63,89,77,73,220905184,220905
220905188,47,45,53,49,51,84,84,82,220905188,220905
220905190,82,66,74,71,71,87,81,66,220905190,220905
220905207,89,92,87,89,80,99,96,92,220905207,220905
220905208,55,46,62,47,45,72,57,53,220905208,220905
220905209,75,58,69,60,45,91,69,63,220905209,220905
220905216,66,50,68,47,48,63,63,59,220905216,220905
220905217,44,33,40,72,72,59,32,27,220905217,220905
220905220,81,76,73,69,68,69,69,54,220905220,220905
220905222,60,52,47,46,40,58,52,33,220905222,220905
220905225,76,73,87,84,85,92,77,79,220905225,220905
220905227,73,58,63,52,52,73,76,66,220905227,220905
220906102,93,92,98,91,86,98,98,95,220906102,220906
220906106,88,82,81,75,77,95,93,80,220906106,220906
220906110,78,74,83,79,71,87,86,77,220906110,220906
220917101,61,63,57,57,52,76,68,47,220917101,220917
221911102,86,88,89,83,93,100,98,86,221911102,221911
225906101,89,84,59,84,62,98,93,93,225906101,225906
226903101,84,67,63,54,42,85,81,54,226903101,226903
226903106,64,62,60,52,37,86,62,57,226903106,226903
