,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
079907006,686,631,544,461,923,2322,864,354,202,339,24,21.9,24.4,11.945108916,51266,134.6756,079,N,94.7,079907006,079907
079907007,578,548,561,633,323,2320,1026,370,148,276,23.2,21.8,22.2,11.526458391,50340,130.7306,079,N,96.9,079907007,079907
079907008,831,726,681,546,1577,2784,298,380,225,825,23.9,22.5,25.4,8.9431106336,49566,173.3906,079,N,93.9,079907008,079907
079907011,550,526,489,555,794,2120,192,113,140,888,20.4,18.3,23,9.4117081143,50128,142.1046,079,N,95.2,079907011,079907
079907012,399,393,363,384,1250,1539,9,73,171,599,18.1,17.5,16.7,9.7926271424,50321,119.4997,079,N,93.1,079907012,079907
079907013,614,576,424,2,419,1616,609,203,134,333,23.1,22.9,23.6,10.502325581,49881,94.3437,079,N,96.5,079907013,079907
079910001,276,204,187,183,309,850,108,68,82,358,18.9,20.3,22.9,10.688888889,48767,60.5198,079,N,94.2,079910001,079910
080901001,143,115,119,99,39,476,343,43,71,146,15.8,15.8,16.7,13.960665227,41623,34.6165,080,N,94.6,080901001,080901
081902002,167,145,120,111,121,543,341,40,105,176,14.4,14.3,15.1,14.153846154,46142,48.0756,081,N,94.8,081902002,081902
081904001,100,91,88,98,55,377,270,38,43,107,15.9,15.2,13,13.066666667,43252,33.5546,081,N,93,081904001,081904
081905002,35,32,37,25,14,129,102,8,22,43,8.8,8.8,12.7,12.314285714,39817,15.3679,081,N,95.3,081905002,081905
082902001,77,63,53,39,2,232,22,35,40,161,12.6,12.1,15.6,15.438205782,47564,25.0946,082,N,91.2,082902001,082902
082903001,220,172,143,128,2,663,65,72,65,477,15.6,14.4,17.9,9.6975707524,43296,52.296,082,N,94.2,082903001,082903
083901001,39,48,45,46,22,178,45,18,35,68,11.9,9.3,12.8,13.72,44147,22.0845,083,N,97.1,083901001,083901
083903001,156,153,163,118,7,590,343,31,88,213,16.4,16.9,16.7,13.952380952,48478,46.8062,083,N,95.7,083903001,083903
083903002,10,1,18,13,2,42,27,0,5,22,.,.,.,15.375,48651,6.3825,083,N,90.2,083903002,083903
084901001,759,528,478,390,349,2155,957,71,215,914,18.2,22.8,22,10.519106035,46276,133.9741,084,N,94,084901001,084901
084902001,729,658,545,503,735,2435,693,198,263,1189,21,22.7,21.7,9.7506204623,45503,161.5216,084,N,92,084902001,084902
084903001,35,34,27,21,2,117,101,8,14,42,24.4,11.1,19.4,9.012464046,37567,9.2216,084,N,94.9,084903001,084903
084906001,501,440,408,384,339,1733,803,144,136,793,20.8,22.7,20.6,11.569209759,48069,106.0528,084,N,92.8,084906001,084906
084908001,85,108,78,73,123,344,118,31,51,215,15.8,13.7,15.1,11.466666667,46043,28.0511,084,N,91.9,084908001,084908
084909001,479,339,297,301,5,1416,1241,87,103,243,19.6,17.8,18.1,10.608873732,44589,93.0689,084,N,92.9,084909001,084909
084910001,647,620,1039,810,249,3116,2123,224,296,334,35.4,33.6,36.8,11.00892827,47816,207.8879,084,N,93.2,084910001,084910
084910002,958,918,918,754,168,3548,2452,520,224,230,22.8,22.1,22.4,11.11702662,48028,198.4668,084,N,95.1,084910002,084910
084910003,691,641,683,613,411,2628,1353,201,243,386,31.9,29.3,34.7,10.065752733,47587,175.6972,084,N,94.1,084910003,084910
084911001,522,542,455,434,44,1953,1652,223,167,53,25.1,24.4,22.6,12.148854962,48447,126.0785,084,N,96,084911001,084911
085902001,71,70,50,58,21,249,125,21,38,111,10.5,10.1,10.3,14.8,44864,28.3965,085,N,96.4,085902001,085902
086901001,245,233,238,216,4,932,626,76,64,259,19.5,19.2,18,15.994011976,45302,72.8163,086,N,95.7,086901001,086901
086902001,57,51,50,52,1,210,170,17,36,64,15.7,14.2,15.1,15.540222488,48253,20.047,086,N,96.3,086902001,086902
088902001,107,119,103,97,25,426,250,36,58,113,16.3,15.8,15.7,12.928395642,43470,38.228,088,N,95.7,088902001,088902
088902003,2,2,0,1,1,5,2,0,1,2,.,.,.,20.333333333,51969,1.4417,088,N,-1,088902003,088902
089901001,219,164,177,139,82,699,292,90,95,348,15.3,15.9,17.1,11.029018389,38344,57.4234,089,N,92.8,089901001,089901
089903001,80,66,73,63,8,282,100,17,29,185,12.7,12.6,14.4,9.7666666667,41974,27.3964,089,N,95.1,089903001,089903
090904001,275,259,218,223,37,975,652,167,130,340,20.4,18.4,17.6,14.752702415,41730,72.4722,090,N,94.8,090904001,090904
090904002,4,12,11,21,4,48,33,0,2,26,.,.,.,15.08,41038,6.2498,090,N,67,090904002,090904
091901001,59,71,63,44,2,237,226,10,41,47,12.6,13.7,13.5,18.392857143,44176,25.3181,091,N,95.3,091901001,091901
091903001,416,342,318,274,151,1350,1030,69,257,621,21.4,22,23,13.87254902,44803,95.6825,091,N,95.3,091903001,091903
091905001,79,74,57,78,0,288,257,17,46,70,15.9,10.2,13.4,13.564516129,41698,25.6193,091,N,96.2,091905001,091905
091906002,494,436,415,354,268,1699,1032,209,280,657,23.7,24,25.5,11.162093672,45622,113.8131,091,N,93.5,091906002,091906
091906037,4,9,19,28,13,60,29,1,4,34,12,9,11,13.272727273,46212,11,091,N,85.4,091906037,091906
091908001,125,137,90,103,10,455,412,34,60,76,16.3,15.2,15.4,13.069724284,44949,32.2408,091,N,95.6,091908001,091908
091909001,131,146,146,114,0,537,477,20,86,170,14.6,18.4,17.7,12.828550938,43339,40.2556,091,N,94.8,091909001,091909
091910001,63,70,52,57,19,242,207,9,42,85,12.8,12.5,13.4,12.71875,45436,24.1627,091,N,95.7,091910001,091910
091913001,102,94,114,87,1,397,368,24,52,110,16.2,15.3,15.9,12.117647059,46784,32.197,091,N,95.3,091913001,091913
091914001,75,63,72,66,3,276,252,17,49,64,14.3,11.2,13.8,14.166666667,43998,22.809,091,N,95.8,091914001,091914
091917001,69,82,76,84,3,311,247,30,57,57,13.4,11.1,14.4,11.441176471,40420,30.0938,091,N,96.8,091917001,091917
091918001,64,79,72,73,2,288,269,19,49,70,13.3,14.1,15.1,10.321428571,40043,26.573,091,N,95.3,091918001,091918
092801001,32,39,58,33,17,162,120,0,27,54,9.5,7.2,11,11.371900826,43377,11.6953,092,Y,91.5,092801001,092801
092901001,182,135,155,122,137,594,406,51,101,297,15.3,18.6,17.7,10.871287129,39453,49.8789,092,N,93.2,092901001,092901
092902002,287,251,293,248,242,1079,653,78,133,414,16.2,16.4,18.6,14.92893401,45506,91.0854,092,N,94.5,092902002,092902
092903001,654,528,444,379,1012,2005,534,165,309,962,19.5,20.8,20.2,12.105942596,43287,131.8559,092,N,92.6,092903001,092903
092904001,3,395,345,340,180,1083,696,98,145,302,18.9,20.7,18,15.52311596,42919,72.4595,092,N,95.8,092904001,092904
092906002,99,105,98,92,31,394,327,37,46,82,13.3,14.1,17.5,17.542857143,41831,32.7312,092,N,95.1,092906002,092906
092907001,150,139,119,117,32,525,461,30,34,64,17.5,17.8,18.7,15.043478261,41126,40.6093,092,N,95.4,092907001,092907
092908001,102,97,99,102,16,400,369,43,30,81,16.9,14.4,17.6,14.131578947,43828,29.3434,092,N,96.3,092908001,092908
093904002,232,230,169,163,249,794,320,26,89,450,16.5,17,17.9,11.938461538,41701,61.7752,093,N,95.2,093904002,093904
093904003,4,10,7,8,4,29,17,0,3,16,.,.,.,21,48584,3,093,N,83.1,093904003,093904
094901001,649,499,396,362,146,1906,666,197,242,867,20.4,19.9,17.8,9.8041142944,45465,148.1497,094,N,93.5,094901001,094901
094901002,3,20,50,45,8,118,24,2,9,64,12.6,6.1,4.3,14.181818182,46606,9.3878,094,N,89.6,094901002,094901
094902001,403,374,296,276,167,1349,727,68,121,283,22.6,21.2,20.4,12.407964982,49412,86.0294,094,N,95.2,094902001,094902
094902002,1,4,32,35,4,72,45,0,5,17,12.9,5.7,7.7,8.4444444444,45626,8.3746,094,N,96.8,094902002,094902
094902003,525,517,473,328,300,1843,990,66,161,271,22.3,23.5,23.4,8.5614035088,47195,103.6816,094,N,96,094902003,094902
094903001,110,117,114,88,8,429,264,33,33,130,20.3,19.2,18.3,14.496169169,43312,29.6029,094,N,95.1,094903001,094903
094904001,130,112,118,110,14,470,327,46,40,129,20.3,17.5,18.9,13.539473684,43788,32.2641,094,N,96.3,094904001,094904
095901001,54,60,52,59,11,225,108,19,37,86,12,11,11.7,15.571428571,42002,22.8482,095,N,96.3,095901001,095901
095903001,36,41,39,27,5,143,31,19,26,98,9.8,10.9,13,9.3,35303,18.1994,095,N,93.6,095903001,095903
095905001,469,385,282,294,89,1430,385,135,232,745,17.9,19.3,17.3,11.990675991,43047,102.7031,095,N,94.4,095905001,095905
095905002,10,15,32,68,5,125,28,0,6,60,9,6.7,3,14.941176471,45519,15.4445,095,N,83.7,095905002,095905
096904001,33,42,39,48,18,162,70,9,32,85,14.3,13.4,14.7,13.772727273,38302,17.3415,096,N,94.4,096904001,096904
097902001,73,70,53,66,2,262,233,7,37,109,14.6,12.2,15.5,12.655737705,40997,23.4553,097,N,96.6,097902001,097902
097903001,62,62,65,57,3,246,186,17,28,122,14.2,18.9,15.1,13.178571429,44202,21.403,097,N,95.5,097903001,097903
098901001,39,41,33,24,0,137,68,10,14,62,12.5,8.9,10,8.8717948718,39205,15.4071,098,N,96.7,098901001,098901
098904001,64,47,63,53,0,227,99,19,24,82,11.1,10.1,11.1,16.014388489,48989,28.0704,098,N,96.5,098904001,098904
099903001,45,42,38,37,18,162,105,19,36,71,10.8,11,11.6,13.140674719,39993,21.1578,099,N,94,099903001,099903
100903002,131,100,84,94,58,409,337,50,61,132,17.1,16.3,17,9.5193995672,38118,35.1776,100,N,94.4,100903002,100903
100904001,237,229,187,200,187,853,615,66,122,291,17.2,16.9,17.7,15.711711712,45955,68.0763,100,N,94.5,100904001,100904
100905001,198,155,182,120,79,655,543,60,95,160,17.1,16.5,19.4,13.377358491,41117,49.2683,100,N,94.9,100905001,100905
100907001,283,264,252,259,5,1058,1014,62,128,222,16.8,18.4,18.4,11.137856251,39648,85.4501,100,N,95.8,100907001,100907
100908001,39,42,43,42,0,166,164,14,20,60,13.3,11.8,14.7,10.957446809,38270,17.0796,100,N,93.2,100908001,100908
101805001,77,43,18,23,148,161,0,0,19,127,21.6,21.1,22,2.8235294118,41547,15.0764,101,Y,97.5,101805001,101805
101809001,26,11,30,20,10,87,53,0,16,19,9.7,9.6,10,9.5316335582,45413,8.5762,101,Y,86.5,101809001,101809
101812001,118,131,158,82,377,489,1,0,71,460,4.4,8.8,9.4,5.84,37939,24.2191,101,Y,88.4,101812001,101812
101812002,153,73,109,53,149,388,4,0,59,318,14.1,13.4,12.9,7.2222222222,39872,18.0025,101,Y,85.8,101812002,101812
101821001,67,44,56,44,54,211,18,21,19,155,17.9,19.8,15.3,6.69258278,37747,17.5881,101,Y,95.9,101821001,101821
101831001,67,61,61,58,242,247,0,0,55,243,34.3,25.1,35.6,5.7272727273,40035,9.7145,101,Y,92.9,101831001,101831
101834001,33,18,5,22,55,78,0,1,8,57,14.6,.,.,4,37333,3.0007,101,Y,91.1,101834001,101834
101837001,38,56,48,26,19,168,78,0,9,34,12.1,12.2,12.3,9.5517292148,47207,9.8081,101,Y,92.4,101837001,101837
101838001,95,57,62,38,20,252,7,0,17,180,14.8,18.8,18.3,4.5289719736,40235,13.4291,101,Y,90.5,101838001,101838
101852001,26,22,13,7,2,68,3,0,0,57,10.8,9.4,9.6,6.3917525773,34850,9.582,101,Y,91.7,101852001,101852
101854001,28,60,54,68,76,210,20,0,0,112,11.9,8.8,9,7.8181818182,40694,11.0021,101,Y,76.6,101854001,101854
101902001,175,994,566,599,475,2334,74,120,187,1660,24,23.1,25.5,13.82296978,53838,146.6747,101,N,94.1,101902001,101902
101902002,249,277,163,152,459,841,50,155,25,464,21,19.8,20.4,11.516129032,50493,60.7957,101,N,96.4,101902002,101902
101902003,191,967,525,604,359,2287,95,173,193,1745,24.5,22.6,22.9,12.912100305,53195,147.1472,101,N,94,101902003,101902
101902004,329,902,504,578,1076,2313,51,109,190,1613,26,27.7,27.8,13.937132699,54594,143.8932,101,N,93.1,101902004,101902
101902005,502,1108,511,642,1269,2763,211,137,315,1683,24.9,25.6,26,11.349030768,51173,157.3316,101,N,93.3,101902005,101902
101902006,55,69,42,77,81,243,21,0,5,177,11.6,9.4,11.5,18.288571611,57058,21.9477,101,N,90.4,101902006,101902
101902007,96,53,11,26,76,186,9,0,6,145,11.3,8.1,11.5,15.681818182,53522,16.9195,101,N,92.3,101902007,101902
101903001,1388,1095,867,780,1560,4130,188,143,493,2459,33.4,33.3,40.4,11.847516306,52803,247.8113,101,N,91.2,101903001,101903
101903002,1517,1035,921,820,1775,4293,159,143,482,2461,41.7,42.9,44.7,10.651207095,51755,241.0202,101,N,90.7,101903002,101903
101903003,940,729,605,532,1211,2806,140,96,359,1487,29.6,28.8,27.2,10.794727957,51809,163.8184,101,N,92.3,101903003,101903
101903006,236,191,195,161,127,783,98,183,15,287,-2,-2,-2,16.704545455,56488,41.0588,101,N,98,101903006,101903
101905001,9,518,457,376,280,1360,316,93,197,696,16,14.6,13.4,8.2539302034,48232,90.7243,101,N,93.1,101905001,101905
101906001,419,388,371,283,341,1461,851,127,168,438,19.9,20.6,22.2,9.319398637,45234,89.7538,101,N,93.1,101906001,101906
101907002,907,711,702,951,358,3271,2034,267,292,430,25.2,23.8,22.6,13.859237609,49685,207.4662,101,N,94.1,101907002,101907
101907003,889,764,792,673,396,3118,1172,246,234,900,25.3,22.4,22,12.59588292,49099,198.0434,101,N,93.8,101907003,101907
101907004,888,841,764,634,406,3127,1697,287,278,652,26.1,22.5,21.9,12.557444158,49035,196.4013,101,N,94.8,101907004,101907
101907005,1122,929,789,729,585,3569,1511,306,264,1002,30.5,29.7,27.7,12.694835681,49139,212.115,101,N,94.3,101907005,101907
101907007,1071,893,720,789,571,3473,1218,255,261,998,26.4,25.6,24.8,10.656698718,47841,216.8053,101,N,94.6,101907007,101907
101907009,1076,976,860,992,1021,3904,983,159,330,1640,24.6,22,21.1,8.6889800533,46831,246.8532,101,N,93.7,101907009,101907
101907010,938,677,710,667,525,2992,707,159,269,1155,23,21.3,21,8.204729712,46427,208.7575,101,N,93.8,101907010,101907
101908001,998,1042,937,806,58,3783,2280,336,400,1065,20,19.8,21.5,12.748673012,52116,232.5015,101,N,94,101908001,101908
101908007,1,1,0,1,0,3,1,0,0,0,.,.,.,.,.,.,101,N,.,101908007,101908
101909002,411,278,236,250,777,1175,7,44,136,1174,21.5,24,23.3,14.694715112,48358,72.3588,101,N,86.8,101909002,101909
101909003,308,219,190,179,819,896,6,7,99,894,23,19.4,21.2,13.045754687,45437,71.6914,101,N,89.5,101909003,101909
101910002,502,436,419,373,137,1730,91,86,189,1244,19.1,18.2,20,13.268153729,49011,124.4115,101,N,94.2,101910002,101910
101910003,1243,1094,952,893,1385,4182,380,209,483,2349,21.5,19.8,21.8,10.179552461,46447,296.5562,101,N,93.4,101910003,101910
101911002,770,677,604,451,526,2502,629,125,241,1563,19.9,18.5,21.8,9.9374684244,48837,164.58,101,N,92.9,101911002,101911
101911003,928,782,698,594,633,3002,1204,268,235,1100,21.3,23,22.6,11.440728248,50169,174.5063,101,N,94.8,101911003,101911
101912001,678,465,431,321,61,1895,17,183,188,1702,23,23.3,19.7,12.862068966,51601,115.2111,101,N,90.7,101912001,101912
101912002,1032,826,790,704,496,3352,1260,1195,172,939,27.8,26.9,27.7,16.208602151,53829,185.4901,101,N,94.6,101912002,101912
101912003,585,371,323,338,178,1617,20,160,233,1380,27.5,24.1,24.5,12.013706975,51336,98.4951,101,N,88.9,101912003,101912
101912004,359,192,191,151,225,893,30,47,153,750,25.8,23.3,29.1,14.315789474,52793,53.7882,101,N,91.1,101912004,101912
101912005,973,604,480,422,110,2479,65,190,311,1936,19.7,21.8,23.8,11.044585987,50451,155.9359,101,N,89.2,101912005,101912
101912006,318,173,218,133,584,842,2,36,169,633,23,21,23.5,15.931034483,54194,57.891,101,N,87.7,101912006,101912
101912007,211,122,115,80,461,528,0,13,166,479,21.9,17.2,18.8,10.606203377,48475,50.9445,101,N,86.6,101912007,101912
101912008,883,703,920,783,954,3289,1112,840,167,1380,27.1,24,26.3,14.186933863,51582,161.1902,101,N,95.4,101912008,101912
101912009,912,451,241,299,253,1903,66,64,193,1689,28,30.2,31,8.0611285266,48175,127.4511,101,N,89.4,101912009,101912
101912010,882,581,491,384,1259,2338,13,167,270,1698,27.1,27.5,25.6,13.896825397,52299,124.7084,101,N,91.9,101912010,101912
101912011,785,469,467,468,85,2189,17,237,186,1605,27.6,24.8,25.8,11.647540984,51114,120.3503,101,N,92.2,101912011,101912
101912012,609,330,350,285,119,1574,67,222,174,1178,23,23.4,23,12.298969072,51030,96.5066,101,N,93.7,101912012,101912
101912014,464,258,208,189,824,1119,11,63,191,846,24.4,25,25.7,13.449275362,51963,66.5861,101,N,89.9,101912014,101912
101912015,644,424,401,306,258,1775,292,328,157,1169,40.3,40.6,35.1,16.104657036,53815,98.9897,101,N,94.3,101912015,101912
101912016,301,266,197,202,767,966,23,101,132,668,21.6,18.9,18.5,19.532846715,56611,68.4996,101,N,89.9,101912016,101912
101912017,721,471,394,356,945,1942,81,114,248,1281,24.7,26.4,25.8,14.10582859,51546,123.8447,101,N,88.9,101912017,101912
101912018,498,269,245,227,761,1239,2,59,263,920,26.9,25.8,25.2,11.957142857,51587,69.9998,101,N,88.9,101912018,101912
101912019,417,248,189,168,930,1022,9,38,230,668,25.7,23,26.4,11.338461538,50379,63.5643,101,N,91.3,101912019,101912
101912020,543,291,265,234,1202,1333,1,76,266,883,25.2,20.8,22.4,12.963501021,48941,81.3023,101,N,86.7,101912020,101912
101912023,623,386,279,237,463,1525,39,61,194,1219,21.8,22.8,22.6,10.349753695,50248,101.5,101,N,87.8,101912023,101912
101912024,243,212,170,155,223,780,76,43,120,616,39.2,30.2,34.6,13.535714286,52484,55.9965,101,N,92.5,101912024,101912
101912025,163,157,157,170,153,647,367,647,10,109,23,23.3,19.8,13.658227848,52368,39.4989,101,N,96.3,101912025,101912
101912026,266,205,123,146,230,740,55,242,0,340,21.3,18.4,20.6,13.836734694,52472,48.9951,101,N,98.1,101912026,101912
101912027,894,600,431,448,276,2373,45,201,200,1915,25.1,22,22.8,9.8,49458,134.7173,101,N,91.8,101912027,101912
101912029,212,137,104,69,312,522,6,0,6,345,19.1,20.4,21,17.171428571,55007,32.9978,101,N,84.1,101912029,101912
101912033,326,315,260,257,652,1158,10,83,191,861,20.9,18.8,21.8,14.026312928,52679,91.4534,101,N,93.8,101912033,101912
101912034,173,158,149,159,157,639,30,146,6,475,27.2,26.8,30,14.377777778,53378,45,101,N,95.8,101912034,101912
101912036,991,742,648,559,930,2940,885,720,197,1215,25.1,27.2,27.5,9.7198342828,49349,153.2534,101,N,93.4,101912036,101912
101912301,64,62,70,59,5,255,2,94,7,224,14.9,17.7,18.6,11.315789474,49921,18.7489,101,N,98.5,101912301,101912
101912322,127,92,81,71,79,371,167,371,13,115,17.8,19.3,17.4,10.333333333,48893,24.0032,101,N,96.6,101912322,101912
101912323,123,81,131,69,85,404,89,146,11,205,17.7,19.5,17.9,11.693877551,50902,19.5994,101,N,94.5,101912323,101912
101912326,90,71,27,18,163,206,5,0,11,83,.,.,.,.,.,.,101,N,.,101912326,101912
101912327,17,18,9,4,19,48,3,0,0,28,.,.,.,.,.,.,101,N,.,101912327,101912
101912341,59,137,131,84,24,411,8,0,14,293,.,.,.,.,.,.,101,N,73.2,101912341,101912
101913001,576,618,683,466,872,2343,458,88,288,1187,21,21.6,22.9,9.5437435729,46189,193.3411,101,N,91.1,101913001,101913
101913005,81,63,70,42,30,256,178,16,15,48,33.9,17.2,19.4,13.58974359,53852,18.7241,101,N,94.2,101913005,101913
101913008,855,854,793,605,732,3107,1635,264,247,494,24,25.8,25.6,8.1226471734,44696,210.8598,101,N,94.7,101913008,101913
101913013,1050,426,5,3,74,1484,1204,182,107,103,25.8,26.8,27.4,10.85268528,46512,104.179,101,N,.,101913013,101913
101914001,769,708,596,562,169,2635,1742,120,222,570,20.8,22.3,22.5,13.716300986,51730,176.968,101,N,95.3,101914001,101914
101914002,680,648,657,694,147,2679,1776,297,155,225,22.2,22.4,21.2,10.350854794,49350,174.4915,101,N,96.8,101914002,101914
101914005,785,702,576,516,374,2579,976,116,193,997,20.8,19.5,21.1,12.866164934,51464,194.9482,101,N,94.7,101914005,101914
101914007,713,704,669,694,147,2780,1880,321,177,132,22.5,22.6,21.8,12.137205106,49985,173.3271,101,N,97.3,101914007,101914
101914009,837,752,662,598,476,2849,960,99,242,1174,19.9,20.8,21.4,8.5820611118,47366,208.1832,101,N,94.7,101914009,101914
101914010,697,635,597,407,163,2336,1456,231,121,108,22.1,21.7,23.4,10.428701665,49220,147.2166,101,N,97.2,101914010,101914
101915001,803,819,828,829,293,3279,2218,441,260,342,23.7,22.3,23.7,16.173223875,54206,191.0735,101,N,95,101915001,101915
101915002,1093,853,808,722,1248,3476,355,157,324,1783,20.2,21.5,22.1,11.797409782,50063,210.5205,101,N,92.9,101915002,101915
101915003,1021,854,704,595,386,3174,1869,263,286,592,25.2,25.1,23.9,13.613001895,52112,167.7396,101,N,94.5,101915003,101915
101915004,878,842,759,756,340,3235,1951,358,284,498,24.9,22.9,23,11.590703417,49758,172.8123,101,N,94.3,101915004,101915
101916001,634,574,575,484,218,2267,1317,168,232,646,23.3,20.8,21.3,13.296326382,49760,136.5969,101,N,94.5,101916001,101916
101917001,737,583,571,503,31,2394,153,135,170,1690,22.5,19.8,19.9,11.427156562,47230,161.5423,101,N,92.1,101917001,101917
101917002,813,647,535,440,66,2435,372,129,189,1614,22.1,21.5,21.3,11.203166227,47720,171.83,101,N,91.5,101917002,101917
101917003,863,629,510,464,261,2466,173,109,184,1628,21.1,21.5,22.8,10.75690481,46873,155.6824,101,N,93.2,101917003,101917
101917004,1021,853,718,597,578,3189,694,202,189,1218,24.8,23.4,24.5,11.722993062,46826,185.0368,101,N,94.7,101917004,101917
101917013,760,678,623,587,79,2648,942,251,178,1035,21.9,21.7,21.7,11.690807799,47247,160.4903,101,N,93.3,101917013,101917
101917014,35,17,8,6,4,66,8,3,5,41,9.3,9.1,9,8.7142857143,42835,11.9839,101,N,80.5,101917014,101917
101919001,1062,890,861,832,955,3645,1532,498,407,1618,22.8,21.5,23.1,11.620756817,48893,193.7899,101,N,94,101919001,101919
101919002,892,832,1114,1045,1950,3883,347,544,385,2397,18,19.4,21,8.3393097613,45370,210.7488,101,N,93.7,101919002,101919
101920001,558,561,549,564,23,2232,1667,275,132,193,23.8,22.5,22,13.945117797,52202,142.0864,101,N,96.1,101920001,101920
101920003,586,524,417,391,183,1918,372,97,256,1263,23.1,26,23.8,11.548544588,49098,144.9409,101,N,92.5,101920003,101920
101920005,641,475,387,338,142,1841,93,43,282,1501,31.1,36.1,29,13.115813684,50067,126.2183,101,N,92.5,101920005,101920
101920006,512,487,476,442,227,1917,1156,214,161,388,29.5,27.8,28.6,14.484036689,51617,118.8844,101,N,95.2,101920006,101920
101921001,800,709,604,596,176,2709,2025,197,187,392,21.4,21.7,23.2,12.554179567,48970,156.0108,101,N,94,101921001,101921
101924001,470,428,337,272,467,1507,270,41,125,1051,21.3,21.4,20.2,6.0471659687,47172,100.5759,101,N,93.2,101924001,101924
101925001,254,209,243,234,20,940,807,113,76,162,21.1,21.3,21.8,9.1692307692,43525,63.8032,101,N,94.5,101925001,101925
102902001,496,412,398,367,702,1673,694,135,290,797,19.6,19.5,20.7,12.560281419,43748,124.4658,102,N,94.1,102902001,102902
102903002,53,54,46,41,56,194,109,14,38,89,9.6,9.9,10.1,12.321428571,39847,26.5018,102,N,95.7,102903002,102903
102904002,361,322,285,283,97,1251,1070,95,123,316,18.1,18.6,18.4,13.199031602,43394,89.1842,102,N,96.1,102904002,102904
102905001,54,63,40,57,7,214,201,24,30,48,12.1,12.3,13.7,14.5,41621,21.4429,102,N,95.6,102905001,102905
102906001,75,81,60,80,49,296,241,28,41,105,12.7,13.9,13.6,14.757575758,41439,28.7117,102,N,96,102906001,102906
104901001,47,43,39,47,3,176,99,21,25,119,9,11.7,11.1,15.517241379,39641,24.323,104,N,95.2,104901001,104901
105801001,19,26,37,40,0,122,112,0,16,31,7.7,8,9.1,8.6884306987,32042,15.3896,105,Y,90.7,105801001,105801
105902001,611,468,462,370,112,1911,558,345,186,982,20.7,21.3,21.7,12.720323112,45395,130.1089,105,N,92.7,105902001,105902
105904001,365,331,288,215,13,1199,1020,62,100,76,23.5,23.8,25.7,10.552311691,45802,71.5224,105,N,96,105904001,105904
105905001,191,166,147,160,6,664,600,90,60,98,18.7,17.9,18,12.388888889,49227,52.4649,105,N,94.7,105905001,105905
105906001,566,462,375,359,67,1762,889,216,199,483,24.5,24,23.2,12.82266175,45189,103.7825,105,N,96,105906001,105906
105906004,15,22,33,39,4,109,39,0,15,32,.,.,.,13.6,45142,9.3702,105,N,86.4,105906004,105906
105906005,499,399,346,285,113,1529,430,97,216,709,20.9,20.7,20.8,8.0608695652,42109,100.015,105,N,94.8,105906005,105906
106901001,62,40,55,44,1,201,131,10,28,58,10.5,9.8,10.6,14.851851852,44244,23.4412,106,N,95.2,106901001,106901
107901001,250,224,215,209,143,898,482,60,106,452,18.5,15.9,18.3,14.737158693,43482,62.6219,107,N,94,107901001,107901
107902001,258,195,199,159,62,811,662,44,111,312,16,17.8,20.7,13.246395043,42388,60.3383,107,N,93.9,107902001,107902
107904001,54,48,44,43,3,189,170,25,26,80,13.8,15.9,15.2,11.371428571,40193,14.9686,107,N,94.3,107904001,107904
107905001,134,108,110,88,9,440,400,36,84,222,12.5,14.5,15.6,8.7922705314,41144,41.185,107,N,95.4,107905001,107905
107906001,95,83,77,77,45,332,241,26,51,155,13.3,11.8,15.8,13.945945946,43476,32.9865,107,N,94.9,107906001,107906
107910001,38,31,25,43,15,137,113,10,19,64,9.3,10.3,10.4,12.764705882,40672,13.5506,107,N,94.5,107910001,107910
108804001,19,11,28,12,0,70,0,0,5,60,3,.,1.8,11.81027668,35090,2.32,108,Y,85.5,108804001,108804
108804002,40,45,75,72,0,232,14,0,13,196,20.7,11.6,12.8,3.4666666667,33958,7.5008,108,Y,85.9,108804002,108804
108902001,85,794,607,568,1,2054,35,228,230,1810,20,21.7,24.8,10.970520712,45197,152.0253,108,N,91.6,108902001,108902
108903001,518,418,332,314,0,1582,8,202,214,1431,35.3,36.9,29.2,11.877862595,45929,125.8947,108,N,96,108903001,108903
108904001,899,652,627,483,8,2661,81,334,246,2107,25.1,25.7,23.4,11.135025706,46486,173.9477,108,N,94.2,108904001,108904
108904002,778,614,554,439,6,2385,15,133,264,2233,23.1,24.4,22.6,10.819192999,46949,176.407,108,N,93,108904002,108904
108904003,836,591,578,508,14,2513,79,253,248,2134,24.2,25,26.5,12.494343741,47520,171.5557,108,N,93.9,108904003,108904
108905001,291,234,192,176,1,893,0,86,50,809,17.3,19,17.8,10.708074534,47584,73.8548,108,N,94.4,108905001,108905
108905002,2,24,2,12,0,40,0,0,1,35,21.3,1.2,-2,12,48813,5.1339,108,N,80.6,108905002,108905
108906001,756,567,520,377,15,2220,283,222,202,1314,19.2,20.2,19.7,14.158673054,51968,166.6925,108,N,94.1,108906001,108906
108906002,774,500,399,359,10,2032,166,186,164,1280,18.5,17.5,19.5,14.479608514,51062,163.4254,108,N,95.1,108906002,108906
108906006,814,583,454,409,19,2260,122,169,167,1311,19.8,19.7,19.8,14.474542397,50916,162.8274,108,N,94.7,108906006,108906
