,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
071803001,14,34,17,62,0,127,0,2,0,5,124,3.8,4.8,4.6,3.3333333333,40652,6.005,071,Y,92.9,071803001,071803
071803002,25,35,35,84,0,179,0,9,0,5,166,3.6,3.4,3.5,4.7824680348,37238,7.1164,071,Y,93,071803002,071803
071804001,47,61,82,38,4,228,0,7,8,15,152,10.4,9.5,6.7,3.5384615385,39853,11.9633,071,Y,86.3,071804001,071804
071804002,44,49,54,42,2,189,1,11,2,15,133,6.7,6,7.1,5.6,35348,14.0414,071,Y,86.3,071804002,071804
071901001,156,159,160,139,0,614,0,21,32,41,503,19.1,15.5,17.3,8.6222222222,52322,39.5939,071,N,95.7,071901001,071901
071901002,250,176,200,208,2,834,1,10,35,60,695,16.5,17,16.8,10.113431152,51918,57.3758,071,N,94.7,071901002,071901
071901004,60,385,383,297,17,1125,0,29,35,76,878,15.3,14.4,15.3,9.3333333333,52454,66.4917,071,N,94.6,071901004,071901
071902001,511,456,457,385,221,1809,17,190,183,166,1082,23,23.7,21.9,10.863266626,49482,117.7792,071,N,95,071902001,071902
071902002,408,430,350,316,54,1504,6,75,89,125,1194,13.5,13.3,15.8,11.286929194,49573,93.943,071,N,93.7,071902002,071902
071902003,377,301,232,285,4,1195,1,7,108,69,1107,13.6,15,19.1,13.419346753,50455,78.1479,071,N,92.3,071902003,071902
071902004,437,358,318,320,49,1433,9,94,167,170,974,16.7,17.4,17.6,14.44155569,51705,96.0874,071,N,94.3,071902004,071902
071902005,687,639,603,659,46,2588,72,464,617,155,1040,18.4,20.2,18.5,14.616678288,51887,152.242,071,N,95.8,071902005,071902
071902006,346,357,291,289,12,1283,2,75,205,75,885,15,18.1,22.7,13.428859286,50661,83.5891,071,N,95.3,071902006,071902
071902008,491,377,327,329,42,1524,3,50,80,186,1237,19,19,18.8,12.200918941,49960,98.5673,071,N,91.9,071902008,071902
071902009,331,231,261,258,0,1081,0,11,82,93,939,16.4,18.3,20.3,12.102729804,49282,80.6965,071,N,93.7,071902009,071902
071902010,755,709,685,651,62,2800,56,471,333,197,1058,18.4,20.2,22.8,13.574937598,50910,163.7567,071,N,96.2,071902010,071902
071902011,142,174,124,173,15,613,23,42,225,2,260,23.3,21.9,20.7,14.528409348,52095,38.5815,071,N,96.9,071902011,071902
071902012,554,495,433,375,184,1857,19,292,279,110,1038,15.7,16.5,17.4,11.023321065,49315,118.8803,071,N,95.9,071902012,071902
071902015,110,100,85,90,14,385,5,39,115,2,254,20.5,17.7,20.1,8.0625515161,48000,21.7178,071,N,97.9,071902015,071902
071902022,23,37,60,93,4,213,0,6,0,14,165,5.9,3.5,2.9,11.928571429,49935,24.2888,071,N,75.3,071902022,071902
071902027,39,15,7,15,4,76,0,2,2,16,70,4.6,2.6,3.2,8.3443677772,49794,15.933,071,N,77,071902027,071902
071903001,243,164,164,143,0,714,0,7,71,64,619,10.6,10.8,11.4,9.8235294118,54284,66.1732,071,N,96.7,071903001,071903
071904001,286,278,238,233,0,1035,0,8,52,63,937,18.7,20.6,19.6,10.173789987,50919,70.0997,071,N,95.4,071904001,071904
071905001,612,495,510,454,17,2071,1,57,264,174,1677,16.8,16.2,18.4,11.602649007,51031,132.4059,071,N,95,071905001,071905
071905002,689,590,503,492,37,2274,10,196,243,185,1332,19.2,19.5,19.9,11.993548387,51065,141.2513,071,N,94.7,071905002,071905
071905003,412,335,290,283,93,1320,7,141,121,143,983,16.5,16.4,18,10.318388034,49616,93.0949,071,N,94.3,071905003,071905
071905004,469,346,290,304,1,1409,0,20,84,175,1248,13,15.1,13.9,12.756302521,52104,101.3999,071,N,93.7,071905004,071905
071905005,353,285,306,266,2,1210,0,15,66,141,1066,15.6,19.1,20.7,11.59047619,51345,88.6071,071,N,93.9,071905005,071905
071905007,608,455,426,351,56,1840,5,131,171,210,1237,14.1,18.5,19.4,12.632902826,51301,135.1895,071,N,93.5,071905007,071905
071905008,528,479,397,437,0,1841,0,26,176,184,1555,15.4,21.7,23.1,12.21641791,51627,120.0023,071,N,95.5,071905008,071905
071905010,25,40,63,39,1,167,0,2,1,19,153,5.8,15.3,10.6,9.2105263158,49249,18.5842,071,N,89.8,071905010,071905
071905017,116,95,103,89,4,403,3,24,118,3,263,23.7,15.6,21.1,11.35,50974,19.0414,071,N,97.4,071905017,071905
071906001,77,40,49,43,1,209,0,13,24,20,209,15.2,13.3,13,7.609790369,50119,18.3027,071,N,95.5,071906001,071906
071907001,421,412,414,356,10,1603,3,46,85,141,1240,19.8,19.9,23.6,10.060946918,50973,97.989,071,N,93.9,071907001,071907
071907003,82,59,51,61,3,253,3,18,39,2,155,11.7,14.4,18.9,8.6428483236,50608,17.8168,071,N,96.8,071907003,071907
071908001,96,120,96,95,0,407,0,2,37,13,381,13.5,15.8,11.1,4.2901374922,45125,23.1723,071,N,94.2,071908001,071908
071909001,766,660,579,505,8,2510,3,48,172,213,2068,22.1,24.3,21,11.341613379,50886,127.4659,071,N,95.2,071909001,071909
071909002,749,669,609,660,41,2687,11,131,187,200,1546,23,26.9,24.8,13.016718655,52702,135.4783,071,N,94.9,071909002,071909
071909004,682,606,488,484,44,2260,12,84,220,164,1314,24.3,24.6,27.1,12.242695624,51256,124.7176,071,N,95.8,071909004,071909
071909005,61,1007,869,873,116,2810,22,188,182,202,1900,22.9,24.1,23.4,9.3782104323,49227,143.1563,071,N,94.9,071909005,071909
071909007,122,113,128,116,6,479,10,14,157,0,348,16.2,15.4,20.7,10.853397674,52344,23.751,071,N,98.1,071909007,071909
071909008,493,433,451,450,29,1827,2,76,134,93,1300,23.2,27.6,27.8,8.273322053,49029,89.8557,071,N,95.8,071909008,071909
071909009,2,7,48,93,3,150,1,6,1,17,111,2.5,2.1,2.3,8.9185887949,49187,15.4755,071,N,78.3,071909009,071909
072801001,30,16,25,12,0,83,0,53,0,8,53,.,.,.,8.1428571429,31970,7,072,Y,89.8,072801001,072801
072801101,27,33,58,31,8,149,0,97,0,19,100,.,.,.,10.711111111,36294,8.2857,072,Y,89.8,072801101,072801
072801102,25,22,14,15,42,76,1,16,0,13,74,.,.,.,3,38373,2.2857,072,Y,79.4,072801102,072801
072801103,41,50,47,57,0,195,0,1,0,11,156,.,.,.,8.0833333333,40970,10.1072,072,Y,84.8,072801103,072801
072801104,48,35,53,35,0,171,0,0,0,8,145,.,.,.,9.0909090909,39782,10.5714,072,Y,88.8,072801104,072801
072801107,43,29,19,13,0,104,0,5,0,10,71,.,.,.,11.5,38208,3.3571,072,Y,92.9,072801107,072801
072801108,44,21,18,12,30,95,0,17,0,11,68,.,.,.,7.1666666667,40730,6,072,Y,85.2,072801108,072801
072801109,54,40,31,54,0,179,0,0,0,3,153,.,.,.,1.3333333333,38917,6,072,Y,90.3,072801109,072801
072801110,24,22,22,28,4,96,0,55,0,4,50,.,.,.,2.75,37235,4,072,Y,83.5,072801110,072801
072801112,32,32,21,14,6,99,0,40,0,7,46,.,.,.,5.125,37610,8,072,Y,89,072801112,072801
072801115,41,23,34,36,0,134,0,5,0,7,97,.,.,.,6.1818181818,38988,10.5,072,Y,89.4,072801115,072801
072801116,57,29,53,24,0,163,0,3,0,5,163,.,.,.,9.1538461538,42503,6.5,072,Y,77.7,072801116,072801
072801117,41,28,37,10,8,116,0,27,0,10,83,.,.,.,11.833333333,42309,6,072,Y,80.7,072801117,072801
072801118,37,42,20,23,25,122,0,30,0,5,84,.,.,.,12.470588235,38657,8.5,072,Y,83.9,072801118,072801
072801121,39,37,58,26,26,160,0,54,0,13,100,.,.,.,9.8571428571,43891,7,072,Y,90.6,072801121,072801
072801128,42,44,71,50,13,207,5,84,0,16,66,.,.,.,4.1,39437,10,072,Y,84,072801128,072801
072801129,30,58,51,44,2,183,1,28,0,12,164,.,.,.,2.3,43221,10,072,Y,91.1,072801129,072801
072801130,25,37,41,36,0,139,0,3,0,5,99,.,.,.,3.25,40637,7.5,072,Y,89,072801130,072801
072801131,31,43,24,5,23,103,3,50,0,13,31,.,.,.,1.0769230769,42815,5.5742,072,Y,86,072801131,072801
072801135,37,28,19,15,8,99,0,72,0,19,59,.,.,.,12,37421,5,072,Y,84.9,072801135,072801
072801136,25,20,34,24,2,103,0,53,0,13,57,.,.,.,6.3333333333,40462,6,072,Y,90.8,072801136,072801
072801137,21,25,41,38,0,125,0,108,0,12,69,.,.,.,13.142857143,41505,7,072,Y,90.8,072801137,072801
072801138,21,23,19,5,5,68,0,53,0,3,35,.,.,.,4.5,39916,3.7143,072,Y,86,072801138,072801
072801139,51,15,32,4,9,102,2,20,0,6,45,.,.,.,1.3333333333,42069,5.311,072,Y,75.9,072801139,072801
072801141,13,16,13,20,1,62,1,49,0,6,1,.,.,.,3,41900,4,072,Y,.,072801141,072801
072903001,286,259,201,250,15,996,7,685,69,75,365,18.1,19.5,17.5,13.607594937,48609,69.8806,072,N,95.9,072903001,072903
073903001,54,65,55,63,127,237,1,28,11,47,197,15.7,14.3,14.5,13.077806634,40344,22.2933,073,N,94.9,073903001,073903
073905001,44,59,55,45,31,203,0,105,7,23,103,10.3,10.2,10.8,16.615384615,42321,20.5864,073,N,94.4,073905001,073905
074903001,126,127,129,115,37,497,2,340,31,66,287,11,14.7,13.5,12.826530612,42333,45.0554,074,N,95.8,074903001,074903
074907001,46,45,34,37,18,162,1,116,38,19,89,7.4,9.2,15.9,14.651162791,45877,15.5679,074,N,95.5,074907001,074907
074909001,57,64,82,76,13,279,2,214,11,33,136,13,14.6,16.1,12.909090909,44101,23.0768,074,N,95.6,074909001,074909
074912001,42,45,37,56,2,180,1,148,10,24,60,10.9,13.9,12.3,11.333333333,39802,16.6843,074,N,96.3,074912001,074912
075902001,152,169,140,150,58,611,4,361,38,53,249,11.3,11.1,13.7,14.789206255,46548,47.1995,075,N,96.2,075902001,075902
076903001,16,21,17,15,2,69,0,45,1,5,25,10.4,12.2,12.4,12.230769231,44567,8.0512,076,N,96.9,076903001,076903
076904001,19,19,20,19,3,77,1,36,4,12,33,6.1,5.4,6.9,13.342857143,44476,12.9892,076,N,93.3,076904001,076904
077901001,56,69,38,30,6,193,0,31,7,18,116,11.2,14,13,10.685714286,42357,24.1385,077,N,93.6,077901001,077901
077902001,36,38,39,40,5,153,0,44,11,21,75,9,11.7,11.8,12.833333333,40566,19.8723,077,N,95.6,077902001,077902
079901001,465,343,381,334,410,1523,77,267,106,144,844,17.7,21.9,21,12.651075529,54710,93.79,079,N,94,079901001,079901
079901002,532,429,368,354,213,1683,12,214,69,206,1193,21.7,22.5,19.6,12.903589668,54627,90.7685,079,N,94.7,079901002,079901
079901003,526,477,495,454,399,1952,144,820,230,144,484,20.8,22,22.3,12.420915313,55168,97.629,079,N,95,079901003,079901
079901009,598,521,485,455,470,2059,172,870,378,134,464,20.8,22.7,25,9.7878360811,52426,103.3706,079,N,96,079901009,079901
079906001,257,197,193,188,29,835,5,444,36,80,275,16.4,16.3,20.2,18.03125,52808,56.7528,079,N,96.4,079906001,079906
079907001,584,551,553,527,440,2215,793,553,346,144,470,22,22.6,26.3,13.166590398,56326,112.6175,079,N,97.1,079907001,079907
079907002,374,320,298,270,697,1262,1,9,8,144,893,16.9,17.2,19.6,11.244740917,53808,76.2953,079,N,92.5,079907002,079907
079907004,648,645,605,604,136,2502,1211,791,591,104,178,23.8,25.8,26.1,13.543478261,55969,123.9591,079,N,97.3,079907004,079907
079907005,600,583,619,541,353,2343,817,435,153,122,787,23.3,22.5,25.8,11.971573115,55787,116.0837,079,N,96.5,079907005,079907
079907006,545,524,508,432,791,2009,438,391,135,156,461,21.4,22.7,25.4,11.774192628,55093,106.0466,079,N,96.6,079907006,079907
079907007,571,576,599,531,414,2277,838,643,229,103,457,23.1,25.7,25.2,12.977392336,56049,115.2444,079,N,97.3,079907007,079907
079907008,637,611,540,504,1324,2292,292,43,160,123,1020,23.1,21.9,24.8,11.356407693,54697,119.1179,079,N,96.2,079907008,079907
079907011,553,541,486,477,732,2057,267,115,48,165,1066,21,21.6,23.5,12.661892967,55236,114.5937,079,N,96.2,079907011,079907
079907012,344,321,310,326,932,1301,14,13,20,133,819,17.9,16,20,10.971150955,53547,80.173,079,N,94.9,079907012,079907
079907013,674,575,630,541,697,2420,420,654,166,163,645,23.5,23.4,26.9,11.367660301,54426,129.6307,079,N,96.6,079907013,079907
079907016,592,474,469,341,604,1876,169,672,164,114,324,22.5,24.7,25.8,9.7073170732,52804,96.2737,079,N,96.4,079907016,079907
079910001,260,262,245,218,441,985,84,42,80,90,574,22.3,20.8,20.1,8.3896103896,50284,68.1262,079,N,95,079910001,079910
080901001,124,96,108,101,14,429,10,295,34,55,176,13.7,12.4,13.3,14.805405405,46185,37.2717,080,N,94.5,080901001,080901
081902002,124,131,115,109,80,479,5,315,42,42,194,10.6,12.8,11.8,17.475247525,49411,46.9182,081,N,96.1,081902002,081902
081904001,106,84,80,75,55,345,1,213,31,32,147,10.6,11.5,12.1,11.625,48246,35.7983,081,N,93.3,081904001,081904
081905002,42,34,22,39,16,137,1,99,11,17,60,7.5,8.5,11.1,12.179487179,42069,16.8949,081,N,94.9,081905002,081905
082902001,69,67,67,52,0,255,3,26,26,28,185,14,10.5,13.1,11.66023954,50638,23.1319,082,N,91.6,082902001,082902
082903001,199,156,122,119,1,596,2,42,57,60,466,15.7,15.8,18.8,10.657059989,47801,47.3357,082,N,91.7,082903001,082903
083903001,193,169,163,141,8,666,2,349,51,69,212,10.1,14.1,16.2,12.60940919,54661,63.502,083,N,95,083903001,083903
084901001,783,676,575,510,474,2544,83,818,154,231,1402,23.5,25.3,26.1,10.544277311,49167,144.6411,084,N,93.7,084901001,084901
084901009,3,16,17,12,5,48,0,14,0,2,24,.,.,.,15.093554631,50893,4.4922,084,N,86,084901009,084901
084902001,497,493,437,386,409,1813,26,510,95,145,1059,22.2,22.7,22.8,12.692983759,50255,110.4552,084,N,92,084902001,084902
084903001,15,20,12,16,0,63,0,54,2,6,33,11,10.3,9.3,5.7777777778,38789,7.0525,084,N,93.1,084903001,084903
084906001,539,445,376,358,351,1718,11,631,130,122,987,19.3,20.6,20.1,11.914735656,51338,103.5514,084,N,93.3,084906001,084906
084908001,132,84,59,52,135,327,3,92,5,38,248,15.1,15.5,15.6,12.551724138,46244,26.1751,084,N,92.7,084908001,084908
084909001,409,370,317,301,8,1397,11,1106,63,135,298,16.7,17.9,19.4,9.2222222222,48004,77.8031,084,N,92.5,084909001,084909
084910001,603,580,537,450,231,2170,80,1241,133,208,520,18.5,20.8,20.9,12.880893809,53566,147.3696,084,N,94.3,084910001,084910
084910002,662,574,628,555,142,2419,385,1307,377,172,374,16.4,20.5,21.8,12.501512228,53024,151.252,084,N,95,084910002,084910
084910003,615,560,618,580,310,2373,376,934,198,245,625,17.9,18.9,20.8,9.9067350614,51529,159.4815,084,N,95.1,084910003,084910
084910004,36,40,62,50,22,188,3,111,1,21,79,7.5,6.7,7.8,10.344827586,52122,28.2559,084,N,91.2,084910004,084910
084910009,641,608,572,487,256,2308,179,1228,161,201,372,20.3,21.7,21.9,11.324986332,52633,148.765,084,N,95.4,084910009,084910
084910010,118,119,103,79,31,419,108,149,66,4,99,23.5,22.4,22.6,10,51318,13.9974,084,N,97.3,084910010,084910
084910011,653,614,584,532,117,2383,97,1585,200,174,350,20.6,21.3,21.1,8.8166880172,51449,137.542,084,N,94.3,084910011,084910
084911001,561,560,542,497,43,2160,146,1637,243,146,133,23.8,23.9,24.5,14.152874095,51441,126.7363,084,N,95.6,084911001,084911
085902001,59,55,50,58,15,222,0,67,11,26,119,8.7,10.4,10,13.944444444,45178,30.091,085,N,95.3,085902001,085902
086901001,250,243,236,223,1,952,4,545,81,89,375,18.4,15.4,17.2,15.154285714,50110,79.9558,086,N,95.7,086901001,086901
086902001,54,56,57,40,2,207,0,176,30,29,67,12,14.6,14.9,16.038461538,50633,20.6286,086,N,96.7,086902001,086902
088902001,118,104,98,92,23,412,3,202,26,45,151,15.2,13.3,16.7,15.659090909,48242,38.672,088,N,95.5,088902001,088902
089901001,223,174,140,157,69,694,3,214,71,79,399,16.2,15.4,16.1,10.810319443,45858,56.9135,089,N,93.7,089901001,089901
089903001,92,54,67,63,1,276,0,72,20,40,203,13.4,11.6,11,13.848484848,48250,30.6605,089,N,95.2,089903001,089903
090904001,240,237,232,201,32,910,1,499,88,104,345,13.5,17.1,20,10.837422267,46081,76.8569,090,N,95,090904001,090904
090904002,4,10,14,17,1,45,0,24,1,2,23,.,.,.,22.666666667,49747,6.7501,090,N,81.2,090904002,090904
091901001,53,47,51,59,0,210,0,187,7,23,71,11.5,11,13.9,16.779661017,45031,22.4635,091,N,95.8,091901001,091901
091903001,323,326,257,272,130,1178,15,781,53,192,635,17.5,20,17.1,14.351579221,48974,97.6155,091,N,95.4,091903001,091903
091903002,2,6,11,16,7,35,0,23,0,4,21,5.8,6.8,2.4,20,50811,5.4853,091,N,87.6,091903002,091903
091905001,74,84,60,84,1,302,3,236,15,34,103,13.4,11,11.7,13.137970276,43840,28.3096,091,N,95.6,091905001,091905
091906002,497,472,398,353,233,1720,30,785,205,217,933,16.6,17.7,18.2,11.808980903,49840,110.9975,091,N,95,091906002,091906
091908001,109,103,112,91,7,415,3,347,41,36,94,15.1,14.5,15.2,12.23255814,46665,33.8498,091,N,95.2,091908001,091908
091909001,127,112,91,91,0,421,3,357,32,40,187,13.1,13.4,13.6,13.947368421,44718,37.3406,091,N,95.6,091909001,091909
091910001,76,58,59,52,9,245,0,206,15,28,89,10.7,12.9,16.4,14.379310345,49446,20.48,091,N,95.1,091910001,091910
091913001,128,99,100,73,1,400,8,336,31,32,125,13.7,15.1,14.7,15.225806452,47892,28.6181,091,N,96.6,091913001,091913
091914001,58,87,69,68,1,282,0,238,13,27,121,9.7,12.8,13.4,15.106343798,46167,23.4247,091,N,95.8,091914001,091914
091917001,63,63,73,65,2,264,2,201,30,26,75,11.3,13.5,14.6,13.848484848,50318,25.5833,091,N,95.4,091917001,091917
091918001,56,45,61,66,7,228,0,192,14,30,91,11.4,10.8,9.3,12.958333333,44211,22.7217,091,N,95.5,091918001,091918
092801001,24,46,49,54,10,173,0,128,0,10,51,11.9,7.5,8.9,11.004329004,45988,11.549,092,Y,96.2,092801001,092801
092901001,145,142,141,116,107,544,7,335,41,96,335,15.3,13.6,14.3,11.354166667,44166,44.7193,092,N,94.5,092901001,092901
092902002,287,249,255,234,181,1025,14,494,57,93,489,18.6,18.5,18.1,16.153846154,45041,78.5707,092,N,95.4,092902002,092902
092903001,542,513,442,447,820,1944,26,451,170,188,1027,16.7,17.1,18.7,12.901628985,47838,130.1754,092,N,94.5,092903001,092903
092903004,46,40,31,5,66,122,0,12,1,15,96,.,.,.,14.916666667,49444,11.2071,092,N,89.2,092903004,092903
092904001,347,325,285,268,242,1225,19,625,95,113,548,17.1,18.5,18.5,14.76344086,45543,87.2569,092,N,94.7,092904001,092904
092906002,97,119,79,75,29,370,1,269,38,35,142,9,11.6,12,14.5,44130,33.4508,092,N,96.3,092906002,092906
092907001,140,119,124,98,37,481,13,364,37,23,103,12.9,14.5,17.6,13.334136669,43831,37.3936,092,N,96.3,092907001,092907
092908001,98,112,96,86,9,392,2,344,39,26,103,14.3,14.9,17.6,13.916666667,48822,33.627,092,N,96.5,092908001,092908
093904002,206,204,159,153,175,722,3,244,36,61,500,17,16.1,18.6,9.25,45618,65.4699,093,N,94.7,093904002,093904
093904005,6,10,6,7,12,29,0,5,0,1,25,7.3,8,6,9.4,44233,3.4939,093,N,.,093904005,093904
094901001,599,495,423,330,114,1847,17,537,175,224,1009,18,15,21.4,10.294959207,48320,129.7593,094,N,93.3,094901001,094901
094901002,10,39,44,34,6,127,0,26,0,10,72,4,3.2,4.1,19.125,51410,7.455,094,N,85.1,094901002,094901
094902001,710,611,478,406,244,2205,52,986,129,178,531,16.5,18.6,20.5,12.393700787,55090,120.102,094,N,94.8,094902001,094902
094902002,2,13,36,38,6,89,0,39,0,7,36,18,16.6,15.6,11.666666667,53866,9.0008,094,N,94.6,094902002,094902
094902003,566,524,563,513,377,2166,61,857,113,187,390,21.3,23.1,24.8,11.386378296,54570,117.1164,094,N,95.8,094902003,094902
094903001,130,146,116,121,7,513,4,284,45,39,174,20.8,20,18.2,15.073492775,45916,35.2189,094,N,95.1,094903001,094903
094904001,121,99,114,100,10,434,2,274,29,25,154,16.4,16.2,18.2,13.350397549,46513,30.9169,094,N,94.4,094904001,094904
095901001,64,48,53,46,3,211,1,98,18,22,101,14.4,12.3,9.8,14.612903226,42756,25.5618,095,N,96.3,095901001,095901
095903001,61,53,38,34,5,186,1,58,30,17,120,12.8,14.3,13.9,14.35,41255,18.1034,095,N,94.6,095903001,095903
095905001,396,374,312,295,60,1377,7,291,117,129,896,16.9,16.1,18.8,13.424975927,48838,93.2829,095,N,93.9,095905001,095905
095905002,1,9,25,17,0,52,0,9,0,7,45,3.3,2.3,3.3,15.733333333,49878,13.3427,095,N,81.8,095905002,095905
096904001,44,28,39,42,11,153,1,69,24,24,74,12.9,8.3,9.1,11.400936002,40323,14.1395,096,N,96.3,096904001,096904
097902001,49,44,65,47,3,205,1,160,20,21,94,10.6,9.3,9.5,15.628080645,44244,22.5617,097,N,95.1,097902001,097902
098901001,26,29,41,32,0,128,0,58,15,13,58,9.6,9.9,6,12.857142857,45860,18.824,098,N,95.7,098901001,098901
098904001,60,59,56,57,0,232,4,96,12,26,96,8.1,9,10.9,15.430834572,47386,26.9923,098,N,95.3,098904001,098904
099903001,37,38,42,40,8,157,2,94,11,30,115,9,9.3,13,14.5808457,43112,19.3709,099,N,94.7,099903001,099903
100903002,81,93,83,93,52,350,2,282,44,25,133,15,13.9,16.5,12.421192435,39876,31.9881,100,N,95.2,100903002,100903
100904001,199,214,187,182,135,782,4,590,71,80,324,18.1,19.2,19.7,12.611511901,45365,56.2945,100,N,95.4,100904001,100904
100905001,188,146,155,114,61,603,2,497,58,44,156,18,14.9,18.3,12.354166667,42587,45.0552,100,N,96.5,100905001,100905
100907001,296,298,245,270,1,1109,11,1004,65,87,223,19.3,19.3,18.6,10.995356329,42084,73.419,100,N,95.4,100907001,100907
100908001,47,40,40,31,0,158,0,149,6,23,53,9.6,11.8,11.9,12.86448927,48043,15.3689,100,N,93.6,100908001,100908
101805001,45,36,30,25,108,136,0,1,0,33,129,10.3,9.7,10.2,5.6453208941,42856,15.3465,101,Y,94.8,101805001,101805
101806001,87,82,51,61,0,281,0,0,0,29,268,12.5,13.5,14.4,3.220387665,49445,19.9042,101,Y,96,101806001,101806
101809001,26,22,16,22,10,86,0,50,0,23,32,3.3,9,13.1,11.232646255,52774,7.9155,101,Y,90.5,101809001,101809
101813003,167,145,135,113,99,560,7,2,0,27,493,21.5,22.8,22.5,6.0467836257,53096,38.3689,101,Y,97.9,101813003,101813
101813006,130,109,107,81,336,427,0,3,0,26,331,18.2,18.3,18.7,4.7575757576,50721,30.2329,101,Y,.,101813006,101813
101821001,54,50,37,69,22,210,1,15,9,21,179,9.9,9.1,7.9,7.5882352941,42174,16.0762,101,Y,96,101821001,101821
101822001,12,18,8,14,46,52,0,0,0,7,24,4.7,3.2,3.1,12.714285714,37714,6.9995,101,Y,80.6,101822001,101822
101837001,43,35,29,44,11,151,3,55,0,14,37,5.3,7.9,9.2,13.461538462,48380,10.9341,101,Y,94.5,101837001,101837
101838001,101,57,56,48,10,262,0,2,0,21,230,13.7,15.5,22.6,7.9276655251,49007,13.0918,101,Y,94.3,101838001,101838
101846001,145,137,143,137,120,562,84,107,34,20,425,24.3,23.6,24.4,2.6171075706,45840,46.2251,101,Y,95.7,101846001,101846
101854001,24,48,58,47,61,177,1,7,0,14,156,6.7,6.1,8.4,7.7806811509,42659,13.2385,101,Y,81.4,101854001,101854
101858004,220,179,126,82,96,607,158,89,86,20,261,25.2,21.4,21.1,1.9187908258,44850,42.1425,101,Y,96.2,101858004,101858
101865001,54,40,22,25,133,141,0,1,0,16,100,19.1,16,22.3,10.266666667,36633,11.3916,101,Y,90.1,101865001,101865
101865003,44,40,34,37,65,155,0,0,0,2,112,11.1,9.8,8.6,8.3333333333,35156,9.0004,101,Y,89.9,101865003,101865
101868001,44,36,20,14,103,114,0,0,0,24,107,16.8,13.2,12.8,8.8181818182,43562,9.9408,101,Y,.,101868001,101868
101902001,196,844,656,639,223,2335,32,30,99,133,1984,17,16.6,16.6,12.239253947,56047,132.53,101,N,91.8,101902001,101902
101902002,318,216,186,189,480,909,6,13,145,43,649,13.8,13.5,14.6,11.602976102,53521,61.7242,101,N,94.9,101902002,101902
101902003,161,1023,785,693,186,2662,6,42,222,217,2401,17,14.5,14.2,9.1780867071,53398,162.8491,101,N,92.7,101902003,101902
101902004,160,617,565,659,754,2001,60,29,88,179,1493,14.8,13.4,13.6,10.804855885,54923,136.9152,101,N,91.6,101902004,101902
101902005,173,599,526,593,800,1891,23,67,59,189,1297,15.4,14.8,13.9,11.573751386,55593,133.1378,101,N,93.7,101902005,101902
101902008,140,117,102,82,72,441,21,13,110,0,321,12.2,13.7,11.2,14.368421053,56219,16.2991,101,N,98.1,101902008,101902
101902013,47,75,70,47,120,239,1,3,0,11,185,.,.,.,12.218250172,56481,27.8652,101,N,83.7,101902013,101902
101903001,1223,1023,910,757,1246,3913,459,122,169,354,2985,20.9,20.9,24.8,11.831402915,55213,268.6112,101,N,93.2,101903001,101903
101903002,1183,1048,1017,725,1350,3973,448,135,143,349,3083,21.4,23.3,23.7,10.027620275,53468,229.7508,101,N,92.9,101903002,101903
101903003,868,741,630,648,1035,2887,330,92,141,244,2097,22.1,22.2,24.1,10.215469165,54409,167.0466,101,N,94.2,101903003,101903
101903006,201,209,192,207,74,809,476,45,283,11,533,10.1,12.4,11.7,18.910334718,60542,38.0467,101,N,98.5,101903006,101903
101903011,13,17,10,1,24,41,1,0,1,9,33,.,.,.,7.25,53306,7.9996,101,N,83.1,101903011,101903
101903012,109,114,96,84,93,403,49,14,53,5,318,15.8,16.7,17.7,11.909090909,53517,22.0007,101,N,97.6,101903012,101903
101905001,690,596,521,482,357,2289,29,229,97,203,1598,17.5,15,18.1,9.7327826658,53189,142.6499,101,N,94.1,101905001,101905
101905005,14,17,19,17,6,67,0,12,0,1,50,2,12,13.8,17.166666667,56648,6.0003,101,N,73.7,101905005,101905
101906001,433,440,303,312,262,1488,6,707,83,114,542,20.5,20.4,21.3,8.9275045749,54708,94.7553,101,N,94.8,101906001,101906
101906004,1,6,3,7,5,17,0,5,0,2,10,.,.,.,35,61992,0.5556,101,N,60.2,101906004,101906
101907002,1016,865,828,813,410,3522,311,1743,275,204,984,21.9,23.1,23.7,13.481118367,55676,206.504,101,N,94.3,101907002,101907
101907003,1020,813,807,802,432,3442,383,719,181,204,1741,21.5,21.6,22.8,12.122641509,54727,206.0056,101,N,93.2,101907003,101907
101907004,966,773,738,770,715,3247,284,1151,196,218,1348,21.8,20.2,22.5,12.291018216,54810,203.3742,101,N,94.3,101907004,101907
101907005,903,784,736,709,504,3132,232,980,184,194,1382,21.7,21.3,22.9,11.495915923,54586,189.799,101,N,94.2,101907005,101907
101907007,1042,886,782,825,663,3535,412,875,153,239,1625,23.3,20.1,22,12.132701508,54956,215.849,101,N,94.5,101907007,101907
101907009,859,705,585,566,864,2715,119,268,46,226,1863,20,20.2,23,10.192906108,53666,184.6297,101,N,94,101907009,101907
101907010,951,623,706,680,555,2960,315,403,95,234,1831,18.9,19.6,23.6,9.6242652151,53028,195.2985,101,N,94.8,101907010,101907
