,gr6_stu_count,gr7_stu_count,gr8_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
046901042,306,319,320,12,945,7,512,104,47,299,23.3,21.2,22.7,12.2,51631,53.5,046,N,95.8,046901042,046901
046902041,378,369,358,44,1105,26,604,224,72,122,21.9,22.2,22.7,12.4,52306,59.3,046,N,96.6,046902041,046902
046902042,383,368,374,31,1125,7,498,110,107,479,21.1,23.4,24.7,10.8,51341,64.9,046,N,95.6,046902042,046902
046902044,369,344,329,15,1042,17,578,194,107,208,18.7,23,22.7,11.8,51914,60.5,046,N,96.7,046902044,046902
046902045,321,284,313,11,918,21,509,127,103,280,21.1,23.1,26.4,12.3,51456,57.1,046,N,96.2,046902045,046902
046902046,236,246,262,8,744,3,514,81,92,342,20.3,25,23.9,8.4,50299,47.3,046,N,95.4,046902046,046902
047901041,81,101,89,1,271,1,139,32,25,170,13.2,13.5,15.6,12.5,41174,23.8,047,N,96.7,047901041,047901
047902041,56,47,50,0,153,1,105,11,13,84,14.4,11.2,16.9,12.3,42652,12.1,047,N,96.5,047902041,047902
049905042,87,88,81,2,256,0,214,18,24,102,18.1,14,15.3,11.7,43207,17.7,049,N,96.9,049905042,049905
050910041,259,250,282,132,791,14,382,86,79,451,14.3,16.2,17.8,9.5,48441,60.5,050,N,95.8,050910041,050910
050910042,271,293,290,181,854,14,346,72,93,440,14.1,13.5,16.3,7.9,46192,62.6,050,N,95.7,050910042,050910
052901041,82,79,75,9,236,0,58,22,14,103,12.6,10.6,11.8,10.8,51406,23.7,052,N,95.5,052901041,052901
053001041,61,54,62,2,177,0,29,15,19,104,14,13,12.6,7.4,41905,15.1,053,N,96.7,053001041,053001
054903041,43,33,44,1,120,0,25,4,19,107,11.6,12.2,12.2,11.3,42586,9.6,054,N,96.6,054903041,054903
056901042,117,152,145,2,414,2,179,16,26,218,21.4,20,21.2,9,43320,27.9,056,N,95.5,056901042,056901
057803041,158,155,156,26,469,260,57,0,27,96,25.6,12.8,25.9,5.4,53639,31.4,057,Y,98.1,057803041,057803
057803044,144,99,95,198,338,0,3,0,22,268,21.3,24.3,24.3,2.7,47289,22.3,057,Y,.,057803044,057803
057803045,131,138,133,6,402,2,0,0,25,374,.,.,22,1.5,46948,26.7,057,Y,.,057803045,057803
057803046,170,171,153,38,494,1,1,0,30,458,27.3,26.8,28.3,0.9,46022,32.4,057,Y,.,057803046,057803
057803047,171,161,145,149,477,33,41,0,22,332,25.3,25.6,26.7,1.4,48783,29.7,057,Y,.,057803047,057803
057803048,134,150,140,16,424,3,18,0,36,375,25,23.3,19.9,0.8,45902,27.5,057,Y,.,057803048,057803
057836041,38,31,30,96,99,0,0,14,11,63,15.3,15.3,15.3,11.6,54037,4.7,057,Y,98,057836041,057836
057848002,155,155,156,73,466,40,60,27,30,249,22.4,25.9,26,2.7,44416,24.6,057,Y,97.1,057848002,057848
057848005,146,140,130,79,416,16,31,23,26,254,19.2,22.4,20.7,2.9,46042,26.7,057,Y,96.6,057848005,057848
057848008,154,155,154,52,463,52,184,83,31,80,25,22.7,25.7,2.2,44491,26.4,057,Y,96.6,057848008,057848
057903041,314,343,350,47,1007,14,98,60,106,791,17.9,23.8,24.4,8.8,53353,67.8,057,N,96.4,057903041,057903
057903042,324,366,327,33,1017,63,64,139,103,818,16.7,23.5,23.3,10.7,55372,65.9,057,N,96.2,057903042,057903
057903044,235,225,226,142,686,28,72,64,90,534,16.5,17.2,16.4,9,53955,50.7,057,N,96.4,057903044,057903
057903045,329,288,301,125,918,152,251,106,114,473,17,23.9,23.1,9.8,54938,61.2,057,N,96.9,057903045,057903
057903046,347,356,357,218,1060,64,143,92,106,753,19.3,22.8,24.8,8.9,54570,68.3,057,N,96.1,057903046,057903
057903047,245,212,239,304,696,127,89,69,84,355,18.3,25.2,23.1,10.2,54657,46.3,057,N,96.2,057903047,057903
057904041,254,320,329,628,903,12,45,48,89,607,23.9,23.4,26.8,7.7,54399,50.2,057,N,97.1,057904041,057904
057904042,247,294,255,566,796,10,32,28,79,549,19.9,17.4,23,5.4,52787,46.9,057,N,96.2,057904042,057904
057905011,13,19,40,15,72,0,1,3,13,57,.,.,.,15.4,57288,23,057,N,72.4,057905011,057905
057905042,177,242,295,428,714,0,6,28,50,647,19.4,18.4,17.9,13.9,57921,55.5,057,N,94.6,057905042,057905
057905043,274,294,296,517,864,3,12,60,75,598,14.5,12.7,12.9,6.3,52831,60,057,N,95.5,057905043,057905
057905044,208,210,168,40,586,0,5,81,59,560,16.5,10.7,11,7.1,53714,40,057,N,95.9,057905044,057905
057905045,290,340,302,268,932,0,2,101,101,809,17.2,23.3,23.4,8.8,54446,59,057,N,94.8,057905045,057905
057905046,280,290,269,249,839,0,10,84,108,809,18.6,16.4,16.7,11.9,55567,55.7,057,N,94.7,057905046,057905
057905047,338,329,330,131,997,13,41,119,82,853,13.7,18,16.8,8.3,53884,66.3,057,N,97,057905047,057905
057905048,335,328,340,151,1003,4,32,100,95,936,14.3,16.4,16.9,9.8,54502,67,057,N,95.1,057905048,057905
057905049,501,546,464,139,1511,4,35,418,72,1299,22.4,23,21,9.8,55650,95.5,057,N,97,057905049,057905
057905050,385,335,319,149,1039,29,48,149,86,962,14.1,15.5,15.6,9.3,54199,64.3,057,N,96.6,057905050,057905
057905051,236,238,237,419,711,0,3,75,95,677,14,14,13.9,11.2,56274,53.5,057,N,92.4,057905051,057905
057905052,318,351,351,159,1020,1,8,85,115,928,14.1,16.9,17.7,10.5,54614,67,057,N,95.3,057905052,057905
057905053,479,419,389,77,1287,15,296,184,155,860,17.4,14.4,17.4,5.6,53373,82.9,057,N,96.3,057905053,057905
057905054,316,326,365,51,1007,8,37,123,67,910,15.4,19.7,19,6.3,52508,63.7,057,N,96.6,057905054,057905
057905055,201,185,177,104,563,11,10,55,64,540,15.7,19.2,19.4,11.7,55389,40,057,N,95.5,057905055,057905
057905056,256,247,246,150,749,17,65,121,68,548,16.8,18.5,19.2,7.8,54126,46.7,057,N,96.6,057905056,057905
057905057,93,93,92,23,278,17,159,278,2,89,11.4,18.4,15.3,18.6,58903,18.8,057,N,98.1,057905057,057905
057905058,261,289,282,169,832,18,25,252,63,758,13.7,18.9,19.5,11.9,55962,61.4,057,N,94.9,057905058,057905
057905059,448,406,465,64,1319,5,8,144,93,1235,15.4,19.8,16.3,5.9,53561,76.5,057,N,95.6,057905059,057905
057905060,210,196,197,284,603,0,8,47,73,574,17.9,15.7,14.8,9.6,54927,47.5,057,N,93.8,057905060,057905
057905062,262,274,267,503,803,0,5,71,126,798,17,18.1,11.4,6.5,53881,64,057,N,92.9,057905062,057905
057905066,65,61,72,78,198,0,19,89,1,132,13.3,14.8,14.8,16,58815,18,057,N,98.4,057905066,057905
057905068,392,330,360,31,1082,1,11,128,106,1041,14.9,12.6,14.7,7.4,54966,73,057,N,95.5,057905068,057905
057905069,407,409,377,208,1193,3,146,113,130,1085,19.7,18.7,21.6,9,54231,68.3,057,N,95.7,057905069,057905
057905071,145,134,123,50,402,7,16,282,2,352,14.9,18.4,21.4,10.8,57203,28,057,N,98,057905071,057905
057905072,154,160,114,335,428,0,3,24,38,415,15,14.5,14.9,7.8,54717,39,057,N,89.6,057905072,057905
057905073,140,140,144,44,424,11,44,261,5,355,17.4,20.3,20.3,11.9,55240,26,057,N,98,057905073,057905
057905074,166,157,177,208,500,1,5,49,70,398,18.4,11.7,11.4,7,54298,49.3,057,N,93.1,057905074,057905
057905076,345,333,371,424,1049,9,22,108,123,964,20.1,14.4,18.2,8.5,53383,62.6,057,N,94.4,057905076,057905
057905077,273,287,275,36,835,1,8,113,88,817,17.8,8.9,12.6,6.7,53384,52,057,N,95.9,057905077,057905
057905079,305,311,293,36,909,1,7,98,85,888,11.5,7.8,6.8,5.4,53237,59,057,N,95.7,057905079,057905
057905083,278,289,270,135,837,166,24,61,87,809,15.8,18.9,16.1,10,54843,54.4,057,N,95.9,057905083,057905
057905100,373,400,368,63,1141,2,12,118,106,1023,18.5,19.3,19.3,8.5,54260,70,057,N,96.8,057905100,057905
057905352,452,469,476,235,1397,1,31,202,157,1380,22.1,23.9,24,5.4,52809,85,057,N,95.8,057905352,057905
057905353,384,433,422,232,1239,3,24,131,138,1203,20.3,18.3,22.3,5.7,52524,77.2,057,N,95.6,057905353,057905
057905354,235,281,247,420,763,1,11,64,78,700,19.8,18,22.4,10.6,54589,53,057,N,95.4,057905354,057905
057905356,99,98,90,47,287,6,33,219,1,229,20.6,23.5,23.5,11.4,56760,14.7,057,N,98.3,057905356,057905
057905357,76,84,82,94,242,1,4,129,1,198,20.4,20.8,15.1,9.3,56075,16.3,057,N,97.8,057905357,057905
057905359,64,66,65,1,195,2,2,38,9,173,19.2,10.9,21.8,15.7,58430,13.8,057,N,98.3,057905359,057905
057906041,204,230,238,546,672,0,10,52,57,512,16.9,16.2,23.4,7.3,51153,43,057,N,96.4,057906041,057906
057906042,227,264,247,624,738,5,16,134,96,487,20.9,21.2,24.3,8.4,51493,51.1,057,N,97.4,057906042,057906
057906043,296,276,312,641,884,2,24,115,90,660,16.3,19.6,18.9,11.6,53710,57.3,057,N,96,057906043,057906
057909041,288,291,309,104,888,150,232,642,37,393,24.5,22,23.8,13.1,55286,51.7,057,N,97.9,057909041,057909
057909042,324,346,335,140,1005,50,57,20,124,901,22.9,20.9,25.3,10.1,53468,63.2,057,N,95.6,057909042,057909
057909043,349,366,351,96,1066,11,64,26,143,953,25.3,21.1,22.9,7.7,53017,71.8,057,N,96.4,057909043,057909
057909044,21,15,29,5,65,6,7,0,0,59,3.6,3.2,3.4,12.2,54027,11.4,057,N,82.8,057909044,057909
057909045,434,419,411,168,1264,221,190,159,69,842,22.9,16.3,16.2,10,53712,67.5,057,N,97.2,057909045,057909
057909046,359,307,346,175,1012,9,66,19,111,849,17.8,17.7,18.3,8.9,52761,74.4,057,N,95.8,057909046,057909
057909047,380,382,394,269,1156,70,337,125,57,617,20.8,20.7,23.1,12,54322,66.6,057,N,97,057909047,057909
057909048,268,285,259,135,812,26,57,17,85,697,24.2,22.4,25.8,10.4,53717,51.9,057,N,95.8,057909048,057909
057909049,405,386,381,254,1172,249,179,27,117,806,22.1,22.6,22.8,11.2,54515,68.4,057,N,97.1,057909049,057909
057909050,353,372,377,257,1102,61,331,33,102,606,20.9,20.6,22.8,11.2,54095,68.6,057,N,96.5,057909050,057909
057909051,334,277,338,340,949,45,101,9,119,764,19.7,22.8,23.8,7.5,52879,61.5,057,N,95.6,057909051,057909
057909052,388,386,352,116,1126,155,435,58,94,482,19.6,21.3,22.2,11.1,54292,70.1,057,N,96.7,057909052,057909
057909054,305,368,363,221,1036,40,402,29,92,472,16.3,19.7,20.8,13.3,55407,70.5,057,N,96,057909054,057909
057910041,223,235,210,177,668,3,70,41,55,583,11.3,16.2,17.5,6.2,54424,57.7,057,N,95.3,057910041,057910
057910045,383,406,357,245,1146,35,114,86,126,884,14.1,21.9,19.1,8.9,54675,71.6,057,N,96.2,057910045,057910
057910047,171,211,183,161,565,32,80,28,76,378,12.3,14.9,17.4,6.9,53613,44.5,057,N,96,057910047,057910
057910050,297,296,291,233,884,81,155,151,111,393,15,16.7,19.5,7.5,53292,53.7,057,N,97.1,057910050,057910
057910051,225,284,240,17,749,1,50,25,84,696,14.1,17.8,17,6.7,52994,54.2,057,N,96.1,057910051,057910
057910052,300,282,293,120,875,12,59,67,119,742,14.7,17.1,15.9,7.6,53515,67.3,057,N,95.5,057910052,057910
057912041,341,321,303,44,965,15,56,123,98,804,17.2,21.9,21.9,10,55378,69.7,057,N,96,057912041,057912
057912042,308,355,282,76,945,3,51,128,54,828,22.9,23.6,23.6,6.7,54143,59,057,N,96.5,057912042,057912
057912043,340,322,319,136,981,34,148,177,87,704,16.5,21,22.5,8,53439,72.8,057,N,96.3,057912043,057912
057912044,273,288,268,62,829,20,97,130,51,637,18.3,24,22.8,9.1,53267,53.5,057,N,96.8,057912044,057912
057912045,366,369,307,46,1042,16,36,132,88,929,16.8,17.9,22,6.2,53725,78.9,057,N,96.8,057912045,057912
057912046,308,308,290,323,906,57,52,103,92,726,18.7,19.1,21.1,8.9,54390,67.1,057,N,96.3,057912046,057912
057912048,260,310,267,60,837,12,69,116,73,717,20.4,21.1,22.8,8.5,54070,61.8,057,N,96.8,057912048,057912
057912050,337,332,345,169,1014,46,100,153,89,776,16.9,22.4,21.8,9.1,54568,65.8,057,N,96.6,057912050,057912
057914043,235,330,334,279,899,6,73,55,102,799,15.2,15.4,18.3,7.6,53973,64.4,057,N,96.3,057914043,057914
057914047,271,303,331,216,905,13,177,68,90,644,19,21.6,20.8,9.4,55241,53,057,N,97.4,057914047,057914
057914048,268,268,264,356,800,37,130,77,76,446,16.7,15,16.5,7.6,53479,51.6,057,N,97.8,057914048,057914
057922042,327,338,314,48,979,470,325,273,51,87,25.8,24.2,25.8,10.3,55850,60.1,057,N,97.6,057922042,057922
057922043,324,333,336,53,993,436,328,271,45,108,23.4,21.9,25.5,8.7,54890,65.7,057,N,97.6,057922043,057922
057922044,305,302,310,37,917,311,418,260,43,74,23.6,23.8,25.2,10.3,55939,61.8,057,N,97.2,057922044,057922
058906041,123,140,140,13,403,3,50,47,36,334,17.1,18.1,17.6,8.7,44320,27.4,058,N,95,058906041,058906
060902041,57,66,55,9,178,0,141,33,17,94,18.8,16.4,17,12.1,41284,14.2,060,N,96.7,060902041,060902
061901041,317,314,319,99,950,31,593,146,87,220,23.9,21.9,25.2,11.2,53516,61.4,061,N,96.8,061901041,061901
061901044,278,310,312,103,900,11,386,132,128,544,20.2,17,23.2,10.9,54178,69.4,061,N,96.4,061901044,061901
061901045,225,245,202,86,672,13,200,84,93,492,12.1,19.8,20.3,11.1,53698,53.8,061,N,95.6,061901045,061901
061901046,238,261,249,72,748,34,389,120,88,316,15.2,20.7,21.1,12.5,54793,59.4,061,N,96.8,061901046,061901
061901047,419,382,410,255,1211,31,668,153,125,341,23.2,19.1,25.8,9,53097,78.3,061,N,95.8,061901047,061901
061901048,366,305,295,53,966,37,699,172,74,119,23.8,19.8,23,11.7,53907,64.3,061,N,96.7,061901048,061901
061901049,306,302,296,185,904,24,320,88,120,555,22.3,20.2,24.8,8.5,52586,61,061,N,96.3,061901049,061901
061902042,240,225,252,61,717,74,157,88,121,476,16.3,16.5,16.3,9.7,53987,58.7,061,N,97.1,061902042,061902
061902044,268,246,280,92,794,36,326,101,105,368,18.6,17.1,18,11.1,54671,61.1,061,N,96.9,061902044,061902
061902045,213,242,253,40,708,88,435,134,72,102,20.3,18.8,21.4,12.9,54803,52.4,061,N,97.3,061902045,061902
061902046,242,276,247,117,765,48,327,85,95,340,21.9,20.3,20.5,11.2,53945,56.2,061,N,96.4,061902046,061902
061902047,346,294,343,96,983,128,522,137,92,197,23.1,19.6,23.4,13.4,54931,65.1,061,N,97.3,061902047,061902
061902048,298,254,237,26,789,93,520,165,105,72,18.2,22.2,21.3,15.1,56801,57.1,061,N,97.1,061902048,061902
061902049,283,300,311,27,894,41,688,169,71,47,25.8,26,28.6,15.6,55889,65.2,061,N,96.9,061902049,061902
061902050,329,351,302,110,982,52,96,118,156,853,10.2,15,16.9,10.4,53931,81.9,061,N,96.6,061902050,061902
061902052,266,285,278,132,829,62,263,96,138,411,23,19.8,24.1,12.4,55206,65.5,061,N,96.9,061902052,061902
061902053,317,382,379,18,1078,257,685,240,89,23,19.9,21.1,21.7,15.9,56682,74.2,061,N,97.5,061902053,061902
061902054,231,236,289,122,756,275,215,128,83,216,18.7,18.2,18.4,9.4,52754,60.5,061,N,97.8,061902054,061902
061902055,191,201,210,11,602,37,496,115,49,26,17.5,18.4,20.9,11.9,52916,47.9,061,N,97.1,061902055,061902
061902056,301,269,243,307,813,48,150,97,115,465,22.9,25.3,22.8,9.6,53599,62.9,061,N,96.7,061902056,061902
061902058,240,221,229,24,690,105,458,153,60,32,24.4,22.5,22.2,12.8,55069,49.8,061,N,97.2,061902058,061902
061902059,282,316,331,75,929,266,335,149,76,229,20.2,21,21.9,8,53100,65.4,061,N,97.4,061902059,061902
061905041,151,186,146,10,483,3,334,24,49,179,17.2,17.7,18.2,11.3,49242,33.7,061,N,97,061905041,061905
061906041,100,81,101,4,282,1,232,36,23,109,15.9,15.9,13.8,13.8,51697,21.4,061,N,96.3,061906041,061906
061911042,357,385,366,33,1108,59,810,192,76,99,21.3,23.8,22.5,12.5,57721,67.2,061,N,96.8,061911042,061911
061911043,245,227,299,53,771,11,501,67,70,227,20.9,19.1,21.9,12.8,58537,53.4,061,N,95.9,061911043,061911
061911044,372,313,302,55,987,17,667,102,101,246,20.4,18.4,21.6,10.1,56031,65.3,061,N,95.5,061911044,061911
061911045,404,376,327,123,1107,53,663,128,87,187,17.9,19.3,21.9,8.7,54923,68.7,061,N,96.8,061911045,061911
061911046,248,294,283,40,825,10,612,92,74,114,21.9,21.6,22.9,10.5,55776,54.7,061,N,96.8,061911046,061911
061912041,311,282,347,71,940,23,524,87,111,361,21.2,22.6,17.7,12.2,52841,66,061,N,96.2,061912041,061912
061914041,408,405,398,166,1211,20,413,33,110,639,20.8,22.8,22.6,11.3,54889,74,061,N,95.9,061914041,061914
062901041,166,158,165,59,489,2,209,23,53,237,15.9,13.2,19.9,12.3,45834,36.9,062,N,94.2,062901041,062901
062903041,113,134,110,36,357,2,80,15,69,280,15.2,13.5,15.3,9,41705,33,062,N,95.8,062903041,062903
062904041,39,33,47,2,119,0,61,8,16,75,14,13.5,15.8,12,45858,10.2,062,N,95.5,062904041,062904
065901041,35,30,23,11,88,1,64,7,8,57,13.1,11.7,13,16.6,41408,10.1,065,N,95.8,065901041,065901
066902041,110,91,86,0,287,0,2,35,37,220,12.3,15,14.1,16.2,47587,22.1,066,N,94.3,066902041,066902
066903042,70,66,49,0,185,1,17,8,35,127,16.4,15.7,15.7,8.8,42753,14.3,066,N,94.5,066903042,066903
067902041,62,58,62,0,182,2,130,11,25,101,12.5,11.7,10,10.2,42143,19.8,067,N,95.6,067902041,067902
067903041,93,89,91,8,273,4,184,19,31,141,13.9,16.5,17.7,11.7,40606,20.6,067,N,96.8,067903041,067903
067904042,20,15,23,0,58,0,38,3,7,38,12.3,9.3,12.7,14.8,43406,5,067,N,96.4,067904042,067904
067907041,38,32,33,4,103,0,72,8,17,78,16.3,11.3,13.7,11.3,38617,7.3,067,N,95.6,067907041,067907
068901042,302,338,414,67,1054,13,239,146,75,475,15.3,17,17.1,8.9,48537,66.2,068,N,94.6,068901042,068901
068901043,464,460,381,50,1305,13,200,141,94,732,15.6,14.6,14.6,8.7,48660,85.5,068,N,94.5,068901043,068901
068901044,404,390,383,21,1177,2,173,99,111,711,14.8,14.8,15.6,11,49541,76.8,068,N,94.1,068901044,068901
068901045,292,324,281,47,897,8,286,129,71,363,14.7,17.4,13.8,6.3,46483,64,068,N,93.7,068901045,068901
068901046,336,321,318,68,975,22,332,146,69,290,16.5,17.4,16.1,10.6,49170,64.4,068,N,94.9,068901046,068901
068901047,556,577,584,29,1717,1,124,163,133,1031,13.8,10.1,15.9,7.5,47087,117.6,068,N,93.7,068901047,068901
070801041,30,24,23,14,77,0,24,0,4,67,14.2,11.8,23.5,5.7,52344,3.6,070,Y,94.2,070801041,070801
070905041,200,181,176,29,557,2,120,34,78,423,17.9,15.7,16,10.1,49418,39.6,070,N,97,070905041,070905
070908042,308,331,328,57,967,15,658,92,92,204,24.5,25.4,26.1,9.7,48577,52.1,070,N,96.9,070908042,070908
070908044,306,335,376,58,1017,18,721,101,103,202,22.7,23.6,26,10.4,49579,56.2,070,N,97.1,070908044,070908
070911041,453,434,445,291,1332,11,539,148,172,606,21,18.6,18.4,8.4,46360,78.8,070,N,96.8,070911041,070911
070912042,306,310,295,103,911,1,385,34,96,543,17.3,16,19,10.7,50447,66.5,070,N,96.4,070912042,070912
070912043,282,263,300,121,845,2,442,41,97,317,14.6,13.8,17.9,11.1,50480,64.9,070,N,96.8,070912043,070912
071901041,185,161,173,0,519,0,13,47,48,444,19.2,18.2,18.1,8.5,51504,28.2,071,N,96.8,071901041,071901
071901042,220,220,215,0,655,0,9,47,38,595,7.6,11.6,10.3,11.1,53363,41,071,N,96.7,071901042,071901
071902040,4,4,8,0,16,0,0,0,4,16,3.7,3.7,3.8,9.6,49064,7.1,071,N,80.8,071902040,071902
071902041,280,263,246,3,789,0,4,105,95,763,15.6,18.7,21.6,9.2,49691,48.3,071,N,95.6,071902041,071902
071902042,315,345,308,75,968,10,166,104,94,708,17.4,18,20.8,12.4,51146,57.6,071,N,96.3,071902042,071902
071902043,283,292,247,29,822,4,41,116,86,697,14.4,18.3,22.4,10.5,49827,47.7,071,N,95.6,071902043,071902
071902044,265,264,312,0,841,0,3,73,83,756,12.2,18.3,16.6,11.3,50841,54,071,N,96.1,071902044,071902
071902045,233,210,230,60,673,10,61,108,99,505,20.2,23.7,23.7,10.1,49394,43.7,071,N,96.7,071902045,071902
071902046,228,226,238,8,692,6,56,115,96,561,17,16.1,16.3,12.2,51266,46.2,071,N,96.4,071902046,071902
071902047,251,229,282,21,762,0,31,81,103,717,13.7,12.6,16.4,11.7,51254,50.8,071,N,95.1,071902047,071902
071902048,178,190,185,20,553,4,37,51,67,476,15.9,16.8,19.4,9.9,48866,37.8,071,N,95.3,071902048,071902
071902049,227,192,227,62,646,2,82,46,88,571,16.9,19.7,17.9,11.5,50473,46,071,N,95.7,071902049,071902
071902051,274,291,317,13,882,1,113,227,111,531,12.2,11,17.8,12.2,50994,55.2,071,N,96.2,071902051,071902
071902052,315,293,303,11,911,6,65,316,60,678,18.7,20.1,23.6,16.1,53404,50.6,071,N,96.3,071902052,071902
071902053,405,415,408,24,1228,61,296,337,55,253,19.2,22.4,24.8,14.9,52960,61.4,071,N,96.9,071902053,071902
071902054,203,227,257,5,687,0,11,88,83,637,18.4,22.2,21.5,12.5,51314,42.6,071,N,96.1,071902054,071902
071902055,246,258,256,88,760,19,128,171,74,348,24.3,21.1,25.4,10.8,50623,39.2,071,N,97.1,071902055,071902
071902056,273,287,252,19,812,16,82,142,69,439,15.8,17.5,25.2,13.8,52215,48,071,N,96.9,071902056,071902
071903041,175,180,180,1,535,0,8,48,71,493,14.8,15,18.3,12.4,54180,37.9,071,N,95.9,071903041,071903
071905042,424,363,400,54,1187,8,97,98,139,958,13,23.3,25.2,9.9,50646,73.4,071,N,95.8,071905042,071905
071905043,2,522,450,12,974,2,55,110,116,635,20.4,21.8,20.6,10.7,50135,58.9,071,N,95.9,071905043,071905
071905046,195,194,217,2,606,0,6,50,81,587,17.3,21.8,21.6,11,51652,36.3,071,N,95.5,071905046,071905
071905047,234,243,235,2,712,0,6,65,67,629,16.3,18,23.2,11,51658,40.7,071,N,96.5,071905047,071905
071905050,205,245,220,12,670,2,39,54,83,541,16.5,22.5,23,10.5,50937,42.2,071,N,96.2,071905050,071905
071905051,207,163,192,1,562,0,8,46,61,372,17.1,18.2,23.1,12.3,52349,35.1,071,N,96.2,071905051,071905
071905052,161,191,164,0,516,0,5,49,66,467,17.8,24.1,23.1,12.7,52156,34.1,071,N,96.6,071905052,071905
071906041,66,70,61,1,197,0,8,7,21,196,19.4,17.6,21.8,9.1,49356,12.1,071,N,96.4,071906041,071906
071907041,180,178,209,2,567,1,24,69,50,390,11.3,14.4,16.5,11.5,.,-2,071,N,96.4,071907041,071907
071907042,219,197,227,1,643,4,20,69,70,474,14.4,22.4,20.7,13.1,51570,42.8,071,N,96.8,071907042,071907
071909041,225,196,175,2,596,1,4,52,60,559,15.8,23,24.7,10.7,51982,35.9,071,N,96.5,071909041,071909
071909042,230,258,220,0,708,0,11,47,63,636,16.9,19.6,19.6,13.4,52987,42.1,071,N,96.9,071909042,071909
071909043,206,246,263,6,715,5,33,45,49,487,15.4,19.4,21.1,13.6,51622,37.5,071,N,96.6,071909043,071909
071909044,323,313,327,10,963,3,25,73,114,744,17.8,22.1,26.3,14.1,53048,54.1,071,N,96.7,071909044,071909
071909045,205,216,223,11,644,6,20,44,65,470,23.7,27.1,21.8,11.8,51594,38.7,071,N,97.1,071909045,071909
071909046,316,372,377,18,1065,5,45,110,92,661,15.5,22.4,25.6,11.6,51696,56.9,071,N,96.8,071909046,071909
071909047,356,310,313,48,979,7,60,60,109,579,20.1,22.5,23.8,9.1,49675,53.2,071,N,97,071909047,071909
071909048,291,319,287,39,897,15,45,53,59,594,20.4,26.5,25.1,12.3,51612,49.2,071,N,97,071909048,071909
071909049,296,283,270,42,849,10,74,50,71,514,18.8,25.1,23.2,8.9,49695,42.7,071,N,96.9,071909049,071909
074907041,44,40,56,20,140,0,87,2,18,76,17.6,13.6,18.5,12.7,41679,10.5,074,N,97.5,074907041,074907
074909041,68,67,62,11,197,0,141,20,26,106,14.4,11.9,18,11.9,42839,14.2,074,N,96.5,074909041,074909
077902041,32,38,27,0,97,0,17,1,11,70,12,6.8,10.8,14.4,42103,11.3,077,N,97,077902041,077902
079907041,504,547,521,358,1572,485,313,65,91,466,19,23.2,23.4,10.8,57247,79.5,079,N,97.1,079907041,079907
079907042,338,336,281,589,955,15,4,1,123,664,14.8,19.6,21.1,11.3,56762,73.1,079,N,95.8,079907042,079907
079907043,392,443,428,213,1263,369,208,35,99,515,20.7,26.3,23.9,11.8,56652,69.3,079,N,97,079907043,079907
079907044,434,401,420,445,1255,397,172,571,78,325,23.4,22.5,25.9,10.1,56186,65.1,079,N,97.3,079907044,079907
079907045,391,415,441,186,1247,465,364,103,82,150,24.8,25.6,23.6,11.7,57050,68.6,079,N,97.6,079907045,079907
079907046,348,324,326,511,998,4,7,3,87,728,15.4,20.1,21.6,8,54299,72.6,079,N,95.1,079907046,079907
079907047,391,384,373,429,1148,146,38,21,95,719,17.5,23.3,24.8,11.5,56875,68.1,079,N,97,079907047,079907
079907048,373,371,382,674,1126,58,25,9,124,570,18.1,20.6,19.8,8.5,55181,77.4,079,N,97.4,079907048,079907
079907049,299,369,320,214,988,344,159,30,53,299,17.4,24.8,24.4,14.8,59072,55.8,079,N,97.6,079907049,079907
079907050,427,445,448,121,1320,687,315,167,55,97,24.5,24.6,25.4,10.4,55729,68.9,079,N,97.9,079907050,079907
079907051,430,435,450,58,1315,782,299,295,45,41,24.2,24.7,28.6,12.9,58409,61.9,079,N,98.3,079907051,079907
079907052,541,561,531,333,1633,119,654,116,95,315,22.7,22,23.6,9.9,55682,82.2,079,N,97.3,079907052,079907
079907053,328,331,332,382,991,134,52,20,65,484,16.2,19.4,21.2,10.4,55781,60.4,079,N,97.8,079907053,079907
079907054,405,380,366,240,1151,223,381,65,76,211,22.8,27.1,24.7,9,54453,61.5,079,N,97.3,079907054,079907
081902041,142,125,151,67,418,3,239,27,29,211,13.9,18,17.1,11.1,44763,28.5,081,N,96.7,081902041,081902
081904041,91,111,79,34,281,1,154,35,33,158,15.7,15.6,16.1,10.6,45547,22.8,081,N,96,081904041,081904
081905041,25,34,34,5,93,0,77,10,9,49,16.8,14.8,16.8,9.4,38502,6.7,081,N,95.2,081905041,081905
082902041,71,75,76,1,222,0,22,25,26,152,13.5,12.6,13.6,7.9,46514,21.1,082,N,94.2,082902041,082902
082903041,152,150,182,4,484,1,25,45,53,405,15.1,17,15,8.3,45673,39.2,082,N,93.7,082903041,082903
083903041,216,232,203,8,651,4,300,55,42,330,19.2,21.2,20.6,12.3,52287,44.5,083,N,95.7,083903041,083903
084902047,77,67,66,74,210,2,46,0,24,171,14.4,17.6,18.2,5.6,47780,16.4,084,N,93.6,084902047,084902
