,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
101912216,54,79,77,76,79,69,67,54,101912216,101912
101912220,53,74,73,64,82,67,78,79,101912220,101912
101912221,84,93,81,77,81,77,82,75,101912221,101912
101912223,40,60,36,71,63,43,62,63,101912223,101912
101912225,49,70,27,42,63,49,64,55,101912225,101912
101912229,92,95,92,94,94,96,97,91,101912229,101912
101912231,51,84,85,73,69,79,87,82,101912231,101912
101912232,25,53,31,51,56,43,58,44,101912232,101912
101912237,83,77,94,82,89,90,74,72,101912237,101912
101912239,57,62,75,64,75,75,65,62,101912239,101912
101912240,75,86,72,69,59,42,61,46,101912240,101912
101912244,80,83,78,63,70,73,74,60,101912244,101912
101912249,71,86,74,82,79,91,89,94,101912249,101912
101912253,81,85,75,71,66,69,66,74,101912253,101912
101912254,76,80,68,51,71,84,80,91,101912254,101912
101912257,30,53,59,57,57,69,52,52,101912257,101912
101912258,80,87,55,55,64,72,71,61,101912258,101912
101912264,31,56,68,77,65,57,65,57,101912264,101912
101912267,77,88,91,82,92,84,86,72,101912267,101912
101912268,67,75,76,53,64,73,59,77,101912268,101912
101912269,83,91,73,68,74,73,65,54,101912269,101912
101912274,69,80,60,71,67,74,66,70,101912274,101912
101912275,96,99,89,93,93,96,95,90,101912275,101912
101912279,50,64,63,57,69,65,62,47,101912279,101912
101912286,64,76,58,63,70,58,65,59,101912286,101912
101912289,57,71,45,54,57,60,62,71,101912289,101912
101912290,55,79,46,59,65,59,65,71,101912290,101912
101912295,36,71,79,74,70,50,49,40,101912295,101912
101912299,45,72,34,58,56,46,68,32,101912299,101912
101912358,39,58,51,54,52,38,59,45,101912358,101912
101912369,39,56,41,62,63,62,70,60,101912369,101912
101912378,17,61,27,46,62,50,55,55,101912378,101912
101912383,25,50,48,56,59,46,65,43,101912383,101912
101912389,63,71,69,64,70,77,86,84,101912389,101912
101912395,53,68,75,76,85,72,76,70,101912395,101912
101912460,-1,-1,81,81,81,68,68,67,101912460,101912
101913101,73,78,75,74,60,77,75,86,101913101,101913
101913103,33,66,38,35,24,65,59,73,101913103,101913
101913110,80,83,91,82,79,83,88,84,101913110,101913
101913114,93,93,90,93,88,98,92,91,101913114,101913
101913122,63,61,60,55,46,71,57,56,101913122,101913
101914111,70,86,76,79,66,68,82,72,101914111,101914
101914114,89,96,89,94,86,91,93,92,101914114,101914
101914118,91,97,90,93,90,96,93,89,101914118,101914
101914125,66,85,87,81,83,84,85,74,101914125,101914
101915101,75,91,81,83,76,85,85,78,101915101,101915
101915102,84,91,87,77,78,83,86,78,101915102,101915
101915103,93,97,79,88,81,92,93,86,101915103,101915
101915106,84,83,91,85,80,87,91,91,101915106,101915
101915110,63,86,81,78,73,86,89,81,101915110,101915
101915114,89,92,85,91,76,95,91,90,101915114,101915
101915115,92,92,89,86,88,97,96,88,101915115,101915
101915120,98,98,95,96,95,97,98,90,101915120,101915
101915126,79,95,78,86,79,93,92,91,101915126,101915
101915127,88,84,85,84,79,89,89,86,101915127,101915
101916105,78,84,81,90,79,71,88,89,101916105,101916
101917120,60,83,82,73,68,74,76,77,101917120,101917
101917125,76,87,82,91,85,66,75,64,101917125,101917
101919107,52,61,63,62,50,66,69,68,101919107,101919
101919115,46,78,75,59,76,76,66,48,101919115,101919
101919123,50,63,31,43,41,55,62,53,101919123,101919
101919124,41,66,46,61,64,52,55,60,101919124,101919
101919125,42,64,35,50,51,61,61,67,101919125,101919
101920105,-1,55,56,51,52,45,46,57,101920105,101920
101920108,69,87,58,81,77,84,82,80,101920108,101920
101920113,50,65,50,47,52,63,52,49,101920113,101920
101920114,24,36,34,49,42,36,34,40,101920114,101920
101920117,58,79,57,64,49,63,62,51,101920117,101920
101920119,52,79,69,73,74,67,79,83,101920119,101920
101920121,73,82,49,61,55,51,66,69,101920121,101920
101920123,64,67,73,71,75,82,76,72,101920123,101920
101920124,60,70,63,58,57,58,61,67,101920124,101920
102905101,76,88,75,92,91,83,92,91,102905101,102905
102906101,87,93,81,86,86,91,90,81,102906101,102906
105904102,74,95,82,91,82,94,97,98,105904102,105904
105904103,79,94,82,89,84,90,91,91,105904103,105904
105906103,51,71,63,51,44,69,66,54,105906103,105906
105906113,62,86,57,69,53,61,65,66,105906113,105906
107904101,89,92,70,89,76,68,83,62,107904101,107904
107906104,100,100,82,90,97,90,93,80,107906104,107906
107910101,68,94,69,77,65,74,88,45,107910101,107910
108902103,54,61,49,46,51,60,47,62,108902103,108902
108902104,67,65,55,66,66,66,66,62,108902104,108902
108902105,46,46,56,58,67,77,58,73,108902105,108902
108902106,55,64,62,56,56,57,63,69,108902106,108902
108902109,45,64,56,48,56,85,76,90,108902109,108902
108902111,54,49,26,29,22,46,45,62,108902111,108902
108902113,63,58,65,49,47,56,46,56,108902113,108902
108902115,45,62,65,53,66,54,63,65,108902115,108902
108902117,43,64,51,57,58,53,51,52,108902117,108902
108902118,46,54,53,59,58,78,59,64,108902118,108902
108904103,72,67,53,41,59,72,68,67,108904103,108904
108904104,74,79,77,66,83,80,73,80,108904104,108904
108904105,88,89,81,92,95,92,94,97,108904105,108904
108904106,91,93,90,87,94,87,89,86,108904106,108904
108904108,95,77,79,71,73,86,81,94,108904108,108904
108904109,71,84,69,74,76,72,73,69,108904109,108904
108904110,60,81,71,79,78,84,82,60,108904110,108904
108904111,72,80,70,67,74,70,69,67,108904111,108904
108904112,80,83,67,79,84,85,88,80,108904112,108904
108904113,65,69,62,66,65,75,64,57,108904113,108904
108904115,67,59,60,64,69,82,73,64,108904115,108904
108904116,81,89,67,67,77,82,85,97,108904116,108904
108904117,71,71,53,72,74,79,87,88,108904117,108904
108904118,83,77,94,64,79,87,75,87,108904118,108904
108904119,91,97,85,84,90,78,70,66,108904119,108904
108904120,55,64,55,71,67,80,64,71,108904120,108904
108904121,53,51,74,66,66,71,65,66,108904121,108904
108904122,80,80,75,68,76,76,70,63,108904122,108904
108904123,92,87,82,82,85,74,82,82,108904123,108904
108904125,93,90,85,83,80,92,82,79,108904125,108904
108904126,81,81,59,54,70,88,65,87,108904126,108904
108904127,79,74,92,78,90,79,60,63,108904127,108904
108904128,78,78,78,68,81,69,68,68,108904128,108904
108904129,72,83,76,75,79,80,81,82,108904129,108904
108904130,97,77,73,81,79,82,71,76,108904130,108904
108904131,70,66,70,66,74,81,72,70,108904131,108904
108905101,61,89,50,32,55,65,55,67,108905101,108905
108905102,81,76,56,48,38,89,55,61,108905102,108905
108905103,67,80,53,61,67,74,76,82,108905103,108905
108905104,75,75,68,49,55,78,61,57,108905104,108905
108906101,83,87,60,70,82,60,71,60,108906101,108906
108906106,79,83,64,78,92,71,79,75,108906106,108906
108906107,89,88,67,69,67,68,80,70,108906107,108906
108906111,72,85,76,75,88,84,86,71,108906111,108906
108906112,80,89,64,67,74,71,76,88,108906112,108906
108906116,66,93,63,58,81,66,74,75,108906116,108906
108906120,74,78,82,76,81,71,81,77,108906120,108906
108906121,40,60,57,67,75,49,57,45,108906121,108906
108906122,72,92,64,73,79,74,91,79,108906122,108906
108906124,89,94,81,90,89,79,89,83,108906124,108906
108906126,71,87,72,74,81,79,89,73,108906126,108906
108906127,89,82,85,88,92,82,90,94,108906127,108906
108906129,51,80,69,59,74,71,78,88,108906129,108906
108906130,60,72,71,70,74,56,71,82,108906130,108906
108908101,72,86,75,68,71,75,78,75,108908101,108908
108908104,62,70,76,76,76,86,81,75,108908104,108908
108908105,68,74,58,55,47,80,77,79,108908105,108908
108908107,68,84,58,58,57,59,56,43,108908107,108908
108908108,65,75,56,59,66,76,66,65,108908108,108908
108908110,85,89,86,69,72,82,83,79,108908110,108908
108908111,54,73,66,67,69,59,67,43,108908111,108908
108908112,80,78,86,75,73,64,58,59,108908112,108908
108908114,51,88,93,63,73,78,71,79,108908114,108908
108908115,82,86,86,83,82,92,86,86,108908115,108908
108908116,75,81,69,56,61,71,72,72,108908116,108908
108909101,70,72,69,67,76,68,80,82,108909101,108909
108909106,66,82,78,76,84,53,66,67,108909106,108909
108909107,61,80,58,68,76,75,82,79,108909107,108909
108909108,93,95,74,75,76,68,67,68,108909108,108909
108909110,78,83,65,44,53,56,59,65,108909110,108909
108909111,73,78,62,49,56,64,64,77,108909111,108909
108909113,73,76,82,73,76,74,78,85,108909113,108909
108909116,50,32,51,54,51,54,63,51,108909116,108909
108909117,67,79,62,62,62,81,81,78,108909117,108909
108909118,60,75,45,59,64,70,62,55,108909118,108909
108909119,79,88,64,72,73,72,76,80,108909119,108909
108909122,72,72,76,66,72,85,80,78,108909122,108909
108909124,93,89,64,73,84,78,74,89,108909124,108909
108909125,73,84,76,67,82,79,66,73,108909125,108909
108909126,58,68,59,55,63,57,59,60,108909126,108909
108909127,91,91,63,62,71,76,74,80,108909127,108909
108909129,58,74,44,40,51,60,59,69,108909129,108909
108909130,67,76,63,65,69,55,69,67,108909130,108909
108912102,63,73,62,65,64,80,79,88,108912102,108912
108912104,58,61,45,48,48,91,78,72,108912104,108912
108912105,-1,-1,40,49,46,65,75,86,108912105,108912
108912106,67,67,67,61,74,72,74,59,108912106,108912
108912107,67,59,70,72,90,67,63,65,108912107,108912
108912108,62,70,74,68,72,70,64,74,108912108,108912
108912109,29,48,37,38,52,53,54,52,108912109,108912
108912110,62,60,60,70,71,76,76,66,108912110,108912
108912112,63,83,59,66,68,80,67,61,108912112,108912
108912113,47,63,55,56,57,53,56,55,108912113,108912
108912114,82,82,79,72,75,66,64,71,108912114,108912
108912115,77,81,73,60,70,65,65,70,108912115,108912
108912116,88,92,70,69,81,70,64,74,108912116,108912
108912118,44,56,52,64,64,69,61,63,108912118,108912
108912120,45,68,50,56,65,60,55,56,108912120,108912
108912121,83,86,82,74,80,88,78,83,108912121,108912
108912122,60,72,56,61,65,68,58,68,108912122,108912
108912123,55,55,62,61,71,76,69,72,108912123,108912
108912124,74,79,51,55,61,66,63,53,108912124,108912
108912126,67,56,69,55,67,75,75,62,108912126,108912
108912127,53,63,41,53,64,56,63,53,108912127,108912
108913106,77,69,75,44,45,71,57,61,108913106,108913
108913110,69,78,72,63,66,77,73,67,108913110,108913
108913112,69,65,76,55,58,79,60,49,108913112,108913
108913113,67,69,63,62,60,73,66,79,108913113,108913
108913114,74,76,80,75,75,78,70,83,108913114,108913
108913117,76,76,66,53,53,80,60,73,108913117,108913
108914101,43,55,43,33,62,68,65,63,108914101,108914
108915101,69,64,74,65,75,73,59,70,108915101,108915
109905101,75,83,80,75,85,70,88,62,109905101,109905
109913101,69,80,38,64,52,86,89,69,109913101,109913
111901102,74,85,72,84,88,88,86,82,111901102,111901
111901105,53,73,51,73,57,77,81,78,111901105,111901
111901106,82,91,73,90,78,93,92,86,111901106,111901
111902102,86,82,81,81,88,89,84,79,111902102,111902
111903101,71,88,69,77,72,75,87,89,111903101,111903
113902102,66,78,42,55,61,53,65,52,113902102,113902
114902101,56,85,55,73,64,78,81,69,114902101,114902
114904101,83,92,83,85,90,69,82,78,114904101,114904
115901101,89,78,48,55,48,88,74,63,115901101,115901
116901102,95,93,85,88,89,87,89,92,116901102,116901
116909101,90,100,85,98,95,88,93,83,116909101,116909
116910101,60,80,71,71,33,75,46,58,116910101,116910
116915101,84,89,75,78,76,72,72,80,116915101,116915
119902101,65,86,74,78,69,65,75,68,119902101,119902
121902101,-1,-1,64,84,48,85,70,65,121902101,121902
121906101,57,93,53,81,74,80,97,96,121906101,121906
123803101,38,77,73,40,33,25,30,45,123803101,123803
123907102,44,55,57,58,77,54,66,66,123907102,123907
123907103,33,50,49,52,48,62,69,53,123907103,123907
123907105,73,80,50,63,55,60,56,62,123907105,123907
123907108,66,71,59,57,60,52,66,72,123907108,123907
123907109,53,76,57,57,66,81,79,69,123907109,123907
123907113,58,81,57,64,60,47,63,46,123907113,123907
123907116,52,69,35,50,56,54,64,63,123907116,123907
123907117,45,52,31,42,60,44,56,47,123907117,123907
123910127,35,53,29,59,69,45,65,40,123910127,123910
123910130,93,93,64,77,81,73,78,76,123910130,123910
124901101,56,70,64,61,64,71,81,87,124901101,124901
126902102,78,93,78,78,64,93,91,83,126902102,126902
126902104,65,87,62,79,84,82,75,83,126902104,126902
126902105,63,72,54,64,67,64,76,59,126902105,126902
126902108,81,88,90,90,82,77,89,82,126902108,126902
126902110,63,83,65,71,72,71,77,80,126902110,126902
126903102,67,86,76,73,68,87,87,78,126903102,126903
126903108,72,87,79,93,84,83,79,81,126903108,126903
126903111,66,72,59,53,40,56,51,56,126903111,126903
126906101,87,83,63,65,63,75,82,67,126906101,126906
127901101,64,85,68,72,81,60,83,77,127901101,127901
127904101,70,84,69,82,80,71,82,75,127904101,127904
127906101,61,93,79,67,69,81,86,89,127906101,127906
128901105,73,83,82,82,70,79,78,61,128901105,128901
128902104,53,75,43,73,62,74,60,55,128902104,128902
130902101,65,76,46,61,70,74,74,67,130902101,130902
134901101,38,68,38,69,72,64,76,55,134901101,134901
136901101,78,85,49,73,66,62,76,62,136901101,136901
139911102,58,74,77,89,63,87,69,72,139911102,139911
140905102,91,89,60,65,63,71,73,79,140905102,140905
141901102,73,79,68,68,69,86,78,72,141901102,141901
141901105,79,82,65,78,66,71,73,79,141901105,141901
142901102,58,69,44,45,45,65,63,41,142901102,142901
142901104,86,-1,38,38,38,50,55,53,142901104,142901
145911102,69,93,58,72,55,67,87,87,145911102,145911
146903101,79,84,60,80,70,76,76,86,146903101,146903
147901101,59,81,52,72,72,83,61,68,147901101,147901
148901101,67,96,45,50,43,73,81,80,148901101,148901
149902101,47,71,68,94,81,69,73,55,149902101,149902
152901155,38,54,31,47,42,48,64,75,152901155,152901
152901156,37,54,33,37,37,42,58,69,152901156,152901
152901158,33,45,69,31,52,60,60,69,152901158,152901
152901159,32,46,66,38,39,54,44,57,152901159,152901
152901160,55,71,53,50,42,58,55,69,152901160,152901
152901161,30,43,42,48,52,50,50,56,152901161,152901
152901162,89,93,79,76,75,82,82,81,152901162,152901
152901163,49,62,63,65,60,68,62,63,152901163,152901
152901165,41,57,54,51,32,20,39,52,152901165,152901
152901166,89,97,88,86,86,96,94,96,152901166,152901
152901169,54,63,83,65,68,61,70,75,152901169,152901
152901173,96,100,90,95,95,98,98,93,152901173,152901
152901175,17,43,21,27,29,49,38,41,152901175,152901
152901178,74,80,83,76,66,76,75,88,152901178,152901
152901183,75,89,71,73,61,74,87,74,152901183,152901
152901184,64,72,50,48,50,54,62,80,152901184,152901
152901187,75,84,65,88,79,89,94,95,152901187,152901
152901189,86,97,70,84,72,89,94,94,152901189,152901
152901190,25,49,39,48,55,67,54,45,152901190,152901
152901191,59,69,54,74,71,69,69,56,152901191,152901
152901192,73,89,61,83,79,83,82,85,152901192,152901
152906101,75,91,87,87,83,82,87,77,152906101,152906
152906104,89,95,91,95,77,93,90,80,152906104,152906
152906105,85,96,78,78,82,85,86,78,152906105,152906
152907103,84,92,63,88,81,87,90,80,152907103,152907
152907105,83,88,67,78,76,87,82,88,152907105,152907
152907106,65,88,60,70,56,80,72,69,152907106,152907
152908101,75,93,70,76,70,56,75,69,152908101,152908
153903101,40,73,76,90,86,32,48,50,153903101,153903
153904101,100,80,69,84,87,89,81,78,153904101,153904
156902101,68,82,63,58,61,72,62,53,156902101,156902
158902102,61,72,65,50,50,86,81,88,158902102,158902
161801101,33,54,37,67,68,43,50,56,161801101,161801
161914101,52,63,42,65,41,45,73,34,161914101,161914
161914104,-1,23,29,37,44,34,44,26,161914104,161914
161914105,43,56,44,51,42,49,61,40,161914105,161914
161914107,47,70,54,64,59,55,68,57,161914107,161914
161914109,67,93,52,72,60,70,78,62,161914109,161914
161914110,27,50,36,40,45,29,52,26,161914110,161914
161914112,57,73,73,66,72,84,83,74,161914112,161914
161914116,85,96,80,82,84,84,81,76,161914116,161914
161914121,46,46,43,43,59,55,61,42,161914121,161914
161923101,87,98,51,75,78,74,88,74,161923101,161923
163908103,78,80,74,81,78,83,85,81,163908103,163908
163908104,62,84,84,88,77,78,83,73,163908104,163908
164901101,95,82,64,70,65,62,57,65,164901101,164901
166903102,71,89,59,65,47,49,57,63,166903102,166903
167901101,95,95,82,82,51,80,84,88,167901101,167901
169909101,53,100,67,89,100,86,93,85,169909101,169909
170904103,67,78,66,53,68,63,64,55,170904103,170904
170904104,76,89,60,77,73,76,83,73,170904104,170904
170904106,66,81,57,82,70,75,75,59,170904106,170904
170904107,76,90,77,66,82,76,72,68,170904107,170904
170906102,57,74,61,65,66,64,66,65,170906102,170906
170906103,63,80,71,67,57,75,73,82,170906103,170906
170906106,78,81,82,78,78,78,69,82,170906106,170906
170908101,70,82,74,70,74,63,79,68,170908101,170908
170908106,67,75,53,62,50,61,66,68,170908106,170908
174903101,92,92,70,91,91,90,92,86,174903101,174903
174904102,18,30,39,33,39,29,48,40,174904102,174904
174904104,50,31,48,55,43,62,56,64,174904104,174904
174904105,64,77,46,58,51,74,68,60,174904105,174904
174906101,89,97,66,70,82,89,94,76,174906101,174906
174908101,77,82,83,82,88,87,81,89,174908101,174908
175903105,87,91,61,76,80,86,77,72,175903105,175903
175905101,71,86,68,92,84,59,73,53,175905101,175905
178901101,44,68,64,64,50,59,66,48,178901101,178901
178902103,93,80,93,86,86,80,93,62,178902103,178902
178904101,38,67,32,52,48,45,68,69,178904101,178904
178904104,49,69,30,69,65,52,71,63,178904104,178904
178904106,62,70,62,66,72,70,69,54,178904106,178904
178904110,34,76,37,50,53,43,60,33,178904110,178904
178904115,51,62,48,64,75,64,75,60,178904115,178904
178904116,40,53,49,54,60,55,71,42,178904116,178904
178904117,47,70,46,75,65,62,67,64,178904117,178904
178904118,35,52,30,35,28,52,61,36,178904118,178904
178904121,61,77,69,59,71,79,72,66,178904121,178904
178904122,42,66,52,61,68,80,74,86,178904122,178904
178904127,35,52,35,56,62,45,47,40,178904127,178904
178904130,82,76,64,72,63,57,67,59,178904130,178904
178904134,58,82,73,79,69,70,84,48,178904134,178904
178904138,64,86,65,74,68,61,73,56,178904138,178904
178904140,55,73,55,63,70,70,77,57,178904140,178904
178904141,61,70,52,58,59,51,70,60,178904141,178904
178904148,48,70,53,71,91,65,71,53,178904148,178904
178904157,76,93,69,74,85,89,93,79,178904157,178904
178905101,71,86,74,74,78,85,85,87,178905101,178905
178913101,85,83,98,74,89,75,87,79,178913101,178913
180901101,-1,100,75,83,58,69,81,54,180901101,180901
183901101,84,86,83,91,85,85,76,70,183901101,183901
184901101,79,96,93,90,78,77,72,65,184901101,184901
185901101,48,70,38,41,44,75,56,48,185901101,185901
185902101,65,77,71,71,67,71,82,89,185902101,185902
186903101,85,79,88,75,75,82,79,88,186903101,186903
187903101,-1,50,36,64,57,65,71,31,187903101,187903
188901101,74,79,78,73,78,89,79,64,188901101,188901
188901105,27,58,76,68,61,61,58,73,188901105,188901
188901106,45,58,69,52,67,80,71,54,188901106,188901
188901107,66,77,72,66,67,67,65,41,188901107,188901
188901108,100,96,97,87,65,95,88,78,188901108,188901
188901111,54,88,55,66,57,78,80,68,188901111,188901
188901113,66,77,84,81,81,91,93,83,188901113,188901
188901115,36,77,41,51,33,62,81,81,188901115,188901
188901119,83,86,85,79,73,88,76,75,188901119,188901
188901120,84,87,69,77,74,82,91,75,188901120,188901
188901122,44,60,38,72,46,83,68,71,188901122,188901
188901123,81,94,94,88,89,80,87,84,188901123,188901
188901124,42,58,56,46,47,50,56,57,188901124,188901
188901128,91,89,95,86,81,92,73,70,188901128,188901
188901132,69,75,87,77,87,76,79,73,188901132,188901
188901133,50,81,55,54,45,81,73,79,188901133,188901
188901135,60,81,80,90,80,85,84,74,188901135,188901
188903101,71,80,79,68,57,75,81,81,188903101,188903
192901101,38,69,31,38,54,63,57,53,192901101,192901
194903103,81,91,61,80,65,93,89,75,194903103,194903
194904103,45,65,48,63,63,73,79,60,194904103,194904
198901101,64,86,84,76,92,89,86,74,198901101,198901
201907101,77,86,57,71,67,65,80,75,201907101,201907
201908101,69,75,62,62,61,59,81,34,201908101,201908
202905102,82,73,40,51,54,62,80,71,202905102,202905
203901102,45,63,62,53,69,57,50,51,203901102,203901
205905101,53,74,69,76,66,76,77,90,205905101,205905
212905103,78,78,87,79,65,83,72,77,212905103,212905
212905107,44,58,56,70,73,63,64,55,212905107,212905
212905108,40,43,58,41,34,61,51,58,212905108,212905
212905109,80,86,80,88,76,88,89,89,212905109,212905
212905111,30,43,52,56,62,52,66,69,212905111,212905
212906112,81,86,88,98,88,95,90,88,212906112,212906
212906113,83,91,78,74,73,90,88,87,212906113,212906
212906114,81,92,64,69,73,93,91,95,212906114,212906
214901102,47,60,53,43,59,66,61,63,214901102,214901
214901103,46,38,55,42,57,66,91,79,214901103,214901
214901105,-1,71,77,52,71,84,65,65,214901105,214901
214901107,67,92,91,72,83,70,70,82,214901107,214901
214901110,-1,-1,38,39,64,67,60,72,214901110,214901
220811101,67,77,60,75,85,78,70,73,220811101,220811
220815101,49,66,49,77,84,85,85,69,220815101,220815
220902101,62,61,78,77,51,72,62,52,220902101,220902
220902102,74,74,50,62,68,70,72,78,220902102,220902
220902109,83,80,69,73,65,72,78,72,220902109,220902
220902110,70,76,75,78,77,73,69,68,220902110,220902
220902112,78,88,72,74,71,75,77,78,220902112,220902
220902113,57,84,53,71,66,83,83,82,220902113,220902
220902114,70,89,75,76,76,86,83,89,220902114,220902
220902116,70,78,65,76,66,74,78,74,220902116,220902
220902117,78,86,78,88,86,71,86,76,220902117,220902
220905105,20,40,37,52,46,54,64,61,220905105,220905
220905111,42,55,46,46,46,39,54,56,220905111,220905
220905115,42,92,58,58,62,72,69,72,220905115,220905
220905116,91,93,71,80,74,76,83,89,220905116,220905
220905117,47,53,50,74,56,58,63,46,220905117,220905
220905118,49,77,35,59,52,52,64,54,220905118,220905
220905123,32,55,25,33,28,57,53,50,220905123,220905
220905124,38,31,36,52,60,45,60,50,220905124,220905
220905126,67,65,63,52,60,68,60,63,220905126,220905
220905127,12,51,50,57,61,44,53,49,220905127,220905
220905130,44,52,47,33,40,58,57,57,220905130,220905
220905131,58,58,52,41,61,74,74,60,220905131,220905
220905132,30,52,39,51,46,64,70,72,220905132,220905
220905135,33,56,26,29,32,41,43,29,220905135,220905
220905138,70,75,75,67,87,75,74,68,220905138,220905
220905146,80,74,67,68,56,79,75,64,220905146,220905
220905147,56,71,44,49,43,61,67,59,220905147,220905
220905149,46,70,78,80,80,81,81,86,220905149,220905
220905151,54,46,36,55,45,51,58,48,220905151,220905
220905152,67,85,60,65,62,53,69,48,220905152,220905
220905153,35,53,48,41,49,28,43,41,220905153,220905
220905157,41,63,68,67,63,44,67,56,220905157,220905
220905163,59,82,81,76,69,64,63,63,220905163,220905
220905165,59,75,64,53,61,69,70,63,220905165,220905
220905166,89,92,71,91,84,76,71,66,220905166,220905
220905169,44,60,39,54,52,36,38,36,220905169,220905
220905172,67,76,61,61,52,85,67,67,220905172,220905
220905175,88,100,45,64,62,60,73,54,220905175,220905
220905177,93,72,64,68,68,79,76,76,220905177,220905
220905184,36,44,58,56,55,78,72,56,220905184,220905
220905190,75,83,88,83,85,72,66,84,220905190,220905
220905208,56,42,65,48,51,57,61,53,220905208,220905
220905209,47,63,74,69,66,82,80,59,220905209,220905
220905216,37,60,48,59,40,53,59,58,220905216,220905
220905217,26,50,41,55,55,29,53,48,220905217,220905
220905220,34,49,55,51,63,84,73,74,220905220,220905
220905222,55,59,58,47,55,65,63,75,220905222,220905
220905225,60,50,55,54,57,71,80,61,220905225,220905
220905226,44,58,55,61,57,55,71,66,220905226,220905
220905227,38,43,71,72,69,54,72,56,220905227,220905
220906104,51,79,46,63,58,54,58,70,220906104,220906
220906110,86,98,75,89,80,78,87,82,220906110,220906
220906111,83,93,71,89,85,82,85,72,220906111,220906
220917101,71,82,69,71,70,83,79,67,220917101,220917
220917102,69,71,66,62,55,74,63,65,220917102,220917
220918101,79,85,64,70,56,73,83,81,220918101,220918
222901101,89,88,-1,-1,-1,75,88,-1,222901101,222901
225906101,96,96,72,88,75,84,88,93,225906101,225906
226903101,57,68,42,59,58,73,68,62,226903101,226903
226903106,35,60,53,44,37,45,45,46,226903106,226903
226903112,92,95,79,84,83,85,86,82,226903112,226903
226903119,52,52,53,51,47,62,66,57,226903119,226903
227819101,73,88,73,90,85,68,93,67,227819101,227819
227901104,86,95,89,84,89,92,88,91,227901104,227901
227901105,92,100,95,88,92,100,92,95,227901105,227901
227901107,78,88,69,90,79,80,91,76,227901107,227901
227901120,79,93,92,83,83,73,80,70,227901120,227901
227901127,54,69,62,63,62,70,67,63,227901127,227901
227901136,77,77,69,79,81,89,85,88,227901136,227901
227901139,67,83,58,74,39,75,83,71,227901139,227901
227901143,86,88,87,88,82,87,95,85,227901143,227901
227901151,49,82,50,62,64,76,87,65,227901151,227901
227901154,89,98,94,98,99,87,94,87,227901154,227901
227901164,76,79,63,67,64,56,63,48,227901164,227901
227901172,67,80,72,73,61,73,86,76,227901172,227901
227901174,52,63,57,55,51,56,58,64,227901174,227901
227901178,42,55,61,65,60,59,63,64,227901178,227901
227904102,66,80,86,81,83,92,90,80,227904102,227904
227904108,74,80,69,69,67,73,77,66,227904108,227904
227904111,59,84,74,68,64,81,87,68,227904111,227904
227907101,62,66,62,50,56,69,68,54,227907101,227907
227907102,66,74,50,74,66,64,89,68,227907102,227907
227907106,49,67,59,60,56,61,67,51,227907106,227907
227907107,42,54,59,59,64,49,66,45,227907107,227907
227907108,60,86,57,63,69,60,72,69,227907108,227907
227910101,56,65,50,50,49,80,77,84,227910101,227910
227910106,75,82,71,66,65,93,84,95,227910106,227910
227910107,63,47,44,52,45,57,62,60,227910107,227910
227910109,47,56,48,43,45,69,61,56,227910109,227910
227910110,66,73,63,55,47,66,69,52,227910110,227910
227910111,67,72,74,68,65,62,64,56,227910111,227910
227910112,73,51,66,58,63,85,69,66,227910112,227910
229904101,71,84,67,82,67,74,74,79,229904101,229904
229904103,61,85,81,77,76,73,66,71,229904103,229904
229906101,55,73,64,91,73,83,92,55,229906101,229906
230901101,74,86,63,74,61,85,83,69,230901101,230901
230903102,71,92,54,78,65,77,78,80,230903102,230903
232902101,42,67,56,56,42,51,72,53,232902101,232902
234909101,56,72,57,78,74,60,76,65,234909101,234909
235902101,64,78,65,74,71,73,91,68,235902101,235902
235902106,40,63,41,41,30,35,54,51,235902106,235902
235902108,62,75,38,52,41,55,62,49,235902108,235902
235902112,73,92,60,70,67,58,72,65,235902112,235902
235902114,87,88,88,92,82,91,85,86,235902114,235902
235902125,64,84,67,71,53,71,67,70,235902125,235902
237904101,59,82,87,84,93,86,81,86,237904101,237904
237904104,96,75,75,82,61,74,67,68,237904104,237904
237904107,83,71,84,76,75,74,77,84,237904107,237904
240901101,75,58,45,53,74,61,52,56,240901101,240901
240901102,45,42,61,55,74,53,57,58,240901102,240901
240901104,65,77,62,63,51,74,66,72,240901104,240901
240901105,32,43,46,52,85,.,58,68,240901105,240901
240901106,73,86,70,85,96,64,69,78,240901106,240901
240901107,60,75,67,60,83,82,86,83,240901107,240901
240901108,52,65,58,58,66,59,52,73,240901108,240901
240901109,49,59,36,46,72,35,47,37,240901109,240901
240901110,81,77,69,65,80,73,64,64,240901110,240901
240901111,61,81,65,72,68,83,72,69,240901111,240901
240901112,60,81,57,64,73,87,83,83,240901112,240901
240901115,73,64,30,35,60,54,53,51,240901115,240901
240901116,62,52,56,69,90,71,77,86,240901116,240901
240901119,73,91,69,56,67,62,70,91,240901119,240901
240901120,54,50,50,52,52,57,66,58,240901120,240901
240901121,72,94,66,69,75,55,46,46,240901121,240901
240901122,59,69,47,54,76,55,57,39,240901122,240901
240901123,76,78,41,34,48,63,43,47,240901123,240901
240901124,53,68,64,63,75,29,47,49,240901124,240901
