,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
101910109,79,75,77,76,65,85,83,76,101910109,101910
101910112,75,72,73,61,72,94,87,86,101910112,101910
101910115,74,77,73,62,52,95,84,77,101910115,101910
101911103,69,64,71,68,51,80,71,71,101911103,101911
101911105,85,71,80,62,59,84,77,72,101911105,101911
101911107,71,57,68,54,46,86,76,81,101911107,101911
101911113,68,60,72,62,62,88,83,72,101911113,101911
101911114,74,69,68,71,62,87,87,78,101911114,101911
101911118,87,73,93,77,72,96,91,86,101911118,101911
101911120,73,60,69,55,46,74,57,55,101911120,101911
101911123,76,73,77,74,60,95,83,87,101911123,101911
101911125,71,68,84,71,71,86,81,69,101911125,101911
101912102,33,35,65,41,43,84,61,58,101912102,101912
101912104,80,62,52,48,45,76,60,59,101912104,101912
101912106,67,70,70,77,81,78,73,56,101912106,101912
101912107,67,48,74,52,52,85,73,65,101912107,101912
101912108,47,47,58,52,46,68,68,68,101912108,101912
101912109,81,66,68,57,52,81,72,59,101912109,101912
101912110,39,31,35,31,38,57,60,60,101912110,101912
101912112,61,50,64,47,41,87,71,69,101912112,101912
101912114,62,47,65,59,59,86,67,79,101912114,101912
101912116,88,91,79,79,74,90,88,74,101912116,101912
101912117,71,60,88,45,44,79,66,71,101912117,101912
101912128,94,92,93,89,93,96,91,91,101912128,101912
101912136,67,71,64,48,46,86,72,52,101912136,101912
101912140,54,57,31,43,38,58,54,39,101912140,101912
101912148,78,65,90,63,57,79,71,58,101912148,101912
101912149,65,58,72,68,62,79,74,72,101912149,101912
101912151,86,62,72,54,46,91,77,73,101912151,101912
101912153,69,65,47,41,36,73,65,63,101912153,101912
101912159,78,66,59,47,47,81,68,68,101912159,101912
101912162,79,73,75,65,67,94,79,70,101912162,101912
101912169,90,85,89,85,79,91,94,84,101912169,101912
101912179,46,31,46,37,47,63,56,68,101912179,101912
101912181,80,72,82,77,80,78,67,62,101912181,101912
101912182,65,67,84,68,68,92,85,78,101912182,101912
101912185,48,46,60,32,44,74,68,61,101912185,101912
101912187,54,57,57,37,28,68,61,51,101912187,101912
101912188,85,80,81,75,84,79,81,62,101912188,101912
101912189,85,85,88,87,86,90,95,90,101912189,101912
101912192,74,71,73,76,69,95,83,86,101912192,101912
101912196,68,60,74,78,73,87,85,63,101912196,101912
101912198,66,55,73,65,61,88,67,55,101912198,101912
101912199,85,84,89,84,72,97,97,92,101912199,101912
101912203,56,49,30,31,41,66,58,53,101912203,101912
101912215,83,79,95,86,80,96,94,85,101912215,101912
101912219,67,58,74,46,40,73,63,54,101912219,101912
101912222,53,63,50,48,33,86,64,55,101912222,101912
101912224,82,75,90,82,73,93,84,75,101912224,101912
101912233,65,53,49,46,38,84,70,62,101912233,101912
101912241,76,74,76,69,61,88,82,73,101912241,101912
101912243,71,59,47,50,65,54,70,55,101912243,101912
101912245,48,35,45,43,46,63,61,66,101912245,101912
101912248,77,73,80,70,75,95,91,83,101912248,101912
101912251,95,92,93,95,93,98,99,92,101912251,101912
101912252,74,68,62,48,43,76,72,47,101912252,101912
101912260,81,71,88,75,78,88,80,69,101912260,101912
101912262,73,60,76,54,54,86,68,65,101912262,101912
101912263,63,48,52,44,52,77,61,66,101912263,101912
101912264,54,56,54,54,48,81,76,75,101912264,101912
101912269,82,72,73,61,58,82,82,66,101912269,101912
101912271,60,57,62,48,53,71,76,44,101912271,101912
101912273,51,57,61,61,64,80,65,84,101912273,101912
101912275,95,92,98,92,89,100,99,95,101912275,101912
101912281,76,80,91,74,70,96,79,84,101912281,101912
101912283,59,53,58,45,35,67,64,63,101912283,101912
101912285,71,67,57,55,56,91,84,83,101912285,101912
101912287,91,86,68,67,78,81,81,65,101912287,101912
101912295,70,65,72,57,62,73,55,58,101912295,101912
101912297,72,65,78,67,55,93,78,78,101912297,101912
101912298,64,57,59,49,49,77,61,59,101912298,101912
101912359,85,69,89,73,72,92,80,77,101912359,101912
101912372,71,64,83,70,72,91,72,74,101912372,101912
101912396,90,84,85,79,77,92,87,81,101912396,101912
101912473,41,33,29,17,35,47,44,19,101912473,101912
101913102,71,59,59,52,39,69,70,64,101913102,101913
101913107,81,81,87,75,72,91,94,85,101913107,101913
101913108,78,78,76,76,71,91,80,76,101913108,101913
101913110,82,79,96,73,65,90,83,81,101913110,101913
101913112,93,88,83,88,79,93,93,89,101913112,101913
101913117,82,67,62,55,36,83,69,65,101913117,101913
101913119,84,81,86,80,71,95,88,80,101913119,101913
101913121,83,80,90,90,75,94,92,85,101913121,101913
101913125,87,77,76,85,70,88,90,78,101913125,101913
101914103,79,83,87,78,60,97,94,88,101914103,101914
101914104,88,84,78,73,64,87,86,68,101914104,101914
101914105,79,76,72,80,56,94,82,76,101914105,101914
101914107,83,80,86,85,76,95,92,81,101914107,101914
101914108,77,82,73,64,47,90,84,85,101914108,101914
101914109,84,89,87,88,73,93,95,85,101914109,101914
101914110,79,78,82,74,52,92,81,82,101914110,101914
101914111,65,67,81,64,70,92,81,84,101914111,101914
101914112,99,99,98,93,89,99,99,95,101914112,101914
101914113,88,82,75,75,61,89,88,82,101914113,101914
101914114,86,92,90,91,88,97,93,88,101914114,101914
101914116,94,87,89,84,81,99,91,90,101914116,101914
101914117,95,93,98,95,92,99,98,98,101914117,101914
101914118,88,91,93,96,89,95,92,89,101914118,101914
101914120,76,78,82,74,55,91,92,77,101914120,101914
101914121,85,85,78,83,67,90,91,84,101914121,101914
101914122,96,94,95,94,89,97,98,94,101914122,101914
101914124,97,94,88,92,80,95,97,91,101914124,101914
101914125,89,82,87,85,73,94,89,86,101914125,101914
101914126,73,74,62,71,70,96,87,78,101914126,101914
101914127,98,95,98,95,94,99,98,97,101914127,101914
101914128,92,89,84,88,76,97,97,89,101914128,101914
101914129,98,96,97,94,89,100,99,95,101914129,101914
101914130,79,78,74,72,62,93,85,89,101914130,101914
101914131,95,94,97,97,92,99,98,94,101914131,101914
101914132,99,97,98,98,91,98,98,96,101914132,101914
101914133,97,96,97,95,86,99,99,96,101914133,101914
101914134,93,91,98,95,84,100,97,99,101914134,101914
101914137,96,97,90,91,91,99,98,97,101914137,101914
101914138,96,92,99,93,90,99,96,94,101914138,101914
101914139,95,97,89,92,86,98,96,94,101914139,101914
101914140,98,95,97,89,87,97,97,94,101914140,101914
101914141,81,74,83,84,67,89,84,78,101914141,101914
101915107,81,86,79,74,65,94,85,79,101915107,101915
101915109,89,79,91,78,73,97,90,86,101915109,101915
101915111,83,76,89,83,72,96,97,91,101915111,101915
101915113,88,83,95,86,84,98,95,87,101915113,101915
101915116,88,76,68,61,50,95,83,78,101915116,101915
101915121,86,78,95,80,66,97,85,88,101915121,101915
101915123,90,87,95,91,81,95,90,93,101915123,101915
101915124,86,87,92,82,77,98,93,88,101915124,101915
101915125,90,95,93,93,87,100,98,93,101915125,101915
101915128,84,81,86,72,65,99,93,90,101915128,101915
101915131,94,94,97,95,93,97,97,91,101915131,101915
101916103,88,76,88,73,73,99,84,65,101916103,101916
101916104,90,86,92,74,67,97,82,75,101916104,101916
101916105,93,81,74,80,87,98,88,73,101916105,101916
101919102,47,47,46,39,41,76,69,60,101919102,101919
101919105,71,75,78,66,75,91,84,85,101919105,101919
101919106,72,71,63,55,56,80,67,60,101919106,101919
101919110,59,56,52,50,40,78,68,53,101919110,101919
101919111,76,68,64,63,59,95,92,78,101919111,101919
101919112,73,78,87,76,77,88,78,67,101919112,101919
101919115,74,57,70,47,59,78,72,68,101919115,101919
101919117,46,58,53,49,34,71,69,45,101919117,101919
101919119,73,68,71,67,62,90,82,73,101919119,101919
101919120,80,78,90,84,73,98,88,90,101919120,101919
101919121,57,56,48,49,39,72,70,73,101919121,101919
101919126,70,68,56,46,50,71,69,66,101919126,101919
101919127,59,68,44,45,47,74,62,43,101919127,101919
101919128,60,65,52,60,46,84,77,69,101919128,101919
101920108,74,84,67,70,68,80,83,77,101920108,101920
101920109,91,89,99,96,93,98,95,95,101920109,101920
101920111,79,73,74,60,64,83,68,78,101920111,101920
101920112,98,96,95,93,93,99,97,97,101920112,101920
101920118,97,95,99,97,95,99,98,94,101920118,101920
101920120,62,64,59,55,47,74,59,52,101920120,101920
105904102,86,84,91,85,74,95,94,88,105904102,105904
105904103,89,88,90,92,84,92,93,90,105904103,105904
105906101,54,64,62,66,54,73,76,73,105906101,105906
105906103,67,67,57,52,38,80,75,67,105906103,105906
105906106,70,78,86,74,65,84,80,67,105906106,105906
105906108,66,67,66,48,28,78,80,59,105906108,105906
105906109,57,48,29,37,23,59,50,46,105906109,105906
105906110,73,74,60,59,48,70,66,51,105906110,105906
105906111,82,84,80,79,65,91,86,88,105906111,105906
105906114,72,63,54,52,41,86,73,64,105906114,105906
105906115,90,94,85,85,75,97,95,87,105906115,105906
105906116,84,76,85,74,59,89,82,78,105906116,105906
107901102,94,84,88,71,57,95,87,73,107901102,107901
107906102,95,97,98,94,83,100,97,91,107906102,107906
107910101,76,84,78,83,72,79,86,80,107910101,107910
108902102,83,62,52,58,48,89,74,82,108902102,108902
108902106,73,52,79,61,59,93,79,70,108902106,108902
108902111,61,41,81,66,58,75,49,59,108902111,108902
108902114,73,53,74,43,54,88,63,61,108902114,108902
108902116,60,45,76,60,56,95,71,72,108902116,108902
108904101,96,87,94,87,66,100,100,100,108904101,108904
108904107,78,63,83,75,75,86,74,71,108904107,108904
108904114,95,89,91,92,82,99,95,93,108904114,108904
108904124,83,74,76,63,70,88,78,77,108904124,108904
108906103,81,62,77,71,57,100,80,86,108906103,108906
108906114,68,74,68,53,47,85,83,73,108906114,108906
108906116,73,61,90,73,70,85,79,72,108906116,108906
108906119,71,66,70,66,56,82,66,76,108906119,108906
108906120,72,70,75,76,65,96,90,79,108906120,108906
108906123,81,68,91,85,80,80,78,73,108906123,108906
108906128,86,81,88,77,77,92,97,84,108906128,108906
108908104,68,73,72,56,56,94,74,69,108908104,108908
108908113,83,79,81,77,72,96,87,78,108908113,108908
108909101,84,79,86,73,77,84,83,69,108909101,108909
108909107,79,76,77,56,68,91,86,80,108909107,108909
108909108,83,81,84,76,63,86,78,74,108909108,108909
108909122,86,79,87,67,69,94,86,87,108909122,108909
108909136,78,66,73,59,75,88,75,67,108909136,108909
108912106,73,69,66,72,62,86,69,65,108912106,108912
108912108,82,73,79,70,79,80,80,65,108912108,108912
108912109,75,69,81,69,81,86,83,68,108912109,108912
108912111,79,67,71,67,74,91,78,67,108912111,108912
108912114,80,57,85,75,82,92,87,75,108912114,108912
108912115,79,64,81,65,68,84,84,62,108912115,108912
108912117,65,55,71,62,70,82,66,59,108912117,108912
108912127,82,82,69,62,65,89,86,68,108912127,108912
108913111,87,82,86,83,74,91,88,77,108913111,108913
111901106,85,76,87,79,75,94,86,88,111901106,111901
112905101,39,43,38,59,41,83,89,44,112905101,112905
112906101,71,71,57,66,42,68,59,54,112906101,112906
113902102,83,73,58,73,77,90,80,63,113902102,113902
116902101,65,61,61,61,42,81,75,58,116902101,116902
116906101,70,74,82,89,86,94,96,96,116906101,116906
116909101,95,74,73,75,51,84,87,74,116909101,116909
116915101,91,82,87,87,71,100,95,95,116915101,116915
117903101,60,57,47,54,60,80,82,89,117903101,117903
117904101,78,74,69,81,75,96,92,80,117904101,117904
119902101,77,69,87,71,66,84,79,62,119902101,119902
120901104,67,71,80,67,59,99,88,70,120901104,120901
120902101,75,73,53,68,58,93,84,83,120902101,120902
121903101,86,81,74,71,61,93,79,82,121903101,121903
121905103,75,63,78,69,66,85,80,78,121905103,121905
121906101,72,62,73,83,80,88,91,79,121906101,121906
123910101,68,65,44,44,45,72,69,54,123910101,123910
123910105,83,91,82,86,86,95,93,91,123910105,123910
123910123,65,65,60,53,52,83,69,62,123910123,123910
123910125,35,40,42,50,32,64,67,42,123910125,123910
123910126,73,69,59,58,46,80,70,53,123910126,123910
123910131,35,35,45,46,47,54,59,47,123910131,123910
124901101,73,56,65,48,46,78,69,58,124901101,124901
126902102,73,72,81,80,68,97,88,82,126902102,126902
126902103,85,72,79,70,65,94,86,60,126902103,126902
126902105,78,62,59,53,59,87,81,68,126902105,126902
127901101,79,77,63,47,40,76,73,53,127901101,127901
127906101,80,84,78,84,58,94,89,83,127906101,127906
129901101,72,68,77,68,63,94,84,79,129901101,129901
130901102,88,83,76,76,75,94,85,79,130901102,130901
130901105,91,95,88,89,80,97,96,86,130901105,130901
130902101,72,58,63,76,61,85,85,77,130902101,130902
133904101,76,74,56,60,46,87,68,80,133904101,133904
139905101,82,84,88,90,82,100,99,97,139905101,139905
139912101,67,84,74,83,81,96,90,92,139912101,139912
140905102,69,75,57,57,54,88,71,69,140905102,140905
141901102,84,79,77,83,60,97,84,47,141901102,141901
141901105,76,66,72,68,53,88,79,85,141901105,141901
142901102,73,69,70,64,45,76,73,62,142901102,142901
144902101,83,86,66,67,46,72,80,67,144902101,144902
148901101,88,96,78,74,81,100,78,74,148901101,148901
150901101,73,73,75,73,75,95,83,80,150901101,150901
152901161,62,76,48,36,27,81,64,53,152901161,152901
152901168,68,45,57,53,33,46,50,54,152901168,152901
152901170,90,76,87,67,53,93,83,78,152901170,152901
152901174,73,70,46,52,38,85,79,63,152901174,152901
152901176,83,77,51,53,45,93,87,84,152901176,152901
152901177,90,90,85,78,69,95,92,73,152901177,152901
152901179,96,90,90,88,84,95,94,93,152901179,152901
152901183,70,55,71,74,66,94,92,82,152901183,152901
152901186,89,65,82,68,65,96,72,78,152901186,152901
152901187,91,80,83,82,75,93,92,92,152901187,152901
152901190,77,70,72,58,60,98,94,91,152901190,152901
152901195,88,91,88,89,81,96,99,98,152901195,152901
152901196,36,33,53,28,20,77,61,78,152901196,152901
152906103,67,67,78,69,59,92,82,81,152906103,152906
152907107,90,92,78,80,61,96,94,85,152907107,152907
152907109,84,84,93,82,68,-1,-1,-1,152907109,152907
158901101,63,76,27,48,43,83,81,78,158901101,158901
158902101,78,55,61,59,56,94,83,74,158902101,158902
158902102,77,77,88,81,69,100,91,87,158902102,158902
160901101,65,62,70,77,61,86,79,59,160901101,160901
161914103,62,52,70,56,46,84,74,77,161914103,161914
161914104,50,41,51,37,22,56,50,41,161914104,161914
161914106,61,49,41,36,28,81,55,56,161914106,161914
161914107,70,63,46,49,49,61,58,45,161914107,161914
161914110,46,30,42,47,43,67,54,44,161914110,161914
161914120,63,59,62,56,55,64,63,56,161914120,161914
161914130,55,59,50,48,46,81,69,48,161914130,161914
161916102,73,72,78,79,67,87,85,83,161916102,161916
161923101,79,79,90,85,85,89,87,69,161923101,161923
163908104,91,84,81,75,69,97,91,85,163908104,163908
167901101,72,92,80,80,76,93,95,89,167901101,167901
169902101,76,54,71,64,52,89,77,69,169902101,169902
170904101,77,70,66,59,52,87,69,64,170904101,170904
170906105,81,65,86,62,56,95,73,79,170906105,170906
170906106,92,77,82,72,69,91,90,85,170906106,170906
170906109,81,78,75,74,63,88,86,77,170906109,170906
170907104,65,69,82,70,60,90,81,82,170907104,170907
170908102,73,66,66,52,53,87,87,83,170908102,170908
170908106,50,46,69,55,46,70,68,54,170908106,170908
170908109,62,52,83,67,56,82,77,55,170908109,170908
170908110,52,56,57,56,59,73,73,64,170908110,170908
170908111,80,75,83,73,68,88,81,79,170908111,170908
172905102,72,75,67,65,58,85,72,76,172905102,172905
174904101,64,55,72,53,55,74,71,44,174904101,174904
175903107,63,54,58,43,48,96,71,59,175903107,175903
176902104,75,75,93,77,89,95,89,74,176902104,176902
178904111,81,67,71,61,57,89,82,73,178904111,178904
178904123,75,59,59,61,58,88,75,64,178904123,178904
178904124,64,53,79,62,51,81,59,70,178904124,178904
178904130,60,59,68,62,70,88,67,57,178904130,178904
178904132,83,69,70,66,49,94,84,71,178904132,178904
178904136,52,41,59,44,41,80,80,67,178904136,178904
178904142,75,57,69,53,36,73,53,52,178904142,178904
178904148,74,65,85,69,79,86,78,80,178904148,178904
178904150,74,64,86,71,71,92,77,68,178904150,178904
178904152,80,85,85,74,62,99,87,89,178904152,178904
178904157,94,88,93,85,86,98,92,84,178904157,178904
181908102,64,69,80,71,72,93,86,73,181908102,181908
183901101,93,79,90,94,73,97,91,79,183901101,183901
184904101,85,83,72,60,45,82,87,78,184904101,184904
187903101,64,57,38,48,38,74,68,68,187903101,187903
187904103,62,60,38,41,29,68,68,56,187904103,187904
188901102,87,91,85,75,67,92,88,73,188901102,188901
188901104,72,66,74,83,68,92,83,82,188901104,188901
188901109,77,58,85,65,67,86,79,74,188901109,188901
188901112,79,87,91,88,86,97,87,92,188901112,188901
188901114,77,72,75,63,42,96,82,66,188901114,188901
188901121,81,78,60,81,77,100,90,95,188901121,188901
188901126,61,52,75,53,55,95,80,87,188901126,188901
188901127,89,89,89,81,75,100,90,82,188901127,188901
188901134,55,53,67,53,36,96,91,75,188901134,188901
188901141,97,94,86,87,87,96,95,95,188901141,188901
188901143,87,72,88,76,74,97,93,87,188901143,188901
200901101,62,71,32,53,44,75,74,72,200901101,200901
205902101,76,75,70,57,57,86,81,67,205902101,205902
205905101,84,66,74,64,65,87,83,77,205905101,205905
205907101,58,49,63,52,48,62,63,54,205907101,205907
210902102,75,77,79,70,56,91,87,85,210902102,210902
212901101,80,71,69,69,47,94,94,92,212901101,212901
212905104,81,63,65,54,53,75,66,73,212905104,212905
212905106,73,73,51,53,51,80,83,76,212905106,212905
212905109,77,77,85,82,72,94,92,78,212905109,212905
212905112,48,66,54,44,35,84,58,56,212905112,212905
212905114,79,68,67,60,59,75,65,53,212905114,212905
212905117,67,63,83,81,75,83,82,75,212905117,212905
212905119,82,71,84,81,70,94,84,81,212905119,212905
212905125,81,79,84,75,78,86,94,78,212905125,212905
212906111,91,85,90,92,83,100,97,96,212906111,212906
212909101,71,66,67,77,67,86,81,64,212909101,212909
214901102,79,72,76,69,48,80,70,59,214901102,214901
214901110,70,66,75,67,76,91,76,83,214901110,214901
214901111,74,72,73,63,66,94,83,80,214901111,214901
214903108,96,94,92,84,89,98,96,97,214903108,214903
214903109,86,80,79,75,71,100,96,94,214903109,214903
217901101,60,60,95,74,68,95,85,80,217901101,217901
220902105,77,69,76,67,49,98,81,84,220902105,220902
220902106,82,69,80,65,51,92,77,65,220902106,220902
220902107,96,94,91,86,78,97,96,97,220902107,220902
220902111,81,78,75,76,63,91,85,74,220902111,220902
220902112,94,86,62,60,64,96,86,75,220902112,220902
220902115,90,90,87,84,81,94,94,93,220902115,220902
220902119,88,75,83,62,57,90,85,73,220902119,220902
220902120,96,96,99,100,92,100,99,94,220902120,220902
220902121,87,86,76,87,75,91,87,82,220902121,220902
220905107,82,91,89,90,77,96,93,93,220905107,220905
220905119,64,50,58,55,45,78,78,51,220905119,220905
220905125,85,81,64,60,67,78,74,69,220905125,220905
220905133,58,59,71,70,70,78,68,55,220905133,220905
220905134,62,58,63,58,49,80,74,62,220905134,220905
220905135,65,55,76,65,76,79,75,64,220905135,220905
220905143,79,66,65,63,67,90,79,65,220905143,220905
220905144,52,45,33,38,29,85,63,54,220905144,220905
220905154,61,60,67,66,56,95,82,89,220905154,220905
220905156,74,80,76,72,59,89,83,73,220905156,220905
220905159,77,57,64,51,56,86,75,66,220905159,220905
220905162,48,57,67,56,61,88,67,48,220905162,220905
220905168,58,44,90,67,69,93,93,84,220905168,220905
220905176,75,69,69,63,55,88,81,90,220905176,220905
220905178,59,48,40,45,50,80,73,56,220905178,220905
220905186,79,76,72,59,59,88,78,67,220905186,220905
220905187,74,79,76,78,64,71,75,64,220905187,220905
220905206,67,56,61,71,57,73,71,58,220905206,220905
220905219,69,68,73,71,66,86,71,60,220905219,220905
220905223,56,55,49,55,61,77,78,73,220905223,220905
220905226,55,47,60,55,66,56,64,35,220905226,220905
220906104,75,72,75,67,63,91,72,59,220906104,220906
220906105,91,91,95,94,84,98,99,96,220906105,220906
220906108,91,84,93,93,85,100,94,89,220906108,220906
220917102,68,60,77,75,62,95,86,75,220917102,220917
220917104,72,56,66,62,53,86,83,47,220917104,220917
221901108,88,87,83,84,80,91,93,87,221901108,221901
221904102,72,62,70,70,69,64,68,40,221904102,221904
221911101,82,87,95,95,95,94,94,81,221911101,221911
226903102,67,62,83,56,71,77,75,67,226903102,226903
226903115,81,77,82,66,63,89,86,84,226903115,226903
226903116,69,61,61,50,60,76,76,61,226903116,226903
227901101,75,68,67,59,73,90,92,90,227901101,227901
227901102,63,53,68,67,54,83,74,40,227901102,227901
227901106,63,71,81,60,62,80,70,78,227901106,227901
227901108,69,59,55,82,50,62,62,35,227901108,227901
227901109,70,70,51,49,36,84,66,55,227901109,227901
227901111,70,70,75,63,63,75,81,53,227901111,227901
227901112,97,96,92,93,90,98,100,93,227901112,227901
227901113,76,62,41,52,53,74,76,67,227901113,227901
227901114,65,74,66,68,61,97,93,86,227901114,227901
227901116,44,34,49,44,33,68,38,36,227901116,227901
227901117,93,97,100,99,91,97,94,92,227901117,227901
227901118,77,63,58,55,55,82,70,58,227901118,227901
227901124,58,62,70,53,42,62,71,44,227901124,227901
227901125,70,67,60,49,51,90,76,74,227901125,227901
227901129,79,60,70,55,61,78,71,82,227901129,227901
227901130,78,71,87,69,63,74,73,54,227901130,227901
227901132,74,59,78,69,50,80,76,64,227901132,227901
227901133,88,90,76,91,74,86,83,61,227901133,227901
227901138,82,80,83,78,78,88,89,79,227901138,227901
227901139,67,38,76,38,47,88,84,52,227901139,227901
227901140,73,65,64,72,60,97,84,75,227901140,227901
227901141,75,55,60,40,34,82,75,68,227901141,227901
227901143,84,83,80,79,74,91,91,84,227901143,227901
227901144,84,84,81,76,79,97,71,67,227901144,227901
227901145,77,73,68,65,55,90,74,69,227901145,227901
227901146,88,85,77,85,74,94,97,86,227901146,227901
227901147,78,75,71,75,73,82,80,63,227901147,227901
227901148,84,80,84,77,74,91,88,70,227901148,227901
227901150,86,75,69,45,37,94,70,69,227901150,227901
227901151,82,70,66,68,65,80,70,59,227901151,227901
227901155,95,96,81,85,78,99,94,94,227901155,227901
227901156,59,66,87,68,59,89,72,76,227901156,227901
227901157,69,62,60,40,50,79,61,61,227901157,227901
227901158,67,68,54,67,50,68,83,66,227901158,227901
227901161,83,75,85,79,75,82,73,44,227901161,227901
227901162,62,52,65,43,40,77,68,62,227901162,227901
227901164,58,59,52,40,54,76,69,48,227901164,227901
227901166,62,61,49,54,63,92,68,60,227901166,227901
227901168,70,53,76,60,67,92,86,71,227901168,227901
227901170,88,88,76,88,73,93,88,87,227901170,227901
227901172,68,71,67,52,44,89,83,78,227901172,227901
227901173,74,81,59,65,63,72,81,57,227901173,227901
227901175,60,53,34,44,42,80,78,48,227901175,227901
227901176,80,78,58,54,54,77,72,59,227901176,227901
227901178,68,55,79,71,76,83,60,57,227901178,227901
227901179,81,82,81,76,68,87,88,74,227901179,227901
227901180,97,98,97,99,94,98,98,92,227901180,227901
227901181,93,93,97,98,94,98,96,90,227901181,227901
227901183,88,86,90,87,79,96,92,82,227901183,227901
227901184,94,95,92,91,87,97,94,94,227901184,227901
227901186,87,84,78,78,78,93,83,74,227901186,227901
227901187,92,87,94,88,87,91,89,82,227901187,227901
227901188,78,67,79,64,63,87,80,77,227901188,227901
227901189,72,61,62,63,54,93,85,71,227901189,227901
227901190,69,61,71,64,52,81,71,65,227901190,227901
227904101,72,78,75,79,69,96,89,72,227904101,227904
227904102,59,70,87,87,83,89,91,65,227904102,227904
227904103,80,74,75,72,65,91,82,78,227904103,227904
227904104,78,76,63,54,44,71,69,60,227904104,227904
227904107,72,70,78,74,69,92,73,54,227904107,227904
227904108,75,78,73,65,59,90,83,77,227904108,227904
227904109,83,80,66,74,64,81,80,62,227904109,227904
227904111,81,73,69,63,69,94,89,74,227904111,227904
227904112,92,94,85,84,81,96,89,77,227904112,227904
227904114,79,73,68,65,55,84,76,72,227904114,227904
227904115,91,90,89,88,82,99,98,89,227904115,227904
227904116,83,85,87,80,82,92,88,75,227904116,227904
227904117,83,72,72,63,47,88,84,65,227904117,227904
227904118,85,86,88,83,72,99,91,80,227904118,227904
227904119,82,82,83,71,70,92,79,77,227904119,227904
227904120,78,71,85,73,64,86,83,66,227904120,227904
227907106,57,56,51,51,39,64,59,55,227907106,227907
227907107,78,65,54,52,40,61,64,54,227907107,227907
227907108,79,78,78,78,56,83,76,77,227907108,227907
227909101,97,94,94,90,76,96,96,90,227909101,227909
227910101,66,50,64,57,50,82,77,69,227910101,227910
227910106,65,55,65,48,36,89,79,87,227910106,227910
227910107,73,53,67,50,43,88,68,67,227910107,227910
227910108,64,37,60,54,52,78,59,64,227910108,227910
227910109,61,61,59,56,60,63,54,49,227910109,227910
227910110,71,71,59,47,45,79,71,63,227910110,227910
227910111,72,57,67,53,51,76,57,57,227910111,227910
227910112,82,66,68,65,46,95,67,76,227910112,227910
227913104,98,97,94,90,88,100,100,99,227913104,227913
228903103,60,53,27,42,38,47,52,31,228903103,228903
230901101,84,82,79,74,72,96,94,87,230901101,230901
230903102,54,55,67,62,47,82,72,62,230903102,230903
235902102,74,67,42,64,42,73,70,41,235902102,235902
235902103,62,48,68,58,48,67,67,50,235902103,235902
235902105,53,53,56,40,40,87,69,63,235902105,235902
235902106,53,37,37,21,19,69,48,46,235902106,235902
235902110,58,61,50,53,45,77,63,63,235902110,235902
235902111,72,65,61,61,63,70,56,54,235902111,235902
235902114,93,83,88,80,76,95,90,86,235902114,235902
235902118,86,84,61,54,55,90,86,70,235902118,235902
235902123,60,68,46,61,56,79,77,62,235902123,235902
235902126,78,75,77,77,72,85,80,73,235902126,235902
235904101,94,83,83,67,72,81,81,75,235904101,235904
237902101,63,51,41,37,36,55,53,31,237902101,237902
237904107,88,82,89,72,72,93,83,86,237904107,237904
240903103,78,76,82,76,73,93,87,83,240903103,240903
240903105,86,81,76,68,76,87,76,67,240903105,240903
240903107,76,66,81,70,75,84,73,66,240903107,240903
240903110,96,93,98,93,94,99,97,94,240903110,240903
240903112,86,77,89,82,69,91,86,82,240903112,240903
240903114,62,63,77,64,73,76,72,68,240903114,240903
240903116,91,87,80,80,84,95,92,87,240903116,240903
240903119,74,53,86,74,72,83,72,66,240903119,240903
240903120,85,76,75,75,72,97,88,85,240903120,240903
240903121,97,77,81,77,77,95,82,80,240903121,240903
240903122,93,86,96,90,88,99,94,93,240903122,240903
240903123,90,59,81,67,72,87,79,68,240903123,240903
240903124,71,66,71,61,65,82,69,62,240903124,240903
240903126,80,74,79,68,64,95,90,79,240903126,240903
240903128,85,76,67,58,62,95,80,76,240903128,240903
240903129,92,76,94,89,88,99,83,86,240903129,240903
240903130,78,77,97,74,79,94,91,82,240903130,240903
240903131,84,80,85,79,77,94,86,83,240903131,240903
240903132,68,66,81,70,65,97,84,81,240903132,240903
240903133,85,68,80,62,61,89,76,65,240903133,240903
241906101,48,55,86,64,61,97,87,47,241906101,241906
242902101,54,57,85,62,46,68,64,54,242902101,242902
243901103,67,63,77,75,72,88,96,87,243901103,243901
243901104,79,73,87,63,51,86,81,69,243901104,243901
243905108,74,65,56,59,49,92,85,81,243905108,243905
243905109,82,87,76,76,69,90,88,84,243905109,243905
243905115,-1,-1,.,.,.,-1,-1,-1,243905115,243905
243905129,68,47,54,46,43,93,79,67,243905129,243905
245902106,80,81,67,60,70,91,74,74,245902106,245902
245903102,68,65,84,66,60,95,78,74,245903102,245903
246904102,74,73,56,58,37,88,80,71,246904102,246904
246904103,59,57,57,60,58,72,82,63,246904103,246904
246904105,71,71,77,77,66,79,81,54,246904105,246904
246906101,77,67,84,77,70,97,83,84,246906101,246906
246906103,73,71,79,65,52,92,90,65,246906103,246906
246906107,72,73,84,82,70,96,90,82,246906107,246906
246906121,84,75,74,66,60,91,91,80,246906121,246906
246909106,59,64,69,65,59,85,72,67,246909106,246909
