,gr3_math_avg,gr3_ela_avg,gr4_math_avg,gr4_ela_avg,gr4_writ_avg,gr5_math_avg,gr5_ela_avg,gr5_sci_avg,CAMPUS,DISTRICT
101912166,63,49,72,65,59,80,67,61,101912166,101912
101912167,71,61,62,60,53,69,73,72,101912167,101912
101912168,51,50,46,52,54,70,58,74,101912168,101912
101912170,63,59,66,57,59,92,79,71,101912170,101912
101912171,72,68,62,72,83,88,77,78,101912171,101912
101912172,53,41,69,62,38,94,66,75,101912172,101912
101912173,83,85,90,93,87,88,84,82,101912173,101912
101912174,30,39,43,47,30,59,42,36,101912174,101912
101912175,64,56,71,66,77,71,62,59,101912175,101912
101912178,98,96,97,97,98,98,97,95,101912178,101912
101912180,69,62,60,52,49,80,78,72,101912180,101912
101912186,75,62,70,59,51,78,65,42,101912186,101912
101912192,80,80,88,82,74,95,80,87,101912192,101912
101912195,54,58,62,56,49,76,69,63,101912195,101912
101912196,57,73,78,87,81,77,81,62,101912196,101912
101912197,61,54,45,41,34,65,48,56,101912197,101912
101912201,67,72,68,78,72,94,93,92,101912201,101912
101912204,84,62,66,75,50,90,76,58,101912204,101912
101912207,66,56,62,67,43,76,68,67,101912207,101912
101912211,86,84,96,92,94,94,97,94,101912211,101912
101912212,54,59,40,68,55,98,93,90,101912212,101912
101912214,90,86,84,90,93,94,87,84,101912214,101912
101912216,70,72,80,80,71,93,84,79,101912216,101912
101912220,68,68,68,71,61,84,81,82,101912220,101912
101912221,90,85,86,87,77,92,90,84,101912221,101912
101912223,51,63,56,51,43,79,72,72,101912223,101912
101912225,36,36,41,57,52,76,68,42,101912225,101912
101912231,76,74,78,77,75,85,85,75,101912231,101912
101912232,63,57,49,67,57,73,53,58,101912232,101912
101912237,68,74,74,59,63,77,57,69,101912237,101912
101912239,76,62,60,73,57,63,65,63,101912239,101912
101912240,73,58,80,73,66,81,76,80,101912240,101912
101912244,81,70,93,78,66,95,83,78,101912244,101912
101912245,54,57,45,59,58,75,69,77,101912245,101912
101912249,89,92,86,88,80,94,95,92,101912249,101912
101912253,59,66,74,75,70,80,73,62,101912253,101912
101912254,17,34,44,51,40,40,54,18,101912254,101912
101912257,78,71,87,71,69,77,61,53,101912257,101912
101912258,64,57,59,74,63,79,73,69,101912258,101912
101912263,45,43,56,58,60,71,59,54,101912263,101912
101912264,56,48,39,67,46,72,60,57,101912264,101912
101912265,70,67,59,50,48,69,57,45,101912265,101912
101912267,84,72,89,84,86,93,84,85,101912267,101912
101912268,73,79,77,66,64,95,70,81,101912268,101912
101912274,75,77,77,78,73,81,76,72,101912274,101912
101912275,97,91,98,98,96,100,100,96,101912275,101912
101912276,66,71,55,62,50,73,78,64,101912276,101912
101912279,83,68,65,66,58,62,59,59,101912279,101912
101912286,62,61,70,74,74,67,65,69,101912286,101912
101912289,56,53,56,62,49,52,58,42,101912289,101912
101912290,72,65,75,63,65,74,57,60,101912290,101912
101912292,74,77,72,70,61,93,84,83,101912292,101912
101912295,65,64,81,78,74,80,65,64,101912295,101912
101912299,48,54,56,69,61,72,67,58,101912299,101912
101912358,51,45,52,55,41,54,59,38,101912358,101912
101912378,52,61,52,67,59,74,78,57,101912378,101912
101912383,71,70,83,65,44,91,69,69,101912383,101912
101912389,70,62,81,72,77,87,87,84,101912389,101912
101912395,76,70,79,74,74,89,68,81,101912395,101912
101912460,93,91,98,88,86,95,95,92,101912460,101912
101913101,70,68,65,65,56,79,73,67,101913101,101913
101913103,51,62,56,49,52,71,71,66,101913103,101913
101913110,85,80,90,85,75,87,81,78,101913110,101913
101913122,61,67,61,54,45,75,66,55,101913122,101913
101913123,54,57,51,59,50,79,79,54,101913123,101913
101913127,77,79,75,80,74,86,85,64,101913127,101913
101914102,98,98,91,92,89,100,98,94,101914102,101914
101914106,71,76,65,81,70,87,83,60,101914106,101914
101914114,93,93,87,88,87,93,93,84,101914114,101914
101914115,92,92,91,91,78,95,95,93,101914115,101914
101914119,94,92,92,92,88,97,97,95,101914119,101914
101914123,94,96,93,93,90,95,95,88,101914123,101914
101915101,81,83,74,84,75,93,84,86,101915101,101915
101915102,84,82,83,82,76,98,87,81,101915102,101915
101915103,90,84,84,83,77,92,91,80,101915103,101915
101915106,94,97,95,91,92,98,98,95,101915106,101915
101915110,77,74,84,81,76,87,88,81,101915110,101915
101915114,77,86,81,87,69,94,94,82,101915114,101915
101915115,82,81,83,84,81,97,91,90,101915115,101915
101915120,99,97,94,93,82,100,100,88,101915120,101915
101915126,78,75,70,82,73,96,89,88,101915126,101915
101915127,87,81,83,83,70,94,88,78,101915127,101915
101915129,68,61,67,66,62,91,89,83,101915129,101915
101915131,98,95,96,93,86,100,99,92,101915131,101915
101916103,69,72,86,64,58,89,69,74,101916103,101916
101917120,60,62,65,63,37,67,68,44,101917120,101917
101919103,58,61,55,67,62,76,83,61,101919103,101919
101919104,68,68,43,61,67,84,72,76,101919104,101919
101919108,63,65,70,66,57,70,72,44,101919108,101919
101919109,73,75,68,80,68,89,89,83,101919109,101919
101919114,66,67,45,59,48,79,75,59,101919114,101919
101919122,73,78,86,80,77,97,90,85,101919122,101919
101919123,72,66,56,72,53,68,62,46,101919123,101919
101919124,59,62,68,73,63,74,71,52,101919124,101919
101919125,53,51,34,60,50,61,64,42,101919125,101919
101919128,61,61,53,67,69,85,77,54,101919128,101919
101920103,58,54,52,55,53,81,63,66,101920103,101920
101920105,48,48,66,48,35,61,51,51,101920105,101920
101920109,93,97,97,95,94,98,93,91,101920109,101920
101920112,87,89,93,94,96,98,97,95,101920112,101920
101920113,57,68,47,46,47,80,59,58,101920113,101920
101920114,62,66,57,55,63,74,51,51,101920114,101920
101920115,80,83,81,90,80,87,89,82,101920115,101920
101920117,43,44,47,37,41,69,71,55,101920117,101920
101920118,98,95,98,98,95,99,97,95,101920118,101920
101920119,43,67,44,62,49,75,77,77,101920119,101920
101920121,68,73,83,88,87,89,86,80,101920121,101920
101920123,70,65,58,70,69,92,89,82,101920123,101920
101920124,57,62,59,58,58,78,73,65,101920124,101920
102905101,76,93,83,81,91,93,91,88,102905101,102905
102906101,89,81,85,88,74,85,85,73,102906101,102906
105904101,86,89,90,92,89,90,91,85,105904101,105904
105904103,85,91,87,88,80,95,96,91,105904103,105904
105906112,62,63,65,57,56,75,72,59,105906112,105906
105906113,62,63,60,63,50,65,67,68,105906113,105906
107901103,69,61,81,70,57,92,81,74,107901103,107901
107901104,77,66,76,77,52,90,88,66,107901104,107901
107904101,67,74,60,71,51,80,84,67,107904101,107904
107906104,88,94,100,95,90,100,100,84,107906104,107906
107910101,78,88,59,74,56,85,88,69,107910101,107910
108807107,70,66,74,80,74,98,98,88,108807107,108807
108807108,66,68,80,83,72,93,91,80,108807108,108807
108808103,94,85,84,84,78,95,92,88,108808103,108808
108902103,45,43,75,59,58,75,54,60,108902103,108902
108902104,56,59,58,71,71,85,69,57,108902104,108902
108902105,56,61,68,62,77,84,68,65,108902105,108902
108902106,68,58,67,67,62,93,72,76,108902106,108902
108902109,53,55,57,61,67,90,71,70,108902109,108902
108902112,74,65,59,61,49,92,76,76,108902112,108902
108902113,68,56,58,52,47,78,58,53,108902113,108902
108902115,-1,-1,-1,-1,67,81,65,-1,108902115,108902
108902117,58,62,75,52,54,89,75,77,108902117,108902
108902118,64,53,81,71,73,80,69,68,108902118,108902
108904103,91,82,76,78,75,96,90,91,108904103,108904
108904104,86,79,90,85,72,91,83,75,108904104,108904
108904105,95,95,93,97,93,95,96,96,108904105,108904
108904106,91,88,88,94,90,97,94,91,108904106,108904
108904108,87,79,90,88,82,95,85,87,108904108,108904
108904109,78,86,94,93,93,93,85,90,108904109,108904
108904110,76,64,68,73,69,87,75,70,108904110,108904
108904111,66,70,73,76,65,98,88,79,108904111,108904
108904112,95,95,88,93,88,91,89,89,108904112,108904
108904113,82,82,63,75,69,92,92,85,108904113,108904
108904115,81,74,82,68,74,91,77,83,108904115,108904
108904116,82,80,79,93,88,95,91,93,108904116,108904
108904117,84,74,72,74,71,88,86,89,108904117,108904
108904118,87,76,95,91,81,95,83,89,108904118,108904
108904119,93,88,88,84,82,93,89,91,108904119,108904
108904120,81,70,75,73,75,96,74,84,108904120,108904
108904121,87,68,82,72,66,82,82,73,108904121,108904
108904122,60,64,80,73,70,91,79,82,108904122,108904
108904123,77,83,80,85,84,84,74,69,108904123,108904
108904125,80,64,85,71,82,95,82,82,108904125,108904
108904126,95,82,86,89,91,97,93,97,108904126,108904
108904127,83,77,83,92,79,92,81,83,108904127,108904
108904128,80,66,78,80,69,88,83,75,108904128,108904
108904129,87,85,89,92,95,97,94,85,108904129,108904
108904130,96,89,87,88,82,99,87,89,108904130,108904
108904131,80,79,79,81,75,95,82,85,108904131,108904
108905101,67,63,73,71,80,76,69,84,108905101,108905
108905102,89,69,78,63,61,95,82,90,108905102,108905
108905103,86,86,74,80,70,91,81,83,108905103,108905
108905104,74,70,67,63,80,77,70,73,108905104,108905
108906101,86,85,75,73,78,87,81,82,108906101,108906
108906106,83,86,88,92,88,91,87,78,108906106,108906
108906107,83,76,82,78,75,82,82,79,108906107,108906
108906111,87,87,84,86,86,93,95,83,108906111,108906
108906112,78,74,51,60,71,80,76,65,108906112,108906
108906121,70,65,72,77,85,80,67,68,108906121,108906
108906122,74,77,70,87,75,84,77,74,108906122,108906
108906124,88,88,91,91,89,97,97,90,108906124,108906
108906126,85,77,60,80,77,91,89,82,108906126,108906
108906127,88,92,91,91,73,95,92,85,108906127,108906
108906129,74,72,87,90,85,92,88,84,108906129,108906
108906130,77,73,69,75,73,81,66,60,108906130,108906
108908101,72,70,68,82,66,93,86,81,108908101,108908
108908104,72,72,78,67,76,80,69,55,108908104,108908
108908105,76,80,59,67,64,71,76,53,108908105,108908
108908107,78,75,75,74,64,90,86,83,108908107,108908
108908108,56,49,56,56,55,84,71,69,108908108,108908
108908110,80,80,77,83,78,89,91,84,108908110,108908
108908111,56,73,59,59,46,76,69,57,108908111,108908
108908114,73,73,89,83,77,97,83,89,108908114,108908
108908115,84,87,81,85,80,93,88,88,108908115,108908
108908116,45,55,55,59,60,77,63,63,108908116,108908
108909101,83,83,77,76,74,87,83,84,108909101,108909
108909106,80,77,82,78,79,80,83,74,108909106,108909
108909110,77,64,71,65,53,74,71,63,108909110,108909
108909112,83,71,89,80,83,82,80,76,108909112,108909
108909113,87,81,81,77,81,93,82,85,108909113,108909
108909115,76,66,76,69,80,83,71,76,108909115,108909
108909116,75,59,69,63,75,85,78,52,108909116,108909
108909117,63,55,71,72,67,72,70,68,108909117,108909
108909118,53,58,59,62,66,77,62,53,108909118,108909
108909119,86,76,66,65,67,79,74,68,108909119,108909
108909120,76,72,75,77,82,84,81,78,108909120,108909
108909121,89,84,82,80,85,95,87,83,108909121,108909
108909123,76,71,89,83,77,97,91,91,108909123,108909
108909124,89,87,77,79,89,82,74,78,108909124,108909
108909125,81,66,91,78,86,84,79,81,108909125,108909
108909126,79,76,78,66,78,85,62,61,108909126,108909
108909127,91,85,83,73,80,91,78,79,108909127,108909
108909128,92,88,87,90,87,97,89,78,108909128,108909
108909129,79,70,71,57,66,84,68,63,108909129,108909
108909130,77,66,74,78,78,84,74,76,108909130,108909
108909134,84,86,87,75,89,93,92,97,108909134,108909
108912102,85,71,74,71,75,89,83,74,108912102,108912
108912104,67,65,65,69,74,86,71,72,108912104,108912
108912105,54,58,52,44,65,83,83,68,108912105,108912
108912107,82,74,86,77,91,83,71,65,108912107,108912
108912109,76,59,75,68,75,74,66,65,108912109,108912
108912110,70,71,76,82,84,84,71,73,108912110,108912
108912112,71,57,59,67,76,62,56,51,108912112,108912
108912113,75,68,54,51,62,78,76,70,108912113,108912
108912116,83,80,79,75,83,94,84,88,108912116,108912
108912118,64,55,52,58,70,75,62,64,108912118,108912
108912120,66,63,52,57,60,65,69,55,108912120,108912
108912121,83,83,81,77,90,90,87,77,108912121,108912
108912122,74,79,64,60,67,89,70,78,108912122,108912
108912123,69,66,78,70,81,83,89,80,108912123,108912
108912124,50,47,56,59,66,71,60,65,108912124,108912
108912126,66,64,74,66,64,71,75,53,108912126,108912
108913102,53,53,54,67,67,84,84,69,108913102,108913
108913103,87,78,84,87,70,97,89,94,108913103,108913
108913104,79,64,70,64,48,82,73,59,108913104,108913
108913106,77,64,79,69,61,84,66,76,108913106,108913
108913109,86,71,78,76,69,94,85,86,108913109,108913
108913110,74,58,68,76,71,96,89,75,108913110,108913
108913112,64,56,61,65,56,88,64,60,108913112,108913
108913113,68,56,57,55,48,88,89,76,108913113,108913
108913114,78,74,80,84,71,91,82,81,108913114,108913
108913117,78,73,77,60,66,93,66,56,108913117,108913
108914101,66,34,53,42,55,83,77,42,108914101,108914
108915101,82,70,68,72,67,96,74,88,108915101,108915
109913101,75,75,64,59,65,89,70,63,109913101,109913
110907101,93,82,100,82,85,98,96,80,110907101,110907
111901102,84,81,76,80,70,92,88,89,111901102,111901
111901105,55,57,60,63,65,69,74,74,111901105,111901
111901106,85,84,82,81,76,91,88,90,111901106,111901
112905101,44,67,56,83,67,68,71,50,112905101,112905
113902102,67,67,67,63,63,92,88,73,113902102,113902
113906101,75,63,33,67,40,79,79,42,113906101,113906
114904101,90,95,86,88,86,89,93,87,114904101,114904
115901101,85,96,79,79,76,93,63,70,115901101,115901
116901102,96,89,90,88,82,99,96,85,116901102,116901
116909101,92,80,61,81,69,95,89,86,116909101,116909
116910101,41,63,37,63,47,81,76,71,116910101,116910
116915101,85,85,87,77,64,95,93,88,116915101,116915
119902101,69,60,62,68,64,76,75,63,119902101,119902
120901104,73,76,80,77,63,83,79,72,120901104,120901
120905102,88,77,73,80,71,92,85,77,120905102,120905
121902101,93,85,69,73,63,83,83,75,121902101,121902
121903101,82,75,62,74,60,93,86,87,121903101,121903
123803101,56,70,76,36,36,82,45,57,123803101,123803
123907103,84,72,50,62,54,78,68,65,123907103,123907
123907105,64,61,64,66,72,78,67,61,123907105,123907
123907108,63,57,47,74,66,73,67,67,123907108,123907
123907109,69,57,59,61,58,69,70,53,123907109,123907
123907113,59,66,32,59,44,52,64,45,123907113,123907
123907116,36,45,40,57,60,77,76,58,123907116,123907
123910127,32,35,38,57,48,70,74,50,123910127,123910
124901101,51,52,67,57,50,79,71,57,124901101,124901
126902104,77,74,53,63,58,85,79,67,126902104,126902
126902105,77,85,44,59,67,70,78,53,126902105,126902
126902108,94,80,88,88,82,92,91,87,126902108,126902
126902110,68,70,71,86,78,85,79,70,126902110,126902
126903102,72,79,56,69,59,88,84,83,126903102,126903
126903104,44,48,46,57,42,73,66,55,126903104,126903
126903108,78,88,78,76,80,92,91,85,126903108,126903
126903111,45,52,50,47,39,64,64,59,126903111,126903
126904102,96,89,94,86,87,97,92,91,126904102,126904
126906101,71,68,30,65,42,88,81,73,126906101,126906
126907101,65,78,71,68,60,84,88,79,126907101,126907
127904101,79,77,81,83,71,92,88,73,127904101,127904
127906101,73,82,52,69,74,95,91,84,127906101,127906
128901105,79,60,72,68,56,93,77,76,128901105,128901
128902104,80,86,60,72,62,100,79,70,128902104,128902
128903101,60,40,50,55,52,80,80,40,128903101,128903
130901101,77,75,85,89,79,85,87,77,130901101,130901
133901101,81,67,87,76,74,94,83,64,133901101,133901
134901101,73,66,85,65,67,85,85,77,134901101,134901
139905101,66,81,82,87,74,100,98,92,139905101,139905
139911102,94,81,91,85,82,94,92,80,139911102,139911
141901105,79,79,72,73,65,89,86,76,141901105,141901
142901102,57,70,78,77,62,67,76,59,142901102,142901
142901104,50,56,47,40,45,75,70,63,142901104,142901
145906101,77,63,85,81,74,95,88,87,145906101,145906
145911102,79,72,69,80,65,74,78,86,145911102,145911
146903101,85,80,100,100,95,96,96,96,146903101,146903
147901101,96,82,79,100,58,93,79,71,147901101,147901
147903105,67,69,50,59,46,57,60,51,147903105,147903
152901155,53,51,56,51,54,84,77,76,152901155,152901
152901156,40,42,55,40,42,75,56,50,152901156,152901
152901157,43,54,67,67,67,73,82,71,152901157,152901
152901159,47,39,57,57,49,81,56,50,152901159,152901
152901160,50,57,39,45,45,91,72,61,152901160,152901
152901161,67,64,56,63,55,100,81,65,152901161,152901
152901162,93,66,91,89,84,95,93,86,152901162,152901
152901163,68,59,70,75,70,92,89,76,152901163,152901
152901165,64,42,67,43,47,60,51,51,152901165,152901
152901166,94,89,91,93,88,94,92,92,152901166,152901
152901169,49,57,49,44,49,85,62,74,152901169,152901
152901178,69,79,78,84,79,80,88,96,152901178,152901
152901183,65,62,76,82,69,95,86,78,152901183,152901
152901184,58,69,57,57,48,86,78,78,152901184,152901
152901188,93,79,91,86,86,86,84,81,152901188,152901
152901189,87,81,79,88,80,99,99,90,152901189,152901
152901190,73,71,64,70,76,88,82,73,152901190,152901
152901191,86,73,38,48,41,62,72,55,152901191,152901
152901192,73,79,71,65,54,85,83,71,152901192,152901
152901194,31,29,42,54,44,41,47,27,152901194,152901
152906101,80,83,85,85,90,89,91,81,152906101,152906
152906104,90,91,94,90,89,97,92,75,152906104,152906
152906105,89,82,87,92,86,99,93,84,152906105,152906
152907105,77,73,61,69,64,76,83,77,152907105,152907
152907106,73,80,70,71,61,89,84,77,152907106,152907
152908101,83,65,77,75,71,82,78,71,152908101,152908
153904101,75,78,76,59,43,92,82,85,153904101,153904
156902101,65,58,63,60,42,91,80,60,156902101,156902
161801101,48,55,40,50,48,68,72,31,161801101,161801
161914101,34,35,60,73,57,68,49,41,161914101,161914
161914104,45,37,40,36,40,42,43,42,161914104,161914
161914105,60,51,50,58,52,70,69,72,161914105,161914
161914109,80,76,84,86,84,83,89,83,161914109,161914
161914112,76,68,65,65,72,91,82,79,161914112,161914
161914116,64,67,75,75,61,75,76,57,161914116,161914
161914121,68,77,47,58,51,72,69,64,161914121,161914
161914129,54,52,65,60,59,71,68,39,161914129,161914
161923101,84,80,78,85,78,89,83,74,161923101,161923
163908103,84,83,90,88,69,97,93,92,163908103,163908
164901101,83,61,70,70,57,95,84,58,164901101,164901
166905101,65,70,91,86,83,85,79,54,166905101,166905
169909101,88,75,-1,-1,-1,89,89,67,169909101,169909
170904103,66,69,65,58,52,84,71,70,170904103,170904
170904104,92,82,87,77,81,92,85,75,170904104,170904
170904106,68,60,82,80,66,98,87,78,170904106,170904
170904107,83,79,82,78,75,94,91,82,170904107,170904
170906102,73,72,77,71,59,91,78,75,170906102,170906
170906103,73,65,85,73,64,79,79,69,170906103,170906
170906107,88,75,89,92,77,86,81,72,170906107,170906
170906108,64,67,80,87,74,93,91,87,170906108,170906
170908101,58,67,54,60,55,72,65,65,170908101,170908
170908106,69,67,52,55,50,78,70,66,170908106,170908
170908109,67,63,70,68,51,86,81,70,170908109,170908
170908113,55,67,54,63,49,78,69,62,170908113,170908
170908114,50,63,53,57,62,64,64,47,170908114,170908
174903101,80,75,75,78,91,96,90,82,174903101,174903
174904103,45,59,39,61,50,48,49,45,174904103,174904
174904104,88,69,89,100,89,89,79,61,174904104,174904
174906101,90,84,86,88,86,93,96,94,174906101,174906
174908101,91,87,79,81,75,93,91,90,174908101,174908
175902101,65,82,69,77,63,82,80,59,175902101,175902
175903105,88,87,90,88,76,87,93,85,175903105,175903
175905101,89,80,69,50,38,81,78,48,175905101,175905
175910101,72,70,75,83,85,84,87,73,175910101,175910
177901101,92,76,78,83,68,94,79,75,177901101,177901
178901101,73,77,41,73,38,82,71,61,178901101,178901
178902103,100,91,100,100,92,100,100,86,178902103,178902
178904101,56,53,64,51,58,94,69,77,178904101,178904
178904104,75,60,67,68,58,82,78,60,178904104,178904
178904106,83,75,69,77,71,80,88,73,178904106,178904
178904108,61,50,63,63,49,90,63,66,178904108,178904
178904110,66,72,78,71,63,94,69,79,178904110,178904
178904115,75,67,73,71,71,76,75,71,178904115,178904
178904116,58,45,72,75,50,87,77,74,178904116,178904
178904117,78,61,75,79,76,79,63,62,178904117,178904
178904118,53,53,65,51,48,74,69,61,178904118,178904
178904121,69,73,75,81,83,87,79,76,178904121,178904
178904122,50,39,76,69,75,84,70,66,178904122,178904
178904127,59,52,64,59,58,74,68,52,178904127,178904
178904130,75,67,71,70,59,73,67,58,178904130,178904
178904134,92,88,84,86,75,93,93,90,178904134,178904
178904138,85,82,71,71,65,89,78,81,178904138,178904
178904141,60,51,81,66,61,92,81,74,178904141,178904
178906101,90,87,83,83,79,93,89,80,178906101,178906
178908101,84,74,86,82,71,90,98,86,178908101,178908
178913101,97,93,89,89,88,98,98,94,178913101,178913
180901101,80,80,-1,83,-1,42,58,-1,180901101,180901
182904101,93,71,60,77,63,95,79,51,182904101,182904
184904101,71,67,60,66,67,90,78,75,184904101,184904
185901101,37,53,50,61,53,90,90,31,185901101,185901
185902101,56,54,79,74,59,94,82,92,185902101,185902
186903101,90,77,97,86,79,100,94,100,186903101,186903
187903101,47,42,55,50,60,57,64,57,187903101,187903
188901101,92,73,83,74,64,98,86,76,188901101,188901
188901103,88,80,71,76,70,96,88,74,188901103,188901
188901105,70,64,61,60,53,86,62,59,188901105,188901
188901106,93,80,71,65,58,94,76,71,188901106,188901
188901107,76,71,68,76,70,87,85,69,188901107,188901
188901108,92,85,98,85,78,98,94,81,188901108,188901
188901111,89,81,91,84,78,97,84,84,188901111,188901
188901113,73,70,94,64,66,96,87,83,188901113,188901
188901115,79,66,75,75,63,87,69,43,188901115,188901
188901119,76,73,84,77,68,89,72,69,188901119,188901
188901120,83,79,81,88,80,97,93,92,188901120,188901
188901122,69,66,60,64,55,84,87,78,188901122,188901
188901123,75,75,70,78,68,90,87,88,188901123,188901
188901124,53,52,72,66,55,74,74,64,188901124,188901
188901125,72,49,78,70,70,90,76,71,188901125,188901
188901128,94,94,97,88,86,100,90,90,188901128,188901
188901130,95,74,81,78,63,91,79,79,188901130,188901
188901131,74,82,57,82,61,84,92,63,188901131,188901
188901132,92,87,99,99,91,100,92,91,188901132,188901
188901133,74,63,63,72,58,98,80,80,188901133,188901
188901135,84,71,86,76,73,86,86,80,188901135,188901
188903101,77,67,79,71,58,79,81,88,188903101,188903
192901101,60,66,49,54,56,67,66,60,192901101,192901
194904103,81,77,36,53,72,89,75,81,194904103,194904
194905101,51,74,61,61,41,57,71,67,194905101,194905
198901101,73,79,62,66,66,95,92,68,198901101,198901
200904101,70,64,61,52,65,66,58,66,200904101,200904
201904101,87,74,95,80,65,94,100,88,201904101,201904
201907101,58,93,60,70,61,81,78,63,201907101,201907
201908101,85,74,57,59,63,83,83,76,201908101,201908
202905102,70,77,72,74,66,89,83,74,202905102,202905
203901102,59,58,57,55,41,74,63,63,203901102,203901
205902102,77,75,78,84,73,92,85,83,205902102,205902
205905101,86,80,67,76,74,81,80,61,205905101,205905
210905101,72,64,76,78,80,93,82,80,210905101,210905
212904102,76,84,88,90,86,90,88,83,212904102,212904
212905101,70,59,62,51,47,74,58,57,212905101,212905
212905103,80,72,68,69,69,97,85,68,212905103,212905
212905107,60,58,72,72,59,82,67,61,212905107,212905
212905108,58,61,63,54,39,81,72,74,212905108,212905
212905111,71,57,46,45,40,72,62,53,212905111,212905
212906112,81,79,77,95,88,98,91,86,212906112,212906
212906113,84,82,80,80,76,95,90,78,212906113,212906
212906114,94,94,96,95,90,100,95,86,212906114,212906
212909102,58,52,50,54,58,79,78,53,212909102,212909
212909103,69,71,59,64,63,70,70,67,212909103,212909
214901102,77,70,62,54,51,87,75,69,214901102,214901
214901103,64,60,70,57,59,92,61,72,214901103,214901
214901104,75,57,76,66,65,70,63,51,214901104,214901
214901105,63,57,73,55,44,93,77,80,214901105,214901
214901107,85,72,81,81,76,84,74,61,214901107,214901
214901110,51,46,80,73,83,88,78,67,214901110,214901
214901112,86,63,62,61,56,82,70,64,214901112,214901
214903101,90,89,88,76,86,87,89,85,214903101,214903
214903103,94,96,95,90,95,99,94,93,214903103,214903
214903108,98,91,87,90,89,90,83,83,214903108,214903
214903109,72,63,74,67,62,95,91,85,214903109,214903
217901101,95,85,94,83,82,100,100,100,217901101,217901
220811101,64,80,40,78,70,100,100,82,220811101,220811
220815101,77,79,68,68,51,90,86,61,220815101,220815
220902101,71,68,62,68,40,92,83,73,220902101,220902
220902102,77,78,53,71,65,90,78,73,220902102,220902
220902103,77,77,87,83,76,96,89,85,220902103,220902
220902104,85,82,71,77,79,85,77,67,220902104,220902
220902108,78,83,91,91,91,96,87,81,220902108,220902
220902109,75,69,53,91,54,87,88,75,220902109,220902
220902110,78,70,80,80,76,87,82,75,220902110,220902
220902113,61,66,65,72,58,84,86,73,220902113,220902
220902114,81,78,81,85,74,92,97,91,220902114,220902
220902116,81,88,87,84,78,94,94,77,220902116,220902
220902117,80,81,75,83,63,86,84,75,220902117,220902
220905103,76,79,72,76,73,95,88,83,220905103,220905
220905105,63,46,36,47,48,55,54,40,220905105,220905
220905110,61,64,64,70,75,78,62,76,220905110,220905
220905111,59,55,59,61,62,77,74,66,220905111,220905
220905115,60,62,53,43,51,75,59,60,220905115,220905
220905116,71,77,81,86,83,85,76,67,220905116,220905
220905117,47,42,56,38,36,51,48,42,220905117,220905
220905118,58,54,42,57,58,81,71,71,220905118,220905
220905121,73,63,44,56,48,51,59,49,220905121,220905
220905122,61,52,60,50,63,91,74,72,220905122,220905
220905123,69,56,60,43,55,77,63,55,220905123,220905
220905124,38,37,42,44,43,72,63,50,220905124,220905
220905126,47,49,59,65,51,70,75,74,220905126,220905
220905127,55,64,42,67,76,70,64,59,220905127,220905
220905129,53,50,25,47,41,59,59,52,220905129,220905
220905130,57,45,60,62,49,67,63,42,220905130,220905
220905131,65,44,47,51,66,77,71,62,220905131,220905
220905132,57,60,76,71,74,61,58,49,220905132,220905
220905137,62,62,55,66,68,78,89,81,220905137,220905
220905138,61,65,54,55,74,90,79,67,220905138,220905
220905139,63,49,65,57,56,82,63,59,220905139,220905
220905141,65,61,69,60,55,85,73,66,220905141,220905
220905146,76,73,78,64,70,95,79,77,220905146,220905
220905147,65,58,49,61,72,66,62,45,220905147,220905
220905148,79,68,76,79,71,90,85,80,220905148,220905
220905149,66,70,69,78,78,85,88,80,220905149,220905
220905150,78,77,92,77,70,89,78,81,220905150,220905
220905151,77,57,58,67,65,76,79,63,220905151,220905
220905152,78,67,60,54,58,88,75,74,220905152,220905
220905153,61,56,42,60,64,89,77,65,220905153,220905
220905157,75,75,65,71,58,66,60,44,220905157,220905
220905160,34,39,53,40,49,76,64,52,220905160,220905
220905161,54,46,55,64,57,67,70,70,220905161,220905
220905163,61,73,58,66,65,71,78,61,220905163,220905
220905165,59,59,71,63,67,93,87,85,220905165,220905
220905166,66,76,82,90,87,94,87,82,220905166,220905
220905167,58,54,73,62,73,80,79,60,220905167,220905
220905169,36,37,45,49,50,81,61,76,220905169,220905
220905172,59,50,54,52,44,89,71,59,220905172,220905
220905175,70,52,73,65,60,67,67,57,220905175,220905
220905177,80,62,73,78,67,87,78,69,220905177,220905
220905184,62,64,69,60,68,82,74,73,220905184,220905
220905190,93,95,60,81,76,87,83,75,220905190,220905
220905208,49,44,56,52,54,77,62,63,220905208,220905
220905209,70,66,79,68,73,87,70,58,220905209,220905
220905216,52,48,50,53,53,75,74,70,220905216,220905
220905217,50,42,27,27,48,62,54,40,220905217,220905
220905220,83,77,65,54,59,72,75,61,220905220,220905
220905222,59,48,57,41,51,71,64,57,220905222,220905
220905225,82,75,71,83,61,90,78,74,220905225,220905
220905226,73,69,58,46,55,64,59,60,220905226,220905
220905227,61,61,57,59,63,74,61,67,220905227,220905
220906104,84,82,71,65,70,91,80,70,220906104,220906
220906106,85,79,78,86,77,95,95,90,220906106,220906
220917101,60,56,74,58,67,79,74,55,220917101,220917
220917102,77,78,86,89,78,87,75,71,220917102,220917
220918101,64,60,53,69,58,74,80,70,220918101,220918
221911102,90,95,91,93,89,100,100,83,221911102,221911
225906101,77,90,75,89,73,95,85,82,225906101,225906
