,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
043917001,56,54,63,33,1,206,180,20,34,59,13.4,10.9,13.6,9.6363636364,38192,20.5002,043,N,95.6,043917001,043917
043918001,137,126,92,97,15,452,371,44,70,118,17.3,17.4,18.4,11.051968926,36052,36.3365,043,N,93.6,043918001,043918
044902001,53,34,39,29,15,155,89,14,22,82,14.5,12.1,12,15.924528302,39208,18.4092,044,N,95.7,044902001,044902
045902001,124,126,126,117,47,493,353,22,62,124,16.6,15.3,14.8,12.214285714,36689,39.1638,045,N,96.3,045902001,045902
045903001,87,97,87,88,84,359,127,32,64,197,16.2,13.6,15.9,14.147058824,42694,31.9612,045,N,95.2,045903001,045903
045905002,73,55,52,53,32,233,150,22,34,78,15.4,12.4,16.8,17.458333333,38963,21.1241,045,N,95.5,045905002,045905
046901001,533,490,400,409,29,1832,1112,143,178,485,24.8,23.5,25.2,12.987012987,43709,111.629,046,N,94.9,046901001,046901
046902001,444,410,370,360,45,1584,1040,201,180,390,24.2,25.8,25.3,15.554062111,45334,99.8476,046,N,95.7,046902001,046902
046902002,723,599,588,516,29,2426,1982,300,256,492,26.2,25,24.9,14.159971618,44045,133.3497,046,N,94.4,046902002,046902
047901001,114,96,108,76,2,394,235,43,48,187,17.8,16.1,16.5,12.174496644,37564,33.1035,047,N,96.2,047901001,047901
047902001,52,55,38,42,0,187,126,7,18,96,11.1,12.4,14.3,13.864602841,36068,19.9,047,N,96,047902001,047902
049901001,246,220,179,182,85,827,495,110,134,364,16.5,19.1,20.9,13.64,38978,59.5482,049,N,95.5,049901001,049901
049903001,64,56,31,35,2,186,167,12,30,45,16.9,11.7,15.6,11.975295381,38359,16.3153,049,N,97.4,049903001,049903
050902001,231,218,211,184,41,844,680,55,152,262,21.1,19,20.9,13.238490205,36742,58.6512,050,N,94.4,050902001,050902
050910001,635,479,434,380,531,1928,1067,111,232,474,21.1,21.3,22.3,10.574650081,41429,133.9309,050,N,94.1,050910001,050910
052901001,81,69,63,68,5,281,109,18,44,86,11.9,13.6,15.1,17.413043478,44338,32.1169,052,N,93.8,052901001,052901
053001001,53,60,67,60,0,240,93,17,30,82,13,14.9,13.3,13.285714286,38681,24.695,053,N,96.3,053001001,053001
054901001,33,33,29,31,4,126,37,16,30,78,11.2,12.3,11,12.05,34508,15.5549,054,N,95.2,054901001,054901
054903001,48,34,37,45,2,164,42,34,37,115,9.6,9,8.8,6.0833333333,30327,20.6792,054,N,95.7,054903001,054903
054903002,3,1,3,1,0,8,1,0,1,8,.,.,.,15,40940,1,054,N,77.1,054903002,054903
055901001,42,67,52,37,0,198,34,21,24,161,12.9,9.9,12.2,13.32,38098,22.3939,055,N,94.2,055901001,055901
056901001,117,103,104,86,5,410,265,30,54,175,14.2,14.4,13.5,10.895348837,34428,37.8523,056,N,95.9,056901001,056901
057804001,223,165,136,50,267,574,18,0,61,429,-2,-2,-2,3.2592592593,36778,26.073,057,Y,88.6,057804001,057804
057804002,83,149,137,119,181,488,17,0,53,324,-2,26.7,40,2.1428571429,36089,26.6764,057,Y,89.2,057804002,057804
057804003,91,102,83,34,28,310,37,0,40,193,-2,50,33.3,5.8333333333,36572,17.2222,057,Y,88.2,057804003,057804
057804004,82,89,111,58,312,340,1,0,30,219,-2,-2,50,0.8333333333,34325,11.2736,057,Y,88.3,057804004,057804
057825004,14,32,9,16,14,71,40,0,11,40,10.9,16.3,18,6.6666666667,33336,5.9992,057,Y,91.7,057825004,057825
057825010,29,29,22,13,3,93,69,0,16,53,15.6,17,17.4,2.2857142857,31714,6.9989,057,Y,91.4,057825010,057825
057828001,184,87,114,15,50,400,147,0,43,215,-2,39.9,.,7.0631201764,41364,10.8599,057,Y,84.5,057828001,057828
057828002,184,64,114,41,41,403,261,0,45,143,45.4,21.8,.,6.0608449705,52658,9.4647,057,Y,84.1,057828002,057828
057828003,224,79,60,50,157,413,194,0,60,179,39.5,28.1,2,6.6503738349,43120,11.3639,057,Y,81.1,057828003,057828
057828004,148,39,76,40,7,303,234,0,47,94,35.9,23.4,2,9.7507732582,44890,11.1952,057,Y,86.6,057828004,057828
057834001,115,91,90,56,158,352,59,0,42,169,17.1,17.7,13.7,2.2965437194,36151,11.6281,057,Y,82.2,057834001,057834
057903001,750,496,435,333,96,2014,454,239,168,1128,23.2,23.7,22.3,10.691933968,45427,147.6213,057,N,95,057903001,057903
057903002,720,482,515,425,347,2142,870,273,206,770,25.4,27.5,28.8,12.898412698,47463,145.0279,057,N,95.3,057903002,057903
057903003,11,30,81,61,22,183,41,2,18,78,10.3,9.8,15.8,12.583333333,47044,18.6194,057,N,85.6,057903003,057903
057903006,665,536,527,443,231,2171,1057,326,207,543,26,25.6,25.4,9.8004851013,44401,139.4766,057,N,96.5,057903006,057903
057903007,238,179,181,158,284,756,224,49,71,218,24,20.3,21.5,9.3350980979,43648,60.941,057,N,95.8,057903007,057903
057904001,43,680,621,456,1169,1800,348,105,180,531,24.9,24.3,24.2,9.4812456336,42293,108.72,057,N,96,057904001,057904
057905001,845,604,493,449,755,2391,298,261,336,1546,22.1,22.9,21.9,13.410553764,48720,145.2949,057,N,90.6,057905001,057905
057905002,443,329,257,204,42,1233,18,77,85,991,22.6,21.2,21.6,12.219512195,49152,76.5077,057,N,94,057905002,057905
057905003,389,318,240,198,981,1145,11,77,177,926,23.8,24.7,24.3,11.260869565,47647,68.1873,057,N,92.7,057905003,057905
057905005,763,670,467,517,234,2417,40,231,175,1778,22.8,22.2,23.6,9.5805369128,46072,145.1494,057,N,92.8,057905005,057905
057905006,756,348,311,282,497,1697,262,154,175,1004,20.6,21.1,21.8,11.886956522,48284,114.8334,057,N,92.6,057905006,057905
057905007,631,390,343,294,110,1658,22,275,135,1346,22.6,21.8,22.8,12.314285714,47801,102.0091,057,N,94.7,057905007,057905
057905008,661,388,307,278,989,1634,19,161,178,1078,20.6,23,22.6,15.128712871,50538,99.5695,057,N,89.9,057905008,057905
057905009,403,309,290,243,1182,1245,1,205,145,957,17,17.8,20.2,13.72392638,50403,80.3802,057,N,93.5,057905009,057905
057905012,491,284,210,168,414,1153,12,64,135,849,23.5,20.9,26.4,10.220588235,47418,68.003,057,N,88.4,057905012,057905
057905013,331,239,229,132,804,931,6,71,126,656,20,21.9,19.6,12.048,49055,61.6905,057,N,91.8,057905013,057905
057905014,844,436,330,270,702,1880,41,86,318,1468,21.6,21.7,20.9,13.178294574,48677,128.4707,057,N,90.6,057905014,057905
057905015,405,287,247,216,271,1155,423,129,164,673,22,24.4,24.6,17.420669578,52058,68.2242,057,N,93.7,057905015,057905
057905016,571,351,268,343,1142,1533,6,133,171,1042,22.4,23.8,22,14.522222222,49840,89.1738,057,N,90.6,057905016,057905
057905017,648,347,271,250,657,1516,49,95,174,1158,23.4,25.1,25.1,14.01010101,49947,98.4756,057,N,88.4,057905017,057905
057905018,824,545,396,346,47,2111,41,153,154,1488,22.9,21.6,24,11.147826087,47388,113.7171,057,N,92.9,057905018,057905
057905021,847,562,438,406,459,2253,339,325,198,1311,25.1,25.4,27.7,13.415019763,49228,125.1051,057,N,95.3,057905021,057905
057905022,540,361,276,279,183,1456,272,215,164,811,24.7,24.9,24.6,12.973262032,49354,92.1265,057,N,92.7,057905022,057905
057905023,614,453,422,383,1663,1872,9,186,221,1038,23.8,22.4,23.4,11.485436893,47553,102.635,057,N,92.6,057905023,057905
057905024,708,401,316,290,288,1715,29,157,136,1336,20.8,20.5,21.2,11.339285714,47907,110.402,057,N,91.9,057905024,057905
057905025,1552,1146,1027,871,1565,4596,93,931,198,3131,24.9,25.5,25.6,14.356088561,49976,270.9893,057,N,94.5,057905025,057905
057905026,127,90,95,71,92,383,106,379,2,170,13.1,15.5,19.5,17.732876712,49941,26.8769,057,N,97.5,057905026,057905
057905029,151,45,21,16,131,233,3,0,36,149,28.5,.,.,13.846153846,49278,5.6373,057,N,77.6,057905029,057905
057905032,196,140,147,119,515,602,3,74,75,442,16.5,13.4,17.6,12.963636364,49207,54.999,057,N,90.8,057905032,057905
057905033,138,139,113,86,174,476,7,279,0,262,5.4,5.1,6.4,18.880597015,53660,35.0083,057,N,97.4,057905033,057905
057905034,178,184,174,169,197,705,294,214,16,189,19.8,17,17.9,19.003812997,54315,60.3259,057,N,95.6,057905034,057905
057905036,160,127,118,106,187,511,36,372,1,294,5.7,5.7,7,18.402843602,52602,38.4397,057,N,97.7,057905036,057905
057905037,57,56,48,38,80,199,16,123,1,129,2.9,2.4,3.1,19.260869565,54024,21.3193,057,N,97.3,057905037,057905
057905038,115,103,88,95,155,401,32,237,3,220,4.6,4.3,5,18.195876289,53067,29.9967,057,N,97.3,057905038,057905
057905039,56,52,44,46,47,198,80,198,0,62,14.6,13,16.4,17.223880597,50274,16.8723,057,N,97.7,057905039,057905
057905090,34,37,25,36,39,132,6,1,4,24,12.4,10.7,9.2,18.166666667,52879,12,057,N,96.3,057905090,057905
057906001,20,719,606,487,1440,1832,200,70,245,606,22,23.3,25.9,12.58015987,45207,118.7825,057,N,95.3,057906001,057906
057907001,1161,1008,863,704,1900,3736,695,372,382,1506,23.5,23.3,25,12.069019613,47379,230.3695,057,N,92,057907001,057907
057907004,21,13,26,32,32,92,20,3,6,44,7,7.8,7.8,11.083333333,47348,11.1513,057,N,87.6,057907004,057907
057909002,745,638,524,523,420,2430,838,809,242,936,22,23.4,22.8,11.539610764,45072,172.0362,057,N,94.7,057909002,057909
057909003,611,538,517,469,471,2135,778,112,313,911,22.5,23.6,25.6,11.341626068,44944,156.7023,057,N,94.9,057909003,057909
057909004,650,590,472,564,459,2276,570,103,258,919,23,23.3,22.2,9.6713199335,43822,167.9126,057,N,95.8,057909004,057909
057909005,643,572,478,481,755,2174,630,66,251,993,22.8,22.5,23.3,8.5124780686,43537,157.135,057,N,95,057909005,057909
057909006,17,30,39,52,15,138,38,2,23,13,10.7,11.3,15,9.3933369803,39253,18.7484,057,N,83.8,057909006,057909
057909008,686,570,537,483,455,2276,1050,121,205,650,27.2,28.3,25,11.833485299,45475,138.2984,057,N,94.9,057909008,057909
057909009,744,688,622,646,534,2700,1512,169,236,564,24.6,23.9,23.3,10.088420599,43916,162.0207,057,N,96.3,057909009,057909
057909010,674,620,609,457,336,2360,1331,126,242,527,25.1,27.1,25.8,7.6597756594,42643,137.5305,057,N,95.9,057909010,057909
057910002,984,841,607,527,357,2959,597,167,337,1740,27.7,24.4,26.6,11.634630873,45067,171.2913,057,N,91.8,057910002,057910
057910003,957,947,709,664,744,3277,979,364,388,1070,28.7,27.8,26.2,13.602774112,46574,185.0421,057,N,94,057910003,057910
057910046,11,22,30,27,8,90,12,0,14,38,.,.,.,12.148736872,44384,8.0182,057,N,44,057910046,057910
057911001,518,528,472,456,6,1974,1861,374,161,0,24.8,24.8,24.1,14.471666403,47955,121.5959,057,N,96,057911001,057911
057912002,793,592,526,444,293,2355,542,223,233,1328,24.2,23.1,25.7,10.484908026,44348,143.0186,057,N,93.3,057912002,057912
057912003,800,549,562,452,554,2363,689,217,213,1038,23.8,24,25.6,12.687418977,45477,136.873,057,N,94,057912003,057912
057912004,755,527,423,405,231,2110,617,158,193,1101,21.7,23.7,22.8,10.88764353,44132,136.8404,057,N,94.2,057912004,057912
057912006,432,349,332,320,139,1433,325,155,56,824,20.8,21.3,20.5,9.1027765753,44322,88.7435,057,N,95.2,057912006,057912
057913001,574,396,402,313,1394,1685,84,96,177,826,23.4,24.8,25.7,6.9203539823,45009,111.4275,057,N,94.2,057913001,057913
057914001,765,665,573,505,637,2508,1044,192,346,1042,26,24.7,26.4,10.917397211,44873,149.0626,057,N,95.8,057914001,057914
057914002,784,629,533,523,484,2469,1075,202,324,832,24.4,23.7,26.3,11.174603175,45094,148.894,057,N,96,057914002,057914
057914003,530,463,363,322,477,1678,508,74,279,900,22.6,24.8,30,10.302533689,44534,107.0347,057,N,95.6,057914003,057914
057914004,442,485,364,408,299,1699,977,213,225,354,26.7,24.4,28.1,12.484444444,46590,104.4374,057,N,96.6,057914004,057914
057914005,579,545,497,439,566,2060,1041,253,300,347,25.7,26.3,26.9,9.0501930502,44060,121.3375,057,N,96.4,057914005,057914
057914656,1,3,21,86,14,111,66,0,17,29,.,.,.,11.586872145,45310,37.9399,057,N,87.6,057914656,057914
057916002,9,741,610,608,748,1968,859,200,205,656,22.7,22.9,25.5,12.083706168,43242,114.7318,057,N,94,057916002,057916
057916003,669,556,478,481,456,2184,866,214,213,744,22.4,23.2,23.2,10.261861435,42532,150.3851,057,N,94.1,057916003,057916
057916004,520,542,482,471,153,2015,1314,278,201,385,23.7,23,23.3,12.385942971,43662,125.9162,057,N,94,057916004,057916
057916005,766,792,682,689,652,2929,1217,198,340,951,25.8,26.2,27.5,10.923280423,42995,173.4018,057,N,93.9,057916005,057916
057922001,785,798,722,690,134,2995,2119,584,194,144,26.6,25.1,24,13.730263537,46026,167.9793,057,N,95.4,057922001,057922
058906001,143,144,135,125,28,547,138,15,69,269,15.7,13,16,10.678571429,36282,48.3262,058,N,95.2,058906001,058906
059901001,338,305,289,247,15,1179,277,56,135,726,19.3,19.1,18.2,13.370256803,38922,88.8927,059,N,95.7,059901001,059901
060902001,88,76,71,64,51,299,228,31,57,130,15.6,14.6,17,16.019995106,37101,21.5629,060,N,94.8,060902001,060902
061901002,536,519,432,396,273,1883,1127,228,260,590,21.4,21.6,18.8,10.604311804,44996,151.1946,061,N,94.5,061901002,061901
061901003,430,389,359,373,232,1551,836,229,229,544,21.6,22.6,21.9,10.723791634,44898,130.3267,061,N,94.6,061901003,061901
061901007,567,361,208,1,114,1137,737,132,128,253,20.8,23.9,24.3,7.4685329136,43007,94.6463,061,N,.,061901007,061901
061902001,308,960,572,630,396,2470,1171,208,307,736,21.9,21.8,21.4,14.555555556,48134,160.9399,061,N,95.4,061902001,061902
061902002,862,727,645,542,119,2776,2392,323,225,83,22.9,22.8,23.6,13.151738672,46272,171.5547,061,N,95.9,061902002,061902
061902004,649,497,363,426,174,1935,1291,169,195,332,25.7,19.4,22.2,12.018404908,45588,145.6222,061,N,95.5,061902004,061902
061902008,681,557,472,452,296,2162,1207,230,191,239,23.2,23.6,18.7,11.446637396,44931,147.8141,061,N,95.8,061902008,061902
061902010,757,714,671,649,113,2791,2370,423,234,54,26.8,24,22.9,10.186865189,44245,165.2099,061,N,96.4,061902010,061902
061903001,120,109,120,98,15,447,343,51,62,109,15.1,14.6,16.3,9.7052631579,38090,41.2406,061,N,95.9,061903001,061903
061905001,110,81,65,85,3,341,283,26,63,61,14.7,16.1,14.6,12.52173913,39540,29.4805,061,N,94.8,061905001,061905
061906001,83,78,45,65,0,271,232,28,25,51,11.5,13.5,13.6,10.75,38702,21.8811,061,N,95.2,061906001,061906
061907001,120,70,86,75,3,351,303,26,49,50,19.3,21,19.5,10.214285714,38028,25.5138,061,N,95.5,061907001,061907
061908001,229,172,164,139,10,704,604,55,89,130,20.8,22.9,21,10.741894423,38566,47.4663,061,N,96.2,061908001,061908
061910001,149,155,120,115,3,539,493,63,48,19,20.6,20.7,19.9,11.226935235,43287,31.4707,061,N,95.1,061910001,061910
061911001,745,646,479,342,84,2212,1798,164,221,310,25.7,22.1,22.4,11.239649024,47525,141.3609,061,N,93.6,061911001,061911
061912001,318,276,250,230,87,1074,813,110,106,174,19.5,21.8,21.8,6.856848539,38490,68.3668,061,N,94.6,061912001,061912
061914001,383,289,195,164,125,1031,565,41,132,314,20.7,22,23.6,9.2419354839,38914,61.7031,061,N,93.5,061914001,061914
062901001,200,178,176,137,80,691,424,42,90,261,19.5,16.8,19.1,14.1133829,37533,49.8287,062,N,95.9,062901001,062901
062901199,1,1,1,8,5,11,1,0,0,4,.,.,.,.,.,0,062,N,66.6,062901199,062901
062903001,145,123,124,113,50,505,301,43,82,175,16.9,15.6,17.7,17.5,38334,39.562,062,N,95.7,062903001,062903
062904001,65,50,65,36,7,216,133,15,41,83,14.4,10.3,14.4,12.490851953,37587,16.2215,062,N,96.3,062904001,062904
064903001,241,184,131,148,14,704,76,58,85,549,16.6,20.7,22.3,13.729166667,41008,46.116,064,N,92.4,064903001,064903
065901001,46,35,34,35,10,150,128,20,28,62,9.6,11.9,10.3,11.448979592,36918,19.6206,065,N,95.8,065901001,065901
066902001,136,117,102,94,0,449,7,40,77,346,16.4,17,17.6,14.125149882,38933,35.8382,066,N,94.2,066902001,066902
066903002,73,57,55,53,0,238,44,19,31,108,11.9,10.7,12.5,15.344827586,41199,28.041,066,N,92.9,066903002,066903
067902001,69,70,59,44,7,242,212,22,48,138,10.5,12.5,13.1,10.752941176,35831,31.7561,067,N,96,067902001,067902
067902004,6,11,14,13,7,44,19,0,14,40,5.3,9,26,5.4,30671,4.6268,067,N,96.7,067902004,067902
067903001,105,80,80,77,4,342,267,27,61,116,14.5,15.4,15.8,11.333333333,34843,31.3769,067,N,95.5,067903001,067903
067907001,37,32,34,22,1,125,95,12,29,64,10.7,12.5,11.2,12.948717949,36468,12.5401,067,N,95.4,067907001,067907
068801001,48,37,42,41,12,168,85,0,18,120,11.3,12.3,8,5.7368421053,34360,9.5009,068,Y,74.3,068801001,068801
068901002,1,987,766,610,87,2364,697,272,279,942,22.2,22.6,22.9,12.978571429,40973,135.2655,068,N,93.6,068901002,068901
068901003,3,819,694,552,108,2068,1004,321,234,512,21.1,25.4,20.2,11.919354839,40553,121.9577,068,N,94.1,068901003,068901
068901006,135,9,184,115,34,443,81,0,42,192,.,.,.,10.4,38967,28.8741,068,N,80.8,068901006,068901
068901008,168,139,147,117,20,571,214,0,41,295,18.4,19.9,19.8,12.104166667,40412,46.2438,068,N,94.3,068901008,068901
069901001,33,30,35,23,2,121,29,13,15,89,12.6,9.1,11.5,9.7058823529,33652,12.5757,069,N,97.8,069901001,069901
070903002,454,432,327,327,271,1540,697,171,248,734,19.9,18.5,18.3,14.352941176,45733,99.2391,070,N,94.6,070903002,070903
070905002,194,144,124,104,54,566,237,29,112,282,16.9,17.8,17.4,10.320199937,40448,42.6253,070,N,94.9,070905002,070905
070908001,582,464,485,347,63,1878,1593,226,237,189,26.9,25.1,24,11.891184278,43415,100.2687,070,N,96.4,070908001,070908
070910001,87,81,92,71,3,331,240,36,56,97,15.6,14.8,15,11.774193548,38730,28.5197,070,N,95.3,070910001,070910
070911001,517,394,368,371,175,1650,1150,67,267,356,22.7,21.3,23.9,12.716394097,42746,94.0743,070,N,94.9,070911001,070911
070912002,23,508,468,393,193,1392,871,150,221,400,19.9,21,20,13.845800494,46081,98.2686,070,N,94.7,070912002,070912
070915001,75,65,68,56,9,264,199,20,63,82,17.8,15.3,15.2,11.647058824,40280,26.4341,070,N,96.3,070915001,070915
071803001,21,55,60,54,3,190,10,0,7,121,26.8,49.5,27,2.8666666667,30566,7.4998,071,Y,95.8,071803001,071803
071804001,34,67,77,66,6,244,11,0,22,167,11.2,10.1,12.6,8.25,36602,19.9998,071,Y,91.5,071804001,071804
071804002,32,44,89,49,3,214,26,0,8,152,12.9,6.7,9.2,5.1538461538,36683,13.0004,071,Y,90.1,071804002,071804
071901001,126,136,109,111,4,482,54,52,55,376,19,18.1,19.8,8.6103896104,42999,37.3018,071,N,95.7,071901001,071901
071901002,293,276,222,232,4,1023,29,68,76,934,23.4,23.7,21.5,10.643410853,43552,61.6708,071,N,95.2,071901002,071901
071901004,325,265,243,197,8,1030,26,67,82,898,24.3,21.2,24.4,8.5305520259,42769,56.3955,071,N,95.9,071901004,071901
071902001,679,493,459,360,338,1991,371,140,251,1096,21.3,21.4,22.7,15.093390959,42057,129.3941,071,N,93.2,071902001,071902
071902002,615,390,283,210,31,1498,61,53,121,1178,21.1,19.1,22.6,13.625813775,40669,115.2495,071,N,91.2,071902002,071902
071902003,399,369,273,243,2,1284,6,66,91,1196,19.8,20.9,18.9,14.75216619,42151,102.3856,071,N,93.8,071902003,071902
071902004,462,432,337,278,46,1509,134,89,133,1014,23.4,22.3,28,12.74878278,40507,106.8284,071,N,94.7,071902004,071902
071902005,842,662,537,478,44,2519,648,496,163,879,23.5,21.9,23.1,14.343746628,42040,155.3831,071,N,94,071902005,071902
071902006,384,348,226,215,14,1173,80,124,79,863,23.8,20.8,22.9,16.381471618,42642,94.2239,071,N,94.8,071902006,071902
071902008,480,449,362,317,75,1608,110,75,182,1351,19,20.3,19.8,14.118501538,41614,115.9927,071,N,93,071902008,071902
071902009,357,347,283,249,8,1236,6,42,102,1104,16.7,17.8,19.2,12.083366396,40593,44.7573,071,N,93.2,071902009,071902
071902010,1024,813,624,514,69,2975,843,338,196,853,26.1,27.1,27.5,14.943493197,42609,155.8806,071,N,94.4,071902010,071902
071902011,116,114,150,158,17,538,54,124,1,301,14.1,17.6,18.9,13.654003876,42918,83.8192,071,N,96,071902011,071902
071902012,542,435,395,356,174,1728,341,235,116,929,23,21.6,23.7,12.308026591,39936,116.7216,071,N,94.6,071902012,071902
071902022,25,28,77,67,10,197,10,0,11,75,13.1,21.2,.,20.470588235,45375,17.5517,071,N,90.4,071902022,071902
071903001,211,202,154,158,3,725,16,59,62,657,17.4,18,16.3,9.8333333333,41349,56.8441,071,N,96.6,071903001,071903
071904001,320,239,228,187,0,974,5,63,101,954,18.5,17.4,16.1,11.100635039,44595,73.227,071,N,96.9,071904001,071904
071905001,702,543,501,476,23,2222,59,193,236,1863,23.2,24.8,23.5,11.046052632,42903,141.2497,071,N,94.2,071905001,071905
071905002,625,644,506,463,58,2238,384,281,180,1056,25.8,25.2,30.3,15.123188406,46243,126.1366,071,N,93.9,071905002,071905
071905003,394,302,283,249,115,1228,192,87,193,949,22.1,22.1,25.1,10.80661441,42858,92.291,071,N,91.6,071905003,071905
071905004,673,408,370,446,9,1897,29,118,203,1696,24.8,24.2,24.6,11.962406015,44393,117.5077,071,N,91.6,071905004,071905
071905005,517,351,331,295,7,1494,31,154,182,1243,21.2,21.8,23.4,12.039370079,44090,111.8014,071,N,93.9,071905005,071905
071905007,646,620,553,526,100,2345,301,216,280,1128,25.5,24.7,25.7,14.836979809,46293,147.006,071,N,93.9,071905007,071905
071905008,587,473,449,424,7,1933,31,221,205,1641,23,32.9,27.3,11.498250964,44061,111.4918,071,N,94.4,071905008,071905
071905014,49,30,15,4,2,98,1,0,19,87,8.5,7.8,8.9,8.2666666667,41931,11.3782,071,N,90.7,071905014,071905
071905033,8,44,60,85,1,197,9,4,16,150,14,10.3,8.3,8.5384615385,42580,12.9997,071,N,62.6,071905033,071905
071906001,80,57,55,41,2,233,9,8,39,231,17.6,17.8,20.2,9.1052631579,39715,14.7722,071,N,94.8,071906001,071906
071907001,523,328,255,226,5,1332,71,68,163,1111,19.7,17.8,21.7,12.519199664,41844,90.9633,071,N,94.8,071907001,071907
071908001,71,71,56,56,4,254,1,14,22,245,15.6,12.8,14.1,10.304347826,40113,21.8326,071,N,93.5,071908001,071908
071909001,1001,702,570,666,5,2939,36,298,264,2549,23.6,24.1,24.4,10.590346862,42821,180.0605,071,N,96.1,071909001,071909
071909002,779,633,619,626,63,2657,245,209,224,1412,24.3,24.7,24.1,13.544013998,44809,157.5766,071,N,94.1,071909002,071909
071909004,955,701,622,676,59,2954,230,270,319,1800,24.5,26.9,24.3,9.8122045037,42045,174.6243,071,N,95.5,071909004,071909
072902001,97,82,76,97,0,352,219,35,45,184,15.3,13.6,13.1,12.151515152,37258,30.6476,072,N,95.5,072902001,072902
072903001,318,262,254,240,15,1074,828,61,99,286,19.2,19.1,20.5,14.7875,38327,70.7257,072,N,95.1,072903001,072903
073903001,104,108,82,81,242,375,62,10,69,260,15.6,17.3,16.2,16.847876606,40681,33.2708,073,N,94.4,073903001,073903
073903003,2,11,13,3,13,29,5,0,7,19,6.3,6,1.5,22,45853,2.0713,073,N,.,073903003,073903
073905001,83,76,90,75,52,324,219,39,64,102,15.5,14.4,15,12.180093428,34457,26.493,073,N,95.8,073905001,073905
073905004,1,3,1,1,1,6,4,0,5,1,.,.,.,.,.,.,073,N,-1,073905004,073905
074903001,186,149,149,137,45,621,498,76,103,267,17.6,19.7,12.9,13.155339806,37907,45.9494,074,N,95.4,074903001,074903
074907001,71,46,54,46,37,217,165,27,31,85,14.2,17,19.7,15.727272727,42493,19.4555,074,N,95.9,074907001,074907
074909001,58,61,62,60,13,241,213,18,45,77,19.2,13.5,19.8,13.85,37324,17.3042,074,N,95.8,074909001,074909
074912001,37,40,44,34,4,155,134,13,29,41,16.1,17.7,13.3,13.541025971,37415,15.3226,074,N,96.3,074912001,074912
075902001,157,148,157,121,53,583,418,28,94,170,19,17.1,17.9,16.448979592,39770,45.6269,075,N,94.2,075902001,075902
076903001,22,23,19,23,6,87,57,9,9,60,9.2,8,13,13.235294118,39825,11.8337,076,N,97.3,076903001,076903
076904001,27,27,26,36,12,116,60,6,28,63,14.1,11,11.7,9.0555555556,34243,12.5451,076,N,95.8,076904001,076904
077901001,70,77,66,64,10,277,89,23,29,144,20.9,20.9,20.7,12,36765,31.137,077,N,95.5,077901001,077901
077902001,51,71,37,38,6,197,77,25,25,88,11.5,10.7,14,10.955555556,36957,18.8858,077,N,96.8,077902001,077902
079901001,577,486,386,360,425,1809,458,145,185,787,26.6,23.1,24.1,12.978236351,45504,104.4333,079,N,93.3,079901001,079901
079901002,530,412,409,397,290,1748,511,103,222,831,22.3,25,24.5,12.523648174,45296,102.535,079,N,94,079901002,079901
079901003,512,453,426,375,204,1766,986,186,178,488,21.6,22.9,24.7,10.288893658,43236,103.6628,079,N,95.5,079901003,079901
079906001,251,213,160,168,41,792,516,61,98,174,16.7,14.9,21.2,14.242418129,41861,53.7539,079,N,96,079906001,079906
079907001,665,642,555,616,450,2478,988,353,264,359,26.3,26.4,27.7,12.775794964,47075,133.8955,079,N,95.6,079907001,079907
079907002,500,492,347,349,1158,1688,10,95,201,990,20.7,19.4,23.7,12.36403626,47147,112.5258,079,N,93.1,079907002,079907
079907004,563,636,519,564,72,2282,1196,637,170,72,25.6,26.3,26.8,14.496183206,48749,116.6024,079,N,96.8,079907004,079907
079907005,753,697,626,616,429,2692,898,360,226,578,24.8,22.1,25.6,11.82858539,46333,142.7256,079,N,96.1,079907005,079907
079907006,534,540,486,528,644,2088,975,382,189,262,26.2,25.3,24.9,12.323353806,46088,108.145,079,N,96.2,079907006,079907
079907007,771,732,656,631,280,2790,1556,462,214,234,22.7,23,24.3,10.600778234,45450,146.098,079,N,97,079907007,079907
079907008,809,647,604,549,1371,2609,401,362,231,742,25.7,25.6,26,8.985493892,43363,133.4102,079,N,98.3,079907008,079907
079907011,818,626,565,523,916,2532,323,163,189,990,23.8,21.7,23.3,7.7753628654,43420,141.8619,079,N,95.9,079907011,079907
079907012,518,515,511,570,1792,2114,11,143,229,763,24.3,23.8,24.7,8.3337756397,43520,117.4874,079,N,93.5,079907012,079907
079910001,285,203,204,151,282,843,126,70,80,326,18.5,20.3,19.7,11.129715071,44200,59.3758,079,N,95.3,079910001,079910
080901001,139,125,125,107,31,496,371,59,72,149,18.5,18.3,18.7,14.140851156,38838,37.6652,080,N,95.4,080901001,080901
081902002,142,127,128,118,123,515,325,53,78,160,17,15.4,14.3,13.175824176,42203,43.6919,081,N,94.6,081902002,081902
081904001,110,107,75,97,69,389,272,40,58,105,13,14,17.2,13.197368421,39085,31.29,081,N,94.4,081904001,081904
081905002,42,21,26,38,13,127,108,9,23,39,11.4,9.8,11.3,10.411764706,35344,14.9765,081,N,96.7,081905002,081905
082902001,77,48,41,41,2,207,32,30,35,140,13.5,12.3,14.1,20,45364,22.1137,082,N,93.2,082902001,082902
