,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
071905001,610,519,448,487,15,2064,4,51,192,180,1641,19.2,24.3,23.5,11.9,51358,131.9,071,N,94.5,071905001,071905
071905002,675,597,533,492,34,2297,8,181,268,190,1288,21.3,20.7,22.9,12.1,51385,141.8,071,N,95.4,071905002,071905
071905003,406,340,300,259,84,1305,9,127,111,136,993,19,21,22.4,11.1,50731,88,071,N,94.5,071905003,071905
071905004,455,348,311,326,2,1440,0,20,78,208,1266,17,23.3,23.4,12.1,50965,97.4,071,N,94.9,071905004,071905
071905005,368,294,264,294,3,1220,0,18,71,141,1084,21.6,23.4,24.7,12.3,51937,81.3,071,N,94.9,071905005,071905
071905007,580,466,414,399,52,1859,4,131,151,211,1280,17.6,23.5,23.3,12.7,51532,119.5,071,N,94.4,071905007,071905
071905008,518,462,449,396,0,1825,0,30,137,203,1540,15.7,22.9,23.8,12.6,51664,117.8,071,N,95.2,071905008,071905
071905010,26,43,67,19,1,155,0,1,0,12,143,.,.,.,10.7,50431,19.5,071,N,90.9,071905010,071905
071905017,96,113,89,100,4,398,2,29,119,7,272,19.3,18.6,21.4,11.8,50237,18.1,071,N,97.7,071905017,071905
071906001,64,64,34,49,2,211,0,12,23,24,211,15.8,12.7,14.9,9.5,51597,17.1,071,N,95.8,071906001,071906
071907001,429,393,406,390,14,1618,7,51,90,152,1190,21.6,19.8,20.2,8.9,50870,105.1,071,N,95,071907001,071907
071907003,97,78,58,49,8,282,4,22,44,0,154,15.2,17.1,19.4,8.2,51424,17.9,071,N,96.4,071907003,071907
071908001,81,88,110,83,0,362,0,2,32,11,345,15.9,13.1,9.7,5.3,46834,23,071,N,95.1,071908001,071908
071909001,713,627,586,571,9,2497,2,46,190,194,2045,23.9,25.5,21.6,11.2,52369,129.7,071,N,94.1,071909001,071909
071909002,700,664,645,572,36,2581,10,116,186,175,1508,23.1,24.8,25.5,13.2,52337,139.7,071,N,94.4,071909002,071909
071909004,666,611,604,448,54,2329,9,73,240,174,1341,23.5,25.7,28.3,12.6,51604,121.8,071,N,95.5,071909004,071909
071909005,47,1052,990,830,129,2919,19,174,196,198,1898,21.3,25,22,9.4,50491,150.7,071,N,93.7,071909005,071909
071909007,126,112,111,127,5,476,10,13,159,0,344,14.2,14.8,19,10.4,52400,22.8,071,N,97.6,071909007,071909
071909008,532,466,413,435,47,1846,10,65,139,97,1279,22.4,24.3,25.5,8.5,49775,94.1,071,N,94.9,071909008,071909
071909009,2,4,32,64,5,102,1,5,1,14,62,6,7,.,9.7,50101,15,071,N,72,071909009,071909
072801101,21,48,61,44,12,174,2,118,0,23,92,.,.,.,9.6,41726,9.5,072,Y,91.3,072801101,072801
072801102,24,22,20,18,7,84,0,9,0,11,59,.,.,.,1,41250,4,072,Y,84.7,072801102,072801
072801103,40,41,46,49,0,176,0,3,0,9,175,.,.,.,8.1,40641,8.5,072,Y,87,072801103,072801
072801104,53,42,46,38,0,179,0,0,0,10,170,.,.,.,10.1,41907,10.6,072,Y,89.1,072801104,072801
072801107,22,36,23,21,0,102,0,4,0,6,78,.,.,.,12.7,38767,3,072,Y,89.1,072801107,072801
072801108,55,39,27,19,29,140,3,33,0,12,125,.,.,.,8,43640,6,072,Y,84.2,072801108,072801
072801109,86,48,43,30,1,207,0,1,0,8,184,.,.,.,1.4,41356,8,072,Y,92.5,072801109,072801
072801110,28,35,38,29,3,130,1,72,0,12,70,.,.,.,2.4,38688,5,072,Y,85,072801110,072801
072801112,29,16,26,28,3,99,0,31,0,4,33,.,.,.,2.8,38583,4,072,Y,81,072801112,072801
072801115,35,23,49,25,0,132,0,2,0,9,126,.,.,.,7.1,40767,9.5,072,Y,87.3,072801115,072801
072801116,38,36,45,35,1,154,0,3,0,5,154,.,.,.,10.6,43626,6.5,072,Y,90.9,072801116,072801
072801117,28,27,22,14,6,91,0,26,0,12,51,.,.,.,10.8,44087,6,072,Y,76.1,072801117,072801
072801118,30,26,29,17,31,102,1,18,0,7,68,.,.,.,14.3,37510,6.6,072,Y,83.6,072801118,072801
072801121,25,45,53,37,37,160,0,46,0,6,113,.,.,.,11.8,36757,5.7,072,Y,88.5,072801121,072801
072801128,48,55,48,51,10,202,6,90,0,18,84,.,.,.,3.6,39721,9.5,072,Y,78.2,072801128,072801
072801129,28,30,58,56,3,172,4,18,0,8,139,.,.,.,2.2,40450,9,072,Y,90.6,072801129,072801
072801130,25,34,46,37,0,142,0,3,0,4,137,.,.,.,4.1,40805,7.5,072,Y,89.4,072801130,072801
072801131,21,21,21,16,17,79,1,33,0,12,17,.,.,.,1.8,44060,5.4,072,Y,87.3,072801131,072801
072801135,30,34,18,11,8,93,1,64,0,18,38,.,.,.,8.8,38500,6,072,Y,88.1,072801135,072801
072801136,22,22,21,28,0,93,0,43,0,6,35,.,.,.,4.3,35476,6,072,Y,91.4,072801136,072801
072801137,19,30,55,35,0,139,0,119,0,15,81,.,.,.,16.6,42417,7,072,Y,90,072801137,072801
072801138,19,26,21,9,2,75,0,59,0,5,25,.,.,.,4.3,37684,4,072,Y,87.9,072801138,072801
072801139,64,29,21,8,15,122,1,17,0,9,79,.,.,.,2.2,42783,5.6,072,Y,83.8,072801139,072801
072801141,14,19,23,10,4,66,0,44,0,8,1,.,.,.,1.7,45556,3,072,Y,84.1,072801141,072801
072801142,30,54,46,13,12,143,0,65,0,12,50,.,.,.,1,40224,5,072,Y,-1,072801142,072801
072903001,290,264,234,182,12,970,6,681,63,66,335,18.1,21.2,17.3,14.2,49354,72.7,072,N,96.1,072903001,072903
073903001,75,43,65,58,135,241,1,24,8,42,239,15,14.8,13.9,16.8,41011,20.9,073,N,94.7,073903001,073903
073905001,55,44,52,56,26,207,0,107,11,24,114,9.3,9.8,11.3,15,45259,22.9,073,N,92.4,073905001,073905
074903001,146,117,129,121,37,513,2,352,30,72,295,15.9,17,14.2,12.1,43289,44.7,074,N,95.9,074903001,074903
074907001,45,49,39,40,21,173,1,120,46,21,92,10.7,10.2,12.6,16.4,46775,15.3,074,N,95.2,074907001,074907
074909001,83,56,68,78,13,285,3,216,15,33,129,12.7,15.2,18,12,44409,24.8,074,N,95.5,074909001,074909
074912001,41,43,40,40,1,164,1,131,9,20,49,11,12.6,15.1,11.6,40583,16.5,074,N,96.5,074912001,074912
075902001,182,125,159,137,40,603,5,365,38,50,227,11.7,12.6,13.4,15,47225,47.3,075,N,96.4,075902001,075902
076903001,19,16,22,15,1,72,0,45,2,6,32,15.7,13.8,14.3,12.1,42985,7.9,076,N,97.5,076903001,076903
076904001,18,14,14,18,4,64,1,36,2,9,24,7,9.2,13,16.3,45423,13.1,076,N,93.8,076904001,076904
077901001,53,54,53,33,8,193,0,36,9,21,121,9.3,14.1,11.6,12.6,42387,23.8,077,N,94.8,077901001,077901
077902001,38,32,41,34,4,145,0,38,10,18,88,10.9,10.5,12.2,12.7,41483,18.4,077,N,95.5,077902001,077902
079901001,485,370,327,325,377,1507,84,261,102,134,778,17,19.5,18.3,12.4,56702,85.6,079,N,94.2,079901001,079901
079901002,574,451,397,359,223,1781,9,221,62,188,1095,17.6,19.9,18.4,12.2,56477,98.4,079,N,94.8,079901002,079901
079901003,610,541,488,487,460,2126,162,864,245,155,477,20.5,23.3,21.8,11.4,56394,102.8,079,N,95.2,079901003,079901
079901009,602,601,530,481,518,2214,187,922,386,138,466,20.6,22.8,23.6,9.8,55237,112.9,079,N,95.7,079901009,079901
079906001,266,238,175,182,30,861,6,480,36,74,255,15.7,16.3,18,16.2,54205,61.4,079,N,96.6,079906001,079906
079907001,588,521,527,543,389,2179,769,568,333,151,444,23.5,25.1,26.1,13.1,58225,118,079,N,97.1,079907001,079907
079907002,380,319,284,274,679,1257,2,9,7,129,909,17.9,22.9,21,10.2,55914,85.9,079,N,92.4,079907002,079907
079907004,609,618,616,596,159,2439,1205,723,589,110,162,23.5,25.9,26.4,13.1,59043,128.4,079,N,97.4,079907004,079907
079907005,635,582,576,597,344,2390,877,409,158,109,843,22.4,25.6,26.5,11.3,57197,124.6,079,N,96.4,079907005,079907
079907006,560,507,510,482,776,2059,478,384,150,173,497,22.6,24.1,26.5,10.8,57297,108.7,079,N,96.5,079907006,079907
079907007,617,542,579,573,411,2311,915,582,199,102,508,21.9,24.8,22.6,12.1,57000,121.5,079,N,97.3,079907007,079907
079907008,597,570,564,522,1257,2253,275,37,132,117,1075,22.7,20.6,24.9,11.9,58054,134.2,079,N,96.1,079907008,079907
079907011,590,566,541,482,777,2179,302,105,38,140,1253,23.7,26.3,25,12.5,57419,112.5,079,N,95.9,079907011,079907
079907012,364,291,290,291,890,1236,12,16,8,132,781,17.7,16.8,19.2,10.3,55412,93.4,079,N,93.9,079907012,079907
079907013,699,616,577,598,724,2490,445,618,164,136,685,26.1,26.3,27.4,10.4,55682,132.6,079,N,96.2,079907013,079907
079907016,614,558,462,463,653,2097,208,739,178,115,354,24.2,27.6,26.9,9.5,55532,108.7,079,N,96.6,079907016,079907
079910001,276,250,243,232,438,1001,76,35,84,94,573,21.1,21,19.9,8.4,52093,68.1,079,N,95.3,079910001,079910
080901001,114,114,100,104,19,432,10,291,31,41,202,14.9,13.6,12.4,15.1,47011,39.3,080,N,95.1,080901001,080901
081902002,148,120,117,110,88,495,8,319,42,35,185,11.7,12.6,11.7,17.3,50039,46.1,081,N,96.3,081902002,081902
081904001,124,105,79,76,64,384,1,240,41,33,151,13.8,15.8,14.5,12.1,48699,36.6,081,N,94,081904001,081904
081905002,36,41,30,18,11,125,2,87,11,10,50,6.2,10.4,10,8.9,41464,19.7,081,N,95.4,081905002,081905
082902001,74,72,67,62,1,275,2,29,25,25,89,14,12.7,15.9,9.7,50249,27.4,082,N,91.4,082902001,082902
082903001,243,150,145,119,1,657,1,40,67,62,515,19.1,17.3,18.4,9.9,47658,52.1,082,N,92.2,082903001,082903
083903001,212,187,152,151,7,702,3,353,56,71,223,10.3,15.8,17.2,13.4,55535,67.4,083,N,95.5,083903001,083903
084901001,846,691,577,535,512,2649,82,826,179,229,1438,22.8,25.5,23.4,9.8,51264,154.6,084,N,94.1,084901001,084901
084901009,5,12,17,27,7,61,1,17,0,1,37,.,.,.,8.8,50286,4,084,N,86.9,084901009,084901
084902001,513,470,470,422,413,1875,31,536,110,157,1153,22,23.9,22.6,12.8,51368,119.8,084,N,91.9,084902001,084902
084903001,14,14,17,12,0,57,1,48,2,6,38,12.5,9.3,10.3,6,38941,7.8,084,N,94,084903001,084903
084904001,137,120,126,128,339,511,3,45,25,83,96,18.3,19.1,18.5,7.1,46584,37.4,084,N,92.1,084904001,084904
084906001,540,481,392,393,385,1806,10,650,123,123,997,16.7,18.6,18.6,10.2,52735,108.7,084,N,92.8,084906001,084906
084908001,112,97,81,53,135,343,2,109,4,38,239,14,13.7,12.3,11.1,47078,28.7,084,N,92.8,084908001,084908
084909001,412,386,346,306,9,1450,8,1155,68,133,285,17.9,21.8,20.8,9.7,49440,82.9,084,N,92.2,084909001,084909
084910001,640,567,560,513,268,2280,83,1243,157,220,534,17.3,20.6,21,12.9,57550,146.5,084,N,94.5,084910001,084910
084910002,591,624,590,627,158,2432,396,1262,371,163,416,18.1,22,22.3,12.3,55565,143.1,084,N,94.6,084910002,084910
084910003,632,597,529,572,279,2330,370,907,209,234,588,17.8,18.5,21.8,10.2,56740,153.7,084,N,95.3,084910003,084910
084910004,31,51,66,57,10,205,4,144,6,19,87,8.3,7.5,8.2,12.8,59651,28.2,084,N,90.5,084910004,084910
084910009,680,643,614,521,252,2458,177,1304,197,209,362,20.1,20.6,23.5,10.7,54608,146.6,084,N,95.9,084910009,084910
084910010,120,124,95,97,39,436,112,146,71,3,130,24.4,21.9,26.6,9.9,54572,15,084,N,97.3,084910010,084910
084910011,651,618,616,551,120,2436,98,1580,195,190,371,21.3,21.6,21.7,9.4,55455,138.3,084,N,94.3,084910011,084910
084911001,546,576,538,532,45,2192,159,1649,222,150,119,25.3,26.1,24.6,14.8,52825,130.5,084,N,95.6,084911001,084911
085902001,70,56,48,45,11,219,0,75,10,24,141,9.7,10,8.9,14.2,44543,26.1,085,N,93.7,085902001,085902
086901001,256,232,244,228,2,960,8,544,76,98,403,17.8,16.9,18.6,14.5,50947,79.2,086,N,96.1,086901001,086901
086901002,2,2,9,4,0,17,0,6,0,0,10,.,.,.,10.5,47556,1.3,086,N,71.5,086901002,086901
086902001,53,50,52,58,1,213,0,181,28,26,55,13.4,13.5,15.5,16.8,51170,21.5,086,N,96.7,086902001,086902
088902001,95,108,97,97,24,397,1,200,30,36,130,15,11.7,15.9,16.2,48721,38.7,088,N,95.3,088902001,088902
089901001,206,200,144,136,60,686,1,207,71,78,391,16.5,15.7,16.3,11.3,46759,55.8,089,N,94.4,089901001,089901
089903001,88,83,49,59,1,279,0,74,20,33,189,10.7,11.4,12.1,14.1,50312,28.7,089,N,94.9,089903001,089903
090904001,278,243,216,219,33,956,3,527,87,108,372,14.9,18.2,21.5,11.2,47738,77,090,N,95.2,090904001,090904
090904002,1,10,12,14,3,37,0,15,0,0,20,.,.,.,24.7,52288,8,090,N,83.4,090904002,090904
091901001,65,56,46,45,0,212,0,191,9,21,61,11.8,9.5,11.9,13.9,43601,21.8,091,N,95.6,091901001,091901
091903001,351,302,314,274,115,1241,14,820,60,204,667,15.8,19.2,20.6,15,49719,99.5,091,N,95.4,091903001,091903
091903002,1,3,5,4,4,13,0,5,0,1,10,.,.,1,20.8,50759,5.1,091,N,82,091903002,091903
091905001,86,70,84,60,0,300,3,242,11,27,104,13.4,11.4,12.5,12.8,44817,29.7,091,N,95.3,091905001,091905
091906002,533,464,427,356,241,1780,34,775,206,219,1008,15.6,14.8,16.1,12.1,50383,119.2,091,N,95.1,091906002,091906
091906037,1,10,22,21,12,54,0,14,1,11,44,1.6,1.6,1.2,16,52637,6.4,091,N,87.6,091906037,091906
091908001,126,109,105,107,7,447,0,374,45,30,94,18.3,16.7,15.7,12.8,47728,31.1,091,N,95.8,091908001,091908
091909001,126,105,105,83,1,419,1,355,27,48,173,15.1,13.1,14.7,14.1,47202,36.9,091,N,95.5,091909001,091909
091910001,56,73,60,56,11,245,2,200,15,25,75,11.9,9.8,12.1,14.4,49124,20.9,091,N,94.7,091910001,091910
091913001,108,129,100,93,2,430,5,369,29,34,138,15.2,15.1,16.6,13.3,47721,30.7,091,N,96.5,091913001,091913
091914001,68,63,73,64,0,268,1,223,10,28,107,10.6,11.7,12.2,16.2,48542,25.8,091,N,95.9,091914001,091914
091917001,62,56,63,75,1,256,2,204,32,23,66,10.8,10.2,12.8,14.4,49798,25.4,091,N,96.1,091917001,091917
091918001,65,53,46,58,4,222,0,186,11,30,92,12.7,15.1,15.4,10.1,40673,17.4,091,N,95.5,091918001,091918
092801001,25,44,52,53,11,174,1,120,0,11,41,9.9,8.7,12.1,14.4,46404,13.5,092,Y,95.9,092801001,092801
092901001,145,129,130,137,121,541,8,315,43,85,177,16.3,14.7,12.6,10.8,45734,47.1,092,N,93.9,092901001,092901
092902002,299,266,248,247,194,1060,16,513,54,95,467,18.7,18.8,19,15.9,46351,82,092,N,95.1,092902002,092902
092903001,568,494,450,408,765,1920,24,442,162,185,1004,15.8,16.6,19.6,12,47253,136.1,092,N,94.7,092903001,092903
092903004,51,48,58,33,111,190,0,21,1,34,110,.,.,.,15,49772,9.7,092,N,86,092903004,092903
092904001,338,331,311,274,243,1254,20,607,98,116,598,18.7,19,18.6,11.7,43147,88,092,N,95.9,092904001,092904
092904003,3,12,14,15,9,44,0,19,0,4,21,.,.,.,15.5,47271,4,092,N,85.3,092904003,092904
092906002,106,95,111,74,29,386,0,281,42,35,137,10.3,10.2,11.6,14,44371,33.2,092,N,96,092906002,092906
092907001,141,126,113,117,53,497,13,365,37,29,126,12.5,15,17,14.1,45417,38.9,092,N,96.6,092907001,092907
092908001,113,93,107,98,5,411,2,365,42,17,102,14,13.5,17,14.5,51918,33.9,092,N,97,092908001,092908
093904002,214,186,181,136,172,717,4,222,43,46,428,14.5,18.6,18.8,10.9,45669,62.1,093,N,95.6,093904002,093904
093904005,9,9,11,3,12,32,0,8,0,0,24,4.9,4.9,5,6.2,41399,3.2,093,N,89.7,093904005,093904
094901001,584,484,471,345,108,1884,11,547,180,207,1008,16.9,15,20.3,8.1,49122,131.9,094,N,92.4,094901001,094901
094901002,1,7,29,56,7,93,0,14,0,7,48,4.8,2.6,2.6,17.5,51843,7.3,094,N,83.5,094901002,094901
094902001,756,670,553,468,264,2447,57,1086,153,184,559,20.2,22.8,23.4,11.5,55944,130.6,094,N,95.6,094902001,094902
094902002,2,24,26,28,6,80,1,32,1,14,32,11.9,13,7.5,13,55968,9,094,N,93.6,094902002,094902
094902003,550,581,506,554,384,2191,57,854,121,145,412,21.7,23.3,25.8,11.8,55904,118.1,094,N,95.7,094902003,094902
094903001,156,135,129,110,7,530,3,308,42,41,160,21.4,19.5,19.5,15.1,48365,35.8,094,N,94.7,094903001,094903
094904001,132,125,103,104,9,464,3,295,29,27,149,16.5,16,21.8,14,47641,31.5,094,N,94,094904001,094904
095901001,47,63,49,51,1,210,1,91,19,24,91,12.8,11.7,9.8,13.9,42682,24.7,095,N,96.5,095901001,095901
095903001,51,52,45,29,4,177,1,48,19,12,120,12.1,14.8,14.2,10.4,39119,16.3,095,N,94.7,095903001,095903
095905001,390,373,326,278,59,1367,5,295,105,129,868,21.3,17.4,20.6,13,49055,97.8,095,N,92.8,095905001,095905
095905002,6,8,34,27,2,75,0,16,0,10,59,5.9,5.9,10,14.7,49380,14.3,095,N,82.1,095905002,095905
096904001,29,48,31,35,13,143,0,67,20,24,72,11.9,9.1,10.3,9.4,41974,15.5,096,N,96.3,096904001,096904
097902001,62,48,47,60,3,217,1,175,19,23,92,10.4,8,12.3,12.4,45059,20.1,097,N,95.3,097902001,097902
098901001,36,29,32,40,0,137,0,57,17,12,56,9.9,9.9,7.5,12.9,45578,18.2,098,N,95.8,098901001,098901
098904001,78,50,57,55,0,240,3,94,15,24,110,9.3,9.4,9.4,11.8,45310,26.9,098,N,95.1,098904001,098904
099903001,36,33,31,37,4,137,1,83,13,21,94,7.3,8.3,8.3,16.5,43763,20.3,099,N,94.2,099903001,099903
100903002,93,81,91,71,46,336,2,269,37,24,110,14.9,13.2,17.2,12.3,40938,29,100,N,94.4,100903002,100903
100904001,212,201,200,190,130,803,5,610,69,85,377,16.1,19.8,17.9,13.6,46659,57,100,N,95.9,100904001,100904
100905001,181,177,136,145,63,639,2,529,59,44,167,18.4,20.3,18.9,11.3,42114,49.1,100,N,96.7,100905001,100905
100907001,318,294,291,246,4,1149,15,1018,66,92,225,18.9,21.6,21.3,10,41850,73,100,N,95.7,100907001,100907
101805001,38,30,28,27,91,123,1,2,0,24,118,9.1,12.3,10.4,5.2,41071,13.4,101,Y,92.3,101805001,101805
101806001,77,64,73,49,0,263,0,0,6,25,253,13.2,15.3,16.6,2.2,51366,20.9,101,Y,96.6,101806001,101806
101809001,21,22,15,28,9,86,0,48,2,17,29,2.6,5.7,11.3,12.2,50793,8.1,101,Y,91.9,101809001,101809
101813003,177,161,131,122,111,591,12,3,0,27,512,23.1,22.4,24.1,5.8,53986,37.3,101,Y,97.9,101813003,101813
101813004,161,162,151,95,64,569,0,1,0,30,495,23.9,21.3,21.8,3.4,50573,37.3,101,Y,97.3,101813004,101813
101813006,144,117,98,103,357,462,2,2,0,30,382,24.1,19.4,22.7,4.4,51958,27.3,101,Y,96.2,101813006,101813
101821001,45,44,37,79,22,205,0,8,10,13,181,5.7,8,5.5,7.3,43644,16.6,101,Y,96,101821001,101821
101837001,43,50,37,27,19,157,2,53,0,14,34,9.7,11,11.7,13.4,52662,11.1,101,Y,95.7,101837001,101837
101838001,87,73,59,52,10,271,3,1,0,24,198,17.6,19.2,21.3,10.9,49598,12.6,101,Y,93.6,101838001,101838
101846001,159,132,129,130,117,550,79,77,47,24,415,23.4,24,22.1,2.1,47606,44.9,101,Y,94.8,101846001,101846
101858004,201,165,148,112,107,626,164,79,85,27,265,24.7,24.7,19,2.1,44900,41.8,101,Y,95.3,101858004,101858
101865001,49,35,23,12,110,119,0,0,0,15,94,17.1,16.1,18.3,14.6,42607,7.1,101,Y,89.2,101865001,101865
101865003,63,63,59,38,84,223,0,1,0,2,210,15.4,20.4,16.3,5.4,43085,8,101,Y,88.3,101865003,101865
101868001,53,53,44,32,161,182,0,1,0,32,170,23.5,24,25,3.7,44415,12,101,Y,91.8,101868001,101868
101902001,151,866,745,641,210,2403,27,43,83,150,1920,17.6,17.1,17.7,11.5,58739,140.5,101,N,91.5,101902001,101902
101902002,264,254,205,182,461,905,5,11,124,47,652,15.3,13.4,13.2,11.1,55571,66.6,101,N,95.3,101902002,101902
101902003,115,1034,855,806,188,2810,8,43,216,178,2314,15.5,17,17.5,7.9,55772,168.6,101,N,92.3,101902003,101902
101902004,94,598,547,511,636,1750,43,27,66,154,1138,13.9,13.4,14.6,10.6,57880,130.3,101,N,90.4,101902004,101902
101902005,67,687,564,457,755,1775,20,62,50,163,951,15.4,15.4,16.1,11.1,57576,129.1,101,N,92.7,101902005,101902
101902008,129,138,108,95,62,470,18,10,139,0,353,10.6,13,11.1,13.2,58729,20.2,101,N,97.9,101902008,101902
101902012,173,919,813,637,923,2542,97,24,110,198,1937,14.5,14.8,16.5,6.6,54065,149.6,101,N,91.4,101902012,101902
101902013,41,45,68,62,94,216,2,5,0,8,172,.,.,.,11,58811,26.9,101,N,80.1,101902013,101902
101903001,1270,1011,915,693,1233,3889,411,118,164,337,2947,19.1,20.3,22.8,11,58340,260.5,101,N,92.9,101903001,101903
101903002,1256,1003,988,736,1300,3983,413,120,143,304,3105,20.4,22.5,23.3,8.8,56698,252.3,101,N,92.7,101903002,101903
101903003,982,779,692,614,1061,3067,373,85,150,233,2226,23.7,22.9,23.7,8.7,57241,177.1,101,N,93.3,101903003,101903
101903006,220,198,186,182,86,786,490,36,259,7,474,11.3,13,10,16.5,62192,38.7,101,N,98.5,101903006,101903
101903011,31,15,10,3,35,59,2,3,2,5,50,.,.,.,7.3,58297,7.5,101,N,83.4,101903011,101903
101903012,121,109,109,96,100,435,73,17,59,5,349,19.2,15.7,21.6,10.5,58931,22,101,N,97.8,101903012,101903
101905001,645,641,547,486,346,2319,30,219,94,195,1605,20.4,19.2,22.4,10.5,56079,130.6,101,N,95.2,101905001,101905
101905005,40,32,44,18,8,134,5,13,0,1,109,14.7,10.7,10.6,15.5,57839,8,101,N,83.7,101905005,101905
101906001,464,442,383,291,285,1580,7,737,75,138,572,19.9,21.6,22.7,9.2,58047,98.7,101,N,94.4,101906001,101906
101907002,1085,864,884,814,432,3647,328,1747,262,207,1039,22.4,23.4,22.9,13,57467,212.8,101,N,94.4,101907002,101907
101907003,1035,840,810,765,411,3450,378,687,178,195,1761,21.3,22.1,22.1,11.8,56448,204.8,101,N,94.4,101907003,101907
101907004,902,787,732,729,676,3150,286,1091,170,199,1329,20,20.3,20.2,12.2,56451,199.8,101,N,94.1,101907004,101907
101907005,972,745,745,733,540,3195,252,947,158,197,1390,21.4,23.4,22.5,10.9,56244,194.5,101,N,94.5,101907005,101907
101907007,1061,922,877,797,691,3657,412,876,148,263,1703,22.4,21.2,21.9,12.1,57008,214.6,101,N,94.8,101907007,101907
101907009,917,766,672,578,935,2933,122,283,55,234,2038,20.9,21.7,23,10.2,55892,186.7,101,N,94.4,101907009,101907
101907010,963,707,660,676,589,3006,310,371,99,249,1897,19.2,20.1,22.6,9.9,55480,195.2,101,N,95,101907010,101907
101907011,900,781,826,778,366,3285,224,1773,310,187,548,21.5,24.9,23.9,11.8,56752,178.7,101,N,94.7,101907011,101907
101907012,917,858,916,764,352,3455,334,1862,334,172,399,21.7,23.6,24.5,9.3,55160,194.1,101,N,96,101907012,101907
101907013,1010,910,839,840,750,3599,232,432,105,256,2245,22,21.6,23.1,7.8,54232,210.7,101,N,93.3,101907013,101907
101907037,4,3,1,2,0,10,1,4,0,1,3,.,.,.,.,.,.,101,N,84.7,101907037,101907
101908001,1095,1079,1036,885,96,4095,58,1825,274,406,1512,12.9,14.5,15.1,13.4,58323,258,101,N,94.2,101908001,101908
101910002,542,508,532,463,92,2045,4,60,143,164,1593,18.8,18.1,18.9,11.7,55597,113,101,N,92.6,101910002,101910
101910003,1185,1161,1255,1021,1164,4622,56,226,266,396,3255,15,16.8,15.7,9.9,53911,286.7,101,N,93,101910003,101910
101911002,377,380,427,228,195,1412,9,177,50,215,1023,12.8,14.9,16.2,11.2,59202,121.4,101,N,92.6,101911002,101911
101911003,693,599,723,409,447,2424,42,653,165,235,1385,19.2,21.8,21.9,11.2,58803,159.2,101,N,92.8,101911003,101911
101911014,1,3,1,1,1,6,0,1,0,0,3,.,.,.,.,.,.,101,N,-1,101911014,101911
101911015,510,527,555,377,392,1969,42,574,117,168,868,19.2,19.5,19.8,9.7,57944,130.7,101,N,93.9,101911015,101911
101911016,95,85,95,74,45,349,9,37,42,2,222,17.2,17.1,22.8,10.7,56356,19.5,101,N,96.8,101911016,101911
101912001,673,470,370,328,68,1841,5,15,140,188,1550,20.5,23.1,22.7,11.8,55406,107.2,101,N,94.3,101912001,101912
101912002,989,1070,913,699,745,3671,491,802,993,234,1750,25,28.3,30.8,14.8,56542,192.2,101,N,94.6,101912002,101912
101912003,499,433,353,392,204,1677,3,18,108,169,1624,21.5,27.1,25.7,10.1,53757,89.5,101,N,91.7,101912003,101912
101912004,364,213,217,211,172,1005,4,25,71,105,955,21.4,28.6,25.6,9.8,54099,51.5,101,N,96.1,101912004,101912
101912006,127,16,16,23,62,182,1,0,23,19,120,14.6,13.5,15.3,10.6,55682,17.5,101,N,92.4,101912006,101912
101912007,174,131,109,99,393,513,0,4,11,130,353,18.8,20.1,21,12.8,57735,31.5,101,N,88.7,101912007,101912
101912008,1000,780,702,787,1016,3269,134,853,933,183,1558,28.5,30.2,32,9.2,53698,141.2,101,N,94.5,101912008,101912
101912009,567,366,318,282,227,1533,95,64,55,136,934,21.5,27,24.2,6.7,52642,77.5,101,N,96.3,101912009,101912
101912010,575,470,409,363,791,1817,5,7,130,225,1346,24,25.7,28.8,13.2,55774,107.2,101,N,88,101912010,101912
101912011,319,465,399,408,109,1591,1,9,199,168,1146,23,26.9,27.3,12.5,55405,99.4,101,N,93.6,101912011,101912
101912012,677,539,543,467,251,2226,11,101,441,176,1687,25.1,26.7,28.2,12.7,55330,112.9,101,N,95.5,101912012,101912
101912014,373,267,213,184,648,1037,3,13,31,188,669,22.9,23,23.3,11.8,54562,60.6,101,N,88.5,101912014,101912
101912015,477,457,390,317,226,1641,5,138,219,162,1188,22.1,21.9,27.2,11,54692,94.2,101,N,94.5,101912015,101912
101912016,252,170,165,118,393,705,2,19,49,112,485,22,19.3,21.5,12.7,57499,48.9,101,N,91.6,101912016,101912
101912017,708,543,456,467,802,2174,108,54,80,215,1566,28.7,26.6,27.3,10.9,54190,116.8,101,N,91,101912017,101912
101912018,247,187,174,167,390,775,1,2,30,160,658,24.5,24.6,23,12.3,55743,48.8,101,N,89.6,101912018,101912
101912019,254,143,137,138,580,672,2,4,13,132,493,24.3,26.3,31.7,9.9,54672,38.4,101,N,85.1,101912019,101912
101912020,356,242,245,185,926,1028,2,4,52,179,749,24.8,24.9,23.9,10.1,53446,57,101,N,91.8,101912020,101912
101912023,600,347,310,288,362,1545,40,33,46,183,1456,23.3,25.1,26.6,7.9,52293,74.2,101,N,92.6,101912023,101912
