,gr6_math_avg,gr6_ela_avg,gr7_math_avg,gr7_ela_avg,gr7_writ_avg,gr8_math_avg,gr8_ela_avg,gr8_sci_avg,CAMPUS,DISTRICT
101907048,74,72,83,80,70,74,85,82,101907048,101907
101907049,96,93,96,95,92,90,97,93,101907049,101907
101907050,78,76,77,78,65,63,85,69,101907050,101907
101907051,88,89,86,90,82,80,96,95,101907051,101907
101907052,89,82,88,90,86,90,94,88,101907052,101907
101907053,76,80,71,79,72,73,88,79,101907053,101907
101907054,91,91,93,93,87,89,96,95,101907054,101907
101907055,66,70,76,78,67,65,81,71,101907055,101907
101907056,86,87,88,87,83,81,91,90,101907056,101907
101907057,93,91,91,94,87,74,94,92,101907057,101907
101908041,67,69,64,73,67,83,81,83,101908041,101908
101908043,70,75,73,80,71,83,86,90,101908043,101908
101908044,85,82,85,86,87,97,91,97,101908044,101908
101909041,34,35,32,42,36,31,53,24,101909041,101909
101909044,18,35,27,46,39,41,49,14,101909044,101909
101910041,76,57,73,66,59,76,81,78,101910041,101910
101910043,84,74,90,75,73,88,88,94,101910043,101910
101911041,72,68,70,66,54,70,79,78,101911041,101911
101911043,65,65,87,79,65,78,81,79,101911043,101911
101911044,83,72,82,80,66,77,85,89,101911044,101911
101911045,62,61,71,72,59,69,77,82,101911045,101911
101911046,75,75,80,85,73,76,86,79,101911046,101911
101912041,62,41,40,52,47,68,64,57,101912041,101912
101912042,46,66,45,62,53,55,74,53,101912042,101912
101912043,80,69,80,84,75,88,87,85,101912043,101912
101912044,58,48,60,65,61,65,76,59,101912044,101912
101912045,43,43,51,61,49,73,67,54,101912045,101912
101912046,50,49,25,57,45,58,70,66,101912046,101912
101912047,57,47,52,62,54,61,70,64,101912047,101912
101912048,74,67,60,75,67,79,86,87,101912048,101912
101912049,72,77,77,79,78,83,88,79,101912049,101912
101912050,64,64,45,68,65,72,72,52,101912050,101912
101912051,81,61,69,73,71,88,77,80,101912051,101912
101912052,57,41,40,56,43,77,73,58,101912052,101912
101912053,53,53,20,63,45,61,67,54,101912053,101912
101912054,63,55,53,59,55,64,63,43,101912054,101912
101912055,78,87,59,85,80,85,92,77,101912055,101912
101912056,46,57,43,66,60,59,74,83,101912056,101912
101912057,93,94,70,95,94,96,96,91,101912057,101912
101912060,78,70,66,75,63,72,70,71,101912060,101912
101912061,72,54,46,61,61,81,74,72,101912061,101912
101912062,55,50,74,65,68,66,62,50,101912062,101912
101912064,80,80,64,84,76,80,87,80,101912064,101912
101912066,60,52,40,65,55,52,57,54,101912066,101912
101912068,76,80,40,87,81,80,88,63,101912068,101912
101912071,94,87,92,96,97,96,100,87,101912071,101912
101912072,69,53,37,54,50,62,64,70,101912072,101912
101912075,66,58,74,66,58,70,70,52,101912075,101912
101912077,56,49,57,62,47,59,72,64,101912077,101912
101912078,53,39,28,62,57,62,64,55,101912078,101912
101912079,73,53,68,69,64,73,64,79,101912079,101912
101912082,53,54,45,63,60,72,67,70,101912082,101912
101912098,78,69,53,73,74,85,80,76,101912098,101912
101912099,72,80,70,85,77,77,86,67,101912099,101912
101912163,43,43,29,51,39,54,64,39,101912163,101912
101912337,93,90,78,97,94,93,96,94,101912337,101912
101912338,69,59,53,65,55,78,75,80,101912338,101912
101912342,96,68,89,76,70,99,90,80,101912342,101912
101912390,78,68,63,80,75,79,92,83,101912390,101912
101912459,43,56,35,73,65,64,79,49,101912459,101912
101913041,68,59,38,69,57,68,81,70,101913041,101913
101913042,90,89,67,87,76,87,91,90,101913042,101913
101913043,90,91,77,91,89,92,94,90,101913043,101913
101913044,82,87,73,85,71,87,93,88,101913044,101913
101913045,92,93,89,94,91,96,96,95,101913045,101913
101913046,83,79,58,84,75,83,87,82,101913046,101913
101913047,75,70,53,78,77,66,76,76,101913047,101913
101913048,88,82,72,81,75,85,86,79,101913048,101913
101914041,81,77,69,84,79,83,89,87,101914041,101914
101914042,78,79,63,84,72,83,92,76,101914042,101914
101914043,74,72,54,85,78,84,91,82,101914043,101914
101914044,83,83,71,88,77,93,95,87,101914044,101914
101914045,78,71,70,82,73,86,86,76,101914045,101914
101914046,96,93,92,98,93,97,97,93,101914046,101914
101914047,97,95,97,97,95,97,95,98,101914047,101914
101914048,93,93,85,95,93,93,95,93,101914048,101914
101914049,71,81,47,84,77,74,88,75,101914049,101914
101914050,95,95,93,97,96,99,98,93,101914050,101914
101914051,81,77,69,83,73,87,87,86,101914051,101914
101914052,94,92,84,96,92,96,97,92,101914052,101914
101914053,97,97,90,95,93,98,98,96,101914053,101914
101915041,70,60,73,69,57,76,77,72,101915041,101915
101915042,75,85,76,86,78,84,90,80,101915042,101915
101915043,83,73,80,80,70,82,87,81,101915043,101915
101915044,82,83,82,89,79,86,91,81,101915044,101915
101915045,89,88,84,88,81,88,92,89,101915045,101915
101915046,93,93,90,94,92,94,95,95,101915046,101915
101915047,83,86,81,89,81,84,90,84,101915047,101915
101915048,79,83,86,92,85,82,94,88,101915048,101915
101915049,75,83,78,87,78,71,88,77,101915049,101915
101917043,75,66,70,75,68,80,83,77,101917043,101917
101917044,86,54,72,74,70,82,79,77,101917044,101917
101917055,.,.,.,.,.,.,.,.,101917055,101917
101919043,52,61,54,67,60,48,63,48,101919043,101919
101919044,67,68,71,71,65,81,77,81,101919044,101919
101919045,77,73,70,77,68,71,77,77,101919045,101919
101919046,50,52,52,62,59,52,64,52,101919046,101919
101919047,57,59,61,72,64,46,66,57,101919047,101919
101919048,70,65,60,72,63,69,79,72,101919048,101919
101919050,52,67,61,84,76,63,83,87,101919050,101919
101920042,98,93,97,96,95,93,95,95,101920042,101920
101920043,82,81,77,79,76,64,88,85,101920043,101920
101920044,66,49,72,70,67,74,80,80,101920044,101920
101920045,67,72,75,76,65,66,81,78,101920045,101920
101920046,59,48,60,58,45,59,71,66,101920046,101920
101920047,59,48,55,49,39,36,62,60,101920047,101920
101920048,92,89,90,93,85,100,98,91,101920048,101920
101920049,-1,-1,-1,-1,-1,63,71,-1,101920049,101920
101924041,73,65,66,69,55,58,81,60,101924041,101924
101924043,71,73,76,77,67,79,80,80,101924043,101924
101925041,78,69,73,77,70,78,85,68,101925041,101925
102904041,87,85,89,82,71,90,88,81,102904041,102904
102905041,81,83,81,88,86,81,94,71,102905041,102905
102906041,83,90,93,95,88,95,99,82,102906041,102906
104901041,51,67,77,77,74,79,92,86,104901041,104901
105902041,83,68,75,79,70,74,87,71,105902041,105902
105902043,61,63,66,71,62,63,83,69,105902043,105902
105904041,96,90,90,95,89,97,96,96,105904041,105904
105905041,91,88,92,94,92,93,97,91,105905041,105905
105906041,77,67,77,81,65,68,80,72,105906041,105906
105906043,86,84,82,89,84,84,92,85,105906043,105906
105906044,73,75,66,79,67,62,82,71,105906044,105906
105906045,64,64,62,79,68,69,85,65,105906045,105906
105906046,63,53,70,73,62,72,76,78,105906046,105906
106901041,81,76,91,88,80,88,86,77,106901041,106901
107901041,58,62,62,67,66,79,81,66,107901041,107901
107904041,90,79,92,90,80,95,91,89,107904041,107904
107905102,85,88,71,77,59,77,87,76,107905102,107905
107906041,70,82,72,76,65,84,87,77,107906041,107906
107910041,65,65,52,82,76,85,82,87,107910041,107910
108807008,89,69,77,77,71,.,87,93,108807008,108807
108902045,61,45,55,49,34,62,64,63,108902045,108902
108902046,57,40,61,49,41,70,70,66,108902046,108902
108902047,43,39,45,48,39,63,66,65,108902047,108902
108904043,74,68,73,74,71,80,78,73,108904043,108904
108904044,71,78,76,81,72,80,78,79,108904044,108904
108904045,64,63,68,74,68,72,76,69,108904045,108904
108904046,66,64,72,74,72,63,70,68,108904046,108904
108904047,61,57,69,70,67,67,66,63,108904047,108904
108904048,69,72,67,74,65,58,65,67,108904048,108904
108905041,62,41,64,68,58,65,71,77,108905041,108905
108906042,56,57,60,56,45,56,70,51,108906042,108906
108906043,50,65,43,56,52,60,67,58,108906043,108906
108906044,58,64,52,52,47,65,70,52,108906044,108906
108906045,72,69,81,80,71,79,83,74,108906045,108906
108906046,65,67,70,78,62,69,76,60,108906046,108906
108906047,79,78,85,88,84,86,91,83,108906047,108906
108906048,78,81,83,88,83,73,84,76,108906048,108906
108908041,74,70,71,74,66,76,83,73,108908041,108908
108908042,63,57,66,67,63,69,74,65,108908042,108908
108908043,77,59,66,70,69,76,73,74,108908043,108908
108908044,62,65,65,77,68,66,77,71,108908044,108908
108909041,68,50,38,50,44,54,68,49,108909041,108909
108909042,64,58,33,49,42,41,68,65,108909042,108909
108909043,56,53,53,58,51,50,66,68,108909043,108909
108909044,57,55,48,61,54,64,72,69,108909044,108909
108909045,53,59,33,57,52,39,69,49,108909045,108909
108909046,59,51,34,54,41,32,55,47,108909046,108909
108909047,53,42,43,58,46,42,54,42,108909047,108909
108909048,51,54,34,51,43,38,67,56,108909048,108909
108912041,70,67,54,62,51,64,71,76,108912041,108912
108912042,67,51,74,67,62,69,70,67,108912042,108912
108912043,50,46,60,55,44,61,67,67,108912043,108912
108912044,58,57,66,64,57,73,72,63,108912044,108912
108912045,66,53,76,65,63,77,74,74,108912045,108912
108912046,72,67,72,71,66,68,77,64,108912046,108912
108912048,78,55,63,54,53,70,68,63,108912048,108912
108912049,64,49,53,49,46,60,68,57,108912049,108912
108913041,71,54,80,62,59,78,72,71,108913041,108913
108913042,61,62,70,65,58,72,76,62,108913042,108913
108913043,71,67,82,79,73,78,79,78,108913043,108913
108913044,69,66,80,71,63,64,83,70,108913044,108913
108914041,63,60,63,60,70,65,79,80,108914041,108914
108915041,56,48,64,63,51,67,65,55,108915041,108915
109905041,80,80,78,78,78,82,83,74,109905041,109905
109907041,67,79,61,72,66,73,79,60,109907041,109907
109911041,65,68,76,87,88,75,91,83,109911041,109911
110907041,91,91,93,94,100,96,92,86,110907041,110907
111901041,70,75,76,82,68,65,78,84,111901041,111901
111901042,87,83,92,89,84,84,85,93,111901042,111901
111903041,81,77,92,95,95,82,96,73,111903041,111903
112901041,74,73,69,70,65,77,80,68,112901041,112901
113901041,62,60,74,69,71,71,75,63,113901041,113901
113902041,88,83,86,83,75,76,78,83,113902041,113902
114901043,40,51,48,63,58,45,72,63,114901043,114901
114902041,67,73,48,79,66,45,85,58,114902041,114902
115901041,84,68,56,66,66,71,76,81,115901041,115901
116901041,84,85,85,91,83,94,93,88,116901041,116901
116902041,94,87,85,91,79,89,93,89,116902041,116902
116903043,53,50,42,73,64,77,84,70,116903043,116903
116905041,-1,-1,76,73,70,65,80,64,116905041,116905
116906041,92,95,82,83,85,90,93,87,116906041,116906
116908041,70,67,70,85,71,71,84,61,116908041,116908
116909041,85,89,88,97,79,89,92,86,116909041,116909
116915041,69,58,81,81,77,86,93,80,116915041,116915
117901041,80,69,81,77,65,86,86,88,117901041,117901
117903041,53,73,54,82,75,63,85,66,117903041,117903
117904041,89,81,92,88,86,71,80,69,117904041,117904
119902041,64,78,64,79,69,84,87,78,119902041,119902
120901042,60,59,71,68,69,83,69,65,120901042,120901
120902041,69,73,80,82,69,79,76,63,120902041,120902
120905041,78,84,89,87,92,90,94,95,120905041,120905
121903041,68,68,64,77,66,74,82,73,121903041,121903
121906041,71,94,82,91,82,90,90,81,121906041,121906
123803041,-1,36,86,43,50,.,57,78,123803041,123803
123907041,66,59,66,76,72,66,80,71,123907041,123907
123907043,70,56,73,68,68,71,75,77,123907043,123907
123908041,76,80,70,74,71,72,89,84,123908041,123908
123908042,69,81,78,90,88,83,93,84,123908042,123908
123910041,61,45,63,61,53,67,71,62,123910041,123910
123910042,55,53,69,66,62,45,70,69,123910042,123910
123910043,56,50,75,70,70,67,64,73,123910043,123910
123910045,61,49,72,66,69,76,71,67,123910045,123910
123910046,85,88,87,89,86,80,91,84,123910046,123910
123910047,77,76,66,78,76,71,82,76,123910047,123910
123910048,66,64,74,75,68,68,74,64,123910048,123910
124901041,59,60,40,56,60,26,75,61,124901041,124901
125903041,70,66,67,74,66,86,86,77,125903041,125903
126902041,87,87,79,82,72,92,90,86,126902041,126902
126902042,80,79,77,88,79,84,89,80,126902042,126902
126903041,78,70,75,76,65,68,80,76,126903041,126903
126903107,64,59,62,64,54,66,79,63,126903107,126903
126904041,96,84,90,91,75,88,91,91,126904041,126904
126906041,95,69,86,86,74,80,90,80,126906041,126906
126908041,77,69,86,76,62,76,80,78,126908041,126908
127901041,80,71,75,70,77,94,95,92,127901041,127901
127903041,74,68,66,79,76,79,82,53,127903041,127903
127904041,87,91,55,78,52,79,88,82,127904041,127904
127906041,76,63,91,91,82,100,93,79,127906041,127906
128901041,93,79,72,79,75,67,83,73,128901041,128901
128902041,68,55,59,57,55,60,80,46,128902041,128902
129904041,58,64,75,85,81,89,87,78,129904041,129904
130902041,68,74,83,90,91,77,84,67,130902041,130902
133901041,79,79,73,68,76,76,83,52,133901041,133901
134901041,72,70,79,81,79,79,83,78,134901041,134901
136901041,89,79,71,84,70,73,89,57,136901041,136901
139905041,78,83,81,82,77,82,89,65,139905041,139905
139911042,73,75,82,81,71,88,90,76,139911042,139911
139912041,82,80,91,91,84,95,89,77,139912041,139912
140904041,74,67,63,69,64,78,81,72,140904041,140904
140905041,67,77,82,76,74,88,88,66,140905041,140905
141901041,70,70,78,78,75,74,87,86,141901041,141901
142901041,67,57,54,61,54,67,74,66,142901041,142901
144901041,61,54,73,85,69,87,81,71,144901041,144901
144902041,91,89,84,87,82,78,91,82,144902041,144902
145906041,83,81,76,82,76,71,80,50,145906041,145906
145911041,55,71,69,71,76,78,89,84,145911041,145911
146903041,82,100,79,93,100,78,100,88,146903041,146903
146906041,70,62,77,75,72,77,82,72,146906041,146906
146907041,84,73,52,81,74,81,85,68,146907041,146907
147902042,-1,-1,62,80,66,56,78,63,147902042,147902
149902041,79,77,67,56,61,86,81,78,149902041,149902
150901041,78,81,84,90,80,86,88,82,150901041,150901
152901061,51,51,48,70,57,52,73,62,152901061,152901
152901062,55,62,37,58,49,50,76,67,152901062,152901
152901063,29,40,36,52,45,44,53,42,152901063,152901
152901064,72,74,81,83,80,71,93,81,152901064,152901
152901065,86,93,83,88,84,90,96,88,152901065,152901
152901066,79,82,76,84,77,83,93,83,152901066,152901
152901067,56,62,64,72,59,62,77,71,152901067,152901
152901068,54,42,36,58,43,33,64,58,152901068,152901
152901069,65,54,57,60,59,63,67,65,152901069,152901
152903042,39,42,61,68,51,56,75,54,152903042,152903
152906041,82,83,85,87,88,86,84,86,152906041,152906
152906042,83,87,84,87,87,91,91,87,152906042,152906
152907041,75,86,84,92,83,80,93,88,152907041,152907
152907042,86,87,84,89,88,77,92,90,152907042,152907
152907043,82,83,85,93,84,81,95,92,152907043,152907
152908041,62,66,76,74,66,80,74,65,152908041,152908
153904041,79,69,76,68,64,85,91,79,153904041,153904
154901041,67,68,87,78,81,82,87,76,154901041,154901
156902041,73,63,76,85,83,83,94,74,156902041,156902
158901041,59,59,71,63,49,70,75,55,158901041,158901
158902041,49,63,58,80,57,63,84,70,158902041,158902
158906041,67,71,70,80,62,79,87,68,158906041,158906
160901041,89,78,76,81,82,91,90,75,160901041,160901
161914043,44,51,48,62,45,53,64,54,161914043,161914
161914044,35,66,55,73,59,66,73,60,161914044,161914
161914048,22,33,24,40,25,34,46,42,161914048,161914
161914050,42,44,46,59,52,34,55,48,161914050,161914
161916042,.,.,.,.,89,71,85,.,161916042,161916
161918041,82,78,93,87,80,98,87,78,161918041,161918
161921041,64,58,38,65,57,57,64,69,161921041,161921
161922041,76,76,69,77,76,75,87,66,161922041,161922
163901041,71,78,57,80,60,71,78,77,163901041,163901
163903041,74,63,65,75,68,69,77,50,163903041,163903
163904041,74,72,70,73,70,67,73,77,163904041,163904
163908042,83,74,88,81,72,79,82,73,163908042,163908
164901041,54,65,40,69,50,41,85,65,164901041,164901
166901041,74,82,72,76,64,68,90,84,166901041,166901
166903041,74,55,71,74,53,64,71,62,166903041,166903
166904041,71,65,80,80,72,66,78,76,166904041,166904
166905041,72,73,78,74,66,90,81,77,166905041,166905
167901002,95,82,95,92,87,98,78,87,167901002,167901
168901041,71,74,79,84,77,79,86,62,168901041,168901
169901041,65,81,85,82,76,85,87,61,169901041,169901
169902041,68,62,86,92,85,74,85,69,169902041,169902
170904042,68,65,61,67,57,65,76,67,170904042,170904
170904043,80,75,84,82,73,81,89,76,170904043,170904
170906041,-1,-1,66,74,66,71,79,75,170906041,170906
172902041,70,65,73,86,83,84,93,76,172902041,172902
172905041,77,71,84,82,80,96,93,81,172905041,172905
174903041,95,86,86,80,80,84,94,90,174903041,174903
174904042,70,63,58,57,57,54,74,56,174904042,174904
174904043,50,55,66,68,58,59,74,58,174904043,174904
174906041,93,93,89,83,72,92,88,86,174906041,174906
174908041,80,83,83,88,84,83,92,79,174908041,174908
175902041,63,81,84,89,89,81,77,81,175902041,175902
176902041,60,54,54,71,62,32,69,44,176902041,176902
177902041,75,73,64,71,60,72,82,72,177902041,177902
178903041,82,81,78,85,85,91,88,89,178903041,178903
178904041,73,76,61,80,76,80,83,61,178904041,178904
178904043,53,60,45,63,52,69,74,53,178904043,178904
178904045,58,69,45,76,64,65,78,55,178904045,178904
178904046,51,59,37,70,57,49,69,44,178904046,178904
178904047,44,51,46,63,41,50,64,41,178904047,178904
178904048,56,63,34,66,51,70,79,63,178904048,178904
178904049,50,66,45,63,54,34,71,48,178904049,178904
178904050,46,52,23,51,52,62,67,40,178904050,178904
178904052,50,51,23,55,50,33,64,38,178904052,178904
178904055,77,81,59,84,75,74,86,74,178904055,178904
178904056,62,78,43,83,73,69,86,62,178904056,178904
178905041,77,67,79,88,82,82,95,95,178905041,178905
178908041,98,100,90,87,80,68,96,92,178908041,178908
178912041,71,71,67,80,76,74,84,81,178912041,178912
178913041,79,75,85,81,77,81,83,79,178913041,178913
178915041,58,55,58,71,59,73,73,63,178915041,178915
179901041,48,55,47,70,66,64,79,58,179901041,179901
180901041,67,53,64,71,54,71,77,83,180901041,180901
181901041,87,85,82,84,69,82,86,82,181901041,181901
181906041,51,63,54,74,53,68,80,55,181906041,181906
181908041,70,66,56,77,58,78,85,83,181908041,181908
181908042,73,70,67,76,68,78,80,70,181908042,181908
184901041,74,77,77,93,70,80,80,50,184901041,184901
184904041,68,60,93,90,73,75,89,66,184904041,184904
184908041,58,79,83,83,71,82,88,71,184908041,184908
184909041,97,90,94,93,86,98,98,91,184909041,184909
185901041,70,65,68,71,68,86,89,78,185901041,185901
185902041,69,56,72,86,77,95,98,79,185902041,185902
185903041,80,70,62,71,57,66,87,65,185903041,185903
186902041,66,66,81,80,74,87,77,67,186902041,186902
186903041,74,68,86,89,80,81,84,86,186903041,186903
187903041,64,64,94,82,53,79,79,58,187903041,187903
187907041,65,61,68,72,61,74,82,75,187907041,187907
188901041,85,77,83,89,84,86,93,77,188901041,188901
188901042,76,69,62,71,65,81,84,67,188901042,188901
188901043,87,80,79,91,85,96,93,90,188901043,188901
188901044,82,76,50,75,66,87,85,75,188901044,188901
188901045,72,68,53,78,68,76,77,72,188901045,188901
188901046,-1,-1,67,80,68,88,80,73,188901046,188901
188901047,79,58,79,66,60,87,80,85,188901047,188901
188901048,76,79,76,91,86,92,96,93,188901048,188901
188903041,90,84,95,85,81,89,96,86,188903041,188903
190903041,88,83,89,89,86,92,93,75,190903041,190903
192901041,52,49,44,62,58,65,65,61,192901041,192901
194903102,61,70,82,93,80,79,87,75,194903102,194903
194904042,64,51,73,76,71,77,74,33,194904042,194904
194905041,49,73,52,77,71,88,85,61,194905041,194905
195901042,44,51,59,71,61,70,73,35,195901042,195901
198901041,71,68,60,93,83,76,91,74,198901041,198901
198903041,86,92,97,97,87,93,96,96,198903041,198903
200901041,59,69,66,86,79,68,80,77,200901041,200901
200904041,64,72,53,58,61,70,75,64,200904041,200904
201902041,76,72,82,78,79,84,81,73,201902041,201902
201914041,78,74,68,82,77,62,82,79,201914041,201914
203901101,57,57,51,62,57,57,74,65,203901101,203901
204901041,39,52,54,72,58,58,71,67,204901041,204901
204904041,62,53,76,72,59,64,60,75,204904041,204904
205901041,51,63,62,69,57,61,71,65,205901041,205901
205904041,43,48,70,69,63,69,73,68,205904041,205904
205905041,41,63,62,84,85,63,77,67,205905041,205905
205906041,66,58,42,53,47,55,76,73,205906041,205906
205907041,63,61,65,67,62,35,68,59,205907041,205907
208902041,60,50,52,64,50,78,80,74,208902041,208902
210901041,68,59,74,65,59,80,78,67,210901041,210901
210902041,67,69,98,90,86,98,88,81,210902041,210902
210905041,90,71,77,79,73,90,85,81,210905041,210905
212901041,76,80,79,86,73,90,92,88,212901041,212901
212904041,79,89,88,94,78,78,90,95,212904041,212904
212905041,49,47,54,61,50,64,73,58,212905041,212905
212905042,56,43,43,56,37,62,66,47,212905042,212905
212905043,74,64,57,69,70,83,88,76,212905043,212905
212905044,81,78,46,80,74,81,83,74,212905044,212905
212905045,78,79,80,85,80,88,87,85,212905045,212905
212905047,62,62,52,63,64,73,72,47,212905047,212905
212906041,-1,-1,83,88,85,88,89,89,212906041,212906
212909042,71,65,78,75,71,82,84,68,212909042,212909
212910041,78,84,85,85,83,86,85,88,212910041,212910
213901041,70,76,82,86,72,79,81,78,213901041,213901
214901041,63,43,61,61,57,63,70,64,214901041,214901
214901042,68,47,59,57,61,79,71,83,214901042,214901
214901044,62,58,60,66,78,72,80,69,214901044,214901
214903041,70,58,82,69,73,78,80,76,214903041,214903
214903042,78,57,81,70,66,87,80,66,214903042,214903
218901041,75,73,85,93,82,77,80,56,218901041,218901
219903041,70,68,72,78,71,93,92,83,219903041,219903
220802040,90,94,89,93,89,64,95,83,220802040,220802
220816041,81,81,88,84,85,-1,95,97,220816041,220816
220901054,.,.,.,.,.,.,.,.,220901054,220901
220902041,65,61,63,75,63,80,77,70,220902041,220902
220902042,71,69,65,80,73,78,82,75,220902042,220902
220902043,76,66,59,66,64,75,82,77,220902043,220902
220902044,70,67,69,83,77,77,86,76,220902044,220902
220902045,80,70,69,81,75,83,85,80,220902045,220902
220902046,84,87,89,92,86,96,95,92,220902046,220902
220902047,84,89,74,89,89,86,93,88,220902047,220902
220905018,.,.,.,.,.,.,.,.,220905018,220905
220905042,69,60,62,70,54,48,55,60,220905042,220905
220905044,61,63,34,66,59,76,73,58,220905044,220905
220905045,-1,-1,45,54,49,59,64,54,220905045,220905
220905047,38,50,25,61,40,53,70,62,220905047,220905
220905048,57,63,40,73,60,69,65,70,220905048,220905
220905049,52,56,33,59,51,57,70,43,220905049,220905
220905050,-1,-1,67,82,68,83,84,76,220905050,220905
220905051,57,52,38,55,46,77,62,53,220905051,220905
220905052,60,49,28,57,46,64,64,63,220905052,220905
220905053,58,66,37,74,63,51,62,72,220905053,220905
220905054,47,47,30,58,49,54,45,52,220905054,220905
220905055,74,76,53,86,83,61,72,82,220905055,220905
220905056,54,56,44,63,59,66,75,60,220905056,220905
220905058,69,72,63,82,71,77,81,80,220905058,220905
220905059,44,50,41,60,52,51,53,58,220905059,220905
220905060,-1,-1,42,66,58,71,73,63,220905060,220905
220905061,59,65,46,63,43,63,64,68,220905061,220905
220905070,44,55,40,63,50,61,66,48,220905070,220905
220905071,80,82,61,79,70,85,87,72,220905071,220905
220906041,80,81,70,83,81,88,92,81,220906041,220906
220906042,86,92,85,95,94,91,93,86,220906042,220906
220906043,91,89,85,89,86,93,93,89,220906043,220906
220906044,85,86,69,91,92,78,90,86,220906044,220906
220910042,-1,-1,64,71,58,71,76,68,220910042,220910
220917041,81,62,74,73,63,70,81,65,220917041,220917
220918041,74,74,78,80,70,79,89,83,220918041,220918
220918042,78,79,79,84,80,84,88,88,220918042,220918
220918043,88,82,72,86,78,88,93,85,220918043,220918
220918044,65,76,73,87,76,79,90,83,220918044,220918
220918045,74,79,72,82,79,68,87,80,220918045,220918
221801034,83,80,87,86,92,87,98,93,221801034,221801
221801053,93,95,86,93,82,81,97,92,221801053,221801
221901044,88,77,77,81,75,93,88,80,221901044,221901
221901045,72,74,77,76,71,82,87,81,221901045,221901
221901047,69,65,77,76,76,74,80,81,221901047,221901
221901048,83,75,92,84,79,84,81,77,221901048,221901
221911041,80,89,92,91,83,75,94,81,221911041,221911
221912041,92,92,84,92,86,96,97,88,221912041,221912
223901041,55,56,70,77,62,69,70,47,223901041,223901
225906041,86,86,88,84,86,88,91,89,225906041,225906
226903042,71,76,69,79,71,84,84,77,226903042,226903
226903043,70,70,64,75,62,68,82,74,226903043,226903
226903045,65,66,61,64,65,74,77,72,226903045,226903
226906041,95,88,92,92,94,98,94,82,226906041,226906
226907041,72,63,68,68,59,90,89,77,226907041,226907
227901043,73,75,56,68,56,64,73,58,227901043,227901
227901044,88,90,45,88,81,81,91,89,227901044,227901
227901045,70,77,60,78,75,81,91,86,227901045,227901
227901046,74,51,56,49,45,66,66,64,227901046,227901
227901047,84,84,73,86,79,89,93,89,227901047,227901
227901048,37,41,41,54,43,41,66,54,227901048,227901
227901051,57,48,49,53,37,57,61,65,227901051,227901
227901052,83,87,85,88,80,88,92,88,227901052,227901
227901053,68,53,67,67,65,63,66,77,227901053,227901
227901054,75,66,60,74,60,64,77,68,227901054,227901
227901055,67,49,47,41,37,36,59,54,227901055,227901
227901056,41,38,40,45,38,61,66,47,227901056,227901
227901057,67,62,66,72,72,61,77,65,227901057,227901
227901058,68,47,43,49,36,45,63,63,227901058,227901
227901059,81,85,85,86,80,83,93,92,227901059,227901
227901060,81,81,82,85,80,83,89,83,227901060,227901
227901061,73,66,64,72,58,80,79,72,227901061,227901
227901062,96,96,96,98,93,97,98,99,227901062,227901
227904041,80,76,74,78,69,75,87,77,227904041,227904
227904042,72,72,62,77,71,76,85,72,227904042,227904
227904043,79,82,60,81,75,88,92,85,227904043,227904
227904045,71,70,56,71,68,70,77,71,227904045,227904
227904046,90,89,69,89,82,93,96,94,227904046,227904
227907041,67,62,60,66,55,61,75,78,227907041,227907
227907042,58,62,64,76,54,63,70,60,227907042,227907
227909042,81,95,97,98,96,96,98,94,227909042,227909
227910041,71,60,53,62,56,78,80,73,227910041,227910
227910042,73,59,53,67,60,82,75,82,227910042,227910
227910043,56,51,36,57,41,64,73,76,227910043,227910
227912041,80,78,83,88,73,88,93,85,227912041,227912
227913041,95,95,98,96,94,97,97,98,227913041,227913
227913042,90,92,93,96,90,88,97,96,227913042,227913
229903041,63,72,76,81,73,76,90,89,229903041,229903
229904041,81,79,88,87,77,81,87,80,229904041,229904
230901041,71,73,83,81,64,55,83,52,230901041,230901
230903041,77,71,70,78,76,66,79,70,230903041,230903
230905041,83,76,77,95,85,86,90,91,230905041,230905
230906041,78,79,81,88,81,81,94,71,230906041,230906
232902041,48,45,77,72,56,67,84,64,232902041,232902
234902041,83,83,83,85,86,89,90,86,234902041,234902
234903041,88,75,79,79,82,85,93,72,234903041,234903
234904041,55,70,68,83,64,62,85,75,234904041,234904
234909041,76,73,71,86,90,73,97,84,234909041,234909
235901041,33,51,46,67,49,34,68,72,235901041,235901
235902041,51,53,37,54,53,60,69,52,235902041,235902
235902042,49,50,45,58,54,57,64,42,235902042,235902
235902043,63,62,74,78,80,77,85,77,235902043,235902
235902044,79,71,84,84,78,80,88,82,235902044,235902
235902045,.,.,.,.,.,.,.,.,235902045,235902
236901042,82,88,64,84,87,74,87,66,236901042,236901
237902041,63,57,69,61,67,76,72,60,237902041,237902
237904041,76,70,85,80,76,82,82,86,237904041,237904
237904043,76,76,75,85,81,75,84,87,237904043,237904
237905041,54,57,51,69,55,54,70,76,237905041,237905
240901041,53,46,63,59,42,64,63,44,240901041,240901
240901042,50,49,56,61,54,56,67,57,240901042,240901
240901043,58,44,54,50,45,67,57,49,240901043,240901
240901044,62,49,69,58,52,66,55,56,240901044,240901
240903041,70,75,77,81,74,73,82,71,240903041,240903
240903043,59,58,72,69,60,68,72,54,240903043,240903
240903044,53,49,62,51,49,56,59,55,240903044,240903
240903045,72,61,78,72,69,86,79,83,240903045,240903
