,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
071901009,81,80,90,97,0,348,1,7,37,2,278,16.8,16.6,21.5,9.3,52568,17.7,071,N,97.1,071901009,071901
071902001,426,425,394,370,162,1615,14,151,141,182,988,17.8,18.5,18.2,12.1,50648,104.6,071,N,95,071902001,071902
071902002,423,392,356,321,45,1492,8,88,109,147,1223,16.6,19,21.8,12.8,50641,92.2,071,N,94.4,071902002,071902
071902003,412,402,333,317,4,1464,1,10,120,113,1204,14,19.5,20.2,13.8,51724,89.4,071,N,92.8,071902003,071902
071902004,436,390,366,298,41,1490,4,67,170,189,987,11.9,11.9,13.8,14.3,51591,97.7,071,N,94.6,071902004,071902
071902005,751,718,685,640,31,2794,60,416,577,181,1132,18.9,20.4,21.2,14.1,52291,151.5,071,N,95.6,071902005,071902
071902006,390,380,335,327,14,1432,6,93,300,92,935,15.5,15.8,15.4,13.1,50720,87.8,071,N,95.9,071902006,071902
071902008,407,350,295,306,59,1358,5,52,108,176,1217,9.8,10.9,11.3,13.2,51315,103.4,071,N,92.9,071902008,071902
071902009,287,268,252,218,3,1025,1,2,84,101,963,12.1,15.1,16.4,11,50486,79.2,071,N,94.2,071902009,071902
071902010,766,681,645,613,61,2705,65,412,416,234,993,15.8,15.6,18,13.9,52225,156.6,071,N,96.7,071902010,071902
071902011,197,186,150,135,11,668,17,36,208,2,300,27.8,25.9,23,12.6,50525,36.4,071,N,97.7,071902011,071902
071902012,525,483,424,426,166,1858,26,250,304,148,1117,14,18.5,22.7,12.6,51459,117.4,071,N,96.4,071902012,071902
071902015,113,110,133,89,20,445,11,51,163,5,247,21.8,20.9,19.8,12.1,50348,22.6,071,N,97.7,071902015,071902
071902027,5,3,3,2,0,13,0,0,0,2,11,2.3,1.8,2,7.8,49276,10.3,071,N,75.8,071902027,071902
071903001,257,188,166,167,1,778,0,9,96,71,778,10.3,11.9,11,10.4,54512,65,071,N,95.4,071903001,071903
071904001,299,286,258,206,0,1049,0,10,66,82,996,16.8,19.8,19.5,9.4,51650,72.5,071,N,94.5,071904001,071904
071905001,579,518,454,449,15,2000,5,41,181,179,1550,19.1,22.2,24.2,12.9,53021,125.8,071,N,95.6,071905001,071905
071905002,549,559,571,547,34,2226,6,166,228,172,1263,21.2,24.6,23.4,12.6,52681,141.3,071,N,95.5,071905002,071905
071905003,454,394,338,309,88,1495,9,145,82,151,1117,19.1,25,27.8,10.8,52179,88,071,N,94.5,071905003,071905
071905004,355,331,336,305,5,1327,0,15,68,193,1176,17.8,22.2,24.1,11.7,52086,87.7,071,N,95.5,071905004,071905
071905005,330,281,263,271,6,1145,0,20,70,149,991,16,23.8,24.2,12.8,53101,76.1,071,N,94.7,071905005,071905
071905007,472,443,432,396,47,1743,3,123,134,207,1207,14.8,23,24.5,12.4,52426,114.9,071,N,94.3,071905007,071905
071905008,536,500,479,439,3,1954,0,38,172,194,1530,14.8,25.4,25.2,13.8,53404,119.4,071,N,95.5,071905008,071905
071905010,13,21,38,32,0,104,0,1,0,4,98,6.8,12.2,15.1,9.6,51145,13,071,N,92.6,071905010,071905
071905017,103,111,95,98,3,407,3,22,101,12,276,19.6,17.8,23.8,13.4,53756,18.3,071,N,98.1,071905017,071905
071905033,4,14,38,76,2,132,0,5,1,14,98,2.3,1.7,2.3,14.8,54478,12,071,N,73.5,071905033,071905
071906001,69,48,55,63,3,235,0,12,29,24,234,15.4,12.9,15.1,8.3,51279,17.1,071,N,95.9,071906001,071906
071907001,425,407,380,358,6,1570,3,37,105,146,1161,18.5,19.8,22.3,12.1,52174,99.4,071,N,94.6,071907001,071907
071907003,94,107,80,61,12,342,4,35,57,4,193,20.3,19.1,18.9,10.3,53312,19,071,N,97.4,071907003,071907
071908001,128,78,64,71,0,341,0,1,26,17,327,18.6,19.5,20.7,7.8,49570,24.3,071,N,94.7,071908001,071908
071909001,733,646,540,592,11,2511,4,35,192,191,1959,19.7,20.8,21.2,10.9,51850,137.6,071,N,94.1,071909001,071909
071909002,644,670,623,591,24,2528,18,67,152,176,1445,20.6,26.3,26.6,13.2,53702,134.2,071,N,95.4,071909002,071909
071909004,664,545,600,595,42,2404,10,66,227,211,1422,21.6,26.4,28,12.4,52534,128.7,071,N,95.4,071909004,071909
071909005,525,528,429,968,104,2450,24,99,173,188,1514,19.6,20.9,21.1,9.8,50821,139.8,071,N,94.6,071909005,071909
071909007,116,127,106,110,2,459,7,8,123,1,329,15.6,14.4,20.4,12.6,54334,23.8,071,N,97.9,071909007,071909
071909008,546,572,493,468,39,2079,6,48,151,122,1405,24,25.9,26.7,7.4,49767,109.9,071,N,95.5,071909008,071909
071909009,3,13,17,38,1,71,0,2,1,2,66,1,1,.,9.7,51793,12.1,071,N,87.5,071909009,071909
071909011,644,670,666,6,102,1986,15,102,139,154,1201,21.2,22.4,22.5,7.4,50654,106.1,071,N,96,071909011,071909
072801101,25,46,41,48,6,160,1,109,0,17,113,.,.,.,11.1,38264,9.5,072,Y,91.5,072801101,072801
072801102,38,30,16,16,10,100,0,7,0,21,67,.,.,.,4,41522,7,072,Y,77.6,072801102,072801
072801103,27,36,52,63,0,178,0,4,0,10,151,.,.,.,3.1,40650,10.6,072,Y,84.7,072801103,072801
072801104,41,43,44,39,0,167,0,1,0,6,162,.,.,.,11.1,41704,11.9,072,Y,90.2,072801104,072801
072801107,11,23,29,34,0,97,0,9,0,8,80,.,.,.,10.2,39015,5,072,Y,90.6,072801107,072801
072801108,34,27,39,27,33,127,0,25,0,11,105,.,.,.,6.9,42485,7,072,Y,82.9,072801108,072801
072801109,23,40,40,24,1,127,0,1,0,8,126,.,.,.,3.3,42175,7,072,Y,93.9,072801109,072801
072801110,26,31,31,26,4,114,0,53,0,11,66,.,.,.,3.7,39095,6.1,072,Y,85.6,072801110,072801
072801112,42,26,28,12,5,108,0,44,0,1,68,.,.,.,11.8,58756,5,072,Y,86.6,072801112,072801
072801115,38,31,58,45,1,172,0,1,0,11,151,.,.,.,6.4,40912,7.9,072,Y,85.5,072801115,072801
072801116,38,34,48,40,0,160,0,7,0,8,159,.,.,.,7,48274,9,072,Y,93.5,072801116,072801
072801117,51,33,37,25,21,146,1,28,0,26,114,.,.,.,13.3,44902,6,072,Y,78.6,072801117,072801
072801118,22,12,17,21,22,72,1,20,0,9,63,.,.,.,13.5,39212,5,072,Y,80.4,072801118,072801
072801121,36,35,51,26,25,148,1,51,0,12,102,.,.,.,7.9,41414,7,072,Y,88.7,072801121,072801
072801128,32,33,38,29,11,132,2,41,0,16,62,.,.,.,4.8,39569,10,072,Y,73.5,072801128,072801
072801129,32,37,41,40,2,150,0,9,0,8,125,.,.,.,3.6,38447,7,072,Y,90.6,072801129,072801
072801130,16,37,41,41,0,135,1,2,0,3,115,.,.,.,5,42671,7.1,072,Y,91.3,072801130,072801
072801131,17,11,22,19,13,69,0,18,0,3,45,.,.,.,2.3,44882,3.5,072,Y,86.6,072801131,072801
072801135,20,25,13,22,11,80,1,54,0,11,40,.,.,.,13.3,40250,4,072,Y,81.2,072801135,072801
072801136,39,34,27,8,1,108,0,49,0,12,50,.,.,.,6,44000,6,072,Y,91.9,072801136,072801
072801137,21,26,64,30,1,141,0,117,0,14,33,.,.,.,12.7,42172,7,072,Y,91,072801137,072801
072801138,17,13,23,19,4,72,0,50,0,5,35,.,.,.,5.2,39612,5,072,Y,87.4,072801138,072801
072801139,20,21,27,16,9,84,1,14,0,6,84,.,.,.,4.2,38226,4.5,072,Y,80.2,072801139,072801
072801141,19,19,20,24,10,82,3,52,0,13,27,.,.,.,2.7,45904,3,072,Y,85.6,072801141,072801
072801142,23,48,75,45,11,191,1,98,0,14,112,.,.,.,1.7,42118,6,072,Y,80.3,072801142,072801
072801143,37,29,20,28,0,114,0,4,0,6,114,.,.,.,3.7,41458,3,072,Y,79.9,072801143,072801
072801144,19,29,37,26,11,111,1,42,0,15,31,.,.,.,2,37768,5,072,Y,81.2,072801144,072801
072801145,1122,759,639,460,370,2980,45,1538,0,375,1436,11.2,3.6,4.2,1.8,44692,22.6,072,Y,100,072801145,072801
072801146,47,52,42,33,0,174,0,2,0,10,170,.,.,.,2.4,38505,7,072,Y,80.9,072801146,072801
072801147,51,46,37,14,70,148,2,22,0,12,94,.,.,.,3,36858,7,072,Y,.,072801147,072801
072801148,14,17,5,13,12,49,0,29,0,4,24,.,.,.,15.5,40500,2,072,Y,.,072801148,072801
072903001,309,272,246,230,11,1057,7,699,41,64,382,18,20,17.2,14.4,51468,74.4,072,N,95.5,072903001,072903
073903001,68,53,37,32,117,190,0,12,20,30,190,12.8,14.9,11.5,15.8,58693,22.5,073,N,92.5,073903001,073903
073903004,4,6,3,5,11,18,0,2,0,3,18,.,.,.,0,.,0,073,N,.,073903004,073903
073905001,54,55,48,43,27,200,1,113,18,11,99,12.7,14.5,11.8,13.8,45659,21,073,N,90.7,073905001,073905
074903001,121,142,119,110,38,492,3,336,27,77,281,15.9,16.7,17.8,9.9,41370,41.8,074,N,96.2,074903001,074903
074907001,65,47,41,41,19,194,0,135,45,27,107,10,11.7,14.5,21.5,49430,17.1,074,N,95.8,074907001,074907
074909001,62,77,78,64,6,281,1,214,29,34,130,15.1,15.9,17.6,12.8,47220,23.6,074,N,95.6,074909001,074909
074912001,39,29,43,44,3,155,2,117,4,21,57,7.9,11.9,8.6,13.5,43224,15.5,074,N,96.4,074912001,074912
075902001,176,175,141,115,52,607,4,330,49,48,240,17.5,18.4,18.9,13.6,47607,48.4,075,N,95.4,075902001,075902
076903001,22,16,22,14,1,74,0,54,3,5,32,11.3,12.8,11,16.4,46152,8.5,076,N,97.8,076903001,076903
077901001,47,54,55,49,11,205,0,46,12,23,141,9,14.2,13.7,13.3,43166,23.6,077,N,94.2,077901001,077901
077902001,24,35,34,28,3,121,0,26,2,14,74,7.8,9.9,10.4,16.2,44594,17.7,077,N,94.8,077902001,077902
079901001,505,454,362,334,432,1655,85,252,96,176,925,21.4,21.8,21.8,12,58699,92.5,079,N,93.5,079901001,079901
079901002,580,526,472,391,249,1969,14,228,69,204,1225,16.2,17.5,19.6,11.5,57985,113.7,079,N,93.2,079901002,079901
079901003,491,469,591,540,463,2091,183,802,236,134,504,19.2,22.9,21.3,12.1,59289,108.9,079,N,95.8,079901003,079901
079901009,624,693,639,612,603,2568,243,994,397,155,536,18.7,23.6,23.7,9.4,56946,132.2,079,N,94.3,079901009,079901
079906001,286,249,254,221,31,1010,6,518,28,86,307,15.1,17.6,18.9,16.6,57194,68.3,079,N,97,079906001,079906
079907001,674,623,557,496,429,2350,897,510,356,160,623,20.7,24.3,24,12.5,58614,134.3,079,N,96.9,079907001,079907
079907002,392,371,275,266,675,1304,4,6,9,137,967,12.8,14,16.8,9.9,56089,96.8,079,N,93,079907002,079907
079907004,668,665,595,568,135,2496,1342,641,582,122,207,20.1,24.1,22.6,12.2,58234,129.1,079,N,97.4,079907004,079907
079907005,579,533,613,555,371,2280,808,320,145,118,925,21.1,24.2,23.1,11.1,57630,122.2,079,N,96.6,079907005,079907
079907006,610,549,525,504,772,2188,639,345,212,176,540,20.2,21.5,23.6,12.2,57588,113.9,079,N,96.8,079907006,079907
079907007,525,545,636,547,413,2253,914,513,179,100,558,16.4,18.8,19.4,11.9,58283,122,079,N,97.1,079907007,079907
079907008,511,526,531,528,1241,2096,193,31,86,156,1048,15,16.1,18,11.6,57687,127.7,079,N,96,079907008,079907
079907011,677,600,537,480,856,2294,292,99,41,166,1310,16.7,22.3,20.3,11.4,57635,126.9,079,N,96.4,079907011,079907
079907012,329,350,272,254,807,1205,6,12,3,129,788,11.3,12,12.9,11,56680,86.3,079,N,94.1,079907012,079907
079907013,663,591,698,617,698,2569,553,635,40,150,667,20,19.8,18.8,10.8,56205,148.8,079,N,97,079907013,079907
079907016,711,703,569,510,633,2493,287,863,228,133,451,16.9,17.8,17,10.3,56639,139.5,079,N,96.8,079907016,079907
079910001,331,240,240,232,457,1043,69,34,77,98,616,21.3,22.7,22.7,10,54922,65.6,079,N,95.4,079910001,079910
080901001,125,126,102,106,34,459,7,294,33,43,234,13.8,13.9,14.5,16.2,47524,35.5,080,N,95.4,080901001,080901
081902002,158,126,139,120,101,543,5,332,42,51,227,11.5,14.5,14.5,17,51390,47.6,081,N,96.6,081902002,081902
081904001,84,118,115,94,62,411,1,244,45,38,185,13.1,14.5,13.4,12.6,51380,36.2,081,N,94.6,081904001,081904
081904003,1,5,7,2,0,15,0,13,0,5,13,.,.,.,19,53571,1.1,081,N,85.7,081904003,081904
081905002,33,38,40,38,13,149,2,107,11,8,53,7.7,10.1,11.4,8,38997,17.6,081,N,93.8,081905002,081905
082902001,82,75,66,57,0,280,5,28,28,25,195,13,12.1,14.9,10.7,50300,24.4,082,N,91.1,082902001,082902
082903001,221,172,159,117,0,669,1,30,63,56,554,16.5,16.7,19.6,8.9,48967,52.8,082,N,91.9,082903001,082903
083903001,181,212,173,146,4,712,2,369,59,62,278,10.1,15.7,14.6,13.5,55619,64.9,083,N,95.4,083903001,083903
083903002,1,1,6,18,1,26,1,9,0,7,14,.,.,7,16.2,57359,4.7,083,N,86.7,083903002,083903
084901001,921,718,677,587,567,2903,83,853,211,301,1610,20.3,22.5,22.5,9.8,54698,181.6,084,N,94.1,084901001,084901
084901010,1,0,0,1,0,2,0,1,0,0,1,.,.,.,.,.,0,084,N,-1,084901010,084901
084902001,572,505,481,435,412,1993,35,557,130,160,1190,16.7,20,19.2,12.4,52172,128.7,084,N,92.2,084902001,084902
084906001,520,431,453,429,397,1833,11,614,99,152,1069,16.8,22.3,19.3,9.4,54699,116,084,N,91.6,084906001,084906
084906002,202,184,118,101,412,605,4,62,44,86,498,20.4,18.4,20.3,5.8,52652,48.4,084,N,.,084906002,084906
084908001,109,102,76,84,156,371,0,105,18,37,265,18.4,22.8,20.1,7.6,51490,30.1,084,N,93,084908001,084908
084909001,449,338,338,322,6,1447,9,1103,63,136,346,17.8,21,21,8.5,53067,83.1,084,N,95.1,084909001,084909
084910001,703,595,517,492,273,2307,106,1126,176,231,669,12.6,14.9,14.6,13.2,62955,146.7,084,N,94.2,084910001,084910
084910002,631,607,566,575,166,2379,386,1085,353,169,546,14.9,16.5,17.7,12.1,61228,138.8,084,N,94.4,084910002,084910
084910003,602,548,571,526,252,2247,412,746,239,203,585,15.4,17,19.4,10.4,62735,136,084,N,95.3,084910003,084910
084910004,39,46,53,60,13,198,4,122,6,26,68,9.3,8.5,8.6,12.6,64117,28,084,N,89,084910004,084910
084910009,724,643,656,586,239,2609,217,1335,244,236,409,14.2,16.3,19.4,10.7,61411,154.6,084,N,95.7,084910009,084910
084910010,126,119,101,105,34,451,131,145,75,4,135,23,22.5,21.7,9.3,61505,16,084,N,96.5,084910010,084910
084910011,702,693,610,573,136,2578,114,1616,269,204,417,17.7,18.4,19.1,10.8,63446,143,084,N,94.6,084910011,084910
084911001,520,520,539,542,46,2121,152,1572,203,146,145,22.2,25.1,22.1,14.3,56516,133.1,084,N,95.7,084911001,084911
085902001,48,56,56,49,16,209,1,68,9,24,125,10,11.5,13.6,17,49824,24.9,085,N,94.5,085902001,085902
086901001,269,252,231,219,1,971,6,582,79,92,348,16.2,18,19.4,15,52306,81,086,N,95.8,086901001,086901
086901002,2,9,10,9,1,30,0,14,0,1,11,.,.,.,12.5,50380,1.3,086,N,62.6,086901002,086901
086902001,43,49,53,51,1,196,0,166,26,22,58,12.5,15.2,14.6,18.7,55117,20.1,086,N,96.5,086902001,086902
088902001,109,110,88,100,21,407,0,198,24,34,178,15.8,14.9,16.1,15.5,51038,34.6,088,N,95.9,088902001,088902
089901001,236,193,181,178,56,788,3,199,61,90,483,15.9,18.4,18.6,12.8,48981,55.2,089,N,94.2,089901001,089901
089903001,74,74,74,79,2,301,0,73,17,37,226,12.3,12.9,13.5,16.1,54500,28.6,089,N,94.9,089903001,089903
090904001,266,219,224,205,34,914,6,459,96,104,441,13.5,17.5,19,12.7,49252,77.5,090,N,95.1,090904001,090904
091901001,64,65,62,49,0,240,0,206,16,23,71,8.4,8.7,10.6,14.7,47518,22.7,091,N,97.3,091901001,091901
091903001,391,325,316,246,123,1278,19,778,55,213,685,13.9,18.5,19.3,15.6,50795,100,091,N,94.8,091903001,091903
091905001,76,92,71,75,0,314,0,261,13,25,89,12.6,9.7,9,13.2,48966,30.6,091,N,96.2,091905001,091905
091906002,540,482,443,373,259,1838,42,734,217,225,1018,15.3,18.8,17.8,11.8,52397,125.7,091,N,94.5,091906002,091906
091906037,6,11,20,21,11,58,1,25,0,5,41,2.3,2.1,1.6,18.9,56595,7.4,091,N,71.1,091906037,091906
091908001,127,113,123,105,11,468,1,387,45,28,114,17.5,18.7,19.2,12.3,48228,31.3,091,N,95.9,091908001,091908
091909001,130,128,107,85,3,450,0,374,18,39,157,14.4,13.3,13.5,14.9,49750,41.3,091,N,96.1,091909001,091909
091910001,73,72,57,65,16,267,2,201,18,19,98,15.1,17.3,18.6,11,48403,22.6,091,N,94.2,091910001,091910
091913001,120,109,108,122,0,459,2,400,24,34,144,15.1,16.7,16.2,12.6,49049,32.3,091,N,96.4,091913001,091913
091914001,70,88,66,50,1,274,0,221,11,30,125,11,11.7,12.4,18.3,49136,25.3,091,N,96.3,091914001,091914
091917001,77,63,59,60,0,259,0,203,35,19,51,12.3,10.8,12.3,12.5,52111,23.9,091,N,96,091917001,091917
091918001,45,57,56,43,1,201,1,172,6,18,73,15.1,13.9,13.8,10.7,45848,19.5,091,N,94.6,091918001,091918
092801001,24,37,37,50,5,148,1,115,0,10,34,11.7,10.8,9,12.8,53588,12.5,092,Y,96,092801001,092801
092901001,139,127,121,118,112,505,6,288,39,79,329,14.7,17.3,16.6,12.2,47885,43.7,092,N,94.9,092901001,092901
092902002,313,273,273,247,185,1106,14,537,51,102,570,18,18.5,18.3,15.2,46738,81.2,092,N,94.6,092902002,092902
092903001,607,566,511,455,796,2139,32,469,167,185,1260,19.1,18.4,17.3,12.1,47701,138.5,092,N,97.1,092903001,092903
092903004,42,47,68,34,114,191,0,34,0,12,108,.,.,.,14.7,48925,10.6,092,N,92.8,092903004,092903
092904001,332,309,318,290,249,1249,15,517,109,98,552,17.9,17.7,18.7,10.4,42683,91.1,092,N,95.3,092904001,092904
092904003,17,10,10,25,18,62,0,28,1,1,31,.,.,.,12.7,43908,6.6,092,N,81.4,092904003,092904
092906002,112,94,101,81,26,388,5,282,58,27,145,12.8,12.7,16,15.2,46609,36,092,N,96,092906002,092906
092907001,166,124,118,118,55,526,13,381,40,34,139,11.7,16.1,16.1,14.4,45188,42.4,092,N,96.7,092907001,092907
092908001,98,112,105,94,15,409,3,344,52,22,121,8.1,14.4,15.1,15.3,52434,36.5,092,N,96.6,092908001,092908
093904002,231,214,183,144,186,772,3,195,37,53,527,14.9,16.8,17.2,10.7,46561,68.1,093,N,95.2,093904002,093904
093904005,2,12,11,6,3,31,0,6,0,1,21,5.5,4.3,8,5,41983,3.7,093,N,84.2,093904005,093904
094901001,647,478,446,371,98,1942,11,549,176,195,984,19.6,20.7,20,9.3,51976,132.4,094,N,90.1,094901001,094901
094901002,6,11,21,47,6,85,0,14,3,12,53,2.2,2.7,1.9,16,54283,6.3,094,N,82.6,094901002,094901
094902001,706,699,663,595,292,2663,61,1130,184,196,681,17.7,19.7,17.8,11.3,58332,147.5,094,N,94.7,094902001,094902
094902003,623,577,553,542,430,2295,53,814,129,144,428,19.4,23,23.2,11.6,58905,129.7,094,N,95.5,094902003,094902
094903001,149,171,141,122,7,583,5,325,49,46,161,20.6,19.3,22.5,14.8,49943,37.1,094,N,95.8,094903001,094903
094904001,116,106,112,115,9,449,3,275,39,36,174,14.9,16.9,19.4,11.7,46705,33.7,094,N,95.1,094904001,094904
095901001,69,63,42,62,1,236,0,110,22,20,92,13.3,13.1,12.3,14.9,45173,25.5,095,N,96.9,095901001,095901
095903001,47,39,43,51,4,180,0,40,11,13,114,11.4,14.8,15.1,9.7,40526,16.7,095,N,94.5,095903001,095903
095905001,422,357,327,335,69,1441,10,282,134,141,882,21.7,22.5,20.7,13.3,50747,92.7,095,N,93.6,095905001,095905
095905002,10,8,35,24,6,77,0,6,0,14,61,.,12.8,13.5,12.4,48114,12.5,095,N,79.1,095905002,095905
096904001,40,37,22,46,14,145,0,54,23,23,97,14.5,11.7,11.2,9.9,45160,14.9,096,N,95.9,096904001,096904
097902001,62,59,51,38,1,210,0,171,13,27,85,8,8.4,8.9,16.7,49043,22.4,097,N,95.2,097902001,097902
098901001,33,35,38,29,0,135,0,64,16,10,63,9.7,11.3,7.4,15,46795,17.2,098,N,97,098901001,098901
098904001,62,74,67,55,0,258,1,87,19,25,142,8,12.3,11,14.2,47127,25.1,098,N,97.5,098904001,098904
099903001,43,39,37,34,2,153,2,91,12,15,112,5.8,7.4,8.7,18.4,47802,19.2,099,N,96.5,099903001,099903
100903002,96,85,78,58,43,317,3,245,34,23,111,11.9,13.9,15.6,12.9,43877,31.4,100,N,94.6,100903002,100903
100904001,207,209,205,185,149,806,9,571,52,93,374,13.5,19.4,19.1,12.5,47011,61.2,100,N,95.1,100904001,100904
100905001,191,153,153,156,62,653,4,526,59,40,197,20,18.1,17.5,10.1,43846,46.9,100,N,96.8,100905001,100905
100907001,299,282,285,259,5,1125,14,989,76,96,225,20,21.2,20.1,10.6,45106,78.6,100,N,95.4,100907001,100907
101806001,108,76,58,52,0,294,0,0,15,27,275,18.9,17,19.8,1.2,51737,22.9,101,Y,93.9,101806001,101806
101813003,182,189,165,149,117,685,14,2,0,35,627,23.6,23.3,26.6,5.8,56805,42.1,101,Y,97.8,101813003,101813
101813004,155,155,156,142,42,608,0,2,0,46,541,20.9,22.6,23.1,3.1,54638,34.9,101,Y,96.5,101813004,101813
101813005,152,142,116,91,210,501,1,1,0,47,445,20.5,20.6,22.2,3,54682,30.4,101,Y,95.7,101813005,101813
101813006,135,143,129,104,366,511,2,1,0,44,420,20,19.8,20.8,3.1,53375,33.2,101,Y,96.9,101813006,101813
101821001,28,68,38,82,19,216,1,12,10,22,187,10.4,13.6,11.5,8.5,43942,18.2,101,Y,96.3,101821001,101821
101837001,46,44,33,45,15,168,3,53,0,12,65,8.7,7.7,12.9,12.1,53359,11.6,101,Y,96.6,101837001,101837
101838001,103,81,50,65,6,299,0,3,0,22,210,15.2,13.1,16.8,8,50329,18.5,101,Y,94.5,101838001,101838
101846001,173,159,148,118,129,598,94,64,44,31,404,24.4,26.4,23.2,5.5,51243,39.1,101,Y,95.7,101846001,101846
101858004,172,171,128,125,100,596,115,70,99,41,317,24.2,21.7,22.4,4.9,51927,41.8,101,Y,95.2,101858004,101858
101868001,47,49,35,45,160,176,0,0,0,35,156,16.3,20.4,20.5,1.2,42972,9.9,101,Y,93.6,101868001,101868
101902001,163,894,766,746,201,2569,20,38,60,147,2148,20.7,24,22,9.6,59775,159.1,101,N,91.2,101902001,101902
101902002,276,253,189,197,487,915,3,15,104,48,657,17.5,19.3,17.6,11.1,58176,71.5,101,N,94.4,101902002,101902
101902003,149,1084,919,879,198,3031,7,56,199,212,2570,21.7,21.7,24.4,8,57920,190.4,101,N,90.3,101902003,101902
101902004,250,687,601,489,634,2027,39,21,68,164,1533,18.5,21.5,21.7,10,59694,141.4,101,N,90.4,101902004,101902
101902005,69,732,601,519,825,1921,34,65,66,165,1363,19.9,21,21.7,10.7,58563,152.2,101,N,91.6,101902005,101902
101902008,111,105,99,115,55,430,13,6,140,1,361,15,17.9,19.7,13.6,60687,21.5,101,N,97.8,101902008,101902
101902012,168,937,836,728,849,2669,90,83,111,178,2199,17.8,20.1,20.1,7.8,56660,176.5,101,N,88.9,101902012,101902
101902013,51,67,87,79,131,284,0,13,0,10,240,.,.,.,10.3,59063,29.7,101,N,65.3,101902013,101902
101903001,1333,1033,865,768,1149,3999,439,122,163,268,3206,18.8,20.9,22.1,11.5,59822,289.2,101,N,93.8,101903001,101903
101903002,1294,1132,990,793,1230,4209,433,123,142,278,3199,19.5,23.4,25.3,9.9,58892,250.3,101,N,92.5,101903002,101903
101903003,975,784,795,669,1077,3223,362,68,119,219,2469,22.3,23.1,25.6,11.2,60545,182.5,101,N,92.7,101903003,101903
101903006,199,231,194,180,97,804,519,37,262,4,510,10.2,10.4,8.5,18.8,64950,41.4,101,N,98.6,101903006,101903
101903011,26,16,10,5,34,57,0,2,0,5,49,.,.,.,9.8,55586,12.4,101,N,83.5,101903011,101903
101903012,108,103,106,110,93,427,84,13,69,1,349,14.8,15,21,13.2,61682,21.1,101,N,98,101903012,101903
101905001,691,669,591,580,370,2531,28,189,79,208,1846,18.3,18.5,21.5,10.6,59425,136.5,101,N,93.8,101905001,101905
101905005,41,35,47,33,6,156,1,21,0,5,123,9.1,7,10.3,12.4,60471,11.3,101,N,79,101905005,101905
101906001,508,449,389,351,278,1697,4,789,71,138,708,19,19.7,21.5,9,61851,118.2,101,N,94.3,101906001,101906
101907002,1033,853,881,862,452,3629,348,1581,261,218,1094,19.6,21.9,21.7,12.4,59437,218.2,101,N,94,101907002,101907
101907003,970,910,862,868,391,3610,393,615,210,235,1961,21.5,22.2,23.1,11.6,58686,212.4,101,N,94.5,101907003,101907
101907004,934,808,794,792,754,3328,355,969,163,238,1516,20.1,23.1,22.9,11.6,58994,203.7,101,N,94.1,101907004,101907
101907005,891,761,805,754,565,3211,299,873,186,231,1497,21.1,23.2,22.5,11.9,59383,198.4,101,N,94.3,101907005,101907
101907007,927,912,899,913,695,3651,402,778,139,293,1805,20.1,21.1,22.5,11.1,58612,232.3,101,N,93.4,101907007,101907
101907009,854,760,769,754,915,3137,170,328,73,297,2100,20.2,21.5,22.2,9.6,57929,201.5,101,N,93.7,101907009,101907
101907010,936,709,743,695,558,3083,307,315,136,263,2032,18.1,20.9,22.2,10.3,57817,235.2,101,N,94.7,101907010,101907
101907011,937,845,879,785,380,3446,306,1792,324,203,625,22,25.2,24.4,11.8,58880,191.1,101,N,94.6,101907011,101907
101907012,944,970,943,858,426,3715,415,1983,411,188,450,21.2,24.4,24.2,9.8,57586,210.9,101,N,95.5,101907012,101907
101907013,1011,851,903,904,835,3669,240,350,127,275,2382,21,22.2,22.2,8.8,57126,220.4,101,N,94,101907013,101907
101907037,3,0,3,1,2,7,1,0,1,1,1,.,.,.,.,.,.,101,N,91.6,101907037,101907
101908001,1098,1044,1004,924,112,4070,62,1633,240,430,1551,11.9,12.4,12.5,13.8,60428,258.6,101,N,94.6,101908001,101908
101910002,488,520,498,536,73,2042,2,47,130,148,1594,14.5,15,16.4,9.9,56781,115.2,101,N,93.1,101910002,101910
101910003,1250,1228,1133,1222,1124,4833,53,238,284,436,3477,14.6,16.6,15.8,9.9,56328,290,101,N,93.6,101910003,101910
101910006,1,1,2,2,4,6,0,1,0,2,4,.,.,.,.,.,.,101,N,-1,101910006,101910
101911002,434,412,374,354,198,1574,10,177,74,219,1182,11.9,13.9,16,12.2,58911,114.4,101,N,92.4,101911002,101911
101911003,648,577,613,516,403,2354,58,604,166,224,1255,17.6,15.8,17.1,10.8,58731,151.4,101,N,92.2,101911003,101911
101911015,572,559,525,503,418,2159,77,525,134,190,1032,15,16,19,8.9,57865,138.8,101,N,93.1,101911015,101911
101911016,113,98,93,76,43,380,5,43,53,1,233,18,18.8,20.8,12.3,57491,17,101,N,96.1,101911016,101911
101912001,659,517,401,345,116,1922,3,23,146,217,1770,22.2,20.8,20.3,11.9,54865,108,101,N,93.5,101912001,101912
