,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
071902011,158,139,177,153,11,627,22,39,240,0,240,18.6,21.2,15.4,13.801744111,51357,38.2582,071,N,97.1,071902011,071902
071902012,564,516,412,388,208,1880,19,288,298,108,1045,18.2,17.4,18.8,10.80981412,48197,117.2092,071,N,95.5,071902012,071902
071902015,117,94,93,87,19,391,3,42,109,2,252,18.7,15.5,17.6,8.3591229495,47183,21.2952,071,N,97,071902015,071902
071902022,17,45,74,104,6,240,0,10,2,12,172,4,3.5,3.6,11.875,46732,27.876,071,N,73.8,071902022,071902
071902027,39,23,13,3,2,78,0,0,3,16,71,3.9,3.8,3.3,8.7142857143,47825,19.1844,071,N,76.4,071902027,071902
071903001,202,176,151,186,0,715,0,8,73,77,639,12.1,12.7,12.9,10.40625,53275,63.0493,071,N,96.6,071903001,071903
071904001,344,277,229,242,0,1092,0,13,50,78,1029,21.3,22.9,21.1,11.134602912,51237,73.2425,071,N,95.4,071904001,071904
071905001,572,559,499,450,6,2080,3,11,297,164,1675,14.9,16,17,11.083333333,50213,138.744,071,N,94.7,071905001,071905
071905002,633,555,538,493,15,2219,3,74,278,179,1338,15.2,15.9,15.7,12.006493506,50644,141.1581,071,N,95.5,071905002,071905
071905003,382,317,296,282,37,1277,5,46,130,135,957,13.2,12.9,17.6,9.1995005475,48741,95.1016,071,N,94.2,071905003,071905
071905004,456,340,307,295,0,1398,0,9,96,165,1232,14.8,16.7,15.4,11.922244491,50779,113.4219,071,N,93.3,071905004,071905
071905005,370,336,287,282,0,1275,0,6,63,136,1138,14,15.5,15.3,11.096329137,50159,102.2778,071,N,94.7,071905005,071905
071905007,617,507,441,412,19,1977,4,38,204,239,1316,14.8,15.6,16.3,12.571428571,51029,142.03,071,N,94.2,071905007,071905
071905008,538,422,465,445,1,1870,0,12,193,198,1620,16.4,21.8,23.7,11.967248742,50415,124.9441,071,N,95.6,071905008,071905
071905010,14,44,43,32,0,133,0,0,1,19,122,4.6,10.1,9.6,9.9444444444,49160,16.6474,071,N,91.3,071905010,071905
071905017,97,108,97,71,2,373,1,5,107,1,258,22,15.8,21.6,10.35,49830,19.0441,071,N,97.3,071905017,071905
071906001,55,68,55,40,2,218,1,6,22,12,218,13.6,14.1,14.6,9.85,50655,16.1077,071,N,95.5,071906001,071906
071907001,442,451,377,341,11,1611,2,64,92,151,1203,22.5,23.2,23.7,11.252871342,50513,96.1611,071,N,93.1,071907001,071907
071907003,73,60,69,73,3,275,3,14,34,3,172,10,15.8,20.3,10.463043037,50350,17.659,071,N,96,071907003,071907
071908001,128,93,116,72,0,409,0,2,29,19,397,9.7,12.7,10.8,8.3214285714,47069,26.0989,071,N,94.4,071908001,071908
071909001,833,616,516,638,7,2603,2,72,178,222,2169,23.1,27.1,23.4,11.491416263,50808,134.1055,071,N,95.2,071909001,071909
071909002,798,682,716,647,43,2843,12,156,222,216,1605,25.7,24.8,24.3,13.416631989,51524,140.9816,071,N,93.6,071909002,071909
071909004,676,540,514,668,49,2398,13,130,186,188,1406,24,24.6,27.8,12.67337441,51386,126.6371,071,N,95.7,071909004,071909
071909005,39,911,954,741,122,2645,24,160,190,196,1809,22.8,29,24.9,9.5263053306,49407,139.4729,071,N,94.5,071909005,071909
071909007,123,133,116,115,5,487,9,17,156,0,333,17.7,20,20.6,10.619424709,51606,24.5649,071,N,98.1,071909007,071909
071909008,463,471,465,9,15,1408,4,68,93,75,966,22,25.9,22.8,8.7349356635,48622,72.9154,071,N,96.4,071909008,071909
071909009,1,4,52,97,5,154,1,5,2,23,108,21,17,18,11,50413,16.7995,071,N,79.9,071909009,071909
072801109,36,30,42,47,0,155,0,0,0,6,132,.,.,.,2.6666666667,35889,9,072,Y,92.2,072801109,072801
072801117,43,18,32,21,12,114,0,27,0,9,89,.,.,.,14.571428571,40238,7,072,Y,72.1,072801117,072801
072801128,56,48,57,65,18,226,4,86,0,19,110,.,.,.,4.7,38643,10,072,Y,79.9,072801128,072801
072801129,39,44,52,71,2,206,1,26,0,12,206,.,.,.,2,34111,9,072,Y,89.9,072801129,072801
072801131,16,16,12,7,4,51,2,27,0,6,12,.,.,.,5,31765,3.4,072,Y,63.9,072801131,072801
072801136,27,25,28,23,2,103,0,50,0,18,54,.,.,.,9.6666666667,38695,6,072,Y,88,072801136,072801
072801139,43,34,26,15,9,118,3,17,0,5,84,.,.,.,5.3333333333,40867,5.4444,072,Y,.,072801139,072801
072801140,10,8,5,4,9,27,0,9,0,3,10,.,.,.,3.6666666667,40891,2.5556,072,Y,.,072801140,072801
072902001,89,66,69,64,2,288,0,129,49,26,190,13,13.2,12.1,13.6875,43319,27.6874,072,N,95.9,072902001,072902
072903001,298,227,273,222,15,1020,12,694,66,78,406,21.1,14.8,15.5,13.867924528,47494,70.8237,072,N,96.4,072903001,072903
073903001,70,58,63,55,146,246,1,22,8,52,209,14.8,16.9,14.5,12.066666667,41055,28.201,073,N,94.5,073903001,073903
073905001,59,60,47,57,32,223,0,113,17,31,113,11.7,9.9,12.7,14.406987712,41728,23.3664,073,N,94.7,073905001,073905
074903001,143,133,120,119,33,515,3,368,22,74,278,12.8,18.1,14.3,15.44,46681,45.23,074,N,96.3,074903001,074903
074907001,47,36,29,45,20,157,1,104,39,19,91,9.8,11.1,18.9,13.256410256,45378,14.7442,074,N,95.1,074907001,074907
074909001,64,77,77,68,17,286,0,227,12,36,135,13.4,15.1,15.5,11.628571429,43973,23.9525,074,N,96.3,074909001,074909
074912001,43,45,46,36,3,170,1,143,11,20,57,13.1,14.4,13.3,11.796143251,39909,16.2639,074,N,96.2,074912001,074912
075902001,191,144,156,151,54,642,1,391,44,65,292,19,14.4,15.9,14.293407614,45512,48.1249,075,N,96.2,075902001,075902
076903001,27,18,16,19,2,80,0,48,3,9,27,12.8,13,10.3,8.1935118987,35035,8.924,076,N,96.7,076903001,076903
076904001,17,22,25,32,8,96,1,49,8,14,46,10.4,5.4,9.1,10.774193548,41016,13.8042,076,N,94.3,076904001,076904
077901001,67,48,35,51,9,201,0,35,9,24,134,11.4,12.6,13.4,11.705882353,41376,24.1429,077,N,94.8,077901001,077901
077902001,35,42,43,36,1,156,0,49,17,16,68,8.8,10.5,11.6,12.576923077,40623,21.9511,077,N,96.4,077902001,077902
079901001,426,402,361,292,380,1481,77,249,96,123,926,17.1,20.7,18.9,13.077558814,55391,82.9623,079,N,93.5,079901001,079901
079901002,511,398,366,351,235,1626,9,222,67,206,1240,17.7,17.8,16.9,13.301017236,54526,95.2191,079,N,94.3,079901002,079901
079901003,517,509,446,464,387,1936,122,850,206,155,625,19.9,18.4,20.2,12.635493746,54211,98.7666,079,N,95,079901003,079901
079901009,517,497,464,358,425,1836,162,772,310,121,509,19.8,25.9,22.1,10.204956879,52346,92.0905,079,N,95.1,079901009,079901
079906001,216,208,208,175,32,807,4,440,43,76,277,16.7,19.8,19.5,18.913793103,52031,51.9834,079,N,96.5,079906001,079906
079907001,592,593,550,419,418,2154,761,561,330,130,477,23.4,23.7,24.7,13.629355398,55055,108.8979,079,N,96.7,079907001,079907
079907002,381,358,275,242,700,1256,0,5,11,114,955,17,17.5,18.4,11.264238836,52533,80.8021,079,N,93.1,079907002,079907
079907004,691,610,612,675,127,2588,1181,909,597,122,190,24.2,24.6,25.6,13.839219391,55443,129.4694,079,N,97.6,079907004,079907
079907005,568,612,540,588,329,2308,785,449,157,108,854,22.8,22.6,23.6,12.830699405,54355,119.818,079,N,96.8,079907005,079907
079907006,557,533,446,409,775,1945,406,391,138,141,497,21.6,21.7,26.1,11.963697392,53705,105.6998,079,N,96.8,079907006,079907
079907007,592,600,561,602,417,2355,822,690,269,118,461,23.4,23,25.4,13.098595564,54576,115.4903,079,N,97.2,079907007,079907
079907008,663,574,524,510,1294,2271,295,54,211,129,1086,25.9,22.9,26.1,11.725379035,52996,118.9512,079,N,96.1,079907008,079907
079907011,587,528,485,516,733,2116,271,126,61,174,1185,19.6,19.7,20.8,11.900164672,53503,116.0604,079,N,95.9,079907011,079907
079907012,351,330,331,286,961,1298,16,19,22,141,831,17,17.6,17.4,10.965248594,52615,81.9595,079,N,94.7,079907012,079907
079907013,623,643,543,536,675,2345,415,645,200,154,711,23.3,22.2,25.8,11.425990388,53126,121.3478,079,N,96.7,079907013,079907
079907016,520,456,336,266,502,1578,125,573,153,111,303,23.8,23,24.3,10.053172537,51523,82.6104,079,N,96.9,079907016,079907
079910001,272,258,223,214,397,967,106,48,66,82,558,22.1,21.1,21.5,9.0196238948,49802,62.4244,079,N,95,079910001,079910
080901001,106,114,100,97,15,417,8,286,34,61,183,11.1,12.7,12.2,14.11827957,45692,37.0198,080,N,95.5,080901001,080901
081902002,135,128,113,122,82,498,7,326,44,49,199,11.7,12.5,13.3,16.582524272,48862,48.2059,081,N,96,081902002,081902
081904001,94,77,75,74,48,320,0,196,37,31,131,7.1,12.6,12.7,12.342105263,48031,34.5673,081,N,93,081904001,081904
081905002,38,27,42,48,18,155,1,113,15,23,70,10.8,10.9,11.3,10.3125,41575,14.3767,081,N,93.7,081905002,081905
082902001,74,65,51,51,0,241,2,24,26,32,161,12.1,11.4,13.1,11.59586869,49111,23.589,082,N,90.9,082902001,082902
082903001,206,137,126,124,1,593,1,38,51,77,445,15.2,17.4,19.9,12.19763826,44858,54.4856,082,N,92.6,082903001,082903
083901001,47,30,36,35,8,148,0,25,15,17,65,10.3,12.4,14.4,11.678571429,48513,20.5534,083,N,95.1,083901001,083901
083903001,174,176,146,133,8,629,3,343,57,79,211,9.3,14.2,14.4,16.00462963,54505,56.7408,083,N,95.6,083903001,083903
084901009,4,15,28,15,12,62,0,20,0,6,32,.,.,.,12.588246234,52218,5.2457,084,N,75.2,084901009,084901
084902001,503,440,378,441,407,1762,29,490,102,151,987,20.7,20.3,20.1,13.704403203,49993,118.9457,084,N,93.1,084902001,084902
084903001,19,13,14,23,0,69,0,58,2,11,31,8,9.4,11.5,12.416666667,42362,8.9272,084,N,93.7,084903001,084903
084906001,506,419,366,357,353,1648,6,621,130,111,909,19.2,19.3,20.5,11.184825512,49884,102.1965,084,N,92.5,084906001,084906
084908001,112,55,52,59,107,278,5,77,8,26,205,10.8,11.3,8.6,13.985210344,46946,23.9125,084,N,90.2,084908001,084908
084909001,409,364,323,306,4,1402,9,1115,69,123,319,17.2,18.4,20.3,9,47752,77.2149,084,N,92.4,084909001,084909
084910001,618,577,472,389,175,2056,72,1219,130,213,514,18.1,19.6,20.9,13.251948734,50952,146.2051,084,N,93.8,084910001,084910
084910002,648,629,605,520,159,2402,387,1314,350,158,417,17.6,21.3,21.2,13.063445055,50531,150.8439,084,N,94.9,084910002,084910
084910003,578,625,605,591,318,2399,374,995,200,244,647,18,17.5,20.2,10.06875,48875,159.295,084,N,95.4,084910003,084910
084910004,20,36,41,85,13,182,2,106,0,18,68,7.3,7.4,8.2,11.266666667,49556,27.9426,084,N,92.6,084910004,084910
084910009,613,584,528,609,246,2334,177,1268,156,196,381,19.8,20.9,22.8,11.035404142,49460,146.1739,084,N,95.6,084910009,084910
084910010,124,124,86,73,29,407,92,154,47,4,119,22.5,30.7,24.7,10,48033,14.0011,084,N,98.2,084910010,084910
084910011,657,601,613,493,124,2364,88,1614,200,179,344,19.8,21.2,21.5,8.1150169943,48277,131.8213,084,N,95.5,084910011,084910
084911001,543,557,516,480,43,2096,127,1598,249,158,117,23.6,22.7,22.9,13.936290068,50043,124.2438,084,N,96.1,084911001,084911
085902001,59,55,59,43,13,216,0,83,8,21,99,7.7,7.4,8.8,12.441176471,43770,31.6724,085,N,95,085902001,085902
086901001,265,255,247,239,0,1006,4,580,85,88,403,18.1,16.7,20,15.232142857,48231,76.612,086,N,96.1,086901001,086901
086902001,56,52,43,51,2,202,0,170,25,23,69,13.1,15.5,14.6,15.741034013,51320,20.4383,086,N,97.3,086902001,086902
088902001,116,107,100,78,19,401,3,198,25,38,148,16.3,14.5,16.5,15.497995267,47314,34.4041,088,N,95.7,088902001,088902
089901001,216,170,167,170,73,723,2,244,71,72,380,17.1,15.3,18.4,12.438596491,45882,53.785,089,N,94.7,089901001,089901
089903001,70,57,62,47,3,236,0,67,21,32,161,12.2,11.3,9.9,16.34375,47733,28.6444,089,N,95.2,089903001,089903
090904001,236,271,212,205,32,924,2,525,77,121,374,14,15.6,17.2,10.950065168,45036,75.4986,090,N,95.2,090904001,090904
090904002,6,6,17,14,1,43,0,23,0,2,27,.,.,.,24.516129032,49364,6.5155,090,N,77.4,090904002,090904
091901001,51,59,58,44,0,212,0,196,6,28,65,11.2,10.7,12.9,15.518518519,45654,21.8389,091,N,95.7,091901001,091901
091903001,345,306,290,264,135,1205,10,871,61,189,649,19.3,19.7,17.9,13.502587322,48277,99.5612,091,N,95.9,091903001,091903
091903002,4,10,13,25,11,52,0,37,0,6,31,9.8,5,3,17,49477,5.411,091,N,85.4,091903002,091903
091905001,91,67,82,85,5,325,4,248,20,38,110,15.7,12.4,13.2,15.838709677,44196,26.3153,091,N,95.7,091905001,091905
091906002,525,433,379,323,232,1660,27,790,183,208,928,15,17.5,16,12.398894235,48237,110.1312,091,N,94.7,091906002,091906
091906037,5,14,19,11,11,49,0,20,1,6,39,1.5,1.8,1.4,15.714285714,50074,6.6032,091,N,86.3,091906037,091906
091908001,106,116,87,94,10,403,5,326,36,35,96,19.7,14.9,15.1,13.421052632,46414,28.6414,091,N,95.7,091908001,091908
091909001,132,96,105,83,1,416,2,361,44,39,162,12.3,12.4,14.3,13.689189189,43715,35.894,091,N,95.1,091909001,091909
091910001,59,59,54,51,6,223,1,193,18,30,82,9.3,9.8,12.5,11.785714286,46478,21.7027,091,N,96,091910001,091910
091913001,108,105,72,83,1,368,5,302,32,33,100,12.7,13.4,11.2,15.017355843,48484,30.491,091,N,96.5,091913001,091913
091914001,84,65,72,64,0,285,0,249,16,29,114,13.4,13,15.4,17.714285714,46530,21.0817,091,N,97.1,091914001,091914
091917001,70,81,64,82,1,297,0,226,30,31,92,10.2,9.8,10.9,13.677419355,48434,26.4486,091,N,96.5,091917001,091917
091918001,54,62,64,62,5,242,0,208,17,34,87,14.6,12.7,13.1,12.846153846,43294,25.4034,091,N,96,091918001,091918
092801001,22,31,62,52,6,167,0,127,0,12,42,6.6,5.1,7.7,14.115702479,45125,11.932,092,Y,96.2,092801001,092801
092901001,151,150,131,150,128,582,7,358,42,108,330,16.6,15.5,13.2,12.304275188,44393,50.474,092,N,94.2,092901001,092901
092902002,282,270,228,208,175,988,11,503,63,84,477,17.6,15.3,17,17.140540541,44781,86.6807,092,N,94.3,092902002,092902
092903001,565,479,484,447,838,1975,23,481,172,207,984,15.7,18.3,17.7,12.330294811,46334,134.0948,092,N,94.9,092903001,092903
092903004,40,55,54,70,99,219,1,36,0,22,115,.,.,.,13.454545455,46329,10.6122,092,N,84.6,092903004,092903
092904001,339,313,284,281,222,1217,19,625,96,124,529,17.8,18.1,17.6,14.850283135,45761,86.0328,092,N,94.6,092904001,092904
092906002,116,87,78,77,27,358,3,252,33,34,138,8.7,11.8,11.3,14.8,43993,34.3894,092,N,96,092906002,092906
092907001,139,127,110,106,38,482,8,378,36,24,96,11.6,16.7,17.1,15.629227663,46379,34.2503,092,N,96.1,092907001,092907
092908001,116,103,88,98,10,405,0,362,47,25,104,11.2,15,18.8,15.621621622,51558,33.7638,092,N,96,092908001,092908
093904002,232,180,177,149,192,738,2,253,37,66,501,17.3,19.7,19.5,11.166090004,44909,70.2198,093,N,95.2,093904002,093904
094901001,648,468,404,357,119,1877,14,560,185,223,1020,21.4,18.9,22.4,10.954628056,47478,127.8538,094,N,93.3,094901001,094901
094901002,7,8,61,29,6,105,0,25,0,9,73,4.4,4.1,5.5,17.523437598,49904,7.5983,094,N,80.8,094901002,094901
094902001,650,503,445,398,214,1996,55,897,131,164,484,19.3,18.6,18.9,12.568837502,54038,108.8049,094,N,94.6,094902001,094902
094902003,509,583,527,531,364,2150,64,892,108,188,325,24.9,23.7,24,11.870967742,53838,116.2315,094,N,95.9,094902003,094902
094903001,142,122,121,117,10,502,6,278,47,36,178,19.6,20.4,16.1,14.292682927,45921,34.7174,094,N,95.3,094903001,094903
094904001,102,119,114,78,8,413,1,266,28,20,146,16.3,18.4,21.3,14.491803279,47458,26.5587,094,N,95.2,094904001,094904
095901001,49,54,56,43,4,202,0,100,18,18,96,11.3,12.3,9.6,13.606060606,41927,25.0613,095,N,96.9,095901001,095901
095903001,54,45,38,34,10,171,1,50,24,23,111,9.9,9.6,12.9,9.6666666667,37434,17.858,095,N,94.7,095903001,095903
095905001,407,372,319,278,50,1376,5,278,115,152,758,21.2,19.4,18.6,13.256658596,46774,95.9443,095,N,93.4,095905001,095905
096904001,35,41,42,31,13,149,1,69,23,27,73,10.5,8.9,10.5,15.739130435,43485,17.8694,096,N,95.8,096904001,096904
097902001,51,76,58,55,4,240,1,194,22,24,103,11.5,9.5,9.2,15.437514991,45202,24.0508,097,N,95.5,097902001,097902
097903001,44,51,33,39,0,167,0,133,15,14,89,10.7,13.3,13.1,12.834586466,46076,19.029,097,N,95.9,097903001,097903
098901001,30,39,33,32,0,134,0,65,12,16,68,10.5,10.5,7.7,12.666666667,45694,17.4288,098,N,96.2,098901001,098901
098904001,57,61,59,50,1,227,5,89,19,24,99,8.1,10.3,8.7,15.964285714,47610,24.7662,098,N,96.4,098904001,098904
099903001,39,41,34,31,7,145,0,92,10,30,96,9.3,10.1,11.7,16.36,42451,20.7671,099,N,94.2,099903001,099903
100903002,108,89,92,83,56,372,1,303,51,22,176,13.7,12.6,11.5,12.594303388,41005,36.1942,100,N,95.3,100903002,100903
100904001,227,203,193,166,144,789,5,580,67,72,360,16.4,18.9,17.5,12.399409823,44840,56.2676,100,N,94.9,100904001,100904
100905001,171,188,123,111,77,593,2,477,46,42,158,18.6,16.2,15.6,12.872340426,42730,42.9501,100,N,95.9,100905001,100905
100907001,320,274,265,242,1,1101,7,996,63,85,234,21.4,20.8,19.9,11.197368421,41635,73.314,100,N,95.5,100907001,100907
100908001,45,40,36,34,0,155,0,147,13,26,55,9.3,10.5,12.9,9.4090909091,44686,15.5771,100,N,93.1,100908001,100908
101805001,47,39,31,22,106,139,0,0,0,31,130,10.3,9.8,11.1,4.2603171931,46779,19.8861,101,Y,94.7,101805001,101805
101806001,100,63,67,49,0,279,1,0,0,31,267,12.8,14.9,15.6,3.5870989387,46432,20.6373,101,Y,96.6,101806001,101806
101809001,19,18,14,10,6,61,0,39,0,18,21,4.8,7.7,6.8,8.1386818324,50363,10.5411,101,Y,87.2,101809001,101809
101812001,180,79,119,44,227,422,0,2,0,67,391,17.3,14.5,12.1,2.7391304348,42101,23.0029,101,Y,86.8,101812001,101812
101812002,93,63,100,75,119,331,0,7,0,43,302,17.5,17.9,17.1,2.1578947368,41437,18.4282,101,Y,85,101812002,101812
101813003,154,132,118,125,80,529,9,3,0,20,434,19.8,21.3,20.1,5.6803594352,52597,33.4476,101,Y,98.4,101813003,101813
101821001,43,33,49,81,29,206,1,11,5,33,169,8.6,11.6,13.8,7.5882352941,39056,17.0014,101,Y,95.2,101821001,101821
101822001,26,24,15,9,71,74,0,1,0,16,70,.,10.6,.,3.3333333333,36333,2.9997,101,Y,87.6,101822001,101822
101837001,28,36,55,42,12,161,0,59,0,13,40,5.3,5.4,6.3,9.9375,47754,11.9407,101,Y,94.1,101837001,101837
101838001,76,62,54,58,11,250,1,10,0,21,218,19.5,16.9,20.9,7.0381126459,45899,14.8005,101,Y,95,101838001,101838
101854001,52,71,69,30,81,222,1,7,0,18,190,11.2,10.5,7.2,5.4099322641,34417,14.2455,101,Y,84.3,101854001,101854
101858004,206,168,87,70,82,531,150,99,74,19,249,27.5,23.1,24.8,2.535064075,41438,37.304,101,Y,96.4,101858004,101858
101865001,47,44,40,27,144,158,0,0,0,21,118,18.8,23.7,30.6,3.8571428571,33330,10.0016,101,Y,84.8,101865001,101865
101865003,40,34,48,64,70,186,0,1,0,1,160,6.5,4.4,7.7,3.8888888889,31871,9.0027,101,Y,90.2,101865003,101865
101902001,115,767,722,672,265,2276,34,33,121,148,1878,17.3,15.4,20.1,11.908435366,53560,126.4927,101,N,92.9,101902001,101902
101902002,295,218,196,166,455,875,4,21,138,40,622,15.7,14.5,17.2,12.016129032,53238,58.7718,101,N,96.2,101902002,101902
101902003,113,954,773,741,198,2581,7,42,229,196,2222,14.4,15.8,14.2,9.7058021709,52898,149.8273,101,N,92.6,101902003,101902
101902004,159,671,748,635,846,2213,69,21,117,195,1569,12.9,11.3,12.9,10.740093093,53372,134.1079,101,N,90.2,101902004,101902
101902005,153,576,736,645,853,2110,30,89,74,215,1455,15.3,15,17.6,11.120574266,52584,141.0134,101,N,91.4,101902005,101902
101902008,125,110,94,78,78,407,25,9,128,0,302,13.2,15.5,12.5,12.609234345,55857,16.4137,101,N,98,101902008,101902
101902013,44,77,92,50,116,263,0,3,0,7,215,.,.,.,12.074074074,53733,26.2017,101,N,84.9,101902013,101902
101903001,1242,1023,900,762,1304,3927,507,117,170,392,3063,21.8,21.1,24.7,11.66709831,54352,262.3008,101,N,93.7,101903001,101903
101903002,1195,1048,968,799,1402,4010,490,140,140,357,3091,22.3,23.8,24.8,10.599738084,52688,223.7156,101,N,93.1,101903002,101903
101903003,785,725,732,584,1045,2826,343,97,128,245,2096,21.8,20.5,24.8,10.116834586,52906,171.046,101,N,94.1,101903003,101903
101903006,218,214,206,160,82,798,453,54,248,12,517,9.6,12.5,10.9,18.179487179,58542,37.3376,101,N,98.2,101903006,101903
101903011,13,13,9,1,21,36,0,0,0,5,29,.,.,.,8.1111111111,52534,7.106,101,N,82.2,101903011,101903
101903012,108,97,83,96,97,384,46,5,36,4,310,16.3,17.8,17.3,11.983128135,53135,21.5106,101,N,97.5,101903012,101903
101905001,685,559,510,477,340,2231,36,247,117,217,1556,18.4,19.1,19,9.4195804196,52019,141.6159,101,N,95.2,101905001,101905
101905005,9,4,16,32,10,61,0,11,0,3,46,2,12,13.8,16.166666667,54581,6.0003,101,N,77,101905005,101905
101906001,458,380,325,318,252,1481,6,729,85,129,583,20.4,22.9,22.5,9.661197493,51125,91.9585,101,N,95.3,101906001,101906
101906004,1,4,5,7,12,17,0,4,0,1,10,.,.,.,34,57796,0.5556,101,N,64.5,101906004,101906
101907002,950,853,848,788,387,3439,291,1763,301,199,916,21.5,22.4,23.1,13.22253973,53481,204.508,101,N,94,101907002,101907
101907003,965,822,804,774,450,3365,394,736,203,195,1645,21.8,21.5,22.5,11.738537125,52817,201.1871,101,N,94.3,101907003,101907
101907004,937,795,824,742,685,3298,290,1190,209,231,1395,22.5,21.6,20.9,11.906302164,52663,206.2403,101,N,93.5,101907004,101907
101907005,895,778,749,691,491,3113,206,1017,225,206,1344,22.3,21.8,22.4,12.629640854,52997,187.8511,101,N,94.4,101907005,101907
101907007,1008,862,869,811,668,3550,401,910,180,241,1617,22.8,22.6,23.8,12.183693421,52839,204.6953,101,N,94.5,101907007,101907
101907009,812,556,572,579,816,2519,115,238,43,200,1718,19.9,19.8,23.6,10.651518063,51789,172.533,101,N,93.6,101907009,101907
101907010,862,723,712,670,555,2967,310,437,100,250,1804,19.9,18.7,22.1,9.5005081389,51178,197.3521,101,N,94.9,101907010,101907
101907011,866,817,737,659,342,3079,180,1682,323,162,585,21.4,26.2,25,11.953038674,52235,165.8612,101,N,94.8,101907011,101907
101907012,927,772,723,618,347,3040,226,1630,312,157,524,24,23.9,25.8,10.116827165,51595,161.7291,101,N,95.9,101907012,101907
101907013,1005,862,781,754,734,3402,227,469,92,231,2127,21.6,22.1,22.2,7.6400972539,49728,198.6605,101,N,94,101907013,101907
101907037,3,2,1,3,1,9,1,2,0,1,2,.,.,.,.,.,.,101,N,89.7,101907037,101907
101908001,1129,1044,932,857,98,3962,66,1921,298,377,1673,13.5,15.1,14.7,12.283992497,55224,246.7538,101,N,94.1,101908001,101908
101909003,446,252,210,235,787,1143,0,9,53,186,1143,15.3,12.7,17.7,11.142462464,49822,75.4599,101,N,87,101909003,101909
101910002,565,455,503,408,87,1931,3,59,120,180,1603,13.9,14.5,14.1,13.3620089,52077,131.4993,101,N,93,101910002,101910
101910003,1236,1090,1300,992,1201,4618,50,215,273,428,3417,14.9,16.1,15.6,10.60228909,50115,281.6639,101,N,93.7,101910003,101910
101911002,373,380,442,320,221,1515,7,212,60,220,1061,15.4,13.8,15.8,10.696605991,53866,113.6938,101,N,93.1,101911002,101911
101911003,663,589,550,513,398,2315,34,702,156,246,1239,18.4,18.4,20.1,11.961783439,54869,151.2493,101,N,92.2,101911003,101911
101911005,2,5,102,48,23,157,0,39,0,9,107,4.7,3.4,4.3,10.632091022,51613,18.7849,101,N,78.4,101911005,101911
101911015,496,476,466,352,377,1790,22,564,124,142,794,19.6,20.2,21.1,10.602577517,53306,110.6301,101,N,94.4,101911015,101911
101912001,567,426,378,409,72,1780,0,20,156,190,1518,21,19.7,20.2,12.399094782,52383,111.8526,101,N,92.8,101912001,101912
101912002,1113,892,785,712,690,3502,495,835,838,224,1640,24,29.5,30.7,16.423433811,56087,181.1381,101,N,94.3,101912002,101912
101912003,469,421,354,336,154,1580,1,13,141,199,1523,20.1,23.9,22.6,12.853088287,52628,85.9682,101,N,91.6,101912003,101912
101912004,266,249,188,169,138,872,3,15,86,92,818,25.2,24.9,26,10.143610253,52733,50.6493,101,N,94.9,101912004,101912
101912006,177,137,92,91,344,497,1,2,8,113,378,13.8,19,22.9,11.073903628,51178,36.3093,101,N,89.9,101912006,101912
101912007,167,126,97,103,414,493,0,2,18,145,397,14.1,17.8,22.1,7.6205068819,49467,36.9574,101,N,88.5,101912007,101912
101912008,766,896,894,697,931,3253,115,910,935,197,1517,28.9,29.3,32.7,11.425026963,52842,144.0601,101,N,94.8,101912008,101912
101912009,393,382,308,326,210,1409,113,58,43,132,988,22.1,20.2,24.7,6.4374570084,49437,73.8681,101,N,93.1,101912009,101912
101912010,615,500,450,456,894,2021,9,10,121,249,1568,24.8,27.4,26.4,13.858115312,54138,120.9701,101,N,90.5,101912010,101912
101912011,627,492,481,412,77,2012,5,17,209,198,1609,26.6,23.9,25.1,11.25974026,52102,111.8426,101,N,94.2,101912011,101912
101912012,685,492,493,460,214,2130,10,87,381,206,1577,26.1,25.5,27.4,12.503001637,53135,108.9403,101,N,95.2,101912012,101912
101912014,313,216,200,203,655,932,2,11,25,171,739,21.9,20.3,21.2,11.813559322,53464,58.9998,101,N,88.9,101912014,101912
101912015,496,379,431,348,244,1654,5,156,226,137,1318,24.4,26,23.2,13.936821953,54584,94.0221,101,N,93.4,101912015,101912
101912016,281,197,178,166,488,822,2,26,62,122,694,20.4,19.3,17.3,14.265306122,56113,48.9988,101,N,89.4,101912016,101912
101912017,595,566,472,454,832,2087,124,59,83,237,1608,21.5,28.6,27.5,13.345384551,53576,118.2943,101,N,91.7,101912017,101912
101912018,245,255,192,194,505,886,1,4,30,187,742,23.5,18.4,24.4,12.945454545,54193,53.8347,101,N,88.8,101912018,101912
101912019,236,168,142,171,640,717,0,4,21,170,549,23.4,24.1,27.3,10.02173913,50306,44.3556,101,N,87.4,101912019,101912
101912020,337,227,216,189,883,969,3,3,58,185,742,19.6,21.4,23.4,11.59952955,53371,67.7551,101,N,92.5,101912020,101912
101912023,435,365,259,264,410,1323,24,33,43,198,1165,21.5,10.9,23.7,8.0943003405,49302,75.7746,101,N,91.1,101912023,101912
