,gr3_stu_count,gr4_stu_count,gr5_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
015915119,106,89,91,35,685,10,101,59,70,453,.,.,.,12.533333333,53401,44.497,015,N,95.7,015915119,015915
015915122,101,71,79,22,599,0,13,31,67,559,.,.,.,10.813611067,52815,38.2886,015,N,95.8,015915122,015915
015915124,110,109,109,10,754,1,20,91,48,605,.,.,.,11.5,53029,47.5044,015,N,96.5,015915124,015915
015915125,105,113,103,38,658,16,142,36,98,383,.,.,.,13.65,53040,39.499,015,N,96.1,015915125,015915
015915128,146,110,119,60,824,8,71,64,107,618,.,.,.,14.205844654,53814,49.2752,015,N,96.3,015915128,015915
015915130,151,140,121,71,868,14,136,40,99,464,.,.,.,10.68627451,52130,50.9978,015,N,96.2,015915130,015915
015915131,87,85,88,28,626,1,18,32,99,552,.,.,.,11.255813953,52754,42.0019,015,N,95.7,015915131,015915
015915132,128,113,120,31,788,8,138,53,89,489,.,.,.,14.864505794,54884,51.4371,015,N,96.4,015915132,015915
015915134,105,89,96,14,600,5,187,40,69,251,.,.,.,13.8,53400,50.0034,015,N,96.7,015915134,015915
015915135,129,105,108,44,746,6,48,73,90,566,.,.,.,13.245283019,53402,52.4999,015,N,96.1,015915135,015915
015915136,82,103,99,29,626,23,100,68,79,375,.,.,.,15.382597393,54568,40.983,015,N,96.5,015915136,015915
015915138,118,109,104,20,751,2,55,44,82,612,.,.,.,13.918367347,53481,48.0035,015,N,96.7,015915138,015915
015915141,153,119,140,57,882,6,126,58,103,465,.,.,.,10.88348397,52182,50.9941,015,N,97,015915141,015915
015915143,101,105,102,25,598,14,177,57,82,270,.,.,.,16.535910037,54416,39.9397,015,N,96.9,015915143,015915
015915144,108,119,125,70,705,4,196,59,90,319,.,.,.,15.295454545,54244,43.4969,015,N,96.3,015915144,015915
015915145,91,88,99,11,539,10,122,51,48,249,.,.,.,14.735294118,53533,32.9473,015,N,96.7,015915145,015915
015915148,129,116,124,37,800,67,184,53,86,289,.,.,.,10.164350342,51730,49.9801,015,N,97,015915148,015915
015915149,116,106,125,33,721,55,172,32,82,330,.,.,.,14.253627253,53912,44.8128,015,N,97.2,015915149,015915
015915150,81,94,100,24,608,1,124,42,83,386,.,.,.,13.576798926,53402,39.4973,015,N,96.6,015915150,015915
015915151,114,97,127,44,684,27,126,53,77,365,.,.,.,15.097560976,54141,41,015,N,96.5,015915151,015915
015915152,103,96,107,11,575,24,288,64,43,49,.,.,.,13.445009252,53678,35.8859,015,N,97.1,015915152,015915
015915156,147,128,106,82,844,26,101,41,116,392,.,.,.,8.4298821335,50769,54.9766,015,N,96.3,015915156,015915
015915157,90,121,108,11,686,68,171,95,59,279,.,.,.,11.448120166,52777,44.1427,015,N,97.3,015915157,015915
015915158,143,113,107,80,816,97,78,35,93,607,.,.,.,12.549019608,52847,49.4997,015,N,95.6,015915158,015915
015915160,106,117,100,22,684,5,59,100,79,496,.,.,.,14.431818182,53767,43.5015,015,N,96.7,015915160,015915
015915161,88,92,88,16,526,70,158,59,51,139,.,.,.,14.465237055,53694,34.4331,015,N,97.1,015915161,015915
015915162,120,129,104,61,795,3,76,51,84,580,.,.,.,11.56,52227,49.5013,015,N,96.3,015915162,015915
015915165,126,125,114,30,692,15,190,43,76,231,.,.,.,12.628798122,52903,44.8158,015,N,97.1,015915165,015915
015915166,75,65,69,18,500,5,50,44,73,412,.,.,.,13.367376731,52684,34.439,015,N,96.9,015915166,015915
015915167,113,144,131,74,763,39,159,66,82,319,.,.,.,12.365384615,52621,51.0025,015,N,97,015915167,015915
015915168,131,138,132,51,806,8,161,35,84,338,.,.,.,13.9375,53507,46.9991,015,N,97,015915168,015915
015915169,85,92,92,50,634,23,134,33,55,390,.,.,.,14.289473684,53754,37.0032,015,N,96.3,015915169,015915
015915170,94,103,111,21,557,6,166,29,76,226,.,.,.,13.777777778,53163,35.5,015,N,96.8,015915170,015915
015915171,104,105,99,34,630,4,59,47,77,472,.,.,.,12.836603611,53434,41.988,015,N,96.2,015915171,015915
015915177,118,102,97,31,623,29,147,38,82,364,.,.,.,11.175,52055,39.5032,015,N,96.8,015915177,015915
015915178,145,165,139,23,953,26,500,93,89,86,.,.,.,11.381818182,52747,55.0015,015,N,97.5,015915178,015915
015915179,100,134,114,49,807,11,215,41,89,281,.,.,.,9.1020408163,51197,48.5011,015,N,96.8,015915179,015915
015915180,159,143,183,19,906,121,360,88,87,60,.,.,.,13.92,53267,49.9959,015,N,97.5,015915180,015915
015915181,106,96,104,16,607,30,307,60,38,39,.,.,.,11.5,52260,36.0012,015,N,97,015915181,015915
015915182,128,140,135,74,795,13,251,39,91,322,.,.,.,13.130854172,53010,47.4793,015,N,96.8,015915182,015915
015915183,172,163,161,82,993,6,172,71,86,534,.,.,.,12.350153375,52684,55.9452,015,N,96.8,015915183,015915
015915184,111,133,132,52,809,8,104,46,74,551,.,.,.,9.2644131966,51145,48.4728,015,N,96.3,015915184,015915
015915185,134,97,115,140,811,74,88,41,99,706,.,.,.,10.851851852,51910,53.5022,015,N,95.3,015915185,015915
015915186,165,164,178,47,1096,19,324,56,94,351,.,.,.,11.706896552,52157,58.0031,015,N,97.1,015915186,015915
015915187,83,90,95,45,616,18,145,47,70,226,.,.,.,9.4442521632,50910,40.874,015,N,97.1,015915187,015915
015915188,121,94,102,49,658,15,243,45,56,141,.,.,.,8.2195121951,50450,40.0016,015,N,97.1,015915188,015915
015915189,104,104,87,26,806,0,8,18,87,762,.,.,.,8.6057380413,51141,51.3725,015,N,95.2,015915189,015915
015915191,128,163,158,20,814,28,332,64,99,124,.,.,.,12.4576457,52574,47.9815,015,N,97.2,015915191,015915
015915192,88,90,70,66,584,9,154,29,76,246,.,.,.,8.9140230724,51102,33.4655,015,N,97,015915192,015915
015915195,108,97,95,64,706,44,225,44,66,152,.,.,.,6.6274801113,49903,44.4631,015,N,97.6,015915195,015915
015915198,107,98,114,27,692,4,156,58,80,368,.,.,.,10.087470514,51429,43.3383,015,N,97,015915198,015915
015915225,81,90,77,47,557,7,125,27,52,206,.,.,.,7.4857142857,50292,34,015,N,96.8,015915225,015915
015915236,54,50,55,4,357,2,149,31,46,75,.,.,.,12.974201711,52612,25.6091,015,N,.,015915236,015915
015916101,129,118,115,224,848,4,156,46,64,542,.,.,.,9.5,47843,42.0031,015,N,95.6,015916101,015916
015916102,140,99,132,103,823,5,107,66,60,674,.,.,.,13.885452774,51747,44.1435,015,N,96.2,015916102,015916
015916104,73,61,53,89,506,11,116,52,50,307,.,.,.,9.8658825054,48675,30.8633,015,N,96.8,015916104,015916
015916105,81,71,76,200,617,5,39,23,39,569,.,.,.,5.8657151405,46523,29.7513,015,N,95.6,015916105,015916
015916107,106,102,101,203,707,9,119,26,52,485,.,.,.,11.263157895,49061,38.0037,015,N,96.7,015916107,015916
015916111,97,94,81,94,603,7,145,31,65,412,.,.,.,10.794117647,48980,34.0009,015,N,96.2,015916111,015916
015916113,111,130,137,230,751,19,109,26,57,519,.,.,.,9.7674418605,48459,43.0034,015,N,96.3,015916113,015916
015916115,146,133,123,122,869,13,74,67,67,626,.,.,.,7.7802620804,47108,47.7518,015,N,97,015916115,015916
015916116,145,144,137,235,865,20,210,90,62,424,.,.,.,8.6046511628,47664,43.0052,015,N,97,015916116,015916
015916117,97,122,109,208,739,11,135,38,49,465,.,.,.,8.8465406837,47841,38.4974,015,N,96.9,015916117,015916
015916118,102,103,84,96,633,24,186,54,50,233,.,.,.,7.6363636364,49789,33.0035,015,N,96.9,015916118,015916
016902101,81,51,63,8,445,0,249,29,48,265,.,.,.,14.91339896,50001,36.1195,016,N,95.7,016902101,016902
018901101,78,66,76,5,468,9,272,13,47,290,.,.,.,10.35443038,39360,38.9014,018,N,96.9,018901101,018901
019907108,57,58,48,339,415,0,39,7,49,390,.,.,.,10.28435281,44508,25.5812,019,N,95.8,019907108,019907
019907113,105,115,113,248,742,5,360,34,76,526,.,.,.,12.593661229,44845,49.4318,019,N,96.6,019907113,019907
020901103,109,110,92,28,765,5,196,33,88,623,.,.,.,10.847826087,51474,45.1149,020,N,96.7,020901103,020901
020901109,108,102,116,17,731,6,215,43,63,529,.,1,.,11.893617021,51951,46.0717,020,N,96.8,020901109,020901
020901110,105,128,105,101,794,38,84,45,62,581,.,.,.,9.6786651018,51086,48.64,020,N,97.4,020901110,020901
020901111,138,131,133,234,897,311,229,155,38,125,.,.,.,7.9803921569,49983,49.5659,020,N,97.7,020901111,020901
020902102,85,80,82,54,462,0,229,3,66,249,.,.,.,10.068965517,48893,28.7888,020,N,96.8,020902102,020902
020902110,56,52,48,73,585,1,208,10,72,453,.,.,.,16.212121212,52405,33.0002,020,N,97.4,020902110,020902
020906104,134,135,144,136,876,3,494,35,53,476,.,.,.,16.960784314,51632,50.676,020,N,96,020906104,020906
021902101,85,74,90,178,580,0,31,13,58,555,.,.,.,6.7597796776,43458,39.4294,021,N,97.3,021902101,021902
021902103,119,118,110,81,808,0,280,69,35,594,.,.,.,11.079515647,46097,47.1331,021,N,97.5,021902103,021902
021902105,60,85,62,137,549,0,43,13,37,508,.,.,.,8.1621621622,44069,34.2799,021,N,96.8,021902105,021902
021902106,50,66,58,76,384,0,41,30,26,359,.,.,.,8.1600779759,43996,25.9523,021,N,97.7,021902106,021902
021902107,70,54,51,38,427,2,82,21,32,360,.,.,.,6.1935483871,43240,29.495,021,N,97.1,021902107,021902
021902108,79,80,71,30,480,1,235,74,14,216,.,.,.,11.931034483,45712,28.2485,021,N,97.1,021902108,021902
021902109,82,91,81,73,619,0,17,39,12,587,.,.,.,7.9024390244,44705,39.44,021,N,97,021902109,021902
021902110,47,61,69,62,361,1,148,27,34,227,.,.,.,13,44939,22.107,021,N,96.5,021902110,021902
021902112,88,108,79,44,520,1,355,76,40,169,.,.,.,13.727272727,46768,32.0313,021,N,97.2,021902112,021902
021902113,90,79,80,90,572,0,93,40,57,487,.,.,.,10.317073171,45826,38.4658,021,N,97.2,021902113,021902
021902114,88,87,73,207,568,4,167,45,52,407,.,.,.,13.240506329,45739,38.9318,021,N,95.8,021902114,021902
021902115,97,78,74,122,657,0,25,26,45,643,.,.,.,6.7333333333,43765,41.7342,021,N,96.2,021902115,021902
021902117,57,65,69,74,395,7,189,62,35,160,.,.,.,12.586206897,45263,27.6685,021,N,97.5,021902117,021902
021902119,65,75,84,155,468,2,185,63,43,273,.,.,.,14.539568345,45072,32.6543,021,N,96.8,021902119,021902
026903101,39,44,33,86,268,0,101,21,24,206,.,.,.,14.952380952,41971,21.0001,026,N,96.6,026903101,026903
027904102,83,82,82,8,544,4,287,25,62,380,.,.,.,13.404761905,48077,41.6597,027,N,96.7,027904102,027904
029901101,111,122,129,19,832,83,215,66,82,587,.,.,.,13.518975834,44754,48.4005,029,N,96.7,029901101,029901
031901102,104,108,87,0,715,0,5,86,58,698,.,.,.,14.864224071,49670,42.4837,031,N,97.6,031901102,031901
031901103,48,54,45,0,393,2,0,42,36,389,.,.,.,12.488610355,49095,24.792,031,N,97.6,031901103,031901
031901105,106,101,102,4,786,0,6,14,57,776,.,.,.,11.951332368,47707,48.5559,031,N,97.4,031901105,031901
031901106,115,103,108,0,696,0,5,78,52,689,.,.,.,14.048870975,49389,42.5931,031,N,97.6,031901106,031901
031901108,67,70,55,0,491,0,6,29,39,480,.,.,.,10.658402979,47128,31.453,031,N,97.8,031901108,031901
031901110,119,129,135,0,905,2,8,88,74,898,.,.,.,15.875,50711,53.5522,031,N,97.2,031901110,031901
031901111,78,68,86,0,527,0,12,87,48,492,.,.,.,12.447368421,48112,34.0653,031,N,96.7,031901111,031901
031901115,82,75,73,0,608,0,2,69,50,594,.,.,.,12.348837209,48216,40.3195,031,N,97.7,031901115,031901
031901117,61,65,55,0,422,0,7,43,28,410,.,.,.,11.440373653,47862,27.4328,031,N,97.3,031901117,031901
031901120,92,81,69,0,539,0,1,31,44,539,.,.,.,10.637968314,49143,31.0863,031,N,97.8,031901120,031901
031901121,98,85,80,0,642,3,3,50,75,625,.,.,.,14.44816922,50041,41.5921,031,N,96.4,031901121,031901
031901124,94,86,83,0,673,0,0,37,69,663,.,.,.,12.126081603,47760,44.7332,031,N,97.3,031901124,031901
031901128,121,92,139,0,911,4,3,38,78,899,.,.,.,17.694666844,51485,53.6673,031,N,96.6,031901128,031901
031901129,107,103,122,0,806,0,1,37,69,776,.,.,.,11.314576374,47411,47.1049,031,N,98.1,031901129,031901
031901133,108,91,122,1,790,0,2,57,47,772,.,.,.,11.20455845,47579,50.2455,031,N,96.5,031901133,031901
031901134,137,142,142,3,891,7,10,128,58,768,.,.,.,15.473684211,50294,52.2897,031,N,96.4,031901134,031901
031901135,86,106,92,0,665,3,6,53,53,624,.,.,.,15.299563634,50840,40.3756,031,N,97.2,031901135,031901
031901136,131,129,93,0,870,0,16,26,61,863,.,.,.,9.9914831264,46691,51.024,031,N,97.3,031901136,031901
031901138,107,102,94,0,709,0,0,58,85,702,.,.,.,12.747984673,48182,44.1635,031,N,97.5,031901138,031901
031901140,116,131,84,1,745,0,4,52,76,706,.,.,.,8.9568786398,45825,45.2231,031,N,96.9,031901140,031901
031901141,97,84,112,0,697,1,6,42,44,669,.,.,.,7.5469892515,44326,44.2,031,N,96.9,031901141,031901
031901142,89,79,82,2,546,2,7,32,71,487,.,.,.,10.756075192,46917,34.1478,031,N,96.8,031901142,031901
031901143,87,90,99,0,671,0,2,73,49,654,.,.,.,9.7056627146,46890,42.7559,031,N,97.5,031901143,031901
031903102,54,55,53,0,374,0,40,25,30,312,.,.,.,19.28,52552,24.6032,031,N,97.4,031903102,031903
031903103,98,115,114,3,734,3,88,35,46,653,.,.,.,11.872132504,48754,41.3293,031,N,96.3,031903103,031903
031903104,50,55,47,1,364,0,1,15,28,347,.,.,.,10.56,47438,24.0179,031,N,96.6,031903104,031903
031903106,68,69,79,2,508,0,32,13,41,464,.,.,.,13.569633165,49422,32.4648,031,N,96.4,031903106,031903
031903117,127,129,148,6,833,24,104,81,47,541,.,.,.,12.857142857,48662,47.6496,031,N,96.9,031903117,031903
031903122,129,132,117,2,851,3,75,44,53,714,.,.,.,12.936170213,48649,47.0104,031,N,96.9,031903122,031903
031903123,83,81,81,3,563,8,34,27,40,435,.,.,.,9.5555555556,46872,34.9751,031,N,96.9,031903123,031903
031906106,77,102,84,2,602,0,36,19,45,458,.,.,.,9.7027027027,43407,36.0174,031,N,97,031906106,031906
031906107,88,96,86,3,659,0,4,22,56,568,.,.,.,9.9,44399,39.7272,031,N,97.6,031906107,031906
031906108,93,85,106,0,629,0,15,48,35,385,.,.,.,9.8713548104,43558,37.1706,031,N,97.5,031906108,031906
031912103,85,92,104,0,602,2,2,10,50,391,.,.,.,12.885714286,44494,32.2218,031,N,96.4,031912103,031912
031912104,79,79,74,0,468,1,9,41,46,305,.,.,.,24.607142857,52560,26.2484,031,N,97.2,031912104,031912
031912106,44,46,41,1,330,0,2,3,25,282,.,.,.,13.833333333,46265,17.1778,031,N,96.3,031912106,031912
031912110,50,71,64,0,483,0,3,11,32,391,.,.,.,11.3,44127,29.4988,031,N,97.4,031912110,031912
031912114,57,69,75,1,469,0,1,3,35,383,.,.,.,9.0666666667,43684,26.8203,031,N,97,031912114,031912
031912115,71,58,45,1,392,0,0,8,45,364,.,.,.,9.2916666667,42289,21.3355,031,N,97.2,031912115,031912
034903101,89,96,81,69,624,2,463,17,54,390,.,.,.,14.7,42699,39.5493,034,N,96.2,034903101,034903
034905102,54,57,66,75,391,5,270,23,33,302,.,.,.,13.75862069,39421,28.5001,034,N,95.9,034905102,034905
036901101,81,94,98,73,571,14,261,48,55,343,.,.,.,16.297297297,47592,36.4741,036,N,96.7,036901101,036901
039902101,83,49,72,2,433,1,379,10,39,226,.,.,.,17.272727273,43552,33.0042,039,N,97,039902101,039902
042901102,70,84,56,10,432,2,280,0,43,310,.,.,.,15.085714286,38933,34.5553,042,N,96.8,042901102,042901
043902101,111,84,87,42,672,6,404,11,88,274,.,.,.,10.381122185,43237,40.3534,043,N,97.1,043902101,043902
043911101,89,78,81,44,582,2,271,10,68,336,.,.,.,12.029810457,46292,40.1032,043,N,96.7,043911101,043911
043917101,49,60,45,1,333,0,263,18,21,161,.,.,.,8.5263157895,39356,19.0008,043,N,96.2,043917101,043917
043919102,84,101,104,6,536,21,425,78,31,9,.,.,.,11.925151891,50882,39.2596,043,N,97.4,043919102,043919
044902101,35,41,43,11,308,0,121,3,38,208,.,.,.,13.85,43232,18.566,044,N,97.5,044902101,044902
045902101,107,100,105,90,781,3,322,12,63,525,.,.,.,12.545454545,42317,52.9933,045,N,96.9,045902101,045902
045905102,34,45,32,48,259,0,84,18,29,187,.,.,.,14.969432314,43667,22.122,045,N,97.5,045905102,045905
046901103,81,77,100,5,532,1,224,29,35,276,.,.,.,12.657142857,48468,33.4118,046,N,97.3,046901103,046901
046901106,88,63,52,6,523,7,281,15,57,169,.,.,.,12.3125,48568,30.0889,046,N,97.3,046901106,046901
046902101,59,86,66,6,447,2,290,56,90,117,.,.,.,10.695523609,47953,34.4701,046,N,96.8,046902101,046902
046902105,104,119,98,10,676,0,477,37,81,409,.,.,.,12.388371904,48377,41.1935,046,N,95.9,046902105,046902
046902113,103,95,111,1,653,5,455,33,72,315,.,.,.,12.486866658,48894,41.8197,046,N,95.4,046902113,046902
046902115,80,79,104,11,523,4,222,41,114,302,.,.,.,9.1052631579,47307,38.0023,046,N,96.4,046902115,046902
047902101,49,39,51,3,314,1,194,9,32,190,.,.,.,13.391304348,42639,22.5599,047,N,96.9,047902101,047902
049905101,78,75,79,5,495,0,429,20,34,249,.,.,.,17.230769231,46214,32.5008,049,N,96.7,049905101,049905
050910104,137,129,114,148,1002,24,503,36,58,484,.,.,.,9.1384114696,47109,58.3665,050,N,96.8,050910104,050910
050910106,51,56,59,68,417,7,205,15,37,189,.,.,.,13.001743469,49704,28.8988,050,N,96.3,050910106,050910
052901101,70,75,69,18,539,0,119,13,35,247,.,.,.,12.096658562,50037,37.3253,052,N,95.4,052901101,052901
053001103,61,63,61,2,440,1,100,22,31,238,.,.,.,10.414980626,44715,30.9965,053,N,96.7,053001103,053001
054903102,45,37,40,7,318,0,78,5,32,281,.,.,.,7.2519623628,36084,21.9242,054,N,96,054903102,054903
057903102,98,88,92,22,654,15,31,27,71,593,.,.,.,12.526315789,52740,37.997,057,N,96.8,057903102,057903
057903105,94,89,77,26,595,37,48,26,42,463,.,.,.,8.7253320124,50415,33.9152,057,N,97.6,057903105,057903
057903109,79,66,77,27,504,3,42,5,59,424,.,.,.,9.637711482,51295,29.924,057,N,97.9,057903109,057903
