,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
047901001,148,99,100,82,0,429,281,65,59,201,19.3,18.7,16.6,11.1,36349,32.9,047,N,94.6,047901001,047901
047902001,49,38,58,45,0,190,123,15,19,83,14.4,11.9,14.2,13.8,35718,18,047,N,94.8,047902001,047902
049901001,230,240,174,181,78,825,525,117,121,250,17.6,20.7,21.4,15,37884,53.9,049,N,95.1,049901001,049901
049903001,47,42,51,42,0,182,158,10,26,28,13.3,14.1,13.8,12.8,37419,19.6,049,N,96.6,049903001,049903
049905001,119,87,88,80,4,374,345,54,53,87,15.6,16.2,14.4,13.6,38803,28.1,049,N,95.3,049905001,049905
050902001,225,243,170,172,37,810,667,66,128,212,22.5,20.3,21.5,13.2,36597,54.5,050,N,95.1,050902001,050902
050910001,637,569,453,392,585,2051,1138,134,268,470,22.2,21.5,22.3,11.9,41253,139.2,050,N,95.3,050910001,050910
052901001,66,74,73,83,5,296,126,13,42,102,14.6,15.2,13.3,14.8,42304,31.5,052,N,93.5,052901001,052901
053001001,78,70,72,62,0,282,121,19,31,115,13.9,15.6,14.5,15.1,39900,27.4,053,N,96.1,053001001,053001
054901001,35,28,30,41,9,134,50,24,34,69,12.8,10.5,7.5,11.1,34447,17.4,054,N,95.3,054901001,054901
054903001,42,48,40,31,4,161,44,26,40,115,14.3,8.6,13.7,6.9,30050,17.4,054,N,95.8,054903001,054903
055901001,55,48,41,42,1,186,28,13,34,148,13.4,11.7,11.2,12,37001,19.8,055,N,94.8,055901001,055901
056901001,119,98,106,76,12,399,266,25,53,164,14.9,13.5,13.6,9.6,33631,37,056,N,95.5,056901001,056901
057804001,125,135,119,18,214,397,19,0,65,234,.,10,.,4.1,35028,19,057,Y,77.6,057804001,057804
057804002,187,177,178,61,237,603,22,0,87,382,16.7,26.5,.,5.2,33915,28.9,057,Y,78.7,057804002,057804
057804003,100,64,61,22,28,247,18,0,32,193,25,20,.,4.7,33811,14,057,Y,.,057804003,057804
057825007,28,32,16,14,6,90,69,0,19,25,.,5.5,.,4.6,31095,5,057,Y,77.2,057825007,057825
057828001,237,54,113,69,72,473,185,1,42,213,12.4,15.6,18.9,1.1,40645,11,057,Y,85.2,057828001,057828
057828002,207,42,93,30,23,372,258,3,50,86,13.8,13.8,11.8,0.8,37701,10.5,057,Y,84.4,057828002,057828
057828003,182,38,98,45,122,363,141,0,49,85,10.8,12.1,13.5,1.2,48194,9.5,057,Y,77.8,057828003,057828
057828004,127,22,78,63,9,290,230,0,26,46,13.3,12.6,10.2,0.7,32756,11.5,057,Y,83.3,057828004,057828
057834001,90,85,63,36,146,274,73,0,42,72,12.4,11.9,11.4,3.1,35225,12,057,Y,76.1,057834001,057834
057903001,726,528,480,399,162,2133,611,231,185,1087,23.1,24,19.9,11,43251,153.9,057,N,94.1,057903001,057903
057903002,721,574,500,414,303,2209,1037,267,239,734,22.9,21.7,20.5,13,45535,159.6,057,N,95.1,057903002,057903
057903003,34,64,82,102,30,282,85,5,20,95,7.8,9.5,7.8,15.8,47666,21.5,057,N,82.2,057903003,057903
057903006,623,569,456,449,189,2097,1124,335,199,465,22.9,22.9,21.4,10.7,42552,150.9,057,N,96.4,057903006,057903
057904001,731,604,501,443,1284,2279,644,165,191,557,24.8,23.8,23.7,10.6,41475,134.8,057,N,95.7,057904001,057904
057905001,954,654,538,442,784,2588,450,285,328,1524,22.4,24.2,23.5,14.1,48008,147.6,057,N,91.6,057905001,057905
057905002,498,315,239,254,48,1306,18,92,96,967,24.2,24.8,28.3,14.6,49217,73.6,057,N,93.1,057905002,057905
057905003,356,219,181,161,862,917,5,78,156,651,17.1,21,26.4,12.4,48635,61,057,N,88.4,057905003,057905
057905005,885,678,606,469,212,2638,42,330,184,1433,27.4,27.5,28,9.7,44801,130.8,057,N,90.6,057905005,057905
057905006,670,411,357,293,524,1731,328,181,161,745,21.4,19.8,22.8,13.6,48074,113.4,057,N,89,057905006,057905
057905007,687,408,341,277,151,1713,36,213,126,1229,22.6,22,25.9,12.6,47193,103.5,057,N,93.3,057905007,057905
057905008,669,421,378,282,1141,1750,14,168,181,993,21.8,23.5,26.8,14.5,48928,96.5,057,N,92.7,057905008,057905
057905009,405,323,278,210,1164,1216,1,201,124,954,18.4,20.1,22.1,16.7,50974,80,057,N,92.8,057905009,057905
057905012,431,230,131,116,347,908,12,83,103,573,21,23,21.6,11.8,46660,64,057,N,89.7,057905012,057905
057905013,319,173,176,131,677,799,2,90,99,437,19.6,18.8,21.5,15.2,49898,55.8,057,N,89.8,057905013,057905
057905014,920,514,410,318,883,2162,82,114,335,1325,23.6,25.4,26.1,14,48508,129,057,N,89.8,057905014,057905
057905015,477,332,237,177,254,1223,543,140,183,477,22.9,24.1,26,17.1,51024,66.7,057,N,92.7,057905015,057905
057905016,490,359,257,209,936,1315,6,131,154,759,18.2,19.3,17.6,14.3,49153,85,057,N,92.6,057905016,057905
057905017,645,388,324,237,751,1594,66,127,202,928,20.3,23.1,26.7,16.9,50635,91.4,057,N,88.8,057905017,057905
057905018,818,482,423,330,54,2053,51,161,172,1496,21.1,22.6,27.3,12.4,47184,112.9,057,N,89.5,057905018,057905
057905021,796,477,423,392,395,2088,416,294,182,950,22.1,24.2,24.9,13.1,47757,119,057,N,94.7,057905021,057905
057905022,478,338,299,264,158,1379,296,218,143,501,23.7,23.7,23.7,13.2,48064,84.3,057,N,90.2,057905022,057905
057905023,577,497,383,360,1627,1817,13,157,213,900,23.7,22.6,24.7,13,47623,112,057,N,91.4,057905023,057905
057905024,661,480,348,282,242,1771,28,133,135,1071,21.2,21.7,19.6,13.1,48243,117.3,057,N,89.7,057905024,057905
057905025,1463,1016,982,874,1530,4335,81,782,188,2642,20.3,21.1,23.3,14.4,49189,266,057,N,95.3,057905025,057905
057905026,107,76,106,108,124,397,122,272,2,150,13,17.9,17.1,17.2,47975,26.2,057,N,97.6,057905026,057905
057905029,99,51,13,8,91,171,8,0,24,119,15.8,15.8,16.6,11,46554,8.3,057,N,68.5,057905029,057905
057905032,236,157,144,100,566,637,8,86,75,354,13.5,13.7,16.4,13.3,47983,58,057,N,87.3,057905032,057905
057905033,124,100,120,108,178,452,11,226,1,245,4.7,4.4,5.1,18.8,53199,34.7,057,N,97.4,057905033,057905
057905034,182,186,166,181,212,715,280,222,17,122,17.5,15.6,19,17.9,51988,59.9,057,N,95.9,057905034,057905
057905036,124,120,120,131,206,495,40,303,2,232,5.4,5.1,6.3,18,52293,36.5,057,N,97.6,057905036,057905
057905037,48,43,65,49,76,205,20,92,3,146,2.8,2.4,2.8,18.6,52692,21.3,057,N,97.4,057905037,057905
057905038,103,101,99,94,167,397,37,186,4,230,4.6,4.2,4.8,17.9,52555,28.5,057,N,97.5,057905038,057905
057905039,55,48,41,34,46,178,58,178,0,64,11.9,14.7,16.1,18.5,52753,15.2,057,N,97.9,057905039,057905
057905090,21,29,23,27,24,100,7,0,2,24,15.9,10.7,13.8,16.4,50027,11,057,N,95.8,057905090,057905
057906001,12,612,559,424,1135,1607,297,73,179,377,17.3,20.4,21.6,12,42488,104.3,057,N,94.9,057906001,057906
057907001,145,930,721,686,1139,2482,688,299,271,792,23.6,22.1,23.9,15,47114,154.8,057,N,93.1,057907001,057907
057907004,22,8,38,43,43,111,37,3,6,30,.,.,8.5,9.8,43786,10.4,057,N,93.1,057907004,057907
057909002,699,597,511,558,384,2365,983,699,245,807,22.8,22.7,23.3,12.9,43187,165.9,057,N,94.7,057909002,057909
057909003,666,561,535,474,457,2236,938,128,332,824,22.3,25.4,27.2,12.7,43274,150.7,057,N,94.3,057909003,057909
057909004,630,674,541,503,398,2348,777,102,265,828,23,22.5,24.3,10.6,42273,173.9,057,N,95.5,057909004,057909
057909005,570,543,452,450,625,2015,698,38,251,854,22.6,23.9,25.2,11.2,42245,152.9,057,N,95.1,057909005,057909
057909006,34,29,29,66,16,158,50,1,21,14,12.9,13.2,14.9,10.9,36418,18.4,057,N,76.8,057909006,057909
057909008,601,507,441,640,377,2189,1179,102,195,482,26.3,26.8,27.5,12.5,43336,136.6,057,N,95.3,057909008,057909
057909009,671,687,614,595,458,2567,1590,166,282,466,27.4,23.6,24.2,10.3,41623,154.8,057,N,95.9,057909009,057909
057910002,802,887,600,476,315,2765,697,153,411,1505,22.7,21.8,23.9,12.5,44409,172.4,057,N,92.2,057910002,057910
057910003,838,810,653,570,602,2871,1030,293,380,765,26.8,25.1,27.2,12.3,44010,173.7,057,N,94.6,057910003,057910
057910046,31,19,23,16,16,89,13,0,10,45,.,.,.,6.7,40853,9,057,N,86.3,057910046,057910
057911001,501,459,489,469,5,1918,1857,337,169,0,23.7,23.6,23,14,46256,123.9,057,N,95.6,057911001,057911
057912002,804,703,532,504,284,2543,655,178,225,1297,21,22,22.4,12.4,43274,141,057,N,94.3,057912002,057912
057912003,813,670,572,486,517,2541,861,203,218,919,22.5,20,23.4,14.3,44132,125.6,057,N,94.8,057912003,057912
057912004,804,722,539,485,225,2550,888,248,211,1089,20.9,22.5,21.4,13.4,43221,130.2,057,N,93.7,057912004,057912
057913001,450,348,332,286,1092,1416,153,86,167,548,23.8,25.5,23,8,40351,90.2,057,N,95.4,057913001,057913
057914001,778,661,483,495,546,2417,1205,193,342,613,24.7,22.4,25.9,10.6,42700,153.4,057,N,95.5,057914001,057914
057914002,770,664,541,511,428,2486,1325,245,339,529,24.9,25.4,26.4,11.5,43542,150,057,N,95.4,057914002,057914
057914003,586,411,341,325,461,1663,611,85,230,708,23.6,24.4,30.3,9.2,42322,101.6,057,N,95.7,057914003,057914
057914004,436,440,374,377,264,1627,1000,218,263,196,24,25.2,25.9,14.3,45380,101.5,057,N,96.4,057914004,057914
057914005,603,496,460,382,431,1941,1118,250,267,216,25.5,27,24.7,9.9,42114,107,057,N,96.2,057914005,057914
057914656,22,11,58,96,27,187,99,0,20,37,.,.,.,14.1,45371,30,057,N,81.8,057914656,057914
057916002,2,740,632,564,654,1938,965,187,171,452,22.9,24,25.3,13.8,42726,116,057,N,96,057916002,057916
057916003,28,587,483,415,296,1513,709,140,154,391,22.3,23.3,24.2,12.3,41672,111.2,057,N,93.9,057916003,057916
057916004,18,528,484,472,61,1502,1055,206,130,204,25.2,23.4,24.1,14.6,43951,93.2,057,N,95.2,057916004,057916
057916005,14,729,735,701,342,2179,1152,156,234,477,25.6,26.6,26,13.7,42930,135.4,057,N,94.9,057916005,057916
057920002,262,195,147,140,567,744,23,56,87,466,19.8,23.7,21.2,8.7,42728,57.1,057,N,93.4,057920002,057920
057920009,25,16,8,1,45,50,2,2,2,26,8,8.7,8,9.7,42270,9.5,057,N,.,057920009,057920
057922001,790,738,677,621,122,2826,2076,597,166,90,23.3,25.5,22.2,13.6,43835,166.9,057,N,95.8,057922001,057922
058906001,162,163,142,154,24,621,181,16,95,301,16.1,15.5,16.9,11.6,35801,48.9,058,N,94.3,058906001,058906
059901001,370,287,248,233,16,1138,299,56,137,659,20.7,21.4,22.7,13.9,37843,81.8,059,N,94.4,059901001,059901
060902001,82,73,71,59,37,285,230,23,52,127,14.2,16.8,17.4,15.2,37637,22.6,060,N,95.4,060902001,060902
061901002,665,511,458,346,272,1980,1237,231,292,554,23.6,25.4,23.2,11.1,43609,141.7,061,N,93.3,061901002,061901
061901003,637,463,404,408,224,1912,1195,239,235,491,22.1,21.1,20.6,9.5,42107,145.8,061,N,94.5,061901003,061901
061901039,1,7,23,49,14,80,46,3,3,27,9.9,9.8,4.3,10.6,40994,6.6,061,N,90.8,061901039,061901
061902001,289,690,684,646,344,2309,1279,122,278,511,21.2,21.6,21.2,14.8,46726,157.3,061,N,94.5,061902001,061902
061902002,775,576,636,559,82,2546,2258,181,202,65,23.7,22.7,23.1,12.7,44473,164.2,061,N,95.7,061902002,061902
061902004,614,460,444,418,184,1936,1346,116,228,227,24.5,19.6,19.5,12.2,43954,139.2,061,N,96,061902004,061902
061902008,625,446,411,374,212,1856,1149,144,171,141,24.8,24.2,23.1,10.9,42865,127.8,061,N,96.2,061902008,061902
061902010,715,654,618,618,92,2605,2288,282,207,37,27,26.3,21,10.2,42426,162.5,061,N,96.4,061902010,061902
061903001,153,111,80,82,22,426,330,53,47,103,17.3,16.3,16.7,12.2,38372,39.3,061,N,95.9,061903001,061903
061905001,102,91,79,72,2,344,302,18,64,62,12.7,14.5,15.8,11.9,37092,32.5,061,N,94.5,061905001,061905
061907001,80,83,77,64,0,304,269,25,47,48,20.4,19,21.5,7.9,34651,22.7,061,N,94.9,061907001,061907
061908001,214,177,125,128,9,644,558,53,95,104,19.3,19.8,20.3,9.3,36678,47.3,061,N,95.5,061908001,061908
061910001,116,117,82,77,1,392,368,61,34,18,15.6,18.4,18.4,13.1,44939,25.4,061,N,95,061910001,061910
061911001,605,496,414,290,33,1805,1541,156,175,234,24.2,23.6,21.9,12.5,44817,114.6,061,N,94.8,061911001,061911
061911003,36,3,2,2,6,43,10,0,8,0,38.3,32,26.5,8.5,41904,4,061,N,99.3,061911003,061911
061912001,300,242,221,182,53,945,757,125,97,104,18.3,16.9,21.8,9.9,37552,65.3,061,N,95,061912001,061912
061914001,282,156,166,113,63,717,417,41,95,245,24.2,22.7,23.8,7.2,35952,45.9,061,N,94.7,061914001,061914
062901001,246,166,130,159,74,701,425,42,73,223,18.9,16.3,19.2,14.2,38282,47.7,062,N,95.9,062901001,062901
062903001,157,128,104,113,52,502,316,50,82,144,17.2,16.9,15.4,20.1,38929,41.3,062,N,95.5,062903001,062903
062904001,91,42,51,65,8,249,153,24,31,83,15.6,15.9,14.9,12.8,37773,18.6,062,N,94.6,062904001,062904
064903001,205,195,146,151,10,697,63,66,104,306,23.1,17.7,18.1,15.1,39620,49.1,064,N,91.7,064903001,064903
065901001,52,33,41,26,19,152,120,17,24,69,9.6,10,11.4,11.9,36670,20.2,065,N,95.2,065901001,065901
066902001,130,131,102,117,0,480,6,71,61,413,18,16.8,20.8,13.4,38350,37.5,066,N,94.5,066902001,066902
066903002,72,66,53,69,0,260,55,11,32,119,12.2,11,11.9,17.9,38827,27.6,066,N,92.8,066903002,066903
067902001,66,56,52,47,5,221,191,19,42,115,11.1,11.1,12.6,8.5,33445,27.2,067,N,95,067902001,067902
067902004,13,23,15,11,14,62,34,0,17,52,18,18,15,1.3,28756,1.3,067,N,97.5,067902004,067902
067903001,93,100,89,85,3,367,289,39,58,124,15.7,18.1,16.9,13.1,35808,31.8,067,N,96.3,067903001,067903
067907001,33,31,26,35,1,125,97,15,36,59,11.3,9.4,10.3,16.3,38292,12,067,N,94.6,067907001,067907
068801001,41,30,29,37,5,137,69,0,7,66,13,18.1,12.3,7.9,32564,5.6,068,Y,.,068801001,068801
068901002,3,913,683,586,88,2185,769,353,251,963,21.7,20.7,21.9,13.7,40425,131.4,068,N,91.6,068901002,068901
068901003,5,815,663,551,143,2034,1099,366,219,542,20.3,22.2,20.7,12,39497,126.8,068,N,92.5,068901003,068901
068901006,170,255,127,121,56,673,165,0,71,323,20.2,25.6,21.8,9.5,38114,25,068,N,76.4,068901006,068901
068901008,197,184,112,167,26,660,240,0,58,343,23.4,22.8,21.6,11.8,39131,49.6,068,N,95.3,068901008,068901
069901001,34,25,24,26,0,109,26,5,17,77,8.8,8.9,15.2,13.3,37793,13.1,069,N,97.6,069901001,069901
069901002,1,0,1,1,0,3,0,0,2,3,2,.,2,11,25852,1.1,069,N,.,069901002,069901
070903002,407,388,336,322,255,1453,676,142,268,564,19.3,19.6,17.9,13.2,42846,97.9,070,N,94.4,070903002,070903
070905002,206,163,170,97,78,636,288,30,121,267,17.2,18,19.3,10.8,38489,43.7,070,N,94.5,070905002,070905
070908001,517,391,367,325,53,1600,1359,207,220,156,23.6,23.4,20.4,12.9,40477,106.2,070,N,96.2,070908001,070908
070910001,114,73,82,62,4,331,233,30,64,61,16.6,14.8,16.3,11.6,39430,28.1,070,N,96.6,070910001,070910
070911001,433,387,358,335,113,1513,1148,101,247,179,21,20.2,21.7,13.7,40982,87.4,070,N,95.6,070911001,070911
070912002,36,474,418,350,179,1278,844,102,202,366,20.9,21.2,19.8,14.1,44681,94.5,070,N,96.3,070912002,070912
070915001,81,63,72,65,11,281,215,20,71,76,15,11.2,14.3,9.8,36427,26.9,070,N,96.4,070915001,070915
071803001,57,74,51,29,2,211,19,0,15,92,.,10,.,14.7,26992,5.9,071,Y,84.8,071803001,071803
071804001,125,168,177,89,7,559,55,2,39,383,46.7,35,.,9,33499,32.9,071,Y,89.7,071804001,071804
071901001,107,163,240,222,5,732,60,74,80,579,23.5,24,22.7,7.9,37776,46.1,071,N,95.1,071901001,071901
071901002,282,289,250,225,8,1046,39,63,114,949,25.5,23.5,24.4,12.4,39691,61.1,071,N,95,071901002,071901
071902001,636,477,367,424,290,1904,437,105,254,802,20.1,20.7,21.9,15.5,40843,118.3,071,N,90.6,071902001,071902
071902002,463,352,317,241,30,1373,55,76,122,961,21.7,22.4,23.2,16.8,41369,98.6,071,N,93.8,071902002,071902
071902003,442,307,237,224,3,1210,6,46,90,1130,18.9,18.2,19.3,15.6,41404,101.7,071,N,93.8,071902003,071902
071902004,414,352,301,320,48,1387,128,93,149,914,20.7,20,22.3,14.5,40341,101.6,071,N,94.8,071902004,071902
071902005,793,660,539,521,37,2513,757,401,197,767,21,22.4,22.9,14.9,40632,146.5,071,N,94.3,071902005,071902
071902006,358,287,243,221,13,1109,69,98,74,717,18.3,18.9,23.5,17.3,42824,87.9,071,N,95,071902006,071902
071902008,586,451,402,270,61,1709,136,80,205,1362,18.3,20,21.8,14.3,39600,123.5,071,N,92.6,071902008,071902
071902009,363,307,264,203,4,1137,9,37,103,970,16.9,15,17.5,14.4,39576,102.5,071,N,92.9,071902009,071902
071902010,817,701,613,485,52,2616,843,284,172,610,22.8,23.3,24,15.2,40958,146.1,071,N,95.4,071902010,071902
071902011,165,171,149,165,21,650,61,129,4,348,7.3,9.7,19.3,12.3,39858,29.6,071,N,96.1,071902011,071902
071902012,528,414,371,293,188,1606,344,204,122,815,21.6,22.6,20.9,11.7,38639,100.7,071,N,95.2,071902012,071902
071902022,1,14,44,94,11,153,19,0,0,61,15.3,9.4,7,21.2,44519,16.7,071,N,89.3,071902022,071902
071902027,34,12,7,7,1,60,6,0,12,51,3,3.7,4.4,14.9,40300,18.5,071,N,84,071902027,071902
071903001,238,195,167,157,0,757,24,54,50,689,19.9,20.1,18.3,11.2,38845,56.5,071,N,95.7,071903001,071903
071904001,328,273,218,188,0,1007,5,68,102,962,20.3,18.2,19.7,9.2,41088,69.6,071,N,96.1,071904001,071904
071905001,624,616,547,497,45,2284,67,140,243,1867,25.1,25,26.2,10.4,40717,134.5,071,N,94.8,071905001,071905
071905002,677,536,484,440,48,2137,377,253,184,1023,25.2,24.2,27.8,14.3,43853,122.9,071,N,94.7,071905002,071905
071905003,359,325,248,240,136,1172,193,58,202,832,20.4,18.1,22.6,9.3,40351,91.2,071,N,91.5,071905003,071905
071905004,581,513,396,360,12,1850,28,124,210,1503,26.8,25.2,26.7,13,43713,113.7,071,N,93.6,071905004,071905
071905005,447,355,290,320,3,1412,31,130,180,1158,20.7,21.8,22.9,12.6,42831,121.3,071,N,94.5,071905005,071905
071905007,699,602,556,577,106,2434,336,183,280,1234,23.5,27,15.6,15.6,45037,148.3,071,N,94.7,071905007,071905
071905008,514,533,402,419,4,1868,41,159,227,1596,25.7,26.1,26.3,13.2,43519,111.5,071,N,94.5,071905008,071905
071905010,33,49,54,27,1,163,5,0,13,147,11.4,17.4,11.7,8.9,39951,14,071,N,93.3,071905010,071905
071905014,41,18,8,18,2,85,4,0,15,51,9.5,7.2,7.9,10.5,41668,12.7,071,N,90.9,071905014,071905
071905033,12,40,79,155,4,286,7,0,9,95,23.3,25,16,6.7,39043,13,071,N,82.9,071905033,071905
071906001,64,44,39,50,0,197,7,20,37,196,20.6,16.7,20,11.4,39404,18,071,N,94.1,071906001,071906
071907001,449,312,270,235,3,1266,69,63,147,872,20.7,22.4,21.2,12.8,40331,87.9,071,N,95.7,071907001,071907
071908001,86,78,56,55,4,275,2,17,19,275,14.8,14,19.5,9.6,37235,22.9,071,N,94.9,071908001,071908
071909001,861,709,581,583,6,2734,36,321,257,2362,21.9,22.4,22.7,11.3,40186,168.5,071,N,95.8,071909001,071909
071909002,686,829,637,594,65,2746,241,217,237,1489,25.4,24.5,23.5,14.5,42011,160.7,071,N,94,071909002,071909
071909004,843,840,667,560,60,2910,239,238,299,1761,24.7,27.1,26.1,9.8,38823,161,071,N,93.5,071909004,071909
072801001,6,29,18,13,0,66,40,0,9,36,22.2,11.6,8.2,1.6,28779,5.9,072,Y,91.6,072801001,072801
072902001,100,119,77,83,0,379,247,38,55,182,16.1,13.6,16.5,13.2,37568,31.1,072,N,95.4,072902001,072902
072903001,306,279,268,218,7,1071,866,54,104,212,19.7,19.5,20.5,14.2,38373,68.8,072,N,95.7,072903001,072903
073903001,130,114,109,111,257,464,105,26,82,288,16.6,16.7,19.4,15.1,38565,36.7,073,N,95.2,073903001,073903
073905001,95,79,89,67,59,330,218,37,62,115,15.3,14.1,17.3,15.6,37966,26.1,073,N,95.6,073905001,073905
074903001,182,145,135,117,56,579,477,88,97,205,18.6,18.1,16.1,14,37998,42.2,074,N,94.9,074903001,074903
074907001,62,40,45,56,25,203,159,33,33,72,12.9,16.7,17.8,15.3,39183,21,074,N,95.6,074907001,074907
074909001,68,65,63,45,9,241,215,27,46,60,15.1,11.5,15.4,13.8,38857,22.8,074,N,96.1,074909001,074909
074912001,47,37,43,23,5,150,123,13,18,47,19.9,18.3,18.3,14.9,39281,11.7,074,N,95.6,074912001,074912
075902001,188,141,162,146,52,637,480,27,92,159,19.3,20.1,19.6,17.1,39171,47.6,075,N,94.4,075902001,075902
076903001,21,24,27,26,4,98,67,17,13,67,9.3,9.6,10.2,12.2,38055,13,076,N,97.6,076903001,076903
076904001,28,36,27,25,11,116,69,7,17,58,11.7,8.5,8.7,10.3,35278,14.2,076,N,96.6,076904001,076904
077901001,80,72,62,47,15,261,72,25,33,135,13.8,15.1,12.3,11.6,35113,29.7,077,N,94,077901001,077901
077901002,1,4,3,5,0,13,2,0,0,13,5.6,2,2.8,1.8,26251,3.4,077,N,77.8,077901002,077901
077902001,54,48,60,35,8,197,98,32,18,84,11.9,10.9,13.4,12.9,36629,22.5,077,N,96.5,077902001,077902
079901001,548,402,352,338,310,1640,455,113,173,721,24.1,23,23.8,15.1,45189,106.9,079,N,93.3,079901001,079901
079901002,463,432,345,326,209,1566,515,110,184,636,19.2,20.5,20.8,11.9,42556,98.9,079,N,94.3,079901002,079901
079901003,458,374,354,311,141,1497,828,158,135,379,21.4,23.5,20.8,11.6,41960,90.1,079,N,96,079901003,079901
079906001,227,192,155,156,49,730,499,66,91,130,16.2,16.4,17.9,13.3,40845,52.7,079,N,94.8,079906001,079906
079907001,606,578,581,618,416,2383,993,335,242,269,24.6,23.3,25.8,15,46376,134.7,079,N,95.5,079907001,079907
079907002,518,399,427,425,1246,1769,12,128,199,858,20.9,21.7,22.3,13.6,45921,116.1,079,N,92.7,079907002,079907
079907004,535,589,589,661,93,2374,1265,563,142,51,24.6,24.7,25.8,14.7,46128,131,079,N,96.7,079907004,079907
079907005,693,609,587,598,317,2487,990,284,226,383,24.9,21.4,24.1,12,44155,142.2,079,N,96.4,079907005,079907
079907006,524,514,513,570,615,2121,1101,418,206,146,24.5,23.7,25.1,14.2,44918,117.5,079,N,95.4,079907006,079907
079907007,717,686,665,627,251,2695,1624,493,190,155,24.7,25.6,24.8,10.2,42041,143.4,079,N,96.8,079907007,079907
079907008,577,520,415,535,994,2047,371,309,179,503,25.1,23.2,25.8,11.8,43918,115.4,079,N,95.4,079907008,079907
079907011,633,539,499,472,656,2143,402,188,186,697,21.6,22.4,22.8,6.8,39902,124.4,079,N,95.5,079907011,079907
079907012,611,618,429,1,1388,1659,15,115,190,496,25.9,23.4,26,7.5,41214,96.3,079,N,95.3,079907012,079907
079910001,231,180,176,172,221,759,143,56,73,229,18.7,19.2,16.1,11.4,43047,60.2,079,N,96.1,079910001,079910
080901001,145,114,108,96,17,463,379,59,66,91,16.2,14.7,17.1,15.1,38735,36.5,080,N,95.2,080901001,080901
081902002,151,129,98,138,140,516,314,54,78,151,16.7,15.5,15.1,13.3,39971,40.6,081,N,94.9,081902002,081902
081904001,97,111,76,75,64,359,259,36,59,127,12.7,13.4,15.7,13.7,38491,29.7,081,N,94.4,081904001,081904
081905002,29,40,35,41,22,145,109,8,29,43,11.4,13.8,11.4,7.4,35236,13.1,081,N,95.4,081905002,081905
082902001,64,47,56,36,2,203,44,33,47,114,11.1,10.8,13.5,16.8,40565,24.4,082,N,92.9,082902001,082902
082903001,174,136,150,145,2,605,74,92,83,435,15.5,14.8,16.5,12.9,36821,50.9,082,N,94.8,082903001,082903
083901001,48,41,30,38,20,157,36,18,27,94,10.6,15,12.6,13.5,40941,20.2,083,N,94.9,083901001,083901
083903001,178,151,135,140,13,604,356,43,89,244,18.6,16.3,16.6,14,42496,41.9,083,N,95.1,083903001,083903
083903002,4,10,6,10,0,30,15,0,7,23,.,.,.,17.4,44082,4.6,083,N,86,083903002,083903
084901001,603,439,277,258,226,1577,810,65,151,661,20.7,22.5,22.6,12.6,41982,102.4,084,N,93,084901001,084901
084902001,790,659,552,526,786,2527,804,212,328,1246,26.1,26.7,24.9,12.7,41669,142.1,084,N,92.9,084902001,084902
084903001,31,28,30,32,0,121,110,3,29,55,16.6,13.4,18.2,8.3,31127,10,084,N,94.6,084903001,084903
084904001,417,260,258,204,815,1139,184,87,139,369,20.5,20.6,19.4,12.7,39836,80.1,084,N,92.5,084904001,084904
084906001,497,377,319,311,282,1504,804,92,145,568,21.7,22.5,22.5,14.2,43224,95.5,084,N,94.4,084906001,084906
084908001,104,73,73,89,123,339,149,30,58,180,18.5,16.3,16.8,11.1,39053,24.4,084,N,90.8,084908001,084908
084909001,443,319,292,267,1,1321,1179,83,90,169,22.2,21.4,21.8,11.7,39600,82.5,084,N,93.3,084909001,084909
084910001,1024,842,736,696,282,3298,2339,288,258,339,23.2,25.3,24.6,13.2,43453,179.6,084,N,93.6,084910001,084910
084910002,956,930,828,759,149,3473,2527,534,209,180,24,25.6,23.9,14.5,44323,186.1,084,N,95.3,084910002,084910
084910003,779,668,647,561,303,2655,1624,254,238,209,22.4,25.5,23.9,12.6,43121,141.8,084,N,94.6,084910003,084910
084911001,505,459,436,357,34,1757,1555,186,144,32,24.6,23.7,24.9,12.9,43583,113.4,084,N,95.8,084911001,084911
085902001,79,74,94,45,20,292,151,24,50,124,12.7,15.6,16.2,13.4,40048,31,085,N,96.5,085902001,085902
086901001,267,258,245,219,5,989,700,61,125,238,20.5,20.9,19.6,15.4,38997,77.3,086,N,95.6,086901001,086901
086902001,37,54,34,43,3,168,148,11,42,48,17.3,12.8,12.8,13.1,39903,16.6,086,N,96,086902001,086902
088902001,153,115,89,83,15,440,267,62,85,139,17.1,13.8,15.9,16.2,38668,34.7,088,N,95.3,088902001,088902
089901001,221,204,163,160,99,748,318,43,119,381,17.2,15.4,17.9,12,35454,53.8,089,N,94.3,089901001,089901
089903001,87,72,51,71,12,281,92,35,37,172,12.5,10.5,14.3,11.8,36712,25.5,089,N,96.1,089903001,089903
090904001,313,277,138,200,34,928,682,167,130,264,20.4,18.5,20.1,15.4,38376,69.9,090,N,94,090904001,090904
090904002,11,21,15,23,2,70,45,0,10,28,.,.,.,15.9,36463,5.8,090,N,68.7,090904002,090904
