,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,asian_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
001902001,48,45,47,48,7,188,3,165,27,37,51,11.1,11.8,11.1,11.2,43373,21,001,N,95.3,001902001,001902
001903001,103,88,103,74,14,368,6,314,20,40,169,10.2,13.1,15,14.4,45366,33.4,001,N,96,001903001,001903
001904001,65,66,53,47,22,231,2,175,18,19,119,13.8,14.3,12.5,13,43611,20.4,001,N,95.5,001904001,001904
001906002,30,27,22,33,11,112,1,86,6,22,48,11.7,7.4,9.6,10.3,48902,11.2,001,N,94.8,001906002,001906
001907001,278,238,236,175,242,927,7,293,30,90,592,16.7,21.6,21.3,10.6,45002,81.4,001,N,95.2,001907001,001907
001908002,119,120,103,96,85,438,5,247,15,44,236,12.4,12.5,14.4,13.8,43832,42.1,001,N,95.6,001908002,001908
001909001,26,27,23,26,1,102,0,92,3,14,35,11.9,11.8,11.8,13,46239,13,001,N,97,001909001,001909
002901001,303,253,243,218,17,1017,3,307,48,60,298,12.6,19.9,21.3,14.6,56933,77.9,002,N,96.6,002901001,002901
002901002,2,2,18,10,0,32,0,9,1,1,12,.,.,.,14.3,54839,6,002,N,92.9,002901002,002901
003902001,226,214,189,169,45,798,8,532,72,68,365,19.8,18.4,21.5,13.4,49518,54.7,003,N,95.2,003902001,003902
003903001,603,560,536,443,581,2142,43,656,250,285,1365,14.4,16.5,16.9,13.3,47244,173,003,N,94.9,003903001,003903
003903004,2,11,20,22,7,55,0,19,0,12,26,.,.,.,24,54560,-2,003,N,74.5,003903004,003903
003903201,2,3,1,1,2,7,0,5,0,1,6,.,.,.,14,46940,1,003,N,100,003903201,003903
003904001,151,144,141,121,8,557,0,494,43,48,227,19.9,20.7,21.5,14.2,45990,38.5,003,N,96,003904001,003904
003904005,4,6,14,10,2,34,0,31,0,9,24,.,.,.,13.3,42216,3,003,N,80.3,003904005,003904
003905001,124,131,128,124,62,507,1,163,26,65,390,18,16.7,18.4,14.1,50019,37.5,003,N,95.8,003905001,003905
003907001,123,127,113,106,31,469,1,345,23,66,203,16.1,17,16.2,9.4,46568,40,003,N,95,003907001,003907
004901001,277,291,226,205,14,999,29,572,31,82,435,17.6,21.2,22.4,10.7,46254,78,004,N,94.9,004901001,004901
005902001,77,66,81,55,2,279,1,248,18,22,51,9.8,11.8,15.1,17.1,47288,25.7,005,N,97.1,005902001,005902
005904001,39,42,38,49,0,168,0,122,20,17,49,10.2,11.1,13.5,14.4,46732,14.1,005,N,97.3,005904001,005904
007901001,44,39,39,28,1,150,0,7,5,18,103,8,13.8,13.1,5.9,43748,15.7,007,N,96.1,007901001,007901
007902001,130,98,130,100,3,458,2,203,34,35,197,14,14.3,15.3,15.1,54418,42.6,007,N,95.1,007902001,007902
007902006,2,0,1,1,0,4,0,0,0,0,3,.,.,.,34,88588,0.9,007,N,-1,007902006,007902
007904001,129,118,93,140,9,480,0,80,32,30,350,16.6,16.9,16.6,10.9,49689,44,007,N,94.1,007904001,007904
007905001,276,262,214,224,2,976,3,268,58,80,432,15.3,16,16.8,12.6,47804,72.2,007,N,94.4,007905001,007905
007905005,1,1,3,4,0,9,0,5,0,1,3,.,.,.,5,42840,1,007,N,70.6,007905005,007905
007906001,159,122,107,106,5,494,1,65,42,54,315,14.5,16.8,12.4,9.8,49270,37.3,007,N,92.8,007906001,007906
008901001,201,162,155,132,61,650,3,404,64,48,240,16.7,16,17.1,13.5,47041,48.5,008,N,96.3,008901001,008901
008902001,213,256,200,190,95,859,3,383,75,67,396,15.5,18.4,15.2,12.3,52568,60.4,008,N,94.4,008902001,008902
008903001,52,57,58,66,26,233,2,88,6,10,114,15.3,14.6,14.3,13.5,47771,19.1,008,N,95.8,008903001,008903
009901001,107,102,80,75,0,364,3,60,15,40,285,12.2,13.9,17.9,12.2,44614,34,009,N,95.8,009901001,009901
009901002,1,2,4,5,0,12,0,1,0,2,10,.,.,.,.,.,.,009,N,75,009901002,009901
010902001,186,170,159,158,4,673,3,444,56,46,275,12.9,15.5,18.6,15,50353,52.4,010,N,94.8,010902001,010902
011901001,392,344,313,298,113,1347,4,590,145,137,642,16.1,22.1,22.6,11.2,49093,91.1,011,N,93.6,011901001,011901
011901002,386,399,327,325,60,1437,7,348,109,143,902,19.7,21.1,20.1,8.7,48557,101.1,011,N,94.2,011901002,011901
011901022,2,20,32,19,6,73,0,20,0,11,51,.,.,.,17.4,52652,6.7,011,N,-1,011901022,011901
011902001,388,317,279,289,174,1273,6,374,91,105,864,18.7,20.3,20.5,8.7,48690,84.9,011,N,93,011902001,011902
011902004,1,9,9,19,5,38,0,14,0,4,25,3.6,2.5,5.8,30.7,62873,2.6,011,N,91.9,011902004,011902
011904002,166,127,133,121,42,547,2,336,49,45,249,19.8,15.7,20.4,13.8,49001,47.9,011,N,95.5,011904002,011904
012901001,42,37,49,39,7,167,2,119,9,15,68,6.8,8.1,9.6,13.6,43849,19,012,N,95.5,012901001,012901
013901001,321,263,234,188,25,1006,6,138,71,90,571,16.1,14.7,16.2,8.3,46562,65.5,013,N,92.2,013901001,013901
013905001,82,74,64,58,2,278,3,96,28,26,142,14,12.7,11.9,13,47888,21.7,013,N,94.5,013905001,013905
014801001,42,64,41,65,90,212,1,52,0,52,148,7.8,7.1,5.8,3.8,43678,9.3,014,Y,85.3,014801001,014801
014801002,102,138,98,100,11,438,0,107,0,28,234,14.6,14.5,14.6,5.2,46712,16.9,014,Y,86.3,014801002,014801
014801003,64,45,37,65,25,211,0,56,0,17,108,7.2,7.4,6.3,6.2,47207,7.7,014,Y,84.4,014801003,014801
014801004,65,62,59,57,21,243,0,65,0,33,180,12.4,11.2,9.6,8.8,45669,11.2,014,Y,79.5,014801004,014801
014801005,31,39,35,25,49,130,1,2,0,6,114,6.3,7.7,4.8,5.6,44614,5.6,014,Y,81.3,014801005,014801
014801006,41,60,52,37,69,190,1,33,0,19,99,7.3,6.8,7.8,8.1,43951,8.8,014,Y,78.7,014801006,014801
014801007,96,126,89,85,13,396,2,94,0,42,233,8.7,8.4,9.7,7.1,44295,15.8,014,Y,86.5,014801007,014801
014801008,42,43,68,47,9,200,2,120,0,22,143,6.7,5.7,5.5,9.2,45821,9.4,014,Y,82.6,014801008,014801
014804005,19,27,26,27,4,99,1,66,0,8,14,3.5,3.3,4.2,8.5,47016,2,014,Y,90.4,014804005,014804
014901001,112,108,110,76,10,406,6,286,36,32,110,17,14,14.9,18,49714,30.5,014,N,95.6,014901001,014901
014903001,746,698,636,626,207,2706,42,1458,244,327,1092,19.9,20.3,24,12.2,53867,182.2,014,N,94.4,014903001,014903
014903005,132,128,119,102,27,481,8,312,89,23,136,21.9,19,23.3,9.2,48379,20.8,014,N,94.9,014903005,014903
014905001,64,60,51,35,6,210,0,139,25,19,80,16.8,15.2,17.7,12.9,44936,17.7,014,N,96.5,014905001,014905
014906001,777,605,506,446,892,2334,33,471,107,345,1302,15.2,19.7,20.2,10,51266,153.2,014,N,94.2,014906001,014906
014906002,797,665,608,562,1108,2632,96,481,136,323,1164,17.1,23,23.3,11.4,52100,157.6,014,N,94.7,014906002,014906
014906004,51,25,8,7,48,91,1,14,0,18,54,.,.,.,13,54620,20.4,014,N,80.5,014906004,014906
014906006,31,109,107,120,137,367,6,81,2,25,201,.,.,.,11.8,52094,24.4,014,N,84.1,014906006,014906
014906007,717,652,497,585,726,2451,97,835,140,217,680,15.3,19.4,22.4,11.1,52149,150.2,014,N,94.7,014906007,014906
014906008,731,570,503,465,1037,2269,64,351,57,336,1227,15.6,21.8,22,10.1,51294,141.5,014,N,93.5,014906008,014906
014907001,64,92,66,77,6,299,1,210,34,24,111,12.8,14.3,18.8,13.4,46530,24.6,014,N,97.2,014907001,014907
014908001,127,126,125,112,6,490,5,360,36,22,92,14.8,20,21.2,14,47935,36.8,014,N,96.5,014908001,014908
014909002,607,524,450,365,519,1946,34,521,232,176,1211,15,20.4,19.1,10.6,48891,152.3,014,N,93.9,014909002,014909
014909008,16,41,25,5,25,87,0,22,0,4,61,13.5,25,.,15.5,50386,6,014,N,80.5,014909008,014909
014910001,127,102,111,104,5,444,4,324,34,39,170,16.1,16.1,18.1,13.3,47555,31.3,014,N,96,014910001,014910
015801001,56,31,22,18,3,127,0,3,0,25,116,19.1,11.7,15.5,4.2,46967,14.3,015,Y,68.1,015801001,015801
015801002,14,28,18,19,1,79,1,10,0,4,50,15.8,11.4,13,3.7,42510,5.4,015,Y,94.2,015801002,015801
015801003,18,33,34,31,1,116,0,12,0,11,82,12.4,4.3,6.5,3.9,34872,5.9,015,Y,80,015801003,015801
015806003,62,47,33,38,54,180,0,4,0,17,128,14.3,11.8,14.5,3.8,36461,14.7,015,Y,95.8,015806003,015806
015807005,21,31,43,27,24,122,0,22,2,11,70,5,8.6,5.2,7.7,42865,9.2,015,Y,85.6,015807005,015807
015814001,52,44,41,26,5,163,0,4,0,19,147,3.8,2.6,2.7,14.4,32479,8,015,Y,82.4,015814001,015814
015816001,18,35,55,82,24,190,0,19,1,11,127,13.8,13.4,6.7,2.9,41862,9.4,015,Y,95.5,015816001,015816
015826001,228,185,101,114,25,628,0,14,0,45,540,18.9,21.9,22.7,3.3,50116,38.1,015,Y,94.3,015826001,015826
015833001,23,35,29,39,5,126,0,19,0,14,71,17.1,12.9,22.4,1.7,45973,8.3,015,Y,91.2,015833001,015833
015901001,399,389,400,363,25,1551,49,838,315,85,248,19.5,24.4,23.2,13.8,57425,110.7,015,N,95.6,015901001,015901
015904001,601,487,457,405,8,1950,1,25,145,214,1645,17.2,19.4,17.8,11.4,55443,143.5,015,N,93.9,015904001,015904
015904002,415,434,456,371,12,1676,4,57,145,187,1326,18.4,18.6,19.9,9.5,53703,128.9,015,N,94.6,015904002,015904
015904004,16,60,76,38,0,190,0,2,3,22,165,4.6,6.8,5.2,9.3,53675,16.9,015,N,84.9,015904004,015904
015904010,3,5,5,1,0,14,0,2,0,14,10,2.5,10,.,12.1,54708,3,015,N,78.3,015904010,015904
015905002,416,315,322,288,12,1341,1,7,100,161,1126,16.2,17.6,15.6,8.5,53667,74.5,015,N,87.4,015905002,015905
015905003,398,364,281,232,21,1275,5,6,159,157,1140,15,17.9,17.6,7.9,54156,70.1,015,N,88.5,015905003,015905
015906001,97,105,98,121,74,421,16,177,33,19,18,18.6,18.6,20.2,16.4,56794,31.3,015,N,96.7,015906001,015906
015907001,587,486,445,456,68,1974,3,42,201,226,1757,8.8,10.9,9.8,12.2,54973,113.3,015,N,92.6,015907001,015907
015907002,386,375,327,278,9,1366,1,22,152,164,1193,9.2,9.9,10.6,11.5,54736,84.6,015,N,94.3,015907002,015907
015907003,500,435,407,369,19,1711,3,32,143,208,1537,10,10.1,11.1,13.6,55580,102.2,015,N,94.3,015907003,015907
015907004,97,93,92,79,15,361,4,11,61,14,305,10.4,13.6,12.6,10.6,54359,23.6,015,N,95.7,015907004,015907
015907005,532,439,420,307,117,1698,5,51,105,238,1541,10.7,14.7,14.3,11.9,54968,103.6,015,N,92.3,015907005,015907
015907006,347,269,249,182,440,1047,11,21,43,178,961,7,9.2,9.1,8.9,53883,73,015,N,91.9,015907006,015907
015907007,554,461,367,363,42,1745,3,43,98,222,1557,11.4,14.5,13,13.6,56100,105,015,N,93.5,015907007,015907
015907008,574,423,449,332,14,1778,3,17,108,244,1640,12.7,15.1,13.8,10.2,53878,110.9,015,N,92.4,015907008,015907
015907022,131,103,121,82,10,437,0,25,83,1,330,10.2,11,9.4,13.4,55864,19,015,N,96.6,015907022,015907
015907024,4,31,67,76,10,178,0,3,0,1,165,.,.,.,17.4,55069,7.8,015,N,77.7,015907024,015907
015907182,39,38,49,38,21,164,0,2,0,4,164,.,2.6,2.5,17.4,58538,8,015,N,78.1,015907182,015907
015908001,798,684,567,498,30,2547,5,34,193,199,2284,22.6,24.2,21.6,10.7,53345,157.4,015,N,93.3,015908001,015908
015909001,258,281,250,245,7,1034,0,130,58,115,742,16.2,18.8,20.5,7.2,50193,80.4,015,N,94.2,015909001,015909
015910001,771,652,640,515,111,2578,30,350,426,209,1642,16.8,19.7,21.5,10.7,55444,178.6,015,N,93.3,015910001,015910
015910002,685,678,555,554,207,2472,63,696,102,241,1134,18.7,23.6,24.8,11.6,55985,151.4,015,N,94.7,015910002,015910
015910003,817,824,653,718,130,3012,83,1083,199,258,1006,19.5,22.6,25.4,10.8,55399,173.9,015,N,94.7,015910003,015910
015910004,886,775,633,622,508,2916,92,429,131,320,1905,17.6,17.8,19.7,9.2,54473,193,015,N,92.6,015910004,015910
015910005,936,903,788,728,279,3355,76,925,97,323,1541,19.2,22.6,22.5,10.8,55616,196.9,015,N,94.5,015910005,015910
015910007,935,848,753,791,158,3327,240,1429,284,194,368,21.5,24.7,24.9,13.3,56564,169.9,015,N,97,015910007,015910
015910009,124,121,124,114,15,483,19,169,63,13,109,11.5,15.9,19.3,12.1,60401,24.2,015,N,96.5,015910009,015910
015910012,37,24,16,14,7,91,2,23,0,14,53,5.5,5.1,5.2,13,55657,17,015,N,85.6,015910012,015910
015910014,800,772,713,706,147,2991,212,1278,202,188,425,22.3,25,26.5,11.4,55687,156.6,015,N,96.3,015910014,015910
015910054,1,0,1,2,0,4,0,0,0,0,4,.,.,.,.,.,.,015,N,-1,015910054,015910
015911001,866,791,729,649,279,3035,11,566,194,286,1692,19,20.6,25.4,9.6,56806,157.8,015,N,93.4,015911001,015911
015912001,1068,988,856,762,108,3674,19,170,242,355,2848,15.4,16.7,16.9,10.8,56660,207.5,015,N,93.5,015912001,015912
015915001,850,729,697,600,170,2876,51,245,295,318,2230,20,23,23,10,54994,175.1,015,N,93.9,015915001,015915
015915002,921,795,678,615,147,3009,33,248,414,345,2143,20.5,23.8,24.8,11.9,56089,186,015,N,94.3,015915002,015915
015915003,724,679,646,609,182,2658,98,522,249,287,1186,20.5,23,23.5,10.5,55183,164.5,015,N,94.4,015915003,015915
015915005,773,705,754,643,168,2875,128,856,373,279,885,19.3,21.9,24.9,12.8,56346,166.3,015,N,94.9,015915005,015915
015915006,233,200,219,188,44,840,126,171,290,3,247,19.7,24,23.1,14.7,56906,49,015,N,97.5,015915006,015915
015915007,918,821,733,623,274,3095,70,594,430,288,1206,19.5,22.1,23.3,12.2,56041,176.6,015,N,94.6,015915007,015915
015915008,50,44,30,16,13,140,4,23,3,22,92,5.2,5,6,11.3,55317,22.8,015,N,84.6,015915008,015915
015915016,814,853,767,706,118,3140,79,1093,432,276,722,21,24,23.5,13.8,57259,174.6,015,N,95.7,015915016,015915
015915019,813,781,750,730,279,3074,61,380,364,284,1342,21.8,22.1,25.7,10.5,54945,180.1,015,N,95.1,015915019,015915
015915022,873,757,710,538,268,2878,37,255,227,294,1596,18.9,20.5,22.7,10.1,54873,173.8,015,N,94.2,015915022,015915
015915023,765,682,673,608,157,2728,196,791,373,197,657,19.9,24,23.5,12.6,56041,150.2,015,N,96,015915023,015915
015915024,682,727,701,588,326,2698,48,569,245,236,834,18.5,23.7,22.3,10,55049,152.8,015,N,95.3,015915024,015915
015916001,1130,1037,1030,531,908,3728,86,685,341,392,1987,21.3,25.6,23.5,10.5,53961,216.3,015,N,95,015916001,015916
015916008,630,591,637,402,678,2260,38,203,125,273,1620,17.7,20.7,21.4,9.1,53315,145.7,015,N,92.7,015916008,015916
015916009,128,114,108,101,93,451,20,86,135,3,199,21.8,18.9,20.4,10.9,54098,19.9,015,N,97.6,015916009,015916
015917001,440,388,342,314,24,1484,3,125,117,165,1118,18.4,18.7,19.7,9.5,56092,99.6,015,N,93.2,015917001,015917
016901001,56,71,58,53,0,238,1,170,23,26,72,13.3,11.7,16.3,18,53465,19.9,016,N,96.1,016901001,016901
016902001,74,70,77,68,0,289,0,173,33,16,131,12,12.2,15.4,18.4,54754,28.4,016,N,95.8,016902001,016902
018901001,73,85,81,63,12,302,1,188,29,35,127,12.7,13.7,15.4,14.9,44253,29.6,018,N,95.5,018901001,018901
018904001,38,48,48,44,5,178,0,123,5,18,87,8.6,8.7,13,15.4,45175,18.4,018,N,95,018904001,018904
019901001,61,55,57,57,46,230,0,160,15,21,139,11.8,12.4,10.1,14.7,49021,25.6,019,N,95.2,019901001,019901
019902002,90,74,68,70,46,302,0,210,18,34,151,11.1,15.5,13.7,16.9,46360,31.8,019,N,94.7,019902002,019902
019905001,94,101,103,82,80,380,6,252,32,51,173,10.7,12.9,11.4,18.5,50149,39.3,019,N,94.8,019905001,019905
019906001,112,94,90,86,11,382,0,352,39,34,111,14.4,15.6,18.7,13.6,47611,34.5,019,N,96,019906001,019906
019907002,525,461,452,386,778,1824,28,716,186,222,960,10.9,14.7,16.2,12.8,46320,144.5,019,N,94.2,019907002,019907
019907003,6,21,32,31,34,90,0,43,2,8,60,.,.,.,18.7,49708,7.6,019,N,90.5,019907003,019907
019908001,202,192,171,161,362,726,0,268,47,113,514,15.9,19.7,19,15.2,46952,63.6,019,N,92.8,019908001,019908
019908002,7,6,8,5,12,26,0,14,0,0,22,5.8,3.1,3.8,13.3,45698,8.5,019,N,84.6,019908002,019908
019909001,37,41,41,40,0,159,0,143,9,38,76,9.1,8.9,10.1,12.4,41770,19.1,019,N,94.9,019909001,019909
019912001,183,162,172,141,83,658,26,487,144,49,85,10,15.4,16.4,13,47198,53.4,019,N,95.4,019912001,019912
020901001,753,710,594,558,89,2615,45,1102,276,295,1288,18.8,20.1,20.8,11.5,59023,160.5,020,N,93.7,020901001,020901
020901002,912,819,732,629,1017,3092,360,533,262,240,1278,20.1,22.6,22.5,8.8,57516,172.8,020,N,95.7,020901002,020901
020901005,53,51,56,49,6,209,1,101,4,27,129,13.7,11.7,14,7.9,56144,15.9,020,N,89.1,020901005,020901
020902001,549,519,454,409,229,1931,18,773,86,159,1012,19.2,24.3,21.5,9.8,53769,111.2,020,N,95.8,020902001,020902
020904001,66,53,58,46,0,223,2,164,22,13,40,16.9,17,19.4,10,53397,17.6,020,N,94.9,020904001,020904
020905001,334,269,224,210,115,1037,1,173,28,102,704,20.6,20.3,19.5,10.8,53794,73.2,020,N,91.8,020905001,020905
020905002,733,643,618,502,177,2496,52,1150,268,177,893,22.3,22.4,22.9,13.3,55566,140.4,020,N,93.2,020905002,020905
020905006,41,18,27,33,9,119,0,36,1,9,68,.,.,.,27.7,56938,3,020,N,65.9,020905006,020905
020906002,166,173,154,121,94,614,3,366,63,43,245,21.6,16.8,18.6,13.6,56885,40,020,N,96.3,020906002,020906
020907001,243,244,209,171,108,867,2,509,51,95,382,18.9,21,20.9,15.2,51687,57.8,020,N,92.9,020907001,020907
020908001,784,799,723,655,420,2961,156,1274,240,301,786,22.1,22.7,17.4,11.3,55582,185.4,020,N,95.3,020908001,020908
020908004,4,35,34,44,9,117,3,51,1,27,50,4.7,5.3,3.7,7.2,54581,20.4,020,N,89.8,020908004,020908
020908007,661,630,547,567,690,2405,436,731,344,174,462,21.7,22.8,24.5,9,54574,143.5,020,N,96.7,020908007,020908
020908009,294,270,274,160,125,998,73,401,67,64,257,20.8,24.8,23,7,53646,58.7,020,N,95.6,020908009,020908
021901001,499,450,432,394,275,1775,151,886,258,141,662,20.8,20.8,21.8,12.7,50334,135.1,021,N,95.7,021901001,021901
021901002,1,8,18,12,5,39,1,19,0,4,15,2.5,2.7,1.5,16,51792,12,021,N,82.7,021901002,021901
021901003,490,485,420,350,161,1745,127,1100,301,96,361,22.5,25.4,24.1,12.5,49949,112.2,021,N,96.4,021901003,021901
021902001,615,569,449,418,368,2051,12,613,451,178,1311,16.1,22.5,18.3,12.4,48844,144.4,021,N,95.2,021902001,021902
021902002,550,449,370,277,402,1646,3,457,216,161,1145,14.8,18.3,18.1,8.5,46985,116.2,021,N,95.3,021902002,021902
021902003,157,121,93,59,20,430,5,112,135,7,289,20.9,18.8,22,5.1,43606,18.7,021,N,97.8,021902003,021902
021902017,34,71,117,63,66,285,2,34,7,11,224,7.4,3,4,8.9,46989,22.5,021,N,75.7,021902017,021902
022901001,83,78,65,65,2,291,1,96,31,22,110,10.8,11.8,14.3,16.9,47119,31.3,022,N,96.1,022901001,022901
024901001,124,99,100,99,0,422,2,7,39,35,273,16.8,17.4,20.1,17.2,47854,29.1,024,N,94.5,024901001,024901
025901001,92,75,76,75,12,318,0,231,31,20,99,10.5,13.2,17.6,14.2,43047,31.6,025,N,96,025901001,025901
025902001,278,238,212,169,37,897,6,465,84,68,535,17.6,18.6,18,13.2,46183,71.3,025,N,96.2,025902001,025902
025909001,103,111,85,76,6,375,6,276,42,36,133,9.4,11.3,13.2,13.9,45490,33.6,025,N,97.9,025909001,025909
026901001,145,150,138,118,54,551,2,301,49,46,243,16.4,17.3,18.8,12.6,44712,41,026,N,95.9,026901001,026901
027903001,259,234,213,203,14,909,4,635,42,89,404,21.3,21.6,20.7,14.5,48645,58.2,027,N,94.2,027903001,027903
027904001,338,313,269,279,34,1199,10,633,95,144,678,18.9,21.9,21.5,11.5,49271,79.7,027,N,95.3,027904001,027904
027904002,1,5,25,15,3,46,0,32,0,3,32,7.5,7.3,3.8,16.6,50633,7.8,027,N,90.9,027904002,027904
028902001,2,380,384,317,53,1083,7,275,80,127,619,17.5,19.4,21.8,10.1,48911,71.5,028,N,92.6,028902001,028902
028903001,121,87,92,88,22,388,0,126,34,45,224,20.2,19,20.5,11.3,47221,28.4,028,N,95.7,028903001,028903
029901001,312,325,302,249,23,1188,57,345,76,120,582,15.4,14.7,14.1,14.7,49466,82.8,029,N,94.4,029901001,029901
029901003,1,8,11,6,2,26,0,12,0,3,20,11.8,8.6,18.4,15.3,49545,3.7,029,N,84,029901003,029901
030902001,111,109,97,93,8,410,6,325,28,32,149,13.6,13.3,13.5,13.8,44321,37,030,N,95.6,030902001,030902
030903001,29,21,20,21,0,91,1,72,1,11,57,10.4,10,10.4,14.9,39534,12.9,030,N,93.7,030903001,030903
030906001,32,24,28,22,1,106,1,90,6,9,49,9,7.5,11,12.6,40454,15.3,030,N,96.7,030906001,030906
031901001,797,745,677,451,3,2670,14,27,376,275,2337,17.8,20.4,20.7,14.7,52934,178.2,031,N,93.1,031901001,031901
031901002,615,516,478,376,0,1985,0,9,191,273,1977,18.1,19.9,19.2,12.3,50662,140.3,031,N,95.2,031901002,031901
031901003,599,526,523,386,5,2034,4,15,234,271,2030,16.1,20,18.8,13,51969,140.4,031,N,94.2,031901003,031901
031901004,761,636,566,463,1,2426,2,9,246,290,2335,17.4,20.4,19.5,12.5,51674,167.4,031,N,94.8,031901004,031901
031901007,597,580,499,389,2,2065,0,6,181,288,2058,17.9,20.9,21.8,9.8,49771,149.5,031,N,94.7,031901007,031901
031901008,117,111,92,105,0,425,2,6,137,1,375,18.9,18.9,17.8,12.2,52238,16,031,N,97.7,031901008,031901
031901009,438,454,587,585,7,2064,17,43,441,158,1901,19.7,21.3,19.2,13.3,52336,137,031,N,96.1,031901009,031901
031903001,24,608,699,616,10,1947,10,125,84,190,1420,18.2,19.7,19.5,12.2,52035,134.7,031,N,93.9,031903001,031903
031903002,29,503,569,475,8,1576,14,120,112,154,943,13.7,18.9,19.2,13.9,53037,114.3,031,N,93.4,031903002,031903
031903005,77,86,89,77,3,329,1,39,43,2,193,19.7,15.5,17.6,9.4,49099,15.6,031,N,97.6,031903005,031903
031905001,300,221,198,234,1,953,1,35,76,56,751,17.8,18.3,19,12,51693,67,031,N,96,031905001,031905
031905002,2,10,16,20,0,48,0,5,0,1,44,2.2,3.6,2,18.4,54067,5.6,031,N,79.2,031905002,031905
031906001,91,747,769,712,2,2319,2,67,207,178,1865,17.6,16.9,17.4,12.8,49677,138.8,031,N,94.6,031906001,031906
031906003,11,3,4,1,5,19,0,1,0,4,0,3.5,3.5,4,10.3,47666,4,031,N,-1,031906003,031906
031909001,177,178,144,155,1,654,3,53,51,61,519,21.7,18.7,19.3,15.4,51323,51.3,031,N,95.9,031909001,031909
031911001,178,190,152,136,0,656,0,15,30,50,540,16.8,18.6,14.9,11.7,50415,49,031,N,92.2,031911001,031911
031911002,1,0,0,1,0,2,0,0,0,0,2,.,.,.,.,.,.,031,N,-1,031911002,031911
031912009,5,15,17,22,0,59,0,0,0,0,54,2.4,1.7,1.8,6.6,45235,4,031,N,.,031912009,031912
031913001,48,56,48,50,0,202,0,2,118,14,193,12.3,15.8,12.7,10.2,44232,22,031,N,95.6,031913001,031913
031914001,88,78,95,73,0,334,0,2,10,26,281,13.7,13.5,14.3,10.9,46345,27.6,031,N,94.2,031914001,031914
031916001,198,195,154,125,9,672,21,23,95,27,405,14,15.3,17.4,13.7,55399,49.7,031,N,96.3,031916001,031916
031916003,251,181,117,78,4,627,14,17,50,6,456,18.2,20.2,20.8,15.6,56961,41.8,031,N,94.8,031916003,031916
031916004,181,209,146,197,14,733,127,32,152,8,436,15,16.3,16.9,18.8,58597,58.7,031,N,96.9,031916004,031916
031916005,199,175,178,179,2,731,104,54,241,3,295,15.3,15,17.4,19.8,59583,55,031,N,97,031916005,031916
032902002,171,176,182,168,139,697,11,273,34,84,502,15.7,17.4,17.9,11.9,43463,65.9,032,N,94.5,032902002,032902
033902001,53,49,47,47,7,196,0,163,13,22,41,7.9,10.2,11.4,16,48226,23.8,033,N,95.9,033902001,033902
034901001,134,127,140,139,161,540,2,325,52,50,296,15.6,17.5,17.3,11.4,42920,41,034,N,94.3,034901001,034901
034903001,88,93,83,81,41,345,1,255,24,25,164,14,15.1,16.9,11.5,45605,36.4,034,N,95.2,034903001,034903
034905002,53,61,36,62,49,212,4,136,16,25,136,10.1,11,9.4,13.7,43612,26.4,034,N,96.2,034905002,034905
034906001,36,33,22,19,0,110,1,106,6,10,46,10,9.9,12.6,14.7,42737,13,034,N,93.6,034906001,034906
034907001,75,70,86,67,38,298,2,244,26,25,144,12.6,9.5,13.9,12.2,42508,32.9,034,N,95.8,034907001,034907
035901001,85,77,84,62,5,308,0,40,10,23,263,11.8,13.2,10.3,14,44102,36.7,035,N,95.1,035901001,035901
036901001,86,107,89,80,55,362,5,192,28,31,185,12.2,15.3,13.4,10.7,51473,28.8,036,N,94.2,036901001,036901
036902001,381,434,370,316,55,1501,16,1108,72,89,164,18.3,20.2,20.8,15.5,66601,102.4,036,N,95.9,036902001,036902
036903001,131,94,88,103,39,416,8,220,23,39,187,19.8,17.7,23.2,15.6,57063,26,036,N,96.3,036903001,036903
037901001,56,50,45,46,47,197,1,71,9,27,128,11.2,11.7,12.1,12.8,45188,19,037,N,95.6,037901001,037901
037904002,389,310,282,267,203,1248,5,390,89,128,868,21.1,22.1,22.3,12.6,46273,84.1,037,N,94.5,037904002,037904
037907002,201,123,155,118,91,597,2,396,46,56,292,17.2,16.6,17.2,13.5,43939,42.5,037,N,94.2,037907002,037907
038901001,84,67,89,69,12,309,2,167,28,40,151,12.5,13.4,13,15.2,46411,32.5,038,N,94.9,038901001,038901
039902001,70,80,54,72,4,276,0,241,21,33,74,12.7,11.8,15.5,18.9,48760,25.7,039,N,96.4,039902001,039902
040901002,5,5,2,3,0,15,0,4,0,2,13,.,.,.,20.5,46862,5.5,040,N,-1,040901002,040901
041902195,1,1,0,3,0,5,0,1,0,5,5,.,.,.,.,.,.,041,N,-1,041902195,041902
042901001,71,73,63,39,11,246,2,167,23,21,130,11.2,9.3,11.9,12.6,42779,25.2,042,N,95.9,042901001,042901
043901001,9,1587,1576,1571,580,4743,623,2633,694,441,646,20.1,21.4,23.4,12.4,55102,237.2,043,N,96.3,043901001,043901
043902001,230,204,171,181,95,786,14,428,29,59,297,19.1,18.7,18.9,12.6,50496,51.5,043,N,95.9,043902001,043902
