,SAT_avg,ACT_avg,SAT/ACT_pct,DISTRICT
171901,21.2,21.2,21.2,171901
171902,20.1,20.1,20.1,171902
172902,17.3,17.3,17.3,172902
172905,20.8,20.8,20.8,172905
173901,15.6,15.6,15.6,173901
174901,16.8,16.8,16.8,174901
174902,21.6,21.6,21.6,174902
174903,18.1,18.1,18.1,174903
174904,20.2,20.2,20.2,174904
174906,19.4,19.4,19.4,174906
174908,20.6,20.6,20.6,174908
174909,19.3,19.3,19.3,174909
174910,.,.,.,174910
174911,22.3,22.3,22.3,174911
175902,19.6,19.6,19.6,175902
175903,19,19,19,175903
175904,18.5,18.5,18.5,175904
175905,20.6,20.6,20.6,175905
175907,18.4,18.4,18.4,175907
175910,19.6,19.6,19.6,175910
175911,18.5,18.5,18.5,175911
176901,19.5,19.5,19.5,176901
176902,19.2,19.2,19.2,176902
176903,18.7,18.7,18.7,176903
177901,19.1,19.1,19.1,177901
177902,20.1,20.1,20.1,177902
177903,-1,-1,-1,177903
177905,21.9,21.9,21.9,177905
178801,.,.,.,178801
178802,.,.,.,178802
178804,-1,-1,-1,178804
178807,.,.,.,178807
178808,.,.,.,178808
178901,16.3,16.3,16.3,178901
178902,18.3,18.3,18.3,178902
178903,21.2,21.2,21.2,178903
178904,19,19,19,178904
178905,.,.,.,178905
178906,.,.,.,178906
178908,24.3,24.3,24.3,178908
178909,17,17,17,178909
178912,20.9,20.9,20.9,178912
178913,17.9,17.9,17.9,178913
178914,20,20,20,178914
178915,15.8,15.8,15.8,178915
179901,21.5,21.5,21.5,179901
180901,17.9,17.9,17.9,180901
180902,19.5,19.5,19.5,180902
180903,-1,-1,-1,180903
180904,.,.,.,180904
181901,20.6,20.6,20.6,181901
181905,20.5,20.5,20.5,181905
181906,16.4,16.4,16.4,181906
181907,19.2,19.2,19.2,181907
181908,21.6,21.6,21.6,181908
182901,17.8,17.8,17.8,182901
182902,-1,-1,-1,182902
182903,19.4,19.4,19.4,182903
182904,19.1,19.1,19.1,182904
182905,19.9,19.9,19.9,182905
182906,.,.,.,182906
183801,.,.,.,183801
183901,18,18,18,183901
183902,21.1,21.1,21.1,183902
183904,18.4,18.4,18.4,183904
184801,.,.,.,184801
184901,-1,-1,-1,184901
184902,20,20,20,184902
184903,21.1,21.1,21.1,184903
184904,19.8,19.8,19.8,184904
184907,22.9,22.9,22.9,184907
184908,23.3,23.3,23.3,184908
184909,20.7,20.7,20.7,184909
184911,.,.,.,184911
185901,15.6,15.6,15.6,185901
185902,20.2,20.2,20.2,185902
185903,18.8,18.8,18.8,185903
185904,-1,-1,-1,185904
186901,-1,-1,-1,186901
186902,16.9,16.9,16.9,186902
186903,20,20,20,186903
187901,18.5,18.5,18.5,187901
187903,16.4,16.4,16.4,187903
187904,17.2,17.2,17.2,187904
187906,17.6,17.6,17.6,187906
187907,18.9,18.9,18.9,187907
187910,20.5,20.5,20.5,187910
188801,-1,-1,-1,188801
188901,19.4,19.4,19.4,188901
188902,21.1,21.1,21.1,188902
188903,18,18,18,188903
188904,.,.,.,188904
189901,16.3,16.3,16.3,189901
189902,17,17,17,189902
190903,18.4,18.4,18.4,190903
191901,22,22,22,191901
192901,20.4,20.4,20.4,192901
193801,.,.,.,193801
193902,20.5,20.5,20.5,193902
194902,20.1,20.1,20.1,194902
194903,18.8,18.8,18.8,194903
194904,20.8,20.8,20.8,194904
194905,21.7,21.7,21.7,194905
195901,21.3,21.3,21.3,195901
195902,16.8,16.8,16.8,195902
196901,18.8,18.8,18.8,196901
196902,20.3,20.3,20.3,196902
196903,18.5,18.5,18.5,196903
197902,22.6,22.6,22.6,197902
198901,19.4,19.4,19.4,198901
198902,-1,-1,-1,198902
198903,20.5,20.5,20.5,198903
198905,-1,-1,-1,198905
198906,-1,-1,-1,198906
199901,21.7,21.7,21.7,199901
199902,21.3,21.3,21.3,199902
200901,21,21,21,200901
200902,20,20,20,200902
200904,20,20,20,200904
200906,.,.,.,200906
201902,20.5,20.5,20.5,201902
201903,-1,-1,-1,201903
201904,-1,-1,-1,201904
201907,18.1,18.1,18.1,201907
201908,20.4,20.4,20.4,201908
201910,18.9,18.9,18.9,201910
201913,19.2,19.2,19.2,201913
201914,18.7,18.7,18.7,201914
202903,19.9,19.9,19.9,202903
202905,-1,-1,-1,202905
203901,17.6,17.6,17.6,203901
203902,18,18,18,203902
204901,16.5,16.5,16.5,204901
204904,19.5,19.5,19.5,204904
205901,19.9,19.9,19.9,205901
205902,21.5,21.5,21.5,205902
205903,18.9,18.9,18.9,205903
205904,16.8,16.8,16.8,205904
205905,17.3,17.3,17.3,205905
205906,17.8,17.8,17.8,205906
205907,16.4,16.4,16.4,205907
206901,21,21,21,206901
206902,21.4,21.4,21.4,206902
206903,16.8,16.8,16.8,206903
207901,18.6,18.6,18.6,207901
208901,-1,-1,-1,208901
208902,20.2,20.2,20.2,208902
208903,19.6,19.6,19.6,208903
209901,19.4,19.4,19.4,209901
209902,.,.,.,209902
210901,18.8,18.8,18.8,210901
210902,18.5,18.5,18.5,210902
210903,18.6,18.6,18.6,210903
210904,18,18,18,210904
210905,18.6,18.6,18.6,210905
210906,.,.,.,210906
211901,.,.,.,211901
211902,20.2,20.2,20.2,211902
212801,.,.,.,212801
212803,.,.,.,212803
212901,19.1,19.1,19.1,212901
212902,21.1,21.1,21.1,212902
212903,20.7,20.7,20.7,212903
212904,18.7,18.7,18.7,212904
212905,18.7,18.7,18.7,212905
212906,22.2,22.2,22.2,212906
212909,18.9,18.9,18.9,212909
212910,17.8,17.8,17.8,212910
213801,-1,-1,-1,213801
213901,22.4,22.4,22.4,213901
214901,16.4,16.4,16.4,214901
214902,18.6,18.6,18.6,214902
214903,16.9,16.9,16.9,214903
215901,20.6,20.6,20.6,215901
216901,18.6,18.6,18.6,216901
217901,20.9,20.9,20.9,217901
218901,19.6,19.6,19.6,218901
219901,20.5,20.5,20.5,219901
219903,19.6,19.6,19.6,219903
219905,19,19,19,219905
220801,-1,-1,-1,220801
220802,.,.,.,220802
220804,14.6,14.6,14.6,220804
220806,.,.,.,220806
220808,.,.,.,220808
220809,22.1,22.1,22.1,220809
220810,.,.,.,220810
220811,.,.,.,220811
220812,.,.,.,220812
220813,.,.,.,220813
220814,.,.,.,220814
220901,21,21,21,220901
220902,21.2,21.2,21.2,220902
220904,17.3,17.3,17.3,220904
220905,18.3,18.3,18.3,220905
220906,23.2,23.2,23.2,220906
220907,21.4,21.4,21.4,220907
220908,20.6,20.6,20.6,220908
220910,19,19,19,220910
220912,20.6,20.6,20.6,220912
220914,20.2,20.2,20.2,220914
220915,22.5,22.5,22.5,220915
220916,21,21,21,220916
220917,20.5,20.5,20.5,220917
220918,22.3,22.3,22.3,220918
220919,24.3,24.3,24.3,220919
220920,20.1,20.1,20.1,220920
221801,-1,-1,-1,221801
221901,20.4,20.4,20.4,221901
221904,19.4,19.4,19.4,221904
221905,18,18,18,221905
221911,22,22,22,221911
221912,22.1,22.1,22.1,221912
222901,20,20,20,222901
223901,19.1,19.1,19.1,223901
223902,18.4,18.4,18.4,223902
223904,21.1,21.1,21.1,223904
224901,21.9,21.9,21.9,224901
224902,20.7,20.7,20.7,224902
225902,19.5,19.5,19.5,225902
225905,.,.,.,225905
225906,23.2,23.2,23.2,225906
225907,.,.,.,225907
226901,20.2,20.2,20.2,226901
226903,20.2,20.2,20.2,226903
226905,23.8,23.8,23.8,226905
226906,22.1,22.1,22.1,226906
226907,18.6,18.6,18.6,226907
226908,16.6,16.6,16.6,226908
227801,-1,-1,-1,227801
227803,.,.,.,227803
227804,20.4,20.4,20.4,227804
227805,.,.,.,227805
227806,17.4,17.4,17.4,227806
227812,.,.,.,227812
227814,-1,-1,-1,227814
227816,.,.,.,227816
227817,.,.,.,227817
227818,-1,-1,-1,227818
227819,.,.,.,227819
227820,.,.,.,227820
227821,.,.,.,227821
227822,.,.,.,227822
227823,.,.,.,227823
227901,20.9,20.9,20.9,227901
227904,20.8,20.8,20.8,227904
227907,19.9,19.9,19.9,227907
227909,25.6,25.6,25.6,227909
227910,16.6,16.6,16.6,227910
227912,21.4,21.4,21.4,227912
227913,23.5,23.5,23.5,227913
228901,19.6,19.6,19.6,228901
228903,19,19,19,228903
228904,-1,-1,-1,228904
228905,.,.,.,228905
229901,19.2,19.2,19.2,229901
229903,17.4,17.4,17.4,229903
229904,20.5,20.5,20.5,229904
229905,20.2,20.2,20.2,229905
229906,-1,-1,-1,229906
230901,20.6,20.6,20.6,230901
230902,19.6,19.6,19.6,230902
230903,18.3,18.3,18.3,230903
230904,17.4,17.4,17.4,230904
230905,21,21,21,230905
230906,19.9,19.9,19.9,230906
230908,21.2,21.2,21.2,230908
231901,16.8,16.8,16.8,231901
231902,18.6,18.6,18.6,231902
232801,-1,-1,-1,232801
232901,21.5,21.5,21.5,232901
232902,18.8,18.8,18.8,232902
232903,18.5,18.5,18.5,232903
232904,21.5,21.5,21.5,232904
233901,18.6,18.6,18.6,233901
233903,-1,-1,-1,233903
234801,-1,-1,-1,234801
234902,21.9,21.9,21.9,234902
234903,20.7,20.7,20.7,234903
234904,20.5,20.5,20.5,234904
234905,24,24,24,234905
234906,20.8,20.8,20.8,234906
234907,22.7,22.7,22.7,234907
234909,18.4,18.4,18.4,234909
235801,.,.,.,235801
235901,16.9,16.9,16.9,235901
235902,20.3,20.3,20.3,235902
235904,.,.,.,235904
236801,.,.,.,236801
236901,19.7,19.7,19.7,236901
236902,20,20,20,236902
237902,18.3,18.3,18.3,237902
237904,18.6,18.6,18.6,237904
237905,17.6,17.6,17.6,237905
238902,19.8,19.8,19.8,238902
238904,-1,-1,-1,238904
239901,20.1,20.1,20.1,239901
239903,-1,-1,-1,239903
240801,14.9,14.9,14.9,240801
240901,16.4,16.4,16.4,240901
240903,17.7,17.7,17.7,240903
240904,-1,-1,-1,240904
241901,18.9,18.9,18.9,241901
241902,19.9,19.9,19.9,241902
241903,17.8,17.8,17.8,241903
241904,19.6,19.6,19.6,241904
241906,18.6,18.6,18.6,241906
242902,20,20,20,242902
242903,19.2,19.2,19.2,242903
242905,.,.,.,242905
242906,-1,-1,-1,242906
243801,-1,-1,-1,243801
243901,21.6,21.6,21.6,243901
243902,19.9,19.9,19.9,243902
243903,21.8,21.8,21.8,243903
243905,21,21,21,243905
243906,20.7,20.7,20.7,243906
244901,-1,-1,-1,244901
244903,20.4,20.4,20.4,244903
244905,20.7,20.7,20.7,244905
245901,.,.,.,245901
245902,16.8,16.8,16.8,245902
245903,16.6,16.6,16.6,245903
245904,18.7,18.7,18.7,245904
246902,19.7,19.7,19.7,246902
246904,21.8,21.8,21.8,246904
246905,18.5,18.5,18.5,246905
246906,20.7,20.7,20.7,246906
246907,20.9,20.9,20.9,246907
246908,22.1,22.1,22.1,246908
246909,23.4,23.4,23.4,246909
246911,18.2,18.2,18.2,246911
246912,18.5,18.5,18.5,246912
246913,22.5,22.5,22.5,246913
246914,.,.,.,246914
247901,20.4,20.4,20.4,247901
247903,21.3,21.3,21.3,247903
247904,20.1,20.1,20.1,247904
247906,21.7,21.7,21.7,247906
248901,19.7,19.7,19.7,248901
248902,19.8,19.8,19.8,248902
249901,20.2,20.2,20.2,249901
249902,20.8,20.8,20.8,249902
249903,20.6,20.6,20.6,249903
249904,16.5,16.5,16.5,249904
249905,20.5,20.5,20.5,249905
249906,19.6,19.6,19.6,249906
249908,-1,-1,-1,249908
250902,19,19,19,250902
250903,20.4,20.4,20.4,250903
250904,20.7,20.7,20.7,250904
250905,-1,-1,-1,250905
250906,21.3,21.3,21.3,250906
250907,20.2,20.2,20.2,250907
251901,20.6,20.6,20.6,251901
251902,19.8,19.8,19.8,251902
252901,21.4,21.4,21.4,252901
252902,20,20,20,252902
252903,20.8,20.8,20.8,252903
253901,17.6,17.6,17.6,253901
254901,18.2,18.2,18.2,254901
254902,16,16,16,254902
