,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
043902001,160,147,125,138,50,570,367,22,64,223,16,16.1,17.9,9.5714285714,45847,49.9683,043,N,95.8,043902001,043902
043903001,137,150,148,119,19,554,393,42,69,130,19.3,19.4,20.7,13.053531211,47072,42.3399,043,N,96.1,043903001,043903
043904001,133,107,109,80,26,429,302,0,40,159,1,8,1,10.317073171,41874,34.9745,043,N,96.3,043904001,043904
043905001,418,430,383,350,198,1581,918,100,110,253,20.2,18.9,19,10.622783131,51189,128.6612,043,N,95.8,043905001,043905
043905002,555,434,433,375,173,1797,1134,127,140,183,18.9,19.2,21.4,11.005416286,51031,143.5913,043,N,95.6,043905002,043905
043905005,440,399,338,545,194,1722,1116,89,107,197,20.2,21.7,22,8.9951032468,49951,131.9991,043,N,95.4,043905005,043905
043905006,451,438,351,495,273,1735,859,158,98,231,18.7,21.6,21,8.3284427739,49434,134.3075,043,N,95.5,043905006,043905
043907002,583,562,486,409,251,2040,1145,156,131,499,18.5,22.8,21.4,12.006739574,51377,137.5189,043,N,95.1,043907002,043907
043907003,1,7,26,31,5,65,25,0,1,41,.,.,.,14.5,52600,5.9982,043,N,83.5,043907003,043907
043907004,482,430,368,307,281,1587,814,104,141,447,16.9,17.7,18.5,11.162962963,50601,123.7776,043,N,94.8,043907004,043907
043907007,800,735,651,687,277,2873,1911,293,221,475,20,22.3,22.1,8.9081632653,49383,183.2318,043,N,94.7,043907007,043907
043908001,113,104,106,85,24,408,279,31,38,72,18.1,15.7,19.9,10.393939394,49548,31.2012,043,N,95.3,043908001,043908
043911001,263,235,176,178,58,852,509,37,121,413,15.4,19.9,19.8,9.4736842105,45984,54.5529,043,N,94.1,043911001,043911
043912001,328,282,262,203,115,1075,756,48,85,142,19.5,19.4,20.6,10.811877415,53362,70.7022,043,N,96,043912001,043912
043914001,490,447,388,712,327,2037,1115,207,156,482,18.7,20.5,21.4,9.8947368421,50134,143.8516,043,N,95.9,043914001,043914
043917001,40,53,51,31,0,175,150,25,28,85,9.9,11.8,10.6,7.1363636364,40461,17.2213,043,N,96.6,043917001,043917
043918001,133,139,99,95,16,466,362,45,48,147,15.6,21.9,19.5,11.294117647,45669,33.4496,043,N,96,043918001,043918
043919001,292,284,254,231,21,1061,877,217,50,26,16.3,16.6,21.8,9.512605281,50971,85.6127,043,N,95.6,043919001,043919
044902001,42,34,38,37,6,151,83,17,22,78,11.7,9.4,11.3,15.451612903,45484,20.7205,044,N,96.7,044902001,044902
045902001,126,136,128,120,65,510,317,19,64,193,14.9,13.9,16.3,13.890909091,44207,49.1877,045,N,95.5,045902001,045902
045903001,92,105,73,73,56,343,123,29,54,201,12.6,14,12.1,17.585365854,50565,35.2841,045,N,94.6,045903001,045903
045905002,41,56,51,52,25,200,105,18,19,82,10.9,9.3,48.1,14.78130217,46681,24.4184,045,N,97.3,045905002,045905
046901001,588,623,536,449,31,2196,1150,154,176,749,19.7,22.4,21.9,12.019762846,49705,122.8428,046,N,93.9,046901001,046901
046901038,2,19,26,38,1,85,33,0,8,44,14.3,13.9,8.8,15.777777778,51317,9.0005,046,N,82.5,046901038,046901
046902001,520,538,436,412,49,1906,1073,243,168,690,21.1,23.6,24.5,13.290494396,50776,115.2899,046,N,93.7,046902001,046902
046902002,566,564,483,457,59,2070,1302,289,162,350,21.2,23.6,24.6,15.1796875,50611,124.817,046,N,95.1,046902002,046902
046902003,219,233,221,192,7,865,629,96,112,363,21.5,19.3,21.9,11.942857143,48342,65.8549,046,N,93.5,046902003,046902
047901001,90,89,72,80,0,331,185,33,22,196,14.9,15.3,13.2,14.860465116,42794,37.0149,047,N,96.1,047901001,047901
047902001,42,40,47,49,1,178,120,10,18,79,7.2,9,10.8,14.074074074,42761,24.0183,047,N,95,047902001,047902
049901001,215,177,138,113,49,643,286,81,81,400,14.9,17.9,18.3,15.990825688,47050,53.0769,049,N,94.5,049901001,049901
049903001,57,50,38,44,0,189,156,10,28,63,12.3,12.7,11.8,12.040816327,40331,19.6711,049,N,95.9,049903001,049903
049905001,89,86,87,87,3,349,310,13,40,149,9.9,10.8,14.1,17.243902439,47739,31.9405,049,N,95,049905001,049905
050902001,207,205,199,167,25,778,599,52,132,293,16.4,15.7,18.1,14.073212031,41557,61.8166,050,N,94.5,050902001,050902
050910001,645,520,492,432,552,2089,1060,92,223,783,16.3,15.9,16.6,10.522580645,48223,152.7665,050,N,94.2,050910001,050910
050910005,5,12,19,10,9,46,29,0,3,20,.,2.3,4,12.454545455,45428,10.9997,050,N,78.3,050910005,050910
052901001,68,73,79,60,10,280,102,34,25,79,7.8,13.3,14.3,15.93877551,51016,37.9563,052,N,94.3,052901001,052901
053001001,51,51,42,51,1,195,34,15,22,85,9.7,11,10.3,14.28125,47081,27.8797,053,N,94.7,053001001,053001
054901001,23,31,26,30,4,110,26,15,19,85,7.6,10,8.3,10.888888889,41819,16.3528,054,N,96,054901001,054901
054903001,28,36,31,36,0,131,28,12,23,91,5.9,8.1,8.9,10.625,40487,18.2363,054,N,94.8,054903001,054903
055901001,36,38,28,41,1,143,11,12,11,100,7.2,8.8,7.8,10.790068099,43147,18.1712,055,N,93.4,055901001,055901
056901001,123,113,124,106,5,466,258,11,59,192,15.1,11.8,13.8,11.745098039,42839,45.8836,056,N,94.4,056901001,056901
057803002,122,104,87,96,25,409,95,0,14,18,14.4,13.9,10.1,7.4371894258,42403,34.9858,057,Y,97.3,057803002,057803
057804001,160,84,134,123,235,501,11,0,68,472,18.6,13.3,16.1,4.6440677966,43489,27.807,057,Y,86.8,057804001,057804
057804002,152,142,135,204,181,633,18,0,74,590,19.7,17,18.3,3.0839556872,44618,34.8382,057,Y,90.6,057804002,057804
057804003,98,72,53,38,36,261,22,0,29,229,19.8,21,12.4,2.1111111111,43246,17.2697,057,Y,84.4,057804003,057804
057804004,86,76,88,70,236,320,3,0,44,305,7.1,12.5,9.1,5.125,42908,23.3055,057,Y,88.5,057804004,057804
057815001,63,42,36,34,56,175,19,0,19,167,8.7,13.8,15.8,3.90625,47358,20.535,057,Y,96,057815001,057815
057828001,35,41,139,96,73,311,118,0,14,213,8.4,7.8,7.6,4.3351921111,44155,15.2471,057,Y,75.4,057828001,057828
057828002,47,44,88,51,25,230,135,0,35,101,6.9,7,6,2.6733223561,42697,14.5091,057,Y,78.8,057828002,057828
057828003,59,59,142,36,72,296,134,0,28,142,6.8,10.5,8.6,2.6428571429,43655,13.5004,057,Y,71.3,057828003,057828
057828004,20,8,86,73,13,187,140,0,26,72,5.8,7.5,6.1,8.35230098,45455,9.3446,057,Y,85.3,057828004,057828
057828005,102,20,166,57,22,345,207,0,32,193,8,9.7,8.7,2.0216168603,44372,13.3312,057,Y,72.1,057828005,057828
057828006,11,12,112,79,22,214,130,0,30,125,5.2,7.7,6.9,2.8333333333,43085,11.4775,057,Y,80.1,057828006,057828
057834001,93,103,133,91,194,420,59,0,73,180,13.7,14.2,10.3,5.5113636364,48250,17.6005,057,Y,78.8,057834001,057834
057838006,97,80,39,34,18,250,1,0,17,236,21.8,16.9,21.3,2.5586678627,45231,20.8056,057,Y,97,057838006,057838
057842001,111,56,37,41,2,245,1,0,7,227,24.7,19,18.9,1.5185185185,44670,17.6336,057,Y,96.7,057842001,057842
057843001,99,73,22,15,160,209,1,0,23,124,19.7,16.3,19.5,4.05,44059,16.6676,057,Y,95.8,057843001,057843
057903001,642,542,492,336,103,2012,315,291,160,1358,25.2,25.6,24.3,9.9735099338,52875,145.8551,057,N,94.5,057903001,057903
057903002,661,491,453,423,396,2028,538,245,198,1055,22.9,25.5,25.3,12.359183069,54960,130.9799,057,N,94.9,057903002,057903
057903003,10,30,122,67,32,229,32,2,28,102,2.3,1,.,10.886124159,54242,15.7548,057,N,60.8,057903003,057903
057903006,574,583,467,456,235,2080,794,278,213,829,23.8,26.2,24.3,10.313150823,52946,129.2221,057,N,95.6,057903006,057903
057903007,216,229,202,160,316,807,168,121,79,299,24.1,22.6,23.5,9.3319924614,51326,61.814,057,N,95.2,057903007,057903
057903010,97,32,48,75,14,252,18,20,3,194,23.4,19.3,22.1,4.5555555556,49873,9.0016,057,N,96.5,057903010,057903
057905001,638,482,396,357,324,1873,127,196,191,1456,15.3,19.9,18.6,10.594339623,54889,121.2682,057,N,91.9,057905001,057905
057905002,371,365,300,287,50,1323,12,148,119,1082,17.6,18.9,21,10.674285714,54478,86.5655,057,N,93,057905002,057905
057905003,195,231,185,192,592,803,9,66,174,702,15.4,18.5,16.2,10.552238806,55504,66.2351,057,N,90.7,057905003,057905
057905005,559,513,487,317,66,1876,30,182,139,1624,16.6,18.4,20.7,11.210084034,54675,118.0225,057,N,94.8,057905005,057905
057905006,322,307,298,220,292,1147,180,141,113,727,16.2,17.8,20.2,14.141928746,57702,85.5388,057,N,92.9,057905006,057905
057905007,449,361,296,238,59,1344,19,156,120,1214,13.5,21.1,15,12.116161616,56498,98.7802,057,N,91,057905007,057905
057905008,341,351,285,248,525,1225,11,111,154,970,13.8,17.1,17,14.513368984,56591,92.7933,057,N,90.9,057905008,057905
057905009,207,205,200,269,705,881,7,135,132,701,13.9,16.6,17.8,12.689873418,56152,78.0285,057,N,87.2,057905009,057905
057905012,294,287,222,212,286,1015,7,125,124,839,16.6,17.1,18.4,8.012195122,52275,80.9981,057,N,87.9,057905012,057905
057905013,235,185,153,135,535,708,5,64,134,599,16.6,18.2,21.1,11.946428571,56967,54.0954,057,N,89.2,057905013,057905
057905014,655,503,422,436,674,2016,21,142,297,1633,19,22.5,21.7,9.6311787072,53354,130.9374,057,N,88.1,057905014,057905
057905015,310,275,198,234,235,1017,250,105,155,778,14.6,12.2,13.8,14.551587302,57474,86.8915,057,N,93,057905015,057905
057905016,329,322,239,282,860,1172,3,85,161,946,16.1,15.7,21.4,14.028901734,57263,86.0573,057,N,87.4,057905016,057905
057905018,653,622,508,530,33,2313,33,256,184,1790,16.1,16.8,17,11.302013423,54302,148.6181,057,N,91.3,057905018,057905
057905021,695,597,503,469,284,2264,247,322,164,1459,18,21.3,21.7,12.758364312,55252,134.1954,057,N,94,057905021,057905
057905022,470,359,363,289,187,1481,243,244,180,871,16.8,18.2,19,11.665,54931,99.7431,057,N,93.1,057905022,057905
057905023,363,311,274,266,937,1214,11,77,152,900,17.3,18.7,20.7,12.888268156,56136,88.9114,057,N,92,057905023,057905
057905024,414,432,328,312,252,1486,23,145,161,1226,12.6,16.2,20.7,11.214611872,54837,108.2919,057,N,94,057905024,057905
057905025,1230,1188,1007,1067,1270,4492,52,833,255,3433,18.1,17.5,20.2,14.074960128,56092,311.3071,057,N,91.7,057905025,057905
057905026,103,108,88,93,73,392,49,272,4,230,20.9,19.1,17.6,16.421450151,56728,28.5401,057,N,98.2,057905026,057905
057905028,510,439,373,278,522,1600,68,154,145,1375,18.3,23.3,20.9,9.1210762332,52565,111.0853,057,N,93.2,057905028,057905
057905029,107,57,28,10,90,202,8,6,29,155,.,.,.,10.742857143,54324,35.0008,057,N,75.3,057905029,057905
057905032,134,163,118,205,462,620,2,91,90,502,11.4,18.6,21.1,14.394736842,58468,57.0024,057,N,90,057905032,057905
057905033,125,132,122,130,164,509,12,268,0,359,21,20.4,22.5,18.39800995,59546,36.1083,057,N,97,057905033,057905
057905034,219,219,207,174,196,819,378,219,11,202,19.9,16.6,19.1,21.579831933,61628,58.5966,057,N,96.6,057905034,057905
057905035,56,53,31,32,31,172,15,110,0,114,11.2,13.3,15.5,8.3333333333,51613,19.5325,057,N,97,057905035,057905
057905036,151,132,134,129,150,546,22,356,2,410,21.5,20.3,22.3,17.330049261,58323,40.3058,057,N,97.1,057905036,057905
057905037,86,84,80,63,133,313,12,116,2,223,22,20.1,23.2,18.092485549,57722,22.9355,057,N,96.8,057905037,057905
057905038,95,101,99,94,113,389,27,195,2,277,22,21.6,23,18.273224044,59422,27.912,057,N,97,057905038,057905
057905039,56,70,56,58,40,240,102,240,2,69,16.8,18.3,20.2,19.975342466,58216,17.2109,057,N,97.6,057905039,057905
057905088,102,107,87,82,47,378,9,93,3,312,14.9,18.8,19,6.7368421053,51261,18.9992,057,N,98.4,057905088,057905
057905090,61,60,49,40,44,210,9,15,2,66,13.8,15.3,16.5,18.214285714,58639,13.9999,057,N,97.5,057905090,057905
057905389,104,101,60,27,156,292,3,2,6,144,9,7.6,8.5,8.5,53280,13.9995,057,N,.,057905389,057905
057906001,23,728,691,563,1629,2005,80,111,237,1062,19.3,20.9,22,10.450441704,52080,148.396,057,N,94.9,057906001,057906
057907001,1107,1074,877,706,1822,3764,324,238,459,2418,22.8,23.8,25.3,12.197040758,51050,237.8637,057,N,93.5,057907001,057907
057909002,779,679,611,616,458,2685,601,836,214,1444,18.3,19.1,21,11.817928691,52562,172.1138,057,N,95.1,057909002,057909
057909003,529,494,512,453,381,1988,350,51,284,1320,17.2,17.6,20.8,12.006711409,52654,144.4301,057,N,96.1,057909003,057909
057909004,570,603,476,526,356,2175,253,109,169,1321,17.7,20,22.9,11.312080537,51899,144.6965,057,N,96.1,057909004,057909
057909005,717,585,520,445,695,2267,473,90,206,1299,16.9,22.1,21,10.346031746,52192,154.6039,057,N,95.9,057909005,057909
057909006,74,51,107,122,55,354,97,3,31,162,1,.,.,13.351351351,52373,34.9772,057,N,81.7,057909006,057909
057909008,611,620,600,561,414,2392,761,98,181,1078,20.4,21.2,22.8,11.261538462,51962,160.0057,057,N,95.4,057909008,057909
057909009,679,654,649,591,391,2573,1223,150,226,738,18.1,22,22.4,10.90438284,51585,157.6528,057,N,96.3,057909009,057909
057909010,698,706,599,590,358,2593,1061,136,203,948,18.9,24.4,22.6,10.213375796,51227,154.137,057,N,96.3,057909010,057909
057910002,15,766,625,569,201,1975,256,163,213,1482,16.6,17.6,19.4,8.8768479967,51854,131.0759,057,N,91.8,057910002,057910
057910003,6,885,683,760,570,2334,467,267,218,1220,18.7,18.2,17.3,11.090909091,52514,139.53,057,N,94.3,057910003,057910
057910009,24,63,139,137,58,363,56,0,16,126,27.1,21,4.5,10.75,53222,15.9996,057,N,64.9,057910009,057910
057911001,527,490,482,517,8,2016,1828,384,126,0,15.6,21.6,20.6,15.426138432,57335,141.1997,057,N,96.6,057911001,057911
057912002,761,593,458,434,204,2246,241,208,204,1709,19,21.7,24.8,11.112698779,55514,169.1812,057,N,92.3,057912002,057912
057912003,882,551,602,592,646,2627,449,296,206,1729,21.4,26.5,26.2,8.7151376951,53104,165.9381,057,N,93.6,057912003,057912
057912004,777,563,532,500,189,2372,447,225,238,1688,19.9,22.4,23.2,10.55983205,54453,167.4565,057,N,94.3,057912004,057912
057912006,497,486,361,295,136,1639,196,207,106,1269,22.4,19.8,23,9.3135011442,53556,113.6311,057,N,95.8,057912006,057912
057913001,550,444,379,386,1444,1759,39,104,199,1213,23.8,22.7,23.7,8.742523092,51522,101.4832,057,N,93.4,057913001,057913
057914001,814,744,586,561,721,2705,643,158,323,1615,22.6,24.4,25.8,10.953488372,53357,158.0738,057,N,95.4,057914001,057914
057914002,721,647,525,544,528,2437,515,165,307,1458,19.3,25.4,26.3,11.498575499,52665,162.3895,057,N,96.3,057914002,057914
057914003,535,460,387,367,471,1749,300,92,279,1219,20.8,23.5,23.7,9.2635658915,51515,119.2136,057,N,96,057914003,057914
057914004,449,393,351,384,376,1577,559,151,229,695,21.4,23.4,26.6,11.756097561,53001,105.7152,057,N,96.5,057914004,057914
057914005,623,620,507,527,717,2277,690,255,224,785,22.4,26.7,27.6,10.03654485,50856,136.2563,057,N,96.9,057914005,057914
057914656,13,24,59,131,51,227,75,0,27,103,.,.,.,16.486111111,54185,34.6844,057,N,88.6,057914656,057914
057916002,48,612,550,449,584,1659,545,152,169,762,20.5,22.1,20.9,12.29434362,50866,113.6624,057,N,94.4,057916002,057916
057916003,708,631,584,546,464,2469,797,275,228,1174,22.4,23.4,23.2,9.455834789,49276,170.3128,057,N,95.5,057916003,057916
057916004,599,528,492,459,135,2078,1157,362,159,574,24.8,24.9,25.2,12.589046146,50648,126.2527,057,N,95.2,057916004,057916
057916005,764,658,615,657,739,2694,729,154,291,1307,21,21.7,24.4,10.870229684,50054,183.3916,057,N,94.2,057916005,057916
057919001,86,85,90,74,19,335,154,30,24,27,14,14.7,14.7,9.8333333333,52100,27.69,057,N,98.4,057919001,057919
057922001,739,688,676,595,158,2698,1625,807,125,278,19.6,24.6,22.2,13.309782609,52846,178.4391,057,N,96.6,057922001,057922
057922003,127,125,116,115,17,483,350,133,19,30,26.4,20.9,23.1,5.724137931,51730,28.288,057,N,96.2,057922003,057922
058906001,147,110,87,85,26,429,85,3,52,268,15.4,12.4,14.6,12.747474747,44150,44.6718,058,N,94.2,058906001,058906
058906004,4,4,3,6,1,17,2,0,1,11,.,.,.,12.75,44245,3.9999,058,N,87.2,058906004,058906
059901001,309,264,287,262,13,1122,195,50,144,756,16.6,14.4,18.1,12.289696551,46023,85.2615,059,N,95.4,059901001,059901
060902001,67,52,57,69,36,245,189,25,47,129,12,12.6,15.2,13.08301348,40851,24.8846,060,N,95.3,060902001,060902
061901002,604,527,469,399,249,1999,971,200,185,926,21.8,21.8,23.2,11.730295426,52704,153.7222,061,N,95.2,061901002,061901
061901003,548,489,361,321,277,1719,781,211,196,780,20.9,20.8,21.9,11.594202899,52766,132.4255,061,N,94.7,061901003,061901
061901007,592,502,511,566,208,2171,1292,286,187,536,20.2,20.6,22.8,9.5559660717,50562,169.8462,061,N,95.4,061901007,061901
061902001,148,1032,713,754,439,2647,880,254,339,1161,13.9,18.1,21.3,13.644628099,51722,190.5514,061,N,95,061902001,061902
061902002,845,834,760,724,119,3163,2513,505,244,148,20.7,25.7,24.6,12.924424993,49759,191.9408,061,N,95.7,061902002,061902
061902004,605,479,372,490,173,1946,994,214,160,585,21.2,23.7,21.4,11.8125,48135,145.697,061,N,95.4,061902004,061902
061902008,70,742,636,657,234,2105,1022,274,167,297,18.7,22.4,19.1,12.605263158,51254,134.0543,061,N,95.8,061902008,061902
061902010,799,824,786,763,105,3172,2413,535,231,80,19.3,23.3,21.9,11.220264317,48948,194.3743,061,N,96.1,061902010,061902
061903001,105,112,108,96,12,421,279,18,41,183,15.2,14.8,15.7,10.891891892,46396,33.1366,061,N,96.5,061903001,061903
061905001,117,118,84,99,7,418,312,25,42,126,16.6,14.9,17.5,12.483146067,47975,34.6837,061,N,95.5,061905001,061905
061906001,82,99,85,68,3,334,274,32,37,77,11.9,15.2,16.2,15.285334043,54724,28.5568,061,N,95.4,061906001,061906
061907001,165,120,112,116,13,513,400,51,43,124,17.9,23.8,21.1,9.619047619,44387,34.1562,061,N,94.9,061907001,061907
061908001,212,166,152,159,14,689,540,22,77,208,22,19.9,20.1,12.843204458,50288,48.9205,061,N,95.8,061908001,061908
061908003,7,2,18,11,0,38,27,0,2,12,12.5,5.5,10,8.4,47460,15.0001,061,N,93.7,061908003,061908
061910001,178,153,160,158,2,649,600,92,41,32,14.9,17.9,17.4,13.843137255,52508,42.5899,061,N,94.4,061910001,061910
061911001,642,613,515,710,168,2480,1752,189,263,520,21.6,22.1,21.2,11.196078431,55841,170.8819,061,N,93,061911001,061911
061911003,24,7,3,2,5,36,2,0,12,0,8.8,11.7,12.3,13.2,56852,3.9429,061,N,97.9,061911003,061911
061911007,538,470,379,5,116,1392,937,129,135,219,23.6,21.1,24.9,8.8701374295,53578,99.0592,061,N,94.8,061911007,061911
061911010,4,23,32,21,5,80,43,4,5,28,13,7.9,11.5,15.571428571,58910,6.3174,061,N,.,061911010,061911
061912001,329,318,275,265,78,1187,778,107,113,338,21,19.9,23,10.061728395,50903,81.001,061,N,95.4,061912001,061912
061914001,469,445,316,331,270,1561,650,77,143,625,21.9,23.5,23.1,6.9897959184,48073,92.2367,061,N,95,061914001,061914
062901001,164,131,146,111,43,552,285,29,47,218,17.8,15.7,13.8,14.250478011,45497,48.2895,062,N,95.6,062901001,062901
062903001,143,116,96,101,37,456,225,38,49,222,11.3,13.9,16.1,15.4375,40731,42.2858,062,N,95.7,062903001,062903
062904001,49,47,37,47,6,180,109,11,31,71,12,11.4,13.6,15.744780571,45824,19.0974,062,N,96.1,062904001,062904
064903001,171,150,162,141,5,624,31,60,66,436,18.2,15.8,19.3,11.283725681,48529,42.5006,064,N,92.3,064903001,064903
065901001,43,46,43,43,16,175,129,14,25,74,11.6,10.5,12.3,13.580221584,40982,20.8911,065,N,96,065901001,065901
066902001,119,115,90,104,1,428,6,49,46,212,12.6,13.9,13.8,14.536585366,44724,38.3523,066,N,90.8,066902001,066902
066903002,65,67,52,62,1,246,34,21,26,127,10.7,13.8,13,8.4,48915,24.7119,066,N,92.3,066903002,066903
067902001,71,51,52,54,7,228,191,27,40,123,8.6,9.3,10.8,13.823529412,43820,32.0142,067,N,96.6,067902001,067902
067903001,94,90,72,51,4,307,236,18,47,119,11,13,12.5,11.706666667,40644,34.0314,067,N,94.3,067903001,067903
067903003,3,6,10,2,1,21,14,0,9,8,.,.,.,12,42570,1,067,N,59,067903003,067903
067904001,23,22,26,25,0,96,59,11,12,61,8.5,9.1,16.2,12.105263158,44848,12.9266,067,N,95.9,067904001,067904
067907001,43,17,36,26,2,122,101,19,20,82,10.5,9.5,10.6,13.405405405,39626,14.8711,067,N,93.3,067907001,067907
068801001,24,34,55,66,1,179,51,0,22,110,3.1,4.1,3.9,4.1607787722,40232,12.738,068,Y,92,068801001,068801
068801002,21,25,73,32,15,151,48,0,11,92,6,6,7.1,8.6153846154,42673,6.4964,068,Y,88.1,068801002,068801
068801003,13,23,58,49,17,143,43,0,22,113,10.5,8.6,8.4,14.529594798,41109,11.4403,068,Y,83.7,068801003,068801
068901002,97,1038,856,697,86,2688,519,259,314,1324,14.4,14.9,17.2,11.411483254,48583,173.2477,068,N,91.4,068901002,068901
068901003,106,916,717,643,150,2382,919,242,254,848,16,16.6,17.5,11.564904194,48506,159.9979,068,N,93.3,068901003,068901
069901001,28,23,17,23,2,91,22,6,16,65,10,8.3,9.4,10.954545455,42213,14.8742,069,N,96.4,069901001,069901
070801001,10,14,11,14,4,49,29,0,7,18,7.6,9.2,12.5,2.1379310345,41541,8.4199,070,Y,94.7,070801001,070801
070903002,459,375,334,348,186,1516,583,172,203,880,17.9,17.5,18.7,14.276785714,50687,109.8195,070,N,95.3,070903002,070903
070905002,199,154,174,140,50,667,209,55,99,436,16.8,16.8,20.4,8.75,44251,41.1792,070,N,96,070905002,070905
070908001,657,633,519,533,131,2342,1728,177,223,407,21.9,21.2,23.8,11.552245099,49151,138.893,070,N,95.6,070908001,070908
070910001,92,87,72,74,5,325,232,18,50,135,14.1,11.7,12.2,11.0625,44507,29.4924,070,N,94.8,070910001,070910
070911001,525,483,443,415,329,1866,969,95,230,607,21.9,23.1,25,13.632743363,50963,109.0663,070,N,95,070911001,070911
070912002,3,453,461,437,202,1354,689,141,163,586,20.6,21.8,21,13.367715171,49617,101.0915,070,N,94.9,070912002,070912
070912004,88,75,61,61,8,285,194,25,11,70,19.7,13.9,18.7,12.723289518,51908,20.4243,070,N,96.1,070912004,070912
070915001,89,85,73,73,14,320,255,23,56,110,10.1,13.6,15.1,10.756756757,46586,32.2253,070,N,96.6,070915001,070915
071803001,11,74,48,38,1,171,32,0,9,157,4.2,3.8,2,3.9028955063,34308,8.7518,071,Y,93.6,071803001,071803
071803002,15,40,65,42,0,162,4,0,15,154,2.3,2.7,1.6,0.25,34142,7.7253,071,Y,91.4,071803002,071803
071804001,34,65,63,64,1,226,3,0,18,138,11.7,8.6,10.2,1.8099974252,41076,12.9929,071,Y,87.2,071804001,071804
071804002,43,51,72,57,3,223,37,0,22,156,6.9,9,6.2,4.5974595125,42056,16.0086,071,Y,88.7,071804002,071804
071901001,156,153,143,123,1,575,29,47,42,439,15.9,18.4,18.4,6.4130434783,48686,41.406,071,N,94.8,071901001,071901
071901002,282,207,231,236,1,956,12,51,57,805,14.9,18.6,20.4,8.8108108108,50523,68.2236,071,N,93.9,071901002,071901
071901004,37,394,323,340,16,1094,32,38,67,956,18.1,20,22.9,8.1111111111,49768,63.0925,071,N,93.6,071901004,071901
071902001,561,416,471,390,232,1838,269,105,182,1108,17.2,21.7,22.2,12.104702688,49282,120.0869,071,N,93.2,071902001,071902
071902002,582,360,312,337,65,1591,76,100,116,1267,15.8,17.6,21.1,12.277469663,49445,104.5054,071,N,92.3,071902002,071902
071902003,426,280,233,205,0,1144,2,83,69,1099,12.9,15.3,14.4,11.638832007,48972,77.9478,071,N,92.1,071902003,071902
071902004,514,348,340,355,52,1557,110,125,162,1030,15.9,19.6,21.5,14.495412844,50385,104.2181,071,N,93.3,071902004,071902
071902005,966,590,601,583,34,2740,548,593,171,1112,19.3,18.7,23.4,13.56786873,50259,162.1273,071,N,94.7,071902005,071902
071902006,397,281,317,266,10,1261,85,156,82,921,14.6,21.7,21.3,14.83454539,51054,89.7537,071,N,93.3,071902006,071902
071902008,594,386,357,405,90,1742,87,91,180,1444,19.9,22.9,22.9,11.206714905,48943,111.6115,071,N,92.5,071902008,071902
071902009,368,240,253,241,3,1102,11,51,73,988,15.8,19.6,21.1,12.692596164,49241,86.2717,071,N,92.9,071902009,071902
071902010,904,733,667,684,47,2988,522,360,182,1043,16.2,18.7,23.5,11.740462513,48954,187.0649,071,N,95.7,071902010,071902
071902011,196,172,131,117,17,616,45,210,0,331,22.4,24.2,19.5,15.948717949,52441,36.3774,071,N,97.4,071902011,071902
071902012,627,439,401,431,212,1898,316,257,142,1112,18.4,15.9,19.1,9.6543567056,47693,124.9236,071,N,94.5,071902012,071902
071902022,12,25,60,86,9,183,9,3,16,102,2.6,2.2,2.5,19.75,53474,16.8669,071,N,82.8,071902022,071902
071902032,2,2,5,3,0,12,1,1,2,10,2.9,1.6,1.1,10.444444444,47206,3.4259,071,N,87.5,071902032,071902
071903001,166,209,155,166,0,696,502,60,92,637,13.2,13.4,16,8.9655172414,51985,55.1581,071,N,96,071903001,071903
071904001,372,243,235,204,1,1054,10,63,100,928,16.5,20,17.5,11.587063319,53229,73.287,071,N,95.4,071904001,071904
071905001,709,524,501,480,4,2214,6,327,173,1771,20.1,21.4,24.8,12.067567568,50620,135.3003,071,N,94.4,071905001,071905
071905002,615,573,506,485,3,2179,33,232,189,1249,21,23.6,24.9,12.194805195,50505,140.8248,071,N,95.4,071905002,071905
071905003,358,341,302,276,13,1277,14,129,139,980,16.9,23.3,22.5,9.5288461538,48801,95.3181,071,N,92.6,071905003,071905
071905004,479,344,401,402,0,1626,8,112,172,1459,19.5,22.7,21.1,11.969230769,50749,117.4564,071,N,93.4,071905004,071905
071905005,377,347,315,313,0,1352,4,144,163,1133,16.9,23.4,21,10.398373984,49787,108.4005,071,N,94.8,071905005,071905
071905007,572,564,467,439,10,2042,27,189,265,1342,20.1,22.1,22.9,13.616,51372,148.1595,071,N,92.6,071905007,071905
071905008,511,481,451,447,0,1890,7,192,190,1656,19.9,24.1,24.9,11.304579348,49996,125.2242,071,N,95.4,071905008,071905
071905010,28,26,61,33,0,148,2,6,18,130,8.8,10.6,12.6,7.9444444444,47800,16.3799,071,N,91,071905010,071905
071905017,111,91,96,86,1,384,5,130,1,273,20.9,14.7,21.4,6.6842105263,47772,18.9981,071,N,96.2,071905017,071905
071905033,1,0,81,109,0,191,1,0,18,160,3.6,2.7,2.5,12.25,51326,11.9986,071,N,62.1,071905033,071905
071906001,67,56,62,36,3,221,8,24,17,221,13.5,11.7,14.4,12.304347826,50993,18.7627,071,N,95.4,071906001,071906
