,gr6_math_avg,gr6_ela_avg,gr7_math_avg,gr7_ela_avg,gr7_writ_avg,gr8_math_avg,gr8_ela_avg,gr8_sci_avg,CAMPUS,DISTRICT
227901055,57,55,45,56,48,68,70,61,227901055,227901
227901057,64,60,53,72,67,84,91,79,227901057,227901
227901058,48,42,24,39,28,69,67,61,227901058,227901
227901059,82,83,76,81,73,95,94,83,227901059,227901
227901060,83,80,57,79,69,95,95,85,227901060,227901
227901061,77,60,59,65,57,91,82,68,227901061,227901
227901062,96,92,93,96,93,99,99,98,227901062,227901
227901064,62,46,50,50,38,85,68,55,227901064,227901
227901065,55,48,35,51,46,84,73,51,227901065,227901
227904041,84,64,55,72,63,92,87,77,227904041,227904
227904042,65,61,47,61,56,82,82,71,227904042,227904
227904043,87,80,77,83,73,91,92,82,227904043,227904
227904045,64,53,42,59,54,71,85,70,227904045,227904
227904046,88,82,78,85,80,96,94,90,227904046,227904
227904048,88,78,70,76,72,97,91,91,227904048,227904
227907041,51,47,38,51,46,56,70,57,227907041,227907
227907042,61,55,64,69,58,71,79,60,227907042,227907
227909041,89,94,97,96,96,97,98,96,227909041,227909
227909042,94,95,94,96,94,99,100,97,227909042,227909
227910041,58,52,53,62,57,85,79,74,227910041,227910
227910042,56,56,42,53,50,74,75,65,227910042,227910
227910043,54,44,45,50,46,82,80,69,227910043,227910
227912041,84,84,57,84,77,90,93,76,227912041,227912
227913041,95,91,87,94,92,96,97,95,227913041,227913
227913042,95,93,85,91,89,98,97,96,227913042,227913
228903041,48,47,46,68,57,72,75,53,228903041,228903
229903041,75,59,59,68,64,93,86,80,229903041,229903
229904041,83,67,69,63,62,80,86,81,229904041,229904
230901041,80,53,56,59,63,80,86,83,230901041,230901
230903041,63,63,57,66,62,73,90,80,230903041,230903
230905041,72,76,73,76,66,97,96,84,230905041,230905
230906041,76,77,68,78,66,82,85,63,230906041,230906
232902041,72,59,60,51,54,81,76,55,232902041,232902
234902041,72,72,76,81,80,87,94,84,234902041,234902
234903041,89,86,59,84,83,91,90,90,234903041,234903
234904041,57,60,56,66,67,71,82,72,234904041,234904
234909041,85,79,83,78,74,94,95,100,234909041,234909
235901041,75,57,56,56,42,69,69,56,235901041,235901
235902041,47,52,33,56,56,79,74,67,235902041,235902
235902042,47,48,36,51,47,77,67,50,235902042,235902
235902043,73,66,54,67,64,90,83,71,235902043,235902
235902044,73,74,58,78,71,93,85,77,235902044,235902
235902045,.,.,.,.,.,.,.,.,235902045,235902
236901042,85,74,62,62,53,80,89,77,236901042,236901
236902048,79,91,84,93,89,81,98,86,236902048,236902
237902041,63,58,48,52,51,74,66,44,237902041,237902
237904041,75,64,70,74,67,91,92,80,237904041,237904
237904043,78,70,77,78,78,90,90,93,237904043,237904
237905041,50,53,42,54,47,76,64,56,237905041,237905
240901041,64,43,63,55,59,81,63,62,240901041,240901
240901042,81,63,60,58,60,86,80,71,240901042,240901
240901043,63,48,64,53,52,83,72,69,240901043,240901
240901044,77,64,70,71,76,89,83,85,240901044,240901
240903041,82,72,83,86,84,96,91,90,240903041,240903
240903043,76,58,79,74,72,93,87,74,240903043,240903
240903044,78,41,71,62,65,91,75,72,240903044,240903
240903045,85,70,77,79,79,94,88,87,240903045,240903
240903046,75,65,70,67,63,95,82,78,240903046,240903
240903047,85,58,83,67,72,91,80,79,240903047,240903
240903048,92,81,85,88,87,97,94,89,240903048,240903
240903053,66,55,74,73,71,87,75,64,240903053,240903
240903054,75,53,73,67,72,85,77,73,240903054,240903
240904041,55,68,52,76,80,87,90,60,240904041,240904
241901041,72,60,70,75,78,85,88,82,241901041,241901
241903041,64,53,63,63,62,81,81,62,241903041,241903
241906041,70,63,67,82,72,76,97,76,241906041,241906
242902041,82,67,86,69,72,87,69,50,242902041,242902
243901041,76,68,68,70,67,86,86,76,243901041,243901
243903041,86,77,79,79,80,86,88,79,243903041,243903
243905046,61,57,62,67,59,84,81,72,243905046,243905
243905047,81,74,83,81,78,91,92,82,243905047,243905
243905048,53,49,43,61,45,64,71,50,243905048,243905
244903041,65,53,62,65,66,70,78,66,244903041,244903
245902041,72,68,82,80,79,85,91,79,245902041,245902
245904041,68,68,72,80,80,94,75,56,245904041,245904
246902041,68,63,56,65,58,70,74,62,246902041,246902
246904040,78,76,69,76,70,75,92,77,246904040,246904
246904041,67,58,65,69,58,56,82,64,246904041,246904
246904042,69,63,58,68,54,52,84,66,246904042,246904
246906041,75,70,83,80,84,91,92,81,246906041,246906
246906042,85,74,78,83,75,94,92,80,246906042,246906
246907041,69,69,77,75,58,85,86,60,246907041,246907
246909041,77,63,57,69,61,86,89,79,246909041,246909
246909042,84,80,77,83,82,93,94,83,246909042,246909
246909043,88,76,67,79,74,90,89,81,246909043,246909
246909044,96,94,94,96,93,99,98,95,246909044,246909
246909045,74,73,69,80,72,90,88,78,246909045,246909
246909046,89,84,84,84,78,96,93,79,246909046,246909
246909047,93,92,85,93,92,97,96,94,246909047,246909
246909051,91,87,81,88,85,97,97,95,246909051,246909
246909052,98,92,97,95,95,99,97,96,246909052,246909
246909053,61,57,60,66,62,84,84,70,246909053,246909
246911041,78,66,58,62,62,92,84,65,246911041,246911
246912042,83,71,72,74,75,90,92,77,246912042,246912
246913041,96,90,82,86,86,97,97,90,246913041,246913
246913042,79,72,65,76,72,93,85,72,246913042,246913
246913043,83,73,65,78,74,93,91,86,246913043,246913
246913044,93,84,89,85,85,94,93,94,246913044,246913
246913045,96,93,90,93,92,98,98,98,246913045,246913
246913046,85,76,83,80,81,92,92,77,246913046,246913
246913047,95,88,78,89,91,97,95,95,246913047,246913
246913048,96,91,84,92,89,96,96,94,246913048,246913
247901041,77,74,81,79,71,88,89,75,247901041,247901
247903041,93,79,88,82,76,96,96,91,247903041,247903
247904041,98,90,93,80,83,100,93,82,247904041,247904
247906041,93,85,80,78,78,85,90,76,247906041,247906
249901041,91,89,81,85,87,83,91,63,249901041,249901
249903041,79,67,73,73,60,94,86,69,249903041,249903
249904041,93,83,74,91,76,93,100,71,249904041,249904
249905041,-1,-1,74,75,75,89,86,76,249905041,249905
249906041,91,72,75,80,70,85,89,81,249906041,249906
250902041,71,71,51,64,74,86,85,68,250902041,250902
250903041,86,65,68,72,69,71,90,73,250903041,250903
250904041,76,62,77,78,66,91,91,73,250904041,250904
251901041,85,79,63,72,68,97,91,76,251901041,251901
251902041,66,58,71,87,74,79,91,79,251902041,251902
252901041,81,61,60,65,58,82,86,71,252901041,252901
252903041,86,78,81,81,69,93,98,78,252903041,252903
253901041,56,51,61,57,50,83,70,65,253901041,253901
