,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
084906001,528,386,324,307,295,1545,819,99,143,625,21.8,22.8,24,14.138461538,43986,93.2275,084,N,94.8,084906001,084906
084908001,113,107,69,71,133,360,151,38,60,184,19.5,19.8,18.7,13.375163966,41561,20.9705,084,N,93.4,084908001,084908
084909001,436,335,322,267,2,1360,1201,80,83,202,21.4,21,24.2,11.539009816,40816,77.4791,084,N,93.6,084909001,084909
084910001,1050,894,812,722,280,3478,2459,284,287,497,22.8,25.2,23.7,12.589025238,44400,188.7674,084,N,94.6,084910001,084910
084910002,966,856,873,821,141,3516,2500,507,240,292,23.2,23.7,23,12.286246653,44374,184.4828,084,N,95.3,084910002,084910
084910003,786,708,671,611,353,2776,1611,283,240,331,23.4,24.6,24.9,12.009275675,44747,143.0195,084,N,95.3,084910003,084910
085902001,80,72,69,88,17,309,163,31,55,138,13.1,15.4,14.2,12.060606061,41351,30.4057,085,N,96.6,085902001,085902
086901001,270,235,242,238,7,985,688,63,107,262,20,21.5,20.4,14.933964529,38795,76.962,086,N,95.4,086901001,086901
086902001,63,33,50,35,3,181,151,12,44,59,15.5,14.7,13.5,13.333333333,41480,18.5708,086,N,97.3,086902001,086902
088902001,130,116,93,89,18,428,256,60,81,131,17.6,12.4,14.8,13.89010989,37601,37.5379,088,N,96,088902001,088902
089901001,221,184,168,148,88,721,313,57,103,362,16.7,14.9,16.3,12.1,35349,54.44,089,N,94.4,089901001,089901
089901002,1,1,10,21,3,33,13,0,0,13,.,.,.,12.25,37811,6.1759,089,N,95.3,089901002,089901
089903001,79,72,65,60,8,276,96,27,29,181,13,13.6,16.4,11.620689655,36978,24.6434,089,N,95.9,089903001,089903
090904001,286,259,219,183,34,947,686,130,129,282,22.4,19.6,18.7,16.027210884,39421,70.6045,090,N,95.1,090904001,090904
090904002,6,17,21,26,1,70,45,0,12,1,6.8,10,5,17.2,37899,6.2501,090,N,70.7,090904002,090904
091901001,60,67,64,54,2,245,235,21,52,52,13,13.2,13.3,17.25,40320,24.2268,091,N,96.4,091901001,091901
091903001,424,315,290,275,131,1304,1042,63,257,509,20.8,21.1,20.5,13.464646465,38708,92.183,091,N,95.4,091903001,091903
091903002,4,6,11,9,2,30,25,0,0,18,2.3,.,.,17.25,45105,3.2863,091,N,84.3,091903002,091903
091905001,99,76,74,67,0,316,286,18,48,73,15.4,14.1,14.9,14.578313253,37231,27.9872,091,N,95.4,091905001,091905
091906002,520,430,365,311,303,1626,1015,196,246,610,22.4,22.4,22.8,10.3738451,38286,108.8406,091,N,94.7,091906002,091906
091906037,12,18,23,20,9,73,43,0,7,32,.,.,.,15.005111389,41857,8.5697,091,N,84.1,091906037,091906
091908001,111,119,93,103,12,426,393,32,48,70,15.3,16.9,17.1,12.430800324,37436,31.6452,091,N,96.4,091908001,091908
091909001,145,133,144,117,1,539,488,28,112,140,17.7,18.2,17.3,13.260556104,39198,42.051,091,N,95.6,091909001,091909
091910001,69,70,69,57,29,265,225,15,60,97,15.4,15.2,14,13.709677419,39129,22.0053,091,N,96.3,091910001,091910
091913001,109,114,89,83,0,395,382,19,67,77,15.3,14.4,12.8,11.796503052,36584,32.9306,091,N,96.3,091913001,091913
091914001,71,72,56,59,3,258,245,24,42,56,13,13.5,13.8,14,40568,21.9298,091,N,95.9,091914001,091914
091917001,89,75,59,61,2,284,236,28,53,61,14.8,15.4,14.2,11.821192053,37900,27.6636,091,N,96.3,091917001,091917
091918001,77,72,81,55,2,285,269,24,42,63,14.8,12.6,18.6,12.436363636,39227,26.0535,091,N,96.7,091918001,091918
092801001,21,41,41,36,12,139,113,0,11,34,10.4,11.1,8.9,9.1842105263,33678,7.6,092,Y,88.7,092801001,092801
092902002,294,267,268,251,237,1080,692,84,137,395,16.8,16.9,17.9,15.558510638,39856,85.1851,092,N,94.5,092902002,092902
092903001,767,508,479,423,1103,2177,689,236,316,1013,21,21.2,23.3,13.339523899,38312,130.2408,092,N,92.7,092903001,092903
092904001,5,410,344,330,120,1089,783,104,129,246,17.6,20,19.5,14.134095518,35785,71.6718,092,N,94.7,092904001,092904
092906002,115,108,90,80,36,393,331,43,67,104,17.7,17.5,14.6,18.305481102,38010,29.5356,092,N,94.2,092906002,092906
092907001,137,143,121,84,11,485,453,41,35,68,18.9,13.3,17.9,15.879518072,37389,36.6242,092,N,96,092907001,092907
092908001,120,117,102,81,11,420,396,51,42,75,16.8,16,18.3,13.454545455,35243,27.1331,092,N,96.1,092908001,092908
093904002,239,205,170,186,229,800,344,35,93,412,18.3,19.6,18.3,9.6743344725,37450,50.9629,093,N,94.8,093904002,093904
093904003,3,1,3,15,5,22,10,0,2,9,.,.,.,14,42186,2.9821,093,N,89,093904003,093904
094901001,656,538,463,348,175,2005,743,225,350,867,19,18.8,20.7,11.816322271,39001,136.0162,094,N,94.3,094901001,094901
094901002,1,10,40,30,5,81,18,0,7,28,.,.,.,15.640163099,25039,9.8801,094,N,84.5,094901002,094901
094902001,701,652,520,488,285,2361,1463,154,254,384,24.7,24.8,22.2,10.491171675,41481,129.5049,094,N,94.9,094902001,094902
094902002,2,16,23,21,5,62,42,0,3,13,.,.,.,10,41104,6.0001,094,N,91.8,094902002,094902
094903001,100,111,84,82,6,377,241,20,37,90,15.4,13.7,15.5,14.31306517,38396,30.512,094,N,95.9,094903001,094903
094904001,128,125,108,108,15,469,337,34,53,108,21,21.4,21.1,14.086600188,40173,28.5623,094,N,95.5,094904001,094904
095901001,66,51,57,40,14,214,113,14,39,81,12.4,11.7,13.8,14.383333333,39331,22.3218,095,N,96.2,095901001,095901
095903001,45,50,39,30,6,164,41,18,34,103,10.3,10.5,13.8,13.408163265,35784,21.0255,095,N,95.3,095903001,095903
095905001,475,378,332,301,99,1486,429,171,236,716,19.1,19.1,19.5,11.887455594,36482,101.9991,095,N,95.3,095905001,095905
096904001,52,41,22,24,18,139,56,0,27,88,11.2,12.4,13,10.84375,38222,13.6436,096,N,95.3,096904001,096904
097902001,70,71,72,67,0,280,255,17,45,99,21.2,20.6,14.9,13.246153846,37778,25.3361,097,N,95.8,097902001,097902
097903001,61,60,52,64,0,237,203,18,36,117,17.2,17.3,13.4,9.9655172414,35202,21.5602,097,N,94.3,097903001,097903
098901001,31,32,41,23,0,127,68,11,12,60,13.8,12.6,9.3,8.4117647059,32677,13.6793,098,N,97.7,098901001,098901
098904001,64,56,53,52,0,225,118,30,21,74,11.6,11.1,10.9,14.741007194,39333,27.5249,098,N,96.8,098904001,098904
099903001,49,36,40,46,17,171,120,21,40,63,11.8,12.5,12,14.208333333,37233,19.4373,099,N,94.7,099903001,099903
100903002,115,105,89,78,59,387,318,45,57,127,17.1,18.5,18,11.197530864,36116,35.4077,100,N,95.1,100903002,100903
100904001,239,209,211,217,166,876,677,59,137,264,18.2,18.1,19,13.694444444,39957,67.798,100,N,95.3,100904001,100904
100905001,177,163,180,147,89,667,553,48,88,156,18.5,18.3,18.5,13.403846154,37232,48.9079,100,N,96.1,100905001,100905
100907001,324,211,246,233,0,1014,979,57,143,168,16,18.6,18.5,11.961038961,37169,76.7475,100,N,95.3,100907001,100907
100907003,1,0,0,1,0,2,2,0,1,1,.,.,.,.,.,.,100,N,-1,100907003,100907
100908001,55,53,38,57,0,203,200,23,32,68,16.7,12.5,16.9,14.083333333,39157,16.8726,100,N,93.7,100908001,100908
101809001,18,34,32,21,4,105,82,0,16,29,15.1,18.8,20,10.5,38480,6.6803,101,Y,84.9,101809001,101809
101812001,64,119,125,106,305,414,6,0,59,381,42.5,-2,50,2.7992920827,33324,14.973,101,Y,82.3,101812001,101812
101812002,94,112,86,20,73,312,22,0,43,237,40.6,43.3,40,1.1663717011,33281,15.9681,101,Y,86.1,101812002,101812
101818001,64,39,21,26,38,150,20,0,11,116,13.7,15.2,10.8,4.1666666667,27844,11.7024,101,Y,82.2,101818001,101818
101827001,20,25,22,26,86,93,0,0,15,92,13.7,14.8,15.3,6.7142857143,28429,6.9998,101,Y,94.9,101827001,101827
101831001,37,108,105,73,314,323,0,0,59,321,27.7,24.9,25.3,5.3333333333,34414,8.9985,101,Y,95.1,101831001,101831
101834001,62,61,33,33,125,189,1,4,5,130,29.1,29,30,3.6687509404,28609,11.9645,101,Y,82.2,101834001,101834
101837001,19,27,29,47,6,122,86,0,14,30,7.9,7.3,7.4,10.688264377,45469,7.377,101,Y,93.4,101837001,101837
101843002,9,10,10,8,13,37,10,0,12,0,.,.,.,7,31163,2.8883,101,Y,100,101843002,101843
101843003,28,9,4,4,21,45,6,0,4,2,12,.,.,4.2,28256,4.8131,101,Y,82.3,101843003,101843
101852001,40,23,14,9,2,86,1,0,10,79,10.4,14,8.8,2.0897249182,34488,8.5835,101,Y,90.6,101852001,101852
101854001,51,64,41,22,44,178,25,0,9,130,15.1,13.9,.,5.6,32922,5.0028,101,Y,72.2,101854001,101854
101902001,202,937,526,526,557,2191,132,135,242,1549,23.7,23.2,22.8,14.239180252,50190,134.1116,101,N,94.5,101902001,101902
101902002,295,204,132,84,327,715,76,118,16,395,21.8,16.5,22.3,13.174105303,48636,46.8298,101,N,97.6,101902002,101902
101902003,400,880,413,503,384,2196,120,140,240,1514,20.8,22.3,23.4,15.325829057,50730,139.6252,101,N,94.6,101902003,101902
101902004,237,954,568,613,1208,2372,90,124,228,1473,27.5,22,22.9,13.60153246,49571,139.8925,101,N,94.3,101902004,101902
101902005,241,806,561,579,973,2187,286,159,273,1324,24.6,20.5,22.5,13.586764128,49156,134.3112,101,N,94.7,101902005,101902
101902006,47,91,64,103,80,305,19,0,2,154,13,13,16.4,15,48681,21.2192,101,N,94.3,101902006,101902
101903001,1572,1100,888,678,1580,4238,295,152,563,2039,21,21,22.1,11.893169816,48023,266.894,101,N,93.2,101903001,101903
101903002,1518,1036,905,757,1605,4216,261,133,533,2058,22.5,23.4,22.1,10.733689276,46697,259.2357,101,N,92.1,101903002,101903
101903003,850,653,615,663,1114,2781,249,119,379,1262,21.3,21.7,20.1,9.4174574613,46383,168.7518,101,N,93.8,101903003,101903
101903006,232,216,146,151,102,745,115,149,20,235,24.5,26.1,22.3,14.783903816,49672,41.6144,101,N,97.7,101903006,101903
101905001,663,448,416,327,375,1854,545,101,250,841,21.2,21.5,22.5,9.5917966192,42850,110.1009,101,N,93.9,101905001,101905
101906001,415,317,324,239,306,1295,797,127,160,360,20.6,19.9,21,10.339588914,42200,86.4518,101,N,94.3,101906001,101906
101907002,976,814,756,656,170,3202,2557,342,295,191,24,24.1,24,13.388891267,44124,209.3365,101,N,94.9,101907002,101907
101907003,816,799,690,724,319,3029,1436,255,227,651,24.3,23.6,23.1,13.238804156,44252,193.2868,101,N,94.7,101907003,101907
101907004,731,714,638,635,210,2718,1900,266,264,389,24.6,23.7,20.7,14.327880977,44979,179.6637,101,N,95.1,101907004,101907
101907005,1032,877,752,695,366,3356,1841,339,269,632,25.1,24.2,23.2,12.910841898,44341,199.8104,101,N,95.2,101907005,101907
101907007,894,901,748,699,426,3242,1620,263,272,560,25.6,23.6,23.7,11.252821975,43080,193.867,101,N,95.2,101907007,101907
101907009,1071,850,792,648,621,3361,1329,175,316,1012,27.3,22.3,23.8,10.452679647,42540,195.9933,101,N,94.8,101907009,101907
101907010,936,865,786,600,514,3187,961,118,284,1079,24.7,23.7,22.7,8.0132183869,40933,201.3012,101,N,94.7,101907010,101907
101908001,959,969,896,768,42,3592,2401,288,367,718,20.4,20.4,21.2,13.781266513,46730,211.8492,101,N,94.2,101908001,101908
101909002,507,324,290,281,1051,1402,9,43,136,1127,25,21.1,21.5,15.352209849,41159,94.2446,101,N,86.8,101909002,101909
101909003,339,250,237,220,944,1046,2,27,142,1017,17,18.2,18.3,14.282743337,41140,82.6696,101,N,91.3,101909003,101909
101910002,627,338,363,339,145,1667,126,89,227,1231,19.2,20.4,23.4,11.845106051,43682,133.1029,101,N,94.5,101910002,101910
101911002,925,553,569,456,480,2503,758,118,14,1485,20.9,20.6,21.2,11.483141185,44070,146.2188,101,N,93.2,101911002,101911
101911003,946,553,579,546,509,2624,1227,222,243,912,20.3,22.9,22.9,12.474683544,44109,147.5328,101,N,94.2,101911003,101911
101912001,676,463,373,321,39,1833,22,163,229,1715,32.3,23.8,28,12.348623853,45680,108.9948,101,N,92.2,101912001,101912
101912002,1120,853,770,644,387,3387,1476,918,184,1044,32.8,31.9,29.8,16.510844749,48068,173.433,101,N,95,101912002,101912
101912003,526,407,366,325,183,1624,25,105,248,1425,41.4,40.4,40.1,11.673913043,45375,91.2316,101,N,90.6,101912003,101912
101912004,362,256,260,201,204,1079,39,71,181,982,21.1,21.4,26.2,12.868613139,46004,66.8186,101,N,90.5,101912004,101912
101912005,927,741,576,544,143,2788,101,176,383,2547,36,32.3,36.7,12.228915663,45719,165.0236,101,N,91.1,101912005,101912
101912006,337,281,251,208,629,1077,9,23,184,879,22.2,21.8,25.7,18.015625,50715,61.7995,101,N,90.4,101912006,101912
101912007,284,216,166,124,698,790,3,51,219,708,23.1,22.1,22.3,15.893617021,48842,46.8457,101,N,89.3,101912007,101912
101912008,984,890,815,740,938,3429,1236,833,229,1277,41.3,42.3,43.2,13.54180602,46066,148.9976,101,N,94.6,101912008,101912
101912009,831,554,371,330,222,2086,93,90,179,1973,27.4,27.5,40.5,10.375,44060,139.8912,101,N,92.2,101912009,101912
101912010,663,595,517,386,1340,2161,10,158,247,1792,32.5,31.9,40.4,14.268907563,47702,116.5621,101,N,93.4,101912010,101912
101912011,757,510,488,442,109,2197,26,182,221,1893,25.6,28.7,29.5,13.161290323,46391,122.6274,101,N,92.9,101912011,101912
101912012,574,441,328,377,104,1720,81,88,198,1506,26.7,27.5,27.1,12.424242424,45299,94.4237,101,N,93.4,101912012,101912
101912014,379,310,248,200,793,1137,29,39,245,972,25.4,29.2,25,14.276923077,47278,63.1512,101,N,93.4,101912014,101912
101912015,562,473,420,364,314,1819,349,274,200,1211,28,26.4,26.1,15.459183673,47711,95.2185,101,N,94.9,101912015,101912
101912016,350,322,266,244,952,1182,33,146,170,862,23.6,24.3,19.9,18.649681529,49793,75.8558,101,N,92,101912016,101912
101912017,939,488,426,331,1099,2184,112,121,284,1403,24.5,26.2,30.1,13.852428499,46113,115.5516,101,N,91,101912017,101912
101912018,333,185,185,133,418,836,2,28,218,805,20.3,28.1,34.1,12.722222222,47231,53.6788,101,N,87.5,101912018,101912
101912019,408,275,234,284,1123,1201,9,91,289,972,27.9,26.8,32.5,14.642857143,47848,68.7778,101,N,91.1,101912019,101912
101912020,376,369,309,248,1194,1302,2,29,304,995,23.9,22.2,25,12.764705882,46047,84.1686,101,N,89.7,101912020,101912
101912023,595,439,352,316,493,1702,99,37,202,1339,24.6,23.2,24.4,10.950980392,45123,100.0688,101,N,90.9,101912023,101912
101912024,277,225,217,169,189,888,153,45,142,880,25,24.2,23.5,12.145454545,45802,53.9586,101,N,92.2,101912024,101912
101912025,179,171,163,158,147,671,378,671,10,85,30.3,35.4,29.3,16.614457831,48839,41.2515,101,N,96.1,101912025,101912
101912026,213,196,170,127,257,706,50,259,1,355,22.4,23.3,25.3,11.826086957,45270,46.0026,101,N,97.8,101912026,101912
101912027,800,548,499,450,242,2297,79,159,225,2028,35.9,40.7,40.3,9.53125,43244,127.8005,101,N,92.9,101912027,101912
101912029,178,145,112,102,350,537,7,0,3,407,19.9,17.9,20.7,18.388888889,51445,24.8362,101,N,84,101912029,101912
101912030,48,33,30,18,52,129,2,0,12,121,11.3,11.2,13.2,14.222612259,44849,15.4618,101,N,64.3,101912030,101912
101912033,376,339,248,298,752,1261,18,53,236,991,22.7,18.9,22.5,13.579545455,47713,87.9893,101,N,95.1,101912033,101912
101912034,215,175,149,146,177,685,33,82,17,527,20,15.5,19,13.816326531,48330,49.0003,101,N,96.4,101912034,101912
101912036,960,703,611,554,759,2828,1060,700,202,968,28.6,27.5,28,11.648580253,43942,140.1214,101,N,93.5,101912036,101912
101912084,67,79,65,72,218,283,5,68,4,187,15.6,13.8,16.4,9.48,43863,24.5357,101,N,96.2,101912084,101912
101912301,73,55,59,65,3,252,4,48,16,226,20.6,19.3,23.3,7.5,41358,13.8946,101,N,97.5,101912301,101912
101912318,44,37,23,26,90,130,1,0,18,113,.,.,.,.,.,.,101,N,64.3,101912318,101912
101912319,17,16,16,3,36,52,1,0,10,45,.,.,.,.,.,.,101,N,83.2,101912319,101912
101912322,94,94,38,28,75,254,112,246,7,85,22.6,24.7,28.4,17.295188557,48160,14.4991,101,N,96.8,101912322,101912
101912323,99,62,48,1,54,210,65,105,5,98,16.4,19,18,10.533333333,44523,13.7519,101,N,95.1,101912323,101912
101912341,160,213,198,135,46,706,16,0,39,640,.,.,.,.,.,.,101,N,87.1,101912341,101912
101913001,1149,1160,1136,849,1010,4294,2123,341,412,1092,22.9,23.1,21.4,10.786594534,42873,273.9658,101,N,93.4,101913001,101913
101913002,1064,970,1041,865,96,3940,3391,610,265,131,28,28.6,27.6,11.767858888,42437,244.2588,101,N,96.2,101913002,101913
101913005,43,70,50,50,16,213,185,28,17,16,-2,20.1,20.9,14.529411765,50380,16.9992,101,N,94.4,101913005,101913
101914001,772,738,756,631,156,2897,2079,181,275,429,23.3,24.2,23.7,12.969882678,46063,179.8873,101,N,95.7,101914001,101914
101914002,755,695,674,662,137,2786,2053,352,176,171,25.7,26.2,24.6,12.536085752,45794,156.2035,101,N,97.6,101914002,101914
101914005,724,692,760,681,352,2857,1344,138,258,852,20.6,22.3,21.3,14.082896137,47044,179.3343,101,N,94.6,101914005,101914
101914007,1043,972,856,730,164,3601,2663,390,204,81,23.8,24.1,24.8,11.271815729,44546,196.1526,101,N,97.8,101914007,101914
101914033,1,2,0,1,0,4,3,0,0,2,.,.,.,.,.,.,101,N,-1,101914033,101914
101915001,1008,870,791,731,219,3400,2501,470,328,241,21.8,22.4,23.4,16.316582915,48698,195.8137,101,N,94.8,101915001,101915
101915002,1236,920,562,632,1150,3350,554,192,344,1329,23.5,21.2,22.4,11.648674019,45698,194.6367,101,N,92.9,101915002,101915
101915003,693,544,478,401,139,2116,1553,224,231,314,21.8,24.9,23.7,16.206488509,48398,123.1693,101,N,93.7,101915003,101915
101915004,865,761,563,590,202,2779,1955,342,295,289,24.9,24.1,23.6,11.649499743,45084,137.8733,101,N,94.1,101915004,101915
101916001,642,556,560,450,213,2208,1454,215,217,475,22.4,23.1,22.7,14.041419812,43955,128.7922,101,N,95.6,101916001,101916
101917001,970,532,589,549,29,2640,269,160,151,1788,22.5,21.9,22.8,12.143024326,43517,165.2405,101,N,93.5,101917001,101917
101917002,801,451,432,503,54,2187,600,135,201,1233,20.4,21.4,22.7,12.491856516,43688,151.2049,101,N,93.6,101917002,101917
101917003,881,397,456,508,167,2242,263,99,166,1336,22.7,23.4,25,11.462078567,43026,144.2607,101,N,95,101917003,101917
101917004,983,615,614,547,471,2759,825,219,160,780,24,24.4,24.7,13.956509163,44636,162.2729,101,N,96.6,101917004,101917
101917014,63,17,10,8,8,98,15,1,15,60,13,12.6,13.1,11.116669214,41569,13.5799,101,N,.,101917014,101917
101919001,1210,754,556,626,616,3146,1725,287,339,944,22.7,21,24,12.856690882,45603,193.8572,101,N,94.2,101919001,101919
101919002,1494,1120,857,867,2099,4338,617,309,406,2063,22.1,22.3,22.7,10.051563068,43270,250.6465,101,N,94.7,101919002,101919
101920001,628,565,546,486,33,2225,1615,264,142,237,23.5,23.7,24.1,13.086128117,46934,126.6762,101,N,95.7,101920001,101920
101920003,650,581,463,438,180,2132,522,92,247,1257,28.5,24.2,25.5,10.991780222,43899,148.2014,101,N,94.3,101920003,101920
101920005,651,532,432,423,159,2038,168,56,266,1611,30.3,34.9,32.8,12.644400661,46533,138.437,101,N,92.1,101920005,101920
101920006,485,512,472,447,139,1916,1251,218,121,298,29.7,29.9,30.2,15.118867146,48343,128.9098,101,N,96.2,101920006,101920
101920012,33,19,21,92,9,165,31,1,9,104,11.1,10,11.5,12.375,47438,26.0042,101,N,89,101920012,101920
101921001,755,655,593,575,161,2578,2004,213,225,295,22.2,23,23.5,12.120401338,43128,145.052,101,N,94.5,101921001,101921
101924001,441,319,281,230,357,1271,383,72,162,748,20.2,21.8,20.6,10.606078888,43308,81.353,101,N,94.8,101924001,101924
101925001,250,255,231,193,8,929,823,113,84,152,20.3,20.7,21.1,8.9837134322,39109,57.7694,101,N,94.2,101925001,101925
102902001,503,413,364,355,653,1635,774,108,271,761,19.1,18.3,18.5,13.611699777,40462,111.6437,102,N,94.1,102902001,102902
102903002,75,56,52,46,66,229,142,24,42,94,13.6,11.7,15.4,13.196078431,35763,23.0378,102,N,95.3,102903002,102903
102904002,320,310,266,239,93,1135,983,69,124,256,20,19.6,20.9,13.238636364,37365,83.1286,102,N,95.4,102904002,102904
102905001,75,45,39,41,14,200,183,19,26,52,16.6,13.9,16.4,17.015076814,39294,21.3434,102,N,95.8,102905001,102905
102906001,93,98,76,82,85,349,251,42,56,124,14.7,12.6,14.6,14.696969697,37377,27.3704,102,N,96.1,102906001,102906
105801001,31,18,29,37,0,115,94,0,26,39,8.4,7.3,7.6,8.0229528536,26310,16.1212,105,Y,91.5,105801001,105801
105902001,589,531,432,356,94,1908,580,391,197,887,22.6,21,20.5,13.57607359,42686,124.2103,105,N,93.8,105902001,105902
105904001,315,301,221,237,6,1074,934,86,135,78,21.2,21.9,20.6,11.331034483,38603,67.8847,105,N,95.9,105904001,105904
105905001,173,168,148,167,12,656,585,66,82,70,19.7,18.9,20.8,12.83,40098,46.9521,105,N,96.3,105905001,105905
105906001,414,480,503,511,65,1908,927,202,266,497,21.8,20.1,20.3,12.032044279,39669,121.5282,105,N,95.6,105906001,105906
106901001,63,49,49,39,1,200,146,23,30,54,12.5,10.6,11.9,18.0625,42309,22.2297,106,N,95.2,106901001,106901
107901001,309,250,241,196,155,996,579,84,139,395,17.9,18.6,18.1,13.542315383,39299,69.0294,107,N,94.1,107901001,107901
107902001,263,206,196,170,63,835,700,53,115,311,17.6,16.4,21,11.74796748,38298,54.1363,107,N,95,107902001,107902
107902002,4,6,2,5,2,17,14,0,4,11,1,.,.,16,46110,4.4898,107,N,82,107902002,107902
107904001,48,52,54,44,1,198,191,19,39,82,15.9,15.6,17.6,16.333333333,36790,13.7158,107,N,93.8,107904001,107904
107905001,117,120,104,80,11,421,382,34,88,203,15.4,16.4,19.5,7.7744583632,32695,30.0672,107,N,95.4,107905001,107905
107906001,123,98,81,66,41,368,285,30,74,165,18.2,19.3,20.4,13.4,37067,28.4109,107,N,93.8,107906001,107906
107907002,1,1,0,2,0,4,2,0,0,2,.,.,.,.,.,.,107,N,-1,107907002,107907
107910001,43,35,31,18,18,127,106,11,25,68,9.7,12.1,13.7,12.789473684,36232,13.8018,107,N,94.2,107910001,107910
108801006,13,20,20,10,0,63,0,0,11,57,.,.,.,3.5,31908,3.1662,108,Y,.,108801006,108801
108802001,34,24,19,19,0,96,6,0,11,82,17.2,10.6,18.1,0,27839,6.0004,108,Y,75.3,108802001,108802
108804001,10,9,16,10,0,45,3,0,3,35,25,25,.,5.3333333333,22547,2.3961,108,Y,85.8,108804001,108804
108804002,68,80,36,23,0,207,6,0,9,190,25,25,25,1.541639688,27015,6.0908,108,Y,88.2,108804002,108804
108902001,94,915,387,442,4,1838,24,180,161,1479,19.7,20,22.5,11.722492656,40161,130.4425,108,N,92.7,108902001,108902
108903001,498,379,332,312,2,1521,4,164,196,1214,23,19.5,20.6,11.168285216,40359,101.0537,108,N,94.1,108903001,108903
108904001,722,613,529,478,4,2342,101,310,221,1737,25.6,26.7,24,12.250263818,39908,149.3832,108,N,93.1,108904001,108904
108904002,670,565,477,378,10,2090,30,100,231,1862,22.4,21.9,23.2,12.225773357,40970,155.6242,108,N,92.4,108904002,108904
108904003,702,487,452,352,9,1993,64,191,210,1641,22.7,21.7,23.8,13.467208406,41874,144.7693,108,N,94.1,108904003,108904
108905001,258,205,176,160,0,799,1,72,62,730,18.2,20.5,17.1,9.5500832579,39728,63.8043,108,N,96.2,108905001,108905
108906001,757,516,387,373,17,2033,284,236,181,1247,22,20.9,21,14.73777779,47021,133.4713,108,N,94.3,108906001,108906
108906002,709,457,403,399,15,1968,218,197,221,1240,22.4,20.2,21.8,14.124105954,45808,154.6245,108,N,94.9,108906002,108906
108906006,664,485,458,332,14,1939,118,203,200,1199,20.4,19.5,20.4,14.940482543,46407,155.6911,108,N,94.9,108906006,108906
108907001,476,317,257,207,5,1257,16,130,113,1180,19,20.8,20.8,12.067069471,42501,91.0506,108,N,94.4,108907001,108907
108907002,19,22,27,23,0,91,0,0,10,88,.,.,.,9.8571428571,41374,4.5332,108,N,88.2,108907002,108907
108908001,690,399,409,369,2,1867,37,179,96,1617,23.5,24.6,21.9,15.815572021,45307,129.7522,108,N,92.8,108908001,108908
108908002,532,402,412,340,5,1686,60,256,100,1354,23,22.2,19.3,10.795239419,41414,117.9627,108,N,92.9,108908002,108908
108909001,757,577,542,394,4,2270,23,297,208,2031,24.9,22.5,23.1,12.406231195,41782,138.1352,108,N,91.1,108909001,108909
108909002,729,496,359,306,4,1890,30,266,188,1710,18.6,18.4,21,9.1653543307,39077,126.4781,108,N,92.2,108909002,108909
108909003,799,518,407,385,2,2109,38,266,178,1828,22,21.2,18.1,15.223534071,43751,133.2781,108,N,89,108909003,108909
108910001,150,134,121,88,0,493,0,19,45,470,13.3,15.8,14.9,10.863636364,40068,43.9999,108,N,93.9,108910001,108910
108911001,644,501,463,405,13,2013,296,286,126,1021,23.9,23.5,21,14.155003819,42385,115.9917,108,N,95.1,108911001,108911
108912001,1,36,1057,792,0,1886,8,291,229,1723,21.8,16.8,23.5,14.666832834,46678,114.0569,108,N,89.7,108912001,108912
108912003,39,104,122,107,0,372,1,10,30,326,17.1,24.1,20.6,14.833057448,46738,21.8534,108,N,73.1,108912003,108912
108912007,1017,591,9,3,0,1620,13,131,187,1511,22.1,21.4,24.4,8.8289780227,39896,88.2424,108,N,90.2,108912007,108912
108913001,806,498,427,340,7,2071,73,433,182,1709,22.4,25.8,26.8,13.830762234,44331,130.4584,108,N,94.6,108913001,108913
108913006,592,464,346,285,2,1687,26,290,168,1535,24,23.5,21.9,12.784833777,43424,114.6321,108,N,95,108913006,108913
108914001,58,42,48,40,0,188,2,20,22,152,10,12.3,13,11.333333333,39310,19.4395,108,N,90.3,108914001,108914
108916001,293,202,157,148,0,800,1,80,78,762,20.1,20.5,22.1,6.9265115379,37986,53.2648,108,N,95.4,108916001,108916
109904001,155,103,102,122,94,482,195,43,106,281,15.4,15.5,16,11.162310021,38124,38.0121,109,N,93.7,109904001,109904
109905001,46,39,37,24,28,146,113,14,20,61,19.6,10.9,13.6,16.470588235,42625,16.3365,109,N,96.5,109905001,109905
109907001,58,53,56,40,36,207,118,11,45,115,15.1,11.5,17.4,14.762109795,47499,12.7295,109,N,96.1,109907001,109907
109911001,133,110,114,94,15,451,391,35,63,175,18,16.8,18.4,10.184210526,35490,36.6774,109,N,93.9,109911001,109911
110901002,1,0,0,4,1,5,0,0,2,5,.,.,.,.,.,.,110,N,82.9,110901002,110901
110902001,252,202,187,191,55,832,344,67,159,379,16.9,16.7,16,13.019782654,36097,71.9905,110,N,94.9,110902001,110902
110907001,40,40,36,28,1,144,85,12,10,43,9.1,7.7,9.7,12.833333333,41525,19.319,110,N,96.6,110907001,110907
110907002,2,5,0,2,0,9,0,0,2,8,.,.,.,.,.,.,110,N,-1,110907002,110907
