,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,all_stu_count,white_stu_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_experience,teacher_avg_salary,teacher_fte,county_num,charter_school,attendance,CAMPUS,DISTRICT
079906001,221,194,214,154,32,783,485,48,115,184,19,17.1,16.5,16.546458309,48776,56.9164,079,N,95.8,079906001,079906
079907001,599,545,568,557,445,2269,788,218,190,364,23.9,21.1,23.6,12.132296354,51788,138.4346,079,N,95.5,079907001,079907
079907002,485,371,350,264,922,1470,7,70,190,817,19.3,21,25.7,12.46280268,53878,94.4537,079,N,92.1,079907002,079907
079907004,758,738,595,572,165,2663,1174,782,164,110,25.2,25.2,26.6,11.646885066,52189,147.7409,079,N,97,079907004,079907
079907005,705,643,637,513,379,2498,715,318,174,588,23.8,21.3,22.6,12.29289127,52963,144.5253,079,N,95.7,079907005,079907
079907006,645,650,611,482,1015,2388,765,343,175,339,24.8,23.6,26.1,12.168675878,52300,134.8149,079,N,95.3,079907006,079907
079907007,649,550,526,511,335,2236,833,330,117,293,24.3,24.1,26.6,12.289533195,52214,120.1053,079,N,96.3,079907007,079907
079907008,742,741,641,609,1551,2733,257,384,197,824,25.6,23.4,26.1,9.34979198,50845,161.3214,079,N,94.9,079907008,079907
079907011,542,530,486,443,727,2001,158,86,134,930,21.8,20,26.1,10.208386006,51523,123.1684,079,N,95.3,079907011,079907
079907012,388,329,352,342,1119,1411,6,66,176,640,21,19.9,20.9,9.3557392051,49847,110.423,079,N,94.2,079907012,079907
079907013,573,580,553,421,572,2127,780,278,160,397,24.6,23.6,24.5,10.660008406,50904,124.215,079,N,96.3,079907013,079907
079910001,287,220,175,208,341,890,105,74,88,352,20.4,19.7,20.5,11.337007969,48655,58.592,079,N,94.8,079910001,079910
080901001,119,127,109,109,34,464,342,45,71,163,14.8,13.2,15.1,14.160097648,42343,40.361,080,N,95.1,080901001,080901
081902002,141,147,136,121,119,545,338,39,97,192,12.7,12,13.7,14.309090909,47607,51.4929,081,N,94.7,081902002,081902
081904001,96,89,82,83,46,350,249,32,41,99,12.9,13.4,12,13.702702703,44302,31.765,081,N,93.9,081904001,081904
081905002,38,31,30,34,16,133,104,11,23,50,12.9,10.5,11.3,12.314837843,42811,14.8897,081,N,95.2,081905002,081905
082902001,87,55,60,54,2,256,23,40,47,188,11.7,9.2,12.1,16.322580645,50507,27.4173,082,N,92.2,082902001,082902
082903001,188,182,158,111,4,639,69,63,71,449,16.8,17.9,17.5,9.4771642422,42939,53.5748,082,N,94.2,082903001,082903
083901001,33,38,38,39,17,148,30,14,25,81,9.3,9.9,10.1,14.333333333,48016,19.5045,083,N,96.7,083901001,083901
083901002,2,0,3,8,2,13,3,0,4,9,.,.,.,5,41316,0.5034,083,N,-1,083901002,083901
083903001,176,154,148,149,9,627,357,35,90,207,16.8,15.3,15.3,13.954545455,49027,47.2489,083,N,94.9,083903001,083903
084901001,758,534,501,439,366,2232,931,68,235,1106,18.1,24,19.5,10.119566618,47480,148.1486,084,N,92.3,084901001,084901
084902001,558,483,440,467,511,1948,533,162,168,1218,18.9,18.8,19,11.469820555,49323,150.0624,084,N,89.5,084902001,084902
084903001,13,20,20,13,0,66,59,5,3,52,13.1,6.1,12,7.2866730585,34899,9.4733,084,N,93.3,084903001,084903
084904001,357,216,246,205,787,1024,77,63,119,631,18.1,16.3,19.9,11.645488553,49082,81.8817,084,N,88,084904001,084904
084906001,472,433,389,389,351,1683,753,155,127,885,19.8,22.8,20.2,12.122029131,49286,107.9201,084,N,92.8,084906001,084906
084908001,95,74,93,72,121,334,111,28,44,209,18.2,14.6,15.4,11.59800457,45132,32.845,084,N,92.2,084908001,084908
084909001,472,348,284,314,9,1418,1217,87,121,350,22.4,19.3,20.9,9.7683706174,46073,90.5998,084,N,93.4,084909001,084909
084910001,628,615,601,946,237,2790,1865,181,255,448,35.4,33.6,36.8,11.22103876,49321,207.2965,084,N,93.1,084910001,084910
084910002,920,884,862,835,170,3501,2394,481,217,389,22.8,20.9,22.4,11.046308203,49052,203.3134,084,N,94.4,084910002,084910
084910003,758,590,641,611,436,2600,1297,179,260,507,31.9,29.3,34.7,10.431002932,48981,175.2314,084,N,93.8,084910003,084910
084910010,96,99,62,12,21,269,134,44,5,60,18.2,25,18,12.333333333,50185,14.3126,084,N,97.5,084910010,084910
084911001,530,530,497,438,46,1995,1645,237,170,83,26.9,24.4,22.6,12.059104996,49587,127.1541,084,N,96,084911001,084911
085902001,62,69,72,39,15,242,112,13,35,104,10.2,10.6,11.5,15.373912665,45616,29.0122,085,N,94.3,085902001,085902
086901001,231,233,232,207,5,903,594,87,76,257,20.4,17,19.4,15.538922156,45688,72.9078,086,N,96.1,086901001,086901
086902001,54,61,60,38,1,213,173,17,29,61,14.4,15.2,15.8,15.850710198,47881,19.199,086,N,96.6,086902001,086902
088902001,116,96,115,95,22,422,241,30,56,140,15.2,14.3,15.5,13.104628208,45122,39.7301,088,N,95.5,088902001,088902
089901001,191,158,135,157,73,641,253,78,86,315,14,14,16.7,11.111111111,39885,55.7233,089,N,94.5,089901001,089901
089901002,3,7,12,12,4,34,14,0,1,17,.,.,.,17.333333333,45737,5.6277,089,N,86.8,089901002,089901
089903001,88,44,65,72,8,269,88,20,28,158,12.3,13.2,12.8,11.10001767,43391,26.1871,089,N,95.1,089903001,089903
090904001,258,242,214,221,31,935,606,152,122,328,18.4,17.7,18.8,13.953642384,42330,71.9137,090,N,94.5,090904001,090904
090904002,2,12,17,19,4,50,36,0,5,34,.,.,.,14.689655172,41546,7.2495,090,N,66.8,090904002,090904
091901001,65,62,57,65,2,249,239,13,38,53,13.4,12.6,13.9,17.724137931,45529,25.1069,091,N,94.8,091901001,091901
091903001,354,365,325,288,137,1332,1030,76,263,670,21.7,21.1,21.2,13.622641509,46515,96.6642,091,N,96.4,091903001,091903
091905001,62,80,71,55,3,268,234,20,39,70,15.2,10,12.1,13.28125,41254,25.0042,091,N,95.6,091905001,091905
091906002,481,399,393,352,239,1625,979,208,253,659,22.5,21.8,24.4,11.060717909,46863,119.6017,091,N,93.9,091906002,091906
091906037,3,11,18,30,12,62,26,1,6,34,.,.,.,16.5,48253,10,091,N,79.3,091906037,091906
091908001,109,110,123,96,8,438,404,36,53,78,15,14.2,14.2,12.597222222,43259,32.8771,091,N,95.3,091908001,091908
091909001,128,123,137,130,0,518,464,25,85,161,15,16.5,17.9,13.344827586,43965,40.648,091,N,93.9,091909001,091909
091910001,58,57,69,54,16,238,208,11,39,71,14.3,12.6,15.7,12.466666667,45469,21.2785,091,N,95.3,091910001,091910
091913001,90,97,83,102,0,372,344,25,45,97,15.6,14.8,13.7,10.96969697,46105,31.4845,091,N,94.9,091913001,091913
091914001,76,72,68,79,4,295,263,15,52,91,15.5,12.7,13.3,12.072727273,42893,21.4035,091,N,95.4,091914001,091914
091917001,66,70,77,75,1,288,223,22,49,69,12.9,11.6,13.4,11.454545455,41982,28.2552,091,N,96.4,091917001,091917
091918001,69,61,76,68,3,274,255,29,41,68,12.6,12.2,14.3,11.464285714,40926,26.0571,091,N,94.8,091918001,091918
092801001,16,47,43,49,15,155,110,0,26,50,9.9,6.2,9.5,12.619834711,49604,12.0507,092,Y,92.2,092801001,092801
092901001,165,145,124,143,137,577,381,47,111,300,14,15.6,15,10.561904762,38899,51.8012,092,N,93.8,092901001,092901
092902002,306,249,250,259,229,1064,631,76,128,401,16.6,16.1,17.7,15.513513514,46570,87.1041,092,N,94.1,092902002,092902
092903001,595,602,495,384,1028,2076,540,152,320,1023,18.5,18.9,19.3,12.108876571,45516,140.7501,092,N,91.8,092903001,092903
092904001,363,319,356,319,222,1357,847,138,176,425,18.9,16.9,16.8,14.086538462,42171,101.593,092,N,94.1,092904001,092904
092906002,94,107,94,92,32,387,313,36,30,110,14,14.8,16.7,17.117647059,40700,31.9632,092,N,95.2,092906002,092906
092907001,150,154,119,110,35,533,464,28,34,69,16.4,16.1,18.2,15.062315137,40793,39.2945,092,N,95.4,092907001,092907
092908001,109,111,92,92,8,404,376,38,26,89,16.3,14.6,19.1,15.157894737,42585,30.578,092,N,96.9,092908001,092908
093904002,203,229,199,165,238,796,295,29,82,500,16.7,19.5,19.7,12.362068966,43904,56.7811,093,N,95.3,093904002,093904
093904003,2,4,5,4,3,15,5,0,2,13,.,.,.,10,38733,1,093,N,84.1,093904003,093904
094901001,660,470,436,347,137,1913,682,226,226,889,20.9,18.8,18.3,10.617576444,47092,147.5465,094,N,92.8,094901001,094901
094901002,11,28,42,37,7,118,24,0,13,67,9.5,6.4,9.9,16.666666667,49269,8.3166,094,N,84,094901002,094901
094902001,456,336,338,265,176,1395,725,69,138,357,24.2,20.7,21.1,12.158415842,50843,89.1439,094,N,94.8,094902001,094902
094902002,1,13,33,29,7,76,43,0,8,26,18.3,7.3,9.8,7.2222222222,47399,8.3774,094,N,96.2,094902002,094902
094902003,598,523,510,455,356,2086,1099,76,174,311,23.6,22.4,23.3,9.314516129,49179,115.4464,094,N,96,094902003,094902
094903001,113,108,114,100,7,435,262,40,30,128,18.3,18.5,18.6,14.79750223,43909,29.893,094,N,95.4,094903001,094903
094904001,121,106,89,105,15,421,290,44,29,131,17.3,18.3,15.9,14.644837602,43930,33.8477,094,N,95.8,094904001,094904
095901001,57,54,55,47,5,213,103,20,34,86,12.9,13.5,12.5,15.478749064,42065,22.2831,095,N,96.5,095901001,095901
095903001,45,37,38,29,10,149,35,13,28,92,13.2,11.1,13.4,11.714285714,36194,18.1686,095,N,94,095903001,095903
095905001,437,363,327,279,80,1406,337,123,228,746,18.1,18.6,18.1,12.716707022,44866,96.6878,095,N,93.4,095905001,095905
096904001,43,30,38,35,17,146,60,8,31,82,13.1,11.9,11.2,13.12195122,40030,17.7886,096,N,95.2,096904001,096904
097902001,47,69,73,52,1,241,206,8,31,111,12.5,9.9,13.6,14.423076923,43222,23.0486,097,N,95.8,097902001,097902
097903001,66,61,60,64,4,251,193,14,35,128,13.9,15.4,14.7,11.790123457,44016,23.2985,097,N,95,097903001,097903
098901001,24,37,39,31,0,131,58,9,11,63,11.3,8.6,9.2,10.798356564,42473,17.4701,098,N,95.5,098901001,098901
098904001,61,62,51,58,0,232,104,21,27,85,11.7,11.2,11.4,17.93129771,48825,27.5756,098,N,96.2,098904001,098904
099903001,45,38,35,32,13,150,102,13,36,72,9.8,10,10.1,14.130434783,40193,21.2953,099,N,92.5,099903001,099903
100903002,119,107,84,73,51,383,323,48,57,139,16.8,15.4,17,10.674339815,38746,37.9057,100,N,94.5,100903002,100903
100904001,250,228,220,198,189,896,656,69,127,369,19,16.8,20.3,15.917808219,47427,70.9367,100,N,94.5,100904001,100904
100905001,163,163,156,171,78,653,543,52,99,192,17.5,17.3,17,13.490196078,41674,48.9858,100,N,95.4,100905001,100905
100907001,296,280,254,244,4,1074,1014,64,125,243,16.6,19.3,20.2,10.858993299,40181,86.2254,100,N,95.4,100907001,100907
100908001,51,34,41,37,0,163,162,15,19,52,14.1,11.8,14.3,10.2,37826,17.0739,100,N,93.9,100908001,100908
101805001,48,54,32,23,138,157,0,0,16,129,14.1,16.3,14.1,4.7770317987,45020,18.461,101,Y,95.3,101805001,101805
101809001,27,32,13,26,7,98,72,0,20,33,17.6,9.8,14.7,6.7245282642,46707,9.5244,101,Y,86.4,101809001,101809
101812001,85,125,86,106,287,402,4,0,57,371,13,15.3,13,4.0689655172,41778,25.1623,101,Y,89.2,101812001,101812
101812002,116,66,77,51,93,310,5,0,45,264,10.9,10.1,7.8,4.8095238095,40344,20.9767,101,Y,87.2,101812002,101812
101813003,145,136,94,73,87,448,5,2,15,392,38.4,26.8,37.4,5.1142857143,51975,32.17,101,Y,.,101813003,101813
101821001,75,58,38,44,58,215,18,10,23,164,18.4,19.8,15.3,5.4466672685,40359,16.6152,101,Y,96.2,101821001,101821
101831001,54,73,62,53,234,242,0,0,27,236,27.2,23.1,37.8,2.9090909091,39119,10.5001,101,Y,85.8,101831001,101831
101834001,18,21,8,8,39,55,0,0,11,52,10,12,10,4.6666666667,38000,3,101,Y,72.4,101834001,101834
101837001,23,45,49,19,14,136,67,0,7,30,9.7,11.8,12.4,7.4382567048,44941,9.0859,101,Y,91.2,101837001,101837
101838001,78,64,49,43,17,234,8,0,12,192,20.6,19.6,26.2,4.6,42322,17.2468,101,Y,92.4,101838001,101838
101842001,13,13,29,27,1,82,43,0,4,57,23.3,20,15,11.622520322,35850,5.0857,101,Y,93.2,101842001,101842
101852001,36,13,12,3,3,64,2,0,0,50,10.5,9.7,9.4,4.1287930712,37372,7.1322,101,Y,88.2,101852001,101852
101854001,53,70,57,62,94,242,19,0,7,191,10.9,11.9,11,7.1292078273,38082,15.8949,101,Y,79.7,101854001,101854
101902001,147,800,696,650,432,2293,77,137,182,1902,23.2,24.5,26,13.718327904,54382,142.4095,101,N,93.2,101902001,101902
101902002,309,180,214,183,481,886,44,181,24,580,23.9,22.3,21,12.081457917,52584,60.1383,101,N,96.5,101902002,101902
101902003,174,844,668,638,303,2324,99,166,193,1978,24.8,23.6,22.9,12.287262083,54859,148.9647,101,N,93.9,101902003,101902
101902004,411,694,632,526,1031,2263,44,120,190,1762,28.1,25.3,27,11.91232399,53304,144.595,101,N,92.2,101902004,101902
101902005,516,1009,709,647,1323,2881,179,140,300,2059,23.6,24.3,25.7,11.03699138,51961,170.2887,101,N,91.1,101902005,101902
101902006,60,42,70,86,94,258,17,0,3,202,9.1,12.3,10.9,12.471048424,50815,25.0337,101,N,89.9,101902006,101902
101902007,49,14,36,44,58,143,7,0,4,128,9.3,15.3,11.4,15.095238095,51075,16.2383,101,N,90.2,101902007,101902
101903001,1389,1083,914,750,1524,4136,159,143,473,2985,22.2,21.5,22.4,11.538017723,54058,251.5271,101,N,91.3,101903001,101903
101903002,1359,1136,882,773,1688,4150,127,146,457,2931,24.1,23,23.6,9.877290678,52395,241.0519,101,N,90.8,101903002,101903
101903003,881,720,617,549,1151,2767,112,105,331,1757,24.7,22.2,21.2,9.829883189,52819,171.8294,101,N,91.7,101903003,101903
101903006,232,224,164,177,132,797,92,186,13,387,31.5,17.9,21.7,16.659090909,56599,41.5247,101,N,97.9,101903006,101903
101905001,668,609,537,380,407,2194,447,139,278,1465,19.9,18.1,22.2,8.3779809071,51080,142.1256,101,N,93.6,101905001,101905
101906001,409,419,345,326,314,1499,871,103,147,567,21.9,20.9,20.3,8.9331138665,46773,87.5067,101,N,93.7,101906001,101906
101907002,881,817,717,656,402,3071,1741,252,258,635,24.7,23,22.1,13.854961832,49868,193.0425,101,N,94.3,101907002,101907
101907003,796,773,722,693,385,2984,1092,227,219,988,23.3,21.8,21.9,12.817614671,49275,190.2692,101,N,94,101907003,101907
101907004,871,831,788,693,475,3183,1560,279,265,885,24.4,21.5,21,12.391807275,49268,200.2999,101,N,94.7,101907004,101907
101907005,867,766,871,704,526,3208,1363,281,238,1058,23.4,22.9,22,13.071843943,49462,201.8922,101,N,94.5,101907005,101907
101907007,879,903,831,674,575,3287,1085,225,228,1141,24.9,24,23.2,11.50471779,48242,205.6431,101,N,95.1,101907007,101907
101907009,719,687,939,729,926,3074,657,106,247,1599,23.8,21.9,22,9.141098131,46985,200.3666,101,N,93.9,101907009,101907
101907010,973,713,694,653,544,3033,699,161,288,1433,24.1,21.5,22,8.9621553984,47212,198.6697,101,N,94.2,101907010,101907
101907011,670,695,1190,924,377,3479,2259,379,205,394,24.2,23.6,23.7,9.0258500156,46937,187.7113,101,N,96.4,101907011,101907
101908001,1020,1026,891,868,85,3805,2207,355,388,947,19.8,20.1,20.8,13.174527709,53544,244.5577,101,N,93.6,101908001,101908
101909003,602,493,384,353,1383,1832,7,64,220,1831,23.4,27.8,26.5,14.398056768,48803,102.0008,101,N,88.4,101909003,101909
101910002,537,363,446,406,118,1752,77,82,189,1404,18.9,18.5,20.2,12.14893617,50157,123.0684,101,N,94.1,101910002,101910
101910003,1203,1015,1098,943,1333,4259,346,214,485,2750,19.2,19.2,22.1,10.248486184,48589,294.1607,101,N,94.3,101910003,101910
101911002,544,532,517,450,380,2043,424,104,206,1452,18.7,16.5,18.4,9.9049830031,50821,148.5552,101,N,92.9,101911002,101911
101911003,664,552,526,645,440,2387,958,205,211,1034,20.4,18.1,19.2,11.469916532,51729,166.5938,101,N,94.9,101911003,101911
101912001,608,509,443,360,69,1920,16,169,184,1750,23.3,23.3,24.7,12.788135593,53047,117.4021,101,N,94,101912001,101912
101912002,1091,849,751,734,580,3425,1201,1008,179,1082,28.5,26.7,28.5,15.994692144,55076,187.6179,101,N,94.9,101912002,101912
101912003,492,446,329,348,164,1615,17,152,253,1439,26.9,23.6,24.9,12.718494923,52408,100.4674,101,N,90,101912003,101912
101912004,292,252,176,161,194,881,28,51,129,758,22.7,24.9,27,14.766666667,54818,57.1227,101,N,92.3,101912004,101912
101912006,271,204,181,166,597,822,3,25,193,663,24.7,23.7,27,17,56866,53.9975,101,N,86.4,101912006,101912
101912007,205,171,107,101,503,584,3,18,161,538,22.6,20.7,21.9,11.61862613,51461,51.9712,101,N,87.9,101912007,101912
101912008,681,789,674,856,811,3000,1016,804,169,1320,25.8,23.4,25.5,13.771812081,52853,163.9,101,N,95.3,101912008,101912
101912009,784,548,341,255,276,1928,75,66,189,1752,31.4,29.6,35.5,8.1219512195,49794,122.998,101,N,89.5,101912009,101912
101912010,863,609,475,421,1233,2368,8,139,292,1839,28.2,28.8,26.3,13.9609375,54052,126.471,101,N,91.6,101912010,101912
101912011,765,582,442,436,74,2225,15,218,198,1868,35.6,35.3,35,11.211382114,52102,121.6495,101,N,93.4,101912011,101912
101912012,638,446,322,324,141,1730,80,216,195,1410,27.9,27.3,26.2,13.4,53417,94.7912,101,N,94.6,101912012,101912
101912014,374,291,212,190,801,1067,15,29,161,854,24.6,24.1,25.3,14.61971831,54171,68.8016,101,N,89.9,101912014,101912
101912015,595,467,385,347,248,1794,286,298,143,1303,27.7,24.5,23.4,16.651014382,55765,104.9878,101,N,94.2,101912015,101912
101912016,302,198,229,173,704,902,24,112,144,662,23.4,19.2,19.8,18.421875,57098,64.0011,101,N,91.6,101912016,101912
101912017,728,556,364,352,950,2000,80,118,271,1474,25.3,26.8,26,13.632603603,53610,123.8002,101,N,90.6,101912017,101912
101912018,416,255,224,255,745,1150,3,47,268,1061,26.9,25.2,26.1,12.971830986,53903,70.6638,101,N,87.5,101912018,101912
101912019,346,288,217,161,924,1012,5,30,236,780,24.8,21.3,32.2,10.117647059,51328,66.7551,101,N,93.1,101912019,101912
101912020,366,412,236,238,1145,1252,3,67,249,926,24,20.5,23.7,12.3904068,51361,81.7508,101,N,86.5,101912020,101912
101912023,515,425,281,233,430,1454,46,64,187,1209,20,22.1,25.1,8.5073170732,50319,102.0855,101,N,90.2,101912023,101912
101912024,231,167,179,148,209,725,63,32,125,593,24.3,19.8,19.3,12.964285714,53703,55.9976,101,N,93.3,101912024,101912
101912025,179,166,158,146,149,649,356,649,12,116,23.2,21.2,20.3,14.7375,54555,39.6958,101,N,96.2,101912025,101912
101912026,248,238,194,116,229,796,53,245,0,393,21.6,19.9,21,13.102040816,53274,48.9983,101,N,98.5,101912026,101912
101912027,932,652,570,452,317,2606,48,138,237,2227,26.9,22.3,22.6,9.9095552245,50388,140.8541,101,N,93.4,101912027,101912
101912029,158,175,96,85,292,514,8,0,5,438,40.1,46.6,39.6,16.142857143,55560,32.9658,101,N,86.6,101912029,101912
101912033,292,328,295,237,620,1152,11,106,177,933,21.7,18.2,21.8,14.108695652,54339,92.0004,101,N,94.6,101912033,101912
101912034,171,164,128,138,155,601,27,144,6,459,32.2,36.1,27.6,14.022727273,54460,44.0007,101,N,96,101912034,101912
101912036,983,744,636,582,944,2945,825,692,216,1350,25.5,25.9,28,9.3783231084,50502,155.3391,101,N,93.9,101912036,101912
101912301,95,64,65,68,3,292,3,106,4,238,16.6,16.3,18.6,11.25,51554,19.8489,101,N,98.3,101912301,101912
101912310,20,567,456,467,74,1510,32,126,172,1332,21.2,19.6,20.1,9,50482,104.8991,101,N,.,101912310,101912
101912311,87,43,43,25,48,198,23,0,5,66,.,.,.,.,.,.,101,N,.,101912311,101912
101912313,30,24,18,15,8,87,0,0,7,62,.,.,.,.,.,.,101,N,.,101912313,101912
101912322,135,103,81,80,77,399,172,398,6,115,20.4,17.6,19.2,10.307692308,50399,25.9966,101,N,96.8,101912322,101912
101912323,113,102,114,82,84,411,79,137,7,240,16.7,17,18.8,10.83130773,49321,20.5685,101,N,94.9,101912323,101912
101912326,57,82,67,41,159,247,3,0,2,136,.,.,.,.,.,.,101,N,82.9,101912326,101912
101912327,69,41,23,15,33,148,12,0,1,93,.,.,.,.,.,.,101,N,77.8,101912327,101912
101913001,597,584,609,573,888,2363,425,88,253,1167,30.7,29.1,33,9.78230429,47942,174.496,101,N,90.4,101913001,101913
101913002,739,632,659,918,85,2948,2438,480,192,104,30,30.7,30.1,12.07726951,48225,173.937,101,N,94.8,101913002,101913
101913005,85,77,59,57,43,278,180,22,20,64,30.6,17.2,19.9,14.215053763,54044,42.2948,101,N,94.6,101913005,101913
101913008,816,897,880,731,801,3324,1681,267,270,536,28.3,29.4,29,9.1219237866,46638,194.1029,101,N,93.7,101913008,101913
101913013,388,415,408,7,92,1218,948,122,117,130,23.6,23.6,26.7,12.647221165,48613,100.7758,101,N,95.7,101913013,101913
101914001,776,676,645,543,172,2640,1698,122,207,630,19.5,21.2,21.5,13.816023092,52782,173.3036,101,N,95.1,101914001,101914
101914002,695,667,630,609,152,2601,1707,281,138,284,20.6,22,20.6,11.561104038,50959,166.9135,101,N,95.7,101914002,101914
101914005,754,712,651,527,447,2644,896,115,192,1216,19.5,20.2,19.7,12.246909815,51955,194.8992,101,N,93.9,101914005,101914
101914007,756,714,699,666,157,2835,1824,330,162,195,21.1,23.2,23,12.414287922,51767,168.8893,101,N,96.2,101914007,101914
101914009,829,772,713,590,519,2904,905,76,223,1396,17.8,20.3,21.3,9.0789748965,48822,213.975,101,N,93.9,101914009,101914
101914010,811,725,664,572,213,2772,1671,267,137,146,20.2,21.3,22.3,10.643470289,49798,170.8699,101,N,96.3,101914010,101914
101915001,862,731,811,772,281,3176,2098,391,238,437,23.7,22.8,24,16.610824742,54666,186.8604,101,N,94.7,101915001,101915
101915002,1130,823,814,734,1227,3501,311,138,312,2117,20.6,20.4,23,10.876650287,50293,212.1616,101,N,92.7,101915002,101915
101915003,1092,898,823,646,423,3459,1943,290,285,820,26.3,26,25.1,12.173590686,51731,186.2457,101,N,94.3,101915003,101915
101915004,920,791,791,731,381,3233,1851,343,279,670,23.8,23.3,23.7,12.066232049,51030,173.8333,101,N,94.2,101915004,101915
101916001,604,545,546,497,222,2192,1225,199,207,745,22.8,19.2,20.8,13.05490676,50982,136.8741,101,N,94.3,101916001,101916
101916002,8,19,29,26,11,82,50,3,5,38,.,.,.,13.896465678,49489,12.5647,101,N,89.6,101916002,101916
101917001,700,566,559,521,31,2346,133,137,166,1851,22,21.5,20.9,9.2062937063,47662,165.2864,101,N,92.2,101917001,101917
101917002,803,629,604,477,61,2513,361,137,193,1908,21.9,22.8,23.3,9.5839793282,48999,178.718,101,N,91.7,101917002,101917
101917003,801,649,595,468,269,2513,142,112,175,1976,21.9,21.4,22.2,8.0939226519,48085,170.1064,101,N,92.4,101917003,101917
101917004,1065,815,820,646,622,3346,638,212,197,1598,24.2,22.2,22.9,10.547411819,48881,207.6338,101,N,95.2,101917004,101917
101917013,719,699,699,580,96,2697,856,226,178,1298,21.6,21.3,20.8,9.4051948052,49057,180.3364,101,N,94,101917013,101917
101917014,17,11,8,2,4,38,5,0,4,23,4.3,4.6,4.8,6.9285714286,46608,13.1321,101,N,81.9,101917014,101917
101919001,1045,954,789,751,949,3539,1410,574,345,1388,22.2,22.4,23.8,11.525,49890,188.6928,101,N,93.8,101919001,101919
101919002,923,756,723,1048,1621,3450,304,587,316,1879,20.5,24.6,22.6,8.6402116402,48105,175.9978,101,N,93.8,101919002,101919
101919003,907,715,579,4,1372,2205,71,262,241,1378,19.5,23.7,25.1,7.0928571429,47543,128.2766,101,N,93.1,101919003,101919
101919009,1,4,1,3,2,9,0,0,1,2,.,.,.,.,.,.,101,N,-1,101919009,101919
101920001,567,527,552,556,28,2202,1613,272,123,164,24.4,24.1,22.5,14.086144417,52405,135.3512,101,N,96.3,101920001,101920
101920003,531,482,474,380,172,1867,315,96,214,1175,28.5,33.3,31.7,12.201427151,50903,136.887,101,N,93.7,101920003,101920
101920005,588,510,397,363,126,1858,89,37,256,1468,27.8,30.7,29.9,11.469198219,49820,124.9268,101,N,93.3,101920005,101920
101920006,518,465,474,463,238,1920,1130,199,146,415,32.5,32.2,31.7,14.688356164,53541,126.3669,101,N,95,101920006,101920
101921001,857,723,640,596,188,2816,2036,209,195,505,22.1,23,23.6,12.495356037,50313,155.7023,101,N,94.4,101921001,101921
101924001,433,410,389,308,474,1540,226,56,103,1130,24.4,27.4,25.9,8.0031469981,49627,108.0603,101,N,92.7,101924001,101924
101925001,263,256,199,209,25,927,780,100,69,213,20,20.2,22.4,9.5357999743,45430,61.3765,101,N,93.7,101925001,101925
102902001,438,436,366,390,717,1630,628,125,280,800,18.7,20.2,20.6,12.650515609,44401,135.4294,102,N,93.2,102902001,102902
102903002,46,58,61,40,53,205,126,14,41,94,11.9,11.1,11,13.087695257,39757,24.9107,102,N,95.5,102903002,102903
102904002,323,333,304,309,106,1269,1073,95,137,304,16.2,20.1,18.7,15.069456973,46646,99.015,102,N,96.5,102904002,102904
102905001,56,50,62,37,5,205,193,20,29,52,10.4,10.9,14.6,14.782608696,42176,21.9402,102,N,94.9,102905001,102905
102906001,58,75,74,60,38,267,223,18,39,89,11.6,10.1,12,14.03125,41469,27.3517,102,N,95.5,102906001,102906
104901001,34,48,46,37,3,165,96,24,23,100,9.3,12,11.5,17.115384615,40928,21.6684,104,N,95.3,104901001,104901
105801001,27,31,24,39,1,121,111,0,10,34,7.5,9.5,8.3,6.626537284,31498,17.9865,105,Y,91.3,105801001,105801
105902001,689,493,405,378,138,1965,547,334,195,956,24,21,21.3,12.419601646,46207,133.902,105,N,93.1,105902001,105902
105904001,355,309,298,264,15,1226,1024,72,104,84,26.9,21.7,24.2,10.868411294,47287,69.7533,105,N,96,105904001,105904
105905001,187,175,162,144,6,668,589,79,62,340,18.8,17.6,17.7,14.545197817,51772,46.9359,105,N,95.2,105905001,105905
105906001,566,495,389,385,58,1835,911,224,201,496,23.2,21.4,23,11.834942085,45347,110.7588,105,N,95.7,105906001,105906
105906004,1,24,32,38,2,95,30,3,3,46,.,.,.,11.2,45626,7.7186,105,N,83,105906004,105906
105906005,570,376,355,308,127,1609,421,97,210,757,22.2,18.5,20.7,7.512,43134,108.968,105,N,94.2,105906005,105906
106901001,68,52,40,52,2,212,143,8,28,54,10.5,10.2,10.5,14.892857143,48461,24.2254,106,N,94.6,106901001,106901
107901001,219,221,200,199,145,839,431,60,100,443,19.8,20,19.3,13.414589732,42872,60.9521,107,N,93.1,107901001,107901
107901003,2,3,2,5,5,12,2,0,1,7,.,.,.,37,51500,1,107,N,.,107901003,107901
107902001,238,219,175,163,61,795,650,51,98,318,14.8,17.7,17.3,12.739130435,42093,59.5629,107,N,95.6,107902001,107902
107902002,1,0,4,18,2,23,18,0,5,11,.,.,.,13.5,45999,2.2395,107,N,92.4,107902002,107902
107904001,51,55,42,42,4,190,172,21,29,91,14.9,14.1,15.5,11.330827068,39585,16.0889,107,N,95.6,107904001,107904
107905001,122,127,96,99,8,444,410,37,75,216,11.6,14.8,12.5,10.10005771,43019,37.8553,107,N,96,107905001,107905
