,SAT_avg,ACT_avg,SAT/ACT_pct,DISTRICT
175910,20.4,20.4,20.4,175910
175911,20.2,20.2,20.2,175911
176901,16,16,16,176901
176902,17.5,17.5,17.5,176902
176903,18.8,18.8,18.8,176903
177901,18.9,18.9,18.9,177901
177902,21.3,21.3,21.3,177902
177903,16.7,16.7,16.7,177903
177905,19.3,19.3,19.3,177905
178801,.,.,.,178801
178802,.,.,.,178802
178803,.,.,.,178803
178804,.,.,.,178804
178901,20.6,20.6,20.6,178901
178902,18.3,18.3,18.3,178902
178903,21.6,21.6,21.6,178903
178904,19,19,19,178904
178905,.,.,.,178905
178906,.,.,.,178906
178908,20.6,20.6,20.6,178908
178909,16.5,16.5,16.5,178909
178912,20.6,20.6,20.6,178912
178913,17.7,17.7,17.7,178913
178914,21,21,21,178914
178915,15.6,15.6,15.6,178915
179901,21.6,21.6,21.6,179901
180901,18.2,18.2,18.2,180901
180902,20.3,20.3,20.3,180902
180903,.,.,.,180903
180904,.,.,.,180904
181901,19.9,19.9,19.9,181901
181905,22.5,22.5,22.5,181905
181906,17.8,17.8,17.8,181906
181907,21,21,21,181907
181908,19.9,19.9,19.9,181908
182901,19.3,19.3,19.3,182901
182902,.,.,.,182902
182903,20.4,20.4,20.4,182903
182904,18.8,18.8,18.8,182904
182905,21.8,21.8,21.8,182905
182906,.,.,.,182906
183801,.,.,.,183801
183901,18.1,18.1,18.1,183901
183902,21.2,21.2,21.2,183902
183904,21.2,21.2,21.2,183904
184901,.,.,.,184901
184902,18.8,18.8,18.8,184902
184903,21,21,21,184903
184904,.,.,.,184904
184907,22.1,22.1,22.1,184907
184908,22,22,22,184908
184909,20,20,20,184909
184911,.,.,.,184911
185901,17.5,17.5,17.5,185901
185902,22.3,22.3,22.3,185902
185903,19.8,19.8,19.8,185903
185904,20.2,20.2,20.2,185904
186901,.,.,.,186901
186902,19.3,19.3,19.3,186902
186903,19.9,19.9,19.9,186903
187901,18.5,18.5,18.5,187901
187903,.,.,.,187903
187904,17.8,17.8,17.8,187904
187906,.,.,.,187906
187907,20.3,20.3,20.3,187907
187910,.,.,.,187910
188801,.,.,.,188801
188901,20.4,20.4,20.4,188901
188902,20.2,20.2,20.2,188902
188903,21.1,21.1,21.1,188903
188904,.,.,.,188904
189901,19.7,19.7,19.7,189901
189902,15.3,15.3,15.3,189902
190903,19.5,19.5,19.5,190903
191901,21.6,21.6,21.6,191901
192901,20.5,20.5,20.5,192901
193801,.,.,.,193801
193902,19.4,19.4,19.4,193902
194902,19,19,19,194902
194903,20.3,20.3,20.3,194903
194904,19.3,19.3,19.3,194904
194905,19.8,19.8,19.8,194905
195901,.,.,.,195901
195902,.,.,.,195902
196901,20.3,20.3,20.3,196901
196902,17.8,17.8,17.8,196902
196903,19.8,19.8,19.8,196903
197902,18.9,18.9,18.9,197902
198901,19.2,19.2,19.2,198901
198902,.,.,.,198902
198903,20,20,20,198903
198905,15.7,15.7,15.7,198905
198906,.,.,.,198906
199901,21.9,21.9,21.9,199901
199902,19.1,19.1,19.1,199902
200901,20.7,20.7,20.7,200901
200902,19.3,19.3,19.3,200902
200904,19.4,19.4,19.4,200904
200906,.,.,.,200906
201902,20.3,20.3,20.3,201902
201903,.,.,.,201903
201904,17.6,17.6,17.6,201904
201907,21.6,21.6,21.6,201907
201908,19.9,19.9,19.9,201908
201910,18.7,18.7,18.7,201910
201913,21.3,21.3,21.3,201913
201914,18.7,18.7,18.7,201914
202903,19.9,19.9,19.9,202903
202905,19.8,19.8,19.8,202905
203901,16.6,16.6,16.6,203901
203902,17.7,17.7,17.7,203902
204901,19.5,19.5,19.5,204901
204904,20.2,20.2,20.2,204904
205901,20.1,20.1,20.1,205901
205902,19.1,19.1,19.1,205902
205903,21.9,21.9,21.9,205903
205904,17.7,17.7,17.7,205904
205905,17.5,17.5,17.5,205905
205906,16.6,16.6,16.6,205906
205907,17.4,17.4,17.4,205907
206901,18.8,18.8,18.8,206901
206902,.,.,.,206902
206903,18.9,18.9,18.9,206903
207901,21.1,21.1,21.1,207901
208901,.,.,.,208901
208902,21.2,21.2,21.2,208902
208903,20,20,20,208903
209901,20.6,20.6,20.6,209901
209902,.,.,.,209902
210901,19.5,19.5,19.5,210901
210902,17.8,17.8,17.8,210902
210903,19.1,19.1,19.1,210903
210904,17.7,17.7,17.7,210904
210905,17.8,17.8,17.8,210905
210906,.,.,.,210906
211901,.,.,.,211901
211902,20,20,20,211902
212801,.,.,.,212801
212802,.,.,.,212802
212803,.,.,.,212803
212901,15.4,15.4,15.4,212901
212902,20.1,20.1,20.1,212902
212903,20.3,20.3,20.3,212903
212904,.,.,.,212904
212905,19.9,19.9,19.9,212905
212906,22.8,22.8,22.8,212906
212909,18.7,18.7,18.7,212909
212910,19.5,19.5,19.5,212910
213801,.,.,.,213801
213901,22.1,22.1,22.1,213901
214901,15.9,15.9,15.9,214901
214902,18.8,18.8,18.8,214902
214903,16.3,16.3,16.3,214903
215901,21.8,21.8,21.8,215901
216901,20.7,20.7,20.7,216901
217901,19.1,19.1,19.1,217901
218901,18.7,18.7,18.7,218901
219901,21.3,21.3,21.3,219901
219903,19.6,19.6,19.6,219903
219905,17.9,17.9,17.9,219905
220801,.,.,.,220801
220802,.,.,.,220802
220803,.,.,.,220803
220804,.,.,.,220804
220806,.,.,.,220806
220807,.,.,.,220807
220808,.,.,.,220808
220809,.,.,.,220809
220901,20.6,20.6,20.6,220901
220902,20.4,20.4,20.4,220902
220904,16.3,16.3,16.3,220904
220905,19.1,19.1,19.1,220905
220906,22.3,22.3,22.3,220906
220907,20.6,20.6,20.6,220907
220908,20.5,20.5,20.5,220908
220909,16.6,16.6,16.6,220909
220910,17.5,17.5,17.5,220910
220912,20.9,20.9,20.9,220912
220914,19.3,19.3,19.3,220914
220915,21.1,21.1,21.1,220915
220916,20.9,20.9,20.9,220916
220917,20.8,20.8,20.8,220917
220918,20.4,20.4,20.4,220918
220919,23.5,23.5,23.5,220919
220920,20.5,20.5,20.5,220920
221801,.,.,.,221801
221901,20.8,20.8,20.8,221901
221904,20.8,20.8,20.8,221904
221905,21.9,21.9,21.9,221905
221911,19.9,19.9,19.9,221911
221912,22.3,22.3,22.3,221912
222901,21.4,21.4,21.4,222901
223901,19.2,19.2,19.2,223901
223902,15.4,15.4,15.4,223902
223904,20.9,20.9,20.9,223904
224901,19.8,19.8,19.8,224901
224902,21.1,21.1,21.1,224902
225902,20.8,20.8,20.8,225902
225905,.,.,.,225905
225906,.,.,.,225906
225907,.,.,.,225907
226901,22.1,22.1,22.1,226901
226903,20.9,20.9,20.9,226903
226905,19.3,19.3,19.3,226905
226906,21.3,21.3,21.3,226906
226907,18.9,18.9,18.9,226907
226908,.,.,.,226908
227801,.,.,.,227801
227802,.,.,.,227802
227803,.,.,.,227803
227804,.,.,.,227804
227805,.,.,.,227805
227806,.,.,.,227806
227811,.,.,.,227811
227812,.,.,.,227812
227814,.,.,.,227814
227816,.,.,.,227816
227817,.,.,.,227817
227818,.,.,.,227818
227901,20.4,20.4,20.4,227901
227904,20.8,20.8,20.8,227904
227907,18.5,18.5,18.5,227907
227909,24.6,24.6,24.6,227909
227910,18,18,18,227910
227912,21.5,21.5,21.5,227912
227913,21.7,21.7,21.7,227913
228901,.,.,.,228901
228903,18.5,18.5,18.5,228903
228904,.,.,.,228904
228905,.,.,.,228905
229901,16.2,16.2,16.2,229901
229903,18.9,18.9,18.9,229903
229904,.,.,.,229904
229905,.,.,.,229905
229906,.,.,.,229906
230901,20.8,20.8,20.8,230901
230902,19.9,19.9,19.9,230902
230903,20.4,20.4,20.4,230903
230904,15.2,15.2,15.2,230904
230905,21.1,21.1,21.1,230905
230906,21.5,21.5,21.5,230906
230908,19.9,19.9,19.9,230908
231901,18.5,18.5,18.5,231901
231902,21,21,21,231902
232801,.,.,.,232801
232901,20.4,20.4,20.4,232901
232902,16.8,16.8,16.8,232902
232903,18.2,18.2,18.2,232903
232904,23.6,23.6,23.6,232904
233801,.,.,.,233801
233901,17.7,17.7,17.7,233901
233903,.,.,.,233903
234801,.,.,.,234801
234902,19.9,19.9,19.9,234902
234903,20.5,20.5,20.5,234903
234904,20.6,20.6,20.6,234904
234905,20.5,20.5,20.5,234905
234906,.,.,.,234906
234907,19.7,19.7,19.7,234907
234909,.,.,.,234909
235801,.,.,.,235801
235901,17.7,17.7,17.7,235901
235902,20.4,20.4,20.4,235902
235904,.,.,.,235904
236801,.,.,.,236801
236901,17.9,17.9,17.9,236901
236902,18.4,18.4,18.4,236902
237902,18.3,18.3,18.3,237902
237904,17.8,17.8,17.8,237904
237905,17.2,17.2,17.2,237905
238902,20.3,20.3,20.3,238902
238904,.,.,.,238904
239901,21.3,21.3,21.3,239901
239903,19.6,19.6,19.6,239903
240801,.,.,.,240801
240802,.,.,.,240802
240901,16.2,16.2,16.2,240901
240902,.,.,.,240902
240903,17,17,17,240903
240904,.,.,.,240904
241901,17.9,17.9,17.9,241901
241902,19.6,19.6,19.6,241902
241903,19,19,19,241903
241904,18.7,18.7,18.7,241904
241906,18.8,18.8,18.8,241906
242902,20.1,20.1,20.1,242902
242903,20.4,20.4,20.4,242903
242904,.,.,.,242904
242905,.,.,.,242905
242906,23.4,23.4,23.4,242906
243801,.,.,.,243801
243901,20.6,20.6,20.6,243901
243902,20.2,20.2,20.2,243902
243903,21.9,21.9,21.9,243903
243905,20.7,20.7,20.7,243905
243906,.,.,.,243906
244901,.,.,.,244901
244903,20.8,20.8,20.8,244903
244905,.,.,.,244905
245801,.,.,.,245801
245901,.,.,.,245901
245902,17.1,17.1,17.1,245902
245903,18,18,18,245903
245904,15.8,15.8,15.8,245904
246902,20,20,20,246902
246904,21.4,21.4,21.4,246904
246905,18.3,18.3,18.3,246905
246906,19.6,19.6,19.6,246906
246907,20.1,20.1,20.1,246907
246908,21.4,21.4,21.4,246908
246909,22.4,22.4,22.4,246909
246911,19.1,19.1,19.1,246911
246912,.,.,.,246912
246913,22.8,22.8,22.8,246913
246914,.,.,.,246914
247901,20.3,20.3,20.3,247901
247903,20.3,20.3,20.3,247903
247904,20.1,20.1,20.1,247904
247906,19.6,19.6,19.6,247906
248901,20.4,20.4,20.4,248901
248902,18.5,18.5,18.5,248902
249901,19.7,19.7,19.7,249901
249902,21.2,21.2,21.2,249902
249903,22.1,22.1,22.1,249903
249904,17.2,17.2,17.2,249904
249905,21,21,21,249905
249906,21.8,21.8,21.8,249906
249908,20.3,20.3,20.3,249908
250902,21.5,21.5,21.5,250902
250903,19.1,19.1,19.1,250903
250904,18.5,18.5,18.5,250904
250905,19.8,19.8,19.8,250905
250906,19.8,19.8,19.8,250906
250907,18.9,18.9,18.9,250907
251901,19.3,19.3,19.3,251901
251902,19.7,19.7,19.7,251902
252901,21.5,21.5,21.5,252901
252902,.,.,.,252902
252903,20.3,20.3,20.3,252903
253901,17.5,17.5,17.5,253901
254901,16.5,16.5,16.5,254901
254902,.,.,.,254902
