,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
048903,17,19,25,15,0,112,64,177,0,18,85,13.4,11,16.6,27895,9.2,5.5,PAINT ROCK ISD,048903,048,96.3
049901,256,207,150,133,271,2036,495,2846,246,420,1525,20.8,17.9,21.8,33399,13.9,9.5,GAINESVILLE ISD,049901,049,95.4
049902,44,31,34,23,2,452,7,464,24,56,134,19.5,19,23.9,29466,11.1,7.9,MUENSTER ISD,049902,049,97.7
049903,36,42,31,36,0,526,49,579,59,63,153,14.2,14.4,14.3,29934,10.1,6.3,VALLEY VIEW ISD,049903,049,96.8
049905,109,78,56,71,1,1007,36,1053,80,168,290,16.2,17.1,18.7,31018,13,5.9,CALLISBURG ISD,049905,049,96.1
049906,46,35,28,23,0,377,13,392,43,36,112,14.8,14.3,15.3,29927,10.4,5.3,ERA ISD,049906,049,96.8
049907,37,50,41,26,1,503,6,523,42,49,41,20.1,14.4,19.8,32099,13.1,8.4,LINDSAY ISD,049907,049,98.4
049908,0,0,0,0,1,65,6,72,1,12,52,.,.,.,20732,7.6,3.8,WALNUT BEND ISD,049908,049,96.5
049909,0,0,0,0,0,71,7,78,7,16,36,10.5,.,.,29255,8.7,4.7,SIVELLS BEND ISD,049909,049,96.3
050901,25,18,23,24,1,267,51,321,31,34,47,22.3,21.1,23.2,31502,14.5,7.9,EVANT ISD,050901,050,96.5
050902,189,189,167,123,112,2092,254,2466,140,287,793,25.4,25.8,25.4,30585,14.1,9.4,GATESVILLE ISD,050902,050,95
050904,15,8,11,11,0,130,29,163,11,21,59,11.6,11.6,11.8,28961,7.8,4,OGLESBY ISD,050904,050,95.9
050909,19,19,23,13,0,224,5,232,12,41,78,16.3,14.9,16,32633,15.4,12.1,JONESBORO ISD,050909,050,96.1
050910,656,529,460,388,1913,4519,779,7557,412,774,2693,22.5,22.1,20.7,28786,9.4,6.1,COPPERAS COVE ISD,050910,050,95.9
051901,29,31,40,26,66,226,115,407,30,84,265,12.9,17.3,14.7,31389,14.7,12.7,PADUCAH ISD,051901,051,95.6
052901,106,92,87,86,48,545,604,1197,46,275,464,19.1,18.9,19.3,36914,14.1,9.7,CRANE ISD,052901,052,95.6
053001,103,72,91,55,7,387,603,1003,47,96,473,15.6,16.7,15.6,34108,12.8,8.9,CROCKETT CO CONS CSD,053001,053,97.1
054901,47,53,31,44,37,218,304,561,106,78,361,12.7,14.9,13.3,28526,8.5,5.2,CROSBYTON ISD,054901,054,95.9
054902,31,40,28,27,37,135,284,456,51,76,336,14.1,13.4,16,30057,10.8,6.5,LORENZO ISD,054902,054,95.6
054903,59,49,57,42,12,204,494,710,59,107,538,20.2,14.8,16.4,27980,8.1,3.7,RALLS ISD,054903,054,96.1
055901,71,62,45,33,0,167,632,816,39,85,581,15.8,14.7,15.1,31047,10.1,6.3,CULBERSON COUNTY-ALLAMOORE ISD,055901,055,96.3
056901,149,106,95,105,36,1113,434,1596,61,294,807,17.3,15.9,16.6,30268,12.5,7.4,DALHART ISD,056901,056,95.5
056902,15,11,19,8,0,148,35,183,14,33,88,14.3,11,13.5,30558,13.5,8.1,TEXLINE ISD,056902,056,96.2
057801,94,44,0,0,21,253,17,317,18,8,38,18.4,16,17.1,32299,8,0,RENAISSANCE CHARTER SCHOOL,057801,057,.
057804,17,128,61,15,115,13,86,221,0,4,0,.,.,.,26229,0,0,DALLAS CAN! ACADEMY CHARTER,057804,057,.
057903,1692,1474,1133,974,1806,11463,5364,21283,2017,2243,6150,21.9,22.3,22.5,33823,10.2,5.9,CARROLLTON-FARMERS BRANCH ISD,057903,057,95.9
057904,616,433,340,301,1834,3165,652,5806,467,526,1306,22.7,20.8,24,31259,10.1,4.5,CEDAR HILL ISD,057904,057,95.2
057905,14058,8807,7063,5743,64202,16981,70416,154847,27740,10257,116596,21.9,22.7,23,33967,13.1,10,DALLAS ISD,057905,057,94.1
057906,671,504,431,406,2671,3326,505,6589,574,675,1383,22.9,22.7,22.2,32292,11.6,6.8,DE SOTO ISD,057906,057,96
057907,925,913,774,699,3608,5056,1431,10406,1034,1057,3193,23,21,23,32324,11.7,7.3,DUNCANVILLE ISD,057907,057,95.2
057909,3839,2838,2440,2224,6521,26016,9611,44869,3197,5408,13337,24.8,25.2,25.7,33085,11.5,7.8,GARLAND ISD,057909,057,95.5
057910,1670,1334,959,863,2336,7821,7383,18383,1269,2442,8289,23.3,23.3,25.1,33223,10.9,8,GRAND PRAIRIE ISD,057910,057,95.3
057911,409,372,346,320,8,5330,79,5483,672,524,0,23.5,24,24.4,36540,11.9,7.1,HIGHLAND PARK ISD,057911,057,97.8
057912,2146,1689,1304,1189,3720,11587,9629,26714,1911,3103,13136,21.6,22.8,24.3,32319,10.7,7.5,IRVING ISD,057912,057,95.9
057913,372,280,223,208,2339,1299,479,4162,352,494,1798,22.6,19.1,19.1,30835,9.6,5.3,LANCASTER ISD,057913,057,95.1
057914,2742,2120,1669,1531,3543,21163,4035,29971,1738,3882,8054,24.5,25.7,27.3,32656,10.7,7.6,MESQUITE ISD,057914,057,94.7
057916,2745,2434,2198,2074,6722,19461,4837,34141,1723,3587,9550,24.8,23.9,24.2,34428,12.8,9.6,RICHARDSON ISD,057916,057,95.6
057919,0,0,0,0,1,343,11,357,59,33,16,16.7,17.3,17.2,31097,10.2,6.6,SUNNYVALE ISD,057919,057,96.7
057920,278,202,198,183,2567,214,581,3381,772,249,2266,21.1,20.6,19.6,31160,11.2,7.4,WILMER-HUTCHINS ISD,057920,057,92.7
057922,504,422,328,320,189,5749,496,7142,930,561,267,24.3,24.4,24.1,31881,9.3,3.6,COPPELL ISD,057922,057,96.6
058902,13,8,17,9,0,97,85,182,12,31,89,12.3,10.8,11.1,32653,13.8,9.4,DAWSON ISD,058902,058,96
058905,16,20,11,16,0,178,68,246,24,36,69,12.6,12.1,11.6,33616,13.6,8.5,KLONDIKE ISD,058905,058,97
058906,221,191,176,138,142,786,1668,2598,135,303,1566,16.2,17.4,17,31515,12,9.4,LAMESA ISD,058906,058,95.8
058909,26,9,22,13,0,108,86,194,10,25,89,17.2,16.4,16.4,31442,8.6,4,SANDS ISD,058909,058,97.1
059901,379,333,297,260,96,1185,3262,4560,212,502,2827,19.2,20,21.1,29727,11.5,8.9,HEREFORD ISD,059901,059,96
059902,0,0,0,0,0,68,29,97,3,13,54,.,.,.,31561,7.4,4.9,WALCOTT ISD,059902,059,97
060902,73,76,60,68,125,805,21,956,77,176,467,27.3,17.6,24,29502,11.7,8.8,COOPER ISD,060902,060,95.8
060914,22,12,16,19,89,156,12,263,37,60,163,17.6,15.9,13.6,27748,9.1,7.7,FANNINDEL ISD,060914,060,96.1
061901,1056,880,722,640,1434,8826,1997,12498,1313,1587,3893,24.4,23.2,23.3,32374,11.4,7.7,DENTON ISD,061901,061,94.6
061902,2495,1976,1659,1518,1647,24933,2772,30243,2011,4033,3302,19.6,21.8,23,32171,10.2,5.6,LEWISVILLE ISD,061902,061,96.2
061903,82,84,71,58,61,994,112,1184,116,176,397,16.7,16.4,16.7,28898,8.9,3.9,PILOT POINT ISD,061903,061,95.7
061905,94,77,48,60,11,847,76,937,68,143,177,15.8,16.1,18.4,30100,11,6.3,KRUM ISD,061905,061,96.5
061906,49,38,37,26,0,487,30,521,45,77,103,15.2,12,13.5,24840,5.4,3.2,PONDER ISD,061906,061,96.7
061907,79,61,61,58,1,822,66,894,81,153,199,18,16.4,20.8,26332,6.2,3.8,AUBREY ISD,061907,061,95.7
061908,155,135,124,104,44,1662,137,1858,146,311,476,20.1,22.7,18.9,28443,9.4,5.1,SANGER ISD,061908,061,95.8
061910,0,0,0,0,6,592,23,626,97,103,93,17.7,17.7,19.5,29523,11.6,7.1,ARGYLE ISD,061910,061,96.6
061911,401,356,309,215,33,4040,320,4470,459,504,1063,20.9,21,22.6,30814,9.8,5.1,NORTHWEST ISD,061911,061,95
061912,210,137,130,112,79,2144,152,2426,205,330,413,20.2,20.4,23.9,27285,8.2,5.1,LAKE DALLAS ISD,061912,061,96.2
061914,99,107,86,56,14,1006,320,1346,121,233,496,19.7,17.8,19.7,27193,7.2,3.2,LITTLE ELM ISD,061914,061,95.5
062901,207,142,152,144,310,978,711,2003,105,291,1062,21.1,19.6,20.4,30837,13.3,8.2,CUERO ISD,062901,062,95.4
062902,7,11,7,9,1,56,50,107,3,24,66,8.6,6.4,7.7,32537,16,10.1,NORDHEIM ISD,062902,062,93.6
062903,177,122,120,108,226,865,485,1576,147,219,797,19.1,14.4,17.8,31364,15.1,10.3,YOAKUM ISD,062903,062,95.5
062904,68,66,55,56,14,487,287,789,66,84,394,15.6,13.5,15.8,30557,11.5,8.4,YORKTOWN ISD,062904,062,96.6
062905,0,0,0,0,0,51,30,81,10,8,70,.,.,.,27034,11.4,6.3,WESTHOFF ISD,062905,062,96.9
062906,0,0,0,0,0,134,17,153,8,16,32,13.4,18.2,20.7,31082,14.2,11.2,MEYERSVILLE ISD,062906,062,97.8
063903,34,36,28,36,28,222,125,378,35,56,230,11,11.4,13.2,30018,11.6,6.7,SPUR ISD,063903,063,96
063906,6,15,15,10,0,104,58,165,7,24,136,12.1,14.1,11.3,26075,6.7,4.1,PATTON SPRINGS ISD,063906,063,97.6
064901,23,30,20,32,3,4,384,392,33,45,305,10.7,13.2,13.7,30720,13.8,7,ASHERTON ISD,064901,064,95.5
064903,233,163,173,148,23,259,2041,2338,214,287,1917,20.3,16.9,20.1,30606,12,7.1,CARRIZO SPRINGS CONS ISD,064903,064,95.7
065901,40,36,40,33,69,399,39,511,61,75,205,13.1,10.2,13.7,29707,10,5.4,CLARENDON ISD,065901,065,96.5
065902,18,16,9,9,0,155,14,172,23,10,98,11.9,7.6,13.2,26835,8.2,4.7,HEDLEY ISD,065902,065,97.3
066005,0,0,0,0,0,2,22,24,2,1,24,.,.,.,24523,5.4,4.3,RAMIREZ CSD,066005,066,93.2
066901,56,45,46,41,0,8,569,577,42,76,463,15.9,13.9,13.6,32931,17.1,12.5,BENAVIDES ISD,066901,066,93.3
066902,134,104,98,83,0,16,1655,1678,199,186,1438,14.8,17.7,16.8,29378,11.1,8.2,SAN DIEGO ISD,066902,066,93
066903,81,88,55,67,4,199,835,1041,91,130,574,12.9,13.6,14.9,33372,14.3,9.9,FREER ISD,066903,066,94.5
067902,96,77,64,51,25,832,94,955,66,208,517,16.4,13.8,19.3,29584,11.7,7.8,CISCO ISD,067902,067,95.6
067903,125,87,78,71,10,1081,142,1257,99,183,483,16,16.7,17.2,31240,11.5,6.7,EASTLAND ISD,067903,067,96.2
067904,34,40,22,32,0,323,116,442,41,61,258,18,15.9,18.1,29126,11.4,8.4,GORMAN ISD,067904,067,97
067907,51,49,41,48,11,472,112,601,70,112,363,13.6,14.8,16.1,31157,14,9.1,RANGER ISD,067907,067,95.7
067908,23,16,18,12,0,211,28,241,38,50,133,11,10.9,12.2,30370,13.6,5.8,RISING STAR ISD,067908,067,96.1
068901,2470,2090,1677,1359,1406,12558,14456,28709,2328,3241,18503,21.6,20.6,22,29715,10.9,8.5,ECTOR COUNTY ISD,068901,068,94.2
069901,40,47,26,24,1,117,329,450,24,52,323,10.3,13.4,14.4,30373,12.1,6.3,ROCKSPRINGS ISD,069901,069,96
069902,35,29,35,25,1,279,106,391,25,64,256,16.2,14.3,15.9,29502,11.6,8.5,NUECES CANYON CONS ISD,069902,069,95
070901,23,21,14,13,9,121,96,227,19,44,145,21.9,21,21,29792,10.3,5.6,AVALON ISD,070901,070,96.7
070903,381,289,239,219,762,2157,1511,4441,179,641,1554,20.8,23.3,23.1,33423,12.4,8.1,ENNIS ISD,070903,070,95.2
070905,165,105,81,69,261,944,577,1787,102,305,947,19.6,18.1,19.5,29492,8.8,4.4,FERRIS ISD,070905,070,95.4
070907,50,48,46,38,148,383,79,612,47,141,323,16.7,14.9,17.5,32393,10,5.9,ITALY ISD,070907,070,98
070908,359,291,217,199,80,3112,369,3590,398,395,797,19.7,19.5,21.7,31482,11,6.4,MIDLOTHIAN ISD,070908,070,96.4
070909,17,20,17,16,49,123,35,208,18,55,135,14.5,15,14.4,29150,10.6,5.4,MILFORD ISD,070909,070,96.4
070910,75,69,54,38,6,661,230,910,93,142,365,19.9,19.6,17.8,29816,9.2,4.7,PALMER ISD,070910,070,95.1
070911,331,280,245,187,156,3170,461,3809,187,655,598,23.2,23.7,24.9,31065,10.4,6.1,RED OAK ISD,070911,070,96.1
070912,518,384,362,282,941,3266,1090,5329,281,567,1890,20.1,24,24.4,32695,12.8,8.8,WAXAHACHIE ISD,070912,070,95.5
070915,57,56,29,47,14,526,122,666,42,182,221,15,13.8,19.1,28592,6.9,3.9,MAYPEARL ISD,070915,070,96.9
071901,555,404,340,245,40,511,6077,6641,282,508,5310,18.2,21.3,21.5,31625,9.5,4.1,CLINT ISD,071901,071,95.3
071902,5977,4807,3583,3172,2912,11628,49123,64444,3301,5777,43300,23.4,24,24.7,32772,11.9,9.7,EL PASO ISD,071902,071,95.1
071903,300,160,138,141,4,68,2749,2827,139,211,2323,19.1,19.8,19.4,31284,9.4,5,FABENS ISD,071903,071,96.2
071904,236,222,196,155,2,26,3384,3416,213,204,3246,18.4,22.1,22.3,29560,6.6,3.2,SAN ELIZARIO ISD,071904,071,96.3
071905,4861,3668,3147,2891,1231,5267,40432,47366,2791,4257,32267,21.5,23.1,24.3,31639,11.1,9.2,YSLETA ISD,071905,071,94.9
071906,63,49,53,43,2,34,776,813,47,65,660,16.9,17.4,18,35138,9.1,5.6,ANTHONY ISD,071906,071,96.5
071907,407,257,206,199,23,294,4196,4518,220,347,4518,19,20.3,19.7,31642,10.8,5.9,CANUTILLO ISD,071907,071,95.6
071908,57,47,34,29,4,12,656,674,6,49,642,17.7,21,21.9,28732,8.5,3.9,TORNILLO ISD,071908,071,96.5
071909,1806,1494,1162,969,251,1953,18785,21098,1593,2128,14862,20.9,21.7,23.3,32343,9.8,5.3,SOCORRO ISD,071909,071,95.1
072901,0,0,0,0,0,35,27,62,0,8,44,.,.,.,29021,9.2,3.8,THREE WAY ISD,072901,072,96.5
072902,111,84,70,64,6,936,519,1470,94,172,867,16.3,16.2,19,29886,11.4,8.1,DUBLIN ISD,072902,072,95.1
072903,302,255,230,211,39,2877,490,3438,138,415,886,21.1,22.7,23.7,33388,13.4,9.3,STEPHENVILLE ISD,072903,072,95
072904,0,0,0,0,4,62,7,73,6,18,39,14,10,10.7,26233,6.3,4.9,BLUFF DALE ISD,072904,072,96.5
072908,20,22,10,12,0,174,52,227,6,31,102,15.2,12.3,15.4,27905,9.9,5.3,HUCKABAY ISD,072908,072,95.7
072909,14,16,14,8,0,134,88,226,11,42,138,14,18.4,20.8,29141,10.7,8.6,LINGLEVILLE ISD,072909,072,96.1
072910,0,0,0,0,0,61,8,69,8,5,39,.,.,6,33212,16.7,12.1,MORGAN MILL ISD,072910,072,96.2
073901,37,24,20,17,97,149,141,388,20,42,287,15.8,12.9,17.6,29899,9.7,4.9,CHILTON ISD,073901,073,95.3
073903,164,126,88,73,923,484,290,1697,110,306,1073,17,11.1,16.4,28034,11.3,7.7,MARLIN ISD,073903,073,94.7
073904,0,0,0,0,0,107,4,111,6,10,11,10.8,9,13.5,25916,7.6,2.8,WESTPHALIA ISD,073904,073,98.2
073905,95,65,72,63,189,663,190,1043,60,204,495,15.9,14.6,16.6,29229,11.6,8.5,ROSEBUD-LOTT ISD,073905,073,95.9
074903,164,160,136,131,195,1781,100,2109,164,391,698,17.4,18.3,20.8,29080,11.2,8.4,BONHAM ISD,074903,074,95.4
074904,17,20,10,18,2,246,0,252,13,44,127,16.1,12.3,15,26575,8.5,6.7,DODD CITY ISD,074904,074,96.1
074905,11,20,12,9,0,199,2,209,22,45,88,12.9,10.3,13,27106,7.1,4.8,ECTOR ISD,074905,074,96
074907,54,62,46,43,114,561,34,709,105,153,322,14.6,13.8,16.7,29946,11.1,8,HONEY GROVE ISD,074907,074,97
074909,61,62,58,41,42,678,35,759,45,141,262,18.3,16.1,19.2,29056,9.6,5.8,LEONARD ISD,074909,074,95.8
074911,26,17,16,21,0,299,10,309,14,50,89,15,13.2,20.2,30406,11,7.9,SAVOY ISD,074911,074,96.5
074912,39,26,27,16,9,370,27,409,17,55,162,18.5,17.4,16.3,31195,13.6,7.3,TRENTON ISD,074912,074,96.1
074917,31,34,31,27,5,357,10,379,22,65,158,13.5,14.3,15.3,29739,11.4,8.9,SAM RAYBURN ISD,074917,074,95.3
075901,47,38,25,37,37,317,212,571,41,55,234,18.9,15.2,17.5,31216,13.6,10.3,FLATONIA ISD,075901,075,96.9
075902,184,149,165,116,192,1425,323,1944,86,232,724,23.3,21,22.7,30466,13.8,9.7,LA GRANGE ISD,075902,075,95.6
075903,67,57,70,66,149,493,101,747,54,131,285,16.1,16.2,16.6,31143,13.7,8.9,SCHULENBURG ISD,075903,075,96.6
075906,24,21,23,13,10,240,1,251,41,27,52,14.7,15.9,15,30547,15.1,7.7,FAYETTEVILLE ISD,075906,075,96.9
075908,18,20,19,13,26,209,7,242,36,29,45,19.3,13.8,22.5,32095,12.8,8.1,ROUND TOP-CARMINE ISD,075908,075,97.5
076903,29,27,18,16,10,234,78,322,42,79,176,11.3,8.8,10.7,29690,10.1,4.9,ROBY CONS ISD,076903,076,97.1
076904,51,41,32,30,34,255,160,450,76,93,210,14.7,14.6,15.9,33300,13.4,7.1,ROTAN ISD,076904,076,96.2
077901,112,93,79,57,68,387,759,1216,53,144,837,16.1,14.7,14.6,30176,12.7,7.1,FLOYDADA ISD,077901,077,96
077902,78,63,55,38,27,333,511,873,73,126,515,18.9,12.5,18,31440,11.4,8.2,LOCKNEY ISD,077902,077,96.8
078901,15,23,25,24,14,260,112,388,31,129,262,13.1,11.7,15.1,27875,9.5,6.2,CROWELL ISD,078901,078,95.5
079901,1364,953,728,699,1894,5418,6737,14173,1073,1640,6931,21.3,21.7,22.8,32557,11.6,7.8,LAMAR CONSOLIDATED ISD,079901,079,95.2
079906,221,190,157,147,165,1613,546,2337,93,242,514,21.2,16.5,20.4,32110,12.2,7.5,NEEDVILLE ISD,079906,079,96.3
079907,4409,3587,3090,2571,12903,20258,7413,46881,5060,4311,9248,23.6,23.5,24.8,31495,11.1,6.5,FORT BEND ISD,079907,079,95.6
079908,0,0,0,0,75,1,45,121,18,17,103,.,.,.,31638,12,8,KENDLETON ISD,079908,079,95.6
079910,234,133,125,102,394,718,879,2340,142,236,729,17.8,16.6,18.4,32604,9.2,3.1,STAFFORD MSD,079910,079,96
080901,137,118,103,84,103,1221,155,1489,114,260,495,16.8,17.8,17.4,30591,10.6,6.7,MOUNT VERNON ISD,080901,080,97.1
081902,139,105,109,101,396,1079,107,1592,46,200,603,17.5,16.8,18.6,34061,14.4,9.5,FAIRFIELD ISD,081902,081,95.3
081904,104,72,79,70,199,811,129,1141,61,151,438,15.8,15,18.4,33494,13.1,8.5,TEAGUE ISD,081904,081,96.3
081905,28,31,33,32,69,265,10,344,10,75,126,15,12.4,15.5,30977,11.4,4.9,WORTHAM ISD,081905,081,95.7
081906,0,0,0,0,6,76,4,89,4,7,35,.,.,.,26927,8.5,6.5,DEW ISD,081906,081,96.7
082902,97,77,57,67,2,154,822,978,98,154,724,15,12.7,15.9,32951,11.9,6.5,DILLEY ISD,082902,082,95.4
082903,188,159,149,149,4,312,2087,2410,153,285,1872,19.5,17.1,19.3,30713,11,8,PEARSALL ISD,082903,082,95.8
083901,51,40,39,32,68,188,453,710,37,105,491,10.9,11.4,13,31675,11.3,8.9,SEAGRAVES ISD,083901,083,96.2
083902,14,18,13,8,0,86,90,176,0,22,112,8.9,8.1,10.8,34304,14.7,10.4,LOOP ISD,083902,083,98.2
083903,210,183,137,114,51,1346,962,2362,149,296,1262,21.8,20,19.2,35253,13,8.6,SEMINOLE ISD,083903,083,96.2
084901,662,332,343,267,760,3583,1475,6061,783,530,3041,21.7,23.4,24.1,30322,11.1,7.1,DICKINSON ISD,084901,084,93.2
084902,999,677,563,349,3797,2924,3075,10042,650,1270,6020,19.1,20.8,20.8,32559,12.3,9.6,GALVESTON ISD,084902,084,92.6
084903,43,38,31,19,1,281,15,298,27,43,138,12.9,10.2,15,27373,7.8,3.4,HIGH ISLAND ISD,084903,084,95
084904,457,371,327,240,2753,1202,453,4431,248,439,2038,20.3,20.8,21.9,30580,11.1,7,LA MARQUE ISD,084904,084,95
084906,566,419,327,279,1127,3321,1481,6001,251,764,2662,23.1,23.3,24.5,35710,14.3,9.8,TEXAS CITY ISD,084906,084,94
084908,140,103,101,83,560,567,241,1378,85,165,841,25.9,24.3,31.2,33133,10.7,6.4,HITCHCOCK ISD,084908,084,94.2
084909,410,301,305,229,12,3885,483,4393,181,517,1029,25,26,25.1,32469,11.5,7.8,SANTA FE ISD,084909,084,94
084910,2343,1851,1878,1549,1821,20383,2982,27552,2148,2346,2235,21.8,21.5,22.7,34354,13.1,8.1,CLEAR CREEK ISD,084910,084,95.6
084911,412,360,363,250,47,4107,220,4509,314,454,157,24.4,24.8,24.6,31689,10.6,6.4,FRIENDSWOOD ISD,084911,084,96.2
085902,72,85,67,61,102,495,427,1025,41,152,624,18.4,16.3,18.2,33653,13.1,10.1,POST ISD,085902,085,96.5
085903,13,17,10,18,2,76,92,170,10,20,128,13.8,8.9,13.8,29092,9.8,4.4,SOUTHLAND ISD,085903,085,96
086024,0,0,0,0,0,13,3,16,0,1,0,.,.,.,29626,9,8.5,DOSS CONS CSD,086024,086,97.2
086901,280,227,210,175,9,1923,877,2829,123,390,1088,22.9,21.2,22.5,31340,13.9,9,FREDERICKSBURG ISD,086901,086,95.4
086902,33,29,25,19,2,316,40,359,17,61,144,16.1,14.6,17.3,29723,10.6,4.6,HARPER ISD,086902,086,96.6
087901,37,33,25,24,0,271,160,432,29,42,206,13.8,16.5,15.5,36963,13.6,7.3,GLASSCOCK COUNTY ISD,087901,087,96.9
088902,127,118,99,87,73,751,546,1375,147,246,624,19.6,18.9,19.3,28596,9.9,5.8,GOLIAD ISD,088902,088,95.9
089901,244,158,180,153,350,1106,1213,2674,196,386,1494,17.8,18.6,16.4,28989,12.7,9.5,GONZALES ISD,089901,089,95.6
089903,82,62,63,67,28,386,587,1004,92,141,709,15.7,13.7,13.3,32347,12.6,8.8,NIXON-SMILEY CONS ISD,089903,089,96.1
089905,31,12,12,11,70,12,169,251,21,38,216,10.4,9.9,12.5,28549,11.1,6.1,WAELDER ISD,089905,089,95.5
090902,10,12,14,12,1,135,14,155,2,18,58,9.3,8.7,8.7,30123,14.1,8.6,LEFORS ISD,090902,090,95.8
090903,24,21,15,19,4,196,13,215,5,29,121,17.7,10.8,18.6,31953,15.3,7.7,MCLEAN ISD,090903,090,96.2
090904,317,325,277,247,204,2964,679,3925,508,518,1558,20.9,19.4,20.9,32077,12.2,9,PAMPA ISD,090904,090,95.4
090905,0,0,0,0,1,38,1,40,0,4,1,.,.,.,28863,8.3,2.7,GRANDVIEW-HOPKINS ISD,090905,090,97.4
091901,52,59,56,55,3,765,10,780,37,148,197,17.9,17.7,20.3,28649,12,5.4,BELLS ISD,091901,091,96.6
091902,36,41,31,31,1,440,32,476,23,72,70,19.1,20.3,20.8,30966,11.1,4.8,COLLINSVILLE ISD,091902,091,97.1
091903,454,308,241,244,523,3813,190,4638,509,691,2045,22.7,23.2,23.8,32366,13.6,9.4,DENISON ISD,091903,091,96.4
091905,93,79,64,48,1,837,34,887,58,93,154,17.1,18,16.8,29875,11.7,6.6,HOWE ISD,091905,091,96.9
091906,564,427,337,308,1130,4301,589,6149,711,778,2348,23.9,24.4,25.4,31867,11.8,7.9,SHERMAN ISD,091906,091,95
091907,0,0,0,0,4,125,13,142,0,21,46,11,9,14.3,27626,8.4,3.6,TIOGA ISD,091907,091,96.4
091908,68,67,63,62,24,835,57,924,58,124,226,18.4,18.2,20.5,29469,11.6,6,VAN ALSTYNE ISD,091908,091,96.3
091909,142,100,106,78,2,1415,45,1481,88,193,498,21.8,20.1,21.5,30707,11.6,6.9,WHITESBORO ISD,091909,091,95.9
091910,49,54,48,34,68,547,25,641,39,113,255,19.9,15.5,17.8,30602,11.7,6.1,WHITEWRIGHT ISD,091910,091,97.1
091913,95,112,94,68,0,1211,11,1238,61,148,341,21.6,23.5,22.5,30610,10.2,6.8,POTTSBORO ISD,091913,091,95.7
091914,77,75,54,54,3,762,12,789,40,117,151,16,17.5,18.5,32952,14.4,8.4,S AND S CONS ISD,091914,091,96.4
091917,53,49,48,33,1,403,103,510,32,108,161,13,12.7,20.2,28800,8.5,4.9,GUNTER ISD,091917,091,96.6
091918,72,57,67,54,8,749,7,784,28,119,199,15.2,15,19.2,29810,9.9,6.7,TOM BEAN ISD,091918,091,96.7
092901,184,169,139,122,433,1619,73,2137,156,423,960,20.9,19.1,19.4,30673,12.6,7.6,GLADEWATER ISD,092901,092,95.5
092902,377,291,252,223,777,2706,249,3752,230,414,1563,20,18.2,22.9,30851,13.8,9.4,KILGORE ISD,092902,092,95.1
092903,742,652,534,438,4231,3242,839,8376,693,1050,4139,21.1,19.5,21,31493,13.2,9.1,LONGVIEW ISD,092903,092,95
092904,421,388,320,303,345,4113,502,5055,363,476,1455,21.6,21.5,21,31849,13.5,8.1,PINE TREE ISD,092904,092,95.7
092906,120,110,120,76,165,1115,43,1338,108,188,425,19.7,18.4,19.2,31096,13.9,8.5,SABINE ISD,092906,092,95.8
092907,141,124,108,78,35,1526,76,1641,102,192,320,20.9,21.3,21.5,31342,14.4,8.7,SPRING HILL ISD,092907,092,96.7
092908,114,91,80,79,39,1297,20,1372,122,134,271,17.2,18.8,19.1,33893,16.3,11.3,WHITE OAK ISD,092908,092,96.2
093901,50,39,37,27,107,393,40,544,29,78,218,15.9,18.8,24.7,29594,10.8,5.9,ANDERSON-SHIRO CONS ISD,093901,093,96.4
093903,46,45,37,33,14,435,41,491,27,68,230,20.4,17.5,14.6,29988,11.6,6.1,IOLA ISD,093903,093,95.6
093904,286,211,187,161,918,1374,776,3074,163,330,1673,21.3,21.9,21.8,29331,10.5,7.6,NAVASOTA ISD,093904,093,94.9
093905,13,9,7,3,38,97,1,136,10,12,83,9.1,8.5,9,26977,9,6.3,RICHARDS ISD,093905,093,95.7
094901,764,513,435,347,616,2836,3851,7357,605,1101,3951,19.9,20.3,21.6,30083,12.2,7.7,SEGUIN ISD,094901,094,95.3
094902,512,370,366,317,272,3535,1248,5128,371,721,1520,23.5,23.1,22.8,31452,9.8,7.3,SCHERTZ-CIBOLO-U CITY ISD,094902,094,95.1
094903,64,63,52,38,8,546,278,838,68,113,246,14.5,12.3,15.2,29912,12.1,5.4,NAVARRO ISD,094903,094,97
094904,99,101,53,62,18,665,229,920,78,156,301,18.8,18.7,17.3,29810,12.3,7.1,MARION ISD,094904,094,95.7
095901,75,80,50,58,27,408,447,884,43,162,440,16.6,16.8,16.7,32847,13.3,8.7,ABERNATHY ISD,095901,095,96
095902,22,11,12,11,0,104,83,187,22,17,121,16.3,12.6,16.8,27634,9.5,5.8,COTTON CENTER ISD,095902,095,96.7
095903,65,62,47,35,44,211,523,779,69,97,576,15.2,16.4,15.6,30092,11.5,6.4,HALE CENTER ISD,095903,095,96.3
095904,30,31,29,33,10,139,296,447,18,81,267,16.3,13.3,13.8,31347,15.3,10.5,PETERSBURG ISD,095904,095,97.1
095905,551,422,334,313,438,2013,3833,6325,460,889,3626,21.4,21.8,22.1,29152,10.7,7.8,PLAINVIEW ISD,095905,095,95.5
