,SAT_avg,ACT_avg,SAT/ACT_pct
236901,880,19,62.3
236902,983,19.3,66.1
237902,836,16.3,77.8
237904,981,18.3,64.8
237905,1034,19,56.4
238902,1088,20.6,65.9
238904,.,-1,44.4
239901,997,19.3,56.2
239903,903,18.1,59.4
240801,-1,-1,2.5
240901,805,16.3,62.4
240903,836,18.2,79.7
240904,834,.,-2
241901,950,19.2,56.9
241902,1007,23.4,72.2
241903,947,19.3,48.4
241904,1018,18.8,55
241906,911,18.7,50
242902,.,20.8,100
242903,-1,22.1,90.9
242905,.,.,.
242906,.,21.8,88.9
243801,-1,.,-1
243901,1030,20.9,67.2
243902,1117,19.2,77.1
243903,1008,21.4,59.8
243905,1011,20.4,59
243906,951,19.3,58.7
244901,.,-1,20
244903,1035,20.2,51.8
244905,.,-1,30.8
245901,.,.,.
245902,812,16.3,68.1
245903,812,16.2,57.9
245904,-1,16.8,91.7
246902,929,19.9,68.8
246904,1067,22.6,70.4
246905,965,21.7,-2
246906,1026,18.8,72.1
246907,1035,21.3,63.9
246908,1001,20.9,73.1
246909,1087,23.3,81.2
246911,987,20.7,55.2
246912,925,17.8,60.7
246913,1055,22.7,82.3
246914,.,.,0
247901,972,20.6,60.3
247903,994,21.1,63.6
247904,885,19,49
247906,875,19.4,57.6
248901,-1,19.5,70
248902,-1,19.9,70
249901,845,19.5,75.8
249902,978,22,45
249903,983,18.6,51.6
249904,984,20,65.4
249905,955,20.3,57.2
249906,983,19.6,72.7
249908,973,-1,46.7
250902,982,19.4,67.6
250903,1010,19.9,56.6
250904,934,21,58.2
250905,-1,19,52.4
250906,942,21.3,60
250907,1053,20.7,58.1
251901,996,19.9,55.7
251902,-1,20.8,91.3
252901,960,20.6,68.3
252902,974,-1,100
252903,1027,21.5,68.1
253901,1015,17.7,59.4
254901,970,16.8,45.2
254902,694,15,83.3
