,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
095905,528,440,386,297,437,1913,3917,6313,463,896,3810,19.5,20.4,21.4,30139,10.3,7.5,PLAINVIEW ISD,095905,095,95.4
096904,55,40,25,35,80,253,203,538,50,137,318,15.1,13.3,16.9,30625,11.9,6.7,MEMPHIS ISD,096904,096,94.3
096905,26,30,23,25,7,157,128,292,26,37,184,13.5,12,13.8,32534,13.4,9.7,TURKEY-QUITAQUE ISD,096905,096,96.3
096908,7,9,3,7,2,11,76,89,8,14,4,9.3,5.3,13,28110,8.4,4.4,LAKEVIEW ISD,096908,096,94.7
097902,75,73,49,66,0,875,55,938,39,175,395,15.8,12.4,16.4,30644,12.2,7.1,HAMILTON ISD,097902,097,96.5
097903,53,58,48,37,0,507,109,616,45,94,367,16.4,18,16.2,30121,10.2,5.9,HICO ISD,097903,097,96.6
098901,49,34,34,31,0,260,195,455,31,63,210,11.9,10.8,12.9,34115,13.4,9.7,GRUVER ISD,098901,098,97.6
098903,0,0,0,0,0,47,31,78,7,12,36,7.3,5,5,30593,8.9,5.7,PRINGLE-MORSE CONS ISD,098903,098,97.2
098904,78,53,61,54,0,478,310,789,63,117,343,15.8,13.1,16.1,32837,13.4,7.6,SPEARMAN ISD,098904,098,96.7
099902,22,18,17,27,14,186,81,289,12,39,196,13.7,15,15.9,31061,12.5,8.7,CHILLICOTHE ISD,099902,099,97.2
099903,55,65,59,57,50,513,161,725,65,184,338,13.4,12.4,14,34627,16.2,10.9,QUANAH ISD,099903,099,96.3
100903,131,93,94,73,204,1123,24,1362,92,204,564,18.2,19.5,20.4,30513,11.4,8.4,KOUNTZE ISD,100903,100,94.6
100904,312,238,255,245,745,2633,37,3423,261,738,1307,19.3,18.8,18.7,31178,12.6,12.3,SILSBEE ISD,100904,100,94.9
100905,230,178,182,141,308,1975,57,2341,134,346,577,20.2,19.1,19.9,30993,12.2,7.1,HARDIN-JEFFERSON ISD,100905,100,96.1
100907,281,243,235,243,3,3111,50,3178,88,335,775,22.9,19.4,21.4,31321,11,6.5,LUMBERTON ISD,100907,100,97.2
100908,74,56,60,33,2,694,7,705,64,104,349,15.2,13.2,16.7,31217,10.7,5.5,WEST HARDIN COUNTY CONS ISD,100908,100,94
101801,0,0,0,0,77,15,8,116,16,0,30,.,.,.,16913,2.4,0,MEDICAL CENTER CHARTER SCHOOL,101801,101,96.6
101802,0,0,0,0,13,2,203,219,5,9,206,.,.,.,26753,4.1,0.6,SER-NINOS CHARTER SCHOOL,101802,101,94.6
101803,27,16,6,0,5,77,11,102,29,33,3,13.8,11.3,17,28407,4.5,0.5,WEST HOUSTON CHARTER SCHOOL,101803,101,93.8
101804,93,110,64,131,3,9,385,398,0,0,246,16.6,15.1,20.6,27166,2.2,2.2,GEORGE I. SANCHEZ CHARTER,101804,101,91.6
101805,58,42,39,24,315,11,3,340,77,16,172,16,18.4,15.4,28347,4.8,1,GIRLS & BOYS PREP ACADEMY,101805,101,96.3
101806,0,0,0,0,3,2,186,191,0,0,37,.,.,.,0,0,0,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,101806,101,97.7
101807,0,0,0,0,12,17,8,40,0,0,0,.,.,.,28609,12.5,0.5,UNIV OF HOUSTON CHARTER SCH-TECH,101807,101,.
101902,4522,2957,2337,2037,17477,7490,21867,48585,2523,6022,32792,19.1,20.1,22.4,35007,9.8,6.8,ALDINE ISD,101902,101,94.8
101903,3828,2571,1909,1553,13965,6285,12126,39517,2839,4487,18586,22,22.2,23.4,34599,9.5,5.9,ALIEF ISD,101903,101,95.4
101905,593,407,369,271,829,3078,2303,6327,407,759,3274,23.3,20.6,22.9,36070,11.8,8.1,CHANNELVIEW ISD,101905,101,95.2
101906,389,279,253,209,952,2568,386,3935,723,438,1316,21.2,19.8,21.3,33046,10.8,7.2,CROSBY ISD,101906,101,95.4
101907,4762,3884,3563,3007,5071,35774,10487,55593,5006,6105,10562,24.4,22.8,23.6,33092,11,6.8,CYPRESS-FAIRBANKS ISD,101907,101,95.9
101908,1040,995,836,715,119,8477,2660,11486,706,848,2430,20.6,21.2,22.4,37443,13,9.4,DEER PARK ISD,101908,101,95.2
101909,1144,689,731,590,11385,171,2011,13579,415,492,4735,18.7,18.2,19.7,34490,15.5,12.3,NORTH FOREST ISD,101909,101,93.6
101910,1773,1296,1058,900,3788,4004,9583,17806,1182,1914,10481,21.1,22.2,24.5,33227,9.4,6.7,GALENA PARK ISD,101910,101,95
101911,1679,1217,1076,970,3134,8094,6609,18032,1040,1830,8857,21.4,21.7,22.5,34273,13.1,9.5,GOOSE CREEK ISD,101911,101,94.5
101912,19049,11530,9059,10190,71828,22673,110516,210988,18347,21679,154229,23.5,23.9,25,35920,12.4,10.3,HOUSTON ISD,101912,101,93.9
101913,1918,1804,1780,1460,1960,18097,2496,23192,2184,2573,3514,24,22.9,23.5,34049,11.8,6.8,HUMBLE ISD,101913,101,96
101914,2515,1994,1944,1530,1363,21881,3749,28230,2055,2543,3062,24.7,24.3,25.2,35488,11.3,6.3,KATY ISD,101914,101,96.3
101915,2797,2474,2236,1998,3776,20237,4427,30650,2828,3846,4815,21.9,22,21.8,36174,13.6,8.3,KLEIN ISD,101915,101,95.9
101916,647,539,497,453,605,5191,1493,7392,581,707,1766,22.2,23.7,22.7,36754,13.1,9.2,LA PORTE ISD,101916,101,95.1
101917,3306,2706,2360,1947,2173,14169,23025,40895,1902,2974,21977,22.5,23,24.9,34324,12.1,8.7,PASADENA ISD,101917,101,94.8
101919,1929,1544,1381,1081,4940,10860,4392,21537,3368,2262,6897,22.3,21.9,23.4,35468,11.6,7.2,SPRING ISD,101919,101,95.4
101920,2783,2059,1727,1586,1943,12388,14130,30880,1604,3321,15381,22.8,21.7,23.1,36020,11.3,8,SPRING BRANCH ISD,101920,101,95.7
101921,561,538,451,389,265,5451,587,6381,374,632,917,24.3,21.3,24,33176,10.6,6.1,TOMBALL ISD,101921,101,95.8
101924,354,257,222,199,880,1917,1074,3916,288,409,1848,22.5,24.3,23.2,34543,12.8,8.8,SHELDON ISD,101924,101,95.7
101925,217,158,191,125,1,2208,116,2345,221,250,550,26.2,22.3,22,31652,10.6,5.8,HUFFMAN ISD,101925,101,96.1
102901,39,31,27,35,278,151,4,433,31,69,358,12.8,15.5,15.7,32542,13.6,6.2,KARNACK ISD,102901,102,95
102902,522,536,502,397,2835,3030,492,6380,242,659,3178,22.5,23.4,23.9,33869,12.4,8.1,MARSHALL ISD,102902,102,95
102903,75,43,60,38,193,551,51,799,68,99,390,16.5,12.3,15.9,31750,12.8,8.1,WASKOM ISD,102903,102,94.9
102904,272,316,274,235,214,3449,80,3770,124,369,878,22.8,18.4,22.4,33528,13.3,8.7,HALLSVILLE ISD,102904,102,95.2
102905,60,39,45,47,37,545,5,588,47,77,205,16.5,15,14.5,32234,13.3,8.4,HARLETON ISD,102905,102,95.8
102906,86,79,65,61,209,726,30,971,84,103,401,17.8,20.1,19.1,34092,14,8.7,ELYSIAN FIELDS ISD,102906,102,95.5
103901,12,10,13,5,0,125,14,139,26,20,59,25.8,14.3,16,30971,10.5,5.2,CHANNING ISD,103901,103,98
103902,22,17,10,13,0,153,26,179,15,28,83,16.9,10.7,13.4,30800,11.8,6.6,HARTLEY ISD,103902,103,96.2
104901,52,47,54,74,39,433,241,714,94,133,422,15.6,13.9,15,31611,14.1,9.7,HASKELL CISD,104901,104,97.6
104902,14,20,14,9,14,85,61,160,20,28,114,13.7,10.8,16.2,30000,11.5,6.1,ROCHESTER ISD,104902,104,96.8
104903,17,18,14,17,3,158,50,211,22,34,102,12.7,8.5,12.3,33890,15.2,11.1,RULE ISD,104903,104,97.3
104907,12,23,11,6,0,120,18,138,7,40,58,12,9.2,10.5,29900,10.4,5.4,PAINT CREEK ISD,104907,104,96.8
105902,532,540,386,376,377,2283,4230,6939,701,1123,3683,22.3,23.1,30.4,32468,12.5,8.1,SAN MARCOS CONS ISD,105902,105,93.9
105904,253,219,176,162,32,2577,248,2885,185,437,304,23.3,22,22.9,30941,11.5,5.5,DRIPPING SPRINGS ISD,105904,105,96.3
105905,150,147,127,116,16,1473,88,1591,140,267,159,19.6,18.9,19.2,31844,11.5,3.9,WIMBERLEY ISD,105905,105,95.8
105906,578,486,392,331,148,3262,2593,6040,473,881,2213,22.4,21.5,22,32020,11.8,6.5,HAYS CONS ISD,105906,105,95.6
106901,139,74,73,52,44,590,217,853,49,132,326,13.4,11.1,14.1,37079,16.2,9.7,CANADIAN ISD,106901,106,96.7
107901,309,247,224,195,590,2249,594,3450,163,380,1243,17.7,20.8,20.6,31379,13.2,8.8,ATHENS ISD,107901,107,94.8
107902,218,177,155,150,235,2063,124,2432,124,409,831,19.6,20.7,21.9,31493,12.6,8.3,BROWNSBORO ISD,107902,107,95.1
107904,68,45,39,55,5,577,19,607,47,127,185,15.9,15.1,17.2,31155,11.4,6.7,CROSS ROADS ISD,107904,107,96.2
107905,120,108,82,104,17,1351,59,1434,115,335,751,18.7,17.3,18.2,30575,10.4,6.3,EUSTACE ISD,107905,107,95
107906,109,94,72,57,181,943,60,1193,66,217,632,18.1,16.9,19.7,29476,10.9,5.1,MALAKOFF ISD,107906,107,95.6
107907,25,20,24,24,57,249,20,326,37,40,141,14.7,12.3,17.4,28057,7.5,3.2,TRINIDAD ISD,107907,107,95.1
107908,0,0,0,0,0,120,4,126,9,25,67,13.8,13.7,13.7,29486,10.8,7.5,MURCHISON ISD,107908,107,96.1
107910,32,39,35,32,46,386,13,448,43,52,158,13.4,12.6,14,33368,17.4,11,LA POYNOR ISD,107910,107,95
108801,54,56,40,16,1,8,158,167,0,8,14,21.9,.,.,22376,8.8,0,INFORMATION REFERRAL RESOURCE ASST,108801,108,74.8
108902,988,519,455,423,8,146,9698,9864,810,807,8683,22.2,22.7,23.1,30715,9.2,6.4,DONNA ISD,108902,108,95.1
108903,469,358,286,243,1,25,4471,4500,351,409,3871,19.6,19.9,20.8,34305,10.5,7.6,EDCOUCH-ELSA ISD,108903,108,96.8
108904,1964,1162,1112,923,37,753,18713,19563,1120,1979,16484,23.8,21.2,22.5,35124,11.3,8.3,EDINBURG CISD,108904,108,94.6
108905,249,190,154,135,0,21,2557,2587,166,190,2376,16.1,15.3,18.2,34684,11.2,6.6,HIDALGO ISD,108905,108,96.1
108906,2200,1489,1494,1221,83,2431,18582,21466,2140,2385,13383,21.7,21.9,21.9,36120,13.3,9.4,MCALLEN ISD,108906,108,94.9
108907,520,316,272,258,8,79,4935,5024,311,490,4496,20.1,20.6,22.9,34877,12.5,10.3,MERCEDES ISD,108907,108,96.4
108908,1094,718,705,659,14,430,11360,11815,1114,732,9656,20.3,20.1,20.7,34203,11.6,8.2,MISSION CONS ISD,108908,108,96.1
108909,1942,1288,1137,957,29,343,20235,20636,1612,1460,18046,20.7,21.6,21.5,34702,11.5,9.3,PHARR-SAN JUAN-ALAMO ISD,108909,108,95.6
108910,180,125,89,78,0,4,1802,1811,63,148,1753,17.1,16.3,18.6,31189,8.2,4.7,PROGRESO ISD,108910,108,96.2
108911,439,329,305,234,5,997,3582,4641,353,339,2428,21.7,19.5,21.5,34066,10.7,5,SHARYLAND ISD,108911,108,95.6
108912,1104,1010,819,644,2,93,14851,14957,2022,1392,13037,21.7,21.4,20.9,32999,8.3,5.7,LA JOYA ISD,108912,108,94.4
108913,1343,751,643,552,12,368,12534,12944,1687,974,10934,22.2,22.2,22.9,33601,9.4,6.9,WESLACO ISD,108913,108,96.5
108914,56,60,57,50,0,5,716,722,73,108,655,16.2,16.1,17.9,32743,14.1,9,LA VILLA ISD,108914,108,95.3
108915,0,0,0,0,0,9,435,444,54,38,394,13.8,13.7,13.9,35799,13.9,10.2,MONTE ALTO ISD,108915,108,97.5
108916,208,110,101,68,1,8,1876,1886,134,137,1804,19.3,20.5,20.5,31455,7.8,4.6,VALLEY VIEW ISD,108916,108,96.4
109901,21,21,23,22,0,238,26,266,27,45,78,9.5,11.1,13.3,32077,12.5,9,ABBOTT ISD,109901,109,97.3
109902,15,23,23,17,17,207,13,238,12,56,105,14.1,12.8,12.3,30999,7,2.4,BYNUM ISD,109902,109,96.8
109903,24,24,24,21,0,302,28,332,29,61,125,14.5,12.1,20.3,28920,9.5,5.6,COVINGTON ISD,109903,109,95.6
109904,155,100,94,86,361,827,520,1716,138,248,1150,20.4,19,22.7,31419,11.4,6.4,HILLSBORO ISD,109904,109,94.9
109905,61,37,30,42,114,374,19,508,36,77,299,15.7,13.6,13.2,30636,11.7,5.8,HUBBARD ISD,109905,109,94.5
109907,50,34,37,33,109,288,143,544,37,96,328,15.9,13.4,20.3,33046,11.8,5.7,ITASCA ISD,109907,109,97.2
109908,0,0,0,0,20,35,9,66,3,16,47,.,.,.,31452,10.4,6.6,MALONE ISD,109908,109,97.1
109910,0,0,0,0,22,69,8,99,10,16,51,.,.,.,28988,14.3,8.1,MOUNT CALM ISD,109910,109,95.4
109911,116,110,100,77,65,1284,120,1475,67,249,687,20.8,16.5,21.9,29230,8.4,4.6,WHITNEY ISD,109911,109,94
109912,17,12,10,8,2,152,8,162,22,16,61,10.3,6.7,9.7,32110,13.2,3.1,AQUILLA ISD,109912,109,95.9
109913,25,32,15,18,5,256,23,284,27,47,106,16,13.3,24.8,31763,10.5,5.2,BLUM ISD,109913,109,95.8
109914,16,12,16,8,1,111,22,134,6,24,62,10.3,11.4,12,29827,13.4,6,PENELOPE ISD,109914,109,97.4
110901,22,30,23,14,16,158,185,359,28,45,210,15.2,11.3,19.1,31041,10.4,6.8,ANTON ISD,110901,110,95.8
110902,280,267,232,199,207,1457,1768,3451,202,469,1823,21.4,20.2,19.8,32798,14.3,10.8,LEVELLAND ISD,110902,110,95.3
110905,33,39,33,25,6,151,225,382,22,42,243,15.5,11.9,14.5,29856,8.8,4.3,ROPES ISD,110905,110,95.2
110906,36,26,19,23,13,260,117,390,30,34,212,19.4,12.5,15.4,27613,8.4,5,SMYER ISD,110906,110,96.3
110907,56,42,41,35,2,284,278,568,42,41,318,12.8,14.8,17.2,35675,11.9,7.6,SUNDOWN ISD,110907,110,97
110908,24,13,19,14,5,133,81,220,34,15,95,13.1,9.9,12.7,32715,13.7,8.4,WHITHARRAL ISD,110908,110,96.3
111901,543,459,408,356,42,5421,537,6087,466,864,1828,19.9,20.1,19.9,32235,11.7,6.5,GRANBURY ISD,111901,111,95
111902,29,30,24,30,2,310,17,333,10,41,149,20.1,17.1,19,31706,9.9,4.7,LIPAN ISD,111902,111,96
111903,40,49,32,36,1,457,26,490,43,70,146,14.9,15.3,16.2,30721,9.4,6.6,TOLAR ISD,111903,111,95.9
112901,324,267,279,221,540,3071,311,3945,240,513,1465,18.8,18.8,21.4,33698,13.7,9.6,SULPHUR SPRINGS ISD,112901,112,96.1
112905,23,29,20,21,0,278,31,312,23,69,112,19.1,25.3,31.3,27885,8.3,3.7,CUMBY ISD,112905,112,95.8
112906,37,30,43,27,13,339,17,372,43,63,164,18.6,18,16.7,31404,10.8,6.4,NORTH HOPKINS ISD,112906,112,95.2
112907,22,18,17,14,0,196,19,217,15,37,62,15.2,10.2,16.7,31853,11.9,6.2,MILLER GROVE ISD,112907,112,94.8
112908,41,38,49,47,34,518,136,695,39,108,318,19.9,16.7,19.9,30160,9.9,6.3,COMO-PICKTON CISD,112908,112,96.1
112909,15,24,13,16,6,215,30,252,31,35,138,17.6,14.4,15.8,31393,12.6,8.9,SALTILLO ISD,112909,112,96.5
112910,22,22,17,14,3,229,25,257,11,29,89,17.6,15.7,19,32414,13.4,10.3,SULPHUR BLUFF ISD,112910,112,97.2
113901,209,122,113,129,1179,670,195,2058,147,332,1289,16.6,16.3,18.3,30425,11.5,6.5,CROCKETT ISD,113901,113,95.4
113902,63,74,67,42,248,502,20,771,81,129,353,13.6,12.6,13.5,34397,15.2,8.3,GRAPELAND ISD,113902,113,95.7
113903,47,37,44,44,79,451,17,549,7,75,160,13.9,11.9,13.5,34203,14.5,6.8,LOVELADY ISD,113903,113,96.4
113905,44,32,36,30,7,368,34,411,47,72,123,12.4,11.1,11.9,30824,10.8,4.3,LATEXO ISD,113905,113,95.5
113906,42,31,31,26,129,293,7,429,22,81,239,14,11.4,14.9,33117,12.9,10.3,KENNARD ISD,113906,113,96.2
114901,373,298,262,233,262,1990,2127,4424,206,465,2271,19.8,19.6,22.5,34448,13.9,9.9,BIG SPRING ISD,114901,114,94.6
114902,81,82,58,65,12,780,217,1015,43,97,382,16.7,14.1,17.3,32406,15.3,8.2,COAHOMA ISD,114902,114,95.9
114904,54,56,46,38,5,610,85,702,32,59,149,18.9,18.2,18.7,36094,14.8,9.7,FORSAN ISD,114904,114,96.3
115901,45,33,31,17,0,25,447,473,37,36,431,19.6,16.3,18.5,28131,6.2,2.5,FT HANCOCK ISD,115901,115,95.9
115902,14,4,13,15,0,46,99,146,11,21,103,12.2,9.6,9.8,30931,10.1,5.8,SIERRA BLANCA ISD,115902,115,93.7
115903,17,20,17,20,0,74,122,196,23,31,146,13.8,16.2,18.3,30216,9.3,4.6,DELL CITY ISD,115903,115,95.6
116901,79,53,55,54,44,829,24,898,51,153,238,18.9,17.5,19.1,31176,11.6,4.8,CADDO MILLS ISD,116901,116,95.3
116902,49,38,32,39,9,432,14,460,78,85,109,16.7,13.6,19.5,31792,10.2,6.5,CELESTE ISD,116902,116,97
116903,153,133,95,92,381,1159,96,1675,162,275,876,19.2,17.9,20.4,30710,10.3,7,COMMERCE ISD,116903,116,95.6
116905,496,342,304,255,1403,3104,733,5299,428,623,2751,22.6,18.4,20.5,31690,11.7,8.4,GREENVILLE ISD,116905,116,94.5
116906,53,53,42,51,9,622,29,664,48,145,174,15.2,14.5,16.4,29599,9.7,5.1,LONE OAK ISD,116906,116,96
116908,252,196,158,141,18,2495,145,2678,147,505,1089,21.2,19.6,22.6,30159,9.7,4.5,QUINLAN ISD,116908,116,93.2
116909,61,50,42,44,66,543,22,640,73,129,262,16.4,16.5,17.5,32045,13.6,6.8,WOLFE CITY ISD,116909,116,96.8
116910,20,25,33,23,5,292,15,314,28,70,71,17,15.3,14.3,28537,7.9,4.7,CAMPBELL ISD,116910,116,95.9
116915,40,26,37,31,2,449,32,484,65,87,136,21.3,15.9,20.3,32328,11.8,6.4,BLAND ISD,116915,116,95.2
116916,41,37,36,31,4,466,20,507,24,107,227,15.6,15.2,18.7,27119,7.2,2.3,BOLES ISD,116916,116,93.5
117901,297,258,231,220,134,2246,801,3205,181,337,1035,23.1,24.1,24.5,31725,11.6,8.3,BORGER ISD,117901,117,95.7
117903,112,106,97,88,6,1125,51,1197,33,198,58,16,15.2,19,31149,12.1,7,SANFORD ISD,117903,117,95.3
117904,64,73,65,59,2,635,110,760,22,132,370,14,14.7,19.4,34831,15.6,10.3,PLEMONS-STINNETT-PHILLIPS CONS ISD,117904,117,96
117907,0,0,0,0,2,94,10,106,7,24,70,.,.,.,28464,6.5,4.1,SPRING CREEK ISD,117907,117,98.5
118902,32,26,25,24,3,260,111,374,57,59,144,16.9,11.4,13.1,35498,11,3.9,IRION CO ISD,118902,118,96.3
119901,23,21,24,22,3,245,11,259,16,43,130,17,11.1,15.7,27274,6.7,2.9,BRYSON ISD,119901,119,97.2
119902,96,80,81,71,19,1012,124,1163,166,200,397,19.1,15.9,18.4,31634,11.7,6.6,JACKSBORO ISD,119902,119,96.5
119903,32,33,33,31,0,406,14,420,40,47,143,15.2,13.8,15.8,29833,8.9,5.2,PERRIN-WHITT CONS ISD,119903,119,95.8
120901,157,122,94,106,233,951,546,1740,93,235,754,18.8,18.1,18.8,32082,13.9,9.8,EDNA ISD,120901,120,95.7
120902,67,51,56,51,26,430,228,688,57,74,332,17.5,14.3,17.1,32543,13.7,8.7,GANADO ISD,120902,120,96.4
120905,97,93,76,85,16,792,164,972,115,118,244,16.3,16.6,20.4,33106,12,8.4,INDUSTRIAL ISD,120905,120,96.6
121902,24,29,13,13,40,255,13,309,12,54,177,14.2,11.2,12.7,30396,10.6,6.2,BROOKELAND ISD,121902,121,93.5
121903,159,135,142,115,80,1534,24,1653,118,274,553,18.7,20.1,20.4,33241,13.6,9.5,BUNA ISD,121903,121,95.4
121904,304,280,199,179,1426,1805,210,3465,236,497,1751,21.2,22.2,23.2,33803,13.9,9.5,JASPER ISD,121904,121,95
121905,142,131,126,112,260,1410,31,1704,65,279,771,22.3,17.2,18.6,32874,11.5,7.9,KIRBYVILLE ISD,121905,121,95.3
121906,30,42,39,26,0,440,0,441,57,83,132,17,15.9,12.5,34291,12.9,7.5,EVADALE ISD,121906,121,95.6
122901,77,37,26,23,19,209,118,357,41,98,52,13.7,11.8,10.2,29894,9.7,5.3,FT DAVIS ISD,122901,122,97.6
122902,5,5,3,11,0,23,35,58,10,20,33,5.5,3.7,7,29409,11.9,7.5,VALENTINE ISD,122902,122,97
123905,510,430,387,367,73,4997,206,5445,609,909,947,25.5,24.5,24.7,33927,14.7,11.2,NEDERLAND ISD,123905,123,95.9
123907,988,800,685,546,6819,1865,1883,11579,367,870,8545,23.5,22.8,21.7,32439,12.8,10.3,PORT ARTHUR ISD,123907,123,93.4
123908,445,437,391,387,34,4853,257,5245,451,433,625,22.3,21.2,21.3,34343,14.6,10.5,PORT NECHES-GROVES ISD,123908,123,96
123910,1700,1643,1278,930,13292,5154,1412,20360,1656,2769,12368,18.3,20.7,21.2,34653,13.7,10.6,BEAUMONT ISD,123910,123,94.3
123913,10,15,15,10,8,155,4,170,18,41,0,11.7,6,7.8,35457,14.9,11.4,SABINE PASS ISD,123913,123,96.4
123914,159,176,133,133,122,1737,112,1988,67,254,426,19.2,18,18.5,32377,12.4,8.1,HAMSHIRE-FANNETT ISD,123914,123,96.1
124901,114,74,84,76,1,54,1198,1257,104,157,875,14.7,15.2,16.6,33592,14.1,10.8,JIM HOGG COUNTY ISD,124901,124,95.6
125901,508,463,408,308,36,794,4990,5849,770,578,3667,21.2,21.3,20.3,31731,12.1,12.1,ALICE ISD,125901,125,93
125902,46,48,36,37,0,46,550,597,122,85,333,15.9,14.8,16.8,33308,13.8,9.3,BEN BOLT-PALITO BLANCO ISD,125902,125,95.7
125903,133,96,117,77,8,587,814,1411,139,173,837,17,15.7,16.6,35282,13.9,7.6,ORANGE GROVE ISD,125903,125,95.1
125905,105,64,64,59,0,100,870,971,54,101,750,17.5,15.8,15.9,31605,13.9,8.9,PREMONT ISD,125905,125,95.4
125906,0,0,0,0,0,33,73,106,14,10,50,9.5,9.5,9,29515,8.9,7.4,LA GLORIA ISD,125906,125,95.9
126901,213,202,188,166,126,2320,358,2822,157,334,1081,22.9,26.8,23.1,31976,10.5,6.5,ALVARADO ISD,126901,126,95.6
126902,550,476,389,359,41,5772,323,6187,339,716,1042,25.1,22.4,22.2,32840,11.8,7.5,BURLESON ISD,126902,126,95.9
126903,553,403,327,285,322,4289,1174,5844,886,687,2554,25.1,23.2,23.9,34283,13.2,8.9,CLEBURNE ISD,126903,126,94.9
126904,74,76,70,48,33,848,94,979,79,185,302,16,14,18.3,32872,11.6,7.3,GRANDVIEW ISD,126904,126,96.7
126905,348,281,220,219,19,3534,271,3841,261,391,1341,25.2,23.8,24.4,31369,9.5,5.3,JOSHUA ISD,126905,126,93.5
126906,59,37,32,35,78,299,199,636,83,103,459,12.5,9.8,13.4,29797,8.4,3.6,KEENE ISD,126906,126,95.2
126907,71,64,58,39,1,812,49,862,69,176,252,16.3,16.3,16.7,30307,8.3,4.1,RIO VISTA ISD,126907,126,96.3
126908,104,89,64,58,12,939,285,1298,92,357,861,17.4,19.9,18.8,29282,7.8,4,VENUS ISD,126908,126,95.6
126911,88,85,79,51,6,855,76,946,83,223,283,16.3,18.5,23.9,31245,9.9,5.4,GODLEY ISD,126911,126,95.4
127901,75,60,58,41,14,547,290,854,131,163,506,13.1,14.9,14.2,29782,11.6,6,ANSON ISD,127901,127,96.5
127903,36,48,47,45,47,415,166,629,70,130,345,19.9,14.5,17,31379,11.1,6.4,HAMLIN ISD,127903,127,96.3
127904,63,59,54,55,2,698,42,744,81,115,301,15.2,14.1,13.5,29276,9.6,5.8,HAWLEY ISD,127904,127,95.8
127905,14,16,13,9,0,162,10,174,26,38,96,12.5,7.8,8.5,34320,17.5,13,LUEDERS-AVOCA ISD,127905,127,96.8
127906,63,59,74,49,110,461,276,854,64,171,511,16.5,15.5,16.6,31197,12.7,8.9,STAMFORD ISD,127906,127,96.7
128901,97,79,60,72,47,426,595,1068,169,137,609,17,15.8,15.1,31925,11.5,7.6,KARNES CITY ISD,128901,128,96
128902,99,80,79,71,30,268,780,1089,59,154,706,15.5,14.3,17.7,31198,12.4,8.9,KENEDY ISD,128902,128,95.6
128903,24,30,15,21,5,66,246,321,18,61,239,11.9,9.5,13.8,33027,12.3,6.4,RUNGE ISD,128903,128,95.7
128904,33,29,31,24,0,282,42,324,25,45,80,12.3,12.5,16.4,33911,13.1,7.5,FALLS CITY ISD,128904,128,98.1
129901,173,113,97,81,79,1466,90,1637,186,253,314,20.7,20.1,19.9,30978,10.2,4.4,CRANDALL ISD,129901,129,96.1
129902,187,173,152,142,127,1925,138,2205,91,254,288,20.7,19.9,21,30602,9.5,5.9,FORNEY ISD,129902,129,96.2
129903,298,240,181,143,269,2101,640,3023,137,381,1185,23.2,21.7,22,29980,10.3,6.3,KAUFMAN ISD,129903,129,95.1
129904,179,114,106,88,58,1556,70,1697,98,219,643,21.2,20.5,23.5,28986,10,5.5,KEMP ISD,129904,129,94.4
129905,232,201,201,137,76,2707,146,2966,167,566,1412,20.1,19.3,20.9,31123,10.9,5.9,MABANK ISD,129905,129,95
129906,419,243,207,179,1401,1941,573,3969,363,652,2074,18.2,21.6,21.9,32440,11.3,7.4,TERRELL ISD,129906,129,95.9
129910,62,68,63,44,51,669,27,751,81,115,150,16.3,14.9,17.8,31617,11.3,6.3,SCURRY-ROSSER ISD,129910,129,95.7
130901,365,397,300,244,23,3698,756,4492,239,563,821,20.5,24.8,23.8,31991,11.8,6.2,BOERNE ISD,130901,130,96
130902,92,77,63,57,3,589,440,1033,53,145,543,14.6,15.1,16,30728,10.6,3.9,COMFORT ISD,130902,130,95.8
131001,0,0,0,0,0,6,54,60,0,4,49,5,5,5,37393,17.4,13.6,KENEDY COUNTY WIDE CSD,131001,131,96.8
132902,16,14,16,21,8,155,21,184,17,39,72,13,10.7,10.3,36742,13.6,8.3,JAYTON-GIRARD ISD,132902,132,96.2
133901,66,46,54,42,15,500,137,656,34,142,391,15.3,14.3,15.1,29792,8.4,4,CENTER POINT ISD,133901,133,95.9
133902,0,0,0,0,0,120,43,164,15,16,81,18,.,.,32568,15.2,6,HUNT ISD,133902,133,96.7
133903,429,319,306,270,172,2943,1552,4712,319,697,2197,19.7,19.1,20.6,33792,14.3,8.6,KERRVILLE ISD,133903,133,95.1
133904,169,116,91,66,26,1075,278,1395,214,218,683,17,16.1,16.8,30474,10.9,5.1,INGRAM ISD,133904,133,95.9
133905,0,0,0,0,0,20,6,28,1,4,13,.,.,.,27704,10,1.8,DIVIDE ISD,133905,133,97
134901,84,62,50,46,0,538,219,760,55,136,305,14.7,14.1,16.2,30764,11.8,6.7,JUNCTION ISD,134901,134,95.5
135001,7,6,9,6,0,74,13,87,2,16,32,8.7,4.7,6,36973,14.1,8.1,GUTHRIE CSD,135001,135,97
136901,62,59,32,46,22,216,413,654,37,112,445,14.1,16,18.9,30314,10.5,6.3,BRACKETT ISD,136901,136,95.7
