,SAT_avg,ACT_avg,SAT/ACT_pct
235904,.,.,.
236801,.,.,.
236901,920,19,61.4
236902,1004,19.6,60.9
237902,856,17.9,63.4
237904,900,18.5,66.5
237905,1001,19.4,51.6
238902,1081,21.3,48.5
238904,-1,-1,-1
239901,1013,20.7,54.2
239903,954,-1,60.9
240801,.,-1,1.5
240802,.,-1,3.8
240901,823,16.5,43.9
240902,.,.,.
240903,845,16.7,67
240904,840,18,96
241901,964,20.2,67.9
241902,967,21.2,70.3
241903,918,19.2,59.6
241904,970,19.3,49.6
241906,1032,20.1,54.8
242902,.,20.4,85.2
242903,.,21.9,81.3
242905,.,.,.
242906,-1,19.7,63.6
243801,-1,-1,40
243901,1022,21.4,65.2
243902,980,20.1,62.8
243903,971,20.8,64.7
243905,1010,20.8,57.2
243906,993,16.9,57.1
244901,-1,-1,71.4
244903,1069,21.4,67.4
244905,-1,21.6,54.5
245901,.,.,.
245902,871,17.1,63
245903,825,17.2,57.3
245904,.,17.4,-2
246902,932,19.4,62.7
246904,1059,21.6,77.3
246905,895,19.5,77.3
246906,963,21.4,71.4
246907,1002,20.4,62.2
246908,1034,21.6,69.3
246909,1080,23,80.8
246911,914,18.7,58.5
246912,880,16.3,73.7
246913,1047,21.7,74.3
246914,.,.,.
247901,974,20,58.2
247903,1002,20.9,56.8
247904,973,20.7,69.4
247906,895,18.8,57.6
248901,1228,20,60
248902,1076,21.2,73.1
249901,905,17.8,71.4
249902,906,18.8,58.7
249903,1051,21,43.3
249904,955,20,89.6
249905,1019,20.4,52.5
249906,980,18.8,61.5
249908,1077,23.6,36.8
250902,890,22,40.5
250903,994,19.8,61.6
250904,900,20.2,47.9
250905,-1,-1,20
250906,1030,21.3,43.8
250907,1044,19.6,77.2
251901,787,18.8,44.3
251902,.,18.6,91.7
252901,1009,21.3,50.3
252902,-1,-1,25
252903,975,20.5,73.8
253901,931,17.5,39.4
254901,818,15.6,63.8
254902,776,-1,34.6
