,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
081902,167,115,109,112,361,1096,162,1637,97,232,667,15.5,14.2,15.8,39114,14.4,9.8,FAIRFIELD ISD,081902,081,95.7
081904,93,110,86,74,195,754,139,1089,70,144,367,13.3,15.7,16.7,38530,13,7.6,TEAGUE ISD,081904,081,98
081905,39,24,27,27,68,296,24,391,28,63,117,11.1,11.5,12.5,36854,11.6,4.3,WORTHAM ISD,081905,081,96.2
081906,0,0,0,0,1,53,11,67,8,4,0,.,.,.,32859,11.4,9.7,DEW ISD,081906,081,96.8
082902,70,73,45,44,9,146,730,887,98,141,671,11.5,10.3,14.4,39007,13.5,8,DILLEY ISD,082902,082,95.6
082903,183,143,136,136,14,255,1991,2264,196,227,1706,15.6,15.3,16.5,38149,13.4,9.5,PEARSALL ISD,082903,082,95.7
083901,41,52,45,36,58,168,419,650,33,96,461,12.6,10.7,11.6,36745,10.3,7,SEAGRAVES ISD,083901,083,96.2
083902,9,10,12,17,0,92,83,175,11,18,108,11.6,6.1,13.3,40261,15.4,10.5,LOOP ISD,083902,083,97.5
083903,196,170,147,136,56,1205,888,2159,125,316,1082,17.9,17.3,17.9,40372,13.6,8.9,SEMINOLE ISD,083903,083,95.9
084801,0,0,0,0,231,17,11,259,14,5,133,20.2,17,17,32926,6.8,1.1,MAINLAND PREPARATORY ACADEMY,084801,084,98.3
084802,0,0,0,0,15,54,101,179,27,8,95,15.4,15.9,15.3,28706,5.3,0.5,ODYSSEY ACADEMY INC,084802,084,95.6
084901,606,315,302,265,723,3024,1926,5907,374,607,3179,20.2,22.4,23.1,37215,11.2,6.7,DICKINSON ISD,084901,084,94.9
084902,855,681,504,477,3170,2632,3224,9315,711,1083,5692,21.8,22.2,23.4,37729,13,10.4,GALVESTON ISD,084902,084,94.4
084903,37,26,33,25,3,255,17,278,17,51,127,14.8,13.6,16.4,33952,11.1,5.3,HIGH ISLAND ISD,084903,084,94.8
084904,436,316,240,247,2663,821,552,4063,237,473,1989,23.6,24.7,24.5,36436,11.8,7.1,LA MARQUE ISD,084904,084,95
084906,464,457,313,362,1140,3032,1595,5817,330,674,2703,21.2,21.3,21.5,42129,13.5,9.4,TEXAS CITY ISD,084906,084,95.6
084908,128,72,105,70,446,484,285,1225,71,215,787,15.8,18.5,19.7,38557,13,7.4,HITCHCOCK ISD,084908,084,95.1
084909,376,351,325,281,7,3851,452,4326,221,415,903,20.4,22,22.5,37257,12.4,8.2,SANTA FE ISD,084909,084,95.6
084910,2532,2274,2046,1741,1948,21253,3924,29875,2805,2553,3718,34.4,36.9,37,40226,12.4,7.4,CLEAR CREEK ISD,084910,084,96.4
084911,426,447,404,362,84,4477,321,5050,377,459,152,22.5,22.4,23.8,39000,11.6,7.1,FRIENDSWOOD ISD,084911,084,96.9
085902,84,86,71,63,78,517,425,1020,35,209,531,16.2,16.4,15.9,38299,12.8,8.8,POST ISD,085902,085,96.5
085903,13,19,12,14,3,75,88,172,10,19,111,10.7,6.8,12.8,31738,7.9,5.5,SOUTHLAND ISD,085903,085,95.9
086024,0,0,0,0,0,25,4,29,0,0,0,.,.,.,33563,8.7,8.3,DOSS CONS CSD,086024,086,97.7
086901,251,268,227,249,12,1810,877,2715,149,341,1029,20.1,19.5,20.4,36602,14.6,9.1,FREDERICKSBURG ISD,086901,086,96.3
086902,41,40,36,26,3,395,54,454,16,101,200,18.3,13.9,19,36603,12.2,5.6,HARPER ISD,086902,086,96
087901,15,31,32,24,0,216,129,345,29,40,144,12.4,13.5,12.2,41651,13.6,7.6,GLASSCOCK COUNTY ISD,087901,087,97.8
088902,136,113,113,95,66,740,590,1401,145,208,576,18,17.3,19,35238,13,7.6,GOLIAD ISD,088902,088,96.3
089901,258,208,161,157,322,1044,1280,2655,197,356,1596,15.6,17.9,18.9,33642,13.4,9.2,GONZALES ISD,089901,089,95.3
089903,86,76,69,69,32,366,590,990,80,129,674,14.9,12.1,14.5,36921,13.2,8.8,NIXON-SMILEY CONS ISD,089903,089,95.5
089905,18,23,17,13,63,16,173,252,16,39,225,15.3,11.8,15.5,33071,10.7,5.5,WAELDER ISD,089905,089,95.2
090902,11,14,9,5,2,160,8,171,9,22,71,12.6,10.2,12.6,34495,12.6,8.8,LEFORS ISD,090902,090,96.5
090903,19,16,12,15,7,177,24,209,21,33,123,10.5,9.8,15,36085,13.4,7.7,MCLEAN ISD,090903,090,96
090904,304,291,288,273,156,2610,737,3553,511,454,1499,18.4,17.3,17.9,36607,14.1,10.5,PAMPA ISD,090904,090,95.4
090905,0,0,0,0,0,39,4,43,1,3,8,.,.,.,34310,8.3,4.3,GRANDVIEW-HOPKINS ISD,090905,090,96.5
091901,73,61,58,46,1,757,20,778,51,137,206,14.3,16.1,16.2,35687,13.1,6.3,BELLS ISD,091901,091,96.5
091902,38,44,39,41,0,483,38,523,38,75,122,13.7,13.3,13.7,38518,14,6.1,COLLINSVILLE ISD,091902,091,96.5
091903,428,337,280,295,496,3593,258,4469,292,818,1858,19.8,22.3,22.1,37454,14.3,9.1,DENISON ISD,091903,091,95
091905,85,73,72,80,3,920,39,991,48,129,177,15,14.1,15.6,35382,13.1,7.7,HOWE ISD,091905,091,96.6
091906,523,432,358,300,1028,4006,882,6056,919,878,2589,20.8,20.8,23.2,36631,11.6,7.7,SHERMAN ISD,091906,091,95.2
091907,0,0,0,0,2,124,14,142,17,19,56,10.4,13,14,31216,7.5,4.7,TIOGA ISD,091907,091,96.8
091908,108,90,88,68,35,1103,61,1206,70,146,191,21.7,20.3,19.5,34995,11.6,6.5,VAN ALSTYNE ISD,091908,091,96.5
091909,145,125,100,78,3,1452,66,1560,78,241,524,19.2,18.2,19.2,35052,10,5.6,WHITESBORO ISD,091909,091,95.8
091910,52,43,57,41,71,581,32,687,43,113,235,17.1,12.7,14.9,36915,13.8,7.9,WHITEWRIGHT ISD,091910,091,96.6
091913,124,114,110,87,1,969,20,1010,64,140,202,18.4,19.1,18.4,36016,11.7,7,POTTSBORO ISD,091913,091,96.2
091914,98,70,53,58,10,841,22,902,57,129,240,16,14.7,16.2,37671,15,9.1,S AND S CONS ISD,091914,091,96.4
091917,62,60,62,46,4,563,110,681,42,137,161,18.3,14.2,17.4,34460,9.9,4.1,GUNTER ISD,091917,091,97.3
091918,74,70,43,59,6,779,18,818,66,132,159,13.4,13.3,17.3,34472,10.3,6.4,TOM BEAN ISD,091918,091,96.6
092801,36,29,36,43,34,98,11,144,0,4,18,6.6,5,7.8,36606,7.5,0.3,EAST TEXAS CHARTER H S,092801,092,84
092901,168,160,141,149,438,1514,107,2073,140,463,948,16.7,16.6,17.5,34921,12.9,7.8,GLADEWATER ISD,092901,092,96.1
092902,307,286,275,226,758,2459,413,3655,234,488,1614,17.4,16.5,18.2,35818,13.3,7.8,KILGORE ISD,092902,092,95.2
092903,761,582,506,415,4219,2849,1325,8472,669,1147,4778,20.1,21.6,21,37726,13.7,9,LONGVIEW ISD,092903,092,95.6
092904,372,350,339,298,428,3469,637,4646,329,493,1501,19.5,18.4,19.6,35292,14.3,9,PINE TREE ISD,092904,092,96.4
092906,132,114,90,90,140,1108,67,1323,98,205,433,18.9,16.3,18.6,35516,15.2,9.4,SABINE ISD,092906,092,96.3
092907,132,130,129,109,57,1439,74,1584,92,177,314,18.2,19.1,18.5,35899,14.5,8.5,SPRING HILL ISD,092907,092,97.1
092908,121,112,104,99,40,1323,26,1401,142,136,339,17.9,17.5,18.9,36461,14.5,9.6,WHITE OAK ISD,092908,092,96.6
093901,44,56,49,37,84,423,48,555,20,73,200,11.4,14.3,15.1,36377,12.6,6.6,ANDERSON-SHIRO CONS ISD,093901,093,95.9
093903,43,27,45,29,6,407,33,447,21,59,194,13.5,13.5,15.5,34246,11.8,6.9,IOLA ISD,093903,093,96
093904,304,241,198,181,896,1365,863,3134,86,348,1707,18.8,20.9,21.4,35217,10.9,7.7,NAVASOTA ISD,093904,093,95.5
093905,10,8,10,20,32,125,4,161,12,18,79,8.9,9.3,11.8,32770,10.9,7.1,RICHARDS ISD,093905,093,96.2
094901,722,607,376,388,592,2514,4377,7541,685,1006,4165,18.2,18.7,19.1,36271,12.1,7.8,SEGUIN ISD,094901,094,95.4
094902,624,528,495,456,554,4265,1515,6446,340,782,1659,20.7,22.8,21.8,37708,9.7,6.5,SCHERTZ-CIBOLO-U CITY ISD,094902,094,96
094903,95,68,85,55,20,661,318,1006,68,131,273,16.2,14.2,16.8,35925,12,6.3,NAVARRO ISD,094903,094,96.7
094904,112,79,110,90,38,948,363,1353,102,196,446,20,15.8,19.8,36496,13,8,MARION ISD,094904,094,96.5
095901,67,78,64,60,31,415,395,844,32,160,430,13.2,13,12.9,40300,15.1,9.9,ABERNATHY ISD,095901,095,96.4
095902,14,11,17,16,2,89,86,177,16,22,120,14.2,14.3,12.8,33551,10,5.6,COTTON CENTER ISD,095902,095,97.2
095903,51,68,45,42,44,164,486,695,58,111,502,14.3,14.6,15.6,35413,12.8,8.1,HALE CENTER ISD,095903,095,96.8
095904,33,29,22,30,2,121,254,378,25,62,219,15.6,16.8,16,36269,14.8,10.9,PETERSBURG ISD,095904,095,96.8
095905,450,414,411,312,388,1652,3861,5951,479,816,3255,18.4,18.4,18.8,33678,10.6,7.7,PLAINVIEW ISD,095905,095,95.5
096904,50,41,46,36,75,225,263,566,50,104,365,15.2,13.6,14.2,33890,11.1,6.4,MEMPHIS ISD,096904,096,96.1
096905,20,14,18,22,6,148,120,274,31,33,173,12.2,8.2,10.8,34691,12.9,10.2,TURKEY-QUITAQUE ISD,096905,096,95.5
097902,72,72,73,55,1,838,67,913,39,137,399,14,13.3,16.4,36202,12.5,7.6,HAMILTON ISD,097902,097,96.4
097903,49,54,41,43,0,526,139,669,65,101,395,14.3,13.7,15.2,33700,10.2,6.7,HICO ISD,097903,097,96.6
098901,38,33,34,43,0,236,193,432,33,55,206,11.9,10.4,10.8,37432,14.6,9.7,GRUVER ISD,098901,098,97.5
098903,0,0,0,0,0,63,38,101,5,16,58,6.8,4.3,9,34817,9.4,4.8,PRINGLE-MORSE CONS ISD,098903,098,97.5
098904,58,60,52,57,0,413,346,765,65,83,348,13.9,10.6,13.1,37142,14.5,7.8,SPEARMAN ISD,098904,098,96.7
099902,26,14,22,15,10,156,83,257,16,43,175,15.3,15.9,19.3,33185,12,8.8,CHILLICOTHE ISD,099902,099,96.6
099903,37,59,69,43,47,424,140,616,63,104,280,12.9,12.1,16,38125,17.1,11.5,QUANAH ISD,099903,099,96.4
100903,111,88,79,93,223,1102,25,1363,108,212,583,17.5,16.9,16.6,34135,10.8,6.9,KOUNTZE ISD,100903,100,95.3
100904,264,222,233,260,681,2519,58,3265,213,604,1287,16.4,16.8,19,35398,13.2,9.9,SILSBEE ISD,100904,100,95.4
100905,179,177,158,186,282,1795,62,2147,134,313,566,18.2,17.3,17.8,35678,12.9,7.6,HARDIN-JEFFERSON ISD,100905,100,96.1
100907,263,244,230,234,2,3131,52,3192,100,432,636,20.7,16.8,20.8,36338,13.4,8,LUMBERTON ISD,100907,100,95.5
100908,58,53,50,55,0,699,11,712,77,103,334,12.2,11.5,17.3,34607,10.7,5.4,WEST HARDIN COUNTY CONS ISD,100908,100,94.9
101801,0,0,0,0,187,22,31,262,65,4,101,.,.,.,27779,2.7,0.5,MEDICAL CENTER CHARTER SCHOOL,101801,101,97.6
101802,0,0,0,0,9,0,320,330,0,14,277,.,.,.,35080,3.1,0.6,SER-NINOS CHARTER SCHOOL,101802,101,96.8
101803,14,9,14,10,12,191,19,228,85,30,0,10,11.6,12.2,32954,5.5,1.9,WEST HOUSTON CHARTER SCHOOL,101803,101,95.2
101804,165,126,76,45,13,6,423,442,0,29,286,25.1,25,25,34049,1.7,1.7,GEORGE I SANCHEZ CHARTER,101804,101,88.9
101805,37,49,34,33,309,3,4,320,15,13,165,12.6,12.8,11.5,35841,10,3,GIRLS & BOYS PREP ACADEMY,101805,101,97.3
101806,53,24,18,7,2,7,612,621,0,47,464,21.7,19.8,19.5,29212,4.1,1.9,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,101806,101,96.6
101807,0,0,0,0,44,48,28,132,0,7,19,.,.,.,37655,7,1.7,UNIV OF HOUSTON CHARTER SCH-TECH,101807,101,97
101808,0,0,0,0,536,9,40,589,0,27,120,25.7,.,.,23308,2.7,0.8,ACADEMY OF HOUSTON,101808,101,94.3
101809,15,25,23,25,6,183,19,215,0,18,32,17.1,26.5,15.8,31961,6.6,0.9,ED WHITE SCHOOL OF EDUCATION ENHAN,101809,101,93.2
101810,39,35,28,37,99,1,39,139,0,10,64,50,.,.,31525,6.4,1.5,"ACADEMY OF ACCELERATED LEARNING, I",101810,101,76.3
101811,344,74,16,1,272,129,256,665,0,99,665,13.8,13.2,12.6,30320,4.6,1.1,HARRIS COUNTY JUVENILE JUSTICE CHA,101811,101,99.8
101812,120,135,62,23,235,3,101,340,0,26,158,1,1,1,29295,5.2,0.7,HOUSTON CAN ACADEMY CHARTER SCHOOL,101812,101,77.9
101813,8,0,0,0,50,7,256,316,0,10,288,19.5,21,31.2,33855,4.4,2.1,"KIPP, INC CHARTER",101813,101,98.6
101814,0,0,0,0,614,0,11,626,0,42,72,.,.,.,23759,6.7,1.1,VARNETT CHARTER SCHOOL,101814,101,99.9
101815,0,0,0,0,28,17,28,99,0,2,46,.,.,.,31108,9.1,1.4,ALIEF MONTESSORI COMMUNITY SCHOOL,101815,101,97.2
101817,241,290,106,85,708,17,126,855,0,33,138,.,.,.,27207,5.9,0,ALPHONSO CRUTCH'S-LIFE SUPPORT CEN,101817,101,92.2
101818,99,52,37,20,43,27,153,223,0,15,138,12.8,12.9,6.9,31190,4.5,0,AMERICAN ACADEMY OF EXCELLENCE CHA,101818,101,54.4
101819,0,0,0,0,12,3,298,315,0,0,296,.,.,.,29231,1,1,AMIGOS POR VIDA-FRIENDS FOR LIFE C,101819,101,97.1
101820,9,7,2,2,211,0,3,214,0,34,214,15,20,15,30500,9.6,0.3,BENJI'S SPECIAL EDUCATION ACADEMY,101820,101,99.5
101821,89,53,12,29,51,27,148,226,6,14,193,16.1,19.4,21,29172,0.4,0.4,HEIGHTS CHARTER SCHOOL,101821,101,88.1
101822,11,14,0,0,19,15,10,44,0,30,43,.,.,.,25800,7.8,0.8,JAMIE'S HOUSE CHARTER SCHOOL,101822,101,97
101823,0,0,0,0,324,0,15,339,0,14,44,.,.,.,24485,3.1,1.1,CHILDREN FIRST ACADEMY OF HOUSTON,101823,101,97.9
101827,28,16,10,8,48,1,7,62,0,0,51,10.5,10.3,10.8,27000,3.3,1,CROSSROADS COMMUNITY ED CTR CHARTE,101827,101,91.5
101828,0,0,0,0,219,41,437,700,0,49,460,.,.,.,33377,5.1,0.4,HOUSTON ADVANTAGE CHARTER SCHOOL,101828,101,93.5
101829,0,0,0,0,30,6,54,90,0,0,73,.,.,.,27144,0.5,0.5,HOUSTON HEIGHTS LEARNING ACADEMY I,101829,101,95.4
101830,0,0,0,0,161,3,2,167,0,0,152,.,.,.,22680,7.8,2.6,IMPACT CHARTER,101830,101,96.5
101831,111,54,31,19,209,0,6,215,0,30,156,20.7,20,.,37306,4.9,0.4,JESSE JACKSON ACADEMY,101831,101,85.9
101833,0,0,0,0,85,0,21,106,0,0,102,.,.,.,1,5,1,LA AMISTAD LOVE & LEARNING ACADEMY,101833,101,.
101834,25,27,19,8,66,0,13,79,0,3,49,18.4,.,11.2,23520,6.6,1,NORTH HOUSTON H S FOR BUSINESS,101834,101,91.6
101835,0,0,0,0,128,2,2,132,0,4,50,.,.,.,16033,1,1,NORTHWEST MATHEMATICS SCIENCE & LA,101835,101,100
101837,47,49,43,29,10,105,53,168,0,8,2,8.9,9.4,9.6,38518,6.1,0.4,CALVIN NELMS CHARTER HIGH SCHOOL,101837,101,87.8
101838,133,143,74,111,149,65,298,522,0,110,267,21,21,21,33844,2.1,0,SOUTHWEST HIGH SCHOOL,101838,101,91.7
101840,0,0,0,0,221,0,2,223,0,3,159,.,.,.,21632,5.6,5.6,TWO DIMENSIONS PREPARATORY ACADEMY,101840,101,98.7
101841,0,0,0,0,75,1,6,84,0,5,61,.,.,.,22627,13,1.4,WA-SET PREPARATOY ACADEMY,101841,101,94.3
101842,8,19,9,21,3,43,11,57,0,5,0,.,25,26,23867,5.9,0.3,COMQUEST ACADEMY,101842,101,98.9
101843,169,197,156,116,569,8,118,696,25,47,694,46.1,30.5,33,31577,4,1.6,GULF SHORES ACADEMY,101843,101,95.4
101844,98,146,47,35,1577,26,137,1752,0,105,1751,19.5,20.5,16.8,24650,2.9,0.6,PREPARED TABLE,101844,101,96.7
101845,38,44,20,18,30,7,340,380,0,10,288,25.4,26.8,24.7,30227,4.4,0,YES COLLEGE PREPARATORY SCHOOL,101845,101,.
101846,0,0,0,0,109,36,31,186,0,10,62,26.7,.,.,20280,5.6,4.8,HARMONY SCIENCE ACADEMY,101846,101,.
101902,4253,3537,2457,2146,18100,5357,27459,52520,3085,5394,37743,20.3,22.1,21.5,42164,10.6,7,ALDINE ISD,101902,101,95.7
101903,3733,2968,2082,1812,15630,4222,15666,42151,2310,4909,21772,28.1,29.7,31.4,41358,9.3,5.9,ALIEF ISD,101903,101,95.5
101905,653,401,364,309,982,2532,3130,6771,191,810,3722,22.4,22.4,23.6,41127,11.6,7.7,CHANNELVIEW ISD,101905,101,95.8
101906,346,302,249,258,1010,2476,472,3985,628,441,1336,18.1,18.4,19.9,38996,10.9,7.3,CROSBY ISD,101906,101,95.5
101907,5320,4766,4281,3668,6356,37126,14854,63497,4439,6762,13297,22,22.4,22.2,39989,10.9,6.6,CYPRESS-FAIRBANKS ISD,101907,101,96.2
101908,959,940,817,738,159,7858,3168,11428,766,999,2709,19.9,19.9,20.8,41863,13.8,9.9,DEER PARK ISD,101908,101,96
101909,1077,715,604,570,10066,130,2283,12487,398,712,9924,22.1,22.5,22.5,38761,17,14,NORTH FOREST ISD,101909,101,93.9
101910,1634,1341,1163,1036,4067,2985,11474,18885,1010,2186,12209,20.2,20.3,22.3,38608,8.9,6.1,GALENA PARK ISD,101910,101,95.9
101911,1597,1197,1025,1016,3182,7246,7358,18003,1008,1879,9325,22.3,20.8,22.9,39247,12.8,9.2,GOOSE CREEK CISD,101911,101,95.3
101912,20187,10585,9138,7944,66918,20766,114567,208462,21231,20647,160616,26.6,26.5,27.9,41518,13.1,10.8,HOUSTON ISD,101912,101,94.5
101913,1940,2003,1968,1615,2390,18072,3400,24684,2531,2587,3711,23.2,24.9,24.8,39579,11.9,7.4,HUMBLE ISD,101913,101,96.2
101914,2986,2665,2259,2093,1978,24821,5703,34503,2566,3401,4010,21.9,22.3,23.2,41978,11.3,6,KATY ISD,101914,101,96.6
101915,3053,2680,2435,2082,4122,19553,6212,32376,2912,3625,6426,22.3,22.3,22.4,43262,14.4,8.7,KLEIN ISD,101915,101,95.9
101916,680,545,521,438,640,5098,1795,7632,582,684,1873,23.2,22,23,41568,14,9.9,LA PORTE ISD,101916,101,95.3
101917,3481,2739,2606,1878,2383,11415,27284,42577,2163,3109,23699,21.5,21.7,23.3,38087,11.6,8.6,PASADENA ISD,101917,101,96.2
101919,2012,1632,1517,1259,6317,9458,5826,23034,5889,2479,8461,23.8,24.5,28.8,40039,11.5,7.3,SPRING ISD,101919,101,95.7
101920,2830,2109,1959,1657,2007,11783,15650,31659,1404,3296,15576,24.1,23.7,26.7,42119,11.9,8.2,SPRING BRANCH ISD,101920,101,95.7
101921,670,596,490,437,320,6019,848,7303,518,637,997,22.2,21.7,21.1,38635,10.3,5.5,TOMBALL ISD,101921,101,96.1
101924,377,302,249,234,977,1669,1507,4191,270,534,2283,20.9,21.6,21.7,39431,12.2,8,SHELDON ISD,101924,101,96.2
101925,199,193,196,157,19,2307,159,2508,275,295,511,21.4,21.1,21.2,36268,10.9,6.2,HUFFMAN ISD,101925,101,95.7
102901,33,28,24,23,262,104,3,369,14,67,319,10.5,10.6,15.3,36991,14.8,8.9,KARNACK ISD,102901,102,96.6
102902,585,467,421,400,2681,2729,720,6154,381,837,3419,19.7,19.8,23,37153,14.3,10,MARSHALL ISD,102902,102,96
102903,88,69,57,71,193,576,72,842,43,111,416,15.2,12.8,14.8,33933,12.3,6.7,WASKOM ISD,102903,102,95.8
102904,338,282,277,218,223,3319,122,3687,139,372,987,18,17.8,19.4,37213,13.4,8.6,HALLSVILLE ISD,102904,102,96.4
102905,56,29,40,42,32,565,4,604,59,88,226,18.6,16,16.9,34187,11.9,6.9,HARLETON ISD,102905,102,96.8
102906,110,95,70,79,214,754,26,999,87,126,400,15,16.9,18.2,36635,12.6,8.6,ELYSIAN FIELDS ISD,102906,102,96.9
103901,11,13,10,8,1,127,14,143,19,21,54,10.9,8.1,11,33557,12.5,7,CHANNING ISD,103901,103,96.4
103902,15,19,18,12,1,140,36,177,13,23,68,12.1,12.6,9.3,36349,15.9,7.3,HARTLEY ISD,103902,103,96.7
104901,51,61,65,37,35,377,232,644,76,131,437,13.9,13.8,14.8,36115,16.8,11.1,HASKELL CISD,104901,104,97.3
104902,11,16,11,14,9,72,51,132,11,22,92,9.4,6.6,14,36099,13.6,8.6,ROCHESTER ISD,104902,104,96.6
104903,19,12,9,16,2,130,43,175,23,23,91,10.5,7.9,11,36862,16.8,10.8,RULE ISD,104903,104,97.6
104907,16,12,10,10,0,121,19,140,6,29,98,10.8,8.6,10.3,34362,13,5.8,PAINT CREEK ISD,104907,104,96.8
105801,13,40,24,37,0,103,10,114,0,18,16,12.7,12.6,12.6,30585,5.8,0.8,KATHERINE ANNE PORTER SCHOOL,105801,105,88.9
105902,592,543,466,386,388,2171,4534,7149,905,1056,3853,21,20.6,20.6,38715,12.3,7.8,SAN MARCOS CONS ISD,105902,105,94.9
105904,297,289,254,178,20,2847,296,3197,255,436,272,22.7,22.7,22,36222,12,5.6,DRIPPING SPRINGS ISD,105904,105,96.3
105905,158,141,153,130,13,1485,151,1663,156,212,258,24,23.7,25.5,37708,14.1,5.2,WIMBERLEY ISD,105905,105,96.3
105906,677,593,516,373,229,3528,3598,7402,509,1003,2567,21,21.9,21.3,35213,11,5.8,HAYS CONS ISD,105906,105,95.6
106901,129,82,54,54,36,517,214,774,62,121,281,12.5,12,11.9,40344,17,10.4,CANADIAN ISD,106901,106,97
107901,323,259,198,195,562,1960,734,3282,159,400,1324,18,16.6,18.5,35788,12.3,7.1,ATHENS ISD,107901,107,95.9
107902,210,182,161,168,230,2111,179,2532,146,304,1065,25.7,25.5,29.3,37527,13.4,9,BROWNSBORO ISD,107902,107,95.7
107904,62,43,47,55,6,596,32,639,60,110,278,13.7,12.8,15.4,34065,9.3,5.5,CROSS ROADS ISD,107904,107,95.8
107905,112,105,80,85,19,1441,75,1546,102,310,788,17.5,15.1,18.6,34641,10.8,5.8,EUSTACE ISD,107905,107,96.8
107906,100,87,73,71,160,904,80,1153,69,206,607,17.5,14.9,19.7,34431,11.7,5.9,MALAKOFF ISD,107906,107,95.8
107907,24,17,21,21,41,238,23,302,41,44,137,20.5,18,18,33586,16.1,11,TRINIDAD ISD,107907,107,95.2
107908,0,0,0,0,2,142,18,162,3,20,77,15,15.5,15,31105,5.9,3.7,MURCHISON ISD,107908,107,95.6
107910,41,40,34,33,58,388,16,465,40,57,156,13.1,14.8,15.9,36623,17.1,10.9,LAPOYNOR ISD,107910,107,95.5
108801,54,44,23,20,0,6,166,172,0,1,172,.,.,1,24114,5.8,1.2,ONE STOP MULTISERVICE CHARTER SCHO,108801,108,84.3
108802,39,44,29,7,0,1,117,119,0,3,117,17.4,16.6,21.5,26193,3.1,0.1,TECHNOLOGY EDUCATION CHARTER HIGH,108802,108,76.3
108804,13,14,14,4,0,1,44,45,0,1,29,.,7,21,15000,2,0,MID-VALLEY ACADEMY,108804,108,64.3
108805,109,49,38,10,0,6,200,206,0,2,206,.,.,.,26270,6.8,0.8,SENTRY TECHNOLOGY PREP SCHOOL,108805,108,83.5
108806,53,31,24,7,0,7,152,159,0,2,3,.,.,.,20733,0.7,0.7,EAGLE PROJECT (PHARR-MCALLEN),108806,108,90
108807,0,0,0,0,0,5,181,187,23,10,168,28,28,28,35743,3.7,0,THE IDEA  ACADEMY,108807,108,.
108902,893,458,468,443,11,138,10174,10332,915,844,9147,19.7,21,20.9,35556,9.5,7.1,DONNA ISD,108902,108,95.4
108903,470,309,287,287,2,24,4920,4946,489,495,4413,20.6,20.9,21.3,38861,12.4,9.6,EDCOUCH-ELSA ISD,108903,108,96.4
108904,2000,1358,1104,890,45,689,21192,22005,1734,1819,18532,22.3,21.9,23,37665,11.7,8.4,EDINBURG CISD,108904,108,95.2
108905,257,136,176,129,1,11,2748,2767,194,194,2574,19.7,19.2,16.2,39181,11.5,6.8,HIDALGO ISD,108905,108,96.2
108906,2189,1604,1326,1052,108,2184,19095,21747,1812,2280,13542,22.6,21.2,21.5,38970,12,8.5,MCALLEN ISD,108906,108,95.6
108907,432,315,240,268,10,49,4858,4918,357,438,4343,16.4,18.6,19.1,39117,13.2,10.5,MERCEDES ISD,108907,108,96.1
108908,928,768,773,574,7,306,12146,12464,1161,748,10144,19,19.7,20.4,40393,13,8.9,MISSION CONS ISD,108908,108,96.5
108909,1922,1226,1135,1063,36,336,22141,22537,2183,1888,20079,19,22,22.3,38345,12,9.7,PHARR-SAN JUAN-ALAMO ISD,108909,108,96.1
108910,178,130,99,102,0,6,2050,2056,105,152,1896,15.1,15.5,18.9,36288,7.8,4.9,PROGRESO ISD,108910,108,96.1
108911,486,333,298,259,23,860,4257,5211,655,379,2810,21.6,23.9,21.7,39164,11.9,4.9,SHARYLAND ISD,108911,108,95.9
108912,1269,1058,884,703,8,68,17559,17641,2551,1682,15808,21.3,22.2,21.7,37321,9,6.1,LA JOYA ISD,108912,108,94.6
108913,1116,926,656,461,25,364,12979,13407,1621,1088,11703,21.2,20.4,21.8,39649,11.4,8.6,WESLACO ISD,108913,108,96.5
108914,60,51,49,38,0,3,723,726,93,89,650,12.3,14,15.4,36858,11.7,8.2,LA VILLA ISD,108914,108,95.2
108915,0,0,0,0,0,11,440,451,48,38,391,15.6,15.3,16.3,34813,9.4,7.1,MONTE ALTO ISD,108915,108,97.5
108916,214,134,100,102,0,2,2278,2280,220,240,2161,18.2,21.5,20.4,36774,8.2,4.4,VALLEY VIEW ISD,108916,108,97.1
109901,25,27,21,19,0,226,30,260,16,53,90,9.8,10.3,20.7,37110,14.6,10.3,ABBOTT ISD,109901,109,97.3
109902,23,19,24,14,14,216,6,240,7,56,97,14.6,15.7,18,36344,9.3,4,BYNUM ISD,109902,109,97.1
109903,26,29,30,21,1,314,30,349,27,58,130,13.8,12.8,21.3,32190,8.8,5.5,COVINGTON ISD,109903,109,95.7
109904,159,129,122,88,387,731,664,1793,130,273,1137,19.1,15.9,17.3,35308,12,6,HILLSBORO ISD,109904,109,95.6
109905,50,51,34,46,119,364,25,509,39,78,285,13.6,11.9,13.1,35144,12.5,7,HUBBARD ISD,109905,109,95.8
109907,50,49,38,30,96,293,158,550,43,93,294,26.5,17.4,37.5,39686,13.6,6.3,ITASCA ISD,109907,109,97
109908,0,0,0,0,17,30,19,67,3,13,46,.,.,.,34037,10.8,5.7,MALONE ISD,109908,109,97.1
109910,0,0,0,0,16,91,9,116,10,14,59,.,.,.,31865,8.5,4.9,MOUNT CALM ISD,109910,109,96.6
109911,126,123,117,92,54,1374,134,1567,93,264,656,19.1,20,22,33510,9.4,6.2,WHITNEY ISD,109911,109,94.7
