,SAT_avg,ACT_avg,SAT/ACT_pct
243905,1023,20.6,57.9
243906,965,21.6,47.8
244901,.,.,50
244903,1022,20.5,60.5
244905,.,17.8,58.3
245801,.,.,0
245901,.,.,.
245902,819,16.5,63
245903,862,17.6,43.5
245904,.,17.2,92.3
246902,963,19.6,73.6
246904,1072,21.7,76.6
246905,927,20.1,60
246906,977,18.9,67.6
246907,927,19.2,71.1
246908,1000,19.7,56.1
246909,1082,22.3,79.6
246911,1020,19.6,53.6
246912,951,19,62.5
246913,1041,21.8,74.6
246914,.,.,.
247901,952,19.2,49.3
247903,1008,19.9,60.2
247904,914,17.3,69.6
247906,909,18,71.7
248901,.,19.3,45.6
248902,1110,21.5,76.2
249901,895,19.2,88.2
249902,897,18.3,69.7
249903,1022,20.9,46.4
249904,989,20,79.4
249905,952,19.6,58.8
249906,978,18.6,60.3
249908,.,17,53.3
250902,987,21.7,29.4
250903,1057,20.9,37.6
250904,944,19.4,52.8
250905,.,18.6,80
250906,933,18.9,43.6
250907,1051,20.6,71.6
251901,1009,19.3,55.9
251902,.,20.7,81.6
252901,1012,21.7,61.9
252902,.,.,36.4
252903,997,19.9,76.6
253901,882,16.5,41.4
254901,.,16.3,64.3
254902,720,14.7,68.4
