,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
084911,467,414,394,337,73,4463,281,4978,385,461,171,22.5,22.8,23.5,37660,11.4,6.7,FRIENDSWOOD ISD,084911,084,96.5
085902,83,72,69,54,85,477,395,957,40,213,539,16.2,14.3,15.8,39779,14.9,10.6,POST ISD,085902,085,96.7
085903,21,14,15,4,3,71,90,168,12,20,119,10.9,8.4,17,33747,10.6,6.2,SOUTHLAND ISD,085903,085,95.1
086024,0,0,0,0,0,25,3,28,0,0,0,.,.,.,37363,12,11.5,DOSS CONS CSD,086024,086,98.6
086901,300,238,280,196,14,1826,878,2733,146,371,1003,20.5,22.4,19.1,36462,14.3,9.1,FREDERICKSBURG ISD,086901,086,96.3
086902,42,38,25,26,3,358,33,396,21,80,172,21.7,16.1,32.2,35277,11,5.3,HARPER ISD,086902,086,95.9
087901,33,34,27,25,0,222,133,355,24,34,156,14.7,11.6,12.9,41318,12.9,6.8,GLASSCOCK COUNTY ISD,087901,087,97.2
088902,135,130,110,100,60,776,587,1427,158,237,626,19.2,17.3,19.2,34801,12,7.2,GOLIAD ISD,088902,088,95.8
089901,241,195,185,154,326,1073,1223,2632,194,344,1596,16.5,17.1,16.6,33898,13.4,9.5,GONZALES ISD,089901,089,95.1
089903,91,73,69,47,22,362,584,970,78,118,684,14.5,11.5,13.2,37283,13.9,9.7,NIXON-SMILEY CONS ISD,089903,089,95.8
089905,26,17,11,19,71,12,172,255,19,36,228,14,11,14.3,34543,10,4.8,WAELDER ISD,089905,089,96.1
090902,20,8,5,10,2,167,9,182,12,16,77,10,9.8,10.7,36028,13.5,9.7,LEFORS ISD,090902,090,95.5
090903,17,11,10,18,7,165,17,190,15,32,106,11.2,9.6,12.2,35582,13.5,7.5,MCLEAN ISD,090903,090,96.4
090904,322,321,283,244,176,2702,731,3659,524,444,1564,18.7,18.4,17.1,37149,14,10.5,PAMPA ISD,090904,090,95.4
090905,0,0,0,0,0,33,5,38,0,2,7,.,.,.,33273,5,3,GRANDVIEW-HOPKINS ISD,090905,090,96.1
091901,62,62,53,42,3,743,23,770,44,140,189,17.8,18.5,18.2,35411,13,6.1,BELLS ISD,091901,091,96.4
091902,46,41,47,30,0,487,42,532,40,81,131,19,15.2,19.1,36932,12.8,5.6,COLLINSVILLE ISD,091902,091,96.8
091903,410,332,312,301,477,3750,243,4598,326,790,1973,21.2,21.9,22.2,37550,14.4,9.4,DENISON ISD,091903,091,95.1
091905,75,70,79,86,3,886,33,949,46,130,198,15.1,14.7,16.1,35105,13.1,7.8,HOWE ISD,091905,091,97.1
091906,534,409,334,358,1076,4014,780,6006,852,844,2475,24.9,24.4,26.1,36398,11.3,7.3,SHERMAN ISD,091906,091,95.1
091907,0,0,0,0,2,110,15,129,14,18,54,9.6,11.5,13.5,31446,7.9,4.3,TIOGA ISD,091907,091,96.6
091908,93,91,75,62,31,1010,70,1116,60,143,204,24.1,20.3,21.5,35304,11.4,6.2,VAN ALSTYNE ISD,091908,091,96.5
091909,140,102,99,94,2,1440,61,1534,81,240,489,17,16.6,16.8,35098,11.6,5.9,WHITESBORO ISD,091909,091,95.8
091910,52,55,41,42,65,573,25,667,41,113,260,16.6,12.5,15.6,36566,13,7.2,WHITEWRIGHT ISD,091910,091,96.8
091913,114,119,90,72,1,1246,17,1280,79,165,278,18.9,20.2,18.3,36033,12.4,7.7,POTTSBORO ISD,091913,091,96.3
091914,78,57,63,41,8,854,19,902,52,139,241,15.6,14.9,15.6,37919,14.5,8.5,S AND S CONS ISD,091914,091,96.5
091917,65,65,45,55,1,550,108,662,56,141,149,16.7,17.7,16.9,34739,9,4.7,GUNTER ISD,091917,091,97.2
091918,71,53,65,62,4,769,23,807,64,128,169,14,13.7,17.9,33905,9.7,6.5,TOM BEAN ISD,091918,091,97
092801,19,12,10,11,11,33,7,52,0,0,27,7.5,7,7.5,40716,12,0,EAST TEXAS CHARTER H S,092801,092,.
092901,173,165,158,133,446,1579,101,2144,148,454,990,18.4,17.7,18,34882,12.6,7.4,GLADEWATER ISD,092901,092,96
092902,344,265,276,212,726,2439,371,3557,210,435,1565,17.4,16.6,18.3,35845,13.2,8,KILGORE ISD,092902,092,94.8
092903,767,572,496,441,4248,2980,1170,8481,690,1088,4811,20.4,22.2,20.3,34596,13.9,9.3,LONGVIEW ISD,092903,092,95.5
092904,368,371,352,303,379,3597,619,4682,352,490,1532,18.9,19.8,19.8,35189,14.1,9,PINE TREE ISD,092904,092,95.8
092906,124,96,99,91,151,1118,59,1334,124,183,423,18.8,19.5,19.4,35628,15,8.6,SABINE ISD,092906,092,96
092907,127,126,116,109,58,1482,67,1615,100,177,341,15.5,18.2,17.1,36238,14.9,8.6,SPRING HILL ISD,092907,092,96.8
092908,119,109,102,88,47,1302,18,1381,150,130,339,17.7,18,19.5,37243,15.9,11.1,WHITE OAK ISD,092908,092,96.5
093901,56,47,39,35,88,425,43,557,19,71,213,16.5,17.2,16.8,35302,11.2,3.7,ANDERSON-SHIRO CONS ISD,093901,093,96.2
093903,30,50,32,37,5,422,45,473,22,73,213,17,12.9,15.7,34940,11.9,7.2,IOLA ISD,093903,093,96
093904,310,263,177,184,920,1413,828,3170,92,363,1781,20.2,21.4,21,34871,10.9,7.6,NAVASOTA ISD,093904,093,95.5
093905,9,11,20,15,44,126,3,173,13,22,84,8.3,8.3,10.7,31464,8.7,6.3,RICHARDS ISD,093905,093,95.5
094901,763,492,457,402,589,2560,4248,7457,649,1043,4072,17.5,18.9,18.7,35632,12.2,8,SEGUIN ISD,094901,094,94.9
094902,614,503,504,404,467,4191,1429,6186,341,803,1590,21.2,22.5,21,36106,9.6,6.4,SCHERTZ-CIBOLO-U CITY ISD,094902,094,95.5
094903,81,84,67,50,14,631,295,947,81,108,254,13.4,15.3,14.8,34487,11.2,5.5,NAVARRO ISD,094903,094,96.3
094904,90,115,112,79,27,931,355,1321,82,211,442,18.5,15.2,19.6,35824,10.5,5.9,MARION ISD,094904,094,96.1
095901,87,65,60,67,32,406,427,868,35,180,362,15.7,12,15.6,38875,14.8,9.1,ABERNATHY ISD,095901,095,96.7
095902,13,18,17,16,0,99,81,180,31,22,109,15.1,14.2,15.7,32748,8.9,5.1,COTTON CENTER ISD,095902,095,97.7
095903,93,55,48,37,47,191,529,767,60,92,583,13.2,14.5,16.2,34640,11.9,6.8,HALE CENTER ISD,095903,095,96.7
095904,32,29,35,21,10,117,267,395,24,83,240,14.3,13.7,14.1,36196,15.3,11.3,PETERSBURG ISD,095904,095,96.8
095905,501,430,351,341,421,1745,3964,6167,501,848,2898,19.2,20.3,20.9,34103,10.7,7.6,PLAINVIEW ISD,095905,095,94.9
096904,42,40,36,41,74,228,232,536,42,129,313,14.8,14.8,20.4,34306,10.9,7.2,MEMPHIS ISD,096904,096,96.1
096905,15,19,24,23,4,135,116,255,31,41,162,11.6,8.4,9.2,33616,11.6,9,TURKEY-QUITAQUE ISD,096905,096,95.6
096908,2,9,1,5,1,5,44,50,5,10,43,.,.,.,.,.,.,LAKEVIEW ISD,096908,096,95.4
097902,89,68,58,64,2,862,57,926,41,140,442,15.9,12.8,16.5,34661,11,6.7,HAMILTON ISD,097902,097,96
097903,59,42,50,51,0,542,135,679,55,101,426,22.2,18.6,20.3,33501,8.8,5.6,HICO ISD,097903,097,96.8
098901,39,36,46,34,0,253,212,466,31,62,215,12.9,9.7,12.9,37376,14,10.3,GRUVER ISD,098901,098,97.6
098903,0,0,0,0,0,54,40,94,7,9,56,5.8,5.7,8.5,35580,11.1,6.4,PRINGLE-MORSE CONS ISD,098903,098,97.4
098904,54,60,66,45,1,427,326,757,62,99,311,14.9,12.6,13.1,36832,13.7,7.6,SPEARMAN ISD,098904,098,96.3
099902,14,24,19,16,8,166,79,260,14,47,184,12.2,13.6,15.8,32777,11,8.1,CHILLICOTHE ISD,099902,099,96.8
099903,60,73,46,55,48,427,150,631,62,126,291,14.5,12.4,16,37796,16.6,12.5,QUANAH ISD,099903,099,96
100903,93,90,106,78,217,1114,20,1363,101,213,553,16.9,16.5,17.6,34056,10.7,6.3,KOUNTZE ISD,100903,100,95.5
100904,252,239,272,213,689,2543,59,3302,232,659,1304,18.8,17.8,20.1,35283,13.6,12.6,SILSBEE ISD,100904,100,95.3
100905,197,185,195,144,273,1870,61,2209,153,301,524,18.2,17.9,20.5,35235,12.3,7,HARDIN-JEFFERSON ISD,100905,100,96.2
100907,278,252,222,222,1,3114,48,3172,93,389,777,22,18.7,20.7,36125,14.5,8,LUMBERTON ISD,100907,100,95
100908,49,59,53,53,1,696,7,705,83,105,311,13.5,11.8,14,34213,10.2,4.9,WEST HARDIN COUNTY CONS ISD,100908,100,95
101801,0,0,0,0,140,20,14,186,34,0,93,.,.,.,26131,5.4,0.8,MEDICAL CENTER CHARTER,101801,101,97.9
101802,0,0,0,0,10,0,247,258,2,11,232,.,.,.,32904,1.1,0.1,SER-NINOS CHARTER,101802,101,95.8
101803,30,30,18,11,8,203,17,237,36,50,0,17,13.1,16.4,28662,5.3,1.1,WEST HOUSTON CHARTER,101803,101,95.4
101804,147,81,54,82,8,7,353,368,2,18,247,24.7,24.6,24.5,31290,2.1,2,GEORGE I SANCHEZ CHARTER,101804,101,89.1
101805,65,47,57,43,370,7,12,394,17,8,151,15.4,18.2,20.5,31733,5.7,2.6,GIRLS & BOYS PREP ACADEMY,101805,101,98.5
101806,81,8,4,0,2,5,579,586,0,31,468,17.5,17.7,17.1,24916,1.6,0.3,R.YZAGUIRRE SCH FOR SUCCESS,101806,101,95.5
101807,0,0,0,0,32,37,25,101,0,1,0,.,.,.,35440,11,1,UNIV OF HOUSTON CHARTER,101807,101,95.7
101808,0,0,0,0,397,11,27,441,0,5,163,.,.,.,22565,4.5,0.4,ACADEMY OF HOUSTON,101808,101,95.6
101809,6,17,17,12,3,126,17,157,0,15,32,11,9,.,31348,4,0.2,ED WHITE SCHOOL-EDUCATION,101809,101,93.6
101810,34,63,35,17,135,1,13,149,0,7,2,26.2,24.7,28,32239,4.2,0,ACAD-ACCELERATED LEARNING,101810,101,79.1
101811,304,75,12,1,271,143,194,613,0,118,613,.,.,.,27721,5.8,0.5,HARRIS COUNTY JUV JUSTICE,101811,101,100
101812,75,158,58,29,222,7,90,320,0,2,88,.,.,17.4,29474,0.6,0.5,HOUSTON CAN ACADEMY CHARTER,101812,101,65.1
101813,71,35,26,0,61,17,600,683,0,9,618,28.3,28.6,26.9,34800,3.4,1.4,"KIPP, INC CHARTER",101813,101,97.8
101814,0,0,0,0,483,2,6,491,110,17,331,.,.,.,24392,5,0,VARNETT CHARTER,101814,101,99.4
101815,0,0,0,0,26,22,22,93,0,4,39,.,.,.,33317,9.4,0,ALIEF MONTESSORI COMMUNITY SCHOOL,101815,101,99
101817,64,118,26,30,250,5,18,275,0,5,111,.,.,.,29844,7.9,0,ALPHONSO CRUTCHS LIFE SC,101817,101,.
101818,14,20,5,9,21,4,24,49,1,3,43,11.8,6.5,23,28383,0.7,0.7,AMERICAN ACAD OF EXCELLENCE,101818,101,.
101819,0,0,0,0,7,1,236,244,0,1,224,.,.,.,28923,0,0,AMIGOS POR VIDA,101819,101,.
101820,0,0,0,0,132,1,3,136,0,47,135,.,.,.,24673,6.3,0.7,BENJIS SPECIAL ACAD,101820,101,98.7
101821,47,12,13,10,17,17,78,112,41,6,88,13.6,24.2,39,30436,5,0.7,HEIGHTS CHARTER,101821,101,86.7
101822,9,13,7,4,17,15,13,45,0,35,45,12.7,12,12.3,27382,1.8,0,JAMIE'S HOUSE CHARTER,101822,101,.
101823,0,0,0,0,224,0,6,230,0,0,0,13,.,13,18668,6.3,1,CHILDREN FIRST ACAD-HOUSTON,101823,101,98.9
101828,0,0,0,0,75,25,128,229,0,12,128,.,.,.,32748,5.7,0.6,HOUSTON ADVANTAGE CHARTER,101828,101,.
101829,0,0,0,0,22,2,49,73,0,0,0,.,.,.,28049,1,1,HOUSTON HEIGHTS LEARN-ACAD,101829,101,.
101830,0,0,0,0,95,3,0,98,0,0,81,.,.,.,19893,8.7,0.7,IMPACT CHARTER,101830,101,98.8
101831,63,28,12,0,94,1,8,103,0,0,50,23.6,18.8,20,.,8.2,0.8,JESSE JACKSON ACADEMY,101831,101,78
101833,0,0,0,0,52,0,0,52,0,0,51,.,.,.,.,1,1,LA AMISTAD LOVE & LEARNING ACADEMY,101833,101,.
101834,18,7,1,5,26,1,4,31,0,0,22,13.6,12.3,8,58273,7.2,1,HOUSTON H S FOR BUSINESS,101834,101,.
101835,0,0,0,0,112,3,11,126,0,0,104,.,.,.,21387,7,1,NW MATH SCIENCE & LANG,101835,101,95.8
101837,19,14,13,7,3,40,10,53,0,0,0,7.6,3,7.7,37137,6.8,0,CALVIN NELMS CHARTER,101837,101,.
101838,96,87,36,66,89,53,175,320,0,64,252,21,21,21,26225,3.5,0,SOUTHWEST HIGH SCHOOL,101838,101,.
101840,0,0,0,0,183,0,2,185,0,6,110,.,.,.,17613,3.1,0.6,TWO DIMENSIONS PREP ACAD,101840,101,98.2
101841,0,0,0,0,24,0,0,24,0,0,0,.,.,.,20943,1,1,WA-SET PREPARATOY ACADEMY,101841,101,.
101842,17,28,11,15,5,56,10,71,0,7,37,2,1,4,23454,4.4,1,COMQUEST ACADEMY,101842,101,.
101843,80,53,42,40,208,10,30,248,7,16,247,18,18,18,22489,3.4,0,GULF SHORES ACADEMY,101843,101,.
101844,69,46,27,21,761,4,57,823,0,47,602,1,1,.,24967,7.6,1,PREPARED TABLE,101844,101,.
101902,4404,3125,2428,2108,18024,5941,25275,50890,2878,5620,35687,21.1,21.6,21.3,40517,10.3,6.8,ALDINE ISD,101902,101,95.3
101903,4046,2573,2210,1699,15333,4990,14538,41762,2560,4872,20759,28.1,29.4,28.2,39334,9.5,6.1,ALIEF ISD,101903,101,95.1
101905,633,368,378,312,893,2671,2772,6460,787,767,3415,20.1,22.5,20.5,39846,12.7,6.9,CHANNELVIEW ISD,101905,101,95.6
101906,379,280,290,225,999,2491,434,3946,769,417,1386,19.8,19.8,20.4,38308,11.2,7.7,CROSBY ISD,101906,101,95.4
101907,5217,4235,4068,3546,5732,36658,13165,60370,4345,6508,11895,21.9,22.6,21.9,38091,11,6.8,CYPRESS-FAIRBANKS ISD,101907,101,95.8
101908,1007,927,855,720,140,8095,3021,11506,744,938,2590,21.7,22.3,22.9,41616,12.5,8.6,DEER PARK ISD,101908,101,95.7
101909,1209,712,619,627,10316,139,2138,12603,540,675,9314,20.7,21.8,20.9,39809,16.5,13.4,NORTH FOREST ISD,101909,101,93.8
101910,1742,1336,1078,998,3947,3377,10781,18506,931,2087,11494,20.2,20.9,22.3,37580,9,6.2,GALENA PARK ISD,101910,101,95.3
101911,1704,1135,1093,963,3191,7608,7090,18108,1038,1816,9294,22.5,22.6,23.2,38950,12.8,9.2,GOOSE CREEK ISD,101911,101,95.1
101912,20425,10399,9467,8043,69110,21012,113476,209716,20387,21714,158052,26.6,26.4,27.9,39847,12.3,10.3,HOUSTON ISD,101912,101,94.2
101913,2016,1927,1952,1508,2203,18160,2995,24135,2529,2602,3827,22.8,24.1,25.1,38495,12,7.3,HUMBLE ISD,101913,101,95.7
101914,2947,2307,2171,1874,1695,23840,4873,32072,2453,3098,3489,21.9,22.4,23.3,41065,11.3,6,KATY ISD,101914,101,96.3
101915,3030,2508,2283,2178,4029,19762,5639,31777,2752,3956,5896,22,22.5,22.3,41775,14.2,8.6,KLEIN ISD,101915,101,95.7
101916,645,563,489,437,618,5140,1629,7491,541,742,1894,22.6,22.2,23.4,40724,13.9,9.8,LA PORTE ISD,101916,101,95.3
101917,3555,2671,2466,1981,2365,12315,25719,41880,2079,3071,23111,22.3,23.1,24.7,38560,11.9,8.8,PASADENA ISD,101917,101,95.8
101919,1972,1504,1457,1233,5750,9843,5127,22112,5367,2407,7686,23.2,23.4,24.9,39167,11.4,7.3,SPRING ISD,101919,101,95.6
101920,2770,2163,1975,1708,1977,12045,15218,31537,1489,3149,15812,23.1,23.3,24.5,41411,12,8.5,SPRING BRANCH ISD,101920,101,95.4
101921,681,535,475,458,256,5878,761,7002,445,624,1089,20.9,22.8,22.4,37480,10.8,5.6,TOMBALL ISD,101921,101,95.6
101924,379,288,262,188,940,1795,1418,4189,294,515,2209,21.7,23.4,22.9,38905,12.5,8.3,SHELDON ISD,101924,101,96
101925,203,207,173,144,11,2241,153,2428,272,299,556,21.9,19.4,21.5,35617,10.6,6.2,HUFFMAN ISD,101925,101,95.7
102801,0,0,0,0,19,4,0,23,0,0,12,.,.,7,31518,4,0,BOLDING ACADEMY,102801,102,.
102901,36,32,24,18,245,112,3,361,20,72,307,10.1,11.1,11.9,35940,13.2,6.9,KARNACK ISD,102901,102,96.1
102902,516,542,477,447,2714,2892,616,6264,365,771,3228,25.6,25.1,27.5,37004,14.6,9.9,MARSHALL ISD,102902,102,95.8
102903,89,61,69,38,199,567,64,830,49,101,395,15.1,12.8,15.3,35133,13.3,7.5,WASKOM ISD,102903,102,95.7
102904,299,286,249,258,226,3347,96,3693,143,370,901,20.3,19.4,20.8,37594,13.7,8.9,HALLSVILLE ISD,102904,102,95.6
102905,53,38,43,40,39,559,2,600,49,89,218,14.2,12.4,13.7,34619,13.4,7.7,HARLETON ISD,102905,102,96.4
102906,94,74,79,70,212,703,25,947,81,103,347,17.7,15.4,17.6,37511,14.2,9.5,ELYSIAN FIELDS ISD,102906,102,96.5
103901,14,13,10,8,0,128,18,147,24,23,60,12.2,8.3,12.8,34040,11.8,5.5,CHANNING ISD,103901,103,96.6
103902,18,16,17,15,1,134,37,174,17,28,77,12.6,8.7,10.8,34498,13.7,7.1,HARTLEY ISD,103902,103,96.2
104901,64,64,49,46,33,402,219,655,78,130,401,13,13.6,15.4,36094,16.4,10.8,HASKELL CISD,104901,104,97.5
104902,16,10,15,18,8,74,61,143,15,23,100,10,9.4,14.6,36014,14.4,7.6,ROCHESTER ISD,104902,104,95.9
104903,13,12,15,19,3,144,46,193,25,30,118,9.5,8.7,14,36485,15.3,10.8,RULE ISD,104903,104,97.4
104907,11,11,9,19,0,126,16,144,6,36,80,10.1,8.4,7.7,33699,12.8,5.7,PAINT CREEK ISD,104907,104,96.2
105801,18,17,19,7,0,56,5,61,0,12,16,10.6,9.3,10.7,22797,10.1,0,KATHERINE ANNE PORTER,105801,105,.
105902,523,482,438,432,379,2183,4346,6962,869,1107,3539,22.8,20.3,21.1,38581,12.6,8.2,SAN MARCOS CONS ISD,105902,105,94.3
105904,345,273,178,185,23,2745,287,3090,235,442,302,21.6,22.8,21.3,35622,11.9,5.4,DRIPPING SPRINGS ISD,105904,105,95.9
105905,141,148,135,121,16,1451,145,1625,144,214,271,19.8,17.9,19.1,34557,12.2,4.7,WIMBERLEY ISD,105905,105,95.8
105906,631,559,415,376,182,3338,3145,6707,499,949,2278,21.9,22,23,35803,11.9,6.4,HAYS CONS ISD,105906,105,95
106901,136,63,61,51,44,533,198,779,61,130,294,12,10.6,12.2,40326,17.3,11.1,CANADIAN ISD,106901,106,96.9
107901,353,228,202,216,598,2069,692,3380,169,393,1368,20.1,18.7,19.9,33764,8.6,7.7,ATHENS ISD,107901,107,97
107902,220,182,162,149,221,2110,154,2499,134,319,985,25,22.6,27.1,36112,12.8,8.6,BROWNSBORO ISD,107902,107,95.5
107904,45,52,56,44,5,599,25,635,57,115,274,14.2,12.7,17.7,34624,11.1,6.3,CROSS ROADS ISD,107904,107,95.6
107905,114,98,99,74,19,1411,54,1498,75,298,730,17.7,14.8,17,34589,11.5,6,EUSTACE ISD,107905,107,95.9
107906,104,94,72,80,167,899,83,1155,69,172,599,16.3,14.8,17.7,33277,12.1,6.2,MALAKOFF ISD,107906,107,95.8
107907,18,23,23,17,34,260,21,316,39,43,137,21.8,14.9,16.6,32085,8.4,4.6,TRINIDAD ISD,107907,107,95.9
107908,0,0,0,0,1,114,16,133,4,18,61,15.7,15.5,13.5,33655,10.8,8,MURCHISON ISD,107908,107,96.5
107910,36,32,31,35,54,407,13,475,42,52,171,11.7,13.5,15.1,36394,17.4,10.6,LA POYNOR ISD,107910,107,95.8
108801,50,40,37,9,0,12,166,179,0,2,105,.,.,.,22128,5,1.5,ONE STOP MULTISERVICE CHARTER,108801,108,78.3
108802,33,58,26,22,1,1,137,139,0,7,129,22.7,18.8,24.6,27237,0,0,TECHNOLOGY EDU CHARTER,108802,108,67
108804,27,10,4,10,0,1,49,51,0,1,35,.,7,13,11463,0,0,MID-VALLEY ACADEMY,108804,108,69.6
108805,138,66,45,12,0,3,258,261,0,0,234,.,.,.,23732,11.3,1,SENTRY TECHNOLOGY PREP,108805,108,73.9
108806,29,12,11,1,0,0,53,53,0,0,0,.,.,.,20000,0.3,0,EAGLE PROJECT PHARR-MCALLEN,108806,108,.
108902,881,506,489,432,8,125,9869,10013,889,804,8410,20.9,21.8,23.8,35859,9.2,6.9,DONNA ISD,108902,108,94.8
108903,477,282,333,274,0,24,4787,4812,408,470,4285,21.2,23.7,22.2,38858,12.3,9.6,EDCOUCH-ELSA ISD,108903,108,97
108904,2017,1168,1087,894,44,760,20224,21113,1589,1879,17613,20.6,20.9,22.1,38174,11.5,8.2,EDINBURG CISD,108904,108,94.6
108905,219,181,155,167,0,14,2610,2630,182,170,2415,20.9,16,19.7,39463,12.6,7.3,HIDALGO ISD,108905,108,96.3
108906,2271,1539,1341,1124,108,2181,18806,21482,2130,2327,13154,21.8,22.1,22,38659,11.7,8.5,MCALLEN ISD,108906,108,95.5
108907,437,267,317,259,9,57,4871,4938,331,468,4384,17.7,19.3,18.8,38351,12.7,10.6,MERCEDES ISD,108907,108,96.1
108908,933,799,712,610,10,363,11833,12216,1203,721,10070,18.9,18.7,19.8,38610,12.5,8.8,MISSION CONS ISD,108908,108,96.2
108909,1907,1276,1155,971,28,314,21365,21724,2229,1797,19234,21.5,22.8,23.5,38204,12.2,9.9,PHARR-SAN JUAN-ALAMO ISD,108909,108,95.8
108910,198,108,115,109,0,6,1944,1950,94,189,1870,16.9,16.9,18,35218,7.7,4.9,PROGRESO ISD,108910,108,96.2
108911,380,298,315,253,24,921,3871,4873,579,368,2741,21.1,19.6,21.4,38739,11.9,5.4,SHARYLAND ISD,108911,108,95.9
108912,1221,1066,768,731,5,79,16391,16481,2269,1530,14760,22.2,22.5,23.2,36976,9.3,6.2,LA JOYA ISD,108912,108,94.2
108913,1066,938,601,558,15,360,12966,13379,1710,1117,11635,21.4,21.3,22.7,38181,10.9,8.4,WESLACO ISD,108913,108,96.6
108914,49,40,57,41,0,4,636,640,88,73,572,13,11.9,14.1,38204,12.8,8.3,LA VILLA ISD,108914,108,95.8
108915,0,0,0,0,0,18,426,444,37,45,387,14.7,16.3,16.7,37950,9.2,7.4,MONTE ALTO ISD,108915,108,97.8
108916,214,117,125,81,0,2,2122,2124,200,225,2030,19.1,21.1,20.9,36476,9.4,4.9,VALLEY VIEW ISD,108916,108,96.8
109901,27,26,16,20,0,226,29,259,19,52,83,10.9,11.6,16.4,35236,13,9.9,ABBOTT ISD,109901,109,97.5
109902,19,25,14,18,14,205,5,225,9,56,98,13.3,12.2,16.2,36076,9.1,3.8,BYNUM ISD,109902,109,97
109903,34,33,24,29,0,326,36,365,29,68,159,12.5,11.1,17.4,.,7.9,4.3,COVINGTON ISD,109903,109,96.5
109904,157,141,105,77,384,775,636,1804,131,278,1164,16.4,16.1,14.5,35843,12.6,6.7,HILLSBORO ISD,109904,109,95.9
109905,52,38,57,31,93,409,15,518,49,84,305,15.3,12.7,13.9,35456,10.7,6.3,HUBBARD ISD,109905,109,95.9
109907,49,41,32,29,93,291,142,531,40,95,280,24.9,17.2,35.6,37827,12.9,6.1,ITASCA ISD,109907,109,96.9
109908,0,0,0,0,19,39,14,74,3,14,52,.,.,.,35214,12.9,6,MALONE ISD,109908,109,96.5
109910,0,0,0,0,15,78,10,103,6,18,50,.,.,.,31873,13.2,4.2,MOUNT CALM ISD,109910,109,96.6
109911,134,133,105,85,50,1373,131,1561,75,258,628,15.6,16.2,17.3,32695,7.8,4.4,WHITNEY ISD,109911,109,94.9
109912,18,14,16,7,4,169,14,187,16,32,81,10.2,8.6,12.5,34573,12.4,4.2,AQUILLA ISD,109912,109,96.2
109913,26,20,25,39,12,269,22,304,40,55,143,11.6,10.5,19.2,35569,12.8,6.8,BLUM ISD,109913,109,95.9
109914,18,17,13,11,2,116,33,151,9,35,87,9.7,10.3,10.3,33634,11.4,3.6,PENELOPE ISD,109914,109,96.8
110901,31,30,24,24,17,150,196,363,29,52,217,15.2,12.1,15.4,34128,10.8,7.1,ANTON ISD,110901,110,96.6
110902,287,234,236,220,196,1319,1673,3196,279,481,1771,19.3,18,19.2,36192,14.7,11.1,LEVELLAND ISD,110902,110,95.8
110905,38,31,25,33,10,156,216,382,31,42,232,12.9,10.8,13.3,34044,10.8,5.7,ROPES ISD,110905,110,94.2
110906,34,40,33,19,10,284,126,421,31,43,193,15.2,14,18.2,31803,8.6,4.7,SMYER ISD,110906,110,96.2
110907,49,51,42,38,9,265,276,553,50,56,298,10.6,11.7,11.9,41699,14.4,8.8,SUNDOWN ISD,110907,110,97.2
110908,18,17,22,12,5,120,76,203,32,10,85,11.4,9.4,15.8,34418,10.8,5.9,WHITHARRAL ISD,110908,110,97
111901,600,385,363,354,39,5540,606,6269,557,847,1966,23.7,21,22.3,35376,11.9,6.4,GRANBURY ISD,111901,111,95.3
111902,30,22,20,26,0,283,18,307,16,44,115,14.1,14.8,15.5,34624,5.2,4.6,LIPAN ISD,111902,111,97.1
111903,47,38,36,42,0,482,21,504,39,73,113,.,10.6,20,35082,9.9,6.8,TOLAR ISD,111903,111,96.4
112901,317,292,246,220,543,2878,404,3853,238,544,1399,18.3,18.4,19.5,37161,14.4,9.9,SULPHUR SPRINGS ISD,112901,112,96.3
112905,24,19,18,27,2,266,29,302,18,86,138,13.9,10.9,16.7,32286,9.3,4.7,CUMBY ISD,112905,112,95.4
112906,24,27,27,26,13,331,24,369,25,70,169,12.2,11.9,12,34220,12,6.4,NORTH HOPKINS ISD,112906,112,96.2
112907,21,21,23,19,0,211,22,236,13,40,63,15.8,9.5,20.8,34514,10.9,5,MILLER GROVE ISD,112907,112,95.5
112908,68,69,42,41,32,554,162,754,47,105,288,16.8,15.7,16.8,32734,10,6.7,COMO-PICKTON CISD,112908,112,95.7
112909,27,19,14,24,8,221,20,250,36,43,127,15.8,12.9,16.7,35665,13.2,9.5,SALTILLO ISD,112909,112,95.9
112910,26,24,22,20,0,241,31,272,19,34,97,15.8,13.5,16.2,34983,12.3,9.7,SULPHUR BLUFF ISD,112910,112,96.7
113901,182,132,133,93,1075,539,202,1824,174,327,1195,16.8,18,20.4,34174,12.9,7.4,CROCKETT ISD,113901,113,95.3
113902,66,53,62,61,224,454,18,696,55,118,306,12.6,12.9,13.6,37001,14.9,9.1,GRAPELAND ISD,113902,113,95.5
113903,42,34,42,29,59,452,20,532,42,75,154,12.5,13.1,14.1,37313,15.4,7.9,LOVELADY ISD,113903,113,96.8
113905,40,29,34,28,6,408,35,449,44,64,163,13,10.5,13.7,34771,12.5,5.7,LATEXO ISD,113905,113,96.4
113906,43,24,26,19,116,280,7,403,12,60,246,11.2,11.8,13.2,36537,14.1,9,KENNARD ISD,113906,113,94.9
114901,386,314,229,225,266,1847,2034,4182,255,542,2388,17.6,16.3,20.3,37585,14.1,10.1,BIG SPRING ISD,114901,114,94.3
