,SAT_avg,ACT_avg,SAT/ACT_pct
234801,.,.,0
234902,1010,20.3,61.8
234903,936,20.3,59.7
234904,941,20.5,58.9
234905,1055,23.7,75.6
234906,943,19.9,49.1
234907,1008,21.6,46.1
234909,817,19.3,88.2
235801,.,.,.
235901,-1,17.1,40.5
235902,1015,20.8,36.1
235904,.,.,.
236801,.,.,.
236901,950,19.8,70.6
236902,986,19.2,63
237902,844,17.5,58.8
237904,958,17.8,64.7
237905,1014,17.8,52.6
238902,-1,19.8,63.5
238904,-1,-1,60
239901,1041,23.4,47.4
239903,1036,25,65.2
240801,.,16.4,3.8
240804,.,.,.
240901,841,17.3,66.3
240903,872,18.2,64.1
240904,868,-1,-2
241901,909,20,48.9
241902,973,20.6,52.3
241903,932,18.4,62.6
241904,1049,18.4,53.9
241906,1003,18,65.9
242902,.,19.4,-2
242903,-1,19.3,-2
242905,.,.,.
242906,-1,22.2,83.3
243801,-1,-1,40
243901,1060,22.2,59
243902,.,20.1,40
243903,991,21,49.2
243905,998,20.5,64.2
243906,987,21.8,55.6
244901,.,.,0
244903,881,20.7,57.3
244905,-1,15.6,77.8
245901,-1,.,-2
245902,722,16.6,73.2
245903,812,16.5,68.9
245904,820,16,-2
246902,1021,21.4,52
246904,1061,22,66.6
246905,996,18.5,63.6
246906,977,21,62.1
246907,1009,21.5,69.6
246908,1026,20.6,60.8
246909,1100,24,73.1
246911,958,20.1,51.9
246912,924,17.9,61.1
246913,1077,23.1,69.3
246914,.,.,.
247901,950,20.2,52.2
247903,1002,23.5,66.7
247904,1030,21.6,70.2
247906,913,-1,40
248901,-1,19.3,54.3
248902,-1,20.1,72.7
249901,959,21.2,61.5
249902,923,22.5,40
249903,1005,20.5,50.4
249904,984,-1,41.2
249905,938,20.2,65.2
249906,994,21.3,58.5
249908,988,-1,64.3
250902,1060,16.9,43.2
250903,893,19.2,59.3
250904,1017,21.6,52.3
250905,.,21.5,69.6
250906,964,19.9,70.2
250907,1055,20.3,79.2
251901,936,19.5,60.8
251902,-1,19.7,100
252901,1052,22.2,54
252902,-1,.,6.7
252903,-1,20.9,71.9
253901,1032,16.8,58.8
254901,899,16.9,41
254902,745,15.8,79.3
