,SAT_avg,ACT_avg,SAT/ACT_pct
248901,1070,20.8,45.2
248902,.,18.5,73.3
249901,1026,22.2,66.7
249902,986,20.8,66.7
249903,1011,19.9,52
249904,918,18.9,85.7
249905,994,21.2,50
249906,1018,19.4,62.5
249908,962,.,33.3
250902,995,20.8,44
250903,1044,19,40.6
250904,970,21.8,45.2
250905,.,16.4,44.4
250906,.,21.3,33.3
250907,993,20.3,62
251901,974,19.2,46.5
251902,.,21.1,76.3
252901,958,20.4,54.3
252902,969,21.4,45
252903,975,20.6,84.8
253901,945,17.7,33.1
254901,.,16,61.2
254902,685,.,52.4
