,SAT_avg,ACT_avg,SAT/ACT_pct
234904,1001,20.6,44.4
234905,983,21.7,78.6
234906,976,21.4,52.8
234907,1013,19.8,48.8
234909,818,17.7,60
235801,.,.,.
235901,1008,18.7,44.1
235902,996,20.9,43.2
235904,.,.,.
236801,.,.,.
236901,933,19.3,49
236902,966,18.3,57.8
237902,900,17.3,96.2
237904,969,19.1,62.7
237905,974,18.8,48.5
238902,1068,20.5,59
238904,.,-1,28.6
239901,1006,20.8,53.2
239903,951,22.8,58.3
240801,.,.,0
240802,.,.,0
240901,804,16.2,56.4
240903,833,17.8,79.2
240904,855,17.4,-2
241901,934,20.8,58.2
241902,982,19.3,56.3
241903,932,17.5,54.8
241904,1070,19.1,60
241906,-1,19.8,55.6
242902,.,20.4,76
242903,.,20.6,82.6
242905,.,.,.
242906,.,20.6,88.9
243801,-1,-1,33.3
243901,974,21,71.4
243902,986,19.4,66.7
243903,1030,20.3,48.7
243905,1022,20.9,62.7
243906,970,16.3,53.7
244901,.,.,-1
244903,995,20.9,71.9
244905,-1,23.4,60
245901,.,.,.
245902,788,16,72.9
245903,820,16.8,70.2
245904,-1,19,88.2
246902,974,20,60.9
246904,1057,21.8,76.3
246905,943,19,91.4
246906,1003,21.8,70.7
246907,994,20,67.6
246908,1012,21.5,72.8
246909,1088,23.3,82.4
246911,958,19.3,47.5
246912,892,-1,54.8
246913,1055,21.3,75.5
246914,.,.,.
247901,965,19.6,58.9
247903,973,19.7,60.4
247904,929,21.8,76.7
247906,916,19.6,70
248901,-1,19.3,68
248902,-1,19.4,64.3
249901,948,20.7,76.5
249902,919,20.8,52.1
249903,978,20.7,54.3
249904,987,21.3,55.6
249905,1008,20.5,55.7
249906,1042,20.7,60.3
249908,903,-1,40
250902,995,21.3,51.1
250903,1004,20.5,56.5
250904,959,20.3,64.3
250905,1029,20.3,60
250906,-1,20.3,27.8
250907,1027,20.3,79.5
251901,926,18.7,52.5
251902,.,22.3,78.3
252901,1018,20.2,56
252902,-1,-1,20
252903,1110,22,56.8
253901,1089,17.4,58.6
254901,-1,16,51.5
254902,747,16.5,91.7
