,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
079910,233,191,193,187,751,590,941,2897,127,294,956,17.4,16.7,16.3,39960,10.2,4.2,STAFFORD MUNICIPAL SCHOOL DISTRICT,079910,079,96.6
080901,139,113,109,105,92,1154,216,1474,119,190,509,17,13.5,17.9,37144,13,7.5,MOUNT VERNON ISD,080901,080,96.3
081902,130,143,115,106,345,1050,185,1608,87,243,635,14.3,14.8,15.9,38980,14.1,9.4,FAIRFIELD ISD,081902,081,95.2
081904,96,80,94,80,200,746,136,1082,70,158,417,12.9,14.7,17.2,36910,13,8,TEAGUE ISD,081904,081,97.7
081905,35,39,29,24,76,299,24,402,27,67,103,10,12.1,11.6,36044,10.6,4.7,WORTHAM ISD,081905,081,96.4
081906,0,0,0,0,1,66,11,80,3,8,0,.,.,.,31944,8.7,7.7,DEW ISD,081906,081,96.3
082902,79,57,68,43,11,133,748,894,100,145,643,10.9,9,15.2,39839,13.1,8.4,DILLEY ISD,082902,082,95.4
082903,164,180,126,125,19,266,1984,2276,217,230,1826,18.1,18.9,19.8,38880,13.5,9.8,PEARSALL ISD,082903,082,95.5
083901,51,41,48,47,57,150,424,640,29,88,436,11.9,12.5,12.6,35848,9.5,6.5,SEAGRAVES ISD,083901,083,96.4
083902,7,9,11,11,0,78,73,151,9,18,91,8.3,5.4,11.5,39656,15.3,10.4,LOOP ISD,083902,083,97.3
083903,168,188,150,129,47,1212,900,2168,111,326,1134,18,17.5,19.1,41288,13.9,9.1,SEMINOLE ISD,083903,083,96.2
084801,0,0,0,0,256,9,17,284,10,4,132,19.6,11,17,33710,7.9,1.5,MAINLAND PREPARATORY ACADEMY,084801,084,97.7
084802,0,0,0,0,32,69,88,204,32,12,120,16.9,21,21,28726,3.5,0.1,ODYSSEY ACADEMY INC,084802,084,95.9
084901,676,338,312,272,787,3022,2094,6134,253,636,3293,22.1,24.1,24.9,38597,11.3,6.9,DICKINSON ISD,084901,084,95.1
084902,823,686,568,441,3078,2513,3291,9166,662,1050,5795,21.6,21.7,22.7,39071,12.5,10,GALVESTON ISD,084902,084,94.1
084903,31,30,30,26,2,256,18,279,10,49,155,16.2,13.5,14.7,33103,10.3,5.2,HIGH ISLAND ISD,084903,084,94.8
084904,419,287,221,225,2643,764,545,3977,215,471,2041,24.7,23.2,29,37847,12.6,7.6,LA MARQUE ISD,084904,084,94.8
084906,471,403,409,306,1118,2905,1671,5744,327,601,2817,22.1,22.5,22.6,43884,14.6,9.9,TEXAS CITY ISD,084906,084,95.4
084908,85,103,60,85,417,440,256,1122,22,172,716,18.5,13.7,17.2,38456,14,7.2,HITCHCOCK ISD,084908,084,95.2
084909,381,338,305,280,11,3841,454,4321,224,380,885,21.1,22.4,22.7,37960,12.5,7.8,SANTA FE ISD,084909,084,95
084910,2659,2243,2161,1930,2113,21580,4349,30994,2875,2587,3897,24.5,24.6,25.8,41611,12.5,7.4,CLEAR CREEK ISD,084910,084,95.9
084911,467,425,446,369,91,4625,353,5248,399,471,130,23.9,23.4,25,41146,11.5,7.1,FRIENDSWOOD ISD,084911,084,96.6
085902,122,70,74,53,70,482,441,997,49,178,524,16.5,16.7,15.3,36831,12.2,8,POST ISD,085902,085,96.6
085903,12,13,14,13,4,82,96,186,8,26,124,14.3,7.3,11.3,32287,8.3,6.4,SOUTHLAND ISD,085903,085,96.1
086024,0,0,0,0,0,16,8,24,0,0,0,.,.,.,38784,14,13.5,DOSS CONS CSD,086024,086,97
086901,270,239,277,200,14,1792,947,2765,148,332,1024,20.4,20,20.1,37078,15.2,9.5,FREDERICKSBURG ISD,086901,086,96.6
086902,44,42,37,36,5,414,61,482,21,96,177,17.9,15.6,15.1,36422,10.5,4.8,HARPER ISD,086902,086,96.1
087901,30,14,31,31,0,206,127,333,24,32,148,17.5,21.2,17.2,41229,13.3,6.6,GLASSCOCK COUNTY ISD,087901,087,97.4
088902,127,104,101,102,77,709,586,1377,139,210,575,18.1,16.2,16.7,36904,13.3,8,GOLIAD ISD,088902,088,96.2
089901,235,221,180,148,331,1061,1259,2659,183,358,1578,14.6,17.5,17.9,34840,13.6,9.2,GONZALES ISD,089901,089,94.9
089903,71,75,69,67,27,348,591,968,81,142,652,13,12.4,14.2,37367,13.4,8.9,NIXON-SMILEY CONS ISD,089903,089,95.5
089905,23,17,23,15,66,15,186,267,13,43,241,13.3,11.9,13.7,33925,12.3,5.6,WAELDER ISD,089905,089,95.2
090902,13,11,14,7,3,156,12,177,8,26,79,14.4,14,14.6,34317,11.8,7.5,LEFORS ISD,090902,090,95.6
090903,14,18,14,10,7,173,21,201,19,29,107,12,7.7,13.4,36236,13.9,7.7,MCLEAN ISD,090903,090,96.3
090904,287,297,267,267,164,2533,780,3527,478,441,1503,19,18.3,20.1,38140,14.4,10.6,PAMPA ISD,090904,090,95.1
090905,0,0,0,0,0,25,0,25,1,3,1,.,.,.,33586,9.3,0,GRANDVIEW-HOPKINS ISD,090905,090,96.1
091901,69,72,56,54,2,774,25,801,48,149,192,16.1,16.7,15.4,37321,14.5,7.3,BELLS ISD,091901,091,96.6
091902,42,41,43,38,2,539,35,581,35,72,135,14.6,12,15.8,38746,13.9,6.4,COLLINSVILLE ISD,091902,091,96.6
091903,423,315,317,240,510,3555,274,4464,180,837,2008,19,19.8,21.8,38323,14.5,9.1,DENISON ISD,091903,091,95.8
091905,79,75,68,66,4,904,55,997,47,114,151,16.6,12.3,15.7,35182,12.9,7,HOWE ISD,091905,091,96.4
091906,491,457,365,311,1021,3995,1002,6158,869,946,2731,21.8,20.2,23.5,36435,11.4,7.5,SHERMAN ISD,091906,091,95.1
091907,0,0,0,0,1,115,12,131,16,18,46,7.2,11,7.3,34559,10.8,5.6,TIOGA ISD,091907,091,96.6
091908,121,99,91,90,31,1167,65,1268,69,146,213,18.5,19.5,19.1,37215,12.5,5.8,VAN ALSTYNE ISD,091908,091,96.4
091909,140,112,112,89,1,1432,80,1555,66,246,541,18.2,17.7,18.6,35983,11.6,6,WHITESBORO ISD,091909,091,95.4
091910,75,53,46,52,74,618,35,731,41,103,217,16.7,15.9,15.8,37374,13.4,7.9,WHITEWRIGHT ISD,091910,091,96.7
091913,115,107,104,104,1,1253,26,1303,68,191,232,17.2,15.2,15.4,35786,10,6.6,POTTSBORO ISD,091913,091,96.2
091914,76,91,63,55,6,825,17,870,56,128,215,15.2,15.1,16,39240,15.4,8.7,S AND S CONS ISD,091914,091,96.5
091917,66,60,54,59,3,579,132,716,45,143,190,14.1,13.9,14.2,35416,10.6,4.5,GUNTER ISD,091917,091,97.4
091918,60,66,64,48,5,770,21,809,65,111,187,14.9,12.5,16,35611,10.8,6.9,TOM BEAN ISD,091918,091,96.6
092801,20,34,32,57,21,109,11,143,0,7,19,9.5,9.1,4.4,35797,12.7,1.3,EAST TEXAS CHARTER H S,092801,092,84.8
092901,177,150,138,137,445,1544,118,2127,140,437,940,17,16.4,17.5,35187,13,8.1,GLADEWATER ISD,092901,092,96.1
092902,314,248,281,237,735,2380,454,3604,230,480,1682,17.1,15.6,18,36813,13.4,8.9,KILGORE ISD,092902,092,95
092903,846,540,502,425,4236,2694,1478,8487,635,1201,4951,19.3,22.8,20.9,38372,13.7,8.6,LONGVIEW ISD,092903,092,95.3
092904,410,369,328,313,480,3415,702,4713,338,500,1573,19.3,19.7,19.4,35006,13.9,8.9,PINE TREE ISD,092904,092,96.2
092906,110,127,103,80,128,1106,71,1312,106,196,385,17.7,17.8,16.9,35218,14.6,8.8,SABINE ISD,092906,092,96.1
092907,100,132,121,117,70,1440,86,1628,99,144,292,18.5,17.8,18.7,35418,14.1,8.3,SPRING HILL ISD,092907,092,96.7
092908,99,104,100,91,37,1286,27,1362,133,127,340,14.1,16.4,17.5,35589,13.3,8.4,WHITE OAK ISD,092908,092,96.1
093901,47,36,41,47,96,437,40,574,54,66,217,12.4,12.6,14.3,37085,13.8,7.1,ANDERSON-SHIRO CONS ISD,093901,093,95.5
093903,35,35,24,44,4,404,44,453,39,62,167,13.9,10.8,14.6,34502,11.2,6.2,IOLA ISD,093903,093,96.7
093904,283,226,183,201,859,1288,887,3049,103,341,1741,18.5,18.4,20.9,35770,11.2,7.5,NAVASOTA ISD,093904,093,95.8
093905,14,9,11,9,36,120,5,161,8,15,79,10,13.2,11.3,31219,11.2,7.6,RICHARDS ISD,093905,093,95.2
094901,654,618,459,343,579,2442,4439,7533,687,1079,4272,17.3,18,19.3,36919,12.3,7.7,SEGUIN ISD,094901,094,95.2
094902,626,516,516,445,596,4149,1554,6427,319,751,1692,20.1,22.7,21.8,38760,9.7,6.1,SCHERTZ-CIBOLO-U CITY ISD,094902,094,95.6
094903,94,93,66,78,24,719,380,1130,52,139,326,14.1,12.5,15.5,37789,9.7,6.2,NAVARRO ISD,094903,094,96.4
094904,117,100,77,100,34,917,384,1343,127,207,442,17.7,16.6,19.9,36995,13.7,8.6,MARION ISD,094904,094,96.3
095901,55,61,68,64,32,420,393,847,33,146,436,12,14.7,13.1,40231,15.2,10.6,ABERNATHY ISD,095901,095,96.6
095902,18,14,11,19,3,83,81,167,21,19,115,15.6,12.4,11.7,33943,10,5.8,COTTON CENTER ISD,095902,095,96.7
095903,66,49,55,34,40,177,452,669,55,119,485,15.9,15.9,13.5,36177,13.6,8.7,HALE CENTER ISD,095903,095,96.6
095904,27,28,27,23,3,109,236,348,28,52,205,14.1,14.2,15.3,36297,14.3,9.7,PETERSBURG ISD,095904,095,97.5
095905,462,436,345,356,361,1602,3899,5906,456,837,3266,18.9,19.5,20,34513,11.1,8.1,PLAINVIEW ISD,095905,095,95.4
096904,31,43,38,36,67,241,237,549,48,96,331,13.5,15.7,14.8,34807,12.9,7.1,MEMPHIS ISD,096904,096,96.1
096905,20,18,15,19,6,135,113,254,30,25,162,11.4,9.6,9.7,35305,13.7,10.7,TURKEY-QUITAQUE ISD,096905,096,96.1
097902,82,59,72,71,1,842,63,911,47,136,426,20.5,15.2,21.4,36682,13.3,8.1,HAMILTON ISD,097902,097,96.8
097903,61,52,46,42,0,537,127,666,55,93,392,14.5,14.2,16.1,34471,11.5,6.9,HICO ISD,097903,097,96.5
098901,31,35,32,31,0,210,191,401,28,54,202,12.1,9.4,12.1,37146,14.5,10.3,GRUVER ISD,098901,098,98
098903,0,0,0,0,0,56,50,106,4,22,68,7.4,7,11.5,35455,9.7,4.3,PRINGLE-MORSE CONS ISD,098903,098,97.2
098904,71,56,51,48,0,382,379,767,67,86,381,15.4,13.1,12.4,37243,14.7,8.1,SPEARMAN ISD,098904,098,96.6
099902,22,20,12,21,13,134,86,240,11,36,154,14.5,13.3,16.2,33138,12.3,9.3,CHILLICOTHE ISD,099902,099,97.2
099903,52,38,57,62,46,424,128,601,54,102,293,13.1,12.1,14.5,37056,16.3,10.8,QUANAH ISD,099903,099,95.8
100903,112,92,81,75,218,1114,25,1370,115,211,578,17.3,16.4,15.9,35019,11.4,6.9,KOUNTZE ISD,100903,100,95.4
100904,269,225,204,212,658,2432,59,3159,200,572,1222,16.4,18.5,18.7,36746,13.8,10.2,SILSBEE ISD,100904,100,95
100905,176,171,160,142,275,1738,67,2091,122,291,544,17.2,18.4,18.3,36305,13.4,8.1,HARDIN-JEFFERSON ISD,100905,100,95.9
100907,269,250,221,225,0,3166,52,3231,110,411,744,20.8,19,20.8,36557,13.6,8.1,LUMBERTON ISD,100907,100,95.5
100908,74,56,52,47,0,695,7,710,72,102,381,13.6,13.6,16.8,35272,10.6,4.7,WEST HARDIN COUNTY CONS ISD,100908,100,94.9
101801,0,0,0,0,185,23,35,255,39,10,91,.,.,.,27730,6.7,0.8,MEDICAL CENTER CHARTER SCHOOL,101801,101,96.3
101802,0,0,0,0,4,2,363,370,0,17,266,.,.,.,34089,6.8,1.4,SER-NINOS CHARTER SCHOOL,101802,101,96.3
101803,11,0,7,8,16,149,21,192,48,21,0,20.5,14,12.7,33567,6.6,1.9,WEST HOUSTON CHARTER SCHOOL,101803,101,95.1
101804,247,96,23,156,15,7,527,551,0,30,343,35.8,36,34.7,73269,2,2,GEORGE I SANCHEZ,101804,101,85.5
101805,45,31,45,20,472,4,10,489,4,35,287,12,13.6,13.5,32361,4.5,2.1,GIRLS & BOYS PREP ACADEMY,101805,101,98
101806,83,41,15,16,4,14,627,645,0,54,561,21.5,19.3,21.3,29422,3,0.8,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,101806,101,96.4
101807,0,0,0,0,37,47,28,129,0,10,22,.,.,.,37993,3.3,1.3,UNIV OF HOUSTON CHARTER SCH-TECH,101807,101,96.7
101808,0,0,0,0,408,0,66,479,0,16,324,22,.,.,25983,2.5,0.1,ACADEMY OF HOUSTON,101808,101,95
101809,23,33,16,19,6,188,31,237,0,15,22,14.1,16.9,38,34402,6.2,1.1,BAY AREA CHARTER SCHOOL,101809,101,91
101810,32,0,0,0,284,5,219,514,0,0,310,.,.,.,27736,2.4,2.3,"ACADEMY OF ACCELERATED LEARNING, I",101810,101,82.3
101811,324,88,7,2,272,135,271,686,0,137,631,13.7,12.2,15.5,30423,4.7,1.3,HARRIS COUNTY JUVENILE JUSTICE CHA,101811,101,98.3
101812,103,97,109,35,223,6,114,344,0,38,123,4.7,1,1,30743,5.3,1.1,HOUSTON CAN ACADEMY CHARTER SCHOOL,101812,101,77.7
101813,6,0,0,0,63,7,262,338,0,12,303,.,.,.,37054,3.9,1.8,"KIPP, INC CHARTER",101813,101,99.1
101814,0,0,0,0,712,0,8,720,32,30,301,.,.,.,24297,6.7,0.8,VARNETT CHARTER SCHOOL,101814,101,97.7
101815,0,0,0,0,32,18,45,135,0,4,69,.,.,.,28634,7.7,2.4,ALIEF MONTESSORI COMMUNITY SCHOOL,101815,101,95.9
101817,394,352,190,115,1012,14,203,1235,0,38,635,35,25,34.3,29903,5.3,0,ALPHONSO CRUTCH'S-LIFE SUPPORT CEN,101817,101,85.5
101818,167,96,58,31,72,36,260,370,0,29,163,15.6,16.7,13,23595,1.7,0.3,AMERICAN ACADEMY OF EXCELLENCE CHA,101818,101,50.2
101819,0,0,0,0,11,2,353,366,0,0,342,.,.,.,28852,7.2,1.6,AMIGOS POR VIDA-FRIENDS FOR LIFE C,101819,101,96.4
101820,31,17,11,11,340,0,16,356,0,61,356,14,11,12.2,32256,8.4,0.6,BENJI'S SPECIAL EDUCATION ACADEMY,101820,101,95.4
101821,81,56,36,26,58,19,149,226,31,32,222,16.7,18.5,18.4,29118,2.9,0.8,HEIGHTS CHARTER SCHOOL,101821,101,88.7
101822,12,14,9,6,29,22,10,61,0,31,56,.,.,.,26667,9.5,0.5,JAMIE'S HOUSE CHARTER SCHOOL,101822,101,97.7
101823,0,0,0,0,400,1,12,413,0,21,377,.,.,.,29150,3.8,1.4,CHILDREN FIRST ACADEMY OF HOUSTON,101823,101,96.5
101827,25,41,19,34,98,4,16,119,0,0,62,17.8,17.2,16.5,38972,2,1,CROSSROADS COMMUNITY ED CTR CHARTE,101827,101,92.5
101828,0,0,0,0,159,26,443,631,0,42,407,29,.,.,35757,5.1,0.6,HOUSTON GATEWAY ACADEMY,101828,101,94.5
101829,0,0,0,0,26,4,87,118,0,1,101,.,.,.,36594,4.4,4.4,HOUSTON HEIGHTS LEARNING ACADEMY I,101829,101,94.7
101830,0,0,0,0,177,3,6,187,0,2,181,.,.,.,24649,9.2,0.8,IMPACT CHARTER,101830,101,95.1
101831,64,62,40,67,225,0,8,233,0,28,211,24.4,26.8,22,33000,10.4,8.3,JESSE JACKSON ACADEMY,101831,101,79.5
101833,0,0,0,0,87,0,40,127,0,0,125,.,.,.,23509,7.2,2,LA AMISTAD LOVE & LEARNING ACADEMY,101833,101,.
101834,58,48,45,19,143,3,23,170,0,1,110,29.6,20.8,34.3,25571,5.6,0.6,NORTH HOUSTON H S FOR BUSINESS,101834,101,92.8
101835,0,0,0,0,133,0,30,163,0,1,153,.,.,.,26155,1.2,1.2,NORTHWEST MATHEMATICS SCIENCE & LA,101835,101,94.8
101837,29,37,38,46,12,83,53,150,0,14,24,9.5,11.1,8.7,37667,10.3,1.2,CALVIN NELMS CHARTER HIGH SCHOOL,101837,101,89.2
101838,145,102,98,101,114,15,308,446,0,24,104,26.5,23.9,21,29783,5.6,0.7,SOUTHWEST HIGH SCHOOL,101838,101,90.2
101840,0,0,0,0,263,6,8,277,1,13,221,.,.,.,21476,2.2,2.2,TWO DIMENSIONS PREPARATORY ACADEMY,101840,101,96.7
101841,0,0,0,0,152,3,12,168,0,7,137,.,.,.,24457,5.4,1,WA-SET PREPARATORY ACADEMY,101841,101,95.1
101842,8,16,7,37,1,52,15,68,0,3,1,30,25,30,2555,2.4,0.3,COMQUEST ACADEMY,101842,101,96.8
101843,16,14,7,4,35,1,8,45,0,2,45,40.2,33.6,32.8,35580,3,1.5,GULF SHORES ACADEMY,101843,101,89.8
101844,60,72,58,31,1030,23,231,1287,21,38,1287,.,.,.,.,0,.,PREPARED TABLE,101844,101,95.7
101845,81,40,31,22,31,11,376,423,0,17,231,34.6,22.5,23.5,37655,4.5,1.3,YES COLLEGE PREPARATORY SCHOOL,101845,101,97.9
101846,26,0,0,0,191,42,52,298,0,31,118,22.9,24.7,26.8,30320,6.4,1.3,HARMONY SCIENCE ACADEMY,101846,101,93.1
101847,0,0,0,0,233,0,3,236,0,4,156,.,.,.,28720,7.7,0,BEATRICE MAYES INSTITUTE CHARTER S,101847,101,97.2
101848,0,0,0,0,156,14,5,175,0,44,168,9,4,4.5,22796,4.4,0,NORTHWEST PREPARATORY,101848,101,.
101849,0,0,0,0,83,0,20,104,0,21,75,10.2,14.3,14,2525,3.9,0,ACCELERATED INTERMEDIATE CHARTER S,101849,101,.
101850,0,0,0,0,161,1,5,167,0,13,167,.,.,.,35100,4.7,0,THE ZOE LEARNING ACADEMY,101850,101,.
101902,4212,3673,2565,2213,17912,4663,29084,53201,2964,5276,39230,20.5,20.8,21.6,43732,10.6,6.7,ALDINE ISD,101902,101,95.4
101903,3844,2903,2342,1897,16075,3869,17205,43630,1956,5100,23536,27.1,28.8,28.5,42821,9.7,6.1,ALIEF ISD,101903,101,95.5
101905,719,378,363,308,1083,2324,3444,6975,230,845,3918,26.1,26.6,26.5,39922,11,7.3,CHANNELVIEW ISD,101905,101,95
101906,325,288,297,227,987,2497,514,4022,297,511,1459,18.9,18.2,20.3,39791,11.1,7.6,CROSBY ISD,101906,101,95.6
101907,5390,5067,4770,3896,6942,38028,16923,67441,4994,6747,14725,22.4,22.4,22.3,40600,10.9,6.6,CYPRESS-FAIRBANKS ISD,101907,101,95.9
101908,951,917,847,708,150,7535,3296,11236,781,1032,2732,18.5,19.3,19.9,42852,13.9,9.8,DEER PARK ISD,101908,101,95.5
101909,1121,642,555,554,9254,91,2348,11699,347,751,9371,24.6,24.5,21.4,39076,18.2,14.8,NORTH FOREST ISD,101909,101,93.8
101910,1642,1384,1165,1084,4125,2674,12160,19336,996,2233,12728,20.1,20,23.2,38246,9.3,6.2,GALENA PARK ISD,101910,101,95.8
101911,1605,1162,1078,922,3167,7081,7788,18274,1051,1831,9546,21.3,21.5,23.3,40697,12.5,8.9,GOOSE CREEK CISD,101911,101,95.2
101912,19370,10909,9622,7756,65952,20062,118200,210670,19661,20706,166429,26.6,25.9,27.7,42057,12.2,9.9,HOUSTON ISD,101912,101,94.6
101913,1999,1924,2032,1624,2674,17842,3857,25239,2510,2530,4362,24,25.2,25.5,39837,11.7,7.4,HUMBLE ISD,101913,101,96.2
101914,3285,2754,2623,2183,2261,25919,6706,37211,2771,3627,4801,22,22.5,23.4,42168,11.4,5.8,KATY ISD,101914,101,96.4
101915,3538,2297,2590,2163,4496,19379,6965,33528,2881,3530,7167,21.9,21.8,22.5,44228,14.6,8.6,KLEIN ISD,101915,101,95.8
101916,691,560,499,493,666,5065,1899,7745,595,696,2321,22.6,23.6,22.4,42328,13.6,9.5,LA PORTE ISD,101916,101,95.3
101917,3385,2717,2679,2000,2423,10482,29039,43476,2111,3093,24896,21.8,23.3,23.3,39453,11.5,8.5,PASADENA ISD,101917,101,96.2
101919,1984,1718,1647,1327,7058,9165,6674,24429,1980,2516,9867,21.6,22.3,24.8,39886,10.4,6.6,SPRING ISD,101919,101,95.7
101920,2751,2277,1975,1707,2079,11671,16621,32540,1499,3370,17268,23.9,24.3,27.5,43105,11.8,7.9,SPRING BRANCH ISD,101920,101,95.6
101921,701,568,575,450,380,6121,1016,7674,591,689,1161,22.7,23.5,22.8,40034,11.1,5.7,TOMBALL ISD,101921,101,95.9
101924,323,307,265,201,930,1489,1610,4062,309,468,2292,20.4,20.2,20.7,40615,11.5,7.8,SHELDON ISD,101924,101,95.8
101925,231,192,169,176,28,2403,175,2624,287,281,565,20.9,20.1,19.9,37502,10.7,7.1,HUFFMAN ISD,101925,101,95.2
102901,23,22,23,23,251,91,3,345,23,58,312,13,11.3,12.8,38058,16.4,9.3,KARNACK ISD,102901,102,96.1
102902,554,476,366,396,2557,2637,775,5998,382,836,3404,21.2,20.1,21.6,37281,14.3,9.9,MARSHALL ISD,102902,102,95.6
102903,69,73,63,59,188,564,79,835,31,98,422,16.3,13.7,14.6,34076,12.4,7.1,WASKOM ISD,102903,102,95.6
102904,285,329,278,250,240,3316,146,3724,142,373,1054,17.5,18,19.9,36909,13.1,8.4,HALLSVILLE ISD,102904,102,95.8
102905,65,44,35,39,34,599,1,634,49,85,226,15,14.7,16.6,35053,12.4,7,HARLETON ISD,102905,102,96.5
102906,93,96,87,63,223,746,18,993,82,119,371,15.8,14.4,18.1,36123,12.5,8.1,ELYSIAN FIELDS ISD,102906,102,95.9
103901,13,11,10,10,0,122,16,138,17,15,46,11.7,8,12.5,34819,10.4,5.1,CHANNING ISD,103901,103,96.9
103902,16,11,22,13,1,130,32,163,11,27,67,11.3,10.4,8.6,35647,15,7.8,HARTLEY ISD,103902,103,96.1
104901,42,50,56,57,40,348,214,605,65,132,405,13.2,12,14.3,36075,16.1,11,HASKELL CISD,104901,104,97.1
104902,12,12,16,12,9,61,55,125,8,20,88,6.1,6.3,8.8,33830,9.1,5.7,ROCHESTER ISD,104902,104,96.2
104903,10,17,12,6,4,114,46,164,25,23,84,11,8.1,12.8,36305,14.9,8.1,RULE ISD,104903,104,96.6
104907,12,13,15,10,0,122,26,148,13,32,82,9.2,10.6,11.3,35154,14.7,7.7,PAINT CREEK ISD,104907,104,95.8
105801,12,24,43,34,0,180,20,201,0,40,44,8.3,7.8,11.1,25808,3.9,1,KATHERINE ANNE PORTER SCHOOL,105801,105,88.3
105802,0,0,0,0,21,33,33,87,0,8,1,.,.,.,28025,0.3,0.3,SAN MARCOS PREPARATORY SCHOOL,105802,105,.
105902,533,632,428,402,350,2058,4607,7066,893,942,4161,20.9,19.2,22.6,39544,12.9,8.2,SAN MARCOS CONS ISD,105902,105,94.7
105904,310,273,250,235,19,2905,350,3311,249,444,269,22.8,23.8,22.5,36828,12,5.8,DRIPPING SPRINGS ISD,105904,105,96
105905,154,150,142,151,14,1538,160,1732,157,199,292,18.8,15.1,19.2,37799,13.7,5,WIMBERLEY ISD,105905,105,95.9
105906,667,666,545,450,299,3657,4082,8092,466,1068,3044,21.3,21.8,21.8,36821,10.5,5.3,HAYS CONS ISD,105906,105,95.7
106901,95,83,66,46,27,505,216,755,59,119,310,12.9,12.5,13.6,40770,17.7,10.6,CANADIAN ISD,106901,106,97.3
107901,262,252,239,205,580,1911,848,3362,199,406,1575,17.3,17.7,19.1,36364,12,7.9,ATHENS ISD,107901,107,95.7
107902,214,198,173,156,237,2120,199,2571,149,311,1115,16.2,18.3,21.3,36682,13.7,8.9,BROWNSBORO ISD,107902,107,95.5
107904,52,62,41,46,12,566,33,614,56,99,278,14.4,13.8,15.2,34813,10.4,6.6,CROSS ROADS ISD,107904,107,95.9
107905,115,93,78,74,21,1415,84,1530,118,296,843,18.3,17.9,18.6,35865,11.4,6,EUSTACE ISD,107905,107,95.9
107906,116,81,80,66,145,895,90,1144,74,204,579,16.3,14.4,18.3,34664,12,5.9,MALAKOFF ISD,107906,107,95.6
107907,16,22,14,20,37,224,11,275,39,43,122,14.7,16.3,14.5,34602,12.5,5.7,TRINIDAD ISD,107907,107,95.4
107908,0,0,0,0,1,131,17,149,2,18,71,14,14,14,32206,8.8,3.8,MURCHISON ISD,107908,107,96
107910,25,39,36,33,62,376,16,456,34,53,151,12.9,12.9,14,36510,16.2,11.1,LAPOYNOR ISD,107910,107,94.7
108801,76,88,52,27,0,16,309,325,0,6,263,.,.,.,24048,4,0.8,ONE STOP MULTISERVICE CHARTER SCHO,108801,108,81.9
108802,34,38,20,24,0,3,113,116,0,5,97,18.6,11,15,27169,0,0,TECHNOLOGY EDUCATION CHARTER HIGH,108802,108,71.1
108804,31,35,17,12,1,1,93,95,0,4,36,40,40,.,21935,0,0,MID-VALLEY ACADEMY,108804,108,80.4
108805,65,54,45,27,0,8,183,191,0,0,191,.,.,.,29021,6.8,0.8,SENTRY TECHNOLOGY PREP SCHOOL,108805,108,83.5
108806,62,47,28,23,0,7,199,206,6,7,32,.,.,.,27800,8.4,0.8,EAGLE PROJECT (PHARR-MCALLEN),108806,108,81.6
108807,0,0,0,0,0,13,232,247,34,16,217,26,26.3,26.3,36202,3.9,0.6,THE IDEA  ACADEMY,108807,108,97.5
108808,0,0,0,0,0,3,44,48,0,4,44,.,.,.,30408,2.2,0,VANGUARD ACADEMY,108808,108,.
108902,833,511,474,437,7,130,10302,10451,902,899,9410,20.1,19.3,20.8,37233,9.7,7,DONNA ISD,108902,108,95.1
108903,516,292,322,267,7,27,5047,5081,508,483,4526,20.2,22.1,21,38815,12.3,9.1,EDCOUCH-ELSA ISD,108903,108,95.8
108904,2049,1410,1223,960,39,653,22146,22882,2012,1865,19419,21,21.8,21.8,39014,11.7,8.5,EDINBURG CISD,108904,108,95.1
108905,246,184,136,147,2,14,2905,2927,213,212,2765,17,26.5,21,39670,10.9,6.6,HIDALGO ISD,108905,108,96.6
108906,2166,1586,1348,1105,111,2104,19793,22409,1884,2153,14852,20.8,20.1,21.2,40048,12.5,8.9,MCALLEN ISD,108906,108,95.6
108907,450,281,272,219,13,49,5023,5086,392,423,4728,15.9,16,18.6,40036,12.7,10.3,MERCEDES ISD,108907,108,96
108908,997,726,817,542,9,323,12786,13122,1146,781,10789,19.8,19.8,21.4,41589,13.1,9,MISSION CONS ISD,108908,108,96.1
108909,2125,1344,1163,967,43,307,23398,23769,2218,1997,21212,21.3,22.8,23.3,38867,12,9.9,PHARR-SAN JUAN-ALAMO ISD,108909,108,95.8
108910,172,127,110,91,0,4,2045,2049,112,132,1893,16,19.4,19.1,36856,7.1,5.1,PROGRESO ISD,108910,108,95.6
108911,526,423,306,249,24,911,4608,5616,683,393,3099,23.9,24.4,22.3,39298,11.6,5.1,SHARYLAND ISD,108911,108,96
108912,1476,938,942,804,4,69,18912,18989,2081,1906,17479,22.5,21.8,21.9,38285,8.9,6.1,LA JOYA ISD,108912,108,94
108913,1176,881,752,506,17,347,13502,13904,1565,1180,12163,20.7,22.8,23,39897,11.8,9.2,WESLACO ISD,108913,108,96.4
108914,55,60,46,36,0,2,710,712,83,79,632,12.2,13.7,15.9,38167,13,8.6,LA VILLA ISD,108914,108,95.6
108915,0,0,0,0,3,13,443,459,47,40,401,25.4,25.7,28.3,39890,13,8.9,MONTE ALTO ISD,108915,108,97.3
108916,215,138,139,75,0,3,2454,2459,242,242,2275,16.8,19.4,18.4,37108,8.1,4.6,VALLEY VIEW ISD,108916,108,97.4
