,SAT_avg,ACT_avg,SAT/ACT_pct
245901,.,.,.
245902,931,17.1,64.2
245903,846,18,41.5
245904,.,15.8,.
246902,976,20,65
246904,1086,21.4,82.4
246905,939,18.3,74.2
246906,1020,19.6,75.4
246907,919,20.1,62.2
246908,1025,21.4,58.9
246909,1058,22.4,79.5
246911,939,19.1,51.7
246912,958,.,57.9
246913,1061,22.8,72.4
246914,.,.,.
247901,1012,20.3,54
247903,998,20.3,71.4
247904,931,20.1,88.7
247906,958,19.6,62.5
248901,1064,20.4,47.3
248902,.,18.5,52.4
249901,943,19.7,65.1
249902,986,21.2,74.5
249903,1026,22.1,53.5
249904,904,17.2,100
249905,989,21,47.9
249906,1002,21.8,75.6
249908,1006,20.3,28
250902,1016,21.5,36.4
250903,971,19.1,52.3
250904,968,18.5,67.4
250905,.,19.8,44.4
250906,958,19.8,42.6
250907,994,18.9,72.2
251901,934,19.3,60.3
251902,.,19.7,90.3
252901,1023,21.5,51.8
252902,.,.,55.6
252903,988,20.3,80
253901,933,17.5,43.9
254901,801,16.5,61.2
254902,811,.,64
