,SAT_avg,ACT_avg,SAT/ACT_pct
234801,.,-1,-1
234902,1033,22.6,63.1
234903,973,21.1,51.7
234904,935,21.9,51
234905,1071,23.4,69.6
234906,1019,21.1,45.1
234907,981,22.6,41.8
234909,-1,17,42.9
235801,.,.,.
235901,993,18.8,44.2
235902,1000,19.9,42.6
235904,.,.,.
236801,.,.,.
236901,1080,19.6,59.7
236902,1034,20.2,60.4
237902,921,19.5,67.9
237904,929,17.7,63.7
237905,987,19.3,65.7
238902,-1,19.5,55.7
238904,-1,-1,14.3
239901,1006,19.6,57.5
239903,962,-1,35.7
240801,-1,15.5,8.8
240804,.,.,.
240901,838,17,47.3
240903,850,17.5,69.7
240904,864,17,-2
241901,885,19.8,63.3
241902,979,18.2,47.1
241903,911,19.6,56.6
241904,941,19.7,52
241906,941,18.5,70.3
242902,.,19.5,94.1
242903,955,18.4,91.3
242905,.,.,.
242906,.,19.8,76.9
243801,-1,-1,27.3
243901,1049,21.1,67.2
243902,.,18,80.6
243903,1025,20.9,44.6
243905,1013,20.5,65.6
243906,946,18.1,46.2
244901,.,.,0
244903,1017,20.6,58.5
244905,.,-1,33.3
245901,.,.,.
245902,832,17,80
245903,847,17,71.1
245904,875,17.2,83.3
246902,971,19.1,75.9
246904,1058,22,72.2
246905,917,19.4,68.4
246906,972,20.1,65.9
246907,991,20.5,60.5
246908,1023,21,77.9
246909,1095,23.7,77.2
246911,976,20.1,53.9
246912,985,18.5,86.5
246913,1054,22.5,73.6
246914,.,.,.
247901,964,20.4,56.3
247903,994,20.3,70.7
247904,1005,21.1,73.8
247906,941,18.6,57.1
248901,-1,18.8,61
248902,-1,19.6,65.2
249901,933,19.4,74.5
249902,936,21.4,66.7
249903,1039,21.1,56.9
249904,1013,22.8,45.2
249905,1001,20.8,62.5
249906,987,23,69.6
249908,1054,-1,44.4
250902,1030,20.4,61.8
250903,963,20.3,61
250904,903,20.1,71.7
250905,.,18.4,51.9
250906,882,20.6,57.1
250907,1114,21.2,54.9
251901,936,19.6,42.1
251902,-1,20.4,92.6
252901,1018,21.5,53.7
252902,898,19.3,83.3
252903,1046,20.4,56.1
253901,988,17.7,62.1
254901,-1,17.4,47.1
254902,724,14.8,84.2
