,SAT_avg,ACT_avg,SAT/ACT_pct
234905,1003,21.2,81.5
234906,983,18.1,58.7
234907,973,20.5,56.8
234909,-1,18.7,40.9
235901,933,19.9,50
235902,946,19.6,29.3
235904,.,.,.
236801,.,-1,-1
236901,-1,18.9,59.6
236902,980,19.3,71.1
237902,813,15.7,52.7
237904,999,19.4,59.9
237905,1010,18.3,64.5
238902,937,20.3,56.6
238904,.,-1,-2
239901,998,19,67.1
239903,818,-1,60.9
240801,-1,15.6,8.2
240804,.,.,.
240901,827,16.8,65.3
240903,874,17.5,67
240904,918,-1,-2
241901,929,19.3,65.6
241902,1008,21.5,58.9
241903,914,18.9,63.6
241904,946,18,48.3
241906,854,17.8,55.6
242902,.,19,100
242903,.,18.7,96.8
242905,.,.,.
242906,-1,19.6,94.1
243801,932,-1,45.5
243901,1025,21.6,68.6
243902,-1,20.5,50
243903,987,20.8,53.2
243905,970,21.1,70.3
243906,992,21,52.1
244901,-1,-1,33.3
244903,940,19.6,72.9
244905,.,18.8,35.3
245901,853,.,66.7
245902,864,16.7,81
245903,889,16.5,75.2
245904,885,18.9,73.9
246801,.,.,.
246902,981,20.9,78.3
246904,1042,21.8,72.8
246905,1040,25.1,43.8
246906,954,20.9,72
246907,1046,24.5,62.3
246908,1058,23.6,69.8
246909,1091,24,82.2
246911,955,19.7,54.2
246912,1007,20.8,78
246913,1070,23.7,84.4
246914,.,.,.
247901,926,19.6,63.3
247903,999,21.9,73.4
247904,999,22.6,80.9
247906,942,21.2,61.2
248901,-1,18.3,71.6
248902,-1,19.7,84.6
249901,1017,22.1,59.1
249902,992,20,49.3
249903,964,20.2,59.8
249904,872,16.5,45.7
249905,996,21.1,76.4
249906,1020,21.3,68.5
249908,854,-1,100
250902,911,20.2,53.3
250903,932,19.3,72.4
250904,975,20.8,64.8
250905,.,18.3,100
250906,963,19.1,63
250907,1117,21.3,79.4
251901,963,20.4,43.7
251902,.,21,80
252901,1047,22.4,61.5
252902,1111,22,64.3
252903,-1,20.8,62.5
253901,971,17.9,63.8
254901,960,18.3,41.1
254902,-1,16.2,58.1
