,SAT_avg,ACT_avg,SAT/ACT_pct
246904,1081,21.8,72.8
246905,938,18.1,83.9
246906,989,18.7,69.4
246907,1002,18.8,62.2
246908,1059,21.2,51.9
246909,1071,22.8,80
246911,1017,19.7,51
246912,881,18.4,64.3
246913,1030,22,73.1
246914,.,.,.
247901,957,19.5,56.8
247903,1017,20.5,63.3
247904,940,20,76.4
247906,934,19.2,55.6
248901,1113,20,48
248902,1163,20.5,87.5
249901,995,20.6,72.7
249902,964,20.3,80.4
249903,1000,20.1,55.5
249904,926,18.8,80
249905,968,19.4,53.5
249906,986,19.8,80
249908,958,.,40
250902,984,20.8,54.3
250903,964,20.6,57.5
250904,927,20.3,48.1
250905,.,21.3,62.5
250906,984,20.8,39.5
250907,1045,19.6,61.4
251901,915,19,59.3
251902,.,20.1,70.5
252901,988,22.4,64.2
252902,.,.,40
252903,957,19.8,70.6
253901,901,16.5,34.6
254901,.,16.8,51.8
254902,709,.,63
