,SAT_avg,ACT_avg,SAT/ACT_pct
234909,928,18.4,44.4
235801,.,.,.
235901,895,16.9,32.4
235902,988,20.3,47.1
235904,.,.,.
236801,.,.,.
236901,1043,19.7,55.3
236902,1022,20,74.1
237902,897,18.3,62.9
237904,967,18.6,64.8
237905,890,17.6,79.4
238902,996,19.8,59.4
238904,.,-1,12.5
239901,1037,20.1,60.5
239903,895,-1,52.9
240801,-1,14.9,5.6
240901,819,16.4,64.6
240903,852,17.7,74.6
240904,886,-1,94.1
241901,960,18.9,62
241902,986,19.9,68.3
241903,953,17.8,57.2
241904,984,19.6,53.8
241906,965,18.6,60.5
242902,.,20,70
242903,.,19.2,70
242905,.,.,.
242906,.,-1,50
243801,-1,-1,40
243901,1049,21.6,66.7
243902,956,19.9,71.8
243903,1009,21.8,57
243905,1014,21,67.3
243906,1016,20.7,56.1
244901,.,-1,14.3
244903,1058,20.4,55
244905,.,20.7,60
245901,.,.,.
245902,846,16.8,90.6
245903,820,16.6,64.8
245904,966,18.7,87.5
246902,1002,19.7,72.9
246904,1044,21.8,76.2
246905,909,18.5,74.2
246906,979,20.7,69.6
246907,1012,20.9,64.4
246908,1047,22.1,78.1
246909,1078,23.4,85.7
246911,972,18.2,55.3
246912,924,18.5,83.3
246913,1043,22.5,80.8
246914,.,.,.
247901,960,20.4,55.3
247903,1006,21.3,71.6
247904,955,20.1,68
247906,918,21.7,39
248901,780,19.7,61.4
248902,946,19.8,87
249901,997,20.2,80.4
249902,933,20.8,68.2
249903,975,20.6,63.8
249904,914,16.5,44.2
249905,977,20.5,64
249906,972,19.6,61.2
249908,-1,-1,26.7
250902,897,19,63.3
250903,981,20.4,54.5
250904,977,20.7,67.1
250905,.,-1,23.1
250906,1037,21.3,56.8
250907,1099,20.2,60.8
251901,1050,20.6,45.1
251902,.,19.8,78.6
252901,1020,21.4,62.2
252902,-1,20,43.8
252903,971,20.8,61.5
253901,1063,17.6,58.2
254901,1009,18.2,38.2
254902,796,16,-2
