,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
092902,326,298,285,233,771,2535,315,3639,229,433,1504,18.9,18,19.2,32923,12.6,7.8,KILGORE ISD,092902,092,94.2
092903,772,588,506,494,4317,3118,1044,8567,704,1105,5030,18.3,20.6,19.4,31234,13.5,9.1,LONGVIEW ISD,092903,092,95.1
092904,391,387,334,299,349,3766,597,4807,366,448,1516,21.5,21.3,20.5,32581,14.1,8.8,PINE TREE ISD,092904,092,95.6
092906,125,94,103,85,156,1120,55,1339,130,193,477,18.9,18.3,20.2,32231,14.1,8.2,SABINE ISD,092906,092,95.3
092907,133,122,117,104,52,1546,79,1685,108,182,350,20,17.5,20.9,32457,13.8,7.2,SPRING HILL ISD,092907,092,96.4
092908,118,115,91,74,42,1270,20,1350,141,124,10,17.3,17.8,19.6,34447,15.8,11.6,WHITE OAK ISD,092908,092,96.3
093901,56,44,42,30,95,427,49,572,21,69,207,15.2,16.7,19.5,31220,11.3,3.9,ANDERSON-SHIRO CONS ISD,093901,093,96.1
093903,49,33,39,34,10,394,36,441,25,81,195,17.1,14.8,17.3,33127,13.7,8.2,IOLA ISD,093903,093,96
093904,362,229,175,169,933,1414,827,3178,81,344,1772,21.1,20.9,21,31253,10.3,7.6,NAVASOTA ISD,093904,093,94.8
093905,8,23,14,7,41,114,0,155,20,25,76,8.9,9.4,10.7,28202,9,6.5,RICHARDS ISD,093905,093,95.6
094901,701,611,460,349,593,2674,4034,7362,612,1044,4154,19.5,21.1,20.4,32806,12.6,8.1,SEGUIN ISD,094901,094,95.6
094902,562,513,449,341,410,4047,1403,5939,358,803,1688,23.4,22,23.7,33589,9.9,7,SCHERTZ-CIBOLO-U CITY ISD,094902,094,95.5
094903,86,66,55,57,14,603,289,911,100,121,242,17.2,14.2,15.5,30837,10.7,5.3,NAVARRO ISD,094903,094,96.9
094904,118,107,91,86,26,918,332,1285,65,201,421,17.6,18.9,20.5,32810,13.5,8,MARION ISD,094904,094,96.5
095901,71,66,67,67,36,451,396,886,41,165,415,14.1,13.7,15.1,35983,14.6,9.1,ABERNATHY ISD,095901,095,96.7
095902,19,17,17,10,0,100,92,192,25,23,125,11.9,10.9,12.5,28933,8.2,4.8,COTTON CENTER ISD,095902,095,97.3
095903,63,55,46,44,42,198,515,758,62,103,578,13.3,12.8,15.4,30346,10.9,6.5,HALE CENTER ISD,095903,095,96.8
095904,33,35,22,27,11,127,269,408,25,80,238,14.9,14.2,14.3,33307,14.8,9.9,PETERSBURG ISD,095904,095,97.1
095905,566,417,365,350,424,1821,3967,6255,526,889,3648,19.4,20.1,21.3,30724,10.6,7.6,PLAINVIEW ISD,095905,095,95.2
096904,41,45,43,26,70,234,205,511,41,124,294,14.5,13.1,15.8,30754,10.3,6,MEMPHIS ISD,096904,096,95.7
096905,23,22,25,20,6,144,109,259,27,39,158,13.8,11.4,11.4,33037,13.7,10.5,TURKEY-QUITAQUE ISD,096905,096,95.8
096908,10,7,8,3,0,8,75,83,7,12,83,7.8,5.9,10,29303,9.6,4.1,LAKEVIEW ISD,096908,096,95.6
097902,80,61,69,39,0,857,63,926,35,167,425,16.5,12.3,18.5,30561,11.5,7.2,HAMILTON ISD,097902,097,96
097903,40,45,50,51,0,539,111,651,55,99,399,18.3,14.3,13.4,30820,12.2,8,HICO ISD,097903,097,96.7
098901,43,45,35,32,0,267,198,466,33,63,217,13,10.3,13.5,34378,13,9.5,GRUVER ISD,098901,098,97.5
098903,0,0,0,0,0,42,35,77,8,9,39,3.8,5,5,31953,10.1,5.5,PRINGLE-MORSE CONS ISD,098903,098,97.9
098904,68,72,49,57,0,459,320,784,49,120,361,15.7,14.1,15.6,33707,13.3,7.9,SPEARMAN ISD,098904,098,96.5
099902,23,24,17,18,13,171,82,271,9,48,192,9.3,26,.,31170,12.1,8.6,CHILLICOTHE ISD,099902,099,97.4
099903,74,49,56,56,38,451,160,654,57,146,312,12.9,12.1,13.7,34896,16.6,12.2,QUANAH ISD,099903,099,96.7
100903,108,112,79,92,220,1128,26,1387,90,197,576,18.2,18.4,19.3,31124,11.1,7,KOUNTZE ISD,100903,100,94.9
100904,270,300,220,241,703,2605,44,3358,246,708,1309,18.5,16.5,19.6,32113,12.6,11.6,SILSBEE ISD,100904,100,94.9
100905,203,208,179,160,294,1947,61,2309,158,364,594,19.4,19.6,21.1,32199,11.8,7,HARDIN-JEFFERSON ISD,100905,100,96.3
100907,271,266,243,220,1,3164,46,3226,103,363,788,22.6,19.7,20.6,32859,12.1,7.1,LUMBERTON ISD,100907,100,95.2
100908,59,59,53,49,1,692,6,701,60,99,298,14.5,13.9,13.8,31833,10.3,5.4,WEST HARDIN COUNTY CONS ISD,100908,100,94.1
101801,0,0,0,0,80,25,10,128,10,0,21,.,.,.,20648,3.2,1.5,MEDICAL CENTER CHARTER SCHOOL,101801,101,97.9
101802,0,0,0,0,11,1,222,237,2,8,219,.,.,.,30419,6.8,1.6,SER-NINOS CHARTER SCHOOL,101802,101,95.6
101803,30,28,10,7,4,121,17,153,55,34,0,16.1,14.4,14.4,30897,5.5,0.9,WEST HOUSTON CHARTER SCHOOL,101803,101,94.8
101804,159,115,63,134,10,10,467,487,0,2,327,17.7,18.9,20.3,31987,5.6,2.4,GEORGE I SANCHEZ CHARTER,101804,101,84.5
101805,70,54,45,47,410,11,11,440,34,11,91,15.8,14.4,15.2,28488,6.8,1.5,GIRLS & BOYS PREP ACADEMY,101805,101,96.6
101806,102,23,0,0,3,5,424,432,0,0,268,21.4,20.1,20.9,25345,4.4,0.1,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,101806,101,97
101807,0,0,0,0,25,29,21,81,0,0,0,.,.,.,35550,16.8,0.5,UNIV OF HOUSTON CHARTER SCH-TECH,101807,101,96.5
101808,0,0,0,0,258,23,22,306,0,0,82,.,.,.,31154,3,0,ACADEMY OF HOUSTON,101808,101,.
101809,37,18,11,15,9,115,17,147,9,8,22,10.6,19.1,.,29045,4.3,0,ED WHITE SCHOOL OF EDUCATIONAL ENH,101809,101,.
101810,5,3,4,0,10,2,0,12,0,0,0,.,.,.,21743,7,0,"ACADEMY OF ACCELERATED LEARNING, I",101810,101,.
101811,247,56,16,1,270,128,189,596,0,80,596,.,.,.,24687,5.8,0,HARRIS COUNTY JUVENILE JUSTICE CHA,101811,101,.
101812,88,185,27,9,222,14,73,309,1,7,121,.,.,.,28318,4.5,0,HOUSTON CAN ACADEMY CHARTER SCHOOL,101812,101,.
101813,73,46,0,0,34,11,576,629,0,0,572,40.7,35.2,36.6,30557,3.2,1.1,"KIPP, INC CHARTER",101813,101,.
101814,0,0,0,0,337,1,8,347,16,24,271,.,.,.,21445,6.1,0,WYNDAM CHARTER SCHOOL,101814,101,.
101815,0,0,0,0,37,18,24,105,0,0,36,.,.,.,25800,6.2,0,ALIEF MONTESSORI COMMUNITY SCHOOL,101815,101,.
101830,0,0,0,0,41,3,1,45,0,0,37,.,.,.,17870,3.9,0,IMPACT CHARTER,101830,101,.
101840,0,0,0,0,161,0,0,161,0,0,90,.,.,.,16211,2.2,0,TWO DIMENSIONS PREPARATORY ACADEMY,101840,101,.
101902,4459,3091,2322,2057,17666,6701,23403,49453,2798,5765,34880,20.8,21.6,22.4,35914,10.2,6.9,ALDINE ISD,101902,101,95.1
101903,3709,2742,2188,1641,14757,5678,13471,41056,3160,4655,19807,21.9,24,24.2,35720,9.3,5.8,ALIEF ISD,101903,101,95.4
101905,593,382,382,300,893,2921,2573,6506,312,809,3349,23.2,20.7,22.1,37385,12,8.2,CHANNELVIEW ISD,101905,101,95.2
101906,354,302,259,234,993,2512,408,3941,791,423,1379,20.8,19.8,22.1,34465,10.9,7.3,CROSBY ISD,101906,101,95.4
101907,4873,4161,3839,3282,5445,36249,11826,58044,4096,6323,11136,23.2,22.1,22.4,34625,11.1,6.8,CYPRESS-FAIRBANKS ISD,101907,101,95.4
101908,985,988,877,692,133,8372,2830,11582,543,903,2507,22.4,21.6,23.3,38407,13.1,9.4,DEER PARK ISD,101908,101,95.6
101909,1279,710,655,618,11161,147,2098,13416,647,715,9399,20,20.8,20.5,35762,16,12.9,NORTH FOREST ISD,101909,101,94.3
101910,1761,1267,1051,961,3865,3717,10158,18167,1098,2021,10790,20,21.9,23.8,35056,9.3,6.5,GALENA PARK ISD,101910,101,95
101911,1615,1192,1124,932,3212,7841,6895,18152,1032,1827,8991,22,22.2,23.6,35284,12.9,9.3,GOOSE CREEK ISD,101911,101,94.8
101912,18221,11367,9505,9838,70941,21999,111253,210179,19219,22028,149811,24.2,24.7,25.9,36703,12.2,10.2,HOUSTON ISD,101912,101,94
101913,1960,1914,1861,1539,2069,18281,2798,23855,2273,2665,3647,24,23.2,24.2,34604,11.9,6.9,HUMBLE ISD,101913,101,95.8
101914,2595,2219,1953,1851,1502,22917,4249,30126,2208,2780,3289,24,23.3,24,36472,11.3,6.2,KATY ISD,101914,101,96.7
101915,2941,2413,2308,2062,3982,20152,5037,31446,2843,4119,5406,21.5,21.9,21.8,37583,13.5,8.3,KLEIN ISD,101915,101,95.9
101916,679,516,503,421,581,5155,1570,7411,559,767,1758,22,22.5,23.2,37203,13.5,9.4,LA PORTE ISD,101916,101,95.3
101917,3383,2601,2527,1862,2306,13255,24190,41240,1964,2999,22209,21.4,22.1,24.3,35311,12.1,8.8,PASADENA ISD,101917,101,95.1
101919,1908,1607,1369,1144,5349,10436,4726,21863,5590,2398,7386,22.6,23.4,24.1,35910,11.5,7.3,SPRING ISD,101919,101,95.4
101920,2816,2184,1881,1531,1903,12259,14567,31104,1498,3283,15207,20.5,21.5,23.3,36708,11.4,8.2,SPRING BRANCH ISD,101920,101,95.4
101921,601,507,490,423,252,5677,685,6698,376,615,986,23.9,23.5,24.4,34208,10.6,6,TOMBALL ISD,101921,101,96
101924,341,313,207,205,947,1870,1225,4081,275,494,1989,23,23.5,22.4,35492,12.4,8.2,SHELDON ISD,101924,101,96.2
101925,239,196,151,172,4,2264,126,2415,247,278,546,22.3,19.5,21.7,32875,10.9,5.9,HUFFMAN ISD,101925,101,95.2
102901,31,35,23,26,241,139,3,385,27,58,338,10.6,12.8,10.7,32902,13.4,6.8,KARNACK ISD,102901,102,95.9
102902,562,508,585,905,2286,2316,488,6891,372,795,3579,21.3,23.1,23.8,34523,13.5,9.5,MARSHALL ISD,102902,102,94.9
102903,79,69,41,49,210,526,46,791,59,107,373,14.6,12.3,16.6,32640,13.3,7.5,WASKOM ISD,102903,102,95.1
102904,293,260,310,223,223,3465,94,3809,114,400,925,23.2,20.4,21.8,33918,13.4,8.6,HALLSVILLE ISD,102904,102,95.2
102905,54,46,40,41,32,548,3,586,44,74,213,14.9,12.6,13.1,31746,12.3,7.3,HARLETON ISD,102905,102,96.2
102906,80,89,73,61,216,726,27,978,85,123,425,18.6,18,20.5,34255,13.3,8.7,ELYSIAN FIELDS ISD,102906,102,97
103901,12,12,9,11,0,135,15,150,0,13,56,11.3,6.6,10.6,31407,13,5.9,CHANNING ISD,103901,103,96.7
103902,16,15,18,7,1,145,31,178,17,31,91,16.3,9.8,15.4,31422,12.7,6.7,HARTLEY ISD,103902,103,96
104901,68,52,51,54,37,425,237,700,88,149,436,15.1,12.7,16.1,32656,15.5,9.7,HASKELL CISD,104901,104,97.2
104902,12,16,20,12,15,90,67,172,18,29,128,13.8,11.1,15.8,31311,12.9,7,ROCHESTER ISD,104902,104,95.9
104903,11,18,18,15,1,145,53,200,24,30,109,11.8,8.7,10.4,34268,16,11.4,RULE ISD,104903,104,97.4
104907,14,9,20,11,0,123,13,137,9,40,77,10.7,8.7,11.2,30130,12.5,5.9,PAINT CREEK ISD,104907,104,96.5
105902,522,517,473,365,379,2181,4349,6967,764,1186,3559,21.6,20.8,21.2,34526,12.4,8.1,SAN MARCOS CONS ISD,105902,105,93.9
105904,323,203,195,173,25,2691,258,3014,230,423,328,23.1,21.2,22.9,31414,11.6,5.5,DRIPPING SPRINGS ISD,105904,105,96.2
105905,149,154,127,105,20,1440,113,1586,137,216,251,21,18.4,20.4,31626,12.3,4.5,WIMBERLEY ISD,105905,105,95.2
105906,598,490,435,353,161,3325,2780,6307,465,897,2297,22.4,22.8,22.3,32367,11.7,6.4,HAYS CONS ISD,105906,105,95.1
106901,129,76,58,64,33,574,212,824,64,133,226,13.2,11.8,13.6,37253,16.4,10.4,CANADIAN ISD,106901,106,97.6
107901,321,246,228,213,607,2114,657,3394,140,342,1344,19.5,18.6,18.3,32040,13.4,8.5,ATHENS ISD,107901,107,95.7
107902,222,186,152,151,235,2014,133,2393,110,348,908,21.3,20.9,23.6,32721,12.6,8.4,BROWNSBORO ISD,107902,107,95.1
107904,54,62,38,32,11,585,18,623,58,118,221,15.5,15.5,17,31466,10.8,6.1,CROSS ROADS ISD,107904,107,96
107905,98,115,85,70,22,1363,58,1451,103,329,762,17,16.1,17.6,31286,11.1,6.4,EUSTACE ISD,107905,107,95.1
107906,104,86,87,68,165,971,65,1210,81,204,624,18.4,15.1,21.7,29738,10.8,5.5,MALAKOFF ISD,107906,107,95.6
107907,28,27,18,25,58,245,29,332,39,44,157,14.9,12.6,15.4,26891,7.9,3.3,TRINIDAD ISD,107907,107,96.1
107908,0,0,0,0,2,132,13,149,6,25,76,15.5,15.3,16.7,30997,11.9,8.3,MURCHISON ISD,107908,107,96
107910,33,33,38,33,47,399,13,462,44,62,148,14.3,14.3,15,33636,17.2,9.9,LA POYNOR ISD,107910,107,94.6
108801,57,69,51,30,0,20,222,243,0,0,82,.,.,.,17608,3.7,0.8,ONE STOP MULTISERVICE CHARTER SCHO,108801,108,72.5
108802,69,37,9,8,0,3,120,123,0,0,123,16.8,24.3,19.3,24114,2.3,0,TECHNOLOGY EDUCATION CHARTER HIGH,108802,108,.
108902,924,524,485,387,10,142,9723,9888,900,838,8686,21.2,23,23.3,31672,9.3,6.9,DONNA ISD,108902,108,95.2
108903,424,297,353,269,1,38,4665,4706,368,435,4104,19.4,21,21,35169,11.9,9.2,EDCOUCH-ELSA ISD,108903,108,97.1
108904,1963,1205,1036,1041,47,779,19680,20563,1372,1944,16815,24.7,23.1,23.1,35427,11.4,8.5,EDINBURG CISD,108904,108,94.9
108905,256,168,170,132,0,11,2508,2524,173,178,2345,17.2,16.7,18,35790,11.5,7.2,HIDALGO ISD,108905,108,96.4
108906,2243,1517,1291,1224,98,2372,18394,21254,1844,2389,12801,21.8,21.4,22.2,36913,13.3,9.4,MCALLEN ISD,108906,108,95.4
108907,406,381,263,249,6,73,4904,4986,320,471,4497,19.3,21.3,20.3,35381,12.3,10.1,MERCEDES ISD,108907,108,96.5
108908,1003,765,743,584,13,396,11596,12017,1222,712,9980,18,18.3,19.2,35029,11.8,8.3,MISSION CONS ISD,108908,108,96.2
108909,1930,1294,1191,918,31,318,20678,21050,2047,1626,18529,20.2,20.9,21.8,35319,11.8,9.6,PHARR-SAN JUAN-ALAMO ISD,108909,108,95.8
108910,182,129,106,86,0,4,1887,1896,80,177,1810,16.5,19.1,17.7,31174,7.6,5,PROGRESO ISD,108910,108,96.3
108911,386,338,298,264,22,952,3744,4778,525,370,2606,20.9,20,22.3,35187,11,5.1,SHARYLAND ISD,108911,108,96
108912,1249,930,837,696,3,91,15645,15749,1946,1444,13537,23.3,23.3,23.2,33774,8.6,6.1,LA JOYA ISD,108912,108,94.7
108913,1169,798,694,547,16,362,12650,13059,1749,1054,11123,22.4,23.4,24.2,34321,10.6,8.2,WESLACO ISD,108913,108,96.9
108914,44,46,55,58,0,4,714,720,65,94,658,16.6,9.6,18.6,36788,14.8,9.3,LA VILLA ISD,108914,108,96.4
108915,0,0,0,0,0,12,427,439,47,34,382,13.5,14.8,14.4,35989,13.1,9.9,MONTE ALTO ISD,108915,108,97.7
108916,209,114,102,101,1,6,2003,2010,158,187,1904,19.9,21.6,20.4,31571,7.8,4.6,VALLEY VIEW ISD,108916,108,96.8
109901,25,18,17,25,0,234,23,260,22,52,61,10.3,10.8,13,32583,13.2,10,ABBOTT ISD,109901,109,96.9
109902,27,17,21,20,14,221,11,247,10,57,103,16.4,13.4,17,31760,9.5,3.7,BYNUM ISD,109902,109,96.6
109903,28,22,20,20,0,305,30,336,35,63,110,11.7,9.2,15.7,29940,9,5,COVINGTON ISD,109903,109,95.6
109904,171,123,88,76,372,818,578,1776,135,262,1144,19.2,17.8,17.9,32652,11.8,6.4,HILLSBORO ISD,109904,109,95.5
109905,44,56,35,21,107,368,12,489,33,60,279,12,12.3,11.8,31539,12.2,6.1,HUBBARD ISD,109905,109,95.4
109907,56,44,30,38,111,294,134,545,37,94,312,20.4,21.4,23.5,33574,11.8,5.5,ITASCA ISD,109907,109,97.4
109908,0,0,0,0,17,36,13,68,3,15,51,.,.,.,31753,11.5,4.8,MALONE ISD,109908,109,96.3
109910,0,0,0,0,18,69,10,97,8,17,46,.,.,.,31070,14.9,7.5,MOUNT CALM ISD,109910,109,95.9
109911,137,113,90,92,57,1287,132,1487,91,223,637,17.3,18.5,20,29579,8.4,4.6,WHITNEY ISD,109911,109,94.7
109912,16,17,12,11,2,167,17,186,12,27,80,12.5,9.2,12.9,33989,14.3,3.8,AQUILLA ISD,109912,109,95.5
109913,19,25,27,12,5,248,29,283,22,48,136,16.4,12,23.6,32441,10.7,5.7,BLUM ISD,109913,109,96.4
109914,23,11,10,15,1,105,31,137,9,28,75,7.3,9.5,10.6,30097,13.2,5.1,PENELOPE ISD,109914,109,97.4
110901,22,24,28,25,16,171,200,387,30,48,252,21.7,14.6,19.3,31485,10.4,6.8,ANTON ISD,110901,110,95.9
110902,288,258,217,236,208,1403,1768,3392,252,500,1796,18.2,18.5,17.7,33242,14.7,11.1,LEVELLAND ISD,110902,110,95.4
110905,51,30,36,33,9,175,236,420,33,49,257,13.4,13.1,16.4,29806,9,4.8,ROPES ISD,110905,110,95.2
110906,43,38,25,22,11,275,121,407,31,37,195,15.2,15.2,16,28633,7.8,3.8,SMYER ISD,110906,110,96.5
110907,58,43,39,39,8,269,260,541,41,37,305,14.2,14.9,17.9,38288,12.8,8.3,SUNDOWN ISD,110907,110,96.8
110908,16,19,10,16,6,130,77,215,36,11,96,15.4,10.8,14.8,31193,10.9,6.8,WHITHARRAL ISD,110908,110,95.5
111901,594,386,408,364,39,5417,564,6102,505,871,1748,21.1,19.8,20,32674,11.9,6.7,GRANBURY ISD,111901,111,95.2
111902,23,25,26,22,2,300,14,321,16,46,137,16.9,15.3,15.6,32114,10.1,5.1,LIPAN ISD,111902,111,96.6
111903,43,41,43,33,0,473,21,497,41,79,144,15.8,15.1,19.2,31649,9.6,6.6,TOLAR ISD,111903,111,96.2
112901,345,253,247,238,539,2976,364,3903,221,519,1359,19,18.3,20.3,33947,13.7,9.5,SULPHUR SPRINGS ISD,112901,112,96
112905,21,20,27,19,0,260,29,291,17,75,122,15,13.4,17.2,29352,9.2,4.5,CUMBY ISD,112905,112,95.9
112906,29,34,27,34,11,332,22,366,32,67,166,14,14.2,14.1,30971,11.8,7.3,NORTH HOPKINS ISD,112906,112,96
112907,21,22,19,14,0,201,18,222,14,34,63,14.4,9.3,18.8,30861,11.2,5.6,MILLER GROVE ISD,112907,112,95.5
112908,64,43,34,48,29,498,157,690,49,104,333,15.9,17.5,20,30124,10.9,6.9,COMO-PICKTON CISD,112908,112,95.8
112909,23,14,20,16,6,205,33,245,33,40,135,17.3,15.8,15.8,31954,12.2,8.5,SALTILLO ISD,112909,112,95.9
112910,24,23,21,22,0,228,25,253,9,32,81,18,20.2,25.3,32837,14.6,10.7,SULPHUR BLUFF ISD,112910,112,96.9
113901,215,142,104,99,1132,604,182,1929,164,327,1225,16.5,16,18.4,30529,12.4,7.2,CROCKETT ISD,113901,113,94.7
113902,56,62,65,65,234,484,14,733,68,119,367,13.3,10.8,13.4,34713,14.6,9,GRAPELAND ISD,113902,113,95.4
113903,36,45,34,37,72,457,21,551,20,75,148,15.2,12.9,13.6,33722,14.4,7.2,LOVELADY ISD,113903,113,96
113905,32,35,25,36,4,378,31,414,40,58,150,12.8,10.9,13.5,31829,11.7,5.3,LATEXO ISD,113905,113,95
113906,40,37,27,22,117,299,11,427,18,82,242,15.2,12.5,14.8,34073,14.4,9.4,KENNARD ISD,113906,113,95.1
114901,406,272,257,227,275,1950,2073,4339,185,535,2336,18.8,18.6,21.9,34825,14.1,10,BIG SPRING ISD,114901,114,94.4
114902,73,78,77,61,4,733,215,955,137,95,361,16.5,15.6,15.4,32843,15.6,8.2,COAHOMA ISD,114902,114,96.1
114904,61,46,55,41,6,612,85,707,30,59,172,18,17.6,16.5,34885,11.8,7.1,FORSAN ISD,114904,114,96.4
115901,44,32,28,28,0,26,464,495,34,32,439,17.3,20.8,22.3,29890,7.1,3.2,FT HANCOCK ISD,115901,115,95.3
115902,7,9,4,13,1,40,89,130,6,14,81,12,8.8,8.4,31901,9.7,5.5,SIERRA BLANCA ISD,115902,115,94.3
115903,19,17,19,15,0,79,111,190,37,19,122,16.3,16.8,13.8,31719,9.2,4.2,DELL CITY ISD,115903,115,95.3
116901,93,67,44,53,46,893,34,975,67,170,269,18.7,15.8,18.4,31665,10.6,4.7,CADDO MILLS ISD,116901,116,95.6
116902,39,47,37,28,10,441,15,467,71,66,137,15.9,14.3,16.9,31385,8.9,6.4,CELESTE ISD,116902,116,96.7
116903,147,127,113,96,405,1184,107,1723,190,314,923,20.5,20.1,20.5,31427,11.1,6.8,COMMERCE ISD,116903,116,95.3
116905,475,349,303,269,1401,2970,808,5238,441,608,2572,22.3,20,21,31768,11.7,8.6,GREENVILLE ISD,116905,116,94.9
116906,56,57,47,41,16,676,31,726,64,142,174,17.3,17.4,20.5,29917,9.4,5.1,LONE OAK ISD,116906,116,96
116908,241,220,169,136,16,2548,142,2729,127,569,1211,19.9,19,22.6,30466,10,4.5,QUINLAN ISD,116908,116,92.5
116909,48,51,44,43,64,545,26,647,68,122,255,14.6,15.2,15.2,32306,11.9,6.7,WOLFE CITY ISD,116909,116,96.3
116910,22,28,23,31,5,316,14,336,30,76,60,16.7,15,14.2,29117,8.2,5.2,CAMPBELL ISD,116910,116,95.2
116915,47,32,30,33,9,435,41,486,67,93,128,16.6,13.2,18.5,31095,9.7,5.5,BLAND ISD,116915,116,95.5
116916,54,41,34,39,5,490,23,535,23,106,225,15.9,15.4,20.1,28245,9.3,2.7,BOLES ISD,116916,116,95.1
117901,284,265,236,202,134,2155,852,3160,155,326,1026,22.6,22,21.6,33015,12.2,8.7,BORGER ISD,117901,117,95.2
117903,109,91,85,89,12,1050,49,1132,62,189,314,14.4,16,16.4,31955,12.8,7.6,SANFORD ISD,117903,117,95.5
117904,69,59,65,60,0,633,110,759,48,116,382,12.9,11.9,13.8,35086,15.1,10.5,PLEMONS-STINNETT-PHILLIPS CONS ISD,117904,117,95.3
117907,0,0,0,0,3,86,16,105,9,12,58,.,.,18,28675,6.4,4.2,SPRING CREEK ISD,117907,117,97.5
118902,28,32,24,22,2,240,102,344,54,50,131,15.9,10.2,17.1,33857,9.5,3.4,IRION CO ISD,118902,118,96.8
119901,18,24,20,24,4,258,12,275,24,46,136,17.4,11.9,18.7,27584,7,3.3,BRYSON ISD,119901,119,96.4
119902,108,71,85,74,19,956,142,1130,164,210,387,18.2,14.3,17.6,32181,12.2,7.1,JACKSBORO ISD,119902,119,96.4
119903,37,28,31,30,0,398,16,415,38,48,126,15.9,14.5,16.6,30133,8.9,5.7,PERRIN-WHITT CONS ISD,119903,119,95.9
120901,161,130,112,89,233,910,536,1690,91,222,723,19.9,18,17.4,32414,13.5,9.1,EDNA ISD,120901,120,96
120902,63,58,51,57,21,404,258,687,49,73,358,18,14.6,16.7,31751,13.3,9.2,GANADO ISD,120902,120,96.8
120905,101,99,88,71,12,792,158,962,106,114,236,18.2,15.3,17.9,33461,11.6,7.9,INDUSTRIAL ISD,120905,120,97.1
121902,24,20,20,14,48,272,12,337,14,59,180,17.4,11.3,14.8,29672,9.3,5.7,BROOKELAND ISD,121902,121,94
121903,131,137,131,130,83,1518,23,1645,119,299,553,19.2,20.9,21.1,33670,13.8,10.3,BUNA ISD,121903,121,95.4
121904,296,265,240,160,1367,1771,200,3360,136,463,1786,20,20.4,22.3,35217,15,10.3,JASPER ISD,121904,121,94.9
121905,138,134,127,123,284,1377,33,1700,69,295,755,22.8,17.6,19.9,32943,12.4,7.8,KIRBYVILLE ISD,121905,121,95
121906,44,31,42,39,0,446,0,447,61,107,125,18.8,17.6,15.8,36307,12.1,7.5,EVADALE ISD,121906,121,95
122901,59,39,31,25,13,211,126,363,35,117,44,12.6,10.8,12.8,28821,8.9,4.9,FT DAVIS ISD,122901,122,97.2
122902,5,5,5,4,0,18,35,53,8,12,40,6.1,4.8,9,31573,15.5,9,VALENTINE ISD,122902,122,97.6
123905,482,459,392,374,89,4897,218,5381,584,889,1003,24,24.1,24.1,33765,14.1,10.6,NEDERLAND ISD,123905,123,95.7
123907,972,787,668,512,6762,1732,2173,11658,332,871,8290,24,22.1,22.5,32726,12.9,10,PORT ARTHUR ISD,123907,123,92.7
123908,470,380,402,378,41,4694,309,5155,426,566,635,22.3,21.1,20.4,36810,15.5,11,PORT NECHES-GROVES ISD,123908,123,96
123910,1945,1444,1369,969,13536,5130,1570,20748,1741,2697,12614,18.5,19.9,19.8,35966,13.1,10.1,BEAUMONT ISD,123910,123,94.2
123913,15,11,14,18,4,169,4,182,23,46,0,11.3,7.8,10,35442,15.4,11,SABINE PASS ISD,123913,123,96.9
123914,184,138,149,128,123,1705,117,1964,54,251,404,19.3,19.1,20,33046,13,8.6,HAMSHIRE-FANNETT ISD,123914,123,96
124901,117,96,75,80,1,42,1200,1245,113,173,935,15.4,13.8,16.6,34446,13.8,10,JIM HOGG COUNTY ISD,124901,124,96
125901,452,474,417,335,36,744,4976,5792,728,640,3698,20.6,21.2,20.6,32046,12.3,12.2,ALICE ISD,125901,125,93
125902,40,42,39,29,0,48,557,606,97,92,391,16.9,13.5,16.5,32155,12.1,6.4,BEN BOLT-PALITO BLANCO CISD,125902,125,95.5
125903,123,112,88,101,7,602,786,1401,138,171,833,15.8,14.1,17.3,34161,13.4,7.8,ORANGE GROVE ISD,125903,125,95.2
125905,87,93,64,52,0,85,895,981,59,97,760,16.6,18.3,16,31576,14.6,9.2,PREMONT ISD,125905,125,95.2
125906,0,0,0,0,0,33,82,115,16,9,61,.,12,12,30356,9.9,8.3,LA GLORIA ISD,125906,125,96.4
126901,271,183,185,193,116,2459,413,3002,151,405,1179,23.3,22.3,21.5,32180,10.6,6.3,ALVARADO ISD,126901,126,95.3
126902,520,479,410,370,30,5730,340,6158,421,696,978,24.9,23.4,22.6,33995,12,7.7,BURLESON ISD,126902,126,95.7
126903,576,387,357,264,324,4259,1293,5929,998,645,2495,24.3,21.2,24,36118,13.3,9.2,CLEBURNE ISD,126903,126,95
126904,75,70,69,67,38,879,94,1013,107,201,307,16.4,15.8,17.8,33989,12.1,7.1,GRANDVIEW ISD,126904,126,96.6
126905,365,269,253,176,26,3560,274,3887,384,411,1422,21.9,22.2,22,32784,9.9,5.6,JOSHUA ISD,126905,126,94.4
126906,73,43,27,27,62,270,217,601,84,109,457,12.4,11.8,14.1,31329,11.2,6.1,KEENE ISD,126906,126,95.7
126907,69,60,62,54,2,882,44,930,107,174,267,18.2,19.4,19.3,30071,8.2,4.1,RIO VISTA ISD,126907,126,96
126908,127,104,81,61,19,991,323,1391,103,322,877,16.8,18.6,19.8,30562,8.2,3.9,VENUS ISD,126908,126,95.1
